time,BOARD.HB_51.board_type
2026-03-06 13:25:38.727409,4
2026-03-06 13:25:39.737041,4
2026-03-06 13:25:40.746447,4
2026-03-06 13:25:41.755768,4
2026-03-06 13:25:42.765089,4
2026-03-06 13:25:43.764974,4
2026-03-06 13:25:44.773018,4
2026-03-06 13:25:45.780964,4
2026-03-06 13:25:46.789957,4
2026-03-06 13:25:47.799266,4
2026-03-06 13:25:48.809012,4
2026-03-06 13:25:49.818864,4
2026-03-06 13:25:50.828002,4
2026-03-06 13:25:51.836451,4
2026-03-06 13:25:52.845195,4
2026-03-06 13:25:53.854971,4
2026-03-06 13:25:54.855,4
2026-03-06 13:25:55.855452,4
2026-03-06 13:25:56.863454,4
2026-03-06 13:25:57.871666,4
2026-03-06 13:25:58.880748,4
