time,PT.GSE_Mid.status
2026-03-06 12:31:52.569694,0
2026-03-06 12:31:52.670574,0
2026-03-06 12:31:52.772048,0
2026-03-06 12:31:52.872865,0
2026-03-06 12:31:52.973713,0
2026-03-06 12:31:53.074648,0
2026-03-06 12:31:53.175681,0
2026-03-06 12:31:53.276356,0
2026-03-06 12:31:53.377734,0
2026-03-06 12:31:53.478022,0
2026-03-06 12:31:53.578833,0
2026-03-06 12:31:53.679869,0
2026-03-06 12:31:53.780713,0
2026-03-06 12:31:53.881883,0
2026-03-06 12:31:53.983477,0
2026-03-06 12:31:54.084348,0
2026-03-06 12:31:54.185214,0
2026-03-06 12:31:54.285971,0
2026-03-06 12:31:54.38695,0
2026-03-06 12:31:54.488484,0
2026-03-06 12:31:54.589241,0
2026-03-06 12:31:54.690659,0
2026-03-06 12:31:54.791447,0
2026-03-06 12:31:54.892507,0
2026-03-06 12:31:54.993181,0
2026-03-06 12:31:55.093993,0
2026-03-06 12:31:55.194874,0
2026-03-06 12:31:55.295937,0
2026-03-06 12:31:55.396365,0
2026-03-06 12:31:55.498164,0
2026-03-06 12:31:55.599177,0
2026-03-06 12:31:55.700178,0
2026-03-06 12:31:55.800772,0
2026-03-06 12:31:55.901868,0
2026-03-06 12:31:56.003055,0
2026-03-06 12:31:56.104539,0
2026-03-06 12:31:56.205798,0
2026-03-06 12:31:56.307248,0
2026-03-06 12:31:56.408741,0
2026-03-06 12:31:56.510253,0
2026-03-06 12:31:56.611891,0
2026-03-06 12:31:56.713094,0
2026-03-06 12:31:56.813997,0
2026-03-06 12:31:56.915258,0
2026-03-06 12:31:57.01631,0
2026-03-06 12:31:57.118305,0
2026-03-06 12:31:57.22017,0
2026-03-06 12:31:57.321165,0
2026-03-06 12:31:57.422517,0
2026-03-06 12:31:57.523345,0
2026-03-06 12:31:57.624025,0
2026-03-06 12:31:57.725183,0
2026-03-06 12:31:57.825662,0
2026-03-06 12:31:57.926437,0
2026-03-06 12:31:58.027399,0
2026-03-06 12:31:58.129264,0
2026-03-06 12:31:58.23221,0
2026-03-06 12:31:58.333195,0
2026-03-06 12:31:58.434113,0
2026-03-06 12:31:58.535082,0
2026-03-06 12:31:58.636642,0
2026-03-06 12:31:58.738105,0
2026-03-06 12:31:58.839419,0
2026-03-06 12:31:58.940211,0
2026-03-06 12:31:59.041273,0
2026-03-06 12:31:59.142463,0
2026-03-06 12:31:59.243837,0
2026-03-06 12:31:59.345836,0
2026-03-06 12:31:59.447266,0
2026-03-06 12:31:59.548675,0
2026-03-06 12:31:59.649834,0
2026-03-06 12:31:59.751392,0
2026-03-06 12:31:59.852305,0
2026-03-06 12:31:59.953677,0
2026-03-06 12:32:00.055101,0
2026-03-06 12:32:00.156327,0
2026-03-06 12:32:00.257039,0
2026-03-06 12:32:00.358235,0
2026-03-06 12:32:00.45934,0
2026-03-06 12:32:00.560053,0
2026-03-06 12:32:00.661196,0
2026-03-06 12:32:00.761443,0
2026-03-06 12:32:00.862551,0
2026-03-06 12:32:00.9635,0
2026-03-06 12:32:01.06386,0
2026-03-06 12:32:01.165048,0
2026-03-06 12:32:01.265673,0
2026-03-06 12:32:01.366668,0
2026-03-06 12:32:01.467728,0
2026-03-06 12:32:01.569116,0
2026-03-06 12:32:01.670385,0
2026-03-06 12:32:01.771428,0
2026-03-06 12:32:01.872565,0
2026-03-06 12:32:01.973668,0
2026-03-06 12:32:02.074675,0
2026-03-06 12:32:02.175601,0
2026-03-06 12:32:02.276882,0
2026-03-06 12:32:02.378014,0
2026-03-06 12:32:02.478715,0
2026-03-06 12:32:02.579779,0
2026-03-06 12:32:02.680721,0
2026-03-06 12:32:02.781543,0
2026-03-06 12:32:02.882085,0
2026-03-06 12:32:02.983412,0
2026-03-06 12:32:03.083712,0
2026-03-06 12:32:03.184629,0
2026-03-06 12:32:03.285316,0
2026-03-06 12:32:03.3862,0
2026-03-06 12:32:03.487238,0
2026-03-06 12:32:03.588002,0
2026-03-06 12:32:03.688695,0
2026-03-06 12:32:03.789802,0
2026-03-06 12:32:03.890492,0
2026-03-06 12:32:03.991674,0
2026-03-06 12:32:04.092966,0
2026-03-06 12:32:04.193681,0
2026-03-06 12:32:04.294861,0
2026-03-06 12:32:04.395824,0
2026-03-06 12:32:04.497439,0
2026-03-06 12:32:04.598349,0
2026-03-06 12:32:04.699392,0
2026-03-06 12:32:04.800048,0
2026-03-06 12:32:04.901244,0
2026-03-06 12:32:05.001846,0
2026-03-06 12:32:05.102613,0
2026-03-06 12:32:05.203597,0
2026-03-06 12:32:05.304624,0
2026-03-06 12:32:05.405563,0
2026-03-06 12:32:05.506757,0
2026-03-06 12:32:05.608005,0
2026-03-06 12:32:05.708335,0
2026-03-06 12:32:05.809299,0
2026-03-06 12:32:05.910158,0
2026-03-06 12:32:06.010994,0
2026-03-06 12:32:06.112451,0
2026-03-06 12:32:06.213753,0
2026-03-06 12:32:06.31481,0
2026-03-06 12:32:06.415964,0
2026-03-06 12:32:06.516595,0
2026-03-06 12:32:06.617815,0
2026-03-06 12:32:06.719106,0
2026-03-06 12:32:06.820083,0
2026-03-06 12:32:06.92052,0
2026-03-06 12:32:07.021594,0
2026-03-06 12:32:07.122202,0
2026-03-06 12:32:07.224001,0
2026-03-06 12:32:07.324917,0
2026-03-06 12:32:07.42659,0
2026-03-06 12:32:07.527926,0
2026-03-06 12:32:07.629257,0
2026-03-06 12:32:07.729689,0
2026-03-06 12:32:07.8311,0
2026-03-06 12:32:07.931909,0
2026-03-06 12:32:08.033264,0
2026-03-06 12:32:08.134589,0
2026-03-06 12:32:08.235919,0
2026-03-06 12:32:08.336861,0
2026-03-06 12:32:08.438683,0
2026-03-06 12:32:08.538549,0
2026-03-06 12:32:08.639729,0
2026-03-06 12:32:08.740152,0
2026-03-06 12:32:08.841543,0
2026-03-06 12:32:08.942089,0
2026-03-06 12:32:09.043485,0
2026-03-06 12:32:09.144331,0
2026-03-06 12:32:09.245508,0
2026-03-06 12:32:09.347058,0
2026-03-06 12:32:09.448549,0
2026-03-06 12:32:09.549318,0
2026-03-06 12:32:09.650074,0
2026-03-06 12:32:09.750773,0
2026-03-06 12:32:09.851863,0
2026-03-06 12:32:09.952937,0
2026-03-06 12:32:10.053427,0
2026-03-06 12:32:10.154421,0
2026-03-06 12:32:10.255215,0
2026-03-06 12:32:10.35623,0
2026-03-06 12:32:10.457743,0
2026-03-06 12:32:10.558701,0
2026-03-06 12:32:10.659496,0
2026-03-06 12:32:10.760811,0
2026-03-06 12:32:10.8618,0
2026-03-06 12:32:10.962078,0
2026-03-06 12:32:11.063308,0
2026-03-06 12:32:11.16405,0
2026-03-06 12:32:11.265185,0
2026-03-06 12:32:11.366516,0
2026-03-06 12:32:11.467284,0
2026-03-06 12:32:11.567995,0
2026-03-06 12:32:11.669236,0
2026-03-06 12:32:11.770022,0
2026-03-06 12:32:11.87114,0
2026-03-06 12:32:11.971906,0
2026-03-06 12:32:12.073193,0
2026-03-06 12:32:12.174164,0
2026-03-06 12:32:12.275288,0
2026-03-06 12:32:12.377018,0
2026-03-06 12:32:12.478043,0
2026-03-06 12:32:12.578698,0
2026-03-06 12:32:12.679449,0
2026-03-06 12:32:12.78086,0
2026-03-06 12:32:12.881689,0
2026-03-06 12:32:12.982957,0
2026-03-06 12:32:13.083431,0
2026-03-06 12:32:13.184383,0
2026-03-06 12:32:13.285295,0
2026-03-06 12:32:13.386085,0
2026-03-06 12:32:13.487773,0
2026-03-06 12:32:13.588709,0
2026-03-06 12:32:13.68987,0
2026-03-06 12:32:13.790844,0
2026-03-06 12:32:13.891082,0
2026-03-06 12:32:13.9926,0
2026-03-06 12:32:14.093491,0
2026-03-06 12:32:14.194319,0
2026-03-06 12:32:14.295623,0
2026-03-06 12:32:14.396719,0
2026-03-06 12:32:14.498217,0
2026-03-06 12:32:14.599337,0
2026-03-06 12:32:14.700688,0
2026-03-06 12:32:14.801455,0
2026-03-06 12:32:14.902736,0
2026-03-06 12:32:15.00418,0
2026-03-06 12:32:15.105118,0
2026-03-06 12:32:15.206282,0
2026-03-06 12:32:15.307697,0
2026-03-06 12:32:15.40823,0
2026-03-06 12:32:15.509522,0
2026-03-06 12:32:15.609713,0
2026-03-06 12:32:15.710356,0
2026-03-06 12:32:15.811109,0
2026-03-06 12:32:15.912073,0
2026-03-06 12:32:16.012502,0
2026-03-06 12:32:16.113268,0
2026-03-06 12:32:16.214078,0
2026-03-06 12:32:16.315162,0
2026-03-06 12:32:16.415445,0
2026-03-06 12:32:16.516578,0
2026-03-06 12:32:16.617488,0
2026-03-06 12:32:16.718376,0
2026-03-06 12:32:16.818895,0
2026-03-06 12:32:16.920003,0
2026-03-06 12:32:17.020786,0
2026-03-06 12:32:17.121418,0
2026-03-06 12:32:17.222478,0
2026-03-06 12:32:17.323207,0
2026-03-06 12:32:17.424376,0
2026-03-06 12:32:17.52499,0
2026-03-06 12:32:17.626426,0
2026-03-06 12:32:17.727492,0
2026-03-06 12:32:17.828226,0
2026-03-06 12:32:17.929415,0
2026-03-06 12:32:18.029883,0
2026-03-06 12:32:18.130722,0
2026-03-06 12:32:18.231881,0
2026-03-06 12:32:18.332778,0
2026-03-06 12:32:18.433281,0
2026-03-06 12:32:18.534702,0
2026-03-06 12:32:18.635023,0
2026-03-06 12:32:18.735988,0
2026-03-06 12:32:18.837427,0
2026-03-06 12:32:18.938343,0
2026-03-06 12:32:19.039495,0
2026-03-06 12:32:19.140583,0
2026-03-06 12:32:19.241603,0
2026-03-06 12:32:19.34351,0
2026-03-06 12:32:19.445142,0
2026-03-06 12:32:19.545953,0
2026-03-06 12:32:19.647213,0
2026-03-06 12:32:19.747665,0
2026-03-06 12:32:19.848578,0
2026-03-06 12:32:19.949616,0
2026-03-06 12:32:20.050813,0
2026-03-06 12:32:20.151394,0
2026-03-06 12:32:20.252891,0
2026-03-06 12:32:20.353774,0
2026-03-06 12:32:20.454534,0
2026-03-06 12:32:20.556216,0
2026-03-06 12:32:20.657242,0
2026-03-06 12:32:20.757746,0
2026-03-06 12:32:20.85954,0
2026-03-06 12:32:20.960811,0
2026-03-06 12:32:21.062077,0
2026-03-06 12:32:21.163341,0
2026-03-06 12:32:21.263924,0
2026-03-06 12:32:21.364779,0
2026-03-06 12:32:21.466198,0
2026-03-06 12:32:21.567557,0
2026-03-06 12:32:21.66851,0
2026-03-06 12:32:21.769272,0
2026-03-06 12:32:21.869682,0
2026-03-06 12:32:21.970714,0
2026-03-06 12:32:22.071594,0
2026-03-06 12:32:22.172671,0
2026-03-06 12:32:22.273845,0
2026-03-06 12:32:22.375013,0
2026-03-06 12:32:22.476176,0
2026-03-06 12:32:22.577221,0
2026-03-06 12:32:22.677889,0
2026-03-06 12:32:22.778825,0
2026-03-06 12:32:22.879763,0
2026-03-06 12:32:22.980404,0
2026-03-06 12:32:23.081693,0
2026-03-06 12:32:23.182786,0
2026-03-06 12:32:23.283921,0
2026-03-06 12:32:23.384757,0
2026-03-06 12:32:23.486135,0
2026-03-06 12:32:23.587326,0
2026-03-06 12:32:23.688182,0
2026-03-06 12:32:23.788433,0
2026-03-06 12:32:23.889641,0
2026-03-06 12:32:23.99126,0
2026-03-06 12:32:24.092087,0
2026-03-06 12:32:24.192843,0
2026-03-06 12:32:24.293834,0
2026-03-06 12:32:24.395579,0
2026-03-06 12:32:24.497502,0
2026-03-06 12:32:24.597572,0
2026-03-06 12:32:24.698356,0
2026-03-06 12:32:24.799398,0
2026-03-06 12:32:24.900839,0
2026-03-06 12:32:25.001577,0
2026-03-06 12:32:25.102583,0
2026-03-06 12:32:25.20371,0
2026-03-06 12:32:25.304458,0
2026-03-06 12:32:25.405367,0
2026-03-06 12:32:25.506393,0
2026-03-06 12:32:25.607422,0
2026-03-06 12:32:25.70889,0
2026-03-06 12:32:25.810542,0
2026-03-06 12:32:25.911195,0
2026-03-06 12:32:26.012943,0
2026-03-06 12:32:26.113398,0
2026-03-06 12:32:26.214333,0
2026-03-06 12:32:26.31621,0
2026-03-06 12:32:26.416969,0
2026-03-06 12:32:26.518164,0
2026-03-06 12:32:26.618696,0
2026-03-06 12:32:26.719992,0
2026-03-06 12:32:26.820246,0
2026-03-06 12:32:26.92125,0
2026-03-06 12:32:27.021968,0
2026-03-06 12:32:27.12376,0
2026-03-06 12:32:27.224459,0
2026-03-06 12:32:27.325068,0
2026-03-06 12:32:27.425704,0
2026-03-06 12:32:27.526643,0
2026-03-06 12:32:27.627444,0
2026-03-06 12:32:27.728477,0
2026-03-06 12:32:27.829584,0
2026-03-06 12:32:27.930689,0
2026-03-06 12:32:28.030777,0
2026-03-06 12:32:28.131675,0
2026-03-06 12:32:28.232304,0
2026-03-06 12:32:28.333222,0
2026-03-06 12:32:28.433963,0
2026-03-06 12:32:28.534608,0
2026-03-06 12:32:28.635607,0
2026-03-06 12:32:28.736131,0
2026-03-06 12:32:28.836971,0
2026-03-06 12:32:28.938064,0
2026-03-06 12:32:29.038709,0
2026-03-06 12:32:29.139419,0
2026-03-06 12:32:29.240749,0
2026-03-06 12:32:29.341243,0
2026-03-06 12:32:29.441798,0
2026-03-06 12:32:29.542667,0
2026-03-06 12:32:29.643792,0
2026-03-06 12:32:29.744676,0
2026-03-06 12:32:29.845573,0
2026-03-06 12:32:29.946487,0
2026-03-06 12:32:30.047391,0
2026-03-06 12:32:30.149241,0
2026-03-06 12:32:30.249966,0
2026-03-06 12:32:30.35115,0
2026-03-06 12:32:30.452562,0
2026-03-06 12:32:30.553525,0
2026-03-06 12:32:30.655031,0
2026-03-06 12:32:30.755389,0
2026-03-06 12:32:30.856329,0
2026-03-06 12:32:30.957836,0
2026-03-06 12:32:31.058432,0
2026-03-06 12:32:31.159587,0
2026-03-06 12:32:31.26044,0
2026-03-06 12:32:31.360983,0
2026-03-06 12:32:31.461689,0
2026-03-06 12:32:31.562719,0
2026-03-06 12:32:31.663468,0
2026-03-06 12:32:31.76459,0
2026-03-06 12:32:31.865852,0
2026-03-06 12:32:31.967251,0
2026-03-06 12:32:32.068418,0
2026-03-06 12:32:32.169973,0
2026-03-06 12:32:32.271676,0
2026-03-06 12:32:32.373241,0
2026-03-06 12:32:32.474665,0
2026-03-06 12:32:32.577654,0
2026-03-06 12:32:32.676875,0
2026-03-06 12:32:32.777875,0
2026-03-06 12:32:32.879163,0
2026-03-06 12:32:32.980082,0
2026-03-06 12:32:33.080562,0
2026-03-06 12:32:33.181364,0
2026-03-06 12:32:33.282406,0
2026-03-06 12:32:33.38275,0
2026-03-06 12:32:33.483492,0
2026-03-06 12:32:33.585412,0
2026-03-06 12:32:33.685495,0
2026-03-06 12:32:33.787127,0
2026-03-06 12:32:33.887922,0
2026-03-06 12:32:33.989709,0
2026-03-06 12:32:34.090729,0
2026-03-06 12:32:34.191917,0
2026-03-06 12:32:34.293129,0
2026-03-06 12:32:34.394176,0
2026-03-06 12:32:34.495661,0
2026-03-06 12:32:34.596755,0
2026-03-06 12:32:34.697711,0
2026-03-06 12:32:34.798269,0
2026-03-06 12:32:34.899257,0
2026-03-06 12:32:34.99958,0
2026-03-06 12:32:35.100596,0
2026-03-06 12:32:35.202325,0
2026-03-06 12:32:35.304208,0
2026-03-06 12:32:35.405239,0
2026-03-06 12:32:35.506891,0
2026-03-06 12:32:35.607906,0
2026-03-06 12:32:35.708375,0
2026-03-06 12:32:35.809996,0
2026-03-06 12:32:35.910885,0
2026-03-06 12:32:36.011442,0
2026-03-06 12:32:36.112787,0
2026-03-06 12:32:36.213711,0
2026-03-06 12:32:36.315046,0
2026-03-06 12:32:36.416089,0
2026-03-06 12:32:36.517301,0
2026-03-06 12:32:36.617657,0
2026-03-06 12:32:36.718731,0
2026-03-06 12:32:36.819486,0
2026-03-06 12:32:36.920912,0
2026-03-06 12:32:37.021935,0
2026-03-06 12:32:37.122982,0
2026-03-06 12:32:37.223728,0
2026-03-06 12:32:37.324722,0
2026-03-06 12:32:37.426338,0
2026-03-06 12:32:37.527672,0
2026-03-06 12:32:37.628503,0
2026-03-06 12:32:37.729877,0
2026-03-06 12:32:37.831354,0
2026-03-06 12:32:37.93233,0
2026-03-06 12:32:38.032667,0
2026-03-06 12:32:38.133353,0
2026-03-06 12:32:38.23444,0
2026-03-06 12:32:38.33538,0
2026-03-06 12:32:38.436723,0
2026-03-06 12:32:38.538388,0
2026-03-06 12:32:38.638806,0
2026-03-06 12:32:38.740634,0
2026-03-06 12:32:38.84141,0
2026-03-06 12:32:38.942309,0
2026-03-06 12:32:39.043008,0
2026-03-06 12:32:39.144423,0
2026-03-06 12:32:39.244978,0
2026-03-06 12:32:39.346242,0
2026-03-06 12:32:39.44678,0
2026-03-06 12:32:39.547604,0
2026-03-06 12:32:39.648433,0
2026-03-06 12:32:39.749333,0
2026-03-06 12:32:39.85025,0
2026-03-06 12:32:39.950913,0
2026-03-06 12:32:40.051954,0
2026-03-06 12:32:40.15305,0
2026-03-06 12:32:40.253511,0
2026-03-06 12:32:40.354801,0
2026-03-06 12:32:40.455431,0
2026-03-06 12:32:40.556893,0
2026-03-06 12:32:40.658032,0
2026-03-06 12:32:40.758572,0
2026-03-06 12:32:40.85966,0
2026-03-06 12:32:40.960564,0
2026-03-06 12:32:41.060794,0
2026-03-06 12:32:41.16181,0
2026-03-06 12:32:41.263294,0
2026-03-06 12:32:41.363871,0
2026-03-06 12:32:41.464821,0
2026-03-06 12:32:41.565723,0
2026-03-06 12:32:41.667081,0
2026-03-06 12:32:41.768341,0
2026-03-06 12:32:41.869485,0
2026-03-06 12:32:41.970719,0
2026-03-06 12:32:42.07169,0
2026-03-06 12:32:42.172279,0
2026-03-06 12:32:42.27328,0
2026-03-06 12:32:42.375213,0
2026-03-06 12:32:42.475928,0
2026-03-06 12:32:42.57697,0
2026-03-06 12:32:42.678695,0
2026-03-06 12:32:42.779536,0
2026-03-06 12:32:42.88049,0
2026-03-06 12:32:42.981286,0
2026-03-06 12:32:43.082193,0
2026-03-06 12:32:43.182944,0
2026-03-06 12:32:43.284447,0
2026-03-06 12:32:43.385139,0
2026-03-06 12:32:43.486462,0
2026-03-06 12:32:43.587562,0
2026-03-06 12:32:43.688533,0
2026-03-06 12:32:43.789595,0
2026-03-06 12:32:43.89028,0
2026-03-06 12:32:43.991578,0
2026-03-06 12:32:44.092445,0
2026-03-06 12:32:44.193596,0
2026-03-06 12:32:44.293761,0
2026-03-06 12:32:44.39533,0
2026-03-06 12:32:44.495774,0
2026-03-06 12:32:44.5974,0
2026-03-06 12:32:44.697965,0
2026-03-06 12:32:44.799108,0
2026-03-06 12:32:44.899588,0
2026-03-06 12:32:45.000573,0
2026-03-06 12:32:45.101814,0
2026-03-06 12:32:45.202339,0
2026-03-06 12:32:45.303528,0
2026-03-06 12:32:45.404049,0
2026-03-06 12:32:45.504878,0
2026-03-06 12:32:45.605879,0
2026-03-06 12:32:45.707338,0
2026-03-06 12:32:45.808477,0
2026-03-06 12:32:45.90965,0
2026-03-06 12:32:46.011397,0
2026-03-06 12:32:46.112487,0
2026-03-06 12:32:46.214835,0
2026-03-06 12:32:46.316678,0
2026-03-06 12:32:46.417947,0
2026-03-06 12:32:46.518598,0
2026-03-06 12:32:46.619606,0
2026-03-06 12:32:46.720962,0
2026-03-06 12:32:46.82278,0
2026-03-06 12:32:46.923295,0
2026-03-06 12:32:47.024272,0
2026-03-06 12:32:47.125723,0
2026-03-06 12:32:47.226696,0
2026-03-06 12:32:47.327082,0
2026-03-06 12:32:47.42863,0
2026-03-06 12:32:47.529544,0
2026-03-06 12:32:47.630823,0
2026-03-06 12:32:47.732459,0
2026-03-06 12:32:47.833524,0
2026-03-06 12:32:47.935229,0
2026-03-06 12:32:48.036519,0
2026-03-06 12:32:48.137494,0
2026-03-06 12:32:48.238509,0
2026-03-06 12:32:48.3397,0
2026-03-06 12:32:48.440578,0
2026-03-06 12:32:48.54177,0
2026-03-06 12:32:48.64316,0
2026-03-06 12:32:48.742965,0
2026-03-06 12:32:48.843444,0
2026-03-06 12:32:48.944813,0
2026-03-06 12:32:49.045294,0
2026-03-06 12:32:49.146367,0
2026-03-06 12:32:49.247423,0
2026-03-06 12:32:49.348373,0
2026-03-06 12:32:49.449274,0
2026-03-06 12:32:49.551103,0
2026-03-06 12:32:49.653078,0
2026-03-06 12:32:49.753084,0
2026-03-06 12:32:49.854838,0
2026-03-06 12:32:49.955627,0
2026-03-06 12:32:50.056715,0
2026-03-06 12:32:50.15729,0
2026-03-06 12:32:50.258516,0
2026-03-06 12:32:50.359628,0
2026-03-06 12:32:50.460123,0
2026-03-06 12:32:50.561262,0
2026-03-06 12:32:50.662252,0
2026-03-06 12:32:50.762277,0
2026-03-06 12:32:50.863286,0
2026-03-06 12:32:50.963738,0
2026-03-06 12:32:51.064836,0
2026-03-06 12:32:51.165813,0
2026-03-06 12:32:51.266844,0
2026-03-06 12:32:51.367608,0
2026-03-06 12:32:51.468653,0
2026-03-06 12:32:51.569323,0
2026-03-06 12:32:51.671246,0
2026-03-06 12:32:51.772313,0
2026-03-06 12:32:51.873554,0
2026-03-06 12:32:51.973959,0
2026-03-06 12:32:52.075156,0
2026-03-06 12:32:52.17607,0
2026-03-06 12:32:52.277608,0
2026-03-06 12:32:52.379235,0
2026-03-06 12:32:52.480253,0
2026-03-06 12:32:52.58083,0
2026-03-06 12:32:52.681966,0
2026-03-06 12:32:52.782988,0
2026-03-06 12:32:52.884305,0
2026-03-06 12:32:52.985504,0
2026-03-06 12:32:53.086452,0
2026-03-06 12:32:53.187521,0
2026-03-06 12:32:53.288368,0
2026-03-06 12:32:53.389786,0
2026-03-06 12:32:53.490278,0
2026-03-06 12:32:53.591695,0
2026-03-06 12:32:53.693369,0
2026-03-06 12:32:53.79416,0
2026-03-06 12:32:53.895079,0
2026-03-06 12:32:53.996552,0
2026-03-06 12:32:54.098305,0
2026-03-06 12:32:54.19965,0
2026-03-06 12:32:54.30069,0
2026-03-06 12:32:54.401777,0
2026-03-06 12:32:54.50273,0
2026-03-06 12:32:54.603838,0
2026-03-06 12:32:54.705005,0
2026-03-06 12:32:54.80591,0
2026-03-06 12:32:54.9074,0
2026-03-06 12:32:55.008156,0
2026-03-06 12:32:55.109065,0
2026-03-06 12:32:55.210064,0
2026-03-06 12:32:55.311379,0
2026-03-06 12:32:55.412185,0
2026-03-06 12:32:55.513,0
2026-03-06 12:32:55.614437,0
2026-03-06 12:32:55.715221,0
2026-03-06 12:32:55.816321,0
2026-03-06 12:32:55.917074,0
2026-03-06 12:32:56.018424,0
2026-03-06 12:32:56.119218,0
2026-03-06 12:32:56.22,0
2026-03-06 12:32:56.320457,0
2026-03-06 12:32:56.422225,0
2026-03-06 12:32:56.522579,0
2026-03-06 12:32:56.623818,0
2026-03-06 12:32:56.724601,0
2026-03-06 12:32:56.825247,0
2026-03-06 12:32:56.926222,0
2026-03-06 12:32:57.026747,0
2026-03-06 12:32:57.127577,0
2026-03-06 12:32:57.228032,0
2026-03-06 12:32:57.328903,0
2026-03-06 12:32:57.429542,0
2026-03-06 12:32:57.530661,0
2026-03-06 12:32:57.63099,0
2026-03-06 12:32:57.732094,0
2026-03-06 12:32:57.833407,0
2026-03-06 12:32:57.934565,0
2026-03-06 12:32:58.035125,0
2026-03-06 12:32:58.136677,0
2026-03-06 12:32:58.237828,0
2026-03-06 12:32:58.339504,0
2026-03-06 12:32:58.440417,0
2026-03-06 12:32:58.541872,0
2026-03-06 12:32:58.642252,0
2026-03-06 12:32:58.74316,0
2026-03-06 12:32:58.844405,0
2026-03-06 12:32:58.945647,0
2026-03-06 12:32:59.046611,0
2026-03-06 12:32:59.147966,0
2026-03-06 12:32:59.249081,0
2026-03-06 12:32:59.349822,0
2026-03-06 12:32:59.451253,0
2026-03-06 12:32:59.55221,0
2026-03-06 12:32:59.653312,0
2026-03-06 12:32:59.754289,0
2026-03-06 12:32:59.854864,0
2026-03-06 12:32:59.955674,0
2026-03-06 12:33:00.056288,0
2026-03-06 12:33:00.157187,0
2026-03-06 12:33:00.25783,0
2026-03-06 12:33:00.359059,0
2026-03-06 12:33:00.46005,0
2026-03-06 12:33:00.560753,0
2026-03-06 12:33:00.662289,0
