time,TC.CH5.raw_adc_counts
2026-03-06 12:32:10.86299,2989691
2026-03-06 12:32:10.963957,2963237
2026-03-06 12:32:11.065045,2936320
2026-03-06 12:32:11.165788,2911217
2026-03-06 12:32:11.266352,2885157
2026-03-06 12:32:11.367617,2860603
2026-03-06 12:32:11.468939,2835323
2026-03-06 12:32:11.56968,2810322
2026-03-06 12:32:11.670436,2786165
2026-03-06 12:32:11.771166,2762463
2026-03-06 12:32:11.872801,2739436
2026-03-06 12:32:11.973643,2715840
2026-03-06 12:32:12.074352,2693369
2026-03-06 12:32:12.174769,2670971
2026-03-06 12:32:12.275973,2648197
2026-03-06 12:32:12.377135,2626733
2026-03-06 12:32:12.4779,2605052
2026-03-06 12:32:12.578616,2583903
2026-03-06 12:32:12.6795,2562680
2026-03-06 12:32:12.780978,2542293
2026-03-06 12:32:12.88165,2522465
2026-03-06 12:32:12.98286,2502122
2026-03-06 12:32:13.083356,2483027
2026-03-06 12:32:13.18433,2464029
2026-03-06 12:32:13.285188,2445671
2026-03-06 12:32:13.385974,2427135
2026-03-06 12:32:13.487925,2409143
2026-03-06 12:32:13.588835,2391836
2026-03-06 12:32:13.68965,2374041
2026-03-06 12:32:13.79022,2357080
2026-03-06 12:32:13.890956,2340979
2026-03-06 12:32:13.991502,2325041
2026-03-06 12:32:14.092306,2308951
2026-03-06 12:32:14.192985,2293901
2026-03-06 12:32:14.293238,2279094
2026-03-06 12:32:14.3943,2264436
2026-03-06 12:32:14.495328,2250010
2026-03-06 12:32:14.596506,2235984
2026-03-06 12:32:14.697155,2222344
2026-03-06 12:32:14.797386,2209784
2026-03-06 12:32:14.898557,2196709
2026-03-06 12:32:14.999482,2184944
2026-03-06 12:32:15.100016,2172340
2026-03-06 12:32:15.20139,2161294
2026-03-06 12:32:15.30235,2149525
2026-03-06 12:32:15.403773,2138682
2026-03-06 12:32:15.505401,2128631
2026-03-06 12:32:15.60604,2119104
2026-03-06 12:32:15.706754,2109100
2026-03-06 12:32:15.807414,2099784
2026-03-06 12:32:15.908595,2091575
2026-03-06 12:32:16.00965,2083175
2026-03-06 12:32:16.110598,2074545
2026-03-06 12:32:16.2116,2067746
2026-03-06 12:32:16.312817,2060171
2026-03-06 12:32:16.413747,2053798
2026-03-06 12:32:16.514759,2047027
2026-03-06 12:32:16.616325,2040966
2026-03-06 12:32:16.718332,2035842
2026-03-06 12:32:16.818967,2030172
2026-03-06 12:32:16.920069,2025843
2026-03-06 12:32:17.021354,2020771
2026-03-06 12:32:17.122018,2016862
2026-03-06 12:32:17.223237,2013163
2026-03-06 12:32:17.324395,2010213
2026-03-06 12:32:17.425553,2007993
2026-03-06 12:32:17.526166,2005436
2026-03-06 12:32:17.627731,2003524
2026-03-06 12:32:17.728681,2002364
2026-03-06 12:32:17.829232,2000523
2026-03-06 12:32:17.930003,2000091
2026-03-06 12:32:18.030437,2000484
2026-03-06 12:32:18.131566,1999989
2026-03-06 12:32:18.232716,2000609
2026-03-06 12:32:18.333905,2001571
2026-03-06 12:32:18.434517,2002465
2026-03-06 12:32:18.53595,2004580
2026-03-06 12:32:18.637801,2006918
2026-03-06 12:32:18.73837,2009836
2026-03-06 12:32:18.839357,2012036
2026-03-06 12:32:18.939993,2016070
2026-03-06 12:32:19.040608,2019250
2026-03-06 12:32:19.141961,2023348
2026-03-06 12:32:19.243025,2028685
2026-03-06 12:32:19.343626,2033259
2026-03-06 12:32:19.445002,2038850
2026-03-06 12:32:19.54534,2045151
2026-03-06 12:32:19.646623,2050494
2026-03-06 12:32:19.747066,2057383
2026-03-06 12:32:19.848366,2064109
2026-03-06 12:32:19.948981,2071843
2026-03-06 12:32:20.050182,2079948
2026-03-06 12:32:20.151318,2088020
2026-03-06 12:32:20.252796,2096946
2026-03-06 12:32:20.353853,2105619
2026-03-06 12:32:20.45462,2115584
2026-03-06 12:32:20.556108,2124971
2026-03-06 12:32:20.657164,2135145
2026-03-06 12:32:20.757814,2145499
2026-03-06 12:32:20.859361,2156391
2026-03-06 12:32:20.960686,2168771
2026-03-06 12:32:21.061939,2179871
2026-03-06 12:32:21.163282,2191884
2026-03-06 12:32:21.264482,2204899
2026-03-06 12:32:21.365178,2217635
2026-03-06 12:32:21.466246,2231633
2026-03-06 12:32:21.567405,2245171
2026-03-06 12:32:21.668579,2259561
2026-03-06 12:32:21.769345,2273358
2026-03-06 12:32:21.870245,2288050
2026-03-06 12:32:21.971455,2303419
2026-03-06 12:32:22.072217,2319518
2026-03-06 12:32:22.173235,2335014
2026-03-06 12:32:22.274391,2351421
2026-03-06 12:32:22.375113,2367929
2026-03-06 12:32:22.476068,2385732
2026-03-06 12:32:22.577086,2402549
2026-03-06 12:32:22.67772,2420772
2026-03-06 12:32:22.778745,2439033
2026-03-06 12:32:22.879871,2457360
2026-03-06 12:32:22.980314,2476124
2026-03-06 12:32:23.081068,2495535
2026-03-06 12:32:23.182913,2515181
2026-03-06 12:32:23.283815,2535577
2026-03-06 12:32:23.38488,2555679
2026-03-06 12:32:23.486267,2576825
2026-03-06 12:32:23.587063,2597610
2026-03-06 12:32:23.68761,2619128
2026-03-06 12:32:23.788337,2641271
2026-03-06 12:32:23.889712,2663221
2026-03-06 12:32:23.991154,2685724
2026-03-06 12:32:24.091937,2708313
2026-03-06 12:32:24.19275,2731410
2026-03-06 12:32:24.293722,2754672
2026-03-06 12:32:24.394897,2778898
2026-03-06 12:32:24.495891,2802963
2026-03-06 12:32:24.596745,2827157
2026-03-06 12:32:24.697761,2852080
2026-03-06 12:32:24.798656,2876948
2026-03-06 12:32:24.899336,2902728
2026-03-06 12:32:25.000388,2928367
2026-03-06 12:32:25.101447,2954031
2026-03-06 12:32:25.201989,2980712
2026-03-06 12:32:25.303783,3006601
2026-03-06 12:32:25.404193,3034350
2026-03-06 12:32:25.505672,3060987
2026-03-06 12:32:25.606204,3088322
2026-03-06 12:32:25.707596,3117001
2026-03-06 12:32:25.808437,3145021
2026-03-06 12:32:25.909358,3173322
2026-03-06 12:32:26.01029,3202288
2026-03-06 12:32:26.111619,3231474
2026-03-06 12:32:26.212545,3260696
2026-03-06 12:32:26.31324,3289941
2026-03-06 12:32:26.413997,3319499
2026-03-06 12:32:26.515522,3350237
2026-03-06 12:32:26.616694,3379949
2026-03-06 12:32:26.717875,3410952
2026-03-06 12:32:26.818782,3442234
2026-03-06 12:32:26.919539,3472646
2026-03-06 12:32:27.020618,3504553
2026-03-06 12:32:27.121196,3536064
2026-03-06 12:32:27.22202,3567571
2026-03-06 12:32:27.323081,3600042
2026-03-06 12:32:27.423937,3632959
2026-03-06 12:32:27.524631,3665381
2026-03-06 12:32:27.625746,3698299
2026-03-06 12:32:27.726743,3731091
2026-03-06 12:32:27.827237,3764151
2026-03-06 12:32:27.928195,3797913
2026-03-06 12:32:28.028949,3831707
2026-03-06 12:32:28.130493,3866137
2026-03-06 12:32:28.231558,3900446
2026-03-06 12:32:28.332484,3935007
2026-03-06 12:32:28.434114,3969391
2026-03-06 12:32:28.535116,4005266
2026-03-06 12:32:28.636693,4040407
2026-03-06 12:32:28.737374,4075379
2026-03-06 12:32:28.838157,4111186
2026-03-06 12:32:28.939204,4146374
2026-03-06 12:32:29.039926,4181746
2026-03-06 12:32:29.141151,4218036
2026-03-06 12:32:29.242639,4254643
2026-03-06 12:32:29.342961,4290642
2026-03-06 12:32:29.443771,4327497
2026-03-06 12:32:29.544629,4363941
2026-03-06 12:32:29.645929,4401050
2026-03-06 12:32:29.746734,4438223
2026-03-06 12:32:29.84767,4475696
2026-03-06 12:32:29.948489,4512589
2026-03-06 12:32:30.049465,4550325
2026-03-06 12:32:30.150396,4588307
2026-03-06 12:32:30.251225,4626033
2026-03-06 12:32:30.352538,4664557
2026-03-06 12:32:30.45326,4702784
2026-03-06 12:32:30.554296,4740982
2026-03-06 12:32:30.655357,4779118
2026-03-06 12:32:30.756095,4817703
2026-03-06 12:32:30.857018,4856206
2026-03-06 12:32:30.95839,4894741
2026-03-06 12:32:31.058487,4933787
2026-03-06 12:32:31.159545,4972250
2026-03-06 12:32:31.260033,5011690
2026-03-06 12:32:31.361061,5050665
2026-03-06 12:32:31.462288,5089855
2026-03-06 12:32:31.563162,5128877
2026-03-06 12:32:31.664129,5168404
2026-03-06 12:32:31.765236,5207929
2026-03-06 12:32:31.866614,5248369
2026-03-06 12:32:31.968025,5288136
2026-03-06 12:32:32.069187,5327704
2026-03-06 12:32:32.170038,5367228
2026-03-06 12:32:32.27159,5407856
2026-03-06 12:32:32.372389,5447818
2026-03-06 12:32:32.474611,5487935
2026-03-06 12:32:32.576724,5528333
2026-03-06 12:32:32.676753,5568016
2026-03-06 12:32:32.777612,5608426
2026-03-06 12:32:32.879056,5648493
2026-03-06 12:32:32.980026,5689327
2026-03-06 12:32:33.080654,5729444
2026-03-06 12:32:33.182529,5769871
2026-03-06 12:32:33.284283,5811304
2026-03-06 12:32:33.385355,5851341
2026-03-06 12:32:33.485902,5891499
2026-03-06 12:32:33.586154,5931959
2026-03-06 12:32:33.687506,5971590
2026-03-06 12:32:33.788392,6012640
2026-03-06 12:32:33.889097,6053147
2026-03-06 12:32:33.990449,6093355
2026-03-06 12:32:34.091671,6133139
2026-03-06 12:32:34.192845,6174608
2026-03-06 12:32:34.294721,6214649
2026-03-06 12:32:34.395521,6255544
2026-03-06 12:32:34.496686,6295822
2026-03-06 12:32:34.59834,6335696
2026-03-06 12:32:34.699261,6375717
2026-03-06 12:32:34.800517,6416046
2026-03-06 12:32:34.900994,6456251
2026-03-06 12:32:35.003059,6496968
2026-03-06 12:32:35.104851,6537406
2026-03-06 12:32:35.205685,6577391
2026-03-06 12:32:35.306649,6616848
2026-03-06 12:32:35.407631,6657229
2026-03-06 12:32:35.508934,6696970
2026-03-06 12:32:35.610326,6736670
2026-03-06 12:32:35.711288,6776487
2026-03-06 12:32:35.811948,6816326
2026-03-06 12:32:35.913277,6856054
2026-03-06 12:32:36.014036,6894838
2026-03-06 12:32:36.11516,6934644
2026-03-06 12:32:36.216143,6972988
2026-03-06 12:32:36.316817,7012244
2026-03-06 12:32:36.41787,7051472
2026-03-06 12:32:36.51875,7090675
2026-03-06 12:32:36.619514,7129692
2026-03-06 12:32:36.720598,7168036
2026-03-06 12:32:36.821317,7206485
2026-03-06 12:32:36.922236,7245126
2026-03-06 12:32:37.022588,7282759
2026-03-06 12:32:37.123595,7320975
2026-03-06 12:32:37.224961,7359795
2026-03-06 12:32:37.325307,7397233
2026-03-06 12:32:37.42642,7435310
2026-03-06 12:32:37.527744,7472907
2026-03-06 12:32:37.62842,7509903
2026-03-06 12:32:37.729768,7547725
2026-03-06 12:32:37.830129,7584820
2026-03-06 12:32:37.931196,7621293
2026-03-06 12:32:38.032074,7658493
2026-03-06 12:32:38.133281,7694772
2026-03-06 12:32:38.234407,7731004
2026-03-06 12:32:38.335355,7767489
2026-03-06 12:32:38.436687,7804302
2026-03-06 12:32:38.537375,7839766
2026-03-06 12:32:38.638253,7875559
2026-03-06 12:32:38.739802,7911408
2026-03-06 12:32:38.840836,7946565
2026-03-06 12:32:38.941706,7982013
2026-03-06 12:32:39.042536,8017222
2026-03-06 12:32:39.143442,8051825
2026-03-06 12:32:39.244263,8086082
2026-03-06 12:32:39.344556,8120786
2026-03-06 12:32:39.445567,8153961
2026-03-06 12:32:39.545857,8188254
2026-03-06 12:32:39.647231,8221645
2026-03-06 12:32:39.748132,8255387
2026-03-06 12:32:39.848921,8288530
2026-03-06 12:32:39.94973,8322099
2026-03-06 12:32:40.050761,8354042
2026-03-06 12:32:40.15168,8387299
2026-03-06 12:32:40.252884,8418943
2026-03-06 12:32:40.353609,8451411
2026-03-06 12:32:40.454269,8483253
2026-03-06 12:32:40.555551,8514365
2026-03-06 12:32:40.656508,8545513
2026-03-06 12:32:40.757354,8576502
2026-03-06 12:32:40.858492,8607272
2026-03-06 12:32:40.959334,8638018
2026-03-06 12:32:41.060243,8668161
2026-03-06 12:32:41.161117,8698775
2026-03-06 12:32:41.262032,8728283
2026-03-06 12:32:41.363133,8756860
2026-03-06 12:32:41.464645,8786082
2026-03-06 12:32:41.565661,8815652
2026-03-06 12:32:41.666961,8844335
2026-03-06 12:32:41.7677,8871820
2026-03-06 12:32:41.868276,8899987
2026-03-06 12:32:41.969396,8927425
2026-03-06 12:32:42.070498,8955353
2026-03-06 12:32:42.171641,8982005
2026-03-06 12:32:42.272751,9008802
2026-03-06 12:32:42.373741,9035141
2026-03-06 12:32:42.474661,9061866
2026-03-06 12:32:42.575826,9087528
2026-03-06 12:32:42.676795,9112798
2026-03-06 12:32:42.777551,9138755
2026-03-06 12:32:42.878497,9163093
2026-03-06 12:32:42.97933,9187291
2026-03-06 12:32:43.080425,9211755
2026-03-06 12:32:43.181513,9236069
2026-03-06 12:32:43.282099,9259566
2026-03-06 12:32:43.382897,9283055
2026-03-06 12:32:43.484163,9305882
2026-03-06 12:32:43.585446,9327711
2026-03-06 12:32:43.686492,9350338
2026-03-06 12:32:43.787818,9371977
2026-03-06 12:32:43.889332,9393925
2026-03-06 12:32:43.990371,9415480
2026-03-06 12:32:44.090937,9435760
2026-03-06 12:32:44.192217,9456993
2026-03-06 12:32:44.293707,9476594
2026-03-06 12:32:44.394707,9496241
2026-03-06 12:32:44.495741,9515845
2026-03-06 12:32:44.596711,9535388
2026-03-06 12:32:44.697393,9553992
2026-03-06 12:32:44.798388,9571752
2026-03-06 12:32:44.899049,9590086
2026-03-06 12:32:44.999876,9607461
2026-03-06 12:32:45.101151,9625329
2026-03-06 12:32:45.201695,9641979
2026-03-06 12:32:45.303031,9658797
2026-03-06 12:32:45.404019,9674532
2026-03-06 12:32:45.504843,9690467
2026-03-06 12:32:45.605332,9705957
2026-03-06 12:32:45.706722,9720268
2026-03-06 12:32:45.807247,9735390
2026-03-06 12:32:45.908421,9749209
2026-03-06 12:32:46.009017,9763034
2026-03-06 12:32:46.110029,9777394
2026-03-06 12:32:46.21142,9790467
2026-03-06 12:32:46.312432,9802966
2026-03-06 12:32:46.413516,9814846
2026-03-06 12:32:46.514835,9826729
2026-03-06 12:32:46.615417,9839060
2026-03-06 12:32:46.717034,9850130
2026-03-06 12:32:46.818489,9860586
2026-03-06 12:32:46.919135,9870851
2026-03-06 12:32:47.020733,9880985
2026-03-06 12:32:47.121547,9890694
2026-03-06 12:32:47.222385,9899572
2026-03-06 12:32:47.32304,9908116
2026-03-06 12:32:47.423783,9917102
2026-03-06 12:32:47.524557,9924573
2026-03-06 12:32:47.625786,9932504
2026-03-06 12:32:47.726901,9940064
2026-03-06 12:32:47.827536,9946671
2026-03-06 12:32:47.928236,9952633
2026-03-06 12:32:48.028494,9958399
2026-03-06 12:32:48.129291,9963919
2026-03-06 12:32:48.230432,9969325
2026-03-06 12:32:48.331528,9974127
2026-03-06 12:32:48.432072,9978634
2026-03-06 12:32:48.533158,9983033
2026-03-06 12:32:48.633312,9985976
2026-03-06 12:32:48.734718,9989241
2026-03-06 12:32:48.835848,9991706
2026-03-06 12:32:48.936778,9994588
2026-03-06 12:32:49.037273,9996272
2026-03-06 12:32:49.138654,9997860
2026-03-06 12:32:49.239301,9998570
2026-03-06 12:32:49.340215,10000011
2026-03-06 12:32:49.440597,10000265
2026-03-06 12:32:49.541659,9999847
2026-03-06 12:32:49.643317,9999232
2026-03-06 12:32:49.744369,9998324
2026-03-06 12:32:49.845253,9997324
2026-03-06 12:32:49.946022,9995657
2026-03-06 12:32:50.047239,9993508
2026-03-06 12:32:50.148006,9990294
2026-03-06 12:32:50.248883,9987331
2026-03-06 12:32:50.349755,9984428
2026-03-06 12:32:50.450776,9980447
2026-03-06 12:32:50.551083,9976568
2026-03-06 12:32:50.651807,9971681
2026-03-06 12:32:50.752362,9966418
2026-03-06 12:32:50.853251,9961633
2026-03-06 12:32:50.954059,9955681
2026-03-06 12:32:51.055007,9949255
2026-03-06 12:32:51.155643,9943024
2026-03-06 12:32:51.256391,9935912
2026-03-06 12:32:51.357744,9928206
2026-03-06 12:32:51.458334,9920818
2026-03-06 12:32:51.559619,9913058
2026-03-06 12:32:51.661274,9903971
2026-03-06 12:32:51.762001,9895296
2026-03-06 12:32:51.863404,9885291
2026-03-06 12:32:51.964053,9875757
2026-03-06 12:32:52.065131,9865245
2026-03-06 12:32:52.166049,9854919
2026-03-06 12:32:52.267696,9844158
2026-03-06 12:32:52.369835,9832956
2026-03-06 12:32:52.471498,9820259
2026-03-06 12:32:52.572505,9808185
2026-03-06 12:32:52.673015,9796387
