time,BOARD.HB_41.engine_state
2026-03-06 12:31:43.784342,0
2026-03-06 12:31:43.794184,0
2026-03-06 12:31:44.345811,0
2026-03-06 12:31:45.346979,0
2026-03-06 12:31:46.356323,0
2026-03-06 12:31:47.359432,0
2026-03-06 12:31:48.369217,0
2026-03-06 12:31:49.370167,0
2026-03-06 12:31:50.371898,0
2026-03-06 12:31:51.372552,0
2026-03-06 12:31:52.374357,0
2026-03-06 12:31:53.376873,0
2026-03-06 12:31:54.378275,0
2026-03-06 12:31:55.386653,0
2026-03-06 12:31:56.388244,0
2026-03-06 12:31:57.390396,0
2026-03-06 12:31:58.392044,0
2026-03-06 12:31:59.401621,0
2026-03-06 12:32:00.402242,0
2026-03-06 12:32:01.406029,0
2026-03-06 12:32:02.407412,0
2026-03-06 12:32:03.416266,0
2026-03-06 12:32:04.416453,0
2026-03-06 12:32:05.417404,0
2026-03-06 12:32:06.426034,0
2026-03-06 12:32:07.426716,0
2026-03-06 12:32:08.427851,0
2026-03-06 12:32:09.437177,0
2026-03-06 12:32:10.437025,0
2026-03-06 12:32:11.446893,0
2026-03-06 12:32:12.455072,0
2026-03-06 12:32:13.463424,0
2026-03-06 12:32:14.473397,0
2026-03-06 12:32:15.474784,0
2026-03-06 12:32:16.475867,0
2026-03-06 12:32:17.475716,0
2026-03-06 12:32:18.485803,0
2026-03-06 12:32:19.486475,0
2026-03-06 12:32:20.49689,0
2026-03-06 12:32:21.506105,0
2026-03-06 12:32:22.506897,0
2026-03-06 12:32:23.516181,0
2026-03-06 12:32:24.517865,0
2026-03-06 12:32:25.526521,0
2026-03-06 12:32:26.536593,0
2026-03-06 12:32:27.545409,0
2026-03-06 12:32:28.55484,0
2026-03-06 12:32:29.555382,0
2026-03-06 12:32:30.563408,0
2026-03-06 12:32:31.57254,0
2026-03-06 12:32:32.575397,0
2026-03-06 12:32:33.574965,0
2026-03-06 12:32:34.575552,0
2026-03-06 12:32:35.585503,0
2026-03-06 12:32:36.586073,0
2026-03-06 12:32:37.594745,0
2026-03-06 12:32:38.594856,0
2026-03-06 12:32:39.604796,0
2026-03-06 12:32:40.604922,0
2026-03-06 12:32:41.606416,0
2026-03-06 12:32:42.616112,0
2026-03-06 12:32:43.61681,0
2026-03-06 12:32:44.626218,0
2026-03-06 12:32:45.635464,0
2026-03-06 12:32:46.638812,0
2026-03-06 12:32:47.640784,0
2026-03-06 12:32:48.641301,0
2026-03-06 12:32:49.642622,0
2026-03-06 12:32:50.651113,0
2026-03-06 12:32:51.660599,0
2026-03-06 12:32:52.661694,0
2026-03-06 12:32:53.662243,0
2026-03-06 12:32:54.662842,0
2026-03-06 12:32:55.664013,0
2026-03-06 12:32:56.667112,0
2026-03-06 12:32:57.66835,0
2026-03-06 12:32:58.67189,0
2026-03-06 12:32:59.672334,0
2026-03-06 12:33:00.682119,0
2026-03-06 12:33:01.684301,0
2026-03-06 12:33:02.694096,0
2026-03-06 12:33:03.701119,0
2026-03-06 12:33:04.710387,0
2026-03-06 12:33:05.71096,0
2026-03-06 12:33:06.711302,0
2026-03-06 12:33:07.713976,0
2026-03-06 12:33:08.714451,0
2026-03-06 12:33:09.714553,0
2026-03-06 12:33:10.723108,0
2026-03-06 12:33:11.732728,0
2026-03-06 12:33:12.734006,0
2026-03-06 12:33:13.74226,0
2026-03-06 12:33:14.752018,0
2026-03-06 12:33:15.760754,0
2026-03-06 12:33:16.761218,0
2026-03-06 12:33:17.771022,0
2026-03-06 12:33:18.774134,0
2026-03-06 12:33:19.778018,0
2026-03-06 12:33:20.787159,0
2026-03-06 12:33:21.78881,0
2026-03-06 12:33:22.797869,0
2026-03-06 12:33:23.806621,0
2026-03-06 12:33:24.816189,0
2026-03-06 12:33:25.826318,0
2026-03-06 12:33:26.829652,0
2026-03-06 12:33:27.839811,0
2026-03-06 12:33:28.847416,0
2026-03-06 12:33:29.856018,0
2026-03-06 12:33:30.864241,0
2026-03-06 12:33:31.872612,0
2026-03-06 12:33:32.872737,0
2026-03-06 12:33:33.88278,0
2026-03-06 12:33:34.882571,0
2026-03-06 12:33:35.892735,0
2026-03-06 12:33:36.893687,0
2026-03-06 12:33:37.894528,0
2026-03-06 12:33:38.902297,0
2026-03-06 12:33:39.911572,0
2026-03-06 12:33:40.921393,0
2026-03-06 12:33:41.922223,0
2026-03-06 12:33:42.930192,0
2026-03-06 12:33:43.939351,0
2026-03-06 12:33:44.94725,0
2026-03-06 12:33:45.957588,0
2026-03-06 12:33:46.957547,0
2026-03-06 12:33:47.959159,0
2026-03-06 12:33:48.968221,0
2026-03-06 12:33:49.976681,0
2026-03-06 12:33:50.985696,0
2026-03-06 12:33:51.988103,0
2026-03-06 12:33:52.997304,0
2026-03-06 12:33:54.000204,0
2026-03-06 12:33:55.003134,0
2026-03-06 12:33:56.00474,0
2026-03-06 12:33:57.014237,0
2026-03-06 12:33:58.023613,0
2026-03-06 12:33:59.024074,0
