time,PT.Fuel_Downstream.status
2026-03-06 12:50:49.003415,0
2026-03-06 12:50:49.10451,0
2026-03-06 12:50:49.205238,0
2026-03-06 12:50:49.306336,0
2026-03-06 12:50:49.40736,0
2026-03-06 12:50:49.508274,0
2026-03-06 12:50:49.610002,0
2026-03-06 12:50:49.711153,0
2026-03-06 12:50:49.812967,0
2026-03-06 12:50:49.913722,0
2026-03-06 12:50:50.014815,0
2026-03-06 12:50:50.115237,0
2026-03-06 12:50:50.216085,0
2026-03-06 12:50:50.316598,0
2026-03-06 12:50:50.417773,0
2026-03-06 12:50:50.518685,0
2026-03-06 12:50:50.619232,0
2026-03-06 12:50:50.720531,0
2026-03-06 12:50:50.821242,0
2026-03-06 12:50:50.922791,0
2026-03-06 12:50:51.023749,0
2026-03-06 12:50:51.124233,0
2026-03-06 12:50:51.226043,0
2026-03-06 12:50:51.326792,0
2026-03-06 12:50:51.428465,0
2026-03-06 12:50:51.528765,0
2026-03-06 12:50:51.629942,0
2026-03-06 12:50:51.730743,0
2026-03-06 12:50:51.831059,0
2026-03-06 12:50:51.932122,0
2026-03-06 12:50:52.032667,0
2026-03-06 12:50:52.133717,0
2026-03-06 12:50:52.234972,0
2026-03-06 12:50:52.336156,0
2026-03-06 12:50:52.43653,0
2026-03-06 12:50:52.537391,0
2026-03-06 12:50:52.63834,0
2026-03-06 12:50:52.739483,0
2026-03-06 12:50:52.839833,0
2026-03-06 12:50:52.941164,0
2026-03-06 12:50:53.04193,0
2026-03-06 12:50:53.142647,0
2026-03-06 12:50:53.243655,0
2026-03-06 12:50:53.34437,0
2026-03-06 12:50:53.444956,0
2026-03-06 12:50:53.545652,0
2026-03-06 12:50:53.646316,0
2026-03-06 12:50:53.747032,0
2026-03-06 12:50:53.848429,0
2026-03-06 12:50:53.949067,0
2026-03-06 12:50:54.049805,0
2026-03-06 12:50:54.150671,0
2026-03-06 12:50:54.251472,0
2026-03-06 12:50:54.35254,0
2026-03-06 12:50:54.453092,0
2026-03-06 12:50:54.554165,0
2026-03-06 12:50:54.655222,0
2026-03-06 12:50:54.756158,0
2026-03-06 12:50:54.857597,0
2026-03-06 12:50:54.958183,0
2026-03-06 12:50:55.059132,0
2026-03-06 12:50:55.160087,0
2026-03-06 12:50:55.261729,0
2026-03-06 12:50:55.362166,0
2026-03-06 12:50:55.463618,0
2026-03-06 12:50:55.564371,0
2026-03-06 12:50:55.665395,0
2026-03-06 12:50:55.766773,0
2026-03-06 12:50:55.867569,0
2026-03-06 12:50:55.969532,0
2026-03-06 12:50:56.069833,0
2026-03-06 12:50:56.170621,0
2026-03-06 12:50:56.272498,0
2026-03-06 12:50:56.373267,0
2026-03-06 12:50:56.474886,0
2026-03-06 12:50:56.575274,0
2026-03-06 12:50:56.676193,0
2026-03-06 12:50:56.777045,0
2026-03-06 12:50:56.878422,0
2026-03-06 12:50:56.980042,0
2026-03-06 12:50:57.080515,0
2026-03-06 12:50:57.181496,0
2026-03-06 12:50:57.282633,0
2026-03-06 12:50:57.383921,0
2026-03-06 12:50:57.484737,0
2026-03-06 12:50:57.585906,0
2026-03-06 12:50:57.686494,0
2026-03-06 12:50:57.787695,0
2026-03-06 12:50:57.888665,0
2026-03-06 12:50:57.989547,0
2026-03-06 12:50:58.090018,0
2026-03-06 12:50:58.191415,0
2026-03-06 12:50:58.291887,0
2026-03-06 12:50:58.39311,0
2026-03-06 12:50:58.494186,0
2026-03-06 12:50:58.594936,0
2026-03-06 12:50:58.696042,0
2026-03-06 12:50:58.797682,0
2026-03-06 12:50:58.898789,0
2026-03-06 12:50:59.000017,0
2026-03-06 12:50:59.1007,0
2026-03-06 12:50:59.201323,0
2026-03-06 12:50:59.302449,0
2026-03-06 12:50:59.403135,0
2026-03-06 12:50:59.50424,0
