time,BOARD.HB_22.engine_state
2026-03-06 12:31:43.78289,0
2026-03-06 12:31:43.792417,0
2026-03-06 12:31:44.338766,0
2026-03-06 12:31:45.343124,0
2026-03-06 12:31:46.346755,0
2026-03-06 12:31:47.350155,0
2026-03-06 12:31:48.353496,0
2026-03-06 12:31:49.354075,0
2026-03-06 12:31:50.355749,0
2026-03-06 12:31:51.36522,0
2026-03-06 12:31:52.365859,0
2026-03-06 12:31:53.367192,0
2026-03-06 12:31:54.377256,0
2026-03-06 12:31:55.386281,0
2026-03-06 12:31:56.388929,0
2026-03-06 12:31:57.391603,0
2026-03-06 12:31:58.393844,0
2026-03-06 12:31:59.396725,0
2026-03-06 12:32:00.39873,0
2026-03-06 12:32:01.407217,0
2026-03-06 12:32:02.407961,0
2026-03-06 12:32:03.416793,0
2026-03-06 12:32:04.426267,0
2026-03-06 12:32:05.435754,0
2026-03-06 12:32:06.435896,0
2026-03-06 12:32:07.436908,0
2026-03-06 12:32:08.437919,0
2026-03-06 12:32:09.438299,0
2026-03-06 12:32:10.447345,0
2026-03-06 12:32:11.457236,0
2026-03-06 12:32:12.457657,0
2026-03-06 12:32:13.467387,0
2026-03-06 12:32:14.467539,0
2026-03-06 12:32:15.469058,0
2026-03-06 12:32:16.476509,0
2026-03-06 12:32:17.484836,0
2026-03-06 12:32:18.49377,0
2026-03-06 12:32:19.495077,0
2026-03-06 12:32:20.505519,0
2026-03-06 12:32:21.506733,0
2026-03-06 12:32:22.516146,0
2026-03-06 12:32:23.526527,0
2026-03-06 12:32:24.527199,0
2026-03-06 12:32:25.536765,0
2026-03-06 12:32:26.537785,0
2026-03-06 12:32:27.546551,0
2026-03-06 12:32:28.55602,0
2026-03-06 12:32:29.563087,0
2026-03-06 12:32:30.564031,0
2026-03-06 12:32:31.573109,0
2026-03-06 12:32:32.576778,0
2026-03-06 12:32:33.584671,0
2026-03-06 12:32:34.585957,0
2026-03-06 12:32:35.587192,0
2026-03-06 12:32:36.587267,0
2026-03-06 12:32:37.588325,0
2026-03-06 12:32:38.588598,0
2026-03-06 12:32:39.597943,0
2026-03-06 12:32:40.60729,0
2026-03-06 12:32:41.61643,0
2026-03-06 12:32:42.617455,0
