time,BOARD.HB_21.board_type
2026-03-06 12:31:43.785031,1
2026-03-06 12:31:43.793612,1
2026-03-06 12:31:44.347717,1
2026-03-06 12:31:45.347658,1
2026-03-06 12:31:46.349027,1
2026-03-06 12:31:47.352366,1
2026-03-06 12:31:48.355267,1
2026-03-06 12:31:49.355272,1
2026-03-06 12:31:50.35812,1
2026-03-06 12:31:51.360209,1
2026-03-06 12:31:52.363549,1
2026-03-06 12:31:53.373255,1
2026-03-06 12:31:54.382285,1
2026-03-06 12:31:55.392886,1
2026-03-06 12:31:56.397965,1
2026-03-06 12:31:57.397985,1
2026-03-06 12:31:58.406946,1
2026-03-06 12:31:59.408464,1
2026-03-06 12:32:00.40931,1
2026-03-06 12:32:01.410258,1
2026-03-06 12:32:02.410262,1
2026-03-06 12:32:03.411715,1
2026-03-06 12:32:04.412463,1
2026-03-06 12:32:05.414391,1
2026-03-06 12:32:06.424145,1
2026-03-06 12:32:07.425583,1
2026-03-06 12:32:08.426683,1
2026-03-06 12:32:09.42687,1
2026-03-06 12:32:10.427114,1
2026-03-06 12:32:11.428093,1
2026-03-06 12:32:12.437416,1
2026-03-06 12:32:13.438935,1
2026-03-06 12:32:14.43939,1
2026-03-06 12:32:15.44861,1
2026-03-06 12:32:16.448952,1
2026-03-06 12:32:17.458745,1
2026-03-06 12:32:18.468089,1
2026-03-06 12:32:19.470265,1
2026-03-06 12:32:20.479214,1
2026-03-06 12:32:21.481147,1
2026-03-06 12:32:22.482542,1
2026-03-06 12:32:23.483509,1
2026-03-06 12:32:24.48335,1
2026-03-06 12:32:25.492592,1
2026-03-06 12:32:26.493103,1
2026-03-06 12:32:27.493121,1
2026-03-06 12:32:28.494099,1
2026-03-06 12:32:29.494985,1
2026-03-06 12:32:30.504259,1
2026-03-06 12:32:31.504923,1
2026-03-06 12:32:32.51481,1
2026-03-06 12:32:33.524007,1
2026-03-06 12:32:34.525346,1
2026-03-06 12:32:35.52623,1
2026-03-06 12:32:36.526487,1
2026-03-06 12:32:37.527028,1
2026-03-06 12:32:38.527648,1
2026-03-06 12:32:39.536243,1
2026-03-06 12:32:40.545428,1
2026-03-06 12:32:41.554679,1
2026-03-06 12:32:42.555183,1
2026-03-06 12:32:43.556521,1
2026-03-06 12:32:44.565173,1
2026-03-06 12:32:45.565739,1
2026-03-06 12:32:46.567417,1
2026-03-06 12:32:47.569075,1
2026-03-06 12:32:48.57039,1
2026-03-06 12:32:49.573368,1
2026-03-06 12:32:50.583075,1
2026-03-06 12:32:51.592302,1
2026-03-06 12:32:52.600524,1
2026-03-06 12:32:53.610319,1
2026-03-06 12:32:54.620276,1
2026-03-06 12:32:55.620681,1
2026-03-06 12:32:56.620974,1
2026-03-06 12:32:57.62116,1
2026-03-06 12:32:58.621613,1
2026-03-06 12:32:59.63052,1
2026-03-06 12:33:00.631759,1
2026-03-06 12:33:01.633575,1
2026-03-06 12:33:02.643281,1
2026-03-06 12:33:03.653487,1
2026-03-06 12:33:04.663005,1
2026-03-06 12:33:05.672748,1
2026-03-06 12:33:06.681246,1
2026-03-06 12:33:07.683432,1
2026-03-06 12:33:08.686201,1
2026-03-06 12:33:09.695978,1
2026-03-06 12:33:10.704714,1
2026-03-06 12:33:11.714643,1
2026-03-06 12:33:12.714951,1
2026-03-06 12:33:13.72471,1
2026-03-06 12:33:14.734543,1
2026-03-06 12:33:15.744279,1
2026-03-06 12:33:16.754803,1
2026-03-06 12:33:17.755024,1
2026-03-06 12:33:18.763377,1
2026-03-06 12:33:19.772202,1
2026-03-06 12:33:20.773464,1
2026-03-06 12:33:21.774929,1
2026-03-06 12:33:22.78506,1
2026-03-06 12:33:23.786441,1
2026-03-06 12:33:24.788803,1
2026-03-06 12:33:25.789533,1
2026-03-06 12:33:26.791454,1
2026-03-06 12:33:27.800243,1
2026-03-06 12:33:28.809703,1
2026-03-06 12:33:29.811251,1
2026-03-06 12:33:30.819427,1
2026-03-06 12:33:31.820734,1
2026-03-06 12:33:32.821323,1
2026-03-06 12:33:33.824703,1
2026-03-06 12:33:34.82688,1
2026-03-06 12:33:35.829364,1
2026-03-06 12:33:36.831272,1
2026-03-06 12:33:37.833989,1
2026-03-06 12:33:38.843404,1
2026-03-06 12:33:39.85232,1
2026-03-06 12:33:40.860632,1
2026-03-06 12:33:41.869727,1
2026-03-06 12:33:42.879036,1
2026-03-06 12:33:43.879161,1
2026-03-06 12:33:44.886933,1
2026-03-06 12:33:45.887816,1
2026-03-06 12:33:46.888229,1
2026-03-06 12:33:47.888631,1
2026-03-06 12:33:48.890277,1
2026-03-06 12:33:49.890487,1
2026-03-06 12:33:50.89926,1
2026-03-06 12:33:51.906633,1
