time,RTD.CH2.channel_id
2026-03-06 12:31:43.786866,2
2026-03-06 12:31:43.788554,2
2026-03-06 12:31:43.788883,2
2026-03-06 12:31:43.789287,2
2026-03-06 12:31:43.789705,2
2026-03-06 12:31:43.790139,2
2026-03-06 12:31:43.790377,2
2026-03-06 12:31:43.790465,2
2026-03-06 12:31:43.790552,2
2026-03-06 12:31:43.790634,2
2026-03-06 12:31:43.794909,2
2026-03-06 12:31:43.795438,2
2026-03-06 12:31:43.795824,2
2026-03-06 12:31:43.796179,2
2026-03-06 12:31:43.796557,2
2026-03-06 12:31:43.85664,2
2026-03-06 12:31:43.957891,2
2026-03-06 12:31:44.058577,2
2026-03-06 12:31:44.159695,2
2026-03-06 12:31:44.260964,2
2026-03-06 12:31:44.361619,2
2026-03-06 12:31:44.46224,2
2026-03-06 12:31:44.563883,2
2026-03-06 12:31:44.665616,2
2026-03-06 12:31:44.766779,2
2026-03-06 12:31:44.867787,2
2026-03-06 12:31:44.969555,2
2026-03-06 12:31:45.070695,2
2026-03-06 12:31:45.172212,2
2026-03-06 12:31:45.273784,2
2026-03-06 12:31:45.375044,2
2026-03-06 12:31:45.476512,2
2026-03-06 12:31:45.577339,2
2026-03-06 12:31:45.678643,2
2026-03-06 12:31:45.780221,2
2026-03-06 12:31:45.881149,2
2026-03-06 12:31:45.982422,2
2026-03-06 12:31:46.084636,2
2026-03-06 12:31:46.185659,2
2026-03-06 12:31:46.287223,2
2026-03-06 12:31:46.389163,2
2026-03-06 12:31:46.490204,2
2026-03-06 12:31:46.591998,2
2026-03-06 12:31:46.693636,2
2026-03-06 12:31:46.794915,2
2026-03-06 12:31:46.895695,2
2026-03-06 12:31:46.997556,2
2026-03-06 12:31:47.098634,2
2026-03-06 12:31:47.199699,2
2026-03-06 12:31:47.301172,2
2026-03-06 12:31:47.402899,2
2026-03-06 12:31:47.503801,2
2026-03-06 12:31:47.604929,2
2026-03-06 12:31:47.706236,2
2026-03-06 12:31:47.807348,2
2026-03-06 12:31:47.909398,2
2026-03-06 12:31:48.010703,2
2026-03-06 12:31:48.112149,2
2026-03-06 12:31:48.213633,2
2026-03-06 12:31:48.314573,2
2026-03-06 12:31:48.417002,2
2026-03-06 12:31:48.518226,2
2026-03-06 12:31:48.619633,2
2026-03-06 12:31:48.7212,2
2026-03-06 12:31:48.821547,2
2026-03-06 12:31:48.923502,2
2026-03-06 12:31:49.02424,2
2026-03-06 12:31:49.124903,2
2026-03-06 12:31:49.22552,2
2026-03-06 12:31:49.326445,2
2026-03-06 12:31:49.427409,2
2026-03-06 12:31:49.528508,2
2026-03-06 12:31:49.62994,2
2026-03-06 12:31:49.731147,2
2026-03-06 12:31:49.832284,2
2026-03-06 12:31:49.93341,2
2026-03-06 12:31:50.034165,2
2026-03-06 12:31:50.135398,2
2026-03-06 12:31:50.236406,2
2026-03-06 12:31:50.337024,2
2026-03-06 12:31:50.438155,2
2026-03-06 12:31:50.539121,2
2026-03-06 12:31:50.639818,2
2026-03-06 12:31:50.741054,2
2026-03-06 12:31:50.842441,2
2026-03-06 12:31:50.943279,2
2026-03-06 12:31:51.044092,2
2026-03-06 12:31:51.145783,2
2026-03-06 12:31:51.246688,2
2026-03-06 12:31:51.348116,2
2026-03-06 12:31:51.449174,2
2026-03-06 12:31:51.550261,2
2026-03-06 12:31:51.651713,2
2026-03-06 12:31:51.752295,2
2026-03-06 12:31:51.853535,2
2026-03-06 12:31:51.955327,2
2026-03-06 12:31:52.056322,2
2026-03-06 12:31:52.158674,2
2026-03-06 12:31:52.259223,2
2026-03-06 12:31:52.361878,2
2026-03-06 12:31:52.462778,2
2026-03-06 12:31:52.564355,2
2026-03-06 12:31:52.666007,2
2026-03-06 12:31:52.767468,2
2026-03-06 12:31:52.869247,2
2026-03-06 12:31:52.970148,2
2026-03-06 12:31:53.071206,2
2026-03-06 12:31:53.172435,2
2026-03-06 12:31:53.2729,2
2026-03-06 12:31:53.373958,2
2026-03-06 12:31:53.474453,2
2026-03-06 12:31:53.575134,2
2026-03-06 12:31:53.675887,2
2026-03-06 12:31:53.7771,2
2026-03-06 12:31:53.878382,2
2026-03-06 12:31:53.980503,2
2026-03-06 12:31:54.08149,2
2026-03-06 12:31:54.18216,2
2026-03-06 12:31:54.283604,2
2026-03-06 12:31:54.384595,2
2026-03-06 12:31:54.485969,2
2026-03-06 12:31:54.586804,2
2026-03-06 12:31:54.688145,2
2026-03-06 12:31:54.788456,2
2026-03-06 12:31:54.88943,2
2026-03-06 12:31:54.990657,2
2026-03-06 12:31:55.091032,2
2026-03-06 12:31:55.191858,2
2026-03-06 12:31:55.292707,2
2026-03-06 12:31:55.393517,2
2026-03-06 12:31:55.494116,2
2026-03-06 12:31:55.594912,2
2026-03-06 12:31:55.696439,2
2026-03-06 12:31:55.796755,2
2026-03-06 12:31:55.898355,2
2026-03-06 12:31:55.999566,2
2026-03-06 12:31:56.101218,2
2026-03-06 12:31:56.202769,2
2026-03-06 12:31:56.304863,2
2026-03-06 12:31:56.407176,2
2026-03-06 12:31:56.507816,2
2026-03-06 12:31:56.609057,2
2026-03-06 12:31:56.710217,2
2026-03-06 12:31:56.812076,2
2026-03-06 12:31:56.912582,2
2026-03-06 12:31:57.013723,2
2026-03-06 12:31:57.114697,2
2026-03-06 12:31:57.215388,2
2026-03-06 12:31:57.316441,2
2026-03-06 12:31:57.417849,2
2026-03-06 12:31:57.518656,2
2026-03-06 12:31:57.619907,2
2026-03-06 12:31:57.720872,2
2026-03-06 12:31:57.821137,2
2026-03-06 12:31:57.922199,2
2026-03-06 12:31:58.023182,2
2026-03-06 12:31:58.123928,2
2026-03-06 12:31:58.22524,2
2026-03-06 12:31:58.32619,2
2026-03-06 12:31:58.427177,2
2026-03-06 12:31:58.528936,2
2026-03-06 12:31:58.630314,2
2026-03-06 12:31:58.732357,2
2026-03-06 12:31:58.833539,2
2026-03-06 12:31:58.935557,2
2026-03-06 12:31:59.037057,2
2026-03-06 12:31:59.138393,2
2026-03-06 12:31:59.23958,2
2026-03-06 12:31:59.341741,2
2026-03-06 12:31:59.443632,2
2026-03-06 12:31:59.544604,2
2026-03-06 12:31:59.646219,2
2026-03-06 12:31:59.747746,2
2026-03-06 12:31:59.84887,2
2026-03-06 12:31:59.950169,2
2026-03-06 12:32:00.051462,2
2026-03-06 12:32:00.152564,2
