time,LC.CH1.sample_ts_ms
2026-03-06 12:31:53.578728,3273787626
2026-03-06 12:31:53.679293,3273787727
2026-03-06 12:31:53.780729,3273787828
2026-03-06 12:31:53.881925,3273787929
2026-03-06 12:31:53.983511,3273788030
2026-03-06 12:31:54.084269,3273788131
2026-03-06 12:31:54.185243,3273788232
2026-03-06 12:31:54.286534,3273788333
2026-03-06 12:31:54.388066,3273788435
2026-03-06 12:31:54.489493,3273788536
2026-03-06 12:31:54.589901,3273788637
2026-03-06 12:31:54.69069,3273788738
2026-03-06 12:31:54.791496,3273788839
2026-03-06 12:31:54.892526,3273788939
2026-03-06 12:31:54.993077,3273789040
2026-03-06 12:31:55.094023,3273789141
2026-03-06 12:31:55.194906,3273789242
2026-03-06 12:31:55.295962,3273789343
2026-03-06 12:31:55.396394,3273789444
2026-03-06 12:31:55.497937,3273789545
2026-03-06 12:31:55.599257,3273789646
2026-03-06 12:31:55.700248,3273789747
2026-03-06 12:31:55.80133,3273789848
2026-03-06 12:31:55.902363,3273789950
2026-03-06 12:31:56.003619,3273790051
2026-03-06 12:31:56.105043,3273790152
2026-03-06 12:31:56.206341,3273790253
2026-03-06 12:31:56.307309,3273790354
2026-03-06 12:31:56.408784,3273790456
2026-03-06 12:31:56.510316,3273790557
2026-03-06 12:31:56.611942,3273790659
2026-03-06 12:31:56.713133,3273790760
2026-03-06 12:31:56.814078,3273790861
2026-03-06 12:31:56.915002,3273790962
2026-03-06 12:31:57.016169,3273791063
2026-03-06 12:31:57.116921,3273791164
2026-03-06 12:31:57.218008,3273791265
2026-03-06 12:31:57.319015,3273791366
2026-03-06 12:31:57.421399,3273791467
2026-03-06 12:31:57.521876,3273791569
2026-03-06 12:31:57.623914,3273791671
2026-03-06 12:31:57.725214,3273791772
2026-03-06 12:31:57.826201,3273791873
2026-03-06 12:31:57.926968,3273791974
2026-03-06 12:31:58.02794,3273792075
2026-03-06 12:31:58.129292,3273792176
2026-03-06 12:31:58.230423,3273792277
2026-03-06 12:31:58.331361,3273792378
2026-03-06 12:31:58.43289,3273792480
2026-03-06 12:31:58.533749,3273792581
2026-03-06 12:31:58.634427,3273792682
2026-03-06 12:31:58.735463,3273792782
2026-03-06 12:31:58.836069,3273792883
2026-03-06 12:31:58.936697,3273792984
2026-03-06 12:31:59.037668,3273793085
2026-03-06 12:31:59.138554,3273793186
2026-03-06 12:31:59.239818,3273793287
2026-03-06 12:31:59.341107,3273793388
2026-03-06 12:31:59.441679,3273793489
2026-03-06 12:31:59.543352,3273793590
2026-03-06 12:31:59.644271,3273793691
2026-03-06 12:31:59.74495,3273793792
2026-03-06 12:31:59.846516,3273793893
2026-03-06 12:31:59.94719,3273793994
2026-03-06 12:32:00.048412,3273794096
2026-03-06 12:32:00.150046,3273794197
2026-03-06 12:32:00.250928,3273794298
2026-03-06 12:32:00.352179,3273794399
2026-03-06 12:32:00.453212,3273794500
2026-03-06 12:32:00.554794,3273794601
2026-03-06 12:32:00.656113,3273794703
2026-03-06 12:32:00.757288,3273794804
2026-03-06 12:32:00.858523,3273794905
2026-03-06 12:32:00.96015,3273795007
2026-03-06 12:32:01.06109,3273795108
2026-03-06 12:32:01.162875,3273795210
2026-03-06 12:32:01.264369,3273795311
2026-03-06 12:32:01.365432,3273795412
2026-03-06 12:32:01.466984,3273795514
2026-03-06 12:32:01.568732,3273795615
2026-03-06 12:32:01.670434,3273795717
2026-03-06 12:32:01.771465,3273795818
2026-03-06 12:32:01.872375,3273795919
2026-03-06 12:32:01.973018,3273796020
2026-03-06 12:32:02.074057,3273796121
2026-03-06 12:32:02.174934,3273796222
2026-03-06 12:32:02.276462,3273796323
2026-03-06 12:32:02.377233,3273796424
2026-03-06 12:32:02.47804,3273796525
2026-03-06 12:32:02.578595,3273796626
2026-03-06 12:32:02.679944,3273796727
2026-03-06 12:32:02.780387,3273796828
2026-03-06 12:32:02.881533,3273796929
2026-03-06 12:32:02.982818,3273797030
2026-03-06 12:32:03.083546,3273797130
2026-03-06 12:32:03.184548,3273797232
2026-03-06 12:32:03.285236,3273797333
2026-03-06 12:32:03.386134,3273797433
2026-03-06 12:32:03.487254,3273797534
2026-03-06 12:32:03.587949,3273797635
2026-03-06 12:32:03.688711,3273797736
2026-03-06 12:32:03.789819,3273797837
2026-03-06 12:32:03.890559,3273797938
2026-03-06 12:32:03.991705,3273798039
2026-03-06 12:32:04.092868,3273798140
2026-03-06 12:32:04.193555,3273798241
2026-03-06 12:32:04.294944,3273798342
2026-03-06 12:32:04.396446,3273798443
2026-03-06 12:32:04.497493,3273798544
2026-03-06 12:32:04.598421,3273798645
2026-03-06 12:32:04.699276,3273798746
2026-03-06 12:32:04.800081,3273798847
2026-03-06 12:32:04.901281,3273798948
2026-03-06 12:32:05.002444,3273799050
2026-03-06 12:32:05.103685,3273799151
2026-03-06 12:32:05.204992,3273799252
2026-03-06 12:32:05.30645,3273799353
2026-03-06 12:32:05.407343,3273799454
2026-03-06 12:32:05.50867,3273799556
2026-03-06 12:32:05.609286,3273799656
2026-03-06 12:32:05.710222,3273799757
2026-03-06 12:32:05.811114,3273799858
2026-03-06 12:32:05.911972,3273799959
2026-03-06 12:32:06.012276,3273800060
2026-03-06 12:32:06.113577,3273800161
2026-03-06 12:32:06.214356,3273800261
2026-03-06 12:32:06.314863,3273800362
2026-03-06 12:32:06.415828,3273800463
2026-03-06 12:32:06.516641,3273800564
2026-03-06 12:32:06.617873,3273800665
2026-03-06 12:32:06.719141,3273800766
2026-03-06 12:32:06.820141,3273800867
2026-03-06 12:32:06.921072,3273800968
2026-03-06 12:32:07.022202,3273801069
2026-03-06 12:32:07.123326,3273801171
2026-03-06 12:32:07.224597,3273801272
2026-03-06 12:32:07.325634,3273801373
2026-03-06 12:32:07.427453,3273801474
2026-03-06 12:32:07.527802,3273801575
2026-03-06 12:32:07.628568,3273801676
2026-03-06 12:32:07.729564,3273801777
2026-03-06 12:32:07.831142,3273801878
2026-03-06 12:32:07.93251,3273801979
2026-03-06 12:32:08.033291,3273802080
2026-03-06 12:32:08.134694,3273802182
2026-03-06 12:32:08.235987,3273802283
2026-03-06 12:32:08.336943,3273802384
2026-03-06 12:32:08.438725,3273802485
2026-03-06 12:32:08.539154,3273802586
2026-03-06 12:32:08.639758,3273802687
2026-03-06 12:32:08.740172,3273802788
2026-03-06 12:32:08.841566,3273802888
2026-03-06 12:32:08.941969,3273802989
2026-03-06 12:32:09.043385,3273803090
2026-03-06 12:32:09.144172,3273803191
2026-03-06 12:32:09.244781,3273803292
2026-03-06 12:32:09.346378,3273803393
2026-03-06 12:32:09.447709,3273803494
2026-03-06 12:32:09.54862,3273803595
2026-03-06 12:32:09.64904,3273803696
2026-03-06 12:32:09.750653,3273803798
2026-03-06 12:32:09.851796,3273803899
2026-03-06 12:32:09.953128,3273804000
2026-03-06 12:32:10.054248,3273804101
2026-03-06 12:32:10.154965,3273804202
2026-03-06 12:32:10.255775,3273804303
2026-03-06 12:32:10.356253,3273804404
2026-03-06 12:32:10.457573,3273804504
2026-03-06 12:32:10.55802,3273804605
2026-03-06 12:32:10.659297,3273804706
2026-03-06 12:32:10.760591,3273804807
2026-03-06 12:32:10.861605,3273804908
2026-03-06 12:32:10.961927,3273805009
2026-03-06 12:32:11.063369,3273805110
2026-03-06 12:32:11.164122,3273805211
2026-03-06 12:32:11.265216,3273805312
2026-03-06 12:32:11.366571,3273805413
2026-03-06 12:32:11.467068,3273805514
2026-03-06 12:32:11.567829,3273805615
2026-03-06 12:32:11.668563,3273805716
2026-03-06 12:32:11.76933,3273805817
2026-03-06 12:32:11.87037,3273805917
2026-03-06 12:32:11.970667,3273806018
2026-03-06 12:32:12.071827,3273806119
2026-03-06 12:32:12.172747,3273806220
2026-03-06 12:32:12.273295,3273806320
2026-03-06 12:32:12.374426,3273806421
2026-03-06 12:32:12.474942,3273806522
2026-03-06 12:32:12.575803,3273806623
2026-03-06 12:32:12.676496,3273806724
2026-03-06 12:32:12.778108,3273806825
2026-03-06 12:32:12.878798,3273806926
2026-03-06 12:32:12.979393,3273807026
2026-03-06 12:32:13.080167,3273807127
2026-03-06 12:32:13.181505,3273807228
2026-03-06 12:32:13.282157,3273807329
2026-03-06 12:32:13.383303,3273807430
2026-03-06 12:32:13.483923,3273807531
2026-03-06 12:32:13.585068,3273807632
2026-03-06 12:32:13.685964,3273807733
2026-03-06 12:32:13.787104,3273807834
2026-03-06 12:32:13.887653,3273807935
2026-03-06 12:32:13.98853,3273808035
2026-03-06 12:32:14.08925,3273808136
2026-03-06 12:32:14.190336,3273808237
2026-03-06 12:32:14.291733,3273808338
2026-03-06 12:32:14.392786,3273808440
2026-03-06 12:32:14.494039,3273808541
2026-03-06 12:32:14.595587,3273808642
2026-03-06 12:32:14.696179,3273808743
2026-03-06 12:32:14.79728,3273808844
2026-03-06 12:32:14.897847,3273808945
2026-03-06 12:32:14.998806,3273809046
2026-03-06 12:32:15.099884,3273809147
2026-03-06 12:32:15.201242,3273809248
2026-03-06 12:32:15.302207,3273809349
2026-03-06 12:32:15.40361,3273809451
2026-03-06 12:32:15.50545,3273809552
2026-03-06 12:32:15.606667,3273809653
2026-03-06 12:32:15.707411,3273809754
2026-03-06 12:32:15.807985,3273809855
2026-03-06 12:32:15.909721,3273809956
2026-03-06 12:32:16.010162,3273810058
2026-03-06 12:32:16.111858,3273810159
2026-03-06 12:32:16.212787,3273810260
2026-03-06 12:32:16.313874,3273810361
2026-03-06 12:32:16.414823,3273810462
2026-03-06 12:32:16.515952,3273810563
2026-03-06 12:32:16.617533,3273810664
2026-03-06 12:32:16.718393,3273810766
2026-03-06 12:32:16.820107,3273810867
2026-03-06 12:32:16.921154,3273810968
2026-03-06 12:32:17.022525,3273811070
2026-03-06 12:32:17.123278,3273811170
2026-03-06 12:32:17.224335,3273811271
2026-03-06 12:32:17.32495,3273811372
2026-03-06 12:32:17.42557,3273811473
2026-03-06 12:32:17.526069,3273811573
2026-03-06 12:32:17.62776,3273811675
2026-03-06 12:32:17.728699,3273811776
2026-03-06 12:32:17.829246,3273811876
2026-03-06 12:32:17.930019,3273811977
2026-03-06 12:32:18.031016,3273812078
2026-03-06 12:32:18.131872,3273812179
2026-03-06 12:32:18.233045,3273812280
2026-03-06 12:32:18.33396,3273812381
2026-03-06 12:32:18.436299,3273812482
2026-03-06 12:32:18.536599,3273812583
2026-03-06 12:32:18.637822,3273812684
2026-03-06 12:32:18.739019,3273812786
2026-03-06 12:32:18.8399,3273812887
2026-03-06 12:32:18.940624,3273812988
2026-03-06 12:32:19.041342,3273813088
2026-03-06 12:32:19.142897,3273813190
2026-03-06 12:32:19.244081,3273813291
2026-03-06 12:32:19.345206,3273813392
2026-03-06 12:32:19.4468,3273813493
2026-03-06 12:32:19.547312,3273813594
2026-03-06 12:32:19.648331,3273813695
2026-03-06 12:32:19.749031,3273813796
2026-03-06 12:32:19.850267,3273813897
2026-03-06 12:32:19.951083,3273813998
2026-03-06 12:32:20.051985,3273814099
2026-03-06 12:32:20.153401,3273814200
2026-03-06 12:32:20.254159,3273814301
2026-03-06 12:32:20.355302,3273814402
2026-03-06 12:32:20.456542,3273814503
2026-03-06 12:32:20.557448,3273814604
2026-03-06 12:32:20.657692,3273814705
2026-03-06 12:32:20.759157,3273814806
2026-03-06 12:32:20.860361,3273814907
2026-03-06 12:32:20.961148,3273815008
2026-03-06 12:32:21.062121,3273815109
2026-03-06 12:32:21.162735,3273815210
2026-03-06 12:32:21.26371,3273815311
2026-03-06 12:32:21.364445,3273815411
2026-03-06 12:32:21.466087,3273815513
2026-03-06 12:32:21.567605,3273815614
2026-03-06 12:32:21.668589,3273815716
2026-03-06 12:32:21.769297,3273815816
2026-03-06 12:32:21.870273,3273815917
2026-03-06 12:32:21.971522,3273816018
2026-03-06 12:32:22.072244,3273816119
2026-03-06 12:32:22.173949,3273816221
2026-03-06 12:32:22.27442,3273816322
2026-03-06 12:32:22.375607,3273816423
2026-03-06 12:32:22.476209,3273816523
2026-03-06 12:32:22.577265,3273816624
2026-03-06 12:32:22.678284,3273816725
2026-03-06 12:32:22.778845,3273816826
2026-03-06 12:32:22.879888,3273816927
2026-03-06 12:32:22.980447,3273817027
2026-03-06 12:32:23.080966,3273817128
2026-03-06 12:32:23.182492,3273817229
2026-03-06 12:32:23.283673,3273817330
2026-03-06 12:32:23.384499,3273817431
2026-03-06 12:32:23.485836,3273817533
2026-03-06 12:32:23.58713,3273817634
2026-03-06 12:32:23.688216,3273817735
2026-03-06 12:32:23.788911,3273817836
2026-03-06 12:32:23.890134,3273817937
2026-03-06 12:32:23.991289,3273818038
2026-03-06 12:32:24.091969,3273818139
2026-03-06 12:32:24.193826,3273818241
2026-03-06 12:32:24.295078,3273818342
2026-03-06 12:32:24.397013,3273818444
2026-03-06 12:32:24.497585,3273818544
2026-03-06 12:32:24.599169,3273818646
2026-03-06 12:32:24.699488,3273818747
2026-03-06 12:32:24.800492,3273818847
2026-03-06 12:32:24.901416,3273818948
2026-03-06 12:32:25.002103,3273819049
2026-03-06 12:32:25.102611,3273819150
2026-03-06 12:32:25.203651,3273819251
2026-03-06 12:32:25.304361,3273819351
2026-03-06 12:32:25.40527,3273819452
2026-03-06 12:32:25.506277,3273819553
2026-03-06 12:32:25.607296,3273819654
2026-03-06 12:32:25.708051,3273819755
2026-03-06 12:32:25.809066,3273819856
2026-03-06 12:32:25.909989,3273819957
2026-03-06 12:32:26.011348,3273820058
2026-03-06 12:32:26.112182,3273820159
2026-03-06 12:32:26.213081,3273820260
2026-03-06 12:32:26.314357,3273820361
2026-03-06 12:32:26.415167,3273820462
2026-03-06 12:32:26.516347,3273820563
2026-03-06 12:32:26.616734,3273820664
2026-03-06 12:32:26.717736,3273820765
2026-03-06 12:32:26.818808,3273820866
2026-03-06 12:32:26.920046,3273820967
2026-03-06 12:32:27.021194,3273821068
2026-03-06 12:32:27.122263,3273821169
2026-03-06 12:32:27.223102,3273821270
2026-03-06 12:32:27.323557,3273821371
2026-03-06 12:32:27.424502,3273821472
2026-03-06 12:32:27.525182,3273821572
2026-03-06 12:32:27.626237,3273821673
2026-03-06 12:32:27.727291,3273821774
2026-03-06 12:32:27.827749,3273821875
2026-03-06 12:32:27.928748,3273821976
2026-03-06 12:32:28.029486,3273822077
2026-03-06 12:32:28.130536,3273822177
2026-03-06 12:32:28.231268,3273822278
2026-03-06 12:32:28.332261,3273822379
2026-03-06 12:32:28.433639,3273822480
2026-03-06 12:32:28.53448,3273822581
2026-03-06 12:32:28.635638,3273822683
2026-03-06 12:32:28.736614,3273822784
2026-03-06 12:32:28.836999,3273822884
2026-03-06 12:32:28.938534,3273822986
2026-03-06 12:32:29.039241,3273823086
2026-03-06 12:32:29.140459,3273823188
2026-03-06 12:32:29.241975,3273823289
2026-03-06 12:32:29.342878,3273823390
2026-03-06 12:32:29.443668,3273823491
2026-03-06 12:32:29.545012,3273823592
2026-03-06 12:32:29.645844,3273823693
2026-03-06 12:32:29.74675,3273823794
2026-03-06 12:32:29.847561,3273823894
2026-03-06 12:32:29.948392,3273823995
2026-03-06 12:32:30.048932,3273824096
2026-03-06 12:32:30.149749,3273824197
2026-03-06 12:32:30.251036,3273824298
2026-03-06 12:32:30.351669,3273824398
2026-03-06 12:32:30.452621,3273824499
2026-03-06 12:32:30.553419,3273824600
2026-03-06 12:32:30.654436,3273824701
2026-03-06 12:32:30.755194,3273824802
2026-03-06 12:32:30.855689,3273824903
2026-03-06 12:32:30.957143,3273825004
2026-03-06 12:32:31.057609,3273825105
2026-03-06 12:32:31.158561,3273825206
2026-03-06 12:32:31.259359,3273825306
2026-03-06 12:32:31.360599,3273825407
2026-03-06 12:32:31.461551,3273825509
2026-03-06 12:32:31.562365,3273825609
2026-03-06 12:32:31.663229,3273825710
2026-03-06 12:32:31.764346,3273825811
2026-03-06 12:32:31.866417,3273825913
2026-03-06 12:32:31.967332,3273826014
2026-03-06 12:32:32.068508,3273826115
2026-03-06 12:32:32.1693,3273826216
2026-03-06 12:32:32.27078,3273826317
2026-03-06 12:32:32.373106,3273826419
2026-03-06 12:32:32.474503,3273826520
2026-03-06 12:32:32.575617,3273826621
2026-03-06 12:32:32.675888,3273826723
2026-03-06 12:32:32.777494,3273826824
2026-03-06 12:32:32.878093,3273826925
2026-03-06 12:32:32.979253,3273827026
2026-03-06 12:32:33.07984,3273827127
2026-03-06 12:32:33.181287,3273827228
2026-03-06 12:32:33.282434,3273827329
2026-03-06 12:32:33.382797,3273827430
2026-03-06 12:32:33.484063,3273827531
2026-03-06 12:32:33.585461,3273827632
2026-03-06 12:32:33.686001,3273827733
2026-03-06 12:32:33.787219,3273827834
2026-03-06 12:32:33.888446,3273827936
2026-03-06 12:32:33.989754,3273828037
2026-03-06 12:32:34.090762,3273828138
2026-03-06 12:32:34.191948,3273828239
2026-03-06 12:32:34.293155,3273828340
2026-03-06 12:32:34.394608,3273828441
2026-03-06 12:32:34.495216,3273828542
2026-03-06 12:32:34.596619,3273828643
2026-03-06 12:32:34.697758,3273828744
2026-03-06 12:32:34.798343,3273828845
2026-03-06 12:32:34.899294,3273828946
2026-03-06 12:32:34.999622,3273829047
2026-03-06 12:32:35.100644,3273829147
2026-03-06 12:32:35.201096,3273829248
2026-03-06 12:32:35.302302,3273829349
2026-03-06 12:32:35.403183,3273829450
2026-03-06 12:32:35.504618,3273829551
2026-03-06 12:32:35.605373,3273829653
2026-03-06 12:32:35.706465,3273829753
2026-03-06 12:32:35.807474,3273829854
2026-03-06 12:32:35.907885,3273829955
2026-03-06 12:32:36.009043,3273830056
2026-03-06 12:32:36.110826,3273830158
2026-03-06 12:32:36.212307,3273830259
2026-03-06 12:32:36.313618,3273830361
2026-03-06 12:32:36.415081,3273830462
2026-03-06 12:32:36.515808,3273830563
2026-03-06 12:32:36.616218,3273830663
2026-03-06 12:32:36.716945,3273830764
2026-03-06 12:32:36.818101,3273830865
2026-03-06 12:32:36.91902,3273830966
2026-03-06 12:32:37.019506,3273831067
2026-03-06 12:32:37.120409,3273831167
2026-03-06 12:32:37.221629,3273831269
2026-03-06 12:32:37.322432,3273831370
2026-03-06 12:32:37.423633,3273831470
2026-03-06 12:32:37.524084,3273831571
2026-03-06 12:32:37.625246,3273831672
2026-03-06 12:32:37.725846,3273831773
2026-03-06 12:32:37.827056,3273831874
2026-03-06 12:32:37.927517,3273831975
2026-03-06 12:32:38.029143,3273832076
2026-03-06 12:32:38.130684,3273832177
2026-03-06 12:32:38.231379,3273832279
2026-03-06 12:32:38.332439,3273832380
2026-03-06 12:32:38.433742,3273832481
2026-03-06 12:32:38.534553,3273832581
2026-03-06 12:32:38.635836,3273832683
2026-03-06 12:32:38.736836,3273832784
2026-03-06 12:32:38.837191,3273832884
2026-03-06 12:32:38.938427,3273832985
2026-03-06 12:32:39.038878,3273833086
2026-03-06 12:32:39.14001,3273833187
2026-03-06 12:32:39.241298,3273833288
2026-03-06 12:32:39.342702,3273833389
2026-03-06 12:32:39.443181,3273833490
2026-03-06 12:32:39.544061,3273833591
2026-03-06 12:32:39.645464,3273833692
2026-03-06 12:32:39.746386,3273833793
2026-03-06 12:32:39.847011,3273833894
2026-03-06 12:32:39.947918,3273833995
2026-03-06 12:32:40.04897,3273834096
2026-03-06 12:32:40.150318,3273834197
2026-03-06 12:32:40.251712,3273834299
2026-03-06 12:32:40.352283,3273834399
2026-03-06 12:32:40.453558,3273834501
2026-03-06 12:32:40.554703,3273834602
2026-03-06 12:32:40.655736,3273834703
2026-03-06 12:32:40.756696,3273834804
2026-03-06 12:32:40.857748,3273834905
2026-03-06 12:32:40.958581,3273835006
2026-03-06 12:32:41.060126,3273835107
2026-03-06 12:32:41.160996,3273835208
2026-03-06 12:32:41.262074,3273835309
2026-03-06 12:32:41.363746,3273835411
2026-03-06 12:32:41.464675,3273835512
2026-03-06 12:32:41.56624,3273835613
2026-03-06 12:32:41.666993,3273835714
2026-03-06 12:32:41.768248,3273835815
2026-03-06 12:32:41.869402,3273835916
2026-03-06 12:32:41.97074,3273836018
2026-03-06 12:32:42.071719,3273836119
2026-03-06 12:32:42.172184,3273836219
2026-03-06 12:32:42.2733,3273836320
2026-03-06 12:32:42.374421,3273836421
2026-03-06 12:32:42.474677,3273836522
2026-03-06 12:32:42.575836,3273836623
2026-03-06 12:32:42.676819,3273836724
2026-03-06 12:32:42.777436,3273836824
2026-03-06 12:32:42.878378,3273836925
2026-03-06 12:32:42.979351,3273837026
2026-03-06 12:32:43.080442,3273837128
2026-03-06 12:32:43.18154,3273837229
2026-03-06 12:32:43.282623,3273837329
2026-03-06 12:32:43.383401,3273837431
2026-03-06 12:32:43.48523,3273837532
2026-03-06 12:32:43.586887,3273837634
2026-03-06 12:32:43.687894,3273837734
2026-03-06 12:32:43.788044,3273837835
2026-03-06 12:32:43.889341,3273837936
2026-03-06 12:32:43.990381,3273838038
2026-03-06 12:32:44.091632,3273838139
2026-03-06 12:32:44.19282,3273838240
2026-03-06 12:32:44.293716,3273838341
2026-03-06 12:32:44.394643,3273838441
2026-03-06 12:32:44.49509,3273838542
2026-03-06 12:32:44.596083,3273838643
2026-03-06 12:32:44.697316,3273838744
2026-03-06 12:32:44.797788,3273838845
2026-03-06 12:32:44.898909,3273838946
2026-03-06 12:32:44.999402,3273839047
2026-03-06 12:32:45.100091,3273839147
2026-03-06 12:32:45.201158,3273839248
2026-03-06 12:32:45.301967,3273839349
2026-03-06 12:32:45.403309,3273839450
2026-03-06 12:32:45.504174,3273839551
2026-03-06 12:32:45.605245,3273839652
2026-03-06 12:32:45.706735,3273839754
2026-03-06 12:32:45.807829,3273839855
2026-03-06 12:32:45.909582,3273839957
2026-03-06 12:32:46.011413,3273840058
2026-03-06 12:32:46.11256,3273840160
2026-03-06 12:32:46.213664,3273840261
2026-03-06 12:32:46.31474,3273840362
2026-03-06 12:32:46.416028,3273840463
2026-03-06 12:32:46.517299,3273840564
2026-03-06 12:32:46.618301,3273840665
2026-03-06 12:32:46.720188,3273840767
2026-03-06 12:32:46.82087,3273840868
2026-03-06 12:32:46.921485,3273840969
2026-03-06 12:32:47.023028,3273841070
2026-03-06 12:32:47.124484,3273841172
2026-03-06 12:32:47.22654,3273841273
2026-03-06 12:32:47.327626,3273841375
2026-03-06 12:32:47.428675,3273841476
2026-03-06 12:32:47.529562,3273841577
2026-03-06 12:32:47.630734,3273841678
2026-03-06 12:32:47.731734,3273841779
2026-03-06 12:32:47.833333,3273841880
2026-03-06 12:32:47.933895,3273841981
2026-03-06 12:32:48.035393,3273842082
2026-03-06 12:32:48.136263,3273842183
2026-03-06 12:32:48.237813,3273842285
2026-03-06 12:32:48.338925,3273842386
2026-03-06 12:32:48.439379,3273842487
2026-03-06 12:32:48.540587,3273842588
2026-03-06 12:32:48.641892,3273842688
2026-03-06 12:32:48.742308,3273842789
2026-03-06 12:32:48.843337,3273842891
2026-03-06 12:32:48.944831,3273842992
2026-03-06 12:32:49.046406,3273843094
2026-03-06 12:32:49.147529,3273843194
2026-03-06 12:32:49.248178,3273843295
2026-03-06 12:32:49.349605,3273843396
