time,RTD_Cal.CH3.raw_resistance
2026-03-06 12:32:06.828952,4992334
2026-03-06 12:32:06.929199,4993147
2026-03-06 12:32:07.030327,4993822
2026-03-06 12:32:07.131576,4994486
2026-03-06 12:32:07.232679,4995030
2026-03-06 12:32:07.33381,4995760
2026-03-06 12:32:07.435368,4996198
2026-03-06 12:32:07.536107,4996750
2026-03-06 12:32:07.637491,4997233
2026-03-06 12:32:07.738545,4997692
2026-03-06 12:32:07.840043,4998119
2026-03-06 12:32:07.941316,4998540
2026-03-06 12:32:08.042202,4998736
2026-03-06 12:32:08.143475,4999045
2026-03-06 12:32:08.244635,4999356
2026-03-06 12:32:08.345813,4999619
2026-03-06 12:32:08.446698,4999716
2026-03-06 12:32:08.547359,4999849
2026-03-06 12:32:08.648507,5000005
2026-03-06 12:32:08.749948,4999897
2026-03-06 12:32:08.851085,5000092
2026-03-06 12:32:08.951802,5000033
2026-03-06 12:32:09.053368,4999949
2026-03-06 12:32:09.154361,4999860
2026-03-06 12:32:09.255142,4999658
2026-03-06 12:32:09.35627,4999527
2026-03-06 12:32:09.45727,4999204
2026-03-06 12:32:09.558736,4998995
2026-03-06 12:32:09.659496,4998679
2026-03-06 12:32:09.760628,4998397
2026-03-06 12:32:09.861624,4998126
2026-03-06 12:32:09.962935,4997611
2026-03-06 12:32:10.06427,4997250
2026-03-06 12:32:10.164925,4996707
2026-03-06 12:32:10.265951,4996162
2026-03-06 12:32:10.366658,4995648
2026-03-06 12:32:10.467909,4995156
2026-03-06 12:32:10.568524,4994408
2026-03-06 12:32:10.669641,4993828
2026-03-06 12:32:10.770586,4992995
2026-03-06 12:32:10.871805,4992383
2026-03-06 12:32:10.972123,4991599
2026-03-06 12:32:11.073165,4990650
2026-03-06 12:32:11.17489,4989752
2026-03-06 12:32:11.276672,4988955
2026-03-06 12:32:11.377876,4987899
2026-03-06 12:32:11.478742,4987059
2026-03-06 12:32:11.580011,4985992
2026-03-06 12:32:11.680315,4984990
2026-03-06 12:32:11.781591,4983821
2026-03-06 12:32:11.882491,4982673
2026-03-06 12:32:11.98366,4981594
2026-03-06 12:32:12.08482,4980402
2026-03-06 12:32:12.185714,4979180
2026-03-06 12:32:12.286506,4977887
2026-03-06 12:32:12.387015,4976528
2026-03-06 12:32:12.487657,4975292
2026-03-06 12:32:12.588662,4973725
2026-03-06 12:32:12.690026,4972375
2026-03-06 12:32:12.791325,4970818
2026-03-06 12:32:12.892123,4969392
2026-03-06 12:32:12.993694,4967866
2026-03-06 12:32:13.094225,4966307
2026-03-06 12:32:13.195139,4964756
2026-03-06 12:32:13.295837,4962990
2026-03-06 12:32:13.396975,4961287
2026-03-06 12:32:13.498082,4959534
2026-03-06 12:32:13.599437,4957821
2026-03-06 12:32:13.700341,4955945
2026-03-06 12:32:13.801294,4954107
2026-03-06 12:32:13.902359,4952243
2026-03-06 12:32:14.002741,4950363
2026-03-06 12:32:14.104027,4948469
2026-03-06 12:32:14.205238,4946467
2026-03-06 12:32:14.305845,4944379
2026-03-06 12:32:14.40709,4942410
2026-03-06 12:32:14.507771,4940234
2026-03-06 12:32:14.608428,4938152
2026-03-06 12:32:14.709412,4936050
2026-03-06 12:32:14.810116,4933751
2026-03-06 12:32:14.910875,4931531
2026-03-06 12:32:15.011849,4929294
2026-03-06 12:32:15.11256,4926958
2026-03-06 12:32:15.213598,4924555
2026-03-06 12:32:15.31394,4922237
2026-03-06 12:32:15.415003,4919764
2026-03-06 12:32:15.516048,4917376
2026-03-06 12:32:15.616765,4914921
2026-03-06 12:32:15.717616,4912354
2026-03-06 12:32:15.818752,4909702
2026-03-06 12:32:15.919468,4907209
2026-03-06 12:32:16.020893,4904509
2026-03-06 12:32:16.122161,4901799
2026-03-06 12:32:16.222839,4899087
2026-03-06 12:32:16.324361,4896265
2026-03-06 12:32:16.42564,4893561
2026-03-06 12:32:16.526537,4890744
2026-03-06 12:32:16.627676,4887951
2026-03-06 12:32:16.72882,4884908
2026-03-06 12:32:16.830574,4882067
2026-03-06 12:32:16.931635,4879137
2026-03-06 12:32:17.032912,4876143
2026-03-06 12:32:17.133852,4873112
2026-03-06 12:32:17.234764,4870068
2026-03-06 12:32:17.335306,4866857
2026-03-06 12:32:17.436058,4863706
2026-03-06 12:32:17.536808,4860624
2026-03-06 12:32:17.637813,4857464
2026-03-06 12:32:17.739191,4854135
2026-03-06 12:32:17.839672,4850937
2026-03-06 12:32:17.940395,4847516
2026-03-06 12:32:18.041754,4844251
2026-03-06 12:32:18.142639,4840747
2026-03-06 12:32:18.244317,4837464
2026-03-06 12:32:18.345119,4833900
2026-03-06 12:32:18.446283,4830468
2026-03-06 12:32:18.547309,4827023
2026-03-06 12:32:18.648192,4823340
2026-03-06 12:32:18.749084,4819913
2026-03-06 12:32:18.850265,4816294
2026-03-06 12:32:18.950938,4812524
2026-03-06 12:32:19.051502,4808915
2026-03-06 12:32:19.153,4805111
2026-03-06 12:32:19.254397,4801428
2026-03-06 12:32:19.354953,4797722
2026-03-06 12:32:19.456562,4793907
2026-03-06 12:32:19.557395,4789979
2026-03-06 12:32:19.658297,4786094
2026-03-06 12:32:19.758824,4782150
2026-03-06 12:32:19.860332,4778188
2026-03-06 12:32:19.960799,4774340
2026-03-06 12:32:20.062925,4770211
2026-03-06 12:32:20.163654,4766223
2026-03-06 12:32:20.264443,4762201
2026-03-06 12:32:20.365276,4758085
2026-03-06 12:32:20.466108,4753937
2026-03-06 12:32:20.567378,4749696
2026-03-06 12:32:20.668227,4745396
2026-03-06 12:32:20.769188,4741287
2026-03-06 12:32:20.869863,4737072
2026-03-06 12:32:20.970623,4732632
2026-03-06 12:32:21.071256,4728480
2026-03-06 12:32:21.173104,4723959
2026-03-06 12:32:21.27375,4719698
2026-03-06 12:32:21.374669,4715157
2026-03-06 12:32:21.476076,4710789
2026-03-06 12:32:21.577866,4706211
2026-03-06 12:32:21.678547,4701695
2026-03-06 12:32:21.779735,4697084
2026-03-06 12:32:21.881558,4692532
2026-03-06 12:32:21.982123,4687925
2026-03-06 12:32:22.083162,4683313
2026-03-06 12:32:22.184903,4678571
2026-03-06 12:32:22.285603,4673882
2026-03-06 12:32:22.386857,4669166
2026-03-06 12:32:22.488538,4664438
2026-03-06 12:32:22.589418,4659536
2026-03-06 12:32:22.690341,4654801
2026-03-06 12:32:22.791119,4649898
2026-03-06 12:32:22.89186,4645035
2026-03-06 12:32:22.992527,4640167
2026-03-06 12:32:23.093299,4635332
2026-03-06 12:32:23.193988,4630325
2026-03-06 12:32:23.294776,4625352
2026-03-06 12:32:23.396204,4620374
2026-03-06 12:32:23.496861,4615218
2026-03-06 12:32:23.597238,4610249
2026-03-06 12:32:23.698047,4605066
2026-03-06 12:32:23.798925,4600046
2026-03-06 12:32:23.899285,4594701
2026-03-06 12:32:24.000234,4589526
2026-03-06 12:32:24.101214,4584462
2026-03-06 12:32:24.202571,4579173
2026-03-06 12:32:24.303813,4573927
2026-03-06 12:32:24.405392,4568549
2026-03-06 12:32:24.507117,4563082
2026-03-06 12:32:24.608178,4557725
2026-03-06 12:32:24.709611,4552421
2026-03-06 12:32:24.810338,4547047
2026-03-06 12:32:24.910903,4541539
2026-03-06 12:32:25.011948,4536190
2026-03-06 12:32:25.112154,4530674
2026-03-06 12:32:25.213015,4525103
2026-03-06 12:32:25.313965,4519603
2026-03-06 12:32:25.414936,4514081
2026-03-06 12:32:25.515604,4508427
2026-03-06 12:32:25.616528,4502776
2026-03-06 12:32:25.717378,4497285
2026-03-06 12:32:25.818659,4491453
2026-03-06 12:32:25.919267,4485758
2026-03-06 12:32:26.020538,4480193
2026-03-06 12:32:26.121777,4474298
2026-03-06 12:32:26.222584,4468496
2026-03-06 12:32:26.323288,4462842
2026-03-06 12:32:26.424549,4456978
2026-03-06 12:32:26.526119,4451145
2026-03-06 12:32:26.626601,4445183
2026-03-06 12:32:26.72786,4439344
2026-03-06 12:32:26.829546,4433450
2026-03-06 12:32:26.930397,4427463
2026-03-06 12:32:27.031387,4421517
2026-03-06 12:32:27.132192,4415554
2026-03-06 12:32:27.23331,4409509
2026-03-06 12:32:27.334094,4403459
2026-03-06 12:32:27.434894,4397474
2026-03-06 12:32:27.536161,4391387
2026-03-06 12:32:27.636638,4385254
2026-03-06 12:32:27.738277,4379004
2026-03-06 12:32:27.839023,4372893
2026-03-06 12:32:27.939749,4366835
2026-03-06 12:32:28.041242,4360647
2026-03-06 12:32:28.141681,4354371
2026-03-06 12:32:28.24299,4348188
2026-03-06 12:32:28.343869,4341811
2026-03-06 12:32:28.445184,4335550
2026-03-06 12:32:28.545882,4329198
2026-03-06 12:32:28.647758,4323040
2026-03-06 12:32:28.748667,4316517
2026-03-06 12:32:28.849638,4310241
2026-03-06 12:32:28.950681,4303924
2026-03-06 12:32:29.051668,4297487
2026-03-06 12:32:29.152054,4290998
2026-03-06 12:32:29.253532,4284676
2026-03-06 12:32:29.353938,4278209
2026-03-06 12:32:29.454569,4271773
2026-03-06 12:32:29.556159,4265154
2026-03-06 12:32:29.656934,4258633
2026-03-06 12:32:29.758032,4252114
2026-03-06 12:32:29.858773,4245546
2026-03-06 12:32:29.959593,4238937
2026-03-06 12:32:30.060614,4232299
2026-03-06 12:32:30.160962,4225849
2026-03-06 12:32:30.262862,4219051
2026-03-06 12:32:30.362852,4212383
2026-03-06 12:32:30.463953,4205850
2026-03-06 12:32:30.565773,4199073
2026-03-06 12:32:30.66583,4192496
2026-03-06 12:32:30.76649,4185768
2026-03-06 12:32:30.867741,4179068
2026-03-06 12:32:30.967878,4172254
2026-03-06 12:32:31.068696,4165440
2026-03-06 12:32:31.169587,4158666
2026-03-06 12:32:31.271257,4151753
2026-03-06 12:32:31.373285,4144969
2026-03-06 12:32:31.475071,4138042
2026-03-06 12:32:31.575841,4131086
2026-03-06 12:32:31.676975,4124366
2026-03-06 12:32:31.777537,4117408
2026-03-06 12:32:31.878822,4110603
2026-03-06 12:32:31.98049,4103541
2026-03-06 12:32:32.081954,4096464
2026-03-06 12:32:32.183685,4089542
2026-03-06 12:32:32.284931,4082582
2026-03-06 12:32:32.386327,4075567
2026-03-06 12:32:32.487307,4068594
2026-03-06 12:32:32.588394,4061516
2026-03-06 12:32:32.689046,4054486
2026-03-06 12:32:32.790025,4047463
2026-03-06 12:32:32.890777,4040430
2026-03-06 12:32:32.991355,4033455
2026-03-06 12:32:33.091621,4026365
2026-03-06 12:32:33.192496,4019267
2026-03-06 12:32:33.293486,4012183
2026-03-06 12:32:33.394347,4005062
2026-03-06 12:32:33.494547,3997867
2026-03-06 12:32:33.59564,3990715
2026-03-06 12:32:33.696164,3983718
2026-03-06 12:32:33.797333,3976420
2026-03-06 12:32:33.897628,3969312
2026-03-06 12:32:33.998564,3962149
2026-03-06 12:32:34.099429,3954936
2026-03-06 12:32:34.200476,3947778
2026-03-06 12:32:34.300939,3940443
2026-03-06 12:32:34.402166,3933237
2026-03-06 12:32:34.503135,3925986
2026-03-06 12:32:34.603688,3918803
2026-03-06 12:32:34.704621,3911416
2026-03-06 12:32:34.805823,3904202
2026-03-06 12:32:34.906402,3896940
2026-03-06 12:32:35.00716,3889569
2026-03-06 12:32:35.107888,3882297
2026-03-06 12:32:35.208722,3874983
2026-03-06 12:32:35.309347,3867625
2026-03-06 12:32:35.410095,3860265
2026-03-06 12:32:35.511794,3852905
2026-03-06 12:32:35.612713,3845586
2026-03-06 12:32:35.713129,3838216
2026-03-06 12:32:35.814393,3830825
2026-03-06 12:32:35.915135,3823353
2026-03-06 12:32:36.015825,3816153
2026-03-06 12:32:36.117067,3808604
2026-03-06 12:32:36.218112,3801271
2026-03-06 12:32:36.319218,3793756
2026-03-06 12:32:36.420348,3786413
2026-03-06 12:32:36.521173,3778970
2026-03-06 12:32:36.622589,3771483
2026-03-06 12:32:36.723493,3763911
2026-03-06 12:32:36.824849,3756603
2026-03-06 12:32:36.925818,3748989
2026-03-06 12:32:37.026699,3741681
2026-03-06 12:32:37.127163,3734127
2026-03-06 12:32:37.228638,3726590
2026-03-06 12:32:37.330119,3719140
2026-03-06 12:32:37.430994,3711498
2026-03-06 12:32:37.532492,3704033
2026-03-06 12:32:37.63395,3696600
2026-03-06 12:32:37.735053,3688908
2026-03-06 12:32:37.836075,3681494
2026-03-06 12:32:37.937207,3673965
2026-03-06 12:32:38.038063,3666395
2026-03-06 12:32:38.139053,3658959
2026-03-06 12:32:38.239692,3651343
2026-03-06 12:32:38.340268,3643821
2026-03-06 12:32:38.441584,3636380
2026-03-06 12:32:38.542757,3628713
2026-03-06 12:32:38.643853,3621272
2026-03-06 12:32:38.745406,3613762
2026-03-06 12:32:38.846525,3606189
2026-03-06 12:32:38.946932,3598582
2026-03-06 12:32:39.048373,3590999
2026-03-06 12:32:39.149393,3583369
2026-03-06 12:32:39.250353,3575870
2026-03-06 12:32:39.350914,3568355
2026-03-06 12:32:39.452161,3560642
2026-03-06 12:32:39.553292,3553206
2026-03-06 12:32:39.654254,3545518
2026-03-06 12:32:39.755769,3538007
2026-03-06 12:32:39.856796,3530360
2026-03-06 12:32:39.957985,3522854
2026-03-06 12:32:40.058825,3515270
2026-03-06 12:32:40.159996,3507738
2026-03-06 12:32:40.260511,3500089
2026-03-06 12:32:40.361226,3492548
2026-03-06 12:32:40.462636,3484909
2026-03-06 12:32:40.56345,3477448
2026-03-06 12:32:40.664739,3469821
2026-03-06 12:32:40.765633,3462217
2026-03-06 12:32:40.866653,3454683
2026-03-06 12:32:40.967852,3447009
2026-03-06 12:32:41.069121,3439589
2026-03-06 12:32:41.169698,3431926
2026-03-06 12:32:41.270572,3424382
2026-03-06 12:32:41.372022,3416749
2026-03-06 12:32:41.47271,3409334
2026-03-06 12:32:41.573356,3401698
2026-03-06 12:32:41.67443,3394169
2026-03-06 12:32:41.776031,3386625
2026-03-06 12:32:41.876618,3378947
2026-03-06 12:32:41.977726,3371461
2026-03-06 12:32:42.079265,3363815
2026-03-06 12:32:42.181321,3356202
2026-03-06 12:32:42.282702,3348695
2026-03-06 12:32:42.383912,3341149
2026-03-06 12:32:42.484526,3333594
2026-03-06 12:32:42.585845,3326160
2026-03-06 12:32:42.687349,3318630
2026-03-06 12:32:42.788285,3310959
2026-03-06 12:32:42.889659,3303475
2026-03-06 12:32:42.991179,3296008
2026-03-06 12:32:43.092735,3288485
2026-03-06 12:32:43.193786,3280875
2026-03-06 12:32:43.294779,3273453
2026-03-06 12:32:43.395653,3265983
2026-03-06 12:32:43.496788,3258466
2026-03-06 12:32:43.598394,3250987
2026-03-06 12:32:43.698426,3243494
2026-03-06 12:32:43.798798,3236058
2026-03-06 12:32:43.900182,3228584
2026-03-06 12:32:44.000661,3221290
2026-03-06 12:32:44.101218,3213724
2026-03-06 12:32:44.202734,3206299
2026-03-06 12:32:44.303828,3198890
2026-03-06 12:32:44.404889,3191573
2026-03-06 12:32:44.505979,3184171
2026-03-06 12:32:44.607427,3176782
2026-03-06 12:32:44.707341,3169387
2026-03-06 12:32:44.808531,3161959
2026-03-06 12:32:44.908878,3154503
2026-03-06 12:32:45.009889,3147156
2026-03-06 12:32:45.110798,3139936
2026-03-06 12:32:45.211717,3132508
2026-03-06 12:32:45.312349,3125273
2026-03-06 12:32:45.413243,3117945
2026-03-06 12:32:45.514262,3110661
2026-03-06 12:32:45.615579,3103378
2026-03-06 12:32:45.715753,3095967
2026-03-06 12:32:45.816612,3088795
2026-03-06 12:32:45.917282,3081425
2026-03-06 12:32:46.017895,3074167
2026-03-06 12:32:46.119503,3066914
2026-03-06 12:32:46.22007,3059718
2026-03-06 12:32:46.320854,3052505
2026-03-06 12:32:46.422185,3045215
2026-03-06 12:32:46.523449,3038069
2026-03-06 12:32:46.624963,3030780
2026-03-06 12:32:46.725512,3023704
2026-03-06 12:32:46.826431,3016400
2026-03-06 12:32:46.927365,3009387
2026-03-06 12:32:47.028932,3002107
2026-03-06 12:32:47.129861,2994992
2026-03-06 12:32:47.231125,2987780
2026-03-06 12:32:47.332336,2980723
2026-03-06 12:32:47.433046,2973531
2026-03-06 12:32:47.533663,2966614
2026-03-06 12:32:47.634358,2959447
2026-03-06 12:32:47.735504,2952537
2026-03-06 12:32:47.835968,2945525
2026-03-06 12:32:47.93639,2938485
2026-03-06 12:32:48.037236,2931527
2026-03-06 12:32:48.13819,2924438
2026-03-06 12:32:48.238467,2917555
2026-03-06 12:32:48.339657,2910544
2026-03-06 12:32:48.441283,2903617
2026-03-06 12:32:48.541851,2896550
2026-03-06 12:32:48.643308,2889731
2026-03-06 12:32:48.743641,2882763
2026-03-06 12:32:48.844843,2875899
2026-03-06 12:32:48.945505,2869015
2026-03-06 12:32:49.046549,2862128
2026-03-06 12:32:49.147645,2855313
2026-03-06 12:32:49.248147,2848445
2026-03-06 12:32:49.349582,2841647
2026-03-06 12:32:49.449889,2834880
2026-03-06 12:32:49.551183,2828075
2026-03-06 12:32:49.652233,2821327
2026-03-06 12:32:49.752998,2814689
2026-03-06 12:32:49.853648,2807842
2026-03-06 12:32:49.954347,2801190
2026-03-06 12:32:50.054959,2794555
2026-03-06 12:32:50.156095,2787786
2026-03-06 12:32:50.256624,2781205
2026-03-06 12:32:50.357842,2774632
2026-03-06 12:32:50.458941,2767951
2026-03-06 12:32:50.559325,2761383
2026-03-06 12:32:50.66032,2754779
2026-03-06 12:32:50.760992,2748262
2026-03-06 12:32:50.862614,2741714
2026-03-06 12:32:50.963703,2735212
2026-03-06 12:32:51.064248,2728631
2026-03-06 12:32:51.16524,2722160
2026-03-06 12:32:51.266229,2715754
2026-03-06 12:32:51.367556,2709198
2026-03-06 12:32:51.468042,2702841
2026-03-06 12:32:51.568745,2696356
2026-03-06 12:32:51.670089,2690028
2026-03-06 12:32:51.770763,2683694
2026-03-06 12:32:51.871678,2677459
2026-03-06 12:32:51.972712,2671139
2026-03-06 12:32:52.073969,2664755
2026-03-06 12:32:52.175396,2658487
2026-03-06 12:32:52.276521,2652052
2026-03-06 12:32:52.37798,2645825
2026-03-06 12:32:52.479699,2639535
2026-03-06 12:32:52.580774,2633516
2026-03-06 12:32:52.681858,2627308
