time,PT.Ox_Downstream.raw_adc_counts
2026-03-06 13:13:56.254534,322459777
2026-03-06 13:13:56.355857,322898484
2026-03-06 13:13:56.457225,323375033
2026-03-06 13:13:56.559125,323882606
2026-03-06 13:13:56.660515,324423406
2026-03-06 13:13:56.761676,324985597
2026-03-06 13:13:56.862279,325592110
2026-03-06 13:13:56.962889,326220384
2026-03-06 13:13:57.064194,326883503
2026-03-06 13:13:57.165087,327585643
2026-03-06 13:13:57.26619,328309218
2026-03-06 13:13:57.367116,329055945
2026-03-06 13:13:57.467956,329840497
2026-03-06 13:13:57.569102,330654663
2026-03-06 13:13:57.670112,331486685
2026-03-06 13:13:57.771537,332358520
2026-03-06 13:13:57.872507,333238571
2026-03-06 13:13:57.973396,334155849
2026-03-06 13:13:58.074277,335096346
2026-03-06 13:13:58.175338,336058164
2026-03-06 13:13:58.27641,337035593
2026-03-06 13:13:58.377128,338034690
2026-03-06 13:13:58.478406,339064055
2026-03-06 13:13:58.579523,340101321
2026-03-06 13:13:58.680536,341164522
2026-03-06 13:13:58.782016,342238205
2026-03-06 13:13:58.882488,343339520
2026-03-06 13:13:58.98347,344448348
2026-03-06 13:13:59.084587,345570342
2026-03-06 13:13:59.185594,346705830
2026-03-06 13:13:59.286943,347860584
2026-03-06 13:13:59.387607,349019325
2026-03-06 13:13:59.489112,350186997
2026-03-06 13:13:59.59096,351376894
2026-03-06 13:13:59.691997,352571317
2026-03-06 13:13:59.792996,353764316
2026-03-06 13:13:59.893977,354965931
2026-03-06 13:13:59.995242,356163726
2026-03-06 13:14:00.096026,357382817
2026-03-06 13:14:00.19769,358595770
2026-03-06 13:14:00.298589,359800799
2026-03-06 13:14:00.399631,361010540
2026-03-06 13:14:00.499888,362221390
2026-03-06 13:14:00.600611,363431302
2026-03-06 13:14:00.701643,364632214
2026-03-06 13:14:00.802341,365827176
2026-03-06 13:14:00.903391,367022129
2026-03-06 13:14:01.004461,368217284
2026-03-06 13:14:01.105072,369388846
2026-03-06 13:14:01.205795,370560890
2026-03-06 13:14:01.307135,371729298
2026-03-06 13:14:01.407708,372880063
2026-03-06 13:14:01.508514,374017675
2026-03-06 13:14:01.609295,375150174
2026-03-06 13:14:01.71052,376254867
2026-03-06 13:14:01.811078,377361040
2026-03-06 13:14:01.912034,378438335
2026-03-06 13:14:02.012576,379501075
2026-03-06 13:14:02.113294,380547919
2026-03-06 13:14:02.214036,381575964
2026-03-06 13:14:02.314678,382585261
2026-03-06 13:14:02.4159,383575256
2026-03-06 13:14:02.51713,384548131
2026-03-06 13:14:02.61832,385495791
2026-03-06 13:14:02.719023,386417224
2026-03-06 13:14:02.820477,387315330
2026-03-06 13:14:02.921348,388186648
2026-03-06 13:14:03.022532,389028360
2026-03-06 13:14:03.123449,389850993
2026-03-06 13:14:03.224488,390646102
2026-03-06 13:14:03.325929,391413661
2026-03-06 13:14:03.42625,392148397
2026-03-06 13:14:03.527575,392855016
2026-03-06 13:14:03.629029,393530332
2026-03-06 13:14:03.729489,394177261
2026-03-06 13:14:03.830684,394786378
2026-03-06 13:14:03.931568,395373759
2026-03-06 13:14:04.03276,395926196
2026-03-06 13:14:04.133517,396433423
2026-03-06 13:14:04.234569,396922422
2026-03-06 13:14:04.335222,397365409
2026-03-06 13:14:04.435984,397781853
2026-03-06 13:14:04.536914,398163518
2026-03-06 13:14:04.637888,398508323
2026-03-06 13:14:04.738442,398819782
2026-03-06 13:14:04.839445,399088074
2026-03-06 13:14:04.940848,399330281
2026-03-06 13:14:05.042051,399536673
2026-03-06 13:14:05.143117,399698920
2026-03-06 13:14:05.24424,399833784
2026-03-06 13:14:05.345738,399927251
2026-03-06 13:14:05.44652,399976781
2026-03-06 13:14:05.547175,399998851
2026-03-06 13:14:05.648801,399986110
2026-03-06 13:14:05.75004,399927963
2026-03-06 13:14:05.850793,399835747
2026-03-06 13:14:05.952147,399711430
2026-03-06 13:14:06.05376,399543720
2026-03-06 13:14:06.154635,399345845
2026-03-06 13:14:06.256288,399107259
2026-03-06 13:14:06.357258,398830368
2026-03-06 13:14:06.458429,398531852
2026-03-06 13:14:06.558879,398188956
2026-03-06 13:14:06.660489,397804566
2026-03-06 13:14:06.762227,397386249
2026-03-06 13:14:06.863403,396936076
2026-03-06 13:14:06.964493,396454530
2026-03-06 13:14:07.065767,395935147
2026-03-06 13:14:07.166882,395389580
2026-03-06 13:14:07.267874,394804842
2026-03-06 13:14:07.368712,394194445
2026-03-06 13:14:07.469248,393559845
2026-03-06 13:14:07.570478,392876455
2026-03-06 13:14:07.671331,392172339
2026-03-06 13:14:07.773288,391432381
2026-03-06 13:14:07.874762,390665977
2026-03-06 13:14:07.976201,389877600
2026-03-06 13:14:08.077963,389054615
2026-03-06 13:14:08.177909,388206738
2026-03-06 13:14:08.279049,387334764
2026-03-06 13:14:08.379399,386441592
2026-03-06 13:14:08.480349,385519763
2026-03-06 13:14:08.5811,384579541
2026-03-06 13:14:08.68176,383609937
2026-03-06 13:14:08.782752,382624677
2026-03-06 13:14:08.883064,381623105
2026-03-06 13:14:08.984434,380593119
2026-03-06 13:14:09.085474,379544911
2026-03-06 13:14:09.186164,378474201
2026-03-06 13:14:09.287263,377390338
2026-03-06 13:14:09.387937,376291709
2026-03-06 13:14:09.488915,375186803
2026-03-06 13:14:09.5899,374059249
2026-03-06 13:14:09.691086,372917447
2026-03-06 13:14:09.791455,371761244
2026-03-06 13:14:09.8931,370601286
2026-03-06 13:14:09.993684,369431752
2026-03-06 13:14:10.095403,368243463
2026-03-06 13:14:10.196107,367055540
2026-03-06 13:14:10.297032,365857577
2026-03-06 13:14:10.398084,364663602
2026-03-06 13:14:10.498475,363453482
2026-03-06 13:14:10.599755,362251642
2026-03-06 13:14:10.700595,361037706
2026-03-06 13:14:10.800962,359823536
2026-03-06 13:14:10.901985,358621097
2026-03-06 13:14:11.003298,357404872
2026-03-06 13:14:11.104695,356203384
2026-03-06 13:14:11.205247,354991632
2026-03-06 13:14:11.306066,353795464
2026-03-06 13:14:11.407187,352594879
2026-03-06 13:14:11.507895,351411660
2026-03-06 13:14:11.609258,350227848
2026-03-06 13:14:11.710044,349062558
2026-03-06 13:14:11.811271,347904875
2026-03-06 13:14:11.912023,346749525
2026-03-06 13:14:12.013149,345610577
2026-03-06 13:14:12.114184,344489123
2026-03-06 13:14:12.215351,343377353
2026-03-06 13:14:12.316387,342285041
2026-03-06 13:14:12.417427,341204963
2026-03-06 13:14:12.518291,340149229
2026-03-06 13:14:12.619069,339109351
2026-03-06 13:14:12.720318,338083526
2026-03-06 13:14:12.820945,337076700
2026-03-06 13:14:12.922104,336093709
2026-03-06 13:14:13.022826,335132432
2026-03-06 13:14:13.123632,334194174
2026-03-06 13:14:13.224623,333287060
2026-03-06 13:14:13.325812,332394497
2026-03-06 13:14:13.426563,331534362
2026-03-06 13:14:13.527507,330691971
2026-03-06 13:14:13.628788,329877403
2026-03-06 13:14:13.730223,329098355
2026-03-06 13:14:13.83111,328337143
2026-03-06 13:14:13.931936,327612549
2026-03-06 13:14:14.032859,326920589
2026-03-06 13:14:14.134251,326248202
2026-03-06 13:14:14.234814,325612026
2026-03-06 13:14:14.336058,325018830
2026-03-06 13:14:14.436899,324439410
2026-03-06 13:14:14.538241,323907283
2026-03-06 13:14:14.639689,323400651
2026-03-06 13:14:14.740758,322918393
2026-03-06 13:14:14.841993,322480401
2026-03-06 13:14:14.942613,322078903
2026-03-06 13:14:15.043823,321716228
2026-03-06 13:14:15.144661,321380733
2026-03-06 13:14:15.245327,321080830
2026-03-06 13:14:15.346949,320814974
2026-03-06 13:14:15.448012,320592555
2026-03-06 13:14:15.54861,320400948
2026-03-06 13:14:15.650172,320250328
2026-03-06 13:14:15.751347,320134411
2026-03-06 13:14:15.852016,320049960
2026-03-06 13:14:15.952921,320011882
2026-03-06 13:14:16.053974,319999145
2026-03-06 13:14:16.15476,320035758
2026-03-06 13:14:16.25559,320101821
2026-03-06 13:14:16.356061,320204156
2026-03-06 13:14:16.456932,320337983
2026-03-06 13:14:16.557915,320511476
2026-03-06 13:14:16.658861,320729268
2026-03-06 13:14:16.759165,320970745
2026-03-06 13:14:16.860525,321258153
2026-03-06 13:14:16.962114,321572502
2026-03-06 13:14:17.062731,321935432
2026-03-06 13:14:17.163783,322323213
2026-03-06 13:14:17.265332,322748587
2026-03-06 13:14:17.366938,323206881
2026-03-06 13:14:17.467035,323698236
2026-03-06 13:14:17.567878,324222784
2026-03-06 13:14:17.668939,324780111
2026-03-06 13:14:17.76946,325361735
2026-03-06 13:14:17.870194,325989507
2026-03-06 13:14:17.971229,326639544
2026-03-06 13:14:18.071948,327325289
2026-03-06 13:14:18.173103,328038825
2026-03-06 13:14:18.27367,328775093
2026-03-06 13:14:18.374755,329553213
2026-03-06 13:14:18.47611,330355571
2026-03-06 13:14:18.577,331175970
2026-03-06 13:14:18.678198,332032621
2026-03-06 13:14:18.778995,332915723
2026-03-06 13:14:18.880289,333814535
2026-03-06 13:14:18.981694,334746230
2026-03-06 13:14:19.082378,335703479
2026-03-06 13:14:19.184009,336673001
2026-03-06 13:14:19.284218,337673126
2026-03-06 13:14:19.38582,338684822
2026-03-06 13:14:19.486661,339719171
2026-03-06 13:14:19.588053,340779579
2026-03-06 13:14:19.688542,341845261
2026-03-06 13:14:19.790199,342933888
2026-03-06 13:14:19.890405,344031539
2026-03-06 13:14:19.991244,345148647
2026-03-06 13:14:20.091887,346285960
2026-03-06 13:14:20.19284,347423163
2026-03-06 13:14:20.293788,348579375
2026-03-06 13:14:20.394733,349739208
2026-03-06 13:14:20.495577,350914265
2026-03-06 13:14:20.596453,352099441
2026-03-06 13:14:20.697397,353289216
2026-03-06 13:14:20.798188,354491236
2026-03-06 13:14:20.899118,355691171
2026-03-06 13:14:21.000444,356894661
2026-03-06 13:14:21.101296,358110768
2026-03-06 13:14:21.202526,359320903
2026-03-06 13:14:21.303423,360534395
2026-03-06 13:14:21.404886,361750486
2026-03-06 13:14:21.505178,362957480
2026-03-06 13:14:21.606357,364159824
2026-03-06 13:14:21.707146,365364823
2026-03-06 13:14:21.80836,366564683
2026-03-06 13:14:21.909206,367752992
2026-03-06 13:14:22.010003,368936442
2026-03-06 13:14:22.111308,370122057
2026-03-06 13:14:22.212525,371289890
2026-03-06 13:14:22.313009,372446439
2026-03-06 13:14:22.414437,373595668
2026-03-06 13:14:22.515389,374728787
2026-03-06 13:14:22.616655,375850854
2026-03-06 13:14:22.717592,376946379
2026-03-06 13:14:22.818334,378040937
2026-03-06 13:14:22.919512,379109627
2026-03-06 13:14:23.020124,380167215
2026-03-06 13:14:23.121043,381205040
2026-03-06 13:14:23.221798,382214819
2026-03-06 13:14:23.322527,383209594
2026-03-06 13:14:23.424006,384193931
2026-03-06 13:14:23.524919,385146101
2026-03-06 13:14:23.625942,386082562
2026-03-06 13:14:23.727265,386983607
2026-03-06 13:14:23.828948,387876540
2026-03-06 13:14:23.929702,388731234
2026-03-06 13:14:24.030805,389563165
2026-03-06 13:14:24.1316,390368403
2026-03-06 13:14:24.232723,391140433
2026-03-06 13:14:24.333628,391885150
2026-03-06 13:14:24.434044,392601562
2026-03-06 13:14:24.534826,393286620
2026-03-06 13:14:24.635659,393938830
2026-03-06 13:14:24.736413,394561130
2026-03-06 13:14:24.837423,395153289
2026-03-06 13:14:24.93861,395716512
2026-03-06 13:14:25.039033,396244916
2026-03-06 13:14:25.140157,396740034
2026-03-06 13:14:25.241172,397205578
2026-03-06 13:14:25.341951,397635005
2026-03-06 13:14:25.443238,398028464
2026-03-06 13:14:25.54411,398387919
2026-03-06 13:14:25.644747,398706270
2026-03-06 13:14:25.745714,398991823
2026-03-06 13:14:25.846398,399246297
2026-03-06 13:14:25.947413,399463331
2026-03-06 13:14:26.047981,399645692
2026-03-06 13:14:26.148569,399782673
2026-03-06 13:14:26.249835,399894719
2026-03-06 13:14:26.350658,399959930
2026-03-06 13:14:26.451545,400001648
2026-03-06 13:14:26.552458,399997443
2026-03-06 13:14:26.653545,399950329
2026-03-06 13:14:26.754547,399880126
2026-03-06 13:14:26.8555,399766715
2026-03-06 13:14:26.956027,399619987
2026-03-06 13:14:27.05679,399428525
2026-03-06 13:14:27.158164,399209242
2026-03-06 13:14:27.258932,398957833
2026-03-06 13:14:27.359532,398666037
2026-03-06 13:14:27.460437,398335244
2026-03-06 13:14:27.561851,397967241
2026-03-06 13:14:27.662498,397572958
2026-03-06 13:14:27.763689,397132607
2026-03-06 13:14:27.864418,396669569
2026-03-06 13:14:27.965578,396172591
2026-03-06 13:14:28.066655,395634376
2026-03-06 13:14:28.167674,395068963
2026-03-06 13:14:28.268658,394472384
2026-03-06 13:14:28.36993,393832388
2026-03-06 13:14:28.470622,393177205
2026-03-06 13:14:28.571402,392489745
2026-03-06 13:14:28.672766,391759861
2026-03-06 13:14:28.773815,391017011
2026-03-06 13:14:28.874659,390230559
2026-03-06 13:14:28.975635,389429211
2026-03-06 13:14:29.076569,388591194
2026-03-06 13:14:29.177547,387735049
2026-03-06 13:14:29.27878,386841164
2026-03-06 13:14:29.379212,385935448
2026-03-06 13:14:29.480727,384994250
2026-03-06 13:14:29.581237,384041153
2026-03-06 13:14:29.682798,383061483
2026-03-06 13:14:29.7841,382053546
2026-03-06 13:14:29.885422,381036725
2026-03-06 13:14:29.986018,379995135
2026-03-06 13:14:30.086957,378933456
2026-03-06 13:14:30.188486,377858908
2026-03-06 13:14:30.289171,376768602
2026-03-06 13:14:30.390463,375654844
2026-03-06 13:14:30.491715,374523250
2026-03-06 13:14:30.593115,373388733
2026-03-06 13:14:30.693878,372249634
2026-03-06 13:14:30.794837,371085856
2026-03-06 13:14:30.895232,369918376
2026-03-06 13:14:30.995994,368747207
2026-03-06 13:14:31.09734,367563560
2026-03-06 13:14:31.197537,366368215
2026-03-06 13:14:31.298685,365177300
2026-03-06 13:14:31.399285,363973265
2026-03-06 13:14:31.500053,362762620
2026-03-06 13:14:31.6012,361554438
2026-03-06 13:14:31.701969,360342626
2026-03-06 13:14:31.803074,359128532
2026-03-06 13:14:31.904369,357921803
2026-03-06 13:14:32.005344,356714089
2026-03-06 13:14:32.105682,355504039
2026-03-06 13:14:32.207378,354302313
2026-03-06 13:14:32.308295,353111504
2026-03-06 13:14:32.408991,351915598
2026-03-06 13:14:32.509425,350736408
2026-03-06 13:14:32.610756,349567939
2026-03-06 13:14:32.711344,348399083
2026-03-06 13:14:32.812199,347252417
2026-03-06 13:14:32.913638,346104926
2026-03-06 13:14:33.014405,344981983
2026-03-06 13:14:33.114905,343866150
2026-03-06 13:14:33.215906,342761582
2026-03-06 13:14:33.317276,341670422
2026-03-06 13:14:33.418202,340606253
2026-03-06 13:14:33.519954,339547487
2026-03-06 13:14:33.620537,338513850
2026-03-06 13:14:33.721566,337503044
2026-03-06 13:14:33.822342,336515328
2026-03-06 13:14:33.923181,335546349
2026-03-06 13:14:34.024077,334600963
2026-03-06 13:14:34.124741,333682580
2026-03-06 13:14:34.225464,332779405
2026-03-06 13:14:34.326349,331905529
2026-03-06 13:14:34.427373,331054933
2026-03-06 13:14:34.528119,330236916
2026-03-06 13:14:34.628742,329443333
2026-03-06 13:14:34.729486,328678867
2026-03-06 13:14:34.83066,327939996
2026-03-06 13:14:34.932717,327223845
2026-03-06 13:14:35.03353,326542319
2026-03-06 13:14:35.13427,325897164
2026-03-06 13:14:35.235288,325273783
2026-03-06 13:14:35.336146,324688270
2026-03-06 13:14:35.437367,324135848
2026-03-06 13:14:35.538396,323621188
2026-03-06 13:14:35.639919,323130740
2026-03-06 13:14:35.740629,322680708
2026-03-06 13:14:35.840915,322261126
2026-03-06 13:14:35.941991,321881131
2026-03-06 13:14:36.042329,321528341
2026-03-06 13:14:36.143307,321215345
2026-03-06 13:14:36.244776,320934314
2026-03-06 13:14:36.345703,320688793
2026-03-06 13:14:36.446245,320490524
2026-03-06 13:14:36.547205,320314396
2026-03-06 13:14:36.648307,320186159
2026-03-06 13:14:36.749651,320084477
2026-03-06 13:14:36.850378,320021310
2026-03-06 13:14:36.95151,320003416
2026-03-06 13:14:37.052849,320014433
2026-03-06 13:14:37.153574,320062419
2026-03-06 13:14:37.254968,320150581
2026-03-06 13:14:37.355505,320271881
2026-03-06 13:14:37.456339,320435793
2026-03-06 13:14:37.557704,320630433
2026-03-06 13:14:37.658912,320859988
2026-03-06 13:14:37.759137,321124186
2026-03-06 13:14:37.860267,321423492
2026-03-06 13:14:37.961378,321769260
2026-03-06 13:14:38.061906,322135387
2026-03-06 13:14:38.162833,322548809
2026-03-06 13:14:38.264005,322994268
2026-03-06 13:14:38.365023,323468893
2026-03-06 13:14:38.466215,323980015
2026-03-06 13:14:38.566893,324517595
2026-03-06 13:14:38.667605,325093127
2026-03-06 13:14:38.769057,325703698
2026-03-06 13:14:38.869891,326344372
2026-03-06 13:14:38.970873,327009206
2026-03-06 13:14:39.071971,327710402
2026-03-06 13:14:39.172821,328443146
2026-03-06 13:14:39.274101,329205117
2026-03-06 13:14:39.374467,329988692
2026-03-06 13:14:39.47583,330801690
2026-03-06 13:14:39.576438,331648245
2026-03-06 13:14:39.678059,332518663
2026-03-06 13:14:39.778622,333402677
2026-03-06 13:14:39.879392,334326246
2026-03-06 13:14:39.980572,335271644
2026-03-06 13:14:40.082091,336234535
2026-03-06 13:14:40.183353,337217598
2026-03-06 13:14:40.284133,338220953
2026-03-06 13:14:40.385136,339248112
2026-03-06 13:14:40.485614,340294851
2026-03-06 13:14:40.587072,341361776
2026-03-06 13:14:40.687888,342437961
2026-03-06 13:14:40.78852,343535133
2026-03-06 13:14:40.88919,344646945
2026-03-06 13:14:40.990215,345764803
2026-03-06 13:14:41.091233,346904239
2026-03-06 13:14:41.19221,348055085
2026-03-06 13:14:41.293077,349218666
2026-03-06 13:14:41.394332,350387873
2026-03-06 13:14:41.495,351570800
2026-03-06 13:14:41.596338,352758707
2026-03-06 13:14:41.697853,353957343
2026-03-06 13:14:41.799278,355165010
2026-03-06 13:14:41.900157,356369205
2026-03-06 13:14:42.001244,357587996
2026-03-06 13:14:42.10216,358799252
2026-03-06 13:14:42.203386,360004957
2026-03-06 13:14:42.3047,361217176
2026-03-06 13:14:42.404929,362428707
2026-03-06 13:14:42.506653,363641356
2026-03-06 13:14:42.607597,364840826
2026-03-06 13:14:42.708128,366037385
2026-03-06 13:14:42.809266,367240225
2026-03-06 13:14:42.909923,368419022
2026-03-06 13:14:43.010946,369601515
2026-03-06 13:14:43.111492,370770041
2026-03-06 13:14:43.212733,371935974
2026-03-06 13:14:43.314293,373083919
2026-03-06 13:14:43.414825,374227278
2026-03-06 13:14:43.515841,375353896
2026-03-06 13:14:43.616983,376462159
2026-03-06 13:14:43.717816,377562386
2026-03-06 13:14:43.819007,378649923
2026-03-06 13:14:43.920731,379713604
2026-03-06 13:14:44.021692,380763945
2026-03-06 13:14:44.122421,381779731
2026-03-06 13:14:44.223907,382796931
2026-03-06 13:14:44.325031,383779455
2026-03-06 13:14:44.425967,384741601
2026-03-06 13:14:44.527199,385684813
2026-03-06 13:14:44.628172,386600859
2026-03-06 13:14:44.730058,387498932
2026-03-06 13:14:44.832079,388379893
2026-03-06 13:14:44.933279,389223570
2026-03-06 13:14:45.034293,390029332
2026-03-06 13:14:45.134583,390814208
2026-03-06 13:14:45.235632,391578900
2026-03-06 13:14:45.335955,392305808
2026-03-06 13:14:45.436754,392999107
2026-03-06 13:14:45.537672,393666540
2026-03-06 13:14:45.638595,394303594
2026-03-06 13:14:45.739448,394912830
2026-03-06 13:14:45.840183,395487345
2026-03-06 13:14:45.941198,396032257
2026-03-06 13:14:46.042272,396538738
2026-03-06 13:14:46.142867,397012610
2026-03-06 13:14:46.243892,397461160
2026-03-06 13:14:46.344608,397860367
2026-03-06 13:14:46.445942,398242055
2026-03-06 13:14:46.546555,398571674
2026-03-06 13:14:46.647527,398881202
2026-03-06 13:14:46.748506,399140951
2026-03-06 13:14:46.849722,399375305
2026-03-06 13:14:46.950515,399575535
2026-03-06 13:14:47.051364,399727848
2026-03-06 13:14:47.152425,399847264
2026-03-06 13:14:47.253823,399933470
2026-03-06 13:14:47.355121,399988027
2026-03-06 13:14:47.455793,399995218
2026-03-06 13:14:47.557062,399972793
2026-03-06 13:14:47.657766,399913251
2026-03-06 13:14:47.759419,399819023
2026-03-06 13:14:47.860378,399678224
2026-03-06 13:14:47.961048,399508401
2026-03-06 13:14:48.06155,399304466
2026-03-06 13:14:48.162806,399064150
2026-03-06 13:14:48.263533,398782276
2026-03-06 13:14:48.36495,398463755
2026-03-06 13:14:48.466,398120992
2026-03-06 13:14:48.566391,397729282
2026-03-06 13:14:48.667747,397315439
2026-03-06 13:14:48.768917,396858825
2026-03-06 13:14:48.87056,396369663
2026-03-06 13:14:48.971239,395849492
2026-03-06 13:14:49.072041,395293605
2026-03-06 13:14:49.173307,394708281
2026-03-06 13:14:49.274022,394091338
2026-03-06 13:14:49.374985,393439773
2026-03-06 13:14:49.475784,392756847
2026-03-06 13:14:49.576938,392050555
2026-03-06 13:14:49.67779,391306120
2026-03-06 13:14:49.778679,390539461
2026-03-06 13:14:49.879999,389743281
2026-03-06 13:14:49.980694,388922623
2026-03-06 13:14:50.081121,388074746
2026-03-06 13:14:50.18199,387201357
2026-03-06 13:14:50.28299,386305829
2026-03-06 13:14:50.383675,385377988
2026-03-06 13:14:50.484704,384429441
2026-03-06 13:14:50.585135,383462761
2026-03-06 13:14:50.685693,382471360
2026-03-06 13:14:50.786704,381462228
2026-03-06 13:14:50.886867,380433021
2026-03-06 13:14:50.988225,379384088
2026-03-06 13:14:51.08916,378316115
2026-03-06 13:14:51.189676,377233530
2026-03-06 13:14:51.290678,376129713
2026-03-06 13:14:51.392701,375012840
2026-03-06 13:14:51.493766,373881555
2026-03-06 13:14:51.594748,372732654
2026-03-06 13:14:51.696016,371577090
2026-03-06 13:14:51.797001,370413683
2026-03-06 13:14:51.898231,369238866
2026-03-06 13:14:51.9989,368056167
2026-03-06 13:14:52.100237,366862002
2026-03-06 13:14:52.200951,365660655
2026-03-06 13:14:52.301867,364461778
2026-03-06 13:14:52.403329,363250547
2026-03-06 13:14:52.503912,362048885
2026-03-06 13:14:52.605107,360841715
2026-03-06 13:14:52.705676,359629320
2026-03-06 13:14:52.806817,358419407
2026-03-06 13:14:52.90758,357204673
2026-03-06 13:14:53.008683,355993407
2026-03-06 13:14:53.109439,354798090
2026-03-06 13:14:53.210484,353600529
2026-03-06 13:14:53.311836,352400834
2026-03-06 13:14:53.412661,351215161
2026-03-06 13:14:53.513913,350037824
2026-03-06 13:14:53.614045,348870097
2026-03-06 13:14:53.715078,347716293
2026-03-06 13:14:53.816033,346572933
2026-03-06 13:14:53.916953,345437252
2026-03-06 13:14:54.017754,344317573
2026-03-06 13:14:54.119106,343204518
2026-03-06 13:14:54.220183,342115016
2026-03-06 13:14:54.320829,341037365
2026-03-06 13:14:54.421913,339977005
2026-03-06 13:14:54.523818,338934975
2026-03-06 13:14:54.624739,337908377
2026-03-06 13:14:54.726255,336911477
2026-03-06 13:14:54.826654,335931994
2026-03-06 13:14:54.927783,334978074
2026-03-06 13:14:55.028631,334044231
2026-03-06 13:14:55.129971,333130329
2026-03-06 13:14:55.230979,332242698
2026-03-06 13:14:55.33223,331386575
2026-03-06 13:14:55.433653,330545515
2026-03-06 13:14:55.534479,329739600
2026-03-06 13:14:55.635781,328963927
2026-03-06 13:14:55.736785,328214065
2026-03-06 13:14:55.837313,327490264
2026-03-06 13:14:55.938392,326802805
2026-03-06 13:14:56.038855,326139912
2026-03-06 13:14:56.139974,325512596
2026-03-06 13:14:56.240849,324916417
2026-03-06 13:14:56.341891,324349102
2026-03-06 13:14:56.44305,323810954
2026-03-06 13:14:56.544358,323310662
2026-03-06 13:14:56.64508,322847466
2026-03-06 13:14:56.745976,322419504
2026-03-06 13:14:56.846527,322019052
2026-03-06 13:14:56.947121,321661044
2026-03-06 13:14:57.048379,321335684
2026-03-06 13:14:57.149699,321035375
2026-03-06 13:14:57.250433,320782034
2026-03-06 13:14:57.35125,320566088
2026-03-06 13:14:57.45211,320378193
2026-03-06 13:14:57.553384,320230701
2026-03-06 13:14:57.65418,320116586
2026-03-06 13:14:57.755091,320047333
2026-03-06 13:14:57.856695,320000342
2026-03-06 13:14:57.95782,320001238
2026-03-06 13:14:58.058334,320038356
2026-03-06 13:14:58.159054,320112262
2026-03-06 13:14:58.259922,320217701
2026-03-06 13:14:58.361002,320362898
2026-03-06 13:14:58.461979,320542973
2026-03-06 13:14:58.562984,320760497
2026-03-06 13:14:58.664071,321013840
2026-03-06 13:14:58.76481,321301327
2026-03-06 13:14:58.865598,321629164
2026-03-06 13:14:58.966985,321991405
2026-03-06 13:14:59.068042,322384916
2026-03-06 13:14:59.169529,322813267
2026-03-06 13:14:59.270402,323280194
2026-03-06 13:14:59.370893,323774933
2026-03-06 13:14:59.471937,324305837
2026-03-06 13:14:59.573446,324871528
2026-03-06 13:14:59.674739,325469820
2026-03-06 13:14:59.776143,326101926
2026-03-06 13:14:59.878087,326764270
2026-03-06 13:14:59.978774,327456639
2026-03-06 13:15:00.079864,328172028
2026-03-06 13:15:00.1808,328921065
2026-03-06 13:15:00.281617,329699330
2026-03-06 13:15:00.382273,330504168
2026-03-06 13:15:00.48281,331326008
2026-03-06 13:15:00.583772,332186312
2026-03-06 13:15:00.68454,333069648
2026-03-06 13:15:00.785998,333975017
2026-03-06 13:15:00.886899,334907354
2026-03-06 13:15:00.987609,335858367
2026-03-06 13:15:01.088192,336836766
2026-03-06 13:15:01.18935,337831014
2026-03-06 13:15:01.290418,338850020
2026-03-06 13:15:01.39112,339898510
2026-03-06 13:15:01.492539,340953214
2026-03-06 13:15:01.593458,342026105
2026-03-06 13:15:01.695069,343127008
2026-03-06 13:15:01.796004,344233657
2026-03-06 13:15:01.897328,345357034
2026-03-06 13:15:01.998259,346484286
2026-03-06 13:15:02.098798,347626539
2026-03-06 13:15:02.199842,348789200
2026-03-06 13:15:02.300223,349955175
2026-03-06 13:15:02.401162,351130563
2026-03-06 13:15:02.501868,352312517
2026-03-06 13:15:02.602994,353496019
2026-03-06 13:15:02.703584,354695357
2026-03-06 13:15:02.804119,355895528
2026-03-06 13:15:02.904959,357103601
2026-03-06 13:15:03.005582,358307519
2026-03-06 13:15:03.106308,359520226
2026-03-06 13:15:03.207386,360725077
2026-03-06 13:15:03.308383,361938775
2026-03-06 13:15:03.408837,363147004
2026-03-06 13:15:03.510108,364348920
2026-03-06 13:15:03.610985,365550697
2026-03-06 13:15:03.712285,366751342
2026-03-06 13:15:03.813382,367942560
2026-03-06 13:15:03.914273,369125383
2026-03-06 13:15:04.014956,370306327
2026-03-06 13:15:04.116529,371471702
2026-03-06 13:15:04.217258,372632124
2026-03-06 13:15:04.318184,373764818
2026-03-06 13:15:04.418952,374900642
2026-03-06 13:15:04.520097,376015000
2026-03-06 13:15:04.620707,377115598
2026-03-06 13:15:04.721415,378199743
2026-03-06 13:15:04.822319,379270586
2026-03-06 13:15:04.923409,380327614
2026-03-06 13:15:05.024335,381358363
2026-03-06 13:15:05.125175,382372756
2026-03-06 13:15:05.226468,383370507
2026-03-06 13:15:05.327378,384347370
2026-03-06 13:15:05.428699,385295959
2026-03-06 13:15:05.529851,386223510
2026-03-06 13:15:05.631087,387128113
2026-03-06 13:15:05.732137,388007566
2026-03-06 13:15:05.833167,388860169
2026-03-06 13:15:05.933942,389686237
2026-03-06 13:15:06.034904,390477354
2026-03-06 13:15:06.135851,391247816
2026-03-06 13:15:06.237246,392002178
2026-03-06 13:15:06.339172,392711658
2026-03-06 13:15:06.440415,393399480
2026-03-06 13:15:06.541309,394054522
2026-03-06 13:15:06.642667,394675374
2026-03-06 13:15:06.743835,395260195
