time,RTD.CH2.status
2026-03-06 12:32:20.769142,0
2026-03-06 12:32:20.869767,0
2026-03-06 12:32:20.970548,0
2026-03-06 12:32:21.071139,0
2026-03-06 12:32:21.172988,0
2026-03-06 12:32:21.273644,0
2026-03-06 12:32:21.374578,0
2026-03-06 12:32:21.475994,0
2026-03-06 12:32:21.577817,0
2026-03-06 12:32:21.678498,0
2026-03-06 12:32:21.779652,0
2026-03-06 12:32:21.881487,0
2026-03-06 12:32:21.982004,0
2026-03-06 12:32:22.083082,0
2026-03-06 12:32:22.184826,0
2026-03-06 12:32:22.285378,0
2026-03-06 12:32:22.386731,0
2026-03-06 12:32:22.488435,0
2026-03-06 12:32:22.589371,0
2026-03-06 12:32:22.69027,0
2026-03-06 12:32:22.791023,0
2026-03-06 12:32:22.891775,0
2026-03-06 12:32:22.992425,0
2026-03-06 12:32:23.09322,0
2026-03-06 12:32:23.193855,0
2026-03-06 12:32:23.294655,0
2026-03-06 12:32:23.396028,0
2026-03-06 12:32:23.496736,0
2026-03-06 12:32:23.597081,0
2026-03-06 12:32:23.697953,0
2026-03-06 12:32:23.798842,0
2026-03-06 12:32:23.899198,0
2026-03-06 12:32:24.000144,0
2026-03-06 12:32:24.101129,0
2026-03-06 12:32:24.20249,0
2026-03-06 12:32:24.303736,0
2026-03-06 12:32:24.405224,0
2026-03-06 12:32:24.506956,0
2026-03-06 12:32:24.608111,0
2026-03-06 12:32:24.709541,0
2026-03-06 12:32:24.810232,0
2026-03-06 12:32:24.910822,0
2026-03-06 12:32:25.011843,0
2026-03-06 12:32:25.112105,0
2026-03-06 12:32:25.21297,0
2026-03-06 12:32:25.313899,0
2026-03-06 12:32:25.414869,0
2026-03-06 12:32:25.515491,0
2026-03-06 12:32:25.61636,0
2026-03-06 12:32:25.717212,0
2026-03-06 12:32:25.818491,0
2026-03-06 12:32:25.919193,0
2026-03-06 12:32:26.020325,0
2026-03-06 12:32:26.121701,0
2026-03-06 12:32:26.222456,0
2026-03-06 12:32:26.323186,0
2026-03-06 12:32:26.424414,0
2026-03-06 12:32:26.52592,0
2026-03-06 12:32:26.6265,0
2026-03-06 12:32:26.727767,0
2026-03-06 12:32:26.829421,0
2026-03-06 12:32:26.930316,0
2026-03-06 12:32:27.031306,0
2026-03-06 12:32:27.13213,0
2026-03-06 12:32:27.233196,0
2026-03-06 12:32:27.334009,0
2026-03-06 12:32:27.434812,0
2026-03-06 12:32:27.536085,0
2026-03-06 12:32:27.636546,0
2026-03-06 12:32:27.738196,0
2026-03-06 12:32:27.838941,0
2026-03-06 12:32:27.939674,0
2026-03-06 12:32:28.041156,0
2026-03-06 12:32:28.141595,0
2026-03-06 12:32:28.242871,0
2026-03-06 12:32:28.343788,0
2026-03-06 12:32:28.445078,0
2026-03-06 12:32:28.545812,0
2026-03-06 12:32:28.647628,0
2026-03-06 12:32:28.748591,0
2026-03-06 12:32:28.849562,0
2026-03-06 12:32:28.95057,0
2026-03-06 12:32:29.051555,0
2026-03-06 12:32:29.151984,0
2026-03-06 12:32:29.253409,0
2026-03-06 12:32:29.353857,0
2026-03-06 12:32:29.454483,0
2026-03-06 12:32:29.556075,0
2026-03-06 12:32:29.656841,0
2026-03-06 12:32:29.757954,0
2026-03-06 12:32:29.858673,0
2026-03-06 12:32:29.95951,0
2026-03-06 12:32:30.060526,0
2026-03-06 12:32:30.160898,0
2026-03-06 12:32:30.26271,0
2026-03-06 12:32:30.362807,0
2026-03-06 12:32:30.463875,0
2026-03-06 12:32:30.565684,0
2026-03-06 12:32:30.665712,0
2026-03-06 12:32:30.766278,0
2026-03-06 12:32:30.867674,0
2026-03-06 12:32:30.967781,0
2026-03-06 12:32:31.068617,0
2026-03-06 12:32:31.169508,0
2026-03-06 12:32:31.271136,0
2026-03-06 12:32:31.373219,0
2026-03-06 12:32:31.47497,0
2026-03-06 12:32:31.575749,0
2026-03-06 12:32:31.676891,0
2026-03-06 12:32:31.777447,0
2026-03-06 12:32:31.878672,0
2026-03-06 12:32:31.98031,0
2026-03-06 12:32:32.081804,0
2026-03-06 12:32:32.183515,0
2026-03-06 12:32:32.284837,0
2026-03-06 12:32:32.386145,0
2026-03-06 12:32:32.487158,0
2026-03-06 12:32:32.588239,0
2026-03-06 12:32:32.688887,0
2026-03-06 12:32:32.789854,0
2026-03-06 12:32:32.890638,0
2026-03-06 12:32:32.991198,0
2026-03-06 12:32:33.091519,0
2026-03-06 12:32:33.192426,0
2026-03-06 12:32:33.293416,0
2026-03-06 12:32:33.394262,0
2026-03-06 12:32:33.494451,0
2026-03-06 12:32:33.595529,0
2026-03-06 12:32:33.696039,0
2026-03-06 12:32:33.797058,0
2026-03-06 12:32:33.897537,0
2026-03-06 12:32:33.998449,0
2026-03-06 12:32:34.099304,0
2026-03-06 12:32:34.200388,0
2026-03-06 12:32:34.300855,0
2026-03-06 12:32:34.40205,0
2026-03-06 12:32:34.503029,0
2026-03-06 12:32:34.603579,0
2026-03-06 12:32:34.704491,0
2026-03-06 12:32:34.805646,0
2026-03-06 12:32:34.906314,0
2026-03-06 12:32:35.007052,0
2026-03-06 12:32:35.107775,0
2026-03-06 12:32:35.208624,0
2026-03-06 12:32:35.309225,0
2026-03-06 12:32:35.409977,0
2026-03-06 12:32:35.511645,0
2026-03-06 12:32:35.612609,0
2026-03-06 12:32:35.713037,0
2026-03-06 12:32:35.814305,0
2026-03-06 12:32:35.915047,0
2026-03-06 12:32:36.015744,0
2026-03-06 12:32:36.116983,0
2026-03-06 12:32:36.218,0
2026-03-06 12:32:36.319143,0
2026-03-06 12:32:36.420245,0
2026-03-06 12:32:36.52107,0
2026-03-06 12:32:36.622485,0
2026-03-06 12:32:36.723419,0
2026-03-06 12:32:36.824723,0
2026-03-06 12:32:36.925702,0
2026-03-06 12:32:37.026621,0
2026-03-06 12:32:37.127066,0
2026-03-06 12:32:37.22855,0
2026-03-06 12:32:37.330055,0
2026-03-06 12:32:37.430913,0
2026-03-06 12:32:37.532406,0
2026-03-06 12:32:37.633879,0
2026-03-06 12:32:37.734965,0
2026-03-06 12:32:37.836029,0
2026-03-06 12:32:37.937146,0
2026-03-06 12:32:38.038023,0
2026-03-06 12:32:38.138997,0
2026-03-06 12:32:38.239642,0
2026-03-06 12:32:38.340205,0
2026-03-06 12:32:38.441517,0
2026-03-06 12:32:38.5427,0
2026-03-06 12:32:38.643805,0
2026-03-06 12:32:38.745317,0
2026-03-06 12:32:38.846451,0
2026-03-06 12:32:38.946884,0
2026-03-06 12:32:39.048335,0
2026-03-06 12:32:39.149329,0
2026-03-06 12:32:39.250266,0
2026-03-06 12:32:39.350858,0
2026-03-06 12:32:39.452085,0
2026-03-06 12:32:39.553243,0
2026-03-06 12:32:39.654141,0
2026-03-06 12:32:39.755711,0
2026-03-06 12:32:39.856706,0
2026-03-06 12:32:39.957901,0
2026-03-06 12:32:40.058766,0
2026-03-06 12:32:40.159946,0
2026-03-06 12:32:40.260457,0
2026-03-06 12:32:40.361169,0
2026-03-06 12:32:40.46257,0
2026-03-06 12:32:40.563387,0
2026-03-06 12:32:40.664618,0
2026-03-06 12:32:40.76557,0
2026-03-06 12:32:40.866545,0
2026-03-06 12:32:40.967785,0
2026-03-06 12:32:41.06902,0
2026-03-06 12:32:41.169648,0
2026-03-06 12:32:41.2705,0
2026-03-06 12:32:41.371941,0
2026-03-06 12:32:41.472635,0
2026-03-06 12:32:41.573309,0
2026-03-06 12:32:41.67419,0
2026-03-06 12:32:41.775931,0
2026-03-06 12:32:41.876557,0
2026-03-06 12:32:41.977652,0
2026-03-06 12:32:42.079164,0
2026-03-06 12:32:42.181247,0
2026-03-06 12:32:42.282629,0
2026-03-06 12:32:42.383697,0
2026-03-06 12:32:42.484463,0
2026-03-06 12:32:42.585795,0
2026-03-06 12:32:42.687284,0
2026-03-06 12:32:42.788241,0
2026-03-06 12:32:42.889606,0
2026-03-06 12:32:42.991123,0
2026-03-06 12:32:43.092683,0
2026-03-06 12:32:43.193684,0
2026-03-06 12:32:43.294701,0
2026-03-06 12:32:43.395598,0
2026-03-06 12:32:43.496738,0
2026-03-06 12:32:43.598345,0
2026-03-06 12:32:43.698216,0
2026-03-06 12:32:43.798752,0
2026-03-06 12:32:43.90012,0
2026-03-06 12:32:44.000613,0
2026-03-06 12:32:44.101144,0
2026-03-06 12:32:44.202673,0
2026-03-06 12:32:44.30376,0
2026-03-06 12:32:44.404837,0
2026-03-06 12:32:44.505912,0
2026-03-06 12:32:44.607373,0
2026-03-06 12:32:44.707274,0
2026-03-06 12:32:44.808445,0
2026-03-06 12:32:44.908828,0
2026-03-06 12:32:45.009788,0
2026-03-06 12:32:45.110757,0
2026-03-06 12:32:45.211668,0
2026-03-06 12:32:45.312274,0
2026-03-06 12:32:45.413156,0
2026-03-06 12:32:45.514209,0
2026-03-06 12:32:45.615536,0
2026-03-06 12:32:45.715696,0
2026-03-06 12:32:45.816549,0
2026-03-06 12:32:45.91724,0
2026-03-06 12:32:46.017859,0
2026-03-06 12:32:46.119422,0
2026-03-06 12:32:46.220018,0
2026-03-06 12:32:46.32078,0
2026-03-06 12:32:46.422092,0
2026-03-06 12:32:46.523395,0
2026-03-06 12:32:46.624892,0
2026-03-06 12:32:46.72542,0
2026-03-06 12:32:46.82635,0
2026-03-06 12:32:46.927293,0
2026-03-06 12:32:47.028866,0
2026-03-06 12:32:47.129776,0
2026-03-06 12:32:47.231015,0
2026-03-06 12:32:47.332285,0
2026-03-06 12:32:47.432929,0
2026-03-06 12:32:47.533616,0
2026-03-06 12:32:47.634311,0
2026-03-06 12:32:47.735436,0
2026-03-06 12:32:47.835866,0
2026-03-06 12:32:47.936349,0
2026-03-06 12:32:48.037192,0
2026-03-06 12:32:48.138109,0
2026-03-06 12:32:48.238426,0
2026-03-06 12:32:48.339609,0
2026-03-06 12:32:48.441209,0
2026-03-06 12:32:48.541805,0
2026-03-06 12:32:48.643235,0
2026-03-06 12:32:48.743558,0
2026-03-06 12:32:48.844769,0
2026-03-06 12:32:48.945458,0
2026-03-06 12:32:49.046504,0
2026-03-06 12:32:49.147596,0
2026-03-06 12:32:49.24809,0
2026-03-06 12:32:49.3495,0
2026-03-06 12:32:49.449828,0
2026-03-06 12:32:49.551137,0
2026-03-06 12:32:49.652148,0
2026-03-06 12:32:49.75293,0
2026-03-06 12:32:49.853553,0
2026-03-06 12:32:49.954285,0
2026-03-06 12:32:50.054905,0
2026-03-06 12:32:50.156057,0
2026-03-06 12:32:50.256574,0
2026-03-06 12:32:50.357786,0
2026-03-06 12:32:50.45889,0
2026-03-06 12:32:50.55927,0
2026-03-06 12:32:50.660284,0
2026-03-06 12:32:50.760932,0
2026-03-06 12:32:50.862574,0
2026-03-06 12:32:50.963664,0
2026-03-06 12:32:51.064192,0
2026-03-06 12:32:51.165191,0
2026-03-06 12:32:51.266167,0
2026-03-06 12:32:51.367488,0
2026-03-06 12:32:51.467995,0
2026-03-06 12:32:51.568683,0
2026-03-06 12:32:51.670018,0
2026-03-06 12:32:51.770715,0
2026-03-06 12:32:51.871602,0
2026-03-06 12:32:51.972653,0
2026-03-06 12:32:52.073897,0
2026-03-06 12:32:52.175337,0
2026-03-06 12:32:52.276464,0
2026-03-06 12:32:52.377943,0
2026-03-06 12:32:52.479625,0
2026-03-06 12:32:52.580712,0
2026-03-06 12:32:52.681784,0
2026-03-06 12:32:52.78287,0
2026-03-06 12:32:52.883645,0
2026-03-06 12:32:52.984199,0
2026-03-06 12:32:53.085191,0
2026-03-06 12:32:53.185759,0
2026-03-06 12:32:53.286558,0
2026-03-06 12:32:53.387809,0
2026-03-06 12:32:53.488526,0
2026-03-06 12:32:53.58992,0
2026-03-06 12:32:53.690915,0
2026-03-06 12:32:53.79229,0
2026-03-06 12:32:53.892683,0
2026-03-06 12:32:53.994067,0
2026-03-06 12:32:54.095315,0
2026-03-06 12:32:54.196233,0
2026-03-06 12:32:54.297219,0
2026-03-06 12:32:54.398114,0
2026-03-06 12:32:54.499244,0
2026-03-06 12:32:54.60028,0
2026-03-06 12:32:54.701047,0
2026-03-06 12:32:54.802444,0
2026-03-06 12:32:54.904018,0
2026-03-06 12:32:55.005051,0
2026-03-06 12:32:55.105795,0
2026-03-06 12:32:55.206564,0
2026-03-06 12:32:55.30723,0
2026-03-06 12:32:55.408144,0
2026-03-06 12:32:55.509245,0
2026-03-06 12:32:55.610234,0
2026-03-06 12:32:55.711466,0
2026-03-06 12:32:55.812679,0
2026-03-06 12:32:55.913288,0
2026-03-06 12:32:56.014144,0
2026-03-06 12:32:56.115087,0
2026-03-06 12:32:56.215836,0
2026-03-06 12:32:56.316951,0
2026-03-06 12:32:56.418009,0
2026-03-06 12:32:56.519086,0
2026-03-06 12:32:56.620712,0
2026-03-06 12:32:56.721698,0
2026-03-06 12:32:56.822764,0
2026-03-06 12:32:56.9237,0
2026-03-06 12:32:57.024369,0
2026-03-06 12:32:57.125858,0
2026-03-06 12:32:57.226813,0
2026-03-06 12:32:57.328102,0
2026-03-06 12:32:57.42889,0
2026-03-06 12:32:57.529453,0
2026-03-06 12:32:57.630884,0
2026-03-06 12:32:57.73197,0
2026-03-06 12:32:57.833438,0
2026-03-06 12:32:57.934431,0
2026-03-06 12:32:58.034999,0
2026-03-06 12:32:58.136773,0
2026-03-06 12:32:58.237699,0
2026-03-06 12:32:58.339735,0
2026-03-06 12:32:58.440455,0
2026-03-06 12:32:58.54173,0
2026-03-06 12:32:58.642747,0
2026-03-06 12:32:58.743337,0
2026-03-06 12:32:58.844442,0
2026-03-06 12:32:58.945685,0
2026-03-06 12:32:59.046819,0
2026-03-06 12:32:59.148049,0
2026-03-06 12:32:59.249126,0
2026-03-06 12:32:59.34988,0
2026-03-06 12:32:59.451073,0
2026-03-06 12:32:59.552107,0
2026-03-06 12:32:59.653169,0
2026-03-06 12:32:59.754097,0
2026-03-06 12:32:59.85475,0
2026-03-06 12:32:59.955701,0
2026-03-06 12:33:00.056312,0
2026-03-06 12:33:00.157219,0
2026-03-06 12:33:00.257689,0
2026-03-06 12:33:00.358908,0
2026-03-06 12:33:00.460083,0
2026-03-06 12:33:00.560522,0
2026-03-06 12:33:00.661625,0
