time,PT.GSE_High.sample_ts_ms
2026-03-06 13:07:38.164427,3275932211
2026-03-06 13:07:38.26497,3275932312
2026-03-06 13:07:38.36577,3275932413
2026-03-06 13:07:38.466858,3275932514
2026-03-06 13:07:38.567533,3275932615
2026-03-06 13:07:38.66871,3275932716
2026-03-06 13:07:38.7701,3275932817
2026-03-06 13:07:38.870635,3275932918
2026-03-06 13:07:38.971897,3275933019
2026-03-06 13:07:39.072716,3275933120
2026-03-06 13:07:39.173889,3275933221
2026-03-06 13:07:39.274862,3275933322
2026-03-06 13:07:39.376285,3275933423
2026-03-06 13:07:39.477342,3275933524
2026-03-06 13:07:39.577872,3275933625
2026-03-06 13:07:39.679256,3275933726
2026-03-06 13:07:39.779758,3275933827
2026-03-06 13:07:39.880662,3275933927
2026-03-06 13:07:39.981516,3275934028
2026-03-06 13:07:40.08204,3275934129
2026-03-06 13:07:40.183168,3275934230
2026-03-06 13:07:40.284075,3275934331
2026-03-06 13:07:40.384752,3275934432
2026-03-06 13:07:40.485591,3275934533
2026-03-06 13:07:40.586509,3275934634
2026-03-06 13:07:40.687323,3275934734
2026-03-06 13:07:40.788507,3275934836
2026-03-06 13:07:40.889495,3275934937
2026-03-06 13:07:40.991133,3275935038
2026-03-06 13:07:41.091799,3275935139
2026-03-06 13:07:41.192677,3275935240
2026-03-06 13:07:41.293708,3275935341
2026-03-06 13:07:41.394887,3275935442
2026-03-06 13:07:41.495757,3275935542
2026-03-06 13:07:41.596292,3275935643
2026-03-06 13:07:41.697129,3275935744
2026-03-06 13:07:41.798562,3275935845
2026-03-06 13:07:41.899293,3275935947
2026-03-06 13:07:42.000867,3275936048
2026-03-06 13:07:42.101614,3275936149
2026-03-06 13:07:42.203332,3275936250
2026-03-06 13:07:42.304556,3275936351
2026-03-06 13:07:42.40493,3275936452
2026-03-06 13:07:42.506079,3275936553
2026-03-06 13:07:42.606964,3275936654
2026-03-06 13:07:42.708558,3275936755
2026-03-06 13:07:42.809161,3275936856
2026-03-06 13:07:42.909865,3275936957
2026-03-06 13:07:43.01118,3275937058
2026-03-06 13:07:43.112504,3275937160
2026-03-06 13:07:43.214083,3275937261
2026-03-06 13:07:43.314985,3275937362
2026-03-06 13:07:43.41572,3275937463
2026-03-06 13:07:43.516621,3275937564
2026-03-06 13:07:43.617689,3275937665
2026-03-06 13:07:43.718583,3275937766
2026-03-06 13:07:43.820256,3275937867
2026-03-06 13:07:43.921736,3275937969
2026-03-06 13:07:44.022627,3275938070
2026-03-06 13:07:44.123275,3275938171
2026-03-06 13:07:44.224633,3275938272
2026-03-06 13:07:44.325757,3275938373
2026-03-06 13:07:44.426353,3275938473
2026-03-06 13:07:44.527521,3275938574
2026-03-06 13:07:44.628301,3275938675
2026-03-06 13:07:44.729172,3275938776
2026-03-06 13:07:44.829872,3275938877
2026-03-06 13:07:44.93058,3275938978
2026-03-06 13:07:45.031827,3275939079
2026-03-06 13:07:45.132883,3275939180
2026-03-06 13:07:45.233383,3275939281
2026-03-06 13:07:45.334295,3275939381
2026-03-06 13:07:45.435105,3275939482
2026-03-06 13:07:45.536633,3275939583
2026-03-06 13:07:45.637712,3275939685
2026-03-06 13:07:45.738685,3275939786
2026-03-06 13:07:45.839209,3275939886
2026-03-06 13:07:45.9398,3275939987
2026-03-06 13:07:46.040726,3275940088
2026-03-06 13:07:46.141533,3275940188
2026-03-06 13:07:46.242136,3275940289
2026-03-06 13:07:46.342767,3275940390
2026-03-06 13:07:46.443488,3275940491
2026-03-06 13:07:46.544169,3275940591
2026-03-06 13:07:46.645236,3275940692
2026-03-06 13:07:46.745865,3275940793
2026-03-06 13:07:46.847244,3275940894
2026-03-06 13:07:46.948319,3275940995
2026-03-06 13:07:47.048778,3275941096
2026-03-06 13:07:47.149542,3275941197
2026-03-06 13:07:47.250656,3275941298
2026-03-06 13:07:47.351853,3275941399
2026-03-06 13:07:47.453187,3275941500
2026-03-06 13:07:47.55391,3275941601
2026-03-06 13:07:47.655063,3275941702
2026-03-06 13:07:47.756016,3275941803
2026-03-06 13:07:47.856685,3275941904
2026-03-06 13:07:47.957993,3275942005
2026-03-06 13:07:48.058607,3275942106
2026-03-06 13:07:48.159827,3275942207
2026-03-06 13:07:48.260866,3275942308
2026-03-06 13:07:48.361703,3275942409
2026-03-06 13:07:48.463257,3275942510
2026-03-06 13:07:48.564257,3275942611
2026-03-06 13:07:48.665068,3275942712
2026-03-06 13:07:48.765926,3275942813
2026-03-06 13:07:48.8668,3275942914
2026-03-06 13:07:48.968038,3275943015
2026-03-06 13:07:49.068461,3275943116
2026-03-06 13:07:49.169655,3275943217
2026-03-06 13:07:49.270382,3275943317
2026-03-06 13:07:49.371005,3275943418
2026-03-06 13:07:49.471994,3275943519
2026-03-06 13:07:49.572628,3275943620
2026-03-06 13:07:49.673667,3275943721
2026-03-06 13:07:49.774831,3275943822
2026-03-06 13:07:49.875712,3275943923
2026-03-06 13:07:49.977256,3275944024
2026-03-06 13:07:50.077946,3275944125
2026-03-06 13:07:50.178892,3275944226
2026-03-06 13:07:50.280174,3275944327
2026-03-06 13:07:50.381181,3275944428
2026-03-06 13:07:50.481683,3275944529
2026-03-06 13:07:50.582376,3275944630
2026-03-06 13:07:50.683658,3275944731
2026-03-06 13:07:50.784728,3275944832
2026-03-06 13:07:50.885934,3275944933
2026-03-06 13:07:50.987045,3275945034
2026-03-06 13:07:51.087759,3275945135
2026-03-06 13:07:51.188565,3275945236
2026-03-06 13:07:51.289702,3275945337
2026-03-06 13:07:51.390582,3275945438
2026-03-06 13:07:51.491579,3275945539
2026-03-06 13:07:51.59251,3275945639
2026-03-06 13:07:51.693421,3275945740
2026-03-06 13:07:51.793934,3275945841
2026-03-06 13:07:51.894642,3275945942
2026-03-06 13:07:51.995674,3275946043
2026-03-06 13:07:52.096262,3275946144
2026-03-06 13:07:52.197465,3275946245
2026-03-06 13:07:52.298831,3275946346
2026-03-06 13:07:52.39952,3275946447
2026-03-06 13:07:52.500669,3275946548
2026-03-06 13:07:52.601807,3275946649
2026-03-06 13:07:52.703165,3275946750
2026-03-06 13:07:52.804755,3275946852
2026-03-06 13:07:52.905938,3275946953
2026-03-06 13:07:53.007059,3275947054
2026-03-06 13:07:53.108517,3275947155
2026-03-06 13:07:53.209424,3275947257
2026-03-06 13:07:53.310066,3275947357
2026-03-06 13:07:53.411357,3275947458
2026-03-06 13:07:53.512444,3275947559
2026-03-06 13:07:53.613308,3275947660
2026-03-06 13:07:53.714325,3275947761
2026-03-06 13:07:53.815143,3275947862
2026-03-06 13:07:53.916503,3275947963
2026-03-06 13:07:54.017558,3275948065
2026-03-06 13:07:54.118588,3275948166
2026-03-06 13:07:54.219671,3275948267
2026-03-06 13:07:54.320779,3275948368
2026-03-06 13:07:54.42149,3275948469
2026-03-06 13:07:54.522269,3275948569
2026-03-06 13:07:54.623227,3275948670
2026-03-06 13:07:54.724718,3275948772
2026-03-06 13:07:54.82545,3275948873
2026-03-06 13:07:54.926328,3275948973
2026-03-06 13:07:55.027486,3275949074
2026-03-06 13:07:55.128206,3275949176
2026-03-06 13:07:55.229501,3275949276
2026-03-06 13:07:55.330128,3275949377
2026-03-06 13:07:55.431182,3275949478
2026-03-06 13:07:55.532717,3275949580
2026-03-06 13:07:55.633393,3275949681
2026-03-06 13:07:55.734874,3275949782
2026-03-06 13:07:55.835488,3275949883
2026-03-06 13:07:55.937031,3275949984
2026-03-06 13:07:56.037476,3275950085
2026-03-06 13:07:56.138532,3275950185
2026-03-06 13:07:56.238926,3275950286
2026-03-06 13:07:56.340016,3275950387
2026-03-06 13:07:56.441183,3275950488
2026-03-06 13:07:56.541604,3275950589
2026-03-06 13:07:56.64276,3275950690
2026-03-06 13:07:56.743936,3275950791
2026-03-06 13:07:56.845304,3275950892
2026-03-06 13:07:56.946375,3275950993
2026-03-06 13:07:57.048201,3275951095
2026-03-06 13:07:57.149187,3275951196
2026-03-06 13:07:57.250759,3275951298
2026-03-06 13:07:57.351526,3275951398
2026-03-06 13:07:57.452277,3275951499
2026-03-06 13:07:57.553041,3275951600
2026-03-06 13:07:57.653639,3275951701
2026-03-06 13:07:57.754623,3275951802
2026-03-06 13:07:57.855586,3275951902
2026-03-06 13:07:57.955923,3275952003
2026-03-06 13:07:58.056966,3275952104
2026-03-06 13:07:58.158075,3275952205
2026-03-06 13:07:58.258302,3275952306
2026-03-06 13:07:58.359698,3275952407
2026-03-06 13:07:58.460444,3275952507
2026-03-06 13:07:58.561022,3275952608
2026-03-06 13:07:58.661857,3275952709
2026-03-06 13:07:58.763228,3275952810
2026-03-06 13:07:58.864229,3275952911
2026-03-06 13:07:58.965536,3275953013
2026-03-06 13:07:59.066825,3275953114
2026-03-06 13:07:59.16771,3275953215
2026-03-06 13:07:59.268833,3275953316
2026-03-06 13:07:59.369708,3275953416
2026-03-06 13:07:59.470025,3275953517
2026-03-06 13:07:59.571006,3275953618
2026-03-06 13:07:59.67233,3275953719
2026-03-06 13:07:59.772913,3275953820
2026-03-06 13:07:59.873801,3275953921
2026-03-06 13:07:59.974679,3275954022
2026-03-06 13:08:00.07562,3275954123
2026-03-06 13:08:00.176159,3275954223
2026-03-06 13:08:00.277328,3275954324
2026-03-06 13:08:00.378206,3275954425
2026-03-06 13:08:00.478964,3275954526
2026-03-06 13:08:00.580228,3275954627
2026-03-06 13:08:00.68126,3275954728
2026-03-06 13:08:00.781812,3275954829
2026-03-06 13:08:00.883342,3275954930
2026-03-06 13:08:00.98403,3275955031
2026-03-06 13:08:01.084702,3275955132
2026-03-06 13:08:01.18536,3275955233
2026-03-06 13:08:01.286448,3275955334
2026-03-06 13:08:01.387493,3275955434
2026-03-06 13:08:01.488226,3275955535
2026-03-06 13:08:01.589364,3275955636
2026-03-06 13:08:01.690187,3275955737
2026-03-06 13:08:01.790572,3275955838
2026-03-06 13:08:01.892008,3275955939
2026-03-06 13:08:01.992707,3275956040
2026-03-06 13:08:02.093488,3275956140
2026-03-06 13:08:02.194055,3275956241
2026-03-06 13:08:02.295131,3275956342
2026-03-06 13:08:02.395948,3275956443
2026-03-06 13:08:02.496937,3275956544
2026-03-06 13:08:02.597932,3275956645
2026-03-06 13:08:02.699103,3275956746
2026-03-06 13:08:02.799789,3275956847
2026-03-06 13:08:02.900584,3275956948
2026-03-06 13:08:03.001727,3275957049
2026-03-06 13:08:03.102649,3275957150
2026-03-06 13:08:03.203307,3275957251
2026-03-06 13:08:03.304129,3275957351
2026-03-06 13:08:03.405413,3275957452
2026-03-06 13:08:03.506264,3275957553
2026-03-06 13:08:03.607146,3275957654
2026-03-06 13:08:03.708191,3275957755
2026-03-06 13:08:03.808921,3275957856
2026-03-06 13:08:03.910216,3275957957
2026-03-06 13:08:04.011246,3275958058
2026-03-06 13:08:04.11238,3275958159
2026-03-06 13:08:04.213171,3275958260
2026-03-06 13:08:04.314584,3275958362
2026-03-06 13:08:04.415836,3275958463
2026-03-06 13:08:04.516492,3275958564
2026-03-06 13:08:04.617904,3275958665
2026-03-06 13:08:04.718496,3275958766
2026-03-06 13:08:04.820174,3275958867
2026-03-06 13:08:04.92067,3275958968
2026-03-06 13:08:05.022473,3275959069
2026-03-06 13:08:05.123362,3275959170
2026-03-06 13:08:05.224023,3275959271
2026-03-06 13:08:05.324861,3275959372
2026-03-06 13:08:05.426542,3275959473
2026-03-06 13:08:05.527407,3275959575
2026-03-06 13:08:05.628518,3275959676
2026-03-06 13:08:05.729478,3275959777
2026-03-06 13:08:05.831058,3275959878
2026-03-06 13:08:05.931623,3275959979
2026-03-06 13:08:06.032429,3275960080
2026-03-06 13:08:06.133747,3275960180
2026-03-06 13:08:06.234521,3275960281
2026-03-06 13:08:06.33549,3275960382
2026-03-06 13:08:06.436781,3275960484
2026-03-06 13:08:06.537543,3275960585
2026-03-06 13:08:06.638441,3275960686
2026-03-06 13:08:06.739931,3275960787
2026-03-06 13:08:06.841737,3275960889
2026-03-06 13:08:06.943396,3275960990
2026-03-06 13:08:07.044667,3275961091
2026-03-06 13:08:07.145582,3275961193
2026-03-06 13:08:07.246979,3275961294
2026-03-06 13:08:07.348385,3275961395
2026-03-06 13:08:07.448962,3275961496
2026-03-06 13:08:07.550182,3275961597
2026-03-06 13:08:07.650925,3275961698
2026-03-06 13:08:07.752293,3275961799
2026-03-06 13:08:07.853046,3275961900
2026-03-06 13:08:07.954231,3275962001
2026-03-06 13:08:08.055546,3275962102
2026-03-06 13:08:08.156365,3275962203
2026-03-06 13:08:08.257535,3275962304
2026-03-06 13:08:08.358555,3275962405
2026-03-06 13:08:08.459217,3275962506
2026-03-06 13:08:08.560235,3275962607
2026-03-06 13:08:08.660763,3275962708
2026-03-06 13:08:08.761634,3275962809
2026-03-06 13:08:08.862662,3275962910
2026-03-06 13:08:08.963654,3275963010
2026-03-06 13:08:09.064371,3275963111
2026-03-06 13:08:09.164972,3275963212
2026-03-06 13:08:09.265787,3275963313
2026-03-06 13:08:09.366665,3275963414
2026-03-06 13:08:09.468036,3275963515
2026-03-06 13:08:09.56846,3275963616
2026-03-06 13:08:09.669573,3275963716
2026-03-06 13:08:09.770551,3275963817
2026-03-06 13:08:09.871688,3275963918
2026-03-06 13:08:09.972483,3275964019
2026-03-06 13:08:10.07294,3275964120
2026-03-06 13:08:10.173769,3275964221
2026-03-06 13:08:10.2747,3275964322
2026-03-06 13:08:10.375835,3275964423
2026-03-06 13:08:10.476461,3275964524
2026-03-06 13:08:10.577089,3275964624
2026-03-06 13:08:10.67814,3275964725
2026-03-06 13:08:10.779589,3275964827
2026-03-06 13:08:10.880661,3275964928
2026-03-06 13:08:10.982281,3275965029
2026-03-06 13:08:11.083113,3275965130
2026-03-06 13:08:11.183729,3275965231
2026-03-06 13:08:11.284421,3275965332
2026-03-06 13:08:11.385407,3275965433
2026-03-06 13:08:11.486647,3275965534
2026-03-06 13:08:11.587392,3275965635
2026-03-06 13:08:11.688485,3275965736
2026-03-06 13:08:11.789897,3275965837
2026-03-06 13:08:11.891034,3275965938
2026-03-06 13:08:11.991963,3275966039
2026-03-06 13:08:12.092905,3275966140
2026-03-06 13:08:12.193402,3275966241
2026-03-06 13:08:12.294086,3275966341
2026-03-06 13:08:12.394974,3275966442
2026-03-06 13:08:12.496161,3275966543
2026-03-06 13:08:12.597126,3275966644
2026-03-06 13:08:12.697781,3275966745
2026-03-06 13:08:12.799002,3275966846
2026-03-06 13:08:12.900299,3275966947
2026-03-06 13:08:13.001338,3275967048
2026-03-06 13:08:13.102169,3275967149
2026-03-06 13:08:13.203953,3275967251
2026-03-06 13:08:13.30531,3275967352
2026-03-06 13:08:13.405915,3275967453
2026-03-06 13:08:13.507053,3275967554
2026-03-06 13:08:13.608108,3275967655
2026-03-06 13:08:13.709138,3275967756
2026-03-06 13:08:13.810165,3275967857
2026-03-06 13:08:13.91131,3275967959
2026-03-06 13:08:14.012778,3275968060
2026-03-06 13:08:14.113422,3275968161
2026-03-06 13:08:14.21478,3275968262
2026-03-06 13:08:14.316165,3275968363
2026-03-06 13:08:14.416807,3275968464
2026-03-06 13:08:14.517872,3275968565
