time,BOARD.HB_51.packet_ts_ms
2026-03-06 12:31:43.785684,3273776385
2026-03-06 12:31:43.792983,3273777391
2026-03-06 12:31:44.348365,3273778396
2026-03-06 12:31:45.351967,3273779399
2026-03-06 12:31:46.353302,3273780400
2026-03-06 12:31:47.357456,3273781404
2026-03-06 12:31:48.357709,3273782405
2026-03-06 12:31:49.357604,3273783405
2026-03-06 12:31:50.359416,3273784406
2026-03-06 12:31:51.36867,3273785416
2026-03-06 12:31:52.377731,3273786425
2026-03-06 12:31:53.386334,3273787434
2026-03-06 12:31:54.395633,3273788443
2026-03-06 12:31:55.404876,3273789452
2026-03-06 12:31:56.407426,3273790455
2026-03-06 12:31:57.407926,3273791455
2026-03-06 12:31:58.416654,3273792464
2026-03-06 12:31:59.418451,3273793465
2026-03-06 12:32:00.422717,3273794469
2026-03-06 12:32:01.423638,3273795471
2026-03-06 12:32:02.425308,3273796473
2026-03-06 12:32:03.425386,3273797473
2026-03-06 12:32:04.426846,3273798474
2026-03-06 12:32:05.427741,3273799475
2026-03-06 12:32:06.427827,3273800475
2026-03-06 12:32:07.436219,3273801483
2026-03-06 12:32:08.445339,3273802493
2026-03-06 12:32:09.446961,3273803494
2026-03-06 12:32:10.449189,3273804496
2026-03-06 12:32:11.458467,3273805505
2026-03-06 12:32:12.467558,3273806514
2026-03-06 12:32:13.477592,3273807524
2026-03-06 12:32:14.485435,3273808532
2026-03-06 12:32:15.49456,3273809542
2026-03-06 12:32:16.49483,3273810542
2026-03-06 12:32:17.496205,3273811543
2026-03-06 12:32:18.505277,3273812552
2026-03-06 12:32:19.515069,3273813562
2026-03-06 12:32:20.515177,3273814562
2026-03-06 12:32:21.51682,3273815564
2026-03-06 12:32:22.52641,3273816573
2026-03-06 12:32:23.536113,3273817583
2026-03-06 12:32:24.546011,3273818593
2026-03-06 12:32:25.555635,3273819603
2026-03-06 12:32:26.556006,3273820603
2026-03-06 12:32:27.565159,3273821612
2026-03-06 12:32:28.565631,3273822613
2026-03-06 12:32:29.575106,3273823622
2026-03-06 12:32:30.584361,3273824632
2026-03-06 12:32:31.593406,3273825640
2026-03-06 12:32:32.595046,3273826642
2026-03-06 12:32:33.596177,3273827644
2026-03-06 12:32:34.597509,3273828645
2026-03-06 12:32:35.599644,3273829647
2026-03-06 12:32:36.60917,3273830656
