time,BOARD.HB_31.timestamp_ns
2026-03-06 12:31:43.782213,153163892531968
2026-03-06 12:31:43.790713,153163900968921
2026-03-06 12:31:44.341245,153164451692502
2026-03-06 12:31:45.344554,153165454989943
2026-03-06 12:31:46.347773,153166458172628
2026-03-06 12:31:47.35146,153167461909367
2026-03-06 12:31:48.355931,153168466408871
2026-03-06 12:31:49.356447,153169466955531
2026-03-06 12:31:50.356926,153170467433800
2026-03-06 12:31:51.358071,153171468451648
2026-03-06 12:31:52.361228,153172471737039
2026-03-06 12:31:53.363788,153173474216036
2026-03-06 12:31:54.364621,153174475099481
2026-03-06 12:31:55.373053,153175483520436
2026-03-06 12:31:56.376304,153176486666199
2026-03-06 12:31:57.377152,153177487633429
2026-03-06 12:31:58.387098,153178497551451
2026-03-06 12:31:59.392523,153179502898430
2026-03-06 12:32:00.395255,153180505687865
2026-03-06 12:32:01.396216,153181506622270
2026-03-06 12:32:02.396186,153182506591192
2026-03-06 12:32:03.398367,153183508847314
2026-03-06 12:32:04.402892,153184513393858
2026-03-06 12:32:05.41241,153185522875628
2026-03-06 12:32:06.41412,153186524408245
2026-03-06 12:32:07.415193,153187525590676
2026-03-06 12:32:08.415936,153188526369078
2026-03-06 12:32:09.416899,153189527368465
2026-03-06 12:32:10.417044,153190527434208
2026-03-06 12:32:11.418294,153191528761091
2026-03-06 12:32:12.42699,153192537480007
2026-03-06 12:32:13.427087,153193537584779
2026-03-06 12:32:14.437104,153194547524311
2026-03-06 12:32:15.444741,153195555219979
2026-03-06 12:32:16.445381,153196555794849
2026-03-06 12:32:17.446132,153197556612602
2026-03-06 12:32:18.456142,153198566577592
2026-03-06 12:32:19.466172,153199576624715
2026-03-06 12:32:20.476434,153200586892812
2026-03-06 12:32:21.486336,153201596780247
2026-03-06 12:32:22.487705,153202598187451
2026-03-06 12:32:23.49606,153203606507366
2026-03-06 12:32:24.496619,153204607034924
2026-03-06 12:32:25.505706,153205616140934
2026-03-06 12:32:26.515565,153206626037330
2026-03-06 12:32:27.515955,153207626417758
2026-03-06 12:32:28.515543,153208625973598
2026-03-06 12:32:29.525436,153209635850573
2026-03-06 12:32:30.534376,153210644847280
2026-03-06 12:32:31.535153,153211645573896
2026-03-06 12:32:32.537399,153212647817561
2026-03-06 12:32:33.544739,153213655234440
2026-03-06 12:32:34.553198,153214663674116
2026-03-06 12:32:35.561763,153215672228361
2026-03-06 12:32:36.571837,153216682282378
2026-03-06 12:32:37.573411,153217683892365
2026-03-06 12:32:38.583312,153218693781748
2026-03-06 12:32:39.583813,153219694285959
2026-03-06 12:32:40.593922,153220704393158
2026-03-06 12:32:41.593977,153221704467988
2026-03-06 12:32:42.596323,153222706811925
2026-03-06 12:32:43.597609,153223708094401
2026-03-06 12:32:44.606735,153224717210363
2026-03-06 12:32:45.61497,153225725480449
2026-03-06 12:32:46.624231,153226734704152
2026-03-06 12:32:47.624536,153227734976815
2026-03-06 12:32:48.632648,153228743107688
2026-03-06 12:32:49.641974,153229752412644
2026-03-06 12:32:50.650508,153230760975932
2026-03-06 12:32:51.659944,153231770419195
2026-03-06 12:32:52.661114,153232771602956
2026-03-06 12:32:53.671289,153233781759424
2026-03-06 12:32:54.68114,153234791639815
2026-03-06 12:32:55.681436,153235791915939
2026-03-06 12:32:56.691278,153236801731225
2026-03-06 12:32:57.691487,153237801929600
2026-03-06 12:32:58.693362,153238803830142
2026-03-06 12:32:59.693295,153239803666697
2026-03-06 12:33:00.702127,153240812596058
2026-03-06 12:33:01.702895,153241813375347
2026-03-06 12:33:02.712306,153242822790584
2026-03-06 12:33:03.721429,153243831904136
2026-03-06 12:33:04.730695,153244841163564
2026-03-06 12:33:05.74102,153245851473474
2026-03-06 12:33:06.742324,153246852794237
2026-03-06 12:33:07.751443,153247861878290
2026-03-06 12:33:08.751971,153248862449687
2026-03-06 12:33:09.761367,153249871849284
2026-03-06 12:33:10.771076,153250881546847
2026-03-06 12:33:11.771905,153251882369816
2026-03-06 12:33:12.771841,153252882295608
2026-03-06 12:33:13.772255,153253882753098
2026-03-06 12:33:14.782171,153254892618133
2026-03-06 12:33:15.783549,153255894013097
2026-03-06 12:33:16.792657,153256903096048
2026-03-06 12:33:17.793831,153257904316995
