time,LC.CH1.raw_adc_counts
2026-03-06 12:31:51.958952,36761092
2026-03-06 12:31:52.060279,37207528
2026-03-06 12:31:52.161559,37646779
2026-03-06 12:31:52.262661,38080294
2026-03-06 12:31:52.36413,38508224
2026-03-06 12:31:52.464998,38930193
2026-03-06 12:31:52.566019,39346221
2026-03-06 12:31:52.667965,39761875
2026-03-06 12:31:52.769214,40167995
2026-03-06 12:31:52.871275,40568230
2026-03-06 12:31:52.971906,40960797
2026-03-06 12:31:53.073851,41348844
2026-03-06 12:31:53.175043,41728652
2026-03-06 12:31:53.27572,42100571
2026-03-06 12:31:53.377617,42465387
2026-03-06 12:31:53.477917,42822246
2026-03-06 12:31:53.578728,43172272
2026-03-06 12:31:53.679293,43515349
2026-03-06 12:31:53.780729,43852067
2026-03-06 12:31:53.881925,44179593
2026-03-06 12:31:53.983511,44500896
2026-03-06 12:31:54.084269,44813319
2026-03-06 12:31:54.185243,45117540
2026-03-06 12:31:54.286534,45412860
2026-03-06 12:31:54.388066,45703431
2026-03-06 12:31:54.489493,45981963
2026-03-06 12:31:54.589901,46251471
2026-03-06 12:31:54.69069,46512799
2026-03-06 12:31:54.791496,46764389
2026-03-06 12:31:54.892526,47007830
2026-03-06 12:31:54.993077,47242197
2026-03-06 12:31:55.094023,47469311
2026-03-06 12:31:55.194906,47685390
2026-03-06 12:31:55.295962,47892682
2026-03-06 12:31:55.396394,48090164
2026-03-06 12:31:55.497937,48279555
2026-03-06 12:31:55.599257,48459954
2026-03-06 12:31:55.700248,48628830
2026-03-06 12:31:55.80133,48789091
2026-03-06 12:31:55.902363,48940161
2026-03-06 12:31:56.003619,49080537
2026-03-06 12:31:56.105043,49212444
2026-03-06 12:31:56.206341,49333251
2026-03-06 12:31:56.307309,49443725
2026-03-06 12:31:56.408784,49546063
2026-03-06 12:31:56.510316,49636408
2026-03-06 12:31:56.611942,49717795
2026-03-06 12:31:56.713133,49788069
2026-03-06 12:31:56.814078,49848651
2026-03-06 12:31:56.915002,49899569
2026-03-06 12:31:57.016169,49939633
2026-03-06 12:31:57.116921,49969366
2026-03-06 12:31:57.218008,49989555
2026-03-06 12:31:57.319015,49999037
2026-03-06 12:31:57.421399,49997908
2026-03-06 12:31:57.521876,49987159
2026-03-06 12:31:57.623914,49966165
2026-03-06 12:31:57.725214,49934697
2026-03-06 12:31:57.826201,49893052
2026-03-06 12:31:57.926968,49841772
2026-03-06 12:31:58.02794,49780141
2026-03-06 12:31:58.129292,49707328
2026-03-06 12:31:58.230423,49625942
2026-03-06 12:31:58.331361,49532793
2026-03-06 12:31:58.43289,49430489
2026-03-06 12:31:58.533749,49318248
2026-03-06 12:31:58.634427,49196470
2026-03-06 12:31:58.735463,49064638
2026-03-06 12:31:58.836069,48923626
2026-03-06 12:31:58.936697,48772713
2026-03-06 12:31:59.037668,48611945
2026-03-06 12:31:59.138554,48441558
2026-03-06 12:31:59.239818,48260297
2026-03-06 12:31:59.341107,48070943
2026-03-06 12:31:59.441679,47870991
2026-03-06 12:31:59.543352,47662313
2026-03-06 12:31:59.644271,47444751
2026-03-06 12:31:59.74495,47217668
2026-03-06 12:31:59.846516,46981246
2026-03-06 12:31:59.94719,46735503
2026-03-06 12:32:00.048412,46481196
2026-03-06 12:32:00.150046,46217645
2026-03-06 12:32:00.250928,45946507
2026-03-06 12:32:00.352179,45666404
2026-03-06 12:32:00.453212,45377486
2026-03-06 12:32:00.554794,45080186
2026-03-06 12:32:00.656113,44774368
2026-03-06 12:32:00.757288,44459851
2026-03-06 12:32:00.858523,44137942
2026-03-06 12:32:00.96015,43807634
2026-03-06 12:32:01.06109,43469798
2026-03-06 12:32:01.162875,43124300
2026-03-06 12:32:01.264369,42770755
2026-03-06 12:32:01.365432,42411810
2026-03-06 12:32:01.466984,42043807
2026-03-06 12:32:01.568732,41668659
2026-03-06 12:32:01.670434,41285607
2026-03-06 12:32:01.771465,40899261
2026-03-06 12:32:01.872375,40506908
2026-03-06 12:32:01.973018,40106599
2026-03-06 12:32:02.074057,39701942
2026-03-06 12:32:02.174934,39291008
2026-03-06 12:32:02.276462,38874411
2026-03-06 12:32:02.377233,38451276
2026-03-06 12:32:02.47804,38022836
2026-03-06 12:32:02.578595,37589868
2026-03-06 12:32:02.679944,37151573
2026-03-06 12:32:02.780387,36708554
2026-03-06 12:32:02.881533,36259392
2026-03-06 12:32:02.982818,35807062
2026-03-06 12:32:03.083546,35349762
2026-03-06 12:32:03.184548,34887678
2026-03-06 12:32:03.285236,34422261
2026-03-06 12:32:03.386134,33954445
2026-03-06 12:32:03.487254,33480431
2026-03-06 12:32:03.587949,33005981
2026-03-06 12:32:03.688711,32525878
2026-03-06 12:32:03.789819,32041898
2026-03-06 12:32:03.890559,31556444
2026-03-06 12:32:03.991705,31068358
2026-03-06 12:32:04.092868,30577609
2026-03-06 12:32:04.193555,30084287
2026-03-06 12:32:04.294944,29588375
2026-03-06 12:32:04.396446,29088174
2026-03-06 12:32:04.497493,28590391
2026-03-06 12:32:04.598421,28088300
2026-03-06 12:32:04.699276,27586956
2026-03-06 12:32:04.800081,27083886
2026-03-06 12:32:04.901281,26580105
2026-03-06 12:32:05.002444,26074742
2026-03-06 12:32:05.103685,25568114
2026-03-06 12:32:05.204992,25062844
2026-03-06 12:32:05.30645,24556800
2026-03-06 12:32:05.407343,24050790
2026-03-06 12:32:05.50867,23546336
2026-03-06 12:32:05.609286,23043131
2026-03-06 12:32:05.710222,22541249
2026-03-06 12:32:05.811114,22040220
2026-03-06 12:32:05.911972,21540176
2026-03-06 12:32:06.012276,21042205
2026-03-06 12:32:06.113577,20545046
2026-03-06 12:32:06.214356,20048595
2026-03-06 12:32:06.314863,19557107
2026-03-06 12:32:06.415828,19066699
2026-03-06 12:32:06.516641,18577169
2026-03-06 12:32:06.617873,18089750
2026-03-06 12:32:06.719141,17604287
2026-03-06 12:32:06.820141,17123888
2026-03-06 12:32:06.921072,16645750
2026-03-06 12:32:07.022202,16171653
2026-03-06 12:32:07.123326,15699840
2026-03-06 12:32:07.224597,15233006
2026-03-06 12:32:07.325634,14769889
2026-03-06 12:32:07.427453,14310757
2026-03-06 12:32:07.527802,13855699
2026-03-06 12:32:07.628568,13406652
2026-03-06 12:32:07.729564,12961516
2026-03-06 12:32:07.831142,12519091
2026-03-06 12:32:07.93251,12083320
2026-03-06 12:32:08.033291,11653869
2026-03-06 12:32:08.134694,11228637
2026-03-06 12:32:08.235987,10808989
2026-03-06 12:32:08.336943,10395664
2026-03-06 12:32:08.438725,9987939
2026-03-06 12:32:08.539154,9588359
2026-03-06 12:32:08.639758,9194912
2026-03-06 12:32:08.740172,8807679
2026-03-06 12:32:08.841566,8426703
2026-03-06 12:32:08.941969,8053186
2026-03-06 12:32:09.043385,7684043
2026-03-06 12:32:09.144172,7324105
2026-03-06 12:32:09.244781,6971055
2026-03-06 12:32:09.346378,6624932
2026-03-06 12:32:09.447709,6286552
2026-03-06 12:32:09.54862,5954787
2026-03-06 12:32:09.64904,5631768
2026-03-06 12:32:09.750653,5315129
2026-03-06 12:32:09.851796,5006642
2026-03-06 12:32:09.953128,4706884
2026-03-06 12:32:10.054248,4415836
2026-03-06 12:32:10.154965,4133836
2026-03-06 12:32:10.255775,3861088
2026-03-06 12:32:10.356253,3596508
2026-03-06 12:32:10.457573,3340031
2026-03-06 12:32:10.55802,3092526
2026-03-06 12:32:10.659297,2853813
2026-03-06 12:32:10.760591,2623553
2026-03-06 12:32:10.861605,2403405
2026-03-06 12:32:10.961927,2192003
2026-03-06 12:32:11.063369,1990609
2026-03-06 12:32:11.164122,1797323
2026-03-06 12:32:11.265216,1613459
2026-03-06 12:32:11.366571,1440541
2026-03-06 12:32:11.467068,1276403
2026-03-06 12:32:11.567829,1121837
2026-03-06 12:32:11.668563,977275
2026-03-06 12:32:11.76933,842642
2026-03-06 12:32:11.87037,718500
2026-03-06 12:32:11.970667,603569
2026-03-06 12:32:12.071827,498663
2026-03-06 12:32:12.172747,402831
2026-03-06 12:32:12.273295,317503
2026-03-06 12:32:12.374426,243142
2026-03-06 12:32:12.474942,177565
2026-03-06 12:32:12.575803,122481
2026-03-06 12:32:12.676496,78210
2026-03-06 12:32:12.778108,43199
2026-03-06 12:32:12.878798,18899
2026-03-06 12:32:12.979393,4508
2026-03-06 12:32:13.080167,280
2026-03-06 12:32:13.181505,5894
2026-03-06 12:32:13.282157,21836
2026-03-06 12:32:13.383303,48782
2026-03-06 12:32:13.483923,85177
2026-03-06 12:32:13.585068,131428
2026-03-06 12:32:13.685964,188406
2026-03-06 12:32:13.787104,255384
2026-03-06 12:32:13.887653,331620
2026-03-06 12:32:13.98853,419132
2026-03-06 12:32:14.08925,516533
2026-03-06 12:32:14.190336,623209
2026-03-06 12:32:14.291733,740143
2026-03-06 12:32:14.392786,866965
2026-03-06 12:32:14.494039,1004119
2026-03-06 12:32:14.595587,1151215
2026-03-06 12:32:14.696179,1307256
2026-03-06 12:32:14.79728,1473584
2026-03-06 12:32:14.897847,1649827
2026-03-06 12:32:14.998806,1834825
2026-03-06 12:32:15.099884,2029105
2026-03-06 12:32:15.201242,2233086
2026-03-06 12:32:15.302207,2446091
2026-03-06 12:32:15.40361,2670423
2026-03-06 12:32:15.50545,2903066
2026-03-06 12:32:15.606667,3144664
2026-03-06 12:32:15.707411,3393119
2026-03-06 12:32:15.807985,3651699
2026-03-06 12:32:15.909721,3919533
2026-03-06 12:32:16.010162,4195925
2026-03-06 12:32:16.111858,4480590
2026-03-06 12:32:16.212787,4773541
2026-03-06 12:32:16.313874,5074350
2026-03-06 12:32:16.414823,5383753
2026-03-06 12:32:16.515952,5700914
2026-03-06 12:32:16.617533,6027297
2026-03-06 12:32:16.718393,6360764
2026-03-06 12:32:16.820107,6702586
2026-03-06 12:32:16.921154,7051006
2026-03-06 12:32:17.022525,7406449
2026-03-06 12:32:17.123278,7768795
2026-03-06 12:32:17.224335,8137199
2026-03-06 12:32:17.32495,8512295
2026-03-06 12:32:17.42557,8894603
2026-03-06 12:32:17.526069,9283043
2026-03-06 12:32:17.62776,9680232
2026-03-06 12:32:17.728699,10082791
2026-03-06 12:32:17.829246,10489792
2026-03-06 12:32:17.930019,10902756
2026-03-06 12:32:18.031016,11322061
2026-03-06 12:32:18.131872,11746657
2026-03-06 12:32:18.233045,12178716
2026-03-06 12:32:18.33396,12614956
2026-03-06 12:32:18.436299,13057357
2026-03-06 12:32:18.536599,13502486
2026-03-06 12:32:18.637822,13953814
2026-03-06 12:32:18.739019,14411921
2026-03-06 12:32:18.8399,14870405
2026-03-06 12:32:18.940624,15333895
2026-03-06 12:32:19.041342,15800223
2026-03-06 12:32:19.142897,16272746
2026-03-06 12:32:19.244081,16749459
2026-03-06 12:32:19.345206,17227500
2026-03-06 12:32:19.4468,17709609
2026-03-06 12:32:19.547312,18194360
2026-03-06 12:32:19.648331,18682286
2026-03-06 12:32:19.749031,19171512
2026-03-06 12:32:19.850267,19663217
2026-03-06 12:32:19.951083,20157914
2026-03-06 12:32:20.051985,20654623
2026-03-06 12:32:20.153401,21154541
2026-03-06 12:32:20.254159,21653013
2026-03-06 12:32:20.355302,22154488
2026-03-06 12:32:20.456542,22656395
2026-03-06 12:32:20.557448,23158954
2026-03-06 12:32:20.657692,23661717
2026-03-06 12:32:20.759157,24168543
2026-03-06 12:32:20.860361,24672387
2026-03-06 12:32:20.961148,25177020
2026-03-06 12:32:21.062121,25681430
2026-03-06 12:32:21.162735,26184354
2026-03-06 12:32:21.26371,26687999
2026-03-06 12:32:21.364445,27191098
2026-03-06 12:32:21.466087,27696320
2026-03-06 12:32:21.567605,28198991
2026-03-06 12:32:21.668589,28701173
2026-03-06 12:32:21.769297,29198263
2026-03-06 12:32:21.870273,29695563
2026-03-06 12:32:21.971522,30190011
2026-03-06 12:32:22.072244,30683330
2026-03-06 12:32:22.173949,31175551
2026-03-06 12:32:22.27442,31663139
2026-03-06 12:32:22.375607,32148884
2026-03-06 12:32:22.476209,32630133
2026-03-06 12:32:22.577265,33109027
2026-03-06 12:32:22.678284,33585401
2026-03-06 12:32:22.778845,34056200
2026-03-06 12:32:22.879888,34522963
2026-03-06 12:32:22.980447,34986596
2026-03-06 12:32:23.080966,35446658
2026-03-06 12:32:23.182492,35903083
2026-03-06 12:32:23.283673,36356569
2026-03-06 12:32:23.384499,36805063
2026-03-06 12:32:23.485836,37248251
2026-03-06 12:32:23.58713,37688120
2026-03-06 12:32:23.688216,38120447
2026-03-06 12:32:23.788911,38547534
2026-03-06 12:32:23.890134,38968295
2026-03-06 12:32:23.991289,39384919
2026-03-06 12:32:24.091969,39795081
2026-03-06 12:32:24.193826,40202396
2026-03-06 12:32:24.295078,40600809
2026-03-06 12:32:24.397013,40993383
2026-03-06 12:32:24.497585,41378643
2026-03-06 12:32:24.599169,41758563
2026-03-06 12:32:24.699488,42128047
2026-03-06 12:32:24.800492,42491738
2026-03-06 12:32:24.901416,42848599
2026-03-06 12:32:25.002103,43198042
2026-03-06 12:32:25.102611,43540361
2026-03-06 12:32:25.203651,43873429
2026-03-06 12:32:25.304361,44200595
2026-03-06 12:32:25.40527,44519243
2026-03-06 12:32:25.506277,44830729
2026-03-06 12:32:25.607296,45134671
2026-03-06 12:32:25.708051,45429265
2026-03-06 12:32:25.809066,45716364
2026-03-06 12:32:25.909989,45995056
2026-03-06 12:32:26.011348,46264842
2026-03-06 12:32:26.112182,46526258
2026-03-06 12:32:26.213081,46778782
2026-03-06 12:32:26.314357,47021928
2026-03-06 12:32:26.415167,47257127
2026-03-06 12:32:26.516347,47481318
2026-03-06 12:32:26.616734,47697273
2026-03-06 12:32:26.717736,47903941
2026-03-06 12:32:26.818808,48102694
2026-03-06 12:32:26.920046,48291508
2026-03-06 12:32:27.021194,48469429
2026-03-06 12:32:27.122263,48638845
2026-03-06 12:32:27.223102,48798240
2026-03-06 12:32:27.323557,48948219
2026-03-06 12:32:27.424502,49087420
2026-03-06 12:32:27.525182,49217269
2026-03-06 12:32:27.626237,49337381
2026-03-06 12:32:27.727291,49447934
2026-03-06 12:32:27.827749,49548614
2026-03-06 12:32:27.928748,49639029
2026-03-06 12:32:28.029486,49719137
2026-03-06 12:32:28.130536,49789579
2026-03-06 12:32:28.231268,49849437
2026-03-06 12:32:28.332261,49900048
2026-03-06 12:32:28.433639,49940303
2026-03-06 12:32:28.53448,49969546
2026-03-06 12:32:28.635638,49989769
2026-03-06 12:32:28.736614,49998874
2026-03-06 12:32:28.836999,49998429
2026-03-06 12:32:28.938534,49987236
2026-03-06 12:32:29.039241,49966672
2026-03-06 12:32:29.140459,49935384
2026-03-06 12:32:29.241975,49893579
2026-03-06 12:32:29.342878,49841282
2026-03-06 12:32:29.443668,49779727
2026-03-06 12:32:29.545012,49707762
2026-03-06 12:32:29.645844,49625953
2026-03-06 12:32:29.74675,49534187
2026-03-06 12:32:29.847561,49432547
2026-03-06 12:32:29.948392,49320221
2026-03-06 12:32:30.048932,49198898
2026-03-06 12:32:30.149749,49067088
2026-03-06 12:32:30.251036,48926123
2026-03-06 12:32:30.351669,48774897
2026-03-06 12:32:30.452621,48614565
2026-03-06 12:32:30.553419,48443378
2026-03-06 12:32:30.654436,48263512
2026-03-06 12:32:30.755194,48074074
2026-03-06 12:32:30.855689,47875618
2026-03-06 12:32:30.957143,47666674
2026-03-06 12:32:31.057609,47449532
2026-03-06 12:32:31.158561,47222880
2026-03-06 12:32:31.259359,46988139
2026-03-06 12:32:31.360599,46743180
2026-03-06 12:32:31.461551,46489461
2026-03-06 12:32:31.562365,46227305
2026-03-06 12:32:31.663229,45956205
2026-03-06 12:32:31.764346,45676544
2026-03-06 12:32:31.866417,45386452
2026-03-06 12:32:31.967332,45090041
2026-03-06 12:32:32.068508,44784016
2026-03-06 12:32:32.1693,44471120
2026-03-06 12:32:32.27078,44150812
2026-03-06 12:32:32.373106,43819690
2026-03-06 12:32:32.474503,43482993
2026-03-06 12:32:32.575617,43138766
2026-03-06 12:32:32.675888,42786262
2026-03-06 12:32:32.777494,42427384
2026-03-06 12:32:32.878093,42061336
2026-03-06 12:32:32.979253,41688536
2026-03-06 12:32:33.07984,41309766
2026-03-06 12:32:33.181287,40922640
2026-03-06 12:32:33.282434,40530501
2026-03-06 12:32:33.382797,40132380
2026-03-06 12:32:33.484063,39727056
2026-03-06 12:32:33.585461,39316142
2026-03-06 12:32:33.686001,38898358
2026-03-06 12:32:33.787219,38475014
2026-03-06 12:32:33.888446,38045452
2026-03-06 12:32:33.989754,37610350
2026-03-06 12:32:34.090762,37173309
2026-03-06 12:32:34.191948,36729791
2026-03-06 12:32:34.293155,36281389
2026-03-06 12:32:34.394608,35826733
2026-03-06 12:32:34.495216,35370113
2026-03-06 12:32:34.596619,34907684
2026-03-06 12:32:34.697758,34441682
2026-03-06 12:32:34.798343,33972715
2026-03-06 12:32:34.899294,33500192
2026-03-06 12:32:34.999622,33025187
2026-03-06 12:32:35.100644,32546503
2026-03-06 12:32:35.201096,32065373
2026-03-06 12:32:35.302302,31578009
2026-03-06 12:32:35.403183,31090935
2026-03-06 12:32:35.504618,30598322
2026-03-06 12:32:35.605373,30103956
2026-03-06 12:32:35.706465,29609915
2026-03-06 12:32:35.807474,29113420
2026-03-06 12:32:35.907885,28615056
2026-03-06 12:32:36.009043,28114492
2026-03-06 12:32:36.110826,27611092
2026-03-06 12:32:36.212307,27104900
2026-03-06 12:32:36.313618,26599141
2026-03-06 12:32:36.415081,26094051
2026-03-06 12:32:36.515808,25590398
2026-03-06 12:32:36.616218,25085594
2026-03-06 12:32:36.716945,24582212
2026-03-06 12:32:36.818101,24078205
2026-03-06 12:32:36.91902,23574998
2026-03-06 12:32:37.019506,23071729
2026-03-06 12:32:37.120409,22569626
2026-03-06 12:32:37.221629,22065996
2026-03-06 12:32:37.322432,21566025
2026-03-06 12:32:37.423633,21066625
2026-03-06 12:32:37.524084,20570426
2026-03-06 12:32:37.625246,20074592
2026-03-06 12:32:37.725846,19581901
2026-03-06 12:32:37.827056,19090481
2026-03-06 12:32:37.927517,18601131
2026-03-06 12:32:38.029143,18113725
2026-03-06 12:32:38.130684,17627839
2026-03-06 12:32:38.231379,17145793
2026-03-06 12:32:38.332439,16667555
2026-03-06 12:32:38.433742,16193390
2026-03-06 12:32:38.534553,15723478
2026-03-06 12:32:38.635836,15255869
2026-03-06 12:32:38.736836,14792687
2026-03-06 12:32:38.837191,14333777
2026-03-06 12:32:38.938427,13880400
2026-03-06 12:32:39.038878,13431644
2026-03-06 12:32:39.14001,12985715
2026-03-06 12:32:39.241298,12544787
2026-03-06 12:32:39.342702,12109844
2026-03-06 12:32:39.443181,11680061
2026-03-06 12:32:39.544061,11255392
2026-03-06 12:32:39.645464,10835368
2026-03-06 12:32:39.746386,10422961
2026-03-06 12:32:39.847011,10016295
2026-03-06 12:32:39.947918,9615636
2026-03-06 12:32:40.04897,9220296
2026-03-06 12:32:40.150318,8830506
2026-03-06 12:32:40.251712,8448439
2026-03-06 12:32:40.352283,8073092
2026-03-06 12:32:40.453558,7703894
2026-03-06 12:32:40.554703,7343817
2026-03-06 12:32:40.655736,6990047
2026-03-06 12:32:40.756696,6643355
2026-03-06 12:32:40.857748,6303836
2026-03-06 12:32:40.958581,5972187
2026-03-06 12:32:41.060126,5648038
2026-03-06 12:32:41.160996,5332185
2026-03-06 12:32:41.262074,5023154
2026-03-06 12:32:41.363746,4721904
2026-03-06 12:32:41.464675,4431670
2026-03-06 12:32:41.56624,4147347
2026-03-06 12:32:41.666993,3873103
2026-03-06 12:32:41.768248,3607922
2026-03-06 12:32:41.869402,3349893
2026-03-06 12:32:41.97074,3101183
2026-03-06 12:32:42.071719,2862559
2026-03-06 12:32:42.172184,2632166
2026-03-06 12:32:42.2733,2411471
2026-03-06 12:32:42.374421,2200402
2026-03-06 12:32:42.474677,1997868
2026-03-06 12:32:42.575836,1805213
2026-03-06 12:32:42.676819,1622004
2026-03-06 12:32:42.777436,1448062
2026-03-06 12:32:42.878378,1283740
2026-03-06 12:32:42.979351,1128375
2026-03-06 12:32:43.080442,983816
2026-03-06 12:32:43.18154,847615
2026-03-06 12:32:43.282623,722372
2026-03-06 12:32:43.383401,607292
2026-03-06 12:32:43.48523,500782
2026-03-06 12:32:43.586887,404548
2026-03-06 12:32:43.687894,319064
2026-03-06 12:32:43.788044,244636
2026-03-06 12:32:43.889341,178861
2026-03-06 12:32:43.990381,123563
2026-03-06 12:32:44.091632,78367
2026-03-06 12:32:44.19282,43917
2026-03-06 12:32:44.293716,18665
2026-03-06 12:32:44.394643,4839
2026-03-06 12:32:44.49509,303
2026-03-06 12:32:44.596083,5840
2026-03-06 12:32:44.697316,21831
2026-03-06 12:32:44.797788,48697
2026-03-06 12:32:44.898909,84685
2026-03-06 12:32:44.999402,130839
2026-03-06 12:32:45.100091,187919
2026-03-06 12:32:45.201158,253756
2026-03-06 12:32:45.301967,330731
2026-03-06 12:32:45.403309,417697
2026-03-06 12:32:45.504174,514796
2026-03-06 12:32:45.605245,621518
2026-03-06 12:32:45.706735,739272
2026-03-06 12:32:45.807829,866080
2026-03-06 12:32:45.909582,1004592
2026-03-06 12:32:46.011413,1152490
2026-03-06 12:32:46.11256,1309076
2026-03-06 12:32:46.213664,1475468
2026-03-06 12:32:46.31474,1650923
2026-03-06 12:32:46.416028,1836711
2026-03-06 12:32:46.517299,2030894
2026-03-06 12:32:46.618301,2235815
2026-03-06 12:32:46.720188,2450432
2026-03-06 12:32:46.82087,2672811
2026-03-06 12:32:46.921485,2904610
2026-03-06 12:32:47.023028,3145435
2026-03-06 12:32:47.124484,3396920
2026-03-06 12:32:47.22654,3657552
2026-03-06 12:32:47.327626,3925692
2026-03-06 12:32:47.428675,4201569
2026-03-06 12:32:47.529562,4486086
2026-03-06 12:32:47.630734,4779736
2026-03-06 12:32:47.731734,5079697
2026-03-06 12:32:47.833333,5389949
2026-03-06 12:32:47.933895,5707660
2026-03-06 12:32:48.035393,6032936
2026-03-06 12:32:48.136263,6366579
2026-03-06 12:32:48.237813,6708638
2026-03-06 12:32:48.338925,7056121
2026-03-06 12:32:48.439379,7410321
2026-03-06 12:32:48.540587,7773071
2026-03-06 12:32:48.641892,8141725
2026-03-06 12:32:48.742308,8518264
2026-03-06 12:32:48.843337,8901628
2026-03-06 12:32:48.944831,9293226
2026-03-06 12:32:49.046406,9691828
2026-03-06 12:32:49.147529,10093554
2026-03-06 12:32:49.248178,10502449
2026-03-06 12:32:49.349605,10915661
2026-03-06 12:32:49.45043,11336361
2026-03-06 12:32:49.5512,11761772
2026-03-06 12:32:49.652264,12191436
2026-03-06 12:32:49.753022,12627276
2026-03-06 12:32:49.853707,13068356
2026-03-06 12:32:49.954948,13514567
2026-03-06 12:32:50.055533,13965556
2026-03-06 12:32:50.156646,14420341
2026-03-06 12:32:50.257887,14880032
2026-03-06 12:32:50.358367,15342826
2026-03-06 12:32:50.459481,15810324
2026-03-06 12:32:50.560559,16281761
2026-03-06 12:32:50.661432,16755679
2026-03-06 12:32:50.762184,17234339
2026-03-06 12:32:50.863304,17715321
2026-03-06 12:32:50.964253,18199841
2026-03-06 12:32:51.064861,18686608
2026-03-06 12:32:51.165839,19175061
2026-03-06 12:32:51.266258,19665910
2026-03-06 12:32:51.367624,20161927
2026-03-06 12:32:51.468578,20657091
2026-03-06 12:32:51.56927,21154682
2026-03-06 12:32:51.670576,21654790
2026-03-06 12:32:51.771314,22156834
2026-03-06 12:32:51.872201,22658258
2026-03-06 12:32:51.973253,23161144
2026-03-06 12:32:52.075175,23669374
2026-03-06 12:32:52.175997,24173454
2026-03-06 12:32:52.276931,24678296
2026-03-06 12:32:52.378622,25185484
2026-03-06 12:32:52.480283,25693957
2026-03-06 12:32:52.58135,26197830
2026-03-06 12:32:52.681889,26700973
2026-03-06 12:32:52.782951,27204294
2026-03-06 12:32:52.884225,27707859
2026-03-06 12:32:52.985417,28208965
