time,BOARD.HB_31.packet_ts_ms
2026-03-06 12:31:43.782213,3273776376
2026-03-06 12:31:43.790713,3273777378
2026-03-06 12:31:44.341245,3273778388
2026-03-06 12:31:45.344554,3273779391
2026-03-06 12:31:46.347773,3273780395
2026-03-06 12:31:47.35146,3273781398
2026-03-06 12:31:48.355931,3273782402
2026-03-06 12:31:49.356447,3273783404
2026-03-06 12:31:50.356926,3273784404
2026-03-06 12:31:51.358071,3273785405
2026-03-06 12:31:52.361228,3273786408
2026-03-06 12:31:53.363788,3273787411
2026-03-06 12:31:54.364621,3273788412
2026-03-06 12:31:55.373053,3273789420
2026-03-06 12:31:56.376304,3273790423
2026-03-06 12:31:57.377152,3273791424
2026-03-06 12:31:58.387098,3273792434
2026-03-06 12:31:59.392523,3273793440
2026-03-06 12:32:00.395255,3273794442
2026-03-06 12:32:01.396216,3273795443
2026-03-06 12:32:02.396186,3273796443
2026-03-06 12:32:03.398367,3273797446
2026-03-06 12:32:04.402892,3273798450
2026-03-06 12:32:05.41241,3273799460
2026-03-06 12:32:06.41412,3273800461
2026-03-06 12:32:07.415193,3273801462
2026-03-06 12:32:08.415936,3273802463
2026-03-06 12:32:09.416899,3273803464
2026-03-06 12:32:10.417044,3273804464
2026-03-06 12:32:11.418294,3273805465
2026-03-06 12:32:12.42699,3273806474
2026-03-06 12:32:13.427087,3273807474
2026-03-06 12:32:14.437104,3273808484
2026-03-06 12:32:15.444741,3273809492
2026-03-06 12:32:16.445381,3273810492
2026-03-06 12:32:17.446132,3273811493
2026-03-06 12:32:18.456142,3273812503
2026-03-06 12:32:19.466172,3273813513
2026-03-06 12:32:20.476434,3273814523
2026-03-06 12:32:21.486336,3273815533
2026-03-06 12:32:22.487705,3273816535
2026-03-06 12:32:23.49606,3273817543
2026-03-06 12:32:24.496619,3273818543
2026-03-06 12:32:25.505706,3273819553
2026-03-06 12:32:26.515565,3273820562
2026-03-06 12:32:27.515955,3273821563
2026-03-06 12:32:28.515543,3273822563
2026-03-06 12:32:29.525436,3273823572
2026-03-06 12:32:30.534376,3273824581
2026-03-06 12:32:31.535153,3273825582
2026-03-06 12:32:32.537399,3273826584
2026-03-06 12:32:33.544739,3273827592
2026-03-06 12:32:34.553198,3273828600
2026-03-06 12:32:35.561763,3273829609
2026-03-06 12:32:36.571837,3273830619
2026-03-06 12:32:37.573411,3273831620
2026-03-06 12:32:38.583312,3273832630
2026-03-06 12:32:39.583813,3273833631
2026-03-06 12:32:40.593922,3273834641
2026-03-06 12:32:41.593977,3273835641
2026-03-06 12:32:42.596323,3273836643
2026-03-06 12:32:43.597609,3273837645
2026-03-06 12:32:44.606735,3273838654
2026-03-06 12:32:45.61497,3273839662
2026-03-06 12:32:46.624231,3273840671
2026-03-06 12:32:47.624536,3273841671
2026-03-06 12:32:48.632648,3273842680
2026-03-06 12:32:49.641974,3273843689
2026-03-06 12:32:50.650508,3273844697
2026-03-06 12:32:51.659944,3273845707
2026-03-06 12:32:52.661114,3273846708
2026-03-06 12:32:53.671289,3273847718
2026-03-06 12:32:54.68114,3273848728
2026-03-06 12:32:55.681436,3273849728
2026-03-06 12:32:56.691278,3273850738
2026-03-06 12:32:57.691487,3273851739
2026-03-06 12:32:58.693362,3273852740
2026-03-06 12:32:59.693295,3273853740
2026-03-06 12:33:00.702127,3273854749
2026-03-06 12:33:01.702895,3273855750
2026-03-06 12:33:02.712306,3273856759
2026-03-06 12:33:03.721429,3273857769
2026-03-06 12:33:04.730695,3273858778
2026-03-06 12:33:05.74102,3273859788
2026-03-06 12:33:06.742324,3273860790
2026-03-06 12:33:07.751443,3273861798
2026-03-06 12:33:08.751971,3273862799
2026-03-06 12:33:09.761367,3273863808
2026-03-06 12:33:10.771076,3273864818
2026-03-06 12:33:11.771905,3273865819
2026-03-06 12:33:12.771841,3273866819
2026-03-06 12:33:13.772255,3273867819
2026-03-06 12:33:14.782171,3273868829
2026-03-06 12:33:15.783549,3273869831
2026-03-06 12:33:16.792657,3273870840
2026-03-06 12:33:17.793831,3273871841
2026-03-06 12:33:18.802113,3273872849
2026-03-06 12:33:19.803036,3273873850
2026-03-06 12:33:20.813315,3273874860
2026-03-06 12:33:21.821611,3273875868
2026-03-06 12:33:22.830514,3273876877
2026-03-06 12:33:23.839138,3273877886
2026-03-06 12:33:24.84844,3273878895
2026-03-06 12:33:25.856923,3273879904
2026-03-06 12:33:26.858429,3273880905
2026-03-06 12:33:27.868251,3273881916
2026-03-06 12:33:28.877468,3273882925
2026-03-06 12:33:29.887555,3273883934
2026-03-06 12:33:30.895634,3273884943
2026-03-06 12:33:31.899292,3273885946
2026-03-06 12:33:32.907709,3273886955
2026-03-06 12:33:33.908467,3273887956
2026-03-06 12:33:34.908928,3273888956
2026-03-06 12:33:35.909933,3273889957
2026-03-06 12:33:36.910779,3273890958
2026-03-06 12:33:37.911309,3273891958
2026-03-06 12:33:38.912142,3273892959
2026-03-06 12:33:39.921324,3273893969
2026-03-06 12:33:40.922004,3273894969
2026-03-06 12:33:41.930829,3273895978
2026-03-06 12:33:42.93198,3273896979
2026-03-06 12:33:43.941052,3273897988
2026-03-06 12:33:44.948986,3273898996
2026-03-06 12:33:45.958115,3273900005
2026-03-06 12:33:46.966831,3273901014
2026-03-06 12:33:47.967723,3273902014
2026-03-06 12:33:48.971106,3273903018
2026-03-06 12:33:49.98018,3273904027
2026-03-06 12:33:50.981079,3273905028
2026-03-06 12:33:51.981897,3273906029
2026-03-06 12:33:52.982378,3273907029
2026-03-06 12:33:53.984042,3273908031
2026-03-06 12:33:54.984297,3273909031
2026-03-06 12:33:55.993199,3273910040
2026-03-06 12:33:57.000739,3273911048
2026-03-06 12:33:58.010613,3273912058
2026-03-06 12:33:59.011102,3273913058
2026-03-06 12:34:00.020591,3273914068
2026-03-06 12:34:01.02109,3273915068
2026-03-06 12:34:02.030139,3273916077
2026-03-06 12:34:03.037693,3273917085
2026-03-06 12:34:04.045992,3273918093
2026-03-06 12:34:05.053945,3273919101
2026-03-06 12:34:06.061807,3273920109
2026-03-06 12:34:07.063101,3273921110
2026-03-06 12:34:08.072412,3273922119
2026-03-06 12:34:09.081988,3273923129
2026-03-06 12:34:10.082574,3273924130
2026-03-06 12:34:11.0831,3273925130
2026-03-06 12:34:12.093219,3273926140
2026-03-06 12:34:13.102761,3273927150
2026-03-06 12:34:14.104908,3273928152
2026-03-06 12:34:15.113984,3273929161
2026-03-06 12:34:16.122386,3273930170
2026-03-06 12:34:17.124079,3273931171
2026-03-06 12:34:18.134165,3273932181
2026-03-06 12:34:19.143122,3273933190
2026-03-06 12:34:20.152148,3273934199
2026-03-06 12:34:21.161669,3273935209
2026-03-06 12:34:22.171155,3273936218
2026-03-06 12:34:23.171179,3273937218
2026-03-06 12:34:24.181727,3273938228
2026-03-06 12:34:25.191211,3273939238
2026-03-06 12:34:26.191076,3273940238
2026-03-06 12:34:27.191958,3273941239
2026-03-06 12:34:28.192265,3273942239
2026-03-06 12:34:29.193326,3273943240
2026-03-06 12:34:30.201757,3273944249
2026-03-06 12:34:31.205571,3273945253
2026-03-06 12:34:32.206206,3273946253
2026-03-06 12:34:33.215552,3273947262
2026-03-06 12:34:34.225287,3273948272
2026-03-06 12:34:35.233893,3273949281
2026-03-06 12:34:36.233889,3273950281
2026-03-06 12:34:37.234164,3273951281
2026-03-06 12:34:38.242401,3273952289
2026-03-06 12:34:39.242736,3273953290
2026-03-06 12:34:40.244642,3273954291
2026-03-06 12:34:41.246537,3273955294
2026-03-06 12:34:42.247491,3273956295
2026-03-06 12:34:43.249607,3273957297
2026-03-06 12:34:44.250856,3273958298
2026-03-06 12:34:45.252112,3273959299
2026-03-06 12:34:46.261088,3273960308
2026-03-06 12:34:47.261689,3273961309
2026-03-06 12:34:48.262431,3273962309
2026-03-06 12:34:49.270001,3273963317
2026-03-06 12:34:50.277962,3273964325
2026-03-06 12:34:51.280278,3273965327
2026-03-06 12:34:52.281642,3273966329
2026-03-06 12:34:53.28273,3273967330
2026-03-06 12:34:54.291104,3273968338
2026-03-06 12:34:55.292436,3273969340
2026-03-06 12:34:56.30173,3273970349
2026-03-06 12:34:57.30911,3273971356
2026-03-06 12:34:58.309927,3273972357
2026-03-06 12:34:59.310169,3273973357
2026-03-06 12:35:00.311018,3273974358
2026-03-06 12:35:01.311268,3273975358
2026-03-06 12:35:02.320315,3273976368
2026-03-06 12:35:03.328206,3273977376
2026-03-06 12:35:04.3371,3273978384
2026-03-06 12:35:05.345521,3273979393
2026-03-06 12:35:06.354743,3273980402
2026-03-06 12:35:07.355746,3273981402
2026-03-06 12:35:08.356231,3273982404
2026-03-06 12:35:09.365745,3273983413
2026-03-06 12:35:10.374985,3273984422
2026-03-06 12:35:11.384483,3273985432
2026-03-06 12:35:12.393767,3273986441
2026-03-06 12:35:13.393934,3273987441
2026-03-06 12:35:14.404193,3273988451
2026-03-06 12:35:15.40607,3273989453
2026-03-06 12:35:16.414289,3273990461
2026-03-06 12:35:17.415125,3273991462
2026-03-06 12:35:18.417127,3273992464
2026-03-06 12:35:19.419807,3273993466
2026-03-06 12:35:20.428465,3273994475
2026-03-06 12:35:21.430394,3273995477
2026-03-06 12:35:22.43049,3273996477
2026-03-06 12:35:23.43249,3273997480
2026-03-06 12:35:24.437163,3273998484
2026-03-06 12:35:25.43905,3273999486
2026-03-06 12:35:26.441207,3274000488
2026-03-06 12:35:27.445793,3274001493
2026-03-06 12:35:28.446631,3274002493
2026-03-06 12:35:29.455517,3274003502
2026-03-06 12:35:30.458914,3274004506
2026-03-06 12:35:31.469032,3274005516
2026-03-06 12:35:32.469876,3274006517
2026-03-06 12:35:33.471617,3274007519
2026-03-06 12:35:34.473565,3274008520
2026-03-06 12:35:35.474239,3274009521
2026-03-06 12:35:36.482049,3274010529
2026-03-06 12:35:37.482694,3274011530
2026-03-06 12:35:38.4861,3274012533
2026-03-06 12:35:39.486385,3274013534
2026-03-06 12:35:40.488421,3274014535
2026-03-06 12:35:41.498408,3274015546
2026-03-06 12:35:42.508247,3274016555
2026-03-06 12:35:43.516425,3274017564
2026-03-06 12:35:44.525485,3274018573
2026-03-06 12:35:45.526494,3274019574
2026-03-06 12:35:46.527707,3274020575
2026-03-06 12:35:47.528366,3274021575
2026-03-06 12:35:48.537426,3274022584
2026-03-06 12:35:49.537205,3274023584
2026-03-06 12:35:50.547238,3274024594
2026-03-06 12:35:51.556204,3274025603
2026-03-06 12:35:52.556546,3274026603
2026-03-06 12:35:53.558239,3274027605
2026-03-06 12:35:54.568317,3274028615
2026-03-06 12:35:55.576752,3274029624
2026-03-06 12:35:56.577531,3274030624
2026-03-06 12:35:57.586624,3274031634
2026-03-06 12:35:58.595931,3274032643
