time,BOARD.HB_41.timestamp_ns
2026-03-06 12:31:43.784342,153163894719376
2026-03-06 12:31:43.794184,153163904681949
2026-03-06 12:31:44.345811,153164456312901
2026-03-06 12:31:45.346979,153165457442894
2026-03-06 12:31:46.356323,153166466791218
2026-03-06 12:31:47.359432,153167469842860
2026-03-06 12:31:48.369217,153168479554437
2026-03-06 12:31:49.370167,153169480664120
2026-03-06 12:31:50.371898,153170482285140
2026-03-06 12:31:51.372552,153171483028011
2026-03-06 12:31:52.374357,153172484727600
2026-03-06 12:31:53.376873,153173487380557
2026-03-06 12:31:54.378275,153174488689916
2026-03-06 12:31:55.386653,153175497169478
2026-03-06 12:31:56.388244,153176498682596
2026-03-06 12:31:57.390396,153177500886065
2026-03-06 12:31:58.392044,153178502541263
2026-03-06 12:31:59.401621,153179512055967
2026-03-06 12:32:00.402242,153180512742658
2026-03-06 12:32:01.406029,153181516475657
2026-03-06 12:32:02.407412,153182517849624
2026-03-06 12:32:03.416266,153183526695792
2026-03-06 12:32:04.416453,153184526945376
2026-03-06 12:32:05.417404,153185527885387
2026-03-06 12:32:06.426034,153186536532398
2026-03-06 12:32:07.426716,153187537183214
2026-03-06 12:32:08.427851,153188538340167
2026-03-06 12:32:09.437177,153189547617975
2026-03-06 12:32:10.437025,153190547439266
2026-03-06 12:32:11.446893,153191557342773
2026-03-06 12:32:12.455072,153192565521174
2026-03-06 12:32:13.463424,153193573862294
2026-03-06 12:32:14.473397,153194583862648
2026-03-06 12:32:15.474784,153195585244146
2026-03-06 12:32:16.475867,153196586347611
2026-03-06 12:32:17.475716,153197586205585
2026-03-06 12:32:18.485803,153198596317450
2026-03-06 12:32:19.486475,153199596959213
2026-03-06 12:32:20.49689,153200607406969
2026-03-06 12:32:21.506105,153201616578114
2026-03-06 12:32:22.506897,153202617340612
2026-03-06 12:32:23.516181,153203626624534
2026-03-06 12:32:24.517865,153204628318833
2026-03-06 12:32:25.526521,153205637009697
2026-03-06 12:32:26.536593,153206647088402
2026-03-06 12:32:27.545409,153207655889655
2026-03-06 12:32:28.55484,153208665311757
2026-03-06 12:32:29.555382,153209665835135
2026-03-06 12:32:30.563408,153210673874854
2026-03-06 12:32:31.57254,153211683013959
2026-03-06 12:32:32.575397,153212685291084
2026-03-06 12:32:33.574965,153213685433952
2026-03-06 12:32:34.575552,153214685996789
2026-03-06 12:32:35.585503,153215695901392
2026-03-06 12:32:36.586073,153216696508734
2026-03-06 12:32:37.594745,153217705218748
2026-03-06 12:32:38.594856,153218705346190
2026-03-06 12:32:39.604796,153219715286550
2026-03-06 12:32:40.604922,153220715355677
2026-03-06 12:32:41.606416,153221716881060
2026-03-06 12:32:42.616112,153222726573202
2026-03-06 12:32:43.61681,153223727285421
2026-03-06 12:32:44.626218,153224736693204
2026-03-06 12:32:45.635464,153225745926299
2026-03-06 12:32:46.638812,153226749274608
2026-03-06 12:32:47.640784,153227751266607
2026-03-06 12:32:48.641301,153228751766144
2026-03-06 12:32:49.642622,153229753110896
2026-03-06 12:32:50.651113,153230761612331
2026-03-06 12:32:51.660599,153231771106756
2026-03-06 12:32:52.661694,153232772209405
2026-03-06 12:32:53.662243,153233772701375
2026-03-06 12:32:54.662842,153234773330825
2026-03-06 12:32:55.664013,153235774467394
2026-03-06 12:32:56.667112,153236777610808
2026-03-06 12:32:57.66835,153237778806686
2026-03-06 12:32:58.67189,153238782375878
2026-03-06 12:32:59.672334,153239782838929
2026-03-06 12:33:00.682119,153240792563515
2026-03-06 12:33:01.684301,153241794765682
2026-03-06 12:33:02.694096,153242804564459
2026-03-06 12:33:03.701119,153243811584022
2026-03-06 12:33:04.710387,153244820859759
2026-03-06 12:33:05.71096,153245821453479
2026-03-06 12:33:06.711302,153246821770840
2026-03-06 12:33:07.713976,153247824442592
2026-03-06 12:33:08.714451,153248824867016
2026-03-06 12:33:09.714553,153249825025183
2026-03-06 12:33:10.723108,153250833559659
2026-03-06 12:33:11.732728,153251843187870
2026-03-06 12:33:12.734006,153252844437575
2026-03-06 12:33:13.74226,153253852734285
2026-03-06 12:33:14.752018,153254862482556
2026-03-06 12:33:15.760754,153255871217260
2026-03-06 12:33:16.761218,153256871703619
2026-03-06 12:33:17.771022,153257881505489
2026-03-06 12:33:18.774134,153258884610884
2026-03-06 12:33:19.778018,153259888500980
2026-03-06 12:33:20.787159,153260897650148
2026-03-06 12:33:21.78881,153261899279817
2026-03-06 12:33:22.797869,153262908362924
2026-03-06 12:33:23.806621,153263917113769
2026-03-06 12:33:24.816189,153264926670807
2026-03-06 12:33:25.826318,153265936783990
2026-03-06 12:33:26.829652,153266940138138
2026-03-06 12:33:27.839811,153267950253093
2026-03-06 12:33:28.847416,153268957887025
2026-03-06 12:33:29.856018,153269966439978
2026-03-06 12:33:30.864241,153270974671198
2026-03-06 12:33:31.872612,153271983053600
2026-03-06 12:33:32.872737,153272983200155
2026-03-06 12:33:33.88278,153273993295483
2026-03-06 12:33:34.882571,153274993012434
2026-03-06 12:33:35.892735,153276003204018
2026-03-06 12:33:36.893687,153277004138007
2026-03-06 12:33:37.894528,153278004971295
2026-03-06 12:33:38.902297,153279012763884
2026-03-06 12:33:39.911572,153280022032295
2026-03-06 12:33:40.921393,153281031880961
2026-03-06 12:33:41.922223,153282032664563
2026-03-06 12:33:42.930192,153283040662970
2026-03-06 12:33:43.939351,153284049794596
2026-03-06 12:33:44.94725,153285057702996
2026-03-06 12:33:45.957588,153286068048924
2026-03-06 12:33:46.957547,153287068004095
2026-03-06 12:33:47.959159,153288069642818
2026-03-06 12:33:48.968221,153289078694857
2026-03-06 12:33:49.976681,153290087162035
2026-03-06 12:33:50.985696,153291096165730
2026-03-06 12:33:51.988103,153292098606472
2026-03-06 12:33:52.997304,153293107760306
2026-03-06 12:33:54.000204,153294110682891
2026-03-06 12:33:55.003134,153295113594320
2026-03-06 12:33:56.00474,153296115215678
2026-03-06 12:33:57.014237,153297124697806
2026-03-06 12:33:58.023613,153298134097090
2026-03-06 12:33:59.024074,153299134569419
2026-03-06 12:34:00.025306,153300135714540
2026-03-06 12:34:01.033778,153301144257574
2026-03-06 12:34:02.034244,153302144684461
2026-03-06 12:34:03.042786,153303153289493
2026-03-06 12:34:04.043659,153304154136118
2026-03-06 12:34:05.044194,153305154693126
2026-03-06 12:34:06.051624,153306162114599
2026-03-06 12:34:07.051714,153307162210077
2026-03-06 12:34:08.052396,153308162887620
2026-03-06 12:34:09.053977,153309164378537
2026-03-06 12:34:10.054825,153310165320405
2026-03-06 12:34:11.063265,153311173762965
2026-03-06 12:34:12.073208,153312183519153
2026-03-06 12:34:13.07392,153313184411219
2026-03-06 12:34:14.074614,153314185093022
2026-03-06 12:34:15.083042,153315193529630
2026-03-06 12:34:16.091157,153316201656376
2026-03-06 12:34:17.101143,153317211619217
2026-03-06 12:34:18.103683,153318214162738
2026-03-06 12:34:19.103982,153319214466729
2026-03-06 12:34:20.11265,153320223162260
2026-03-06 12:34:21.122176,153321232670535
2026-03-06 12:34:22.130697,153322241197224
2026-03-06 12:34:23.131309,153323241824233
2026-03-06 12:34:24.131696,153324242017613
2026-03-06 12:34:25.140621,153325251127583
2026-03-06 12:34:26.15028,153326260734255
2026-03-06 12:34:27.15956,153327270043352
2026-03-06 12:34:28.169555,153328280058821
2026-03-06 12:34:29.179126,153329289623108
2026-03-06 12:34:30.187457,153330297967627
2026-03-06 12:34:31.197086,153331307577355
2026-03-06 12:34:32.199336,153332309835074
2026-03-06 12:34:33.202783,153333313251128
2026-03-06 12:34:34.205281,153334315733393
2026-03-06 12:34:35.205695,153335316188570
2026-03-06 12:34:36.206499,153336316960629
2026-03-06 12:34:37.214798,153337325280735
2026-03-06 12:34:38.222344,153338332639020
2026-03-06 12:34:39.232212,153339342668250
2026-03-06 12:34:40.242123,153340352583967
2026-03-06 12:34:41.251696,153341362187901
2026-03-06 12:34:42.260931,153342371404208
2026-03-06 12:34:43.27014,153343380614718
2026-03-06 12:34:44.271427,153344381898823
2026-03-06 12:34:45.274752,153345385203164
2026-03-06 12:34:46.275552,153346385969256
2026-03-06 12:34:47.278039,153347388485459
2026-03-06 12:34:48.277951,153348388412682
2026-03-06 12:34:49.278563,153349389041190
2026-03-06 12:34:50.279764,153350390273405
2026-03-06 12:34:51.288411,153351398904577
2026-03-06 12:34:52.298635,153352409137974
2026-03-06 12:34:53.306792,153353417251213
2026-03-06 12:34:54.314676,153354425147389
2026-03-06 12:34:55.323193,153355433652579
2026-03-06 12:34:56.323455,153356433932633
2026-03-06 12:34:57.333143,153357443615719
2026-03-06 12:34:58.333253,153358443726418
2026-03-06 12:34:59.333588,153359444039737
2026-03-06 12:35:00.34367,153360454123786
2026-03-06 12:35:01.352913,153361463391739
2026-03-06 12:35:02.361052,153362471510071
2026-03-06 12:35:03.370461,153363480940706
2026-03-06 12:35:04.379372,153364489866131
2026-03-06 12:35:05.389608,153365500087446
2026-03-06 12:35:06.398204,153366508691800
2026-03-06 12:35:07.407013,153367517476847
2026-03-06 12:35:08.416106,153368526590330
2026-03-06 12:35:09.416837,153369527306034
2026-03-06 12:35:10.424907,153370535337506
2026-03-06 12:35:11.434574,153371545049230
2026-03-06 12:35:12.444353,153372554813747
2026-03-06 12:35:13.444602,153373555060966
2026-03-06 12:35:14.445757,153374556262802
2026-03-06 12:35:15.446072,153375556521248
2026-03-06 12:35:16.454296,153376564775929
2026-03-06 12:35:17.462317,153377572801217
2026-03-06 12:35:18.472109,153378582603009
2026-03-06 12:35:19.47387,153379584329218
2026-03-06 12:35:20.482102,153380592580873
2026-03-06 12:35:21.49013,153381600615123
2026-03-06 12:35:22.498926,153382609354422
2026-03-06 12:35:23.508176,153383618654638
2026-03-06 12:35:24.518369,153384628840724
2026-03-06 12:35:25.527997,153385638483076
2026-03-06 12:35:26.536519,153386646984228
2026-03-06 12:35:27.537556,153387648061006
2026-03-06 12:35:28.545526,153388655991745
2026-03-06 12:35:29.547174,153389657643894
2026-03-06 12:35:30.547927,153390658431504
2026-03-06 12:35:31.549919,153391660377409
2026-03-06 12:35:32.551424,153392661903579
2026-03-06 12:35:33.554018,153393664482877
2026-03-06 12:35:34.553662,153394664134965
2026-03-06 12:35:35.563264,153395673751080
2026-03-06 12:35:36.572139,153396682625668
2026-03-06 12:35:37.581715,153397692205885
2026-03-06 12:35:38.591749,153398701907340
2026-03-06 12:35:39.600467,153399710916056
2026-03-06 12:35:40.60993,153400720387948
2026-03-06 12:35:41.620226,153401730726748
2026-03-06 12:35:42.628712,153402739162070
2026-03-06 12:35:43.636283,153403746804672
2026-03-06 12:35:44.645092,153404755525765
2026-03-06 12:35:45.653266,153405763705248
2026-03-06 12:35:46.661026,153406771493699
2026-03-06 12:35:47.670253,153407780683307
2026-03-06 12:35:48.68007,153408790491582
2026-03-06 12:35:49.681073,153409791530651
2026-03-06 12:35:50.690668,153410801102438
2026-03-06 12:35:51.700217,153411810667023
2026-03-06 12:35:52.70914,153412819603261
2026-03-06 12:35:53.710313,153413820779617
