time,TC.CH3.channel_id
2026-03-06 12:31:43.780748,3
2026-03-06 12:31:43.788345,3
2026-03-06 12:31:43.78886,3
2026-03-06 12:31:43.789227,3
2026-03-06 12:31:43.789627,3
2026-03-06 12:31:43.790079,3
2026-03-06 12:31:43.790372,3
2026-03-06 12:31:43.790457,3
2026-03-06 12:31:43.790535,3
2026-03-06 12:31:43.790618,3
2026-03-06 12:31:43.790708,3
2026-03-06 12:31:43.795411,3
2026-03-06 12:31:43.795762,3
2026-03-06 12:31:43.79616,3
2026-03-06 12:31:43.796537,3
2026-03-06 12:31:43.796833,3
2026-03-06 12:31:43.873386,3
2026-03-06 12:31:43.974803,3
2026-03-06 12:31:44.075685,3
2026-03-06 12:31:44.176585,3
2026-03-06 12:31:44.277765,3
2026-03-06 12:31:44.379425,3
2026-03-06 12:31:44.479805,3
2026-03-06 12:31:44.581734,3
2026-03-06 12:31:44.682819,3
2026-03-06 12:31:44.784369,3
2026-03-06 12:31:44.885572,3
2026-03-06 12:31:44.98772,3
2026-03-06 12:31:45.088721,3
2026-03-06 12:31:45.190324,3
2026-03-06 12:31:45.291351,3
2026-03-06 12:31:45.392525,3
2026-03-06 12:31:45.493871,3
2026-03-06 12:31:45.594674,3
2026-03-06 12:31:45.6958,3
2026-03-06 12:31:45.796158,3
2026-03-06 12:31:45.897439,3
2026-03-06 12:31:45.998612,3
2026-03-06 12:31:46.100195,3
2026-03-06 12:31:46.201196,3
2026-03-06 12:31:46.302775,3
2026-03-06 12:31:46.403884,3
2026-03-06 12:31:46.505331,3
2026-03-06 12:31:46.606729,3
2026-03-06 12:31:46.708513,3
2026-03-06 12:31:46.809639,3
2026-03-06 12:31:46.91172,3
2026-03-06 12:31:47.012673,3
2026-03-06 12:31:47.114438,3
2026-03-06 12:31:47.215396,3
2026-03-06 12:31:47.317077,3
2026-03-06 12:31:47.418497,3
2026-03-06 12:31:47.519927,3
2026-03-06 12:31:47.620892,3
2026-03-06 12:31:47.721962,3
2026-03-06 12:31:47.822802,3
2026-03-06 12:31:47.923608,3
2026-03-06 12:31:48.024847,3
2026-03-06 12:31:48.125349,3
2026-03-06 12:31:48.226905,3
2026-03-06 12:31:48.327286,3
2026-03-06 12:31:48.428318,3
2026-03-06 12:31:48.529198,3
2026-03-06 12:31:48.629691,3
2026-03-06 12:31:48.7311,3
2026-03-06 12:31:48.832392,3
2026-03-06 12:31:48.933313,3
2026-03-06 12:31:49.034178,3
2026-03-06 12:31:49.135454,3
2026-03-06 12:31:49.236301,3
2026-03-06 12:31:49.337338,3
2026-03-06 12:31:49.438365,3
2026-03-06 12:31:49.53972,3
2026-03-06 12:31:49.641004,3
2026-03-06 12:31:49.741997,3
2026-03-06 12:31:49.84327,3
2026-03-06 12:31:49.944923,3
2026-03-06 12:31:50.046221,3
2026-03-06 12:31:50.147589,3
2026-03-06 12:31:50.248586,3
2026-03-06 12:31:50.349161,3
2026-03-06 12:31:50.449858,3
2026-03-06 12:31:50.551105,3
2026-03-06 12:31:50.652181,3
2026-03-06 12:31:50.753161,3
2026-03-06 12:31:50.853895,3
2026-03-06 12:31:50.955326,3
2026-03-06 12:31:51.056003,3
2026-03-06 12:31:51.157063,3
2026-03-06 12:31:51.257589,3
2026-03-06 12:31:51.359394,3
2026-03-06 12:31:51.459638,3
2026-03-06 12:31:51.56069,3
2026-03-06 12:31:51.661306,3
2026-03-06 12:31:51.762467,3
2026-03-06 12:31:51.863876,3
2026-03-06 12:31:51.964617,3
2026-03-06 12:31:52.065695,3
2026-03-06 12:31:52.166343,3
2026-03-06 12:31:52.26667,3
2026-03-06 12:31:52.367341,3
2026-03-06 12:31:52.468325,3
2026-03-06 12:31:52.568977,3
2026-03-06 12:31:52.670374,3
2026-03-06 12:31:52.771214,3
2026-03-06 12:31:52.872074,3
2026-03-06 12:31:52.972528,3
2026-03-06 12:31:53.073705,3
2026-03-06 12:31:53.174429,3
2026-03-06 12:31:53.275164,3
2026-03-06 12:31:53.376275,3
2026-03-06 12:31:53.477343,3
2026-03-06 12:31:53.578145,3
2026-03-06 12:31:53.679215,3
2026-03-06 12:31:53.780572,3
2026-03-06 12:31:53.881526,3
2026-03-06 12:31:53.9822,3
2026-03-06 12:31:54.082572,3
2026-03-06 12:31:54.183993,3
2026-03-06 12:31:54.284795,3
2026-03-06 12:31:54.385771,3
2026-03-06 12:31:54.486534,3
2026-03-06 12:31:54.588035,3
2026-03-06 12:31:54.688321,3
2026-03-06 12:31:54.789614,3
2026-03-06 12:31:54.890043,3
2026-03-06 12:31:54.991363,3
2026-03-06 12:31:55.09224,3
2026-03-06 12:31:55.193126,3
2026-03-06 12:31:55.293526,3
2026-03-06 12:31:55.394654,3
2026-03-06 12:31:55.496049,3
2026-03-06 12:31:55.597257,3
2026-03-06 12:31:55.698732,3
2026-03-06 12:31:55.799051,3
2026-03-06 12:31:55.900521,3
2026-03-06 12:31:56.002332,3
2026-03-06 12:31:56.103235,3
2026-03-06 12:31:56.204886,3
2026-03-06 12:31:56.306366,3
2026-03-06 12:31:56.408121,3
2026-03-06 12:31:56.508699,3
2026-03-06 12:31:56.609975,3
2026-03-06 12:31:56.710801,3
2026-03-06 12:31:56.813042,3
2026-03-06 12:31:56.913146,3
2026-03-06 12:31:57.014352,3
2026-03-06 12:31:57.115499,3
2026-03-06 12:31:57.216821,3
2026-03-06 12:31:57.317756,3
2026-03-06 12:31:57.41868,3
2026-03-06 12:31:57.519454,3
2026-03-06 12:31:57.620126,3
2026-03-06 12:31:57.720774,3
2026-03-06 12:31:57.821725,3
2026-03-06 12:31:57.92288,3
2026-03-06 12:31:58.023276,3
2026-03-06 12:31:58.124621,3
2026-03-06 12:31:58.225356,3
2026-03-06 12:31:58.326144,3
2026-03-06 12:31:58.427123,3
2026-03-06 12:31:58.527697,3
2026-03-06 12:31:58.629172,3
2026-03-06 12:31:58.729962,3
2026-03-06 12:31:58.831129,3
2026-03-06 12:31:58.932586,3
2026-03-06 12:31:59.033549,3
2026-03-06 12:31:59.134843,3
2026-03-06 12:31:59.235952,3
2026-03-06 12:31:59.337059,3
2026-03-06 12:31:59.438353,3
2026-03-06 12:31:59.539914,3
2026-03-06 12:31:59.640822,3
2026-03-06 12:31:59.742265,3
2026-03-06 12:31:59.842881,3
2026-03-06 12:31:59.94477,3
2026-03-06 12:32:00.046497,3
2026-03-06 12:32:00.148083,3
2026-03-06 12:32:00.25039,3
2026-03-06 12:32:00.351708,3
2026-03-06 12:32:00.452796,3
2026-03-06 12:32:00.554843,3
2026-03-06 12:32:00.655667,3
2026-03-06 12:32:00.756135,3
2026-03-06 12:32:00.857345,3
2026-03-06 12:32:00.957928,3
