time,TC.CH5.channel_id
2026-03-06 12:31:43.78084,5
2026-03-06 12:31:43.788364,5
2026-03-06 12:31:43.788872,5
2026-03-06 12:31:43.789238,5
2026-03-06 12:31:43.789638,5
2026-03-06 12:31:43.79009,5
2026-03-06 12:31:43.790374,5
2026-03-06 12:31:43.790459,5
2026-03-06 12:31:43.790538,5
2026-03-06 12:31:43.79062,5
2026-03-06 12:31:43.79071,5
2026-03-06 12:31:43.795426,5
2026-03-06 12:31:43.795772,5
2026-03-06 12:31:43.796169,5
2026-03-06 12:31:43.796547,5
2026-03-06 12:31:43.79684,5
2026-03-06 12:31:43.873409,5
2026-03-06 12:31:43.974831,5
2026-03-06 12:31:44.075716,5
2026-03-06 12:31:44.176617,5
2026-03-06 12:31:44.277788,5
2026-03-06 12:31:44.37945,5
2026-03-06 12:31:44.479836,5
2026-03-06 12:31:44.581844,5
2026-03-06 12:31:44.68284,5
2026-03-06 12:31:44.784416,5
2026-03-06 12:31:44.885594,5
2026-03-06 12:31:44.987763,5
2026-03-06 12:31:45.088757,5
2026-03-06 12:31:45.190406,5
2026-03-06 12:31:45.291433,5
2026-03-06 12:31:45.392592,5
2026-03-06 12:31:45.493966,5
2026-03-06 12:31:45.594726,5
2026-03-06 12:31:45.69587,5
2026-03-06 12:31:45.796259,5
2026-03-06 12:31:45.897507,5
2026-03-06 12:31:45.998688,5
2026-03-06 12:31:46.100275,5
2026-03-06 12:31:46.201245,5
2026-03-06 12:31:46.302817,5
2026-03-06 12:31:46.403959,5
2026-03-06 12:31:46.505382,5
2026-03-06 12:31:46.606776,5
2026-03-06 12:31:46.708571,5
2026-03-06 12:31:46.809679,5
2026-03-06 12:31:46.911812,5
2026-03-06 12:31:47.012722,5
2026-03-06 12:31:47.11448,5
2026-03-06 12:31:47.215447,5
2026-03-06 12:31:47.317125,5
2026-03-06 12:31:47.418581,5
2026-03-06 12:31:47.520007,5
2026-03-06 12:31:47.620966,5
2026-03-06 12:31:47.722064,5
2026-03-06 12:31:47.822885,5
2026-03-06 12:31:47.923715,5
2026-03-06 12:31:48.024926,5
2026-03-06 12:31:48.125384,5
2026-03-06 12:31:48.227002,5
2026-03-06 12:31:48.327352,5
2026-03-06 12:31:48.428384,5
2026-03-06 12:31:48.52926,5
2026-03-06 12:31:48.629748,5
2026-03-06 12:31:48.731166,5
2026-03-06 12:31:48.832436,5
2026-03-06 12:31:48.933351,5
2026-03-06 12:31:49.034252,5
2026-03-06 12:31:49.135474,5
2026-03-06 12:31:49.236337,5
2026-03-06 12:31:49.337383,5
2026-03-06 12:31:49.438404,5
2026-03-06 12:31:49.539762,5
2026-03-06 12:31:49.641097,5
2026-03-06 12:31:49.742068,5
2026-03-06 12:31:49.843307,5
2026-03-06 12:31:49.944967,5
2026-03-06 12:31:50.046242,5
2026-03-06 12:31:50.147653,5
2026-03-06 12:31:50.248662,5
2026-03-06 12:31:50.349213,5
2026-03-06 12:31:50.449901,5
2026-03-06 12:31:50.551162,5
2026-03-06 12:31:50.652213,5
2026-03-06 12:31:50.753182,5
2026-03-06 12:31:50.853954,5
2026-03-06 12:31:50.955386,5
2026-03-06 12:31:51.056045,5
2026-03-06 12:31:51.157123,5
2026-03-06 12:31:51.257636,5
2026-03-06 12:31:51.359537,5
2026-03-06 12:31:51.459665,5
2026-03-06 12:31:51.560715,5
2026-03-06 12:31:51.661374,5
2026-03-06 12:31:51.762495,5
2026-03-06 12:31:51.863946,5
2026-03-06 12:31:51.964646,5
2026-03-06 12:31:52.065717,5
2026-03-06 12:31:52.166363,5
2026-03-06 12:31:52.266694,5
2026-03-06 12:31:52.367361,5
2026-03-06 12:31:52.468343,5
2026-03-06 12:31:52.569053,5
2026-03-06 12:31:52.670428,5
2026-03-06 12:31:52.771306,5
2026-03-06 12:31:52.872152,5
2026-03-06 12:31:52.972561,5
2026-03-06 12:31:53.07379,5
2026-03-06 12:31:53.174467,5
2026-03-06 12:31:53.275188,5
2026-03-06 12:31:53.37631,5
2026-03-06 12:31:53.477393,5
2026-03-06 12:31:53.578176,5
2026-03-06 12:31:53.679263,5
2026-03-06 12:31:53.780635,5
2026-03-06 12:31:53.881567,5
2026-03-06 12:31:53.982261,5
2026-03-06 12:31:54.082611,5
2026-03-06 12:31:54.184038,5
2026-03-06 12:31:54.284822,5
2026-03-06 12:31:54.385809,5
2026-03-06 12:31:54.486562,5
2026-03-06 12:31:54.588061,5
2026-03-06 12:31:54.688353,5
2026-03-06 12:31:54.789652,5
2026-03-06 12:31:54.890079,5
2026-03-06 12:31:54.991407,5
2026-03-06 12:31:55.092279,5
2026-03-06 12:31:55.193158,5
2026-03-06 12:31:55.293543,5
2026-03-06 12:31:55.394682,5
2026-03-06 12:31:55.496115,5
2026-03-06 12:31:55.597322,5
2026-03-06 12:31:55.698794,5
2026-03-06 12:31:55.799069,5
2026-03-06 12:31:55.900583,5
2026-03-06 12:31:56.002398,5
2026-03-06 12:31:56.103293,5
2026-03-06 12:31:56.204952,5
2026-03-06 12:31:56.306437,5
2026-03-06 12:31:56.408194,5
2026-03-06 12:31:56.508732,5
2026-03-06 12:31:56.61002,5
2026-03-06 12:31:56.710837,5
2026-03-06 12:31:56.813113,5
2026-03-06 12:31:56.913211,5
2026-03-06 12:31:57.014396,5
2026-03-06 12:31:57.115571,5
2026-03-06 12:31:57.216875,5
2026-03-06 12:31:57.31782,5
2026-03-06 12:31:57.418749,5
2026-03-06 12:31:57.51952,5
2026-03-06 12:31:57.620169,5
2026-03-06 12:31:57.720819,5
2026-03-06 12:31:57.82176,5
2026-03-06 12:31:57.922901,5
2026-03-06 12:31:58.023292,5
2026-03-06 12:31:58.124657,5
2026-03-06 12:31:58.225382,5
2026-03-06 12:31:58.326157,5
2026-03-06 12:31:58.427149,5
2026-03-06 12:31:58.527725,5
2026-03-06 12:31:58.629196,5
2026-03-06 12:31:58.730017,5
2026-03-06 12:31:58.831171,5
2026-03-06 12:31:58.932639,5
2026-03-06 12:31:59.033578,5
2026-03-06 12:31:59.134901,5
2026-03-06 12:31:59.236052,5
2026-03-06 12:31:59.337121,5
2026-03-06 12:31:59.438409,5
2026-03-06 12:31:59.539948,5
2026-03-06 12:31:59.64089,5
2026-03-06 12:31:59.742327,5
2026-03-06 12:31:59.842932,5
2026-03-06 12:31:59.944826,5
2026-03-06 12:32:00.046534,5
2026-03-06 12:32:00.148151,5
2026-03-06 12:32:00.250422,5
2026-03-06 12:32:00.351732,5
2026-03-06 12:32:00.45286,5
2026-03-06 12:32:00.554865,5
2026-03-06 12:32:00.655733,5
2026-03-06 12:32:00.756168,5
2026-03-06 12:32:00.857423,5
2026-03-06 12:32:00.958011,5
2026-03-06 12:32:01.059689,5
2026-03-06 12:32:01.160903,5
2026-03-06 12:32:01.261861,5
2026-03-06 12:32:01.362848,5
2026-03-06 12:32:01.464507,5
2026-03-06 12:32:01.565729,5
2026-03-06 12:32:01.667274,5
2026-03-06 12:32:01.768116,5
2026-03-06 12:32:01.869361,5
2026-03-06 12:32:01.970643,5
2026-03-06 12:32:02.071183,5
2026-03-06 12:32:02.172636,5
2026-03-06 12:32:02.273627,5
2026-03-06 12:32:02.3747,5
2026-03-06 12:32:02.476212,5
2026-03-06 12:32:02.577402,5
2026-03-06 12:32:02.67828,5
2026-03-06 12:32:02.779091,5
2026-03-06 12:32:02.880306,5
2026-03-06 12:32:02.981504,5
2026-03-06 12:32:03.082334,5
2026-03-06 12:32:03.183359,5
2026-03-06 12:32:03.284057,5
2026-03-06 12:32:03.385052,5
2026-03-06 12:32:03.48611,5
2026-03-06 12:32:03.587384,5
2026-03-06 12:32:03.688638,5
2026-03-06 12:32:03.789763,5
2026-03-06 12:32:03.890551,5
2026-03-06 12:32:03.991546,5
2026-03-06 12:32:04.093037,5
2026-03-06 12:32:04.194243,5
2026-03-06 12:32:04.295696,5
2026-03-06 12:32:04.396547,5
2026-03-06 12:32:04.497607,5
2026-03-06 12:32:04.598612,5
2026-03-06 12:32:04.699449,5
2026-03-06 12:32:04.800718,5
2026-03-06 12:32:04.901977,5
2026-03-06 12:32:05.003088,5
2026-03-06 12:32:05.104323,5
2026-03-06 12:32:05.205887,5
2026-03-06 12:32:05.306596,5
2026-03-06 12:32:05.407443,5
2026-03-06 12:32:05.508637,5
2026-03-06 12:32:05.609263,5
2026-03-06 12:32:05.710204,5
2026-03-06 12:32:05.810579,5
2026-03-06 12:32:05.911957,5
2026-03-06 12:32:06.012973,5
2026-03-06 12:32:06.114269,5
2026-03-06 12:32:06.215043,5
2026-03-06 12:32:06.316678,5
2026-03-06 12:32:06.417837,5
2026-03-06 12:32:06.519143,5
2026-03-06 12:32:06.619709,5
2026-03-06 12:32:06.720545,5
2026-03-06 12:32:06.821664,5
2026-03-06 12:32:06.922336,5
2026-03-06 12:32:07.022814,5
2026-03-06 12:32:07.123986,5
2026-03-06 12:32:07.224574,5
2026-03-06 12:32:07.325617,5
2026-03-06 12:32:07.426445,5
2026-03-06 12:32:07.527158,5
2026-03-06 12:32:07.62798,5
2026-03-06 12:32:07.728378,5
2026-03-06 12:32:07.829944,5
2026-03-06 12:32:07.930712,5
2026-03-06 12:32:08.031299,5
2026-03-06 12:32:08.1325,5
2026-03-06 12:32:08.233148,5
2026-03-06 12:32:08.334691,5
2026-03-06 12:32:08.435425,5
2026-03-06 12:32:08.536192,5
2026-03-06 12:32:08.637845,5
2026-03-06 12:32:08.738904,5
2026-03-06 12:32:08.840292,5
2026-03-06 12:32:08.94137,5
2026-03-06 12:32:09.042791,5
2026-03-06 12:32:09.144159,5
2026-03-06 12:32:09.244743,5
2026-03-06 12:32:09.346484,5
2026-03-06 12:32:09.447685,5
2026-03-06 12:32:09.547994,5
2026-03-06 12:32:09.648884,5
2026-03-06 12:32:09.750282,5
2026-03-06 12:32:09.851524,5
2026-03-06 12:32:09.953189,5
2026-03-06 12:32:10.054239,5
2026-03-06 12:32:10.155171,5
2026-03-06 12:32:10.256668,5
2026-03-06 12:32:10.358182,5
2026-03-06 12:32:10.458965,5
2026-03-06 12:32:10.55987,5
2026-03-06 12:32:10.660688,5
2026-03-06 12:32:10.761873,5
2026-03-06 12:32:10.86299,5
2026-03-06 12:32:10.963957,5
2026-03-06 12:32:11.065045,5
2026-03-06 12:32:11.165788,5
2026-03-06 12:32:11.266352,5
2026-03-06 12:32:11.367617,5
2026-03-06 12:32:11.468939,5
2026-03-06 12:32:11.56968,5
2026-03-06 12:32:11.670436,5
2026-03-06 12:32:11.771166,5
2026-03-06 12:32:11.872801,5
2026-03-06 12:32:11.973643,5
2026-03-06 12:32:12.074352,5
2026-03-06 12:32:12.174769,5
2026-03-06 12:32:12.275973,5
2026-03-06 12:32:12.377135,5
