time,PT.Ox_Upstream.raw_adc_counts
2026-03-06 12:50:51.831086,364523245
2026-03-06 12:50:51.932148,363313353
2026-03-06 12:50:52.032694,362108066
2026-03-06 12:50:52.133748,360894355
2026-03-06 12:50:52.235009,359691168
2026-03-06 12:50:52.336181,358478598
2026-03-06 12:50:52.436546,357268566
2026-03-06 12:50:52.537412,356062193
2026-03-06 12:50:52.638368,354854016
2026-03-06 12:50:52.739512,353656306
2026-03-06 12:50:52.839865,352469952
2026-03-06 12:50:52.941206,351283186
2026-03-06 12:50:53.042018,350105658
2026-03-06 12:50:53.142695,348942750
2026-03-06 12:50:53.243679,347784087
2026-03-06 12:50:53.344388,346635681
2026-03-06 12:50:53.44498,345506000
2026-03-06 12:50:53.545696,344388753
2026-03-06 12:50:53.646332,343271653
2026-03-06 12:50:53.747058,342184579
2026-03-06 12:50:53.848449,341109875
2026-03-06 12:50:53.949101,340051857
2026-03-06 12:50:54.049851,339011657
2026-03-06 12:50:54.150698,337995670
2026-03-06 12:50:54.251488,336993449
2026-03-06 12:50:54.35256,336015535
2026-03-06 12:50:54.453115,335054390
2026-03-06 12:50:54.554182,334116383
2026-03-06 12:50:54.65525,333212718
2026-03-06 12:50:54.756188,332323664
2026-03-06 12:50:54.857625,331457192
2026-03-06 12:50:54.958217,330624942
2026-03-06 12:50:55.059168,329815263
2026-03-06 12:50:55.160114,329034144
2026-03-06 12:50:55.261758,328277933
2026-03-06 12:50:55.362198,327555804
2026-03-06 12:50:55.463646,326864274
2026-03-06 12:50:55.564397,326196849
2026-03-06 12:50:55.665423,325564261
2026-03-06 12:50:55.766796,324960502
2026-03-06 12:50:55.867592,324393199
2026-03-06 12:50:55.969609,323863017
2026-03-06 12:50:56.069853,323355115
2026-03-06 12:50:56.170641,322888851
2026-03-06 12:50:56.272514,322450032
2026-03-06 12:50:56.37329,322052455
2026-03-06 12:50:56.474914,321686780
2026-03-06 12:50:56.575306,321351955
2026-03-06 12:50:56.676228,321057604
2026-03-06 12:50:56.777066,320797961
2026-03-06 12:50:56.878454,320571825
2026-03-06 12:50:56.980066,320392258
2026-03-06 12:50:57.080542,320240947
2026-03-06 12:50:57.181542,320121969
2026-03-06 12:50:57.282659,320047117
2026-03-06 12:50:57.383937,320008229
2026-03-06 12:50:57.484766,320003443
2026-03-06 12:50:57.58593,320033420
2026-03-06 12:50:57.686524,320101715
2026-03-06 12:50:57.78773,320215301
2026-03-06 12:50:57.888734,320355887
2026-03-06 12:50:57.989579,320534197
2026-03-06 12:50:58.090054,320745986
2026-03-06 12:50:58.191445,320993732
2026-03-06 12:50:58.291919,321286680
2026-03-06 12:50:58.393139,321606734
2026-03-06 12:50:58.494211,321961372
2026-03-06 12:50:58.59496,322359654
2026-03-06 12:50:58.696071,322782264
2026-03-06 12:50:58.797703,323251378
2026-03-06 12:50:58.898823,323740727
2026-03-06 12:50:59.000035,324271582
2026-03-06 12:50:59.10075,324833142
2026-03-06 12:50:59.201352,325432508
2026-03-06 12:50:59.302475,326055919
2026-03-06 12:50:59.403162,326710873
2026-03-06 12:50:59.504271,327392772
2026-03-06 12:50:59.605095,328117216
2026-03-06 12:50:59.706111,328855426
2026-03-06 12:50:59.807286,329628316
2026-03-06 12:50:59.908396,330430415
2026-03-06 12:51:00.008792,331260314
2026-03-06 12:51:00.11023,332121874
2026-03-06 12:51:00.211237,333003916
2026-03-06 12:51:00.312076,333905072
2026-03-06 12:51:00.413174,334842638
2026-03-06 12:51:00.513833,335789456
2026-03-06 12:51:00.614498,336763732
2026-03-06 12:51:00.715791,337759911
2026-03-06 12:51:00.81655,338779893
2026-03-06 12:51:00.917823,339816381
2026-03-06 12:51:01.019222,340872870
2026-03-06 12:51:01.120149,341953793
2026-03-06 12:51:01.221305,343042357
2026-03-06 12:51:01.322405,344144623
2026-03-06 12:51:01.422967,345260895
2026-03-06 12:51:01.523889,346392172
2026-03-06 12:51:01.62483,347541473
2026-03-06 12:51:01.725043,348686486
2026-03-06 12:51:01.82608,349851363
2026-03-06 12:51:01.92661,351028836
2026-03-06 12:51:02.027868,352208011
2026-03-06 12:51:02.128578,353405317
2026-03-06 12:51:02.229291,354602824
2026-03-06 12:51:02.330514,355805753
2026-03-06 12:51:02.431121,357006783
2026-03-06 12:51:02.532144,358213878
2026-03-06 12:51:02.632782,359425177
2026-03-06 12:51:02.733807,360636681
2026-03-06 12:51:02.834575,361848052
2026-03-06 12:51:02.935598,363052933
2026-03-06 12:51:03.03644,364265204
2026-03-06 12:51:03.137779,365463397
2026-03-06 12:51:03.23844,366664715
2026-03-06 12:51:03.339834,367851163
2026-03-06 12:51:03.440614,369044559
2026-03-06 12:51:03.541796,370214451
2026-03-06 12:51:03.64233,371381892
2026-03-06 12:51:03.744139,372546513
2026-03-06 12:51:03.8452,373687754
2026-03-06 12:51:03.946614,374824023
2026-03-06 12:51:04.046916,375937659
2026-03-06 12:51:04.147491,377035684
2026-03-06 12:51:04.248338,378125760
2026-03-06 12:51:04.349456,379196246
2026-03-06 12:51:04.450294,380247735
2026-03-06 12:51:04.55128,381292235
2026-03-06 12:51:04.651975,382300946
2026-03-06 12:51:04.753273,383296146
2026-03-06 12:51:04.85473,384280088
2026-03-06 12:51:04.955495,385227147
2026-03-06 12:51:05.056662,386157331
2026-03-06 12:51:05.157592,387063356
2026-03-06 12:51:05.258732,387941326
2026-03-06 12:51:05.360312,388799649
2026-03-06 12:51:05.46048,389622381
2026-03-06 12:51:05.561581,390422446
2026-03-06 12:51:05.662432,391192186
2026-03-06 12:51:05.763272,391936012
2026-03-06 12:51:05.863965,392656686
2026-03-06 12:51:05.965301,393339889
2026-03-06 12:51:06.066665,393994500
2026-03-06 12:51:06.167458,394615408
2026-03-06 12:51:06.268117,395211548
2026-03-06 12:51:06.369343,395762294
2026-03-06 12:51:06.469911,396294315
2026-03-06 12:51:06.571087,396789065
2026-03-06 12:51:06.672662,397244728
2026-03-06 12:51:06.773564,397665979
2026-03-06 12:51:06.874763,398058291
2026-03-06 12:51:06.975928,398414456
2026-03-06 12:51:07.076855,398733918
2026-03-06 12:51:07.178051,399023983
2026-03-06 12:51:07.279167,399269233
2026-03-06 12:51:07.380022,399482016
2026-03-06 12:51:07.4811,399660461
2026-03-06 12:51:07.582149,399801072
2026-03-06 12:51:07.682721,399898137
2026-03-06 12:51:07.784015,399963222
2026-03-06 12:51:07.885195,399993777
2026-03-06 12:51:07.986153,399990806
2026-03-06 12:51:08.087333,399947852
2026-03-06 12:51:08.187961,399871362
2026-03-06 12:51:08.289422,399746657
2026-03-06 12:51:08.390261,399592262
2026-03-06 12:51:08.491029,399411697
2026-03-06 12:51:08.592212,399184467
2026-03-06 12:51:08.692608,398915906
2026-03-06 12:51:08.793746,398620067
2026-03-06 12:51:08.894535,398293455
2026-03-06 12:51:08.995559,397927170
2026-03-06 12:51:09.096664,397521189
2026-03-06 12:51:09.197662,397085530
2026-03-06 12:51:09.298928,396609978
2026-03-06 12:51:09.399874,396102611
2026-03-06 12:51:09.500585,395567711
2026-03-06 12:51:09.601827,394991966
2026-03-06 12:51:09.702994,394388778
2026-03-06 12:51:09.803583,393764048
2026-03-06 12:51:09.904886,393090709
2026-03-06 12:51:10.00614,392395673
2026-03-06 12:51:10.106726,391672011
2026-03-06 12:51:10.20791,390910575
2026-03-06 12:51:10.309201,390132246
2026-03-06 12:51:10.410049,389320524
2026-03-06 12:51:10.5109,388482576
2026-03-06 12:51:10.61146,387627526
2026-03-06 12:51:10.712346,386742301
2026-03-06 12:51:10.813009,385824263
2026-03-06 12:51:10.913414,384892246
2026-03-06 12:51:11.014725,383932591
2026-03-06 12:51:11.115299,382952924
2026-03-06 12:51:11.216137,381953838
2026-03-06 12:51:11.316741,380936562
2026-03-06 12:51:11.41811,379898106
2026-03-06 12:51:11.51886,378832737
2026-03-06 12:51:11.619458,377756052
2026-03-06 12:51:11.720877,376658516
2026-03-06 12:51:11.821705,375549938
2026-03-06 12:51:11.922696,374429832
2026-03-06 12:51:12.023104,373294403
2026-03-06 12:51:12.123968,372148169
2026-03-06 12:51:12.224813,370991969
2026-03-06 12:51:12.325616,369829844
2026-03-06 12:51:12.426728,368640587
2026-03-06 12:51:12.527695,367458182
2026-03-06 12:51:12.62799,366271744
2026-03-06 12:51:12.7291,365073205
2026-03-06 12:51:12.830282,363872108
2026-03-06 12:51:12.931042,362662373
2026-03-06 12:51:13.032162,361453518
2026-03-06 12:51:13.13322,360242410
2026-03-06 12:51:13.234628,359019228
2026-03-06 12:51:13.335435,357815469
2026-03-06 12:51:13.436333,356603673
2026-03-06 12:51:13.536737,355396741
2026-03-06 12:51:13.638227,354198484
2026-03-06 12:51:13.738705,353004911
2026-03-06 12:51:13.840584,351811715
2026-03-06 12:51:13.941068,350627524
2026-03-06 12:51:14.042197,349447881
2026-03-06 12:51:14.143779,348280384
2026-03-06 12:51:14.244963,347127499
2026-03-06 12:51:14.345588,345991056
2026-03-06 12:51:14.446767,344858163
2026-03-06 12:51:14.548108,343744457
2026-03-06 12:51:14.648948,342644310
2026-03-06 12:51:14.750055,341558830
2026-03-06 12:51:14.850765,340493287
2026-03-06 12:51:14.95198,339447087
2026-03-06 12:51:15.05259,338411752
2026-03-06 12:51:15.153266,337409450
2026-03-06 12:51:15.254624,336411623
2026-03-06 12:51:15.356298,335443324
2026-03-06 12:51:15.457492,334498739
2026-03-06 12:51:15.558681,333574275
2026-03-06 12:51:15.658905,332681560
2026-03-06 12:51:15.75955,331804560
2026-03-06 12:51:15.860268,330960348
2026-03-06 12:51:15.961177,330145968
2026-03-06 12:51:16.062109,329357337
2026-03-06 12:51:16.162918,328593322
2026-03-06 12:51:16.263524,327854137
2026-03-06 12:51:16.36472,327148642
2026-03-06 12:51:16.465429,326476315
2026-03-06 12:51:16.566093,325832188
2026-03-06 12:51:16.667212,325222469
2026-03-06 12:51:16.768039,324632411
2026-03-06 12:51:16.868924,324091689
2026-03-06 12:51:16.969947,323570010
2026-03-06 12:51:17.071003,323084189
2026-03-06 12:51:17.172065,322640247
2026-03-06 12:51:17.272643,322225227
2026-03-06 12:51:17.373867,321838610
2026-03-06 12:51:17.474477,321495223
2026-03-06 12:51:17.575337,321181558
2026-03-06 12:51:17.676324,320911923
2026-03-06 12:51:17.777349,320673041
2026-03-06 12:51:17.878651,320467554
2026-03-06 12:51:17.979748,320301016
2026-03-06 12:51:18.081263,320175003
2026-03-06 12:51:18.182107,320081165
2026-03-06 12:51:18.282818,320024763
2026-03-06 12:51:18.383649,320000178
2026-03-06 12:51:18.484812,320018484
2026-03-06 12:51:18.585631,320066029
2026-03-06 12:51:18.686618,320155907
2026-03-06 12:51:18.786989,320286810
2026-03-06 12:51:18.887853,320447659
2026-03-06 12:51:18.98859,320645923
2026-03-06 12:51:19.089702,320884746
2026-03-06 12:51:19.190195,321150670
2026-03-06 12:51:19.291192,321461181
2026-03-06 12:51:19.392475,321804897
2026-03-06 12:51:19.49384,322174179
2026-03-06 12:51:19.595701,322594514
2026-03-06 12:51:19.696582,323041601
2026-03-06 12:51:19.797461,323521234
2026-03-06 12:51:19.897997,324029012
2026-03-06 12:51:19.999261,324577364
2026-03-06 12:51:20.100265,325156568
2026-03-06 12:51:20.200483,325761999
2026-03-06 12:51:20.301871,326403590
2026-03-06 12:51:20.40297,327086047
2026-03-06 12:51:20.503792,327784924
2026-03-06 12:51:20.604406,328515867
2026-03-06 12:51:20.705092,329281758
2026-03-06 12:51:20.806692,330067805
2026-03-06 12:51:20.907444,330889130
2026-03-06 12:51:21.008608,331729731
2026-03-06 12:51:21.110071,332602695
2026-03-06 12:51:21.210902,333506392
2026-03-06 12:51:21.312075,334425072
2026-03-06 12:51:21.413359,335368570
2026-03-06 12:51:21.514146,336335735
2026-03-06 12:51:21.614853,337315904
2026-03-06 12:51:21.71556,338329104
2026-03-06 12:51:21.816863,339354033
2026-03-06 12:51:21.917343,340394163
2026-03-06 12:51:22.018438,341468041
2026-03-06 12:51:22.119686,342550198
2026-03-06 12:51:22.22053,343649556
2026-03-06 12:51:22.321462,344757963
2026-03-06 12:51:22.422717,345883655
2026-03-06 12:51:22.52327,347024801
2026-03-06 12:51:22.624183,348178072
2026-03-06 12:51:22.724885,349332579
2026-03-06 12:51:22.825883,350503172
2026-03-06 12:51:22.927047,351691418
2026-03-06 12:51:23.027694,352878893
2026-03-06 12:51:23.128562,354069964
2026-03-06 12:51:23.229795,355275239
2026-03-06 12:51:23.331008,356476665
2026-03-06 12:51:23.431675,357684900
2026-03-06 12:51:23.533293,358895670
2026-03-06 12:51:23.633647,360106702
2026-03-06 12:51:23.735075,361322308
2026-03-06 12:51:23.836404,362539382
2026-03-06 12:51:23.93702,363743047
2026-03-06 12:51:24.038473,364945227
2026-03-06 12:51:24.1397,366152407
2026-03-06 12:51:24.240628,367348686
2026-03-06 12:51:24.341311,368534042
2026-03-06 12:51:24.442032,369714502
2026-03-06 12:51:24.543279,370878774
2026-03-06 12:51:24.643688,372041911
2026-03-06 12:51:24.744923,373191443
2026-03-06 12:51:24.845837,374327087
2026-03-06 12:51:24.946608,375449034
2026-03-06 12:51:25.047858,376556151
2026-03-06 12:51:25.148664,377651073
2026-03-06 12:51:25.249755,378738566
2026-03-06 12:51:25.35098,379798673
2026-03-06 12:51:25.451966,380843223
2026-03-06 12:51:25.552613,381868788
2026-03-06 12:51:25.653704,382874745
2026-03-06 12:51:25.755144,383862092
2026-03-06 12:51:25.85619,384821026
2026-03-06 12:51:25.956989,385762948
2026-03-06 12:51:26.057747,386672335
2026-03-06 12:51:26.158838,387567319
2026-03-06 12:51:26.259599,388428019
2026-03-06 12:51:26.361107,389268238
2026-03-06 12:51:26.461884,390075743
2026-03-06 12:51:26.562465,390862753
2026-03-06 12:51:26.663482,391617842
2026-03-06 12:51:26.764467,392344324
2026-03-06 12:51:26.865575,393046832
2026-03-06 12:51:26.966317,393710748
2026-03-06 12:51:27.067625,394352657
2026-03-06 12:51:27.168295,394950525
2026-03-06 12:51:27.269097,395525463
2026-03-06 12:51:27.370495,396072828
2026-03-06 12:51:27.47155,396575856
2026-03-06 12:51:27.572045,397045112
2026-03-06 12:51:27.673129,397491106
2026-03-06 12:51:27.774163,397897122
2026-03-06 12:51:27.875444,398265372
2026-03-06 12:51:27.976223,398603182
2026-03-06 12:51:28.077774,398896368
2026-03-06 12:51:28.178451,399166234
2026-03-06 12:51:28.279158,399394023
2026-03-06 12:51:28.380125,399585510
2026-03-06 12:51:28.481376,399738301
2026-03-06 12:51:28.582936,399856196
2026-03-06 12:51:28.683848,399943578
2026-03-06 12:51:28.784863,399991834
2026-03-06 12:51:28.886167,399999502
2026-03-06 12:51:28.986968,399966983
2026-03-06 12:51:29.08772,399908867
2026-03-06 12:51:29.188689,399804245
2026-03-06 12:51:29.289258,399669150
2026-03-06 12:51:29.390652,399498537
2026-03-06 12:51:29.492278,399288234
2026-03-06 12:51:29.59263,399036584
2026-03-06 12:51:29.693559,398759736
2026-03-06 12:51:29.794576,398436410
2026-03-06 12:51:29.895769,398089673
2026-03-06 12:51:29.99692,397696905
2026-03-06 12:51:30.097604,397274032
2026-03-06 12:51:30.199082,396819812
2026-03-06 12:51:30.2999,396324387
2026-03-06 12:51:30.401235,395805073
2026-03-06 12:51:30.502087,395245899
2026-03-06 12:51:30.603447,394659438
2026-03-06 12:51:30.703906,394036915
2026-03-06 12:51:30.804722,393389427
2026-03-06 12:51:30.905818,392704637
2026-03-06 12:51:31.006545,391990743
2026-03-06 12:51:31.107709,391249560
2026-03-06 12:51:31.208422,390478347
2026-03-06 12:51:31.309416,389682738
2026-03-06 12:51:31.41034,388862156
2026-03-06 12:51:31.511275,388010445
2026-03-06 12:51:31.611869,387132149
2026-03-06 12:51:31.713093,386232477
2026-03-06 12:51:31.814164,385296694
2026-03-06 12:51:31.915082,384347205
2026-03-06 12:51:32.015797,383375510
2026-03-06 12:51:32.116683,382382028
2026-03-06 12:51:32.217661,381375530
2026-03-06 12:51:32.318556,380339540
2026-03-06 12:51:32.420111,379286360
2026-03-06 12:51:32.521007,378214586
2026-03-06 12:51:32.621983,377121549
2026-03-06 12:51:32.722777,376018744
2026-03-06 12:51:32.823987,374909027
2026-03-06 12:51:32.924604,373780420
2026-03-06 12:51:33.025385,372632301
2026-03-06 12:51:33.126385,371474233
2026-03-06 12:51:33.227851,370306042
2026-03-06 12:51:33.328473,369132357
2026-03-06 12:51:33.429754,367948870
2026-03-06 12:51:33.53055,366762486
2026-03-06 12:51:33.631742,365561177
2026-03-06 12:51:33.733154,364355953
2026-03-06 12:51:33.834085,363148891
2026-03-06 12:51:33.934636,361940932
2026-03-06 12:51:34.035854,360733525
2026-03-06 12:51:34.136473,359518681
2026-03-06 12:51:34.237323,358315761
2026-03-06 12:51:34.338752,357094580
2026-03-06 12:51:34.439407,355894988
2026-03-06 12:51:34.540144,354691619
2026-03-06 12:51:34.641404,353496462
2026-03-06 12:51:34.742485,352304148
2026-03-06 12:51:34.842965,351110633
2026-03-06 12:51:34.944157,349938370
2026-03-06 12:51:35.045058,348773697
2026-03-06 12:51:35.145524,347618103
2026-03-06 12:51:35.246486,346475585
2026-03-06 12:51:35.347065,345342289
2026-03-06 12:51:35.448396,344221048
2026-03-06 12:51:35.548625,343115323
2026-03-06 12:51:35.649946,342029688
2026-03-06 12:51:35.750656,340958793
2026-03-06 12:51:35.85158,339901094
2026-03-06 12:51:35.95261,338859844
2026-03-06 12:51:36.053721,337845655
2026-03-06 12:51:36.154287,336841525
2026-03-06 12:51:36.255526,335866927
2026-03-06 12:51:36.356646,334910023
2026-03-06 12:51:36.458008,333979371
2026-03-06 12:51:36.558875,333074324
2026-03-06 12:51:36.659512,332191206
2026-03-06 12:51:36.760757,331322211
2026-03-06 12:51:36.861715,330495363
2026-03-06 12:51:36.963438,329690967
2026-03-06 12:51:37.063823,328911664
2026-03-06 12:51:37.164954,328162592
2026-03-06 12:51:37.265532,327448192
2026-03-06 12:51:37.366489,326761420
2026-03-06 12:51:37.467599,326103595
2026-03-06 12:51:37.568362,325467038
2026-03-06 12:51:37.669723,324873619
2026-03-06 12:51:37.770416,324311138
2026-03-06 12:51:37.871522,323780006
2026-03-06 12:51:37.972164,323286450
2026-03-06 12:51:38.073447,322817706
2026-03-06 12:51:38.174317,322393764
2026-03-06 12:51:38.275349,321995982
2026-03-06 12:51:38.376075,321640426
2026-03-06 12:51:38.477142,321306851
2026-03-06 12:51:38.578616,321023378
2026-03-06 12:51:38.678917,320763972
2026-03-06 12:51:38.780484,320548001
2026-03-06 12:51:38.881402,320363121
2026-03-06 12:51:38.982841,320215413
2026-03-06 12:51:39.083749,320111102
2026-03-06 12:51:39.184131,320034751
2026-03-06 12:51:39.285138,320000616
2026-03-06 12:51:39.385956,320008009
2026-03-06 12:51:39.487195,320039575
2026-03-06 12:51:39.58745,320121665
2026-03-06 12:51:39.689192,320232432
2026-03-06 12:51:39.789839,320373724
2026-03-06 12:51:39.891304,320563090
2026-03-06 12:51:39.992453,320781588
2026-03-06 12:51:40.093785,321042302
2026-03-06 12:51:40.194261,321332156
2026-03-06 12:51:40.295831,321658799
2026-03-06 12:51:40.397042,322018098
2026-03-06 12:51:40.49744,322415293
2026-03-06 12:51:40.598346,322848108
2026-03-06 12:51:40.699279,323314171
2026-03-06 12:51:40.800396,323810950
2026-03-06 12:51:40.901157,324344125
2026-03-06 12:51:41.002257,324916498
2026-03-06 12:51:41.103594,325509994
2026-03-06 12:51:41.204463,326137973
2026-03-06 12:51:41.305488,326798146
2026-03-06 12:51:41.405814,327496621
2026-03-06 12:51:41.507346,328208683
2026-03-06 12:51:41.608107,328963509
2026-03-06 12:51:41.709128,329739688
2026-03-06 12:51:41.809876,330550967
2026-03-06 12:51:41.911172,331379908
2026-03-06 12:51:42.0124,332242084
2026-03-06 12:51:42.113338,333130060
2026-03-06 12:51:42.214129,334033678
2026-03-06 12:51:42.315607,334978895
2026-03-06 12:51:42.416768,335933664
2026-03-06 12:51:42.517671,336915336
2026-03-06 12:51:42.618733,337917805
2026-03-06 12:51:42.719861,338935211
2026-03-06 12:51:42.821361,339978631
2026-03-06 12:51:42.9222,341035912
2026-03-06 12:51:43.023245,342108253
2026-03-06 12:51:43.123967,343199495
2026-03-06 12:51:43.224735,344309198
2026-03-06 12:51:43.325491,345428314
2026-03-06 12:51:43.426316,346557986
2026-03-06 12:51:43.527437,347707006
2026-03-06 12:51:43.628632,348869264
2026-03-06 12:51:43.729547,350035960
2026-03-06 12:51:43.830526,351207323
2026-03-06 12:51:43.931445,352392694
2026-03-06 12:51:44.031728,353586284
2026-03-06 12:51:44.132883,354781427
2026-03-06 12:51:44.233943,355993004
2026-03-06 12:51:44.334755,357193747
2026-03-06 12:51:44.436189,358404747
2026-03-06 12:51:44.536834,359617229
2026-03-06 12:51:44.637569,360831226
2026-03-06 12:51:44.738706,362034320
2026-03-06 12:51:44.8395,363244067
2026-03-06 12:51:44.940593,364459280
2026-03-06 12:51:45.042146,365664665
2026-03-06 12:51:45.143153,366860316
2026-03-06 12:51:45.244098,368048996
2026-03-06 12:51:45.344557,369229306
2026-03-06 12:51:45.445772,370406380
2026-03-06 12:51:45.546644,371565268
2026-03-06 12:51:45.64801,372730758
2026-03-06 12:51:45.749312,373870437
2026-03-06 12:51:45.849888,375000119
2026-03-06 12:51:45.950936,376119084
2026-03-06 12:51:46.05164,377217854
2026-03-06 12:51:46.152569,378303150
2026-03-06 12:51:46.253846,379371123
2026-03-06 12:51:46.355128,380423448
2026-03-06 12:51:46.455463,381453068
2026-03-06 12:51:46.556832,382470247
2026-03-06 12:51:46.658285,383460545
2026-03-06 12:51:46.758955,384437473
2026-03-06 12:51:46.860102,385388530
2026-03-06 12:51:46.961587,386307611
2026-03-06 12:51:47.062642,387211657
2026-03-06 12:51:47.163514,388086729
2026-03-06 12:51:47.265083,388945586
2026-03-06 12:51:47.366415,389769588
2026-03-06 12:51:47.468331,390561151
2026-03-06 12:51:47.568535,391334516
2026-03-06 12:51:47.669371,392073596
2026-03-06 12:51:47.771118,392784704
2026-03-06 12:51:47.873287,393475079
2026-03-06 12:51:47.974753,394125059
2026-03-06 12:51:48.075483,394741165
2026-03-06 12:51:48.176675,395324583
2026-03-06 12:51:48.278278,395878886
2026-03-06 12:51:48.379157,396401545
2026-03-06 12:51:48.480447,396881002
2026-03-06 12:51:48.580988,397330716
2026-03-06 12:51:48.682205,397754246
2026-03-06 12:51:48.78295,398138928
2026-03-06 12:51:48.883755,398487145
2026-03-06 12:51:48.985227,398801396
2026-03-06 12:51:49.086215,399077896
2026-03-06 12:51:49.18702,399313580
2026-03-06 12:51:49.288106,399524519
2026-03-06 12:51:49.388856,399689574
2026-03-06 12:51:49.490045,399821345
2026-03-06 12:51:49.590738,399914224
2026-03-06 12:51:49.692249,399978000
2026-03-06 12:51:49.793128,400004013
2026-03-06 12:51:49.893966,399982250
2026-03-06 12:51:49.995072,399938727
2026-03-06 12:51:50.095693,399844936
2026-03-06 12:51:50.196686,399725925
2026-03-06 12:51:50.297424,399561490
2026-03-06 12:51:50.398626,399369189
2026-03-06 12:51:50.499589,399137786
2026-03-06 12:51:50.60034,398863731
2026-03-06 12:51:50.701154,398559921
2026-03-06 12:51:50.802068,398222494
2026-03-06 12:51:50.902852,397848175
2026-03-06 12:51:51.00375,397444334
2026-03-06 12:51:51.104941,396998024
2026-03-06 12:51:51.205776,396512895
2026-03-06 12:51:51.30667,396005229
2026-03-06 12:51:51.408237,395464551
2026-03-06 12:51:51.509329,394883963
2026-03-06 12:51:51.610111,394273543
2026-03-06 12:51:51.7111,393631660
2026-03-06 12:51:51.812178,392965198
2026-03-06 12:51:51.913217,392261795
2026-03-06 12:51:52.014067,391530004
2026-03-06 12:51:52.115716,390767160
2026-03-06 12:51:52.217048,389978782
2026-03-06 12:51:52.317653,389161893
2026-03-06 12:51:52.418736,388317394
2026-03-06 12:51:52.519795,387449389
2026-03-06 12:51:52.621287,386548881
2026-03-06 12:51:52.722197,385630898
2026-03-06 12:51:52.82395,384690459
2026-03-06 12:51:52.925139,383722790
2026-03-06 12:51:53.025501,382732708
2026-03-06 12:51:53.12699,381719096
2026-03-06 12:51:53.228268,380688846
2026-03-06 12:51:53.329257,379652231
2026-03-06 12:51:53.430617,378581301
2026-03-06 12:51:53.531986,377494020
2026-03-06 12:51:53.632681,376397908
2026-03-06 12:51:53.733433,375287373
2026-03-06 12:51:53.835342,374156877
2026-03-06 12:51:53.93615,373015441
2026-03-06 12:51:54.036874,371861183
2026-03-06 12:51:54.137714,370700873
2026-03-06 12:51:54.238404,369537925
2026-03-06 12:51:54.339262,368357034
2026-03-06 12:51:54.440372,367166697
2026-03-06 12:51:54.540496,365978133
2026-03-06 12:51:54.641256,364779071
2026-03-06 12:51:54.742707,363572552
2026-03-06 12:51:54.844541,362351068
2026-03-06 12:51:54.946365,361135043
2026-03-06 12:51:55.047676,359916597
2026-03-06 12:51:55.147998,358709501
2026-03-06 12:51:55.249078,357497426
2026-03-06 12:51:55.349579,356294573
2026-03-06 12:51:55.450572,355095115
2026-03-06 12:51:55.551172,353900188
2026-03-06 12:51:55.651668,352707508
2026-03-06 12:51:55.753122,351519039
2026-03-06 12:51:55.853993,350334894
2026-03-06 12:51:55.954575,349167696
2026-03-06 12:51:56.055572,348014677
2026-03-06 12:51:56.155942,346858523
2026-03-06 12:51:56.257023,345722093
2026-03-06 12:51:56.357897,344601586
2026-03-06 12:51:56.458629,343493912
2026-03-06 12:51:56.560212,342392819
2026-03-06 12:51:56.660782,341314704
2026-03-06 12:51:56.76169,340250646
2026-03-06 12:51:56.862508,339207423
2026-03-06 12:51:56.963009,338183411
2026-03-06 12:51:57.064255,337185300
2026-03-06 12:51:57.165281,336197385
2026-03-06 12:51:57.266479,335233800
2026-03-06 12:51:57.367754,334288964
2026-03-06 12:51:57.4695,333365574
2026-03-06 12:51:57.570191,332470030
2026-03-06 12:51:57.671742,331603126
2026-03-06 12:51:57.773479,330761810
2026-03-06 12:51:57.874417,329947665
2026-03-06 12:51:57.97555,329160123
2026-03-06 12:51:58.076623,328397835
2026-03-06 12:51:58.177733,327671657
2026-03-06 12:51:58.278572,326974873
2026-03-06 12:51:58.37935,326303911
2026-03-06 12:51:58.480624,325668893
2026-03-06 12:51:58.581141,325059048
2026-03-06 12:51:58.681887,324486146
2026-03-06 12:51:58.782861,323954509
2026-03-06 12:51:58.883285,323437984
2026-03-06 12:51:58.984366,322971957
2026-03-06 12:51:59.085794,322525698
2026-03-06 12:51:59.187338,322120616
2026-03-06 12:51:59.288656,321745585
2026-03-06 12:51:59.389684,321406298
2026-03-06 12:51:59.490883,321106786
2026-03-06 12:51:59.592311,320835742
2026-03-06 12:51:59.693218,320615306
2026-03-06 12:51:59.793998,320416585
2026-03-06 12:51:59.895384,320259745
2026-03-06 12:51:59.996695,320143224
2026-03-06 12:52:00.09795,320062162
2026-03-06 12:52:00.198783,320008792
2026-03-06 12:52:00.299807,319997554
2026-03-06 12:52:00.400753,320025508
2026-03-06 12:52:00.50217,320090312
2026-03-06 12:52:00.602719,320187607
2026-03-06 12:52:00.704258,320323994
2026-03-06 12:52:00.805533,320505780
2026-03-06 12:52:00.906143,320711272
2026-03-06 12:52:01.006837,320959161
2026-03-06 12:52:01.107826,321235983
2026-03-06 12:52:01.209061,321549216
2026-03-06 12:52:01.309331,321907982
2026-03-06 12:52:01.410508,322294480
2026-03-06 12:52:01.511179,322715645
2026-03-06 12:52:01.611921,323167296
2026-03-06 12:52:01.712963,323652856
2026-03-06 12:52:01.813898,324180767
2026-03-06 12:52:01.914652,324730775
2026-03-06 12:52:02.015557,325324893
2026-03-06 12:52:02.116662,325939242
2026-03-06 12:52:02.21737,326591129
