time,BOARD.HB_51.engine_state
2026-03-06 12:31:43.785684,0
2026-03-06 12:31:43.792983,0
2026-03-06 12:31:44.348365,0
2026-03-06 12:31:45.351967,0
2026-03-06 12:31:46.353302,0
2026-03-06 12:31:47.357456,0
2026-03-06 12:31:48.357709,0
2026-03-06 12:31:49.357604,0
2026-03-06 12:31:50.359416,0
2026-03-06 12:31:51.36867,0
2026-03-06 12:31:52.377731,0
2026-03-06 12:31:53.386334,0
2026-03-06 12:31:54.395633,0
2026-03-06 12:31:55.404876,0
2026-03-06 12:31:56.407426,0
2026-03-06 12:31:57.407926,0
2026-03-06 12:31:58.416654,0
2026-03-06 12:31:59.418451,0
2026-03-06 12:32:00.422717,0
2026-03-06 12:32:01.423638,0
2026-03-06 12:32:02.425308,0
2026-03-06 12:32:03.425386,0
2026-03-06 12:32:04.426846,0
2026-03-06 12:32:05.427741,0
2026-03-06 12:32:06.427827,0
2026-03-06 12:32:07.436219,0
2026-03-06 12:32:08.445339,0
2026-03-06 12:32:09.446961,0
2026-03-06 12:32:10.449189,0
2026-03-06 12:32:11.458467,0
2026-03-06 12:32:12.467558,0
2026-03-06 12:32:13.477592,0
2026-03-06 12:32:14.485435,0
2026-03-06 12:32:15.49456,0
2026-03-06 12:32:16.49483,0
2026-03-06 12:32:17.496205,0
2026-03-06 12:32:18.505277,0
2026-03-06 12:32:19.515069,0
2026-03-06 12:32:20.515177,0
2026-03-06 12:32:21.51682,0
2026-03-06 12:32:22.52641,0
2026-03-06 12:32:23.536113,0
2026-03-06 12:32:24.546011,0
2026-03-06 12:32:25.555635,0
2026-03-06 12:32:26.556006,0
2026-03-06 12:32:27.565159,0
2026-03-06 12:32:28.565631,0
2026-03-06 12:32:29.575106,0
2026-03-06 12:32:30.584361,0
2026-03-06 12:32:31.593406,0
2026-03-06 12:32:32.595046,0
2026-03-06 12:32:33.596177,0
2026-03-06 12:32:34.597509,0
2026-03-06 12:32:35.599644,0
2026-03-06 12:32:36.60917,0
2026-03-06 12:32:37.618165,0
2026-03-06 12:32:38.618215,0
2026-03-06 12:32:39.626991,0
2026-03-06 12:32:40.635841,0
2026-03-06 12:32:41.636374,0
2026-03-06 12:32:42.646346,0
2026-03-06 12:32:43.656076,0
2026-03-06 12:32:44.657144,0
2026-03-06 12:32:45.666524,0
2026-03-06 12:32:46.676747,0
2026-03-06 12:32:47.686168,0
2026-03-06 12:32:48.694353,0
2026-03-06 12:32:49.703813,0
2026-03-06 12:32:50.711929,0
2026-03-06 12:32:51.721381,0
2026-03-06 12:32:52.723633,0
2026-03-06 12:32:53.726486,0
2026-03-06 12:32:54.729473,0
2026-03-06 12:32:55.730325,0
2026-03-06 12:32:56.731567,0
2026-03-06 12:32:57.732716,0
2026-03-06 12:32:58.733705,0
2026-03-06 12:32:59.733783,0
2026-03-06 12:33:00.734217,0
2026-03-06 12:33:01.734129,0
2026-03-06 12:33:02.742914,0
2026-03-06 12:33:03.751921,0
2026-03-06 12:33:04.760557,0
2026-03-06 12:33:05.769167,0
2026-03-06 12:33:06.778902,0
2026-03-06 12:33:07.780025,0
2026-03-06 12:33:08.782097,0
2026-03-06 12:33:09.791959,0
2026-03-06 12:33:10.801284,0
2026-03-06 12:33:11.802766,0
2026-03-06 12:33:12.811945,0
2026-03-06 12:33:13.812497,0
2026-03-06 12:33:14.821215,0
2026-03-06 12:33:15.829653,0
2026-03-06 12:33:16.838674,0
2026-03-06 12:33:17.848252,0
2026-03-06 12:33:18.856539,0
2026-03-06 12:33:19.856766,0
2026-03-06 12:33:20.857762,0
2026-03-06 12:33:21.861149,0
2026-03-06 12:33:22.862184,0
2026-03-06 12:33:23.871869,0
2026-03-06 12:33:24.872927,0
2026-03-06 12:33:25.880078,0
2026-03-06 12:33:26.882775,0
2026-03-06 12:33:27.890815,0
2026-03-06 12:33:28.900456,0
2026-03-06 12:33:29.910287,0
2026-03-06 12:33:30.919171,0
2026-03-06 12:33:31.919038,0
2026-03-06 12:33:32.921042,0
2026-03-06 12:33:33.922706,0
2026-03-06 12:33:34.923778,0
2026-03-06 12:33:35.924763,0
2026-03-06 12:33:36.934741,0
2026-03-06 12:33:37.934924,0
2026-03-06 12:33:38.935601,0
2026-03-06 12:33:39.944466,0
2026-03-06 12:33:40.951975,0
2026-03-06 12:33:41.961108,0
2026-03-06 12:33:42.971054,0
2026-03-06 12:33:43.98122,0
2026-03-06 12:33:44.983032,0
2026-03-06 12:33:45.992842,0
2026-03-06 12:33:46.993768,0
2026-03-06 12:33:47.994076,0
2026-03-06 12:33:48.996301,0
2026-03-06 12:33:49.999093,0
2026-03-06 12:33:51.001338,0
2026-03-06 12:33:52.001694,0
2026-03-06 12:33:53.001923,0
2026-03-06 12:33:54.002654,0
2026-03-06 12:33:55.003733,0
2026-03-06 12:33:56.006134,0
2026-03-06 12:33:57.007639,0
2026-03-06 12:33:58.017285,0
2026-03-06 12:33:59.018726,0
2026-03-06 12:34:00.020033,0
2026-03-06 12:34:01.028557,0
2026-03-06 12:34:02.029588,0
2026-03-06 12:34:03.029699,0
2026-03-06 12:34:04.03044,0
2026-03-06 12:34:05.031663,0
2026-03-06 12:34:06.032758,0
2026-03-06 12:34:07.033032,0
2026-03-06 12:34:08.041891,0
2026-03-06 12:34:09.051818,0
2026-03-06 12:34:10.060351,0
2026-03-06 12:34:11.06137,0
2026-03-06 12:34:12.07064,0
2026-03-06 12:34:13.072046,0
2026-03-06 12:34:14.075231,0
2026-03-06 12:34:15.083635,0
2026-03-06 12:34:16.084198,0
2026-03-06 12:34:17.09419,0
2026-03-06 12:34:18.094007,0
2026-03-06 12:34:19.103288,0
2026-03-06 12:34:20.111486,0
2026-03-06 12:34:21.120335,0
2026-03-06 12:34:22.121048,0
2026-03-06 12:34:23.130737,0
2026-03-06 12:34:24.130978,0
2026-03-06 12:34:25.140027,0
2026-03-06 12:34:26.149655,0
2026-03-06 12:34:27.149451,0
2026-03-06 12:34:28.158674,0
2026-03-06 12:34:29.158677,0
2026-03-06 12:34:30.15866,0
2026-03-06 12:34:31.167981,0
2026-03-06 12:34:32.168689,0
2026-03-06 12:34:33.168908,0
2026-03-06 12:34:34.179058,0
2026-03-06 12:34:35.180647,0
2026-03-06 12:34:36.189569,0
2026-03-06 12:34:37.199727,0
2026-03-06 12:34:38.208445,0
2026-03-06 12:34:39.209066,0
2026-03-06 12:34:40.209138,0
2026-03-06 12:34:41.217873,0
2026-03-06 12:34:42.220152,0
2026-03-06 12:34:43.229697,0
2026-03-06 12:34:44.231553,0
2026-03-06 12:34:45.233754,0
2026-03-06 12:34:46.234059,0
2026-03-06 12:34:47.233827,0
2026-03-06 12:34:48.234476,0
2026-03-06 12:34:49.23468,0
2026-03-06 12:34:50.235732,0
2026-03-06 12:34:51.238243,0
2026-03-06 12:34:52.247708,0
2026-03-06 12:34:53.257192,0
2026-03-06 12:34:54.266176,0
2026-03-06 12:34:55.274696,0
2026-03-06 12:34:56.282935,0
2026-03-06 12:34:57.292718,0
2026-03-06 12:34:58.301231,0
2026-03-06 12:34:59.302131,0
2026-03-06 12:35:00.303335,0
2026-03-06 12:35:01.304212,0
2026-03-06 12:35:02.311733,0
2026-03-06 12:35:03.320305,0
2026-03-06 12:35:04.321294,0
2026-03-06 12:35:05.321891,0
2026-03-06 12:35:06.332277,0
2026-03-06 12:35:07.334305,0
2026-03-06 12:35:08.335187,0
2026-03-06 12:35:09.344797,0
2026-03-06 12:35:10.354532,0
2026-03-06 12:35:11.363024,0
2026-03-06 12:35:12.363262,0
2026-03-06 12:35:13.363719,0
2026-03-06 12:35:14.36357,0
2026-03-06 12:35:15.364238,0
2026-03-06 12:35:16.373337,0
2026-03-06 12:35:17.382773,0
2026-03-06 12:35:18.391822,0
2026-03-06 12:35:19.400767,0
2026-03-06 12:35:20.410237,0
2026-03-06 12:35:21.420194,0
2026-03-06 12:35:22.428666,0
2026-03-06 12:35:23.436685,0
2026-03-06 12:35:24.445856,0
2026-03-06 12:35:25.447693,0
2026-03-06 12:35:26.447479,0
2026-03-06 12:35:27.455337,0
2026-03-06 12:35:28.464924,0
2026-03-06 12:35:29.466524,0
2026-03-06 12:35:30.476236,0
2026-03-06 12:35:31.486525,0
2026-03-06 12:35:32.496319,0
2026-03-06 12:35:33.505589,0
2026-03-06 12:35:34.514075,0
2026-03-06 12:35:35.522105,0
2026-03-06 12:35:36.530753,0
2026-03-06 12:35:37.540883,0
2026-03-06 12:35:38.541727,0
2026-03-06 12:35:39.551569,0
2026-03-06 12:35:40.560613,0
2026-03-06 12:35:41.568594,0
2026-03-06 12:35:42.570818,0
2026-03-06 12:35:43.572916,0
2026-03-06 12:35:44.574048,0
2026-03-06 12:35:45.577353,0
2026-03-06 12:35:46.579578,0
2026-03-06 12:35:47.579701,0
2026-03-06 12:35:48.589281,0
2026-03-06 12:35:49.597701,0
2026-03-06 12:35:50.607596,0
2026-03-06 12:35:51.617045,0
2026-03-06 12:35:52.619343,0
2026-03-06 12:35:53.621297,0
2026-03-06 12:35:54.630637,0
2026-03-06 12:35:55.631867,0
2026-03-06 12:35:56.639743,0
2026-03-06 12:35:57.648379,0
2026-03-06 12:35:58.649514,0
2026-03-06 12:35:59.658673,0
2026-03-06 12:36:00.668031,0
2026-03-06 12:36:01.67746,0
2026-03-06 12:36:02.677678,0
2026-03-06 12:36:03.687433,0
2026-03-06 12:36:04.697622,0
2026-03-06 12:36:05.707599,0
2026-03-06 12:36:06.716609,0
2026-03-06 12:36:07.716422,0
2026-03-06 12:36:08.716751,0
2026-03-06 12:36:09.726802,0
2026-03-06 12:36:10.727578,0
2026-03-06 12:36:11.72808,0
2026-03-06 12:36:12.737709,0
2026-03-06 12:36:13.74621,0
2026-03-06 12:36:14.754685,0
2026-03-06 12:36:15.755357,0
2026-03-06 12:36:16.756537,0
2026-03-06 12:36:17.75682,0
2026-03-06 12:36:18.760039,0
2026-03-06 12:36:19.761824,0
2026-03-06 12:36:20.765418,0
2026-03-06 12:36:21.767166,0
2026-03-06 12:36:22.775999,0
2026-03-06 12:36:23.785014,0
2026-03-06 12:36:24.784981,0
2026-03-06 12:36:25.794433,0
2026-03-06 12:36:26.795177,0
2026-03-06 12:36:27.79469,0
2026-03-06 12:36:28.803972,0
2026-03-06 12:36:29.811843,0
2026-03-06 12:36:30.821595,0
2026-03-06 12:36:31.829487,0
2026-03-06 12:36:32.83035,0
2026-03-06 12:36:33.839959,0
2026-03-06 12:36:34.841971,0
2026-03-06 12:36:35.851385,0
2026-03-06 12:36:36.860789,0
2026-03-06 12:36:37.871051,0
2026-03-06 12:36:38.871233,0
2026-03-06 12:36:39.872848,0
2026-03-06 12:36:40.881258,0
