time,BOARD.HB_21.board_state
2026-03-06 12:31:43.785031,2
2026-03-06 12:31:43.793612,2
2026-03-06 12:31:44.347717,2
2026-03-06 12:31:45.347658,2
2026-03-06 12:31:46.349027,2
2026-03-06 12:31:47.352366,2
2026-03-06 12:31:48.355267,2
2026-03-06 12:31:49.355272,2
2026-03-06 12:31:50.35812,2
2026-03-06 12:31:51.360209,2
2026-03-06 12:31:52.363549,2
2026-03-06 12:31:53.373255,2
2026-03-06 12:31:54.382285,2
2026-03-06 12:31:55.392886,2
2026-03-06 12:31:56.397965,2
2026-03-06 12:31:57.397985,2
2026-03-06 12:31:58.406946,2
2026-03-06 12:31:59.408464,2
2026-03-06 12:32:00.40931,2
2026-03-06 12:32:01.410258,2
2026-03-06 12:32:02.410262,2
2026-03-06 12:32:03.411715,2
2026-03-06 12:32:04.412463,2
2026-03-06 12:32:05.414391,2
2026-03-06 12:32:06.424145,2
2026-03-06 12:32:07.425583,2
2026-03-06 12:32:08.426683,2
2026-03-06 12:32:09.42687,2
2026-03-06 12:32:10.427114,2
2026-03-06 12:32:11.428093,2
2026-03-06 12:32:12.437416,2
2026-03-06 12:32:13.438935,2
2026-03-06 12:32:14.43939,2
2026-03-06 12:32:15.44861,2
2026-03-06 12:32:16.448952,2
2026-03-06 12:32:17.458745,2
2026-03-06 12:32:18.468089,2
2026-03-06 12:32:19.470265,2
2026-03-06 12:32:20.479214,2
2026-03-06 12:32:21.481147,2
2026-03-06 12:32:22.482542,2
2026-03-06 12:32:23.483509,2
2026-03-06 12:32:24.48335,2
2026-03-06 12:32:25.492592,2
2026-03-06 12:32:26.493103,2
2026-03-06 12:32:27.493121,2
2026-03-06 12:32:28.494099,2
2026-03-06 12:32:29.494985,2
2026-03-06 12:32:30.504259,2
2026-03-06 12:32:31.504923,2
2026-03-06 12:32:32.51481,2
2026-03-06 12:32:33.524007,2
2026-03-06 12:32:34.525346,2
2026-03-06 12:32:35.52623,2
2026-03-06 12:32:36.526487,2
2026-03-06 12:32:37.527028,2
2026-03-06 12:32:38.527648,2
2026-03-06 12:32:39.536243,2
2026-03-06 12:32:40.545428,2
2026-03-06 12:32:41.554679,2
2026-03-06 12:32:42.555183,2
2026-03-06 12:32:43.556521,2
2026-03-06 12:32:44.565173,2
2026-03-06 12:32:45.565739,2
2026-03-06 12:32:46.567417,2
2026-03-06 12:32:47.569075,2
2026-03-06 12:32:48.57039,2
2026-03-06 12:32:49.573368,2
2026-03-06 12:32:50.583075,2
2026-03-06 12:32:51.592302,2
2026-03-06 12:32:52.600524,2
2026-03-06 12:32:53.610319,2
2026-03-06 12:32:54.620276,2
2026-03-06 12:32:55.620681,2
2026-03-06 12:32:56.620974,2
2026-03-06 12:32:57.62116,2
2026-03-06 12:32:58.621613,2
2026-03-06 12:32:59.63052,2
2026-03-06 12:33:00.631759,2
2026-03-06 12:33:01.633575,2
2026-03-06 12:33:02.643281,2
2026-03-06 12:33:03.653487,2
2026-03-06 12:33:04.663005,2
2026-03-06 12:33:05.672748,2
2026-03-06 12:33:06.681246,2
2026-03-06 12:33:07.683432,2
2026-03-06 12:33:08.686201,2
2026-03-06 12:33:09.695978,2
2026-03-06 12:33:10.704714,2
2026-03-06 12:33:11.714643,2
2026-03-06 12:33:12.714951,2
2026-03-06 12:33:13.72471,2
2026-03-06 12:33:14.734543,2
2026-03-06 12:33:15.744279,2
2026-03-06 12:33:16.754803,2
2026-03-06 12:33:17.755024,2
2026-03-06 12:33:18.763377,2
2026-03-06 12:33:19.772202,2
2026-03-06 12:33:20.773464,2
2026-03-06 12:33:21.774929,2
2026-03-06 12:33:22.78506,2
2026-03-06 12:33:23.786441,2
2026-03-06 12:33:24.788803,2
2026-03-06 12:33:25.789533,2
2026-03-06 12:33:26.791454,2
2026-03-06 12:33:27.800243,2
2026-03-06 12:33:28.809703,2
2026-03-06 12:33:29.811251,2
2026-03-06 12:33:30.819427,2
2026-03-06 12:33:31.820734,2
2026-03-06 12:33:32.821323,2
2026-03-06 12:33:33.824703,2
2026-03-06 12:33:34.82688,2
2026-03-06 12:33:35.829364,2
2026-03-06 12:33:36.831272,2
2026-03-06 12:33:37.833989,2
2026-03-06 12:33:38.843404,2
2026-03-06 12:33:39.85232,2
2026-03-06 12:33:40.860632,2
2026-03-06 12:33:41.869727,2
2026-03-06 12:33:42.879036,2
2026-03-06 12:33:43.879161,2
2026-03-06 12:33:44.886933,2
2026-03-06 12:33:45.887816,2
2026-03-06 12:33:46.888229,2
2026-03-06 12:33:47.888631,2
2026-03-06 12:33:48.890277,2
2026-03-06 12:33:49.890487,2
2026-03-06 12:33:50.89926,2
2026-03-06 12:33:51.906633,2
2026-03-06 12:33:52.915044,2
2026-03-06 12:33:53.915082,2
2026-03-06 12:33:54.917546,2
2026-03-06 12:33:55.919136,2
2026-03-06 12:33:56.928827,2
2026-03-06 12:33:57.929212,2
2026-03-06 12:33:58.939534,2
2026-03-06 12:33:59.948803,2
2026-03-06 12:34:00.957766,2
2026-03-06 12:34:01.957693,2
2026-03-06 12:34:02.959842,2
2026-03-06 12:34:03.96068,2
2026-03-06 12:34:04.961098,2
2026-03-06 12:34:05.969887,2
2026-03-06 12:34:06.978363,2
2026-03-06 12:34:07.987084,2
2026-03-06 12:34:08.988171,2
2026-03-06 12:34:09.997107,2
2026-03-06 12:34:11.006599,2
2026-03-06 12:34:12.014323,2
2026-03-06 12:34:13.016528,2
2026-03-06 12:34:14.023943,2
2026-03-06 12:34:15.032549,2
2026-03-06 12:34:16.042266,2
2026-03-06 12:34:17.04323,2
2026-03-06 12:34:18.043663,2
2026-03-06 12:34:19.045184,2
2026-03-06 12:34:20.053245,2
2026-03-06 12:34:21.06127,2
2026-03-06 12:34:22.070047,2
2026-03-06 12:34:23.079982,2
2026-03-06 12:34:24.082308,2
2026-03-06 12:34:25.085295,2
2026-03-06 12:34:26.095108,2
2026-03-06 12:34:27.095895,2
2026-03-06 12:34:28.097216,2
2026-03-06 12:34:29.106716,2
2026-03-06 12:34:30.11016,2
2026-03-06 12:34:31.114709,2
2026-03-06 12:34:32.118329,2
2026-03-06 12:34:33.120527,2
2026-03-06 12:34:34.129241,2
2026-03-06 12:34:35.13762,2
2026-03-06 12:34:36.146376,2
2026-03-06 12:34:37.156121,2
2026-03-06 12:34:38.163632,2
2026-03-06 12:34:39.164896,2
2026-03-06 12:34:40.167429,2
2026-03-06 12:34:41.177027,2
2026-03-06 12:34:42.178307,2
