time,BOARD.HB_22.board_id
2026-03-06 12:31:43.78289,22
2026-03-06 12:31:43.792417,22
2026-03-06 12:31:44.338766,22
2026-03-06 12:31:45.343124,22
2026-03-06 12:31:46.346755,22
2026-03-06 12:31:47.350155,22
2026-03-06 12:31:48.353496,22
2026-03-06 12:31:49.354075,22
2026-03-06 12:31:50.355749,22
2026-03-06 12:31:51.36522,22
2026-03-06 12:31:52.365859,22
2026-03-06 12:31:53.367192,22
2026-03-06 12:31:54.377256,22
2026-03-06 12:31:55.386281,22
2026-03-06 12:31:56.388929,22
2026-03-06 12:31:57.391603,22
2026-03-06 12:31:58.393844,22
2026-03-06 12:31:59.396725,22
2026-03-06 12:32:00.39873,22
2026-03-06 12:32:01.407217,22
2026-03-06 12:32:02.407961,22
2026-03-06 12:32:03.416793,22
2026-03-06 12:32:04.426267,22
2026-03-06 12:32:05.435754,22
2026-03-06 12:32:06.435896,22
2026-03-06 12:32:07.436908,22
2026-03-06 12:32:08.437919,22
2026-03-06 12:32:09.438299,22
2026-03-06 12:32:10.447345,22
2026-03-06 12:32:11.457236,22
2026-03-06 12:32:12.457657,22
2026-03-06 12:32:13.467387,22
2026-03-06 12:32:14.467539,22
2026-03-06 12:32:15.469058,22
2026-03-06 12:32:16.476509,22
2026-03-06 12:32:17.484836,22
2026-03-06 12:32:18.49377,22
2026-03-06 12:32:19.495077,22
2026-03-06 12:32:20.505519,22
2026-03-06 12:32:21.506733,22
2026-03-06 12:32:22.516146,22
2026-03-06 12:32:23.526527,22
2026-03-06 12:32:24.527199,22
2026-03-06 12:32:25.536765,22
2026-03-06 12:32:26.537785,22
2026-03-06 12:32:27.546551,22
2026-03-06 12:32:28.55602,22
2026-03-06 12:32:29.563087,22
2026-03-06 12:32:30.564031,22
2026-03-06 12:32:31.573109,22
2026-03-06 12:32:32.576778,22
2026-03-06 12:32:33.584671,22
2026-03-06 12:32:34.585957,22
2026-03-06 12:32:35.587192,22
2026-03-06 12:32:36.587267,22
2026-03-06 12:32:37.588325,22
2026-03-06 12:32:38.588598,22
2026-03-06 12:32:39.597943,22
2026-03-06 12:32:40.60729,22
2026-03-06 12:32:41.61643,22
2026-03-06 12:32:42.617455,22
2026-03-06 12:32:43.618041,22
2026-03-06 12:32:44.627405,22
2026-03-06 12:32:45.636024,22
2026-03-06 12:32:46.639936,22
2026-03-06 12:32:47.641677,22
2026-03-06 12:32:48.64255,22
2026-03-06 12:32:49.652338,22
2026-03-06 12:32:50.661517,22
2026-03-06 12:32:51.670626,22
2026-03-06 12:32:52.67236,22
2026-03-06 12:32:53.672991,22
2026-03-06 12:32:54.674856,22
2026-03-06 12:32:55.685,22
2026-03-06 12:32:56.694653,22
2026-03-06 12:32:57.70183,22
2026-03-06 12:32:58.702668,22
2026-03-06 12:32:59.703647,22
2026-03-06 12:33:00.712435,22
2026-03-06 12:33:01.720973,22
2026-03-06 12:33:02.729779,22
2026-03-06 12:33:03.739994,22
2026-03-06 12:33:04.741032,22
2026-03-06 12:33:05.741633,22
2026-03-06 12:33:06.741596,22
2026-03-06 12:33:07.744541,22
2026-03-06 12:33:08.744359,22
2026-03-06 12:33:09.745016,22
2026-03-06 12:33:10.74637,22
2026-03-06 12:33:11.747982,22
2026-03-06 12:33:12.757175,22
2026-03-06 12:33:13.766075,22
2026-03-06 12:33:14.766826,22
2026-03-06 12:33:15.774906,22
2026-03-06 12:33:16.776452,22
2026-03-06 12:33:17.778963,22
2026-03-06 12:33:18.783454,22
2026-03-06 12:33:19.792747,22
2026-03-06 12:33:20.794029,22
2026-03-06 12:33:21.795717,22
2026-03-06 12:33:22.805367,22
2026-03-06 12:33:23.813558,22
2026-03-06 12:33:24.821446,22
2026-03-06 12:33:25.829277,22
2026-03-06 12:33:26.828971,22
2026-03-06 12:33:27.839119,22
2026-03-06 12:33:28.848009,22
2026-03-06 12:33:29.855297,22
2026-03-06 12:33:30.863465,22
2026-03-06 12:33:31.871732,22
2026-03-06 12:33:32.873346,22
2026-03-06 12:33:33.882246,22
2026-03-06 12:33:34.891336,22
2026-03-06 12:33:35.899032,22
2026-03-06 12:33:36.900532,22
2026-03-06 12:33:37.901373,22
2026-03-06 12:33:38.911426,22
2026-03-06 12:33:39.912253,22
2026-03-06 12:33:40.920751,22
2026-03-06 12:33:41.93027,22
2026-03-06 12:33:42.939352,22
2026-03-06 12:33:43.940473,22
2026-03-06 12:33:44.949607,22
2026-03-06 12:33:45.949586,22
2026-03-06 12:33:46.959382,22
2026-03-06 12:33:47.959725,22
2026-03-06 12:33:48.969377,22
2026-03-06 12:33:49.970377,22
2026-03-06 12:33:50.9714,22
2026-03-06 12:33:51.981276,22
2026-03-06 12:33:52.983669,22
2026-03-06 12:33:53.98522,22
2026-03-06 12:33:54.986631,22
2026-03-06 12:33:55.994425,22
2026-03-06 12:33:56.995435,22
2026-03-06 12:33:57.9975,22
2026-03-06 12:33:58.998538,22
2026-03-06 12:34:00.00668,22
2026-03-06 12:34:01.006822,22
2026-03-06 12:34:02.017078,22
2026-03-06 12:34:03.025748,22
2026-03-06 12:34:04.026438,22
2026-03-06 12:34:05.034009,22
2026-03-06 12:34:06.034629,22
2026-03-06 12:34:07.034809,22
2026-03-06 12:34:08.044291,22
2026-03-06 12:34:09.05311,22
2026-03-06 12:34:10.054148,22
2026-03-06 12:34:11.054216,22
2026-03-06 12:34:12.06374,22
2026-03-06 12:34:13.07328,22
2026-03-06 12:34:14.083659,22
2026-03-06 12:34:15.084782,22
2026-03-06 12:34:16.093521,22
2026-03-06 12:34:17.102923,22
2026-03-06 12:34:18.104303,22
2026-03-06 12:34:19.105836,22
2026-03-06 12:34:20.107165,22
2026-03-06 12:34:21.116269,22
