time,BOARD.HB_12.timestamp_ns
2026-03-06 12:31:43.781421,153163891565033
2026-03-06 12:31:43.791131,153163901546043
2026-03-06 12:31:44.338095,153164448526372
2026-03-06 12:31:45.343808,153165454273422
2026-03-06 12:31:46.34595,153166456350233
2026-03-06 12:31:47.348992,153167459393386
2026-03-06 12:31:48.34935,153168459832493
2026-03-06 12:31:49.349477,153169459970084
2026-03-06 12:31:50.351444,153170461900249
2026-03-06 12:31:51.361219,153171471517484
2026-03-06 12:31:52.369801,153172480292824
2026-03-06 12:31:53.371394,153173481878159
2026-03-06 12:31:54.380484,153174490974506
2026-03-06 12:31:55.380426,153175490932829
2026-03-06 12:31:56.386384,153176496820116
2026-03-06 12:31:57.389735,153177500219218
2026-03-06 12:31:58.393184,153178503701581
2026-03-06 12:31:59.402436,153179512793576
2026-03-06 12:32:00.412216,153180522707905
2026-03-06 12:32:01.412574,153181523064497
2026-03-06 12:32:02.422376,153182532824958
2026-03-06 12:32:03.431204,153183541662691
2026-03-06 12:32:04.440857,153184551315602
2026-03-06 12:32:05.442141,153185552613916
2026-03-06 12:32:06.444078,153186554531919
2026-03-06 12:32:07.444146,153187554601268
2026-03-06 12:32:08.446963,153188557440287
2026-03-06 12:32:09.447738,153189558228425
2026-03-06 12:32:10.449916,153190560339212
2026-03-06 12:32:11.451517,153191561956451
2026-03-06 12:32:12.453158,153192563591482
2026-03-06 12:32:13.453705,153193564169467
2026-03-06 12:32:14.457095,153194567537036
2026-03-06 12:32:15.457605,153195568080701
2026-03-06 12:32:16.466108,153196576543600
2026-03-06 12:32:17.475112,153197585563718
2026-03-06 12:32:18.484673,153198595121637
2026-03-06 12:32:19.487094,153199597609217
2026-03-06 12:32:20.49636,153200606795690
2026-03-06 12:32:21.495988,153201606425573
2026-03-06 12:32:22.498323,153202608804057
2026-03-06 12:32:23.507404,153203617858766
2026-03-06 12:32:24.517166,153204627609991
2026-03-06 12:32:25.525895,153205636376162
2026-03-06 12:32:26.535977,153206646468730
2026-03-06 12:32:27.544753,153207655228129
2026-03-06 12:32:28.555625,153208665961453
2026-03-06 12:32:29.556195,153209666607799
2026-03-06 12:32:30.564642,153210675145155
2026-03-06 12:32:31.573686,153211684193693
2026-03-06 12:32:32.575785,153212686250894
2026-03-06 12:32:33.575632,153213686131005
2026-03-06 12:32:34.584197,153214694660106
2026-03-06 12:32:35.594012,153215704503803
2026-03-06 12:32:36.602882,153216713330989
2026-03-06 12:32:37.612075,153217722501935
2026-03-06 12:32:38.613072,153218723526236
2026-03-06 12:32:39.615662,153219726123194
2026-03-06 12:32:40.617566,153220728051355
2026-03-06 12:32:41.627108,153221737555623
2026-03-06 12:32:42.636003,153222746479596
2026-03-06 12:32:43.644734,153223755199517
2026-03-06 12:32:44.653047,153224763526919
2026-03-06 12:32:45.65467,153225765155175
2026-03-06 12:32:46.655449,153226765914080
2026-03-06 12:32:47.657747,153227768222916
2026-03-06 12:32:48.666971,153228777431926
2026-03-06 12:32:49.675963,153229786448308
2026-03-06 12:32:50.683991,153230794454681
2026-03-06 12:32:51.691393,153231801873522
2026-03-06 12:32:52.699048,153232809521072
2026-03-06 12:32:53.708736,153233819210867
2026-03-06 12:32:54.708978,153234819459566
2026-03-06 12:32:55.711557,153235821973233
2026-03-06 12:32:56.713923,153236824403625
2026-03-06 12:32:57.723665,153237834136527
2026-03-06 12:32:58.733111,153238843557215
2026-03-06 12:32:59.733177,153239843608929
2026-03-06 12:33:00.743345,153240853807398
2026-03-06 12:33:01.743846,153241854310473
2026-03-06 12:33:02.744094,153242854595489
2026-03-06 12:33:03.745481,153243855959710
2026-03-06 12:33:04.755238,153244865721643
2026-03-06 12:33:05.765629,153245876078401
2026-03-06 12:33:06.773646,153246884116599
2026-03-06 12:33:07.781933,153247892431382
2026-03-06 12:33:08.792489,153248902952978
2026-03-06 12:33:09.801666,153249912112125
2026-03-06 12:33:10.811507,153250921914779
2026-03-06 12:33:11.81284,153251923311254
2026-03-06 12:33:12.812672,153252923180167
2026-03-06 12:33:13.822674,153253933163602
2026-03-06 12:33:14.826541,153254937043149
2026-03-06 12:33:15.827864,153255938329331
2026-03-06 12:33:16.829361,153256939819078
2026-03-06 12:33:17.838978,153257949461902
2026-03-06 12:33:18.840443,153258950924567
2026-03-06 12:33:19.841098,153259951576700
2026-03-06 12:33:20.850307,153260960776557
2026-03-06 12:33:21.85093,153261961374807
2026-03-06 12:33:22.851872,153262962317921
2026-03-06 12:33:23.860944,153263971428444
2026-03-06 12:33:24.870151,153264980605105
2026-03-06 12:33:25.87963,153265989978695
2026-03-06 12:33:26.888526,153266998977055
2026-03-06 12:33:27.888525,153267998972794
2026-03-06 12:33:28.889614,153269000056395
2026-03-06 12:33:29.889942,153270000437479
2026-03-06 12:33:30.899538,153271010023791
2026-03-06 12:33:31.909279,153272019767211
2026-03-06 12:33:32.918698,153273029172975
2026-03-06 12:33:33.918701,153274029182864
2026-03-06 12:33:34.919768,153275030259406
2026-03-06 12:33:35.922351,153276032811188
2026-03-06 12:33:36.931525,153277041981524
