time,BOARD.HB_22.packet_ts_ms
2026-03-06 12:31:43.78289,3273776377
2026-03-06 12:31:43.792417,3273777382
2026-03-06 12:31:44.338766,3273778386
2026-03-06 12:31:45.343124,3273779390
2026-03-06 12:31:46.346755,3273780394
2026-03-06 12:31:47.350155,3273781397
2026-03-06 12:31:48.353496,3273782400
2026-03-06 12:31:49.354075,3273783401
2026-03-06 12:31:50.355749,3273784403
2026-03-06 12:31:51.36522,3273785412
2026-03-06 12:31:52.365859,3273786413
2026-03-06 12:31:53.367192,3273787414
2026-03-06 12:31:54.377256,3273788424
2026-03-06 12:31:55.386281,3273789433
2026-03-06 12:31:56.388929,3273790436
2026-03-06 12:31:57.391603,3273791439
2026-03-06 12:31:58.393844,3273792441
2026-03-06 12:31:59.396725,3273793444
2026-03-06 12:32:00.39873,3273794446
2026-03-06 12:32:01.407217,3273795454
2026-03-06 12:32:02.407961,3273796455
2026-03-06 12:32:03.416793,3273797464
2026-03-06 12:32:04.426267,3273798473
2026-03-06 12:32:05.435754,3273799483
2026-03-06 12:32:06.435896,3273800483
2026-03-06 12:32:07.436908,3273801484
2026-03-06 12:32:08.437919,3273802485
2026-03-06 12:32:09.438299,3273803486
2026-03-06 12:32:10.447345,3273804494
2026-03-06 12:32:11.457236,3273805504
2026-03-06 12:32:12.457657,3273806505
2026-03-06 12:32:13.467387,3273807514
2026-03-06 12:32:14.467539,3273808514
2026-03-06 12:32:15.469058,3273809516
2026-03-06 12:32:16.476509,3273810523
2026-03-06 12:32:17.484836,3273811532
2026-03-06 12:32:18.49377,3273812541
2026-03-06 12:32:19.495077,3273813542
2026-03-06 12:32:20.505519,3273814552
2026-03-06 12:32:21.506733,3273815553
2026-03-06 12:32:22.516146,3273816563
2026-03-06 12:32:23.526527,3273817573
2026-03-06 12:32:24.527199,3273818574
2026-03-06 12:32:25.536765,3273819584
2026-03-06 12:32:26.537785,3273820585
2026-03-06 12:32:27.546551,3273821594
2026-03-06 12:32:28.55602,3273822602
2026-03-06 12:32:29.563087,3273823610
2026-03-06 12:32:30.564031,3273824610
2026-03-06 12:32:31.573109,3273825620
2026-03-06 12:32:32.576778,3273826622
2026-03-06 12:32:33.584671,3273827631
2026-03-06 12:32:34.585957,3273828633
2026-03-06 12:32:35.587192,3273829635
2026-03-06 12:32:36.587267,3273830635
2026-03-06 12:32:37.588325,3273831635
2026-03-06 12:32:38.588598,3273832635
2026-03-06 12:32:39.597943,3273833645
2026-03-06 12:32:40.60729,3273834654
2026-03-06 12:32:41.61643,3273835664
2026-03-06 12:32:42.617455,3273836664
2026-03-06 12:32:43.618041,3273837665
2026-03-06 12:32:44.627405,3273838675
2026-03-06 12:32:45.636024,3273839683
2026-03-06 12:32:46.639936,3273840687
2026-03-06 12:32:47.641677,3273841688
2026-03-06 12:32:48.64255,3273842689
2026-03-06 12:32:49.652338,3273843699
2026-03-06 12:32:50.661517,3273844709
2026-03-06 12:32:51.670626,3273845718
2026-03-06 12:32:52.67236,3273846719
2026-03-06 12:32:53.672991,3273847720
2026-03-06 12:32:54.674856,3273848722
2026-03-06 12:32:55.685,3273849732
2026-03-06 12:32:56.694653,3273850742
2026-03-06 12:32:57.70183,3273851749
2026-03-06 12:32:58.702668,3273852750
2026-03-06 12:32:59.703647,3273853751
2026-03-06 12:33:00.712435,3273854759
2026-03-06 12:33:01.720973,3273855768
2026-03-06 12:33:02.729779,3273856777
2026-03-06 12:33:03.739994,3273857787
2026-03-06 12:33:04.741032,3273858788
2026-03-06 12:33:05.741633,3273859789
2026-03-06 12:33:06.741596,3273860789
2026-03-06 12:33:07.744541,3273861791
2026-03-06 12:33:08.744359,3273862791
2026-03-06 12:33:09.745016,3273863792
2026-03-06 12:33:10.74637,3273864793
2026-03-06 12:33:11.747982,3273865795
2026-03-06 12:33:12.757175,3273866804
2026-03-06 12:33:13.766075,3273867813
2026-03-06 12:33:14.766826,3273868814
2026-03-06 12:33:15.774906,3273869822
2026-03-06 12:33:16.776452,3273870823
2026-03-06 12:33:17.778963,3273871826
2026-03-06 12:33:18.783454,3273872831
2026-03-06 12:33:19.792747,3273873840
2026-03-06 12:33:20.794029,3273874841
2026-03-06 12:33:21.795717,3273875843
2026-03-06 12:33:22.805367,3273876852
2026-03-06 12:33:23.813558,3273877861
2026-03-06 12:33:24.821446,3273878869
2026-03-06 12:33:25.829277,3273879876
2026-03-06 12:33:26.828971,3273880876
2026-03-06 12:33:27.839119,3273881886
2026-03-06 12:33:28.848009,3273882894
2026-03-06 12:33:29.855297,3273883902
2026-03-06 12:33:30.863465,3273884911
2026-03-06 12:33:31.871732,3273885919
2026-03-06 12:33:32.873346,3273886920
2026-03-06 12:33:33.882246,3273887929
2026-03-06 12:33:34.891336,3273888938
2026-03-06 12:33:35.899032,3273889946
2026-03-06 12:33:36.900532,3273890948
2026-03-06 12:33:37.901373,3273891948
2026-03-06 12:33:38.911426,3273892958
2026-03-06 12:33:39.912253,3273893959
2026-03-06 12:33:40.920751,3273894968
2026-03-06 12:33:41.93027,3273895977
2026-03-06 12:33:42.939352,3273896987
2026-03-06 12:33:43.940473,3273897988
2026-03-06 12:33:44.949607,3273898996
2026-03-06 12:33:45.949586,3273899997
2026-03-06 12:33:46.959382,3273901007
2026-03-06 12:33:47.959725,3273902007
2026-03-06 12:33:48.969377,3273903017
2026-03-06 12:33:49.970377,3273904018
2026-03-06 12:33:50.9714,3273905018
2026-03-06 12:33:51.981276,3273906028
2026-03-06 12:33:52.983669,3273907031
2026-03-06 12:33:53.98522,3273908032
2026-03-06 12:33:54.986631,3273909033
2026-03-06 12:33:55.994425,3273910042
