time,LC.CH2.raw_adc_counts
2026-03-06 12:31:50.240459,28639847
2026-03-06 12:31:50.342058,29140667
2026-03-06 12:31:50.442965,29637345
2026-03-06 12:31:50.543543,30132401
2026-03-06 12:31:50.644536,30624113
2026-03-06 12:31:50.746155,31118877
2026-03-06 12:31:50.846906,31607839
2026-03-06 12:31:50.948199,32094736
2026-03-06 12:31:51.049261,32576403
2026-03-06 12:31:51.15007,33056372
2026-03-06 12:31:51.251018,33532852
2026-03-06 12:31:51.352041,34006043
2026-03-06 12:31:51.453199,34474816
2026-03-06 12:31:51.553954,34939988
2026-03-06 12:31:51.655722,35401458
2026-03-06 12:31:51.756493,35859766
2026-03-06 12:31:51.857494,36312188
2026-03-06 12:31:51.958974,36761487
2026-03-06 12:31:52.060293,37207455
2026-03-06 12:31:52.161569,37646127
2026-03-06 12:31:52.262668,38080886
2026-03-06 12:31:52.364143,38508573
2026-03-06 12:31:52.465017,38930332
2026-03-06 12:31:52.566062,39346714
2026-03-06 12:31:52.668016,39762323
2026-03-06 12:31:52.769262,40168157
2026-03-06 12:31:52.871309,40568062
2026-03-06 12:31:52.971947,40961027
2026-03-06 12:31:53.073884,41349068
2026-03-06 12:31:53.175058,41729047
2026-03-06 12:31:53.275761,42099712
2026-03-06 12:31:53.377637,42465525
2026-03-06 12:31:53.477933,42822725
2026-03-06 12:31:53.578744,43172257
2026-03-06 12:31:53.679308,43515532
2026-03-06 12:31:53.780737,43851347
2026-03-06 12:31:53.881939,44179240
2026-03-06 12:31:53.983526,44500725
2026-03-06 12:31:54.084282,44812961
2026-03-06 12:31:54.185255,45117086
2026-03-06 12:31:54.286551,45412838
2026-03-06 12:31:54.38808,45703335
2026-03-06 12:31:54.489512,45982079
2026-03-06 12:31:54.589915,46251300
2026-03-06 12:31:54.690704,46512612
2026-03-06 12:31:54.791513,46764777
2026-03-06 12:31:54.892534,47007836
2026-03-06 12:31:54.993094,47242308
2026-03-06 12:31:55.094036,47468849
2026-03-06 12:31:55.194923,47685157
2026-03-06 12:31:55.295973,47892467
2026-03-06 12:31:55.396409,48090787
2026-03-06 12:31:55.497972,48279033
2026-03-06 12:31:55.599288,48459894
2026-03-06 12:31:55.700266,48629518
2026-03-06 12:31:55.801354,48789844
2026-03-06 12:31:55.902385,48939976
2026-03-06 12:31:56.003661,49081484
2026-03-06 12:31:56.10507,49212236
2026-03-06 12:31:56.206382,49333249
2026-03-06 12:31:56.307334,49444168
2026-03-06 12:31:56.408803,49545892
2026-03-06 12:31:56.510342,49636496
2026-03-06 12:31:56.611971,49717968
2026-03-06 12:31:56.713146,49788867
2026-03-06 12:31:56.814109,49849024
2026-03-06 12:31:56.915042,49899188
2026-03-06 12:31:57.016194,49939759
2026-03-06 12:31:57.116953,49969752
2026-03-06 12:31:57.218032,49989001
2026-03-06 12:31:57.319052,49998877
2026-03-06 12:31:57.421428,49998561
2026-03-06 12:31:57.521908,49987550
2026-03-06 12:31:57.62394,49966702
2026-03-06 12:31:57.725231,49934904
2026-03-06 12:31:57.826233,49892896
2026-03-06 12:31:57.926986,49840902
2026-03-06 12:31:58.027956,49779487
2026-03-06 12:31:58.129304,49708108
2026-03-06 12:31:58.230464,49625640
2026-03-06 12:31:58.33137,49532961
2026-03-06 12:31:58.432906,49430837
2026-03-06 12:31:58.533764,49318211
2026-03-06 12:31:58.634439,49196299
2026-03-06 12:31:58.735504,49065266
2026-03-06 12:31:58.836088,48923840
2026-03-06 12:31:58.936712,48772096
2026-03-06 12:31:59.037693,48611741
2026-03-06 12:31:59.138571,48441480
2026-03-06 12:31:59.239848,48261066
2026-03-06 12:31:59.341145,48070921
2026-03-06 12:31:59.441711,47871074
2026-03-06 12:31:59.543379,47662155
2026-03-06 12:31:59.644292,47444719
2026-03-06 12:31:59.744987,47217144
2026-03-06 12:31:59.846543,46981039
2026-03-06 12:31:59.947206,46736076
2026-03-06 12:32:00.048429,46481225
2026-03-06 12:32:00.150065,46217890
2026-03-06 12:32:00.250943,45945747
2026-03-06 12:32:00.352189,45666277
2026-03-06 12:32:00.45323,45377292
2026-03-06 12:32:00.554808,45080598
2026-03-06 12:32:00.656133,44774454
2026-03-06 12:32:00.757295,44459644
2026-03-06 12:32:00.858544,44137828
2026-03-06 12:32:00.960167,43808105
2026-03-06 12:32:01.061114,43470545
2026-03-06 12:32:01.162896,43124084
2026-03-06 12:32:01.26439,42770264
2026-03-06 12:32:01.365445,42411143
2026-03-06 12:32:01.467005,42043963
2026-03-06 12:32:01.568758,41668732
2026-03-06 12:32:01.670453,41286034
2026-03-06 12:32:01.771489,40898267
2026-03-06 12:32:01.872399,40506781
2026-03-06 12:32:01.973037,40107308
2026-03-06 12:32:02.074074,39701750
2026-03-06 12:32:02.174946,39290585
2026-03-06 12:32:02.276491,38873978
2026-03-06 12:32:02.377252,38450239
2026-03-06 12:32:02.47808,38022825
2026-03-06 12:32:02.578613,37589969
2026-03-06 12:32:02.679956,37151659
2026-03-06 12:32:02.780394,36709244
2026-03-06 12:32:02.881541,36259145
2026-03-06 12:32:02.98283,35806533
2026-03-06 12:32:03.08356,35349529
2026-03-06 12:32:03.184559,34887619
2026-03-06 12:32:03.285249,34422410
2026-03-06 12:32:03.386144,33954169
2026-03-06 12:32:03.487261,33480834
2026-03-06 12:32:03.587956,33005631
2026-03-06 12:32:03.68872,32525817
2026-03-06 12:32:03.789826,32042308
2026-03-06 12:32:03.890568,31556539
2026-03-06 12:32:03.991717,31068821
2026-03-06 12:32:04.092882,30577162
2026-03-06 12:32:04.193574,30083708
2026-03-06 12:32:04.29496,29588061
2026-03-06 12:32:04.396489,29088683
2026-03-06 12:32:04.497515,28590769
2026-03-06 12:32:04.598434,28088205
2026-03-06 12:32:04.699296,27587056
2026-03-06 12:32:04.800094,27084548
2026-03-06 12:32:04.901294,26580001
2026-03-06 12:32:05.002453,26075001
2026-03-06 12:32:05.103702,25568194
2026-03-06 12:32:05.205013,25062686
2026-03-06 12:32:05.306486,24556369
2026-03-06 12:32:05.407354,24050962
2026-03-06 12:32:05.50869,23546439
2026-03-06 12:32:05.609302,23043426
2026-03-06 12:32:05.710235,22540681
2026-03-06 12:32:05.811136,22039777
2026-03-06 12:32:05.911986,21540713
2026-03-06 12:32:06.012286,21042638
2026-03-06 12:32:06.113594,20544327
2026-03-06 12:32:06.21437,20049041
2026-03-06 12:32:06.314881,19557139
2026-03-06 12:32:06.415842,19066616
2026-03-06 12:32:06.516659,18576458
2026-03-06 12:32:06.617898,18089511
2026-03-06 12:32:06.719155,17604257
2026-03-06 12:32:06.820158,17124368
2026-03-06 12:32:06.921094,16645009
2026-03-06 12:32:07.022212,16170896
2026-03-06 12:32:07.123342,15699922
2026-03-06 12:32:07.224617,15232395
2026-03-06 12:32:07.325646,14769553
2026-03-06 12:32:07.427474,14310294
2026-03-06 12:32:07.527816,13855634
2026-03-06 12:32:07.628586,13405962
2026-03-06 12:32:07.729575,12961499
2026-03-06 12:32:07.831155,12518542
2026-03-06 12:32:07.932524,12082761
2026-03-06 12:32:08.033303,11653443
2026-03-06 12:32:08.134711,11227967
2026-03-06 12:32:08.236012,10808890
2026-03-06 12:32:08.336958,10395126
2026-03-06 12:32:08.438751,9988437
2026-03-06 12:32:08.539165,9588065
2026-03-06 12:32:08.639775,9194481
2026-03-06 12:32:08.740181,8807421
2026-03-06 12:32:08.841576,8426012
2026-03-06 12:32:08.941995,8052928
2026-03-06 12:32:09.0434,7684208
2026-03-06 12:32:09.14418,7324712
2026-03-06 12:32:09.244789,6971473
2026-03-06 12:32:09.346418,6624667
2026-03-06 12:32:09.447718,6286447
2026-03-06 12:32:09.548632,5954817
2026-03-06 12:32:09.649047,5631884
2026-03-06 12:32:09.75067,5315074
2026-03-06 12:32:09.85181,5007232
2026-03-06 12:32:09.953139,4707085
2026-03-06 12:32:10.054257,4415595
2026-03-06 12:32:10.154976,4133424
2026-03-06 12:32:10.255785,3861029
2026-03-06 12:32:10.356262,3595743
2026-03-06 12:32:10.457602,3339830
2026-03-06 12:32:10.558042,3092301
2026-03-06 12:32:10.659326,2853345
2026-03-06 12:32:10.760621,2623810
2026-03-06 12:32:10.861633,2403015
2026-03-06 12:32:10.961954,2192216
2026-03-06 12:32:11.063391,1990368
2026-03-06 12:32:11.164147,1796557
2026-03-06 12:32:11.265231,1613596
2026-03-06 12:32:11.366593,1439880
2026-03-06 12:32:11.467096,1275858
2026-03-06 12:32:11.567853,1121651
2026-03-06 12:32:11.668594,977206
2026-03-06 12:32:11.769357,842580
2026-03-06 12:32:11.87039,718076
2026-03-06 12:32:11.970688,603383
2026-03-06 12:32:12.071862,498603
2026-03-06 12:32:12.172774,402894
2026-03-06 12:32:12.273327,317452
2026-03-06 12:32:12.374455,242328
2026-03-06 12:32:12.474963,177366
2026-03-06 12:32:12.575821,122576
2026-03-06 12:32:12.676513,77498
2026-03-06 12:32:12.778133,43443
2026-03-06 12:32:12.878808,18865
2026-03-06 12:32:12.979434,4197
2026-03-06 12:32:13.080183,37
2026-03-06 12:32:13.181528,6053
2026-03-06 12:32:13.28218,22523
2026-03-06 12:32:13.383324,48002
2026-03-06 12:32:13.483957,84942
2026-03-06 12:32:13.585108,131256
2026-03-06 12:32:13.686006,188303
2026-03-06 12:32:13.787142,255284
2026-03-06 12:32:13.887691,332416
2026-03-06 12:32:13.98855,418737
2026-03-06 12:32:14.089277,515985
2026-03-06 12:32:14.19037,623024
2026-03-06 12:32:14.291758,740068
2026-03-06 12:32:14.39284,867504
2026-03-06 12:32:14.494068,1004892
2026-03-06 12:32:14.595606,1151858
2026-03-06 12:32:14.696196,1308258
2026-03-06 12:32:14.797301,1473940
2026-03-06 12:32:14.897866,1649262
2026-03-06 12:32:14.998824,1834575
2026-03-06 12:32:15.099892,2028924
2026-03-06 12:32:15.201267,2233374
2026-03-06 12:32:15.302238,2445954
2026-03-06 12:32:15.403632,2670810
2026-03-06 12:32:15.505508,2902534
2026-03-06 12:32:15.606707,3144227
2026-03-06 12:32:15.707441,3393185
2026-03-06 12:32:15.808006,3652446
2026-03-06 12:32:15.90975,3920131
2026-03-06 12:32:16.010199,4195606
2026-03-06 12:32:16.1119,4481169
2026-03-06 12:32:16.212808,4773618
2026-03-06 12:32:16.313911,5074812
2026-03-06 12:32:16.414841,5384462
2026-03-06 12:32:16.515983,5701369
2026-03-06 12:32:16.617543,6027228
2026-03-06 12:32:16.718403,6360207
2026-03-06 12:32:16.820123,6702674
2026-03-06 12:32:16.921169,7051471
2026-03-06 12:32:17.022569,7406571
2026-03-06 12:32:17.123301,7768701
2026-03-06 12:32:17.224346,8137105
2026-03-06 12:32:17.324966,8513023
2026-03-06 12:32:17.425582,8894146
2026-03-06 12:32:17.526088,9282802
2026-03-06 12:32:17.627784,9679766
2026-03-06 12:32:17.728716,10082784
2026-03-06 12:32:17.829261,10489837
2026-03-06 12:32:17.930034,10902768
2026-03-06 12:32:18.031037,11322021
2026-03-06 12:32:18.131889,11746441
2026-03-06 12:32:18.233065,12178662
2026-03-06 12:32:18.33399,12614862
2026-03-06 12:32:18.436318,13056828
2026-03-06 12:32:18.536629,13502582
2026-03-06 12:32:18.637842,13953489
2026-03-06 12:32:18.739041,14411939
2026-03-06 12:32:18.839931,14869938
2026-03-06 12:32:18.940647,15334215
2026-03-06 12:32:19.04135,15800672
2026-03-06 12:32:19.142914,16272678
2026-03-06 12:32:19.244099,16749383
2026-03-06 12:32:19.345223,17228108
2026-03-06 12:32:19.446826,17710156
2026-03-06 12:32:19.547328,18194684
2026-03-06 12:32:19.648352,18681836
2026-03-06 12:32:19.749047,19171165
2026-03-06 12:32:19.850296,19663221
2026-03-06 12:32:19.951105,20158020
2026-03-06 12:32:20.052007,20654417
2026-03-06 12:32:20.153415,21154875
2026-03-06 12:32:20.254172,21653204
2026-03-06 12:32:20.355316,22154150
2026-03-06 12:32:20.456571,22656355
2026-03-06 12:32:20.557461,23158923
2026-03-06 12:32:20.657705,23662494
2026-03-06 12:32:20.75917,24168002
2026-03-06 12:32:20.86038,24672289
2026-03-06 12:32:20.96117,25176336
2026-03-06 12:32:21.062141,25681011
2026-03-06 12:32:21.162767,26185315
2026-03-06 12:32:21.263742,26688411
2026-03-06 12:32:21.364504,27191131
2026-03-06 12:32:21.466108,27695729
2026-03-06 12:32:21.567628,28199864
2026-03-06 12:32:21.668598,28701049
2026-03-06 12:32:21.769305,29198992
2026-03-06 12:32:21.870289,29696092
2026-03-06 12:32:21.971546,30189686
2026-03-06 12:32:22.07226,30683939
2026-03-06 12:32:22.17397,31175764
2026-03-06 12:32:22.274438,31662472
2026-03-06 12:32:22.375625,32148450
2026-03-06 12:32:22.476228,32630227
2026-03-06 12:32:22.577284,33108608
2026-03-06 12:32:22.678309,33585044
2026-03-06 12:32:22.778855,34055956
2026-03-06 12:32:22.879905,34523190
2026-03-06 12:32:22.980465,34986746
2026-03-06 12:32:23.08099,35447034
2026-03-06 12:32:23.18253,35903259
2026-03-06 12:32:23.283698,36357070
2026-03-06 12:32:23.384537,36804371
2026-03-06 12:32:23.485872,37248369
2026-03-06 12:32:23.587157,37687406
2026-03-06 12:32:23.68823,38120424
2026-03-06 12:32:23.788923,38548012
2026-03-06 12:32:23.890153,38968529
2026-03-06 12:32:23.991303,39385286
2026-03-06 12:32:24.091985,39795383
2026-03-06 12:32:24.193844,40201928
2026-03-06 12:32:24.295095,40600047
2026-03-06 12:32:24.397046,40994321
2026-03-06 12:32:24.497616,41378793
2026-03-06 12:32:24.599187,41758038
2026-03-06 12:32:24.699654,42128345
2026-03-06 12:32:24.800531,42491916
2026-03-06 12:32:24.901434,42848336
2026-03-06 12:32:25.002123,43197812
2026-03-06 12:32:25.102627,43540417
2026-03-06 12:32:25.203661,43873561
2026-03-06 12:32:25.304374,44200479
2026-03-06 12:32:25.405287,44519373
2026-03-06 12:32:25.506297,44830742
2026-03-06 12:32:25.607317,45134784
2026-03-06 12:32:25.708089,45430113
2026-03-06 12:32:25.809102,45716344
2026-03-06 12:32:25.910004,45995108
2026-03-06 12:32:26.011389,46265025
2026-03-06 12:32:26.112201,46526764
2026-03-06 12:32:26.213098,46779011
2026-03-06 12:32:26.314385,47022329
2026-03-06 12:32:26.415184,47256569
2026-03-06 12:32:26.516375,47482131
2026-03-06 12:32:26.616758,47697329
2026-03-06 12:32:26.717763,47904389
2026-03-06 12:32:26.818824,48102876
2026-03-06 12:32:26.920079,48291094
2026-03-06 12:32:27.021215,48469480
2026-03-06 12:32:27.122284,48639372
2026-03-06 12:32:27.223127,48798629
2026-03-06 12:32:27.323573,48947291
2026-03-06 12:32:27.424519,49087049
2026-03-06 12:32:27.525199,49217766
2026-03-06 12:32:27.626256,49337516
2026-03-06 12:32:27.727309,49448533
2026-03-06 12:32:27.827764,49548499
2026-03-06 12:32:27.92878,49639244
2026-03-06 12:32:28.029501,49719002
2026-03-06 12:32:28.130561,49789592
2026-03-06 12:32:28.231315,49849918
2026-03-06 12:32:28.332299,49900499
2026-03-06 12:32:28.433691,49939785
2026-03-06 12:32:28.534514,49970128
2026-03-06 12:32:28.63565,49989383
2026-03-06 12:32:28.736629,49999004
2026-03-06 12:32:28.837012,49998689
2026-03-06 12:32:28.938556,49986967
2026-03-06 12:32:29.039273,49965925
2026-03-06 12:32:29.140486,49934655
2026-03-06 12:32:29.242015,49893646
2026-03-06 12:32:29.342895,49841623
2026-03-06 12:32:29.443688,49779338
2026-03-06 12:32:29.545046,49707698
2026-03-06 12:32:29.645858,49625812
2026-03-06 12:32:29.746768,49533502
2026-03-06 12:32:29.847582,49431985
2026-03-06 12:32:29.948405,49320453
2026-03-06 12:32:30.04895,49199069
2026-03-06 12:32:30.149773,49067124
2026-03-06 12:32:30.251067,48925848
2026-03-06 12:32:30.351697,48774498
2026-03-06 12:32:30.452643,48613943
2026-03-06 12:32:30.553439,48443664
2026-03-06 12:32:30.654488,48264100
2026-03-06 12:32:30.755225,48073731
2026-03-06 12:32:30.855715,47874869
2026-03-06 12:32:30.957176,47667038
2026-03-06 12:32:31.057637,47449702
2026-03-06 12:32:31.158592,47223048
2026-03-06 12:32:31.259388,46987598
2026-03-06 12:32:31.360623,46743162
2026-03-06 12:32:31.461576,46489275
2026-03-06 12:32:31.562385,46226892
2026-03-06 12:32:31.663264,45956087
2026-03-06 12:32:31.76438,45676471
2026-03-06 12:32:31.866444,45386263
2026-03-06 12:32:31.967362,45089452
2026-03-06 12:32:32.068534,44783966
2026-03-06 12:32:32.169341,44470917
2026-03-06 12:32:32.270835,44149889
2026-03-06 12:32:32.37314,43819889
2026-03-06 12:32:32.474529,43483135
2026-03-06 12:32:32.575655,43138682
2026-03-06 12:32:32.675938,42786722
2026-03-06 12:32:32.777517,42426473
2026-03-06 12:32:32.878148,42061074
2026-03-06 12:32:32.979306,41688517
2026-03-06 12:32:33.079872,41309068
2026-03-06 12:32:33.181301,40922838
2026-03-06 12:32:33.282449,40530411
2026-03-06 12:32:33.382819,40132518
2026-03-06 12:32:33.484085,39726723
2026-03-06 12:32:33.585487,39315414
2026-03-06 12:32:33.686087,38898944
2026-03-06 12:32:33.787233,38475428
2026-03-06 12:32:33.888465,38046113
2026-03-06 12:32:33.989777,37610582
2026-03-06 12:32:34.09078,37172739
2026-03-06 12:32:34.191964,36729693
2026-03-06 12:32:34.293169,36280569
2026-03-06 12:32:34.394634,35827064
2026-03-06 12:32:34.495244,35369861
2026-03-06 12:32:34.596649,34907639
2026-03-06 12:32:34.697786,34441302
2026-03-06 12:32:34.79837,33973084
2026-03-06 12:32:34.899309,33499859
2026-03-06 12:32:34.999641,33025106
2026-03-06 12:32:35.100662,32546109
2026-03-06 12:32:35.201127,32064648
2026-03-06 12:32:35.302328,31578090
2026-03-06 12:32:35.40322,31090945
2026-03-06 12:32:35.504676,30598104
2026-03-06 12:32:35.605396,30103848
2026-03-06 12:32:35.706506,29609806
2026-03-06 12:32:35.807492,29113330
2026-03-06 12:32:35.907912,28614864
2026-03-06 12:32:36.009076,28114587
2026-03-06 12:32:36.11086,27610147
2026-03-06 12:32:36.212337,27104355
2026-03-06 12:32:36.313648,26598458
2026-03-06 12:32:36.4151,26093836
2026-03-06 12:32:36.515847,25590165
2026-03-06 12:32:36.616255,25086213
2026-03-06 12:32:36.716978,24581636
2026-03-06 12:32:36.81814,24078165
2026-03-06 12:32:36.919058,23574563
2026-03-06 12:32:37.019529,23071366
2026-03-06 12:32:37.120439,22569355
2026-03-06 12:32:37.221678,22066319
2026-03-06 12:32:37.322463,21565983
2026-03-06 12:32:37.42365,21066519
2026-03-06 12:32:37.524112,20570073
2026-03-06 12:32:37.625274,20074866
2026-03-06 12:32:37.725871,19581606
2026-03-06 12:32:37.827074,19090024
2026-03-06 12:32:37.927537,18601327
2026-03-06 12:32:38.029163,18113319
2026-03-06 12:32:38.130705,17627835
2026-03-06 12:32:38.231399,17144988
2026-03-06 12:32:38.332459,16667132
2026-03-06 12:32:38.433761,16193473
2026-03-06 12:32:38.534577,15722982
2026-03-06 12:32:38.635856,15255730
2026-03-06 12:32:38.736943,14791752
2026-03-06 12:32:38.837213,14334221
2026-03-06 12:32:38.938448,13880472
2026-03-06 12:32:39.038897,13431331
2026-03-06 12:32:39.140033,12985400
2026-03-06 12:32:39.24132,12544046
2026-03-06 12:32:39.342732,12109690
2026-03-06 12:32:39.443203,11680011
2026-03-06 12:32:39.544079,11255038
2026-03-06 12:32:39.645499,10835278
2026-03-06 12:32:39.746402,10422450
2026-03-06 12:32:39.847034,10016759
2026-03-06 12:32:39.947945,9615679
2026-03-06 12:32:40.048991,9220147
2026-03-06 12:32:40.150341,8830539
2026-03-06 12:32:40.251729,8447920
2026-03-06 12:32:40.352304,8073323
2026-03-06 12:32:40.453578,7703921
2026-03-06 12:32:40.554732,7343484
2026-03-06 12:32:40.655763,6989739
2026-03-06 12:32:40.756713,6643342
2026-03-06 12:32:40.857773,6303177
2026-03-06 12:32:40.958603,5972425
2026-03-06 12:32:41.060148,5648121
2026-03-06 12:32:41.161022,5331707
2026-03-06 12:32:41.262089,5023336
2026-03-06 12:32:41.363763,4721806
2026-03-06 12:32:41.464687,4431199
2026-03-06 12:32:41.566248,4147358
2026-03-06 12:32:41.667005,3873245
2026-03-06 12:32:41.768259,3607181
2026-03-06 12:32:41.869411,3350287
2026-03-06 12:32:41.970748,3101127
2026-03-06 12:32:42.07173,2862563
2026-03-06 12:32:42.172209,2632310
2026-03-06 12:32:42.273308,2411675
2026-03-06 12:32:42.374437,2200278
2026-03-06 12:32:42.474684,1998234
2026-03-06 12:32:42.575847,1804906
2026-03-06 12:32:42.676832,1622303
2026-03-06 12:32:42.777461,1448721
2026-03-06 12:32:42.878401,1283827
2026-03-06 12:32:42.979389,1129115
2026-03-06 12:32:43.080452,983105
2026-03-06 12:32:43.181562,848372
2026-03-06 12:32:43.282636,722269
2026-03-06 12:32:43.383414,607061
2026-03-06 12:32:43.485238,500249
2026-03-06 12:32:43.586898,405118
2026-03-06 12:32:43.687962,319940
2026-03-06 12:32:43.788054,244484
2026-03-06 12:32:43.88935,178248
2026-03-06 12:32:43.990392,123899
2026-03-06 12:32:44.091645,78527
2026-03-06 12:32:44.192832,43922
2026-03-06 12:32:44.293725,19214
2026-03-06 12:32:44.394656,4160
2026-03-06 12:32:44.495097,398
2026-03-06 12:32:44.596092,5806
2026-03-06 12:32:44.697327,21569
2026-03-06 12:32:44.797796,48707
2026-03-06 12:32:44.898928,84093
2026-03-06 12:32:44.99941,131058
2026-03-06 12:32:45.100099,187756
2026-03-06 12:32:45.201167,253907
2026-03-06 12:32:45.301976,330446
2026-03-06 12:32:45.403317,418126
2026-03-06 12:32:45.504184,515210
2026-03-06 12:32:45.605256,621610
2026-03-06 12:32:45.706745,739353
2026-03-06 12:32:45.807846,866546
2026-03-06 12:32:45.909592,1004313
2026-03-06 12:32:46.01142,1151755
2026-03-06 12:32:46.112574,1308806
2026-03-06 12:32:46.213679,1475748
2026-03-06 12:32:46.314751,1651566
2026-03-06 12:32:46.416054,1836672
2026-03-06 12:32:46.517324,2031809
2026-03-06 12:32:46.618318,2235584
2026-03-06 12:32:46.72021,2450146
2026-03-06 12:32:46.820891,2673206
2026-03-06 12:32:46.921497,2904111
2026-03-06 12:32:47.023041,3145960
2026-03-06 12:32:47.124513,3397393
2026-03-06 12:32:47.226565,3656768
2026-03-06 12:32:47.327639,3925371
2026-03-06 12:32:47.428701,4201651
2026-03-06 12:32:47.52957,4486668
2026-03-06 12:32:47.630749,4779676
2026-03-06 12:32:47.731758,5079769
2026-03-06 12:32:47.833359,5390066
2026-03-06 12:32:47.933914,5707939
2026-03-06 12:32:48.035412,6032940
2026-03-06 12:32:48.136278,6366681
2026-03-06 12:32:48.237823,6709393
2026-03-06 12:32:48.338939,7056809
2026-03-06 12:32:48.439393,7410901
2026-03-06 12:32:48.540616,7772863
2026-03-06 12:32:48.641904,8141687
2026-03-06 12:32:48.742333,8518448
2026-03-06 12:32:48.843353,8901737
2026-03-06 12:32:48.94484,9293293
2026-03-06 12:32:49.046416,9691455
2026-03-06 12:32:49.147546,10093869
2026-03-06 12:32:49.248189,10502682
2026-03-06 12:32:49.349617,10915909
2026-03-06 12:32:49.450442,11336331
2026-03-06 12:32:49.551209,11761953
2026-03-06 12:32:49.652278,12192193
2026-03-06 12:32:49.75303,12627096
2026-03-06 12:32:49.853728,13067633
2026-03-06 12:32:49.954961,13514315
2026-03-06 12:32:50.05556,13965839
2026-03-06 12:32:50.156675,14420984
2026-03-06 12:32:50.257898,14879602
2026-03-06 12:32:50.35838,15343086
2026-03-06 12:32:50.45949,15810138
2026-03-06 12:32:50.560575,16282386
2026-03-06 12:32:50.66144,16755867
2026-03-06 12:32:50.762197,17234218
2026-03-06 12:32:50.863314,17714902
2026-03-06 12:32:50.964277,18200085
2026-03-06 12:32:51.064872,18686649
2026-03-06 12:32:51.16585,19175038
2026-03-06 12:32:51.266266,19666430
2026-03-06 12:32:51.367631,20161455
2026-03-06 12:32:51.468589,20656632
2026-03-06 12:32:51.569277,21154516
2026-03-06 12:32:51.670588,21655372
2026-03-06 12:32:51.771335,22156457
2026-03-06 12:32:51.872222,22658218
2026-03-06 12:32:51.973277,23161072
2026-03-06 12:32:52.075183,23668628
2026-03-06 12:32:52.176008,24174196
2026-03-06 12:32:52.276951,24678818
2026-03-06 12:32:52.378629,25185965
2026-03-06 12:32:52.480292,25693344
2026-03-06 12:32:52.581359,26197818
2026-03-06 12:32:52.681901,26700729
2026-03-06 12:32:52.782959,27204779
2026-03-06 12:32:52.884238,27707599
2026-03-06 12:32:52.985444,28209389
