time,BOARD.HB_22.board_type
2026-03-06 12:31:43.78289,1
2026-03-06 12:31:43.792417,1
2026-03-06 12:31:44.338766,1
2026-03-06 12:31:45.343124,1
2026-03-06 12:31:46.346755,1
2026-03-06 12:31:47.350155,1
2026-03-06 12:31:48.353496,1
2026-03-06 12:31:49.354075,1
2026-03-06 12:31:50.355749,1
2026-03-06 12:31:51.36522,1
2026-03-06 12:31:52.365859,1
2026-03-06 12:31:53.367192,1
2026-03-06 12:31:54.377256,1
2026-03-06 12:31:55.386281,1
2026-03-06 12:31:56.388929,1
2026-03-06 12:31:57.391603,1
2026-03-06 12:31:58.393844,1
2026-03-06 12:31:59.396725,1
2026-03-06 12:32:00.39873,1
2026-03-06 12:32:01.407217,1
2026-03-06 12:32:02.407961,1
2026-03-06 12:32:03.416793,1
2026-03-06 12:32:04.426267,1
2026-03-06 12:32:05.435754,1
2026-03-06 12:32:06.435896,1
2026-03-06 12:32:07.436908,1
2026-03-06 12:32:08.437919,1
2026-03-06 12:32:09.438299,1
2026-03-06 12:32:10.447345,1
2026-03-06 12:32:11.457236,1
2026-03-06 12:32:12.457657,1
2026-03-06 12:32:13.467387,1
2026-03-06 12:32:14.467539,1
2026-03-06 12:32:15.469058,1
2026-03-06 12:32:16.476509,1
2026-03-06 12:32:17.484836,1
2026-03-06 12:32:18.49377,1
2026-03-06 12:32:19.495077,1
2026-03-06 12:32:20.505519,1
2026-03-06 12:32:21.506733,1
2026-03-06 12:32:22.516146,1
2026-03-06 12:32:23.526527,1
2026-03-06 12:32:24.527199,1
2026-03-06 12:32:25.536765,1
2026-03-06 12:32:26.537785,1
2026-03-06 12:32:27.546551,1
2026-03-06 12:32:28.55602,1
2026-03-06 12:32:29.563087,1
2026-03-06 12:32:30.564031,1
2026-03-06 12:32:31.573109,1
2026-03-06 12:32:32.576778,1
2026-03-06 12:32:33.584671,1
2026-03-06 12:32:34.585957,1
2026-03-06 12:32:35.587192,1
2026-03-06 12:32:36.587267,1
2026-03-06 12:32:37.588325,1
2026-03-06 12:32:38.588598,1
2026-03-06 12:32:39.597943,1
2026-03-06 12:32:40.60729,1
2026-03-06 12:32:41.61643,1
2026-03-06 12:32:42.617455,1
2026-03-06 12:32:43.618041,1
2026-03-06 12:32:44.627405,1
2026-03-06 12:32:45.636024,1
2026-03-06 12:32:46.639936,1
2026-03-06 12:32:47.641677,1
2026-03-06 12:32:48.64255,1
2026-03-06 12:32:49.652338,1
2026-03-06 12:32:50.661517,1
2026-03-06 12:32:51.670626,1
2026-03-06 12:32:52.67236,1
2026-03-06 12:32:53.672991,1
2026-03-06 12:32:54.674856,1
2026-03-06 12:32:55.685,1
2026-03-06 12:32:56.694653,1
2026-03-06 12:32:57.70183,1
2026-03-06 12:32:58.702668,1
2026-03-06 12:32:59.703647,1
2026-03-06 12:33:00.712435,1
2026-03-06 12:33:01.720973,1
2026-03-06 12:33:02.729779,1
2026-03-06 12:33:03.739994,1
2026-03-06 12:33:04.741032,1
2026-03-06 12:33:05.741633,1
2026-03-06 12:33:06.741596,1
2026-03-06 12:33:07.744541,1
2026-03-06 12:33:08.744359,1
2026-03-06 12:33:09.745016,1
2026-03-06 12:33:10.74637,1
2026-03-06 12:33:11.747982,1
2026-03-06 12:33:12.757175,1
2026-03-06 12:33:13.766075,1
2026-03-06 12:33:14.766826,1
2026-03-06 12:33:15.774906,1
2026-03-06 12:33:16.776452,1
2026-03-06 12:33:17.778963,1
2026-03-06 12:33:18.783454,1
2026-03-06 12:33:19.792747,1
2026-03-06 12:33:20.794029,1
2026-03-06 12:33:21.795717,1
2026-03-06 12:33:22.805367,1
2026-03-06 12:33:23.813558,1
2026-03-06 12:33:24.821446,1
2026-03-06 12:33:25.829277,1
2026-03-06 12:33:26.828971,1
2026-03-06 12:33:27.839119,1
2026-03-06 12:33:28.848009,1
2026-03-06 12:33:29.855297,1
2026-03-06 12:33:30.863465,1
2026-03-06 12:33:31.871732,1
2026-03-06 12:33:32.873346,1
2026-03-06 12:33:33.882246,1
2026-03-06 12:33:34.891336,1
2026-03-06 12:33:35.899032,1
2026-03-06 12:33:36.900532,1
2026-03-06 12:33:37.901373,1
2026-03-06 12:33:38.911426,1
2026-03-06 12:33:39.912253,1
2026-03-06 12:33:40.920751,1
2026-03-06 12:33:41.93027,1
2026-03-06 12:33:42.939352,1
2026-03-06 12:33:43.940473,1
2026-03-06 12:33:44.949607,1
2026-03-06 12:33:45.949586,1
2026-03-06 12:33:46.959382,1
2026-03-06 12:33:47.959725,1
2026-03-06 12:33:48.969377,1
2026-03-06 12:33:49.970377,1
2026-03-06 12:33:50.9714,1
2026-03-06 12:33:51.981276,1
2026-03-06 12:33:52.983669,1
2026-03-06 12:33:53.98522,1
2026-03-06 12:33:54.986631,1
2026-03-06 12:33:55.994425,1
2026-03-06 12:33:56.995435,1
2026-03-06 12:33:57.9975,1
2026-03-06 12:33:58.998538,1
2026-03-06 12:34:00.00668,1
2026-03-06 12:34:01.006822,1
2026-03-06 12:34:02.017078,1
2026-03-06 12:34:03.025748,1
2026-03-06 12:34:04.026438,1
2026-03-06 12:34:05.034009,1
2026-03-06 12:34:06.034629,1
2026-03-06 12:34:07.034809,1
2026-03-06 12:34:08.044291,1
2026-03-06 12:34:09.05311,1
2026-03-06 12:34:10.054148,1
2026-03-06 12:34:11.054216,1
2026-03-06 12:34:12.06374,1
2026-03-06 12:34:13.07328,1
2026-03-06 12:34:14.083659,1
2026-03-06 12:34:15.084782,1
2026-03-06 12:34:16.093521,1
2026-03-06 12:34:17.102923,1
2026-03-06 12:34:18.104303,1
2026-03-06 12:34:19.105836,1
2026-03-06 12:34:20.107165,1
2026-03-06 12:34:21.116269,1
2026-03-06 12:34:22.125059,1
2026-03-06 12:34:23.134176,1
2026-03-06 12:34:24.143221,1
2026-03-06 12:34:25.14892,1
2026-03-06 12:34:26.158841,1
2026-03-06 12:34:27.168723,1
2026-03-06 12:34:28.168413,1
2026-03-06 12:34:29.176153,1
2026-03-06 12:34:30.185779,1
2026-03-06 12:34:31.195883,1
2026-03-06 12:34:32.195899,1
2026-03-06 12:34:33.20518,1
2026-03-06 12:34:34.215595,1
2026-03-06 12:34:35.215528,1
2026-03-06 12:34:36.216164,1
2026-03-06 12:34:37.216016,1
2026-03-06 12:34:38.226161,1
2026-03-06 12:34:39.234635,1
2026-03-06 12:34:40.243891,1
2026-03-06 12:34:41.253523,1
2026-03-06 12:34:42.26212,1
2026-03-06 12:34:43.271319,1
2026-03-06 12:34:44.280088,1
2026-03-06 12:34:45.288711,1
2026-03-06 12:34:46.297004,1
2026-03-06 12:34:47.297949,1
2026-03-06 12:34:48.307006,1
2026-03-06 12:34:49.3076,1
2026-03-06 12:34:50.308777,1
2026-03-06 12:34:51.310843,1
2026-03-06 12:34:52.312014,1
2026-03-06 12:34:53.313404,1
2026-03-06 12:34:54.323043,1
2026-03-06 12:34:55.333192,1
2026-03-06 12:34:56.34173,1
2026-03-06 12:34:57.34991,1
2026-03-06 12:34:58.350035,1
2026-03-06 12:34:59.351029,1
2026-03-06 12:35:00.351788,1
2026-03-06 12:35:01.36104,1
2026-03-06 12:35:02.368827,1
2026-03-06 12:35:03.378435,1
2026-03-06 12:35:04.378702,1
2026-03-06 12:35:05.380479,1
2026-03-06 12:35:06.389696,1
2026-03-06 12:35:07.398339,1
2026-03-06 12:35:08.407007,1
2026-03-06 12:35:09.416197,1
2026-03-06 12:35:10.417961,1
2026-03-06 12:35:11.428431,1
2026-03-06 12:35:12.436365,1
2026-03-06 12:35:13.445762,1
2026-03-06 12:35:14.446991,1
2026-03-06 12:35:15.455718,1
2026-03-06 12:35:16.465163,1
2026-03-06 12:35:17.465377,1
2026-03-06 12:35:18.467476,1
2026-03-06 12:35:19.468248,1
2026-03-06 12:35:20.477991,1
2026-03-06 12:35:21.478549,1
2026-03-06 12:35:22.478845,1
2026-03-06 12:35:23.480659,1
2026-03-06 12:35:24.481913,1
2026-03-06 12:35:25.482517,1
2026-03-06 12:35:26.487072,1
2026-03-06 12:35:27.491214,1
2026-03-06 12:35:28.500274,1
2026-03-06 12:35:29.51026,1
2026-03-06 12:35:30.512423,1
2026-03-06 12:35:31.512985,1
2026-03-06 12:35:32.523178,1
2026-03-06 12:35:33.532745,1
2026-03-06 12:35:34.536453,1
2026-03-06 12:35:35.546109,1
2026-03-06 12:35:36.556,1
2026-03-06 12:35:37.564351,1
2026-03-06 12:35:38.573696,1
2026-03-06 12:35:39.583453,1
2026-03-06 12:35:40.591622,1
2026-03-06 12:35:41.601092,1
2026-03-06 12:35:42.611117,1
2026-03-06 12:35:43.620627,1
2026-03-06 12:35:44.620717,1
2026-03-06 12:35:45.620845,1
2026-03-06 12:35:46.63025,1
2026-03-06 12:35:47.639878,1
2026-03-06 12:35:48.648619,1
2026-03-06 12:35:49.658573,1
2026-03-06 12:35:50.668316,1
2026-03-06 12:35:51.677735,1
2026-03-06 12:35:52.687328,1
2026-03-06 12:35:53.696512,1
2026-03-06 12:35:54.70632,1
2026-03-06 12:35:55.708524,1
2026-03-06 12:35:56.708734,1
2026-03-06 12:35:57.708746,1
2026-03-06 12:35:58.711392,1
2026-03-06 12:35:59.72026,1
2026-03-06 12:36:00.720703,1
2026-03-06 12:36:01.722023,1
2026-03-06 12:36:02.731538,1
2026-03-06 12:36:03.74151,1
2026-03-06 12:36:04.741482,1
2026-03-06 12:36:05.749126,1
2026-03-06 12:36:06.750095,1
2026-03-06 12:36:07.752037,1
2026-03-06 12:36:08.753267,1
2026-03-06 12:36:09.762761,1
2026-03-06 12:36:10.77202,1
2026-03-06 12:36:11.772587,1
2026-03-06 12:36:12.782047,1
2026-03-06 12:36:13.790465,1
2026-03-06 12:36:14.798604,1
2026-03-06 12:36:15.807458,1
2026-03-06 12:36:16.815946,1
2026-03-06 12:36:17.8239,1
2026-03-06 12:36:18.832633,1
2026-03-06 12:36:19.842183,1
2026-03-06 12:36:20.850906,1
2026-03-06 12:36:21.860374,1
2026-03-06 12:36:22.860168,1
2026-03-06 12:36:23.860358,1
2026-03-06 12:36:24.860689,1
2026-03-06 12:36:25.861568,1
2026-03-06 12:36:26.863237,1
2026-03-06 12:36:27.872232,1
2026-03-06 12:36:28.880993,1
2026-03-06 12:36:29.890121,1
2026-03-06 12:36:30.891368,1
2026-03-06 12:36:31.899385,1
2026-03-06 12:36:32.906653,1
2026-03-06 12:36:33.914965,1
2026-03-06 12:36:34.922937,1
2026-03-06 12:36:35.925208,1
2026-03-06 12:36:36.925512,1
2026-03-06 12:36:37.935317,1
2026-03-06 12:36:38.944878,1
2026-03-06 12:36:39.953842,1
2026-03-06 12:36:40.96293,1
2026-03-06 12:36:41.963624,1
2026-03-06 12:36:42.97184,1
2026-03-06 12:36:43.981223,1
2026-03-06 12:36:44.991185,1
2026-03-06 12:36:46.000812,1
2026-03-06 12:36:47.007106,1
2026-03-06 12:36:48.015767,1
2026-03-06 12:36:49.024504,1
2026-03-06 12:36:50.034784,1
2026-03-06 12:36:51.034423,1
2026-03-06 12:36:52.035097,1
2026-03-06 12:36:53.037663,1
2026-03-06 12:36:54.038657,1
2026-03-06 12:36:55.039437,1
2026-03-06 12:36:56.041548,1
2026-03-06 12:36:57.042971,1
2026-03-06 12:36:58.042797,1
2026-03-06 12:36:59.052543,1
2026-03-06 12:37:00.054402,1
2026-03-06 12:37:01.063514,1
2026-03-06 12:37:02.066772,1
2026-03-06 12:37:03.067573,1
2026-03-06 12:37:04.07586,1
2026-03-06 12:37:05.076302,1
2026-03-06 12:37:06.085704,1
2026-03-06 12:37:07.086121,1
2026-03-06 12:37:08.087064,1
2026-03-06 12:37:09.088985,1
2026-03-06 12:37:10.09839,1
2026-03-06 12:37:11.10773,1
2026-03-06 12:37:12.11671,1
2026-03-06 12:37:13.126446,1
2026-03-06 12:37:14.127479,1
2026-03-06 12:37:15.127935,1
2026-03-06 12:37:16.128616,1
2026-03-06 12:37:17.138112,1
2026-03-06 12:37:18.140803,1
2026-03-06 12:37:19.142391,1
2026-03-06 12:37:20.151674,1
2026-03-06 12:37:21.159724,1
2026-03-06 12:37:22.160861,1
2026-03-06 12:37:23.170094,1
2026-03-06 12:37:24.178603,1
2026-03-06 12:37:25.186305,1
2026-03-06 12:37:26.195834,1
2026-03-06 12:37:27.205991,1
2026-03-06 12:37:28.206463,1
2026-03-06 12:37:29.214948,1
2026-03-06 12:37:30.224303,1
2026-03-06 12:37:31.232265,1
2026-03-06 12:37:32.241171,1
2026-03-06 12:37:33.250774,1
2026-03-06 12:37:34.260269,1
2026-03-06 12:37:35.270531,1
2026-03-06 12:37:36.279424,1
2026-03-06 12:37:37.28108,1
2026-03-06 12:37:38.281523,1
2026-03-06 12:37:39.283603,1
2026-03-06 12:37:40.293948,1
2026-03-06 12:37:41.302122,1
2026-03-06 12:37:42.309712,1
2026-03-06 12:37:43.310063,1
2026-03-06 12:37:44.310478,1
2026-03-06 12:37:45.311055,1
2026-03-06 12:37:46.311618,1
2026-03-06 12:37:47.319412,1
2026-03-06 12:37:48.328405,1
