time,RTD_Cal.CH2.raw_resistance
2026-03-06 12:31:53.675934,3220177
2026-03-06 12:31:53.777139,3227623
2026-03-06 12:31:53.878454,3234983
2026-03-06 12:31:53.980581,3242536
2026-03-06 12:31:54.081551,3250051
2026-03-06 12:31:54.182221,3257448
2026-03-06 12:31:54.283665,3264965
2026-03-06 12:31:54.38465,3272563
2026-03-06 12:31:54.486025,3279975
2026-03-06 12:31:54.586857,3287515
2026-03-06 12:31:54.688259,3294996
2026-03-06 12:31:54.788523,3302441
2026-03-06 12:31:54.889514,3310063
2026-03-06 12:31:54.99073,3317394
2026-03-06 12:31:55.091095,3324984
2026-03-06 12:31:55.191938,3332393
2026-03-06 12:31:55.292738,3339960
2026-03-06 12:31:55.393568,3347407
2026-03-06 12:31:55.494253,3354970
2026-03-06 12:31:55.595046,3362626
2026-03-06 12:31:55.696599,3370161
2026-03-06 12:31:55.796792,3377689
2026-03-06 12:31:55.898438,3385305
2026-03-06 12:31:55.999684,3392752
2026-03-06 12:31:56.10133,3400499
2026-03-06 12:31:56.202901,3408033
2026-03-06 12:31:56.304997,3415703
2026-03-06 12:31:56.40731,3423330
2026-03-06 12:31:56.50793,3430827
2026-03-06 12:31:56.609162,3438449
2026-03-06 12:31:56.710322,3445922
2026-03-06 12:31:56.81227,3453532
2026-03-06 12:31:56.912715,3461233
2026-03-06 12:31:57.013864,3468802
2026-03-06 12:31:57.114881,3476349
2026-03-06 12:31:57.215629,3483856
2026-03-06 12:31:57.316617,3491393
2026-03-06 12:31:57.418027,3499073
2026-03-06 12:31:57.518769,3506618
2026-03-06 12:31:57.620008,3514217
2026-03-06 12:31:57.72094,3521741
2026-03-06 12:31:57.821201,3529353
2026-03-06 12:31:57.922256,3536981
2026-03-06 12:31:58.02323,3544509
2026-03-06 12:31:58.124011,3552032
2026-03-06 12:31:58.225303,3559657
2026-03-06 12:31:58.326217,3567132
2026-03-06 12:31:58.427216,3574681
2026-03-06 12:31:58.528975,3582419
2026-03-06 12:31:58.630344,3589943
2026-03-06 12:31:58.73241,3597520
2026-03-06 12:31:58.833585,3605137
2026-03-06 12:31:58.935626,3612817
2026-03-06 12:31:59.037104,3620310
2026-03-06 12:31:59.138496,3628009
2026-03-06 12:31:59.239712,3635610
2026-03-06 12:31:59.341816,3643135
2026-03-06 12:31:59.443787,3650705
2026-03-06 12:31:59.544669,3658255
2026-03-06 12:31:59.646283,3665857
2026-03-06 12:31:59.74783,3673392
2026-03-06 12:31:59.848964,3681072
2026-03-06 12:31:59.950252,3688560
2026-03-06 12:32:00.051536,3696067
2026-03-06 12:32:00.152662,3703659
2026-03-06 12:32:00.254025,3711178
2026-03-06 12:32:00.354694,3718481
2026-03-06 12:32:00.456021,3726078
2026-03-06 12:32:00.556578,3733521
2026-03-06 12:32:00.657586,3741102
2026-03-06 12:32:00.757955,3748526
2026-03-06 12:32:00.859183,3755943
2026-03-06 12:32:00.960463,3763336
2026-03-06 12:32:01.061979,3770951
2026-03-06 12:32:01.163171,3778431
2026-03-06 12:32:01.264306,3785756
2026-03-06 12:32:01.365382,3793309
2026-03-06 12:32:01.466936,3800705
2026-03-06 12:32:01.568966,3808243
2026-03-06 12:32:01.669688,3815592
2026-03-06 12:32:01.77067,3822964
2026-03-06 12:32:01.871846,3830368
2026-03-06 12:32:01.972532,3837716
2026-03-06 12:32:02.073562,3845094
2026-03-06 12:32:02.17442,3852464
2026-03-06 12:32:02.275168,3859815
2026-03-06 12:32:02.376005,3867234
2026-03-06 12:32:02.476812,3874540
2026-03-06 12:32:02.577462,3881759
2026-03-06 12:32:02.678235,3889098
2026-03-06 12:32:02.779721,3896376
2026-03-06 12:32:02.881497,3903834
2026-03-06 12:32:02.982768,3911028
2026-03-06 12:32:03.08389,3918420
2026-03-06 12:32:03.185348,3925616
2026-03-06 12:32:03.287092,3933096
2026-03-06 12:32:03.388678,3940200
2026-03-06 12:32:03.489676,3947574
2026-03-06 12:32:03.590947,3954802
2026-03-06 12:32:03.692701,3961996
2026-03-06 12:32:03.794538,3969286
2026-03-06 12:32:03.896463,3976504
2026-03-06 12:32:03.997651,3983802
2026-03-06 12:32:04.099464,3990972
2026-03-06 12:32:04.200061,3998093
2026-03-06 12:32:04.301808,4005300
2026-03-06 12:32:04.40383,4012538
2026-03-06 12:32:04.504323,4019491
2026-03-06 12:32:04.605405,4026670
2026-03-06 12:32:04.706464,4033759
2026-03-06 12:32:04.807177,4040740
2026-03-06 12:32:04.908079,4047939
2026-03-06 12:32:05.008878,4055016
2026-03-06 12:32:05.110101,4061860
2026-03-06 12:32:05.210905,4068882
2026-03-06 12:32:05.312045,4075989
2026-03-06 12:32:05.413203,4082836
2026-03-06 12:32:05.513481,4089856
2026-03-06 12:32:05.614661,4096814
2026-03-06 12:32:05.716092,4103879
2026-03-06 12:32:05.816917,4110832
2026-03-06 12:32:05.918203,4117562
2026-03-06 12:32:06.019305,4124480
2026-03-06 12:32:06.120272,4131477
2026-03-06 12:32:06.2215,4138385
2026-03-06 12:32:06.323138,4145134
2026-03-06 12:32:06.424947,4152025
2026-03-06 12:32:06.525586,4158884
2026-03-06 12:32:06.626815,4165794
2026-03-06 12:32:06.727574,4172461
2026-03-06 12:32:06.828939,4179241
2026-03-06 12:32:06.929191,4185952
2026-03-06 12:32:07.030317,4192627
2026-03-06 12:32:07.131564,4199478
2026-03-06 12:32:07.23266,4206186
2026-03-06 12:32:07.333794,4212802
2026-03-06 12:32:07.435353,4219480
2026-03-06 12:32:07.536097,4226192
2026-03-06 12:32:07.637467,4232680
2026-03-06 12:32:07.738533,4239395
2026-03-06 12:32:07.840033,4245961
2026-03-06 12:32:07.941303,4252505
2026-03-06 12:32:08.042194,4259021
2026-03-06 12:32:08.143456,4265607
2026-03-06 12:32:08.244623,4272026
2026-03-06 12:32:08.345805,4278683
2026-03-06 12:32:08.446683,4284983
2026-03-06 12:32:08.547339,4291605
2026-03-06 12:32:08.6485,4297931
2026-03-06 12:32:08.749936,4304440
2026-03-06 12:32:08.851072,4310661
2026-03-06 12:32:08.951795,4317194
2026-03-06 12:32:09.053358,4323549
2026-03-06 12:32:09.154355,4329867
2026-03-06 12:32:09.255136,4336100
2026-03-06 12:32:09.356262,4342473
2026-03-06 12:32:09.457263,4348688
2026-03-06 12:32:09.55873,4354856
2026-03-06 12:32:09.659489,4361091
2026-03-06 12:32:09.760617,4367264
2026-03-06 12:32:09.861613,4373551
2026-03-06 12:32:09.962924,4379551
2026-03-06 12:32:10.064261,4385696
2026-03-06 12:32:10.164916,4391948
2026-03-06 12:32:10.265939,4397864
2026-03-06 12:32:10.366644,4403990
2026-03-06 12:32:10.467894,4410122
2026-03-06 12:32:10.568513,4416020
2026-03-06 12:32:10.669624,4421975
2026-03-06 12:32:10.770572,4427950
2026-03-06 12:32:10.87179,4433932
2026-03-06 12:32:10.972103,4439798
2026-03-06 12:32:11.073146,4445695
2026-03-06 12:32:11.174871,4451558
2026-03-06 12:32:11.27666,4457408
2026-03-06 12:32:11.377863,4463313
2026-03-06 12:32:11.478722,4469109
2026-03-06 12:32:11.579994,4474835
2026-03-06 12:32:11.6803,4480624
2026-03-06 12:32:11.781578,4486290
2026-03-06 12:32:11.882475,4492040
2026-03-06 12:32:11.983644,4497773
2026-03-06 12:32:12.084798,4503275
2026-03-06 12:32:12.185695,4508871
2026-03-06 12:32:12.286495,4514484
2026-03-06 12:32:12.387003,4520168
2026-03-06 12:32:12.487641,4525585
2026-03-06 12:32:12.588648,4531176
2026-03-06 12:32:12.690003,4536571
2026-03-06 12:32:12.791298,4542140
2026-03-06 12:32:12.892116,4547466
2026-03-06 12:32:12.993636,4552874
2026-03-06 12:32:13.09421,4558334
2026-03-06 12:32:13.195122,4563736
2026-03-06 12:32:13.295807,4569035
2026-03-06 12:32:13.396965,4574248
2026-03-06 12:32:13.498057,4579509
2026-03-06 12:32:13.599423,4584845
2026-03-06 12:32:13.700323,4589982
2026-03-06 12:32:13.801263,4595213
2026-03-06 12:32:13.902339,4600435
2026-03-06 12:32:14.002729,4605618
2026-03-06 12:32:14.10401,4610656
2026-03-06 12:32:14.205214,4615765
2026-03-06 12:32:14.305822,4620807
2026-03-06 12:32:14.407066,4625733
2026-03-06 12:32:14.507762,4630839
2026-03-06 12:32:14.608417,4635689
2026-03-06 12:32:14.709398,4640580
2026-03-06 12:32:14.810099,4645565
2026-03-06 12:32:14.910857,4650364
2026-03-06 12:32:15.011837,4655290
2026-03-06 12:32:15.112552,4660032
2026-03-06 12:32:15.213578,4664737
2026-03-06 12:32:15.313929,4669607
2026-03-06 12:32:15.414982,4674354
2026-03-06 12:32:15.516023,4678941
2026-03-06 12:32:15.616746,4683620
2026-03-06 12:32:15.717602,4688373
2026-03-06 12:32:15.818736,4692821
2026-03-06 12:32:15.919454,4697389
2026-03-06 12:32:16.020885,4701977
2026-03-06 12:32:16.122148,4706609
2026-03-06 12:32:16.222825,4710997
2026-03-06 12:32:16.324335,4715544
2026-03-06 12:32:16.425625,4719823
2026-03-06 12:32:16.526523,4724262
2026-03-06 12:32:16.627666,4728674
2026-03-06 12:32:16.728803,4732920
2026-03-06 12:32:16.830565,4737293
2026-03-06 12:32:16.931622,4741677
2026-03-06 12:32:17.032897,4745841
2026-03-06 12:32:17.133836,4749962
2026-03-06 12:32:17.234748,4754243
2026-03-06 12:32:17.335294,4758274
2026-03-06 12:32:17.436043,4762435
2026-03-06 12:32:17.536795,4766477
2026-03-06 12:32:17.637803,4770453
2026-03-06 12:32:17.739179,4774546
2026-03-06 12:32:17.839659,4778463
2026-03-06 12:32:17.940382,4782470
2026-03-06 12:32:18.041738,4786420
2026-03-06 12:32:18.142625,4790251
2026-03-06 12:32:18.244295,4794137
2026-03-06 12:32:18.345097,4797889
2026-03-06 12:32:18.446266,4801798
2026-03-06 12:32:18.547291,4805553
2026-03-06 12:32:18.648175,4809257
2026-03-06 12:32:18.749061,4812900
2026-03-06 12:32:18.850246,4816562
2026-03-06 12:32:18.95093,4820160
2026-03-06 12:32:19.051494,4823634
2026-03-06 12:32:19.152986,4827337
2026-03-06 12:32:19.254389,4830735
2026-03-06 12:32:19.35494,4834342
2026-03-06 12:32:19.45654,4837689
2026-03-06 12:32:19.557382,4841202
2026-03-06 12:32:19.658285,4844525
2026-03-06 12:32:19.758808,4847874
2026-03-06 12:32:19.860311,4851099
2026-03-06 12:32:19.96078,4854308
2026-03-06 12:32:20.062903,4857611
2026-03-06 12:32:20.163641,4860908
2026-03-06 12:32:20.264427,4863939
2026-03-06 12:32:20.365262,4867245
2026-03-06 12:32:20.466101,4870191
2026-03-06 12:32:20.567362,4873223
2026-03-06 12:32:20.668214,4876358
2026-03-06 12:32:20.769182,4879294
2026-03-06 12:32:20.869845,4882196
2026-03-06 12:32:20.970608,4885134
2026-03-06 12:32:21.071237,4888181
2026-03-06 12:32:21.173085,4890977
2026-03-06 12:32:21.273735,4893693
2026-03-06 12:32:21.374656,4896604
2026-03-06 12:32:21.476067,4899331
2026-03-06 12:32:21.577856,4902120
2026-03-06 12:32:21.678539,4904659
2026-03-06 12:32:21.779722,4907249
2026-03-06 12:32:21.881544,4909960
2026-03-06 12:32:21.982099,4912480
2026-03-06 12:32:22.083148,4915118
2026-03-06 12:32:22.184888,4917476
2026-03-06 12:32:22.285493,4919947
2026-03-06 12:32:22.386836,4922500
2026-03-06 12:32:22.48852,4924787
2026-03-06 12:32:22.589409,4927181
2026-03-06 12:32:22.690326,4929479
2026-03-06 12:32:22.791104,4931734
2026-03-06 12:32:22.891845,4934083
2026-03-06 12:32:22.992509,4936169
2026-03-06 12:32:23.09329,4938449
2026-03-06 12:32:23.193961,4940482
2026-03-06 12:32:23.294756,4942562
2026-03-06 12:32:23.396175,4944678
2026-03-06 12:32:23.496838,4946600
2026-03-06 12:32:23.597215,4948594
2026-03-06 12:32:23.698033,4950505
2026-03-06 12:32:23.798911,4952514
2026-03-06 12:32:23.899271,4954298
2026-03-06 12:32:24.00022,4956118
2026-03-06 12:32:24.101202,4957935
2026-03-06 12:32:24.202558,4959792
2026-03-06 12:32:24.303801,4961509
2026-03-06 12:32:24.405367,4963122
2026-03-06 12:32:24.507092,4964825
2026-03-06 12:32:24.608164,4966476
2026-03-06 12:32:24.709598,4968014
2026-03-06 12:32:24.810317,4969461
2026-03-06 12:32:24.910886,4971025
2026-03-06 12:32:25.011926,4972488
2026-03-06 12:32:25.112147,4973990
2026-03-06 12:32:25.213008,4975321
2026-03-06 12:32:25.31395,4976616
2026-03-06 12:32:25.414924,4977892
2026-03-06 12:32:25.515584,4979254
2026-03-06 12:32:25.616504,4980508
2026-03-06 12:32:25.717329,4981614
2026-03-06 12:32:25.818634,4982831
2026-03-06 12:32:25.919253,4983942
2026-03-06 12:32:26.020508,4985113
2026-03-06 12:32:26.121762,4986174
2026-03-06 12:32:26.222565,4987169
2026-03-06 12:32:26.323275,4988031
2026-03-06 12:32:26.424531,4989031
2026-03-06 12:32:26.526091,4989967
2026-03-06 12:32:26.626584,4990808
2026-03-06 12:32:26.727844,4991610
2026-03-06 12:32:26.829536,4992343
2026-03-06 12:32:26.930382,4993147
2026-03-06 12:32:27.031373,4993785
2026-03-06 12:32:27.132183,4994524
2026-03-06 12:32:27.233293,4995091
2026-03-06 12:32:27.334071,4995713
2026-03-06 12:32:27.434877,4996263
2026-03-06 12:32:27.536149,4996773
2026-03-06 12:32:27.636624,4997265
2026-03-06 12:32:27.738263,4997658
2026-03-06 12:32:27.839008,4998070
2026-03-06 12:32:27.939735,4998427
2026-03-06 12:32:28.041228,4998821
2026-03-06 12:32:28.141665,4999096
2026-03-06 12:32:28.242968,4999330
2026-03-06 12:32:28.343858,4999459
2026-03-06 12:32:28.445169,4999622
2026-03-06 12:32:28.54587,4999741
2026-03-06 12:32:28.647731,5000025
2026-03-06 12:32:28.748653,5000080
2026-03-06 12:32:28.849626,4999975
2026-03-06 12:32:28.950665,5000056
2026-03-06 12:32:29.051646,4999844
2026-03-06 12:32:29.152041,4999803
2026-03-06 12:32:29.253511,4999669
2026-03-06 12:32:29.353919,4999503
2026-03-06 12:32:29.454557,4999289
2026-03-06 12:32:29.55614,4998987
2026-03-06 12:32:29.656907,4998851
2026-03-06 12:32:29.758018,4998491
2026-03-06 12:32:29.858754,4998090
2026-03-06 12:32:29.959571,4997759
2026-03-06 12:32:30.060595,4997138
2026-03-06 12:32:30.16095,4996714
2026-03-06 12:32:30.262833,4996220
2026-03-06 12:32:30.362844,4995706
2026-03-06 12:32:30.463938,4995165
2026-03-06 12:32:30.565756,4994419
2026-03-06 12:32:30.665804,4993884
2026-03-06 12:32:30.766444,4992998
2026-03-06 12:32:30.867729,4992275
2026-03-06 12:32:30.967862,4991589
2026-03-06 12:32:31.068684,4990710
2026-03-06 12:32:31.169573,4989959
2026-03-06 12:32:31.271234,4988967
2026-03-06 12:32:31.373272,4988139
2026-03-06 12:32:31.475053,4987090
2026-03-06 12:32:31.575822,4986027
2026-03-06 12:32:31.676959,4985090
2026-03-06 12:32:31.777525,4983818
2026-03-06 12:32:31.878796,4982736
2026-03-06 12:32:31.98045,4981532
2026-03-06 12:32:32.081929,4980472
2026-03-06 12:32:32.183658,4979228
2026-03-06 12:32:32.284917,4977891
2026-03-06 12:32:32.386299,4976602
2026-03-06 12:32:32.487271,4975119
2026-03-06 12:32:32.588369,4973903
2026-03-06 12:32:32.689021,4972322
2026-03-06 12:32:32.789996,4970852
2026-03-06 12:32:32.890749,4969387
2026-03-06 12:32:32.991325,4967837
2026-03-06 12:32:33.091598,4966382
2026-03-06 12:32:33.192483,4964771
2026-03-06 12:32:33.293473,4963128
2026-03-06 12:32:33.394332,4961403
2026-03-06 12:32:33.494533,4959635
2026-03-06 12:32:33.595623,4957855
2026-03-06 12:32:33.696144,4956069
2026-03-06 12:32:33.797286,4954224
2026-03-06 12:32:33.897611,4952419
2026-03-06 12:32:33.998548,4950555
2026-03-06 12:32:34.099407,4948630
2026-03-06 12:32:34.200456,4946563
2026-03-06 12:32:34.300924,4944623
2026-03-06 12:32:34.402148,4942397
2026-03-06 12:32:34.503116,4940454
2026-03-06 12:32:34.60367,4938309
2026-03-06 12:32:34.704594,4936050
2026-03-06 12:32:34.8058,4933906
2026-03-06 12:32:34.906387,4931741
2026-03-06 12:32:35.007141,4929452
2026-03-06 12:32:35.107866,4926986
2026-03-06 12:32:35.208712,4924671
2026-03-06 12:32:35.309326,4922277
2026-03-06 12:32:35.410072,4919888
2026-03-06 12:32:35.511768,4917384
2026-03-06 12:32:35.612696,4915063
2026-03-06 12:32:35.713109,4912538
2026-03-06 12:32:35.814377,4909931
2026-03-06 12:32:35.91512,4907360
2026-03-06 12:32:36.015809,4904555
2026-03-06 12:32:36.117054,4901942
2026-03-06 12:32:36.218095,4899347
2026-03-06 12:32:36.319204,4896531
2026-03-06 12:32:36.420329,4893781
2026-03-06 12:32:36.521155,4890965
2026-03-06 12:32:36.622571,4888022
2026-03-06 12:32:36.723481,4885144
2026-03-06 12:32:36.824827,4882158
2026-03-06 12:32:36.925796,4879195
2026-03-06 12:32:37.026686,4876168
2026-03-06 12:32:37.127146,4873304
2026-03-06 12:32:37.228622,4870170
2026-03-06 12:32:37.330103,4867138
2026-03-06 12:32:37.430979,4863845
2026-03-06 12:32:37.532476,4860743
2026-03-06 12:32:37.633936,4857431
2026-03-06 12:32:37.735039,4854177
2026-03-06 12:32:37.836069,4851083
2026-03-06 12:32:37.937196,4847606
2026-03-06 12:32:38.038055,4844397
2026-03-06 12:32:38.139044,4841053
2026-03-06 12:32:38.239684,4837514
2026-03-06 12:32:38.340258,4834224
2026-03-06 12:32:38.441575,4830727
2026-03-06 12:32:38.542745,4827081
2026-03-06 12:32:38.643843,4823663
2026-03-06 12:32:38.745387,4819917
2026-03-06 12:32:38.846513,4816363
2026-03-06 12:32:38.946925,4812622
2026-03-06 12:32:39.048366,4809056
2026-03-06 12:32:39.149375,4805268
2026-03-06 12:32:39.25034,4801617
2026-03-06 12:32:39.3509,4797732
2026-03-06 12:32:39.452145,4793968
2026-03-06 12:32:39.553283,4790049
2026-03-06 12:32:39.654243,4786235
2026-03-06 12:32:39.755759,4782343
2026-03-06 12:32:39.856781,4778308
2026-03-06 12:32:39.957975,4774421
2026-03-06 12:32:40.058812,4770294
2026-03-06 12:32:40.159989,4766348
2026-03-06 12:32:40.260502,4762314
2026-03-06 12:32:40.361216,4758250
2026-03-06 12:32:40.462625,4753934
2026-03-06 12:32:40.563443,4749859
2026-03-06 12:32:40.664716,4745609
2026-03-06 12:32:40.765619,4741471
2026-03-06 12:32:40.866639,4737101
2026-03-06 12:32:40.967841,4732920
2026-03-06 12:32:41.069103,4728506
2026-03-06 12:32:41.16969,4724134
2026-03-06 12:32:41.270561,4719680
2026-03-06 12:32:41.372003,4715279
2026-03-06 12:32:41.472699,4710844
2026-03-06 12:32:41.573348,4706344
2026-03-06 12:32:41.674368,4701831
2026-03-06 12:32:41.776011,4697275
2026-03-06 12:32:41.876609,4692696
2026-03-06 12:32:41.977719,4688213
2026-03-06 12:32:42.07925,4683435
2026-03-06 12:32:42.181309,4678805
2026-03-06 12:32:42.282684,4674115
2026-03-06 12:32:42.383889,4669276
2026-03-06 12:32:42.484518,4664590
2026-03-06 12:32:42.585833,4659808
2026-03-06 12:32:42.687338,4654904
2026-03-06 12:32:42.788278,4650045
2026-03-06 12:32:42.889645,4645135
2026-03-06 12:32:42.991169,4640134
2026-03-06 12:32:43.092728,4635326
2026-03-06 12:32:43.19377,4630274
2026-03-06 12:32:43.294766,4625226
2026-03-06 12:32:43.395645,4620247
2026-03-06 12:32:43.496781,4615209
2026-03-06 12:32:43.598386,4610063
2026-03-06 12:32:43.698376,4605079
2026-03-06 12:32:43.798791,4599948
2026-03-06 12:32:43.900171,4594775
2026-03-06 12:32:44.000654,4589528
2026-03-06 12:32:44.101206,4584317
2026-03-06 12:32:44.202724,4579179
2026-03-06 12:32:44.303818,4573748
2026-03-06 12:32:44.404882,4568606
2026-03-06 12:32:44.505971,4563282
2026-03-06 12:32:44.607419,4557858
2026-03-06 12:32:44.707332,4552571
2026-03-06 12:32:44.808523,4547178
2026-03-06 12:32:44.908868,4541702
2026-03-06 12:32:45.009881,4536283
2026-03-06 12:32:45.110792,4530666
2026-03-06 12:32:45.211707,4525250
2026-03-06 12:32:45.312336,4519739
2026-03-06 12:32:45.413236,4514054
2026-03-06 12:32:45.514253,4508581
2026-03-06 12:32:45.615572,4502933
2026-03-06 12:32:45.715743,4497268
2026-03-06 12:32:45.816599,4491606
2026-03-06 12:32:45.917274,4485861
2026-03-06 12:32:46.017888,4480276
2026-03-06 12:32:46.119488,4474432
2026-03-06 12:32:46.220061,4468662
2026-03-06 12:32:46.320844,4462882
2026-03-06 12:32:46.42217,4457048
2026-03-06 12:32:46.523441,4451316
2026-03-06 12:32:46.624952,4445301
2026-03-06 12:32:46.725501,4439538
2026-03-06 12:32:46.826421,4433640
2026-03-06 12:32:46.927352,4427575
2026-03-06 12:32:47.028923,4421653
2026-03-06 12:32:47.12985,4415606
2026-03-06 12:32:47.2311,4409598
2026-03-06 12:32:47.332329,4403597
2026-03-06 12:32:47.433031,4397503
2026-03-06 12:32:47.533656,4391503
2026-03-06 12:32:47.634351,4385464
2026-03-06 12:32:47.735492,4379204
2026-03-06 12:32:47.835952,4373208
2026-03-06 12:32:47.93638,4366964
2026-03-06 12:32:48.037229,4360892
2026-03-06 12:32:48.138178,4354576
2026-03-06 12:32:48.23846,4348468
2026-03-06 12:32:48.339648,4342180
2026-03-06 12:32:48.441274,4335766
2026-03-06 12:32:48.541841,4329604
2026-03-06 12:32:48.6433,4323277
2026-03-06 12:32:48.743627,4316953
2026-03-06 12:32:48.844831,4310480
2026-03-06 12:32:48.945495,4304157
2026-03-06 12:32:49.046539,4297732
2026-03-06 12:32:49.147634,4291404
2026-03-06 12:32:49.248137,4284988
2026-03-06 12:32:49.349574,4278455
2026-03-06 12:32:49.449877,4271950
2026-03-06 12:32:49.551175,4265383
2026-03-06 12:32:49.652221,4258927
2026-03-06 12:32:49.75299,4252365
2026-03-06 12:32:49.853634,4245825
2026-03-06 12:32:49.954338,4239301
2026-03-06 12:32:50.054951,4232720
2026-03-06 12:32:50.156088,4226158
2026-03-06 12:32:50.256617,4219492
2026-03-06 12:32:50.357833,4212807
2026-03-06 12:32:50.458933,4206121
2026-03-06 12:32:50.559313,4199509
2026-03-06 12:32:50.660314,4192712
2026-03-06 12:32:50.760981,4185999
2026-03-06 12:32:50.862607,4179344
2026-03-06 12:32:50.963696,4172616
2026-03-06 12:32:51.06424,4165856
2026-03-06 12:32:51.165232,4158960
2026-03-06 12:32:51.26622,4152126
2026-03-06 12:32:51.367547,4145370
2026-03-06 12:32:51.468033,4138495
2026-03-06 12:32:51.568726,4131613
2026-03-06 12:32:51.670081,4124854
2026-03-06 12:32:51.770757,4117912
2026-03-06 12:32:51.871666,4110960
2026-03-06 12:32:51.972704,4104036
2026-03-06 12:32:52.073959,4097104
2026-03-06 12:32:52.175387,4090101
2026-03-06 12:32:52.27651,4083067
2026-03-06 12:32:52.377973,4076039
2026-03-06 12:32:52.479691,4068983
2026-03-06 12:32:52.580755,4062043
2026-03-06 12:32:52.681845,4055089
