time,BOARD.HB_22.board_state
2026-03-06 12:31:43.78289,2
2026-03-06 12:31:43.792417,2
2026-03-06 12:31:44.338766,2
2026-03-06 12:31:45.343124,2
2026-03-06 12:31:46.346755,2
2026-03-06 12:31:47.350155,2
2026-03-06 12:31:48.353496,2
2026-03-06 12:31:49.354075,2
2026-03-06 12:31:50.355749,2
2026-03-06 12:31:51.36522,2
2026-03-06 12:31:52.365859,2
2026-03-06 12:31:53.367192,2
2026-03-06 12:31:54.377256,2
2026-03-06 12:31:55.386281,2
2026-03-06 12:31:56.388929,2
2026-03-06 12:31:57.391603,2
2026-03-06 12:31:58.393844,2
2026-03-06 12:31:59.396725,2
2026-03-06 12:32:00.39873,2
2026-03-06 12:32:01.407217,2
2026-03-06 12:32:02.407961,2
2026-03-06 12:32:03.416793,2
2026-03-06 12:32:04.426267,2
2026-03-06 12:32:05.435754,2
2026-03-06 12:32:06.435896,2
2026-03-06 12:32:07.436908,2
2026-03-06 12:32:08.437919,2
2026-03-06 12:32:09.438299,2
2026-03-06 12:32:10.447345,2
2026-03-06 12:32:11.457236,2
2026-03-06 12:32:12.457657,2
2026-03-06 12:32:13.467387,2
2026-03-06 12:32:14.467539,2
2026-03-06 12:32:15.469058,2
2026-03-06 12:32:16.476509,2
2026-03-06 12:32:17.484836,2
2026-03-06 12:32:18.49377,2
2026-03-06 12:32:19.495077,2
2026-03-06 12:32:20.505519,2
2026-03-06 12:32:21.506733,2
2026-03-06 12:32:22.516146,2
2026-03-06 12:32:23.526527,2
2026-03-06 12:32:24.527199,2
2026-03-06 12:32:25.536765,2
2026-03-06 12:32:26.537785,2
2026-03-06 12:32:27.546551,2
2026-03-06 12:32:28.55602,2
2026-03-06 12:32:29.563087,2
2026-03-06 12:32:30.564031,2
2026-03-06 12:32:31.573109,2
2026-03-06 12:32:32.576778,2
2026-03-06 12:32:33.584671,2
2026-03-06 12:32:34.585957,2
2026-03-06 12:32:35.587192,2
2026-03-06 12:32:36.587267,2
2026-03-06 12:32:37.588325,2
2026-03-06 12:32:38.588598,2
2026-03-06 12:32:39.597943,2
2026-03-06 12:32:40.60729,2
2026-03-06 12:32:41.61643,2
2026-03-06 12:32:42.617455,2
2026-03-06 12:32:43.618041,2
2026-03-06 12:32:44.627405,2
2026-03-06 12:32:45.636024,2
2026-03-06 12:32:46.639936,2
2026-03-06 12:32:47.641677,2
2026-03-06 12:32:48.64255,2
2026-03-06 12:32:49.652338,2
2026-03-06 12:32:50.661517,2
2026-03-06 12:32:51.670626,2
2026-03-06 12:32:52.67236,2
2026-03-06 12:32:53.672991,2
2026-03-06 12:32:54.674856,2
2026-03-06 12:32:55.685,2
2026-03-06 12:32:56.694653,2
2026-03-06 12:32:57.70183,2
2026-03-06 12:32:58.702668,2
2026-03-06 12:32:59.703647,2
2026-03-06 12:33:00.712435,2
2026-03-06 12:33:01.720973,2
2026-03-06 12:33:02.729779,2
2026-03-06 12:33:03.739994,2
2026-03-06 12:33:04.741032,2
2026-03-06 12:33:05.741633,2
2026-03-06 12:33:06.741596,2
2026-03-06 12:33:07.744541,2
2026-03-06 12:33:08.744359,2
2026-03-06 12:33:09.745016,2
2026-03-06 12:33:10.74637,2
2026-03-06 12:33:11.747982,2
2026-03-06 12:33:12.757175,2
2026-03-06 12:33:13.766075,2
2026-03-06 12:33:14.766826,2
2026-03-06 12:33:15.774906,2
2026-03-06 12:33:16.776452,2
2026-03-06 12:33:17.778963,2
2026-03-06 12:33:18.783454,2
2026-03-06 12:33:19.792747,2
2026-03-06 12:33:20.794029,2
2026-03-06 12:33:21.795717,2
2026-03-06 12:33:22.805367,2
2026-03-06 12:33:23.813558,2
2026-03-06 12:33:24.821446,2
2026-03-06 12:33:25.829277,2
2026-03-06 12:33:26.828971,2
2026-03-06 12:33:27.839119,2
2026-03-06 12:33:28.848009,2
2026-03-06 12:33:29.855297,2
2026-03-06 12:33:30.863465,2
2026-03-06 12:33:31.871732,2
2026-03-06 12:33:32.873346,2
2026-03-06 12:33:33.882246,2
2026-03-06 12:33:34.891336,2
2026-03-06 12:33:35.899032,2
2026-03-06 12:33:36.900532,2
2026-03-06 12:33:37.901373,2
2026-03-06 12:33:38.911426,2
2026-03-06 12:33:39.912253,2
2026-03-06 12:33:40.920751,2
2026-03-06 12:33:41.93027,2
2026-03-06 12:33:42.939352,2
2026-03-06 12:33:43.940473,2
2026-03-06 12:33:44.949607,2
2026-03-06 12:33:45.949586,2
2026-03-06 12:33:46.959382,2
2026-03-06 12:33:47.959725,2
2026-03-06 12:33:48.969377,2
2026-03-06 12:33:49.970377,2
2026-03-06 12:33:50.9714,2
2026-03-06 12:33:51.981276,2
2026-03-06 12:33:52.983669,2
2026-03-06 12:33:53.98522,2
2026-03-06 12:33:54.986631,2
2026-03-06 12:33:55.994425,2
2026-03-06 12:33:56.995435,2
2026-03-06 12:33:57.9975,2
2026-03-06 12:33:58.998538,2
2026-03-06 12:34:00.00668,2
2026-03-06 12:34:01.006822,2
2026-03-06 12:34:02.017078,2
2026-03-06 12:34:03.025748,2
2026-03-06 12:34:04.026438,2
2026-03-06 12:34:05.034009,2
2026-03-06 12:34:06.034629,2
2026-03-06 12:34:07.034809,2
2026-03-06 12:34:08.044291,2
2026-03-06 12:34:09.05311,2
2026-03-06 12:34:10.054148,2
2026-03-06 12:34:11.054216,2
2026-03-06 12:34:12.06374,2
2026-03-06 12:34:13.07328,2
2026-03-06 12:34:14.083659,2
2026-03-06 12:34:15.084782,2
2026-03-06 12:34:16.093521,2
2026-03-06 12:34:17.102923,2
2026-03-06 12:34:18.104303,2
2026-03-06 12:34:19.105836,2
2026-03-06 12:34:20.107165,2
2026-03-06 12:34:21.116269,2
2026-03-06 12:34:22.125059,2
2026-03-06 12:34:23.134176,2
2026-03-06 12:34:24.143221,2
2026-03-06 12:34:25.14892,2
2026-03-06 12:34:26.158841,2
2026-03-06 12:34:27.168723,2
2026-03-06 12:34:28.168413,2
2026-03-06 12:34:29.176153,2
2026-03-06 12:34:30.185779,2
2026-03-06 12:34:31.195883,2
2026-03-06 12:34:32.195899,2
2026-03-06 12:34:33.20518,2
2026-03-06 12:34:34.215595,2
2026-03-06 12:34:35.215528,2
2026-03-06 12:34:36.216164,2
2026-03-06 12:34:37.216016,2
2026-03-06 12:34:38.226161,2
2026-03-06 12:34:39.234635,2
2026-03-06 12:34:40.243891,2
2026-03-06 12:34:41.253523,2
2026-03-06 12:34:42.26212,2
2026-03-06 12:34:43.271319,2
2026-03-06 12:34:44.280088,2
2026-03-06 12:34:45.288711,2
2026-03-06 12:34:46.297004,2
2026-03-06 12:34:47.297949,2
2026-03-06 12:34:48.307006,2
2026-03-06 12:34:49.3076,2
2026-03-06 12:34:50.308777,2
2026-03-06 12:34:51.310843,2
2026-03-06 12:34:52.312014,2
2026-03-06 12:34:53.313404,2
2026-03-06 12:34:54.323043,2
2026-03-06 12:34:55.333192,2
2026-03-06 12:34:56.34173,2
2026-03-06 12:34:57.34991,2
2026-03-06 12:34:58.350035,2
2026-03-06 12:34:59.351029,2
2026-03-06 12:35:00.351788,2
2026-03-06 12:35:01.36104,2
2026-03-06 12:35:02.368827,2
2026-03-06 12:35:03.378435,2
2026-03-06 12:35:04.378702,2
2026-03-06 12:35:05.380479,2
2026-03-06 12:35:06.389696,2
2026-03-06 12:35:07.398339,2
2026-03-06 12:35:08.407007,2
2026-03-06 12:35:09.416197,2
2026-03-06 12:35:10.417961,2
2026-03-06 12:35:11.428431,2
2026-03-06 12:35:12.436365,2
2026-03-06 12:35:13.445762,2
2026-03-06 12:35:14.446991,2
2026-03-06 12:35:15.455718,2
2026-03-06 12:35:16.465163,2
2026-03-06 12:35:17.465377,2
2026-03-06 12:35:18.467476,2
2026-03-06 12:35:19.468248,2
2026-03-06 12:35:20.477991,2
2026-03-06 12:35:21.478549,2
2026-03-06 12:35:22.478845,2
2026-03-06 12:35:23.480659,2
2026-03-06 12:35:24.481913,2
2026-03-06 12:35:25.482517,2
2026-03-06 12:35:26.487072,2
2026-03-06 12:35:27.491214,2
2026-03-06 12:35:28.500274,2
2026-03-06 12:35:29.51026,2
2026-03-06 12:35:30.512423,2
2026-03-06 12:35:31.512985,2
2026-03-06 12:35:32.523178,2
2026-03-06 12:35:33.532745,2
2026-03-06 12:35:34.536453,2
2026-03-06 12:35:35.546109,2
2026-03-06 12:35:36.556,2
2026-03-06 12:35:37.564351,2
2026-03-06 12:35:38.573696,2
2026-03-06 12:35:39.583453,2
2026-03-06 12:35:40.591622,2
2026-03-06 12:35:41.601092,2
2026-03-06 12:35:42.611117,2
2026-03-06 12:35:43.620627,2
2026-03-06 12:35:44.620717,2
2026-03-06 12:35:45.620845,2
2026-03-06 12:35:46.63025,2
2026-03-06 12:35:47.639878,2
2026-03-06 12:35:48.648619,2
2026-03-06 12:35:49.658573,2
2026-03-06 12:35:50.668316,2
2026-03-06 12:35:51.677735,2
2026-03-06 12:35:52.687328,2
2026-03-06 12:35:53.696512,2
2026-03-06 12:35:54.70632,2
2026-03-06 12:35:55.708524,2
2026-03-06 12:35:56.708734,2
2026-03-06 12:35:57.708746,2
2026-03-06 12:35:58.711392,2
2026-03-06 12:35:59.72026,2
2026-03-06 12:36:00.720703,2
2026-03-06 12:36:01.722023,2
2026-03-06 12:36:02.731538,2
2026-03-06 12:36:03.74151,2
2026-03-06 12:36:04.741482,2
2026-03-06 12:36:05.749126,2
2026-03-06 12:36:06.750095,2
2026-03-06 12:36:07.752037,2
2026-03-06 12:36:08.753267,2
2026-03-06 12:36:09.762761,2
2026-03-06 12:36:10.77202,2
2026-03-06 12:36:11.772587,2
2026-03-06 12:36:12.782047,2
2026-03-06 12:36:13.790465,2
2026-03-06 12:36:14.798604,2
2026-03-06 12:36:15.807458,2
2026-03-06 12:36:16.815946,2
2026-03-06 12:36:17.8239,2
2026-03-06 12:36:18.832633,2
2026-03-06 12:36:19.842183,2
2026-03-06 12:36:20.850906,2
2026-03-06 12:36:21.860374,2
2026-03-06 12:36:22.860168,2
2026-03-06 12:36:23.860358,2
2026-03-06 12:36:24.860689,2
2026-03-06 12:36:25.861568,2
2026-03-06 12:36:26.863237,2
2026-03-06 12:36:27.872232,2
2026-03-06 12:36:28.880993,2
2026-03-06 12:36:29.890121,2
2026-03-06 12:36:30.891368,2
2026-03-06 12:36:31.899385,2
2026-03-06 12:36:32.906653,2
2026-03-06 12:36:33.914965,2
2026-03-06 12:36:34.922937,2
2026-03-06 12:36:35.925208,2
2026-03-06 12:36:36.925512,2
2026-03-06 12:36:37.935317,2
2026-03-06 12:36:38.944878,2
2026-03-06 12:36:39.953842,2
2026-03-06 12:36:40.96293,2
2026-03-06 12:36:41.963624,2
2026-03-06 12:36:42.97184,2
2026-03-06 12:36:43.981223,2
2026-03-06 12:36:44.991185,2
2026-03-06 12:36:46.000812,2
2026-03-06 12:36:47.007106,2
2026-03-06 12:36:48.015767,2
2026-03-06 12:36:49.024504,2
2026-03-06 12:36:50.034784,2
2026-03-06 12:36:51.034423,2
2026-03-06 12:36:52.035097,2
2026-03-06 12:36:53.037663,2
2026-03-06 12:36:54.038657,2
2026-03-06 12:36:55.039437,2
2026-03-06 12:36:56.041548,2
2026-03-06 12:36:57.042971,2
2026-03-06 12:36:58.042797,2
2026-03-06 12:36:59.052543,2
2026-03-06 12:37:00.054402,2
2026-03-06 12:37:01.063514,2
2026-03-06 12:37:02.066772,2
2026-03-06 12:37:03.067573,2
2026-03-06 12:37:04.07586,2
2026-03-06 12:37:05.076302,2
2026-03-06 12:37:06.085704,2
2026-03-06 12:37:07.086121,2
2026-03-06 12:37:08.087064,2
2026-03-06 12:37:09.088985,2
2026-03-06 12:37:10.09839,2
2026-03-06 12:37:11.10773,2
2026-03-06 12:37:12.11671,2
2026-03-06 12:37:13.126446,2
2026-03-06 12:37:14.127479,2
2026-03-06 12:37:15.127935,2
2026-03-06 12:37:16.128616,2
2026-03-06 12:37:17.138112,2
2026-03-06 12:37:18.140803,2
2026-03-06 12:37:19.142391,2
2026-03-06 12:37:20.151674,2
2026-03-06 12:37:21.159724,2
2026-03-06 12:37:22.160861,2
2026-03-06 12:37:23.170094,2
2026-03-06 12:37:24.178603,2
2026-03-06 12:37:25.186305,2
2026-03-06 12:37:26.195834,2
2026-03-06 12:37:27.205991,2
2026-03-06 12:37:28.206463,2
2026-03-06 12:37:29.214948,2
2026-03-06 12:37:30.224303,2
2026-03-06 12:37:31.232265,2
2026-03-06 12:37:32.241171,2
2026-03-06 12:37:33.250774,2
2026-03-06 12:37:34.260269,2
2026-03-06 12:37:35.270531,2
2026-03-06 12:37:36.279424,2
2026-03-06 12:37:37.28108,2
2026-03-06 12:37:38.281523,2
2026-03-06 12:37:39.283603,2
2026-03-06 12:37:40.293948,2
2026-03-06 12:37:41.302122,2
2026-03-06 12:37:42.309712,2
2026-03-06 12:37:43.310063,2
2026-03-06 12:37:44.310478,2
2026-03-06 12:37:45.311055,2
2026-03-06 12:37:46.311618,2
2026-03-06 12:37:47.319412,2
2026-03-06 12:37:48.328405,2
2026-03-06 12:37:49.337448,2
2026-03-06 12:37:50.337209,2
2026-03-06 12:37:51.338147,2
2026-03-06 12:37:52.338776,2
2026-03-06 12:37:53.346879,2
2026-03-06 12:37:54.354754,2
2026-03-06 12:37:55.364091,2
2026-03-06 12:37:56.365272,2
2026-03-06 12:37:57.374226,2
2026-03-06 12:37:58.382731,2
2026-03-06 12:37:59.392416,2
2026-03-06 12:38:00.393262,2
2026-03-06 12:38:01.393498,2
2026-03-06 12:38:02.393915,2
2026-03-06 12:38:03.40261,2
2026-03-06 12:38:04.403868,2
2026-03-06 12:38:05.41378,2
2026-03-06 12:38:06.423341,2
2026-03-06 12:38:07.424243,2
2026-03-06 12:38:08.424088,2
2026-03-06 12:38:09.434403,2
2026-03-06 12:38:10.443945,2
2026-03-06 12:38:11.444925,2
2026-03-06 12:38:12.44824,2
2026-03-06 12:38:13.448535,2
2026-03-06 12:38:14.449764,2
2026-03-06 12:38:15.4531,2
2026-03-06 12:38:16.462912,2
2026-03-06 12:38:17.472889,2
2026-03-06 12:38:18.481391,2
2026-03-06 12:38:19.482422,2
2026-03-06 12:38:20.483217,2
2026-03-06 12:38:21.491666,2
2026-03-06 12:38:22.492063,2
2026-03-06 12:38:23.493605,2
2026-03-06 12:38:24.496345,2
2026-03-06 12:38:25.498829,2
2026-03-06 12:38:26.498771,2
2026-03-06 12:38:27.508592,2
2026-03-06 12:38:28.519249,2
2026-03-06 12:38:29.519757,2
2026-03-06 12:38:30.528722,2
2026-03-06 12:38:31.528848,2
2026-03-06 12:38:32.52955,2
2026-03-06 12:38:33.53945,2
2026-03-06 12:38:34.549075,2
2026-03-06 12:38:35.559496,2
2026-03-06 12:38:36.559199,2
2026-03-06 12:38:37.560174,2
2026-03-06 12:38:38.561264,2
2026-03-06 12:38:39.564124,2
2026-03-06 12:38:40.572421,2
2026-03-06 12:38:41.581701,2
2026-03-06 12:38:42.591645,2
2026-03-06 12:38:43.601454,2
2026-03-06 12:38:44.610765,2
2026-03-06 12:38:45.61966,2
2026-03-06 12:38:46.628238,2
2026-03-06 12:38:47.63802,2
2026-03-06 12:38:48.647124,2
2026-03-06 12:38:49.656217,2
2026-03-06 12:38:50.665652,2
2026-03-06 12:38:51.667961,2
2026-03-06 12:38:52.670405,2
2026-03-06 12:38:53.679667,2
2026-03-06 12:38:54.688629,2
2026-03-06 12:38:55.698901,2
2026-03-06 12:38:56.708426,2
2026-03-06 12:38:57.715817,2
2026-03-06 12:38:58.715976,2
2026-03-06 12:38:59.723969,2
2026-03-06 12:39:00.733457,2
2026-03-06 12:39:01.734646,2
2026-03-06 12:39:02.734785,2
2026-03-06 12:39:03.736054,2
2026-03-06 12:39:04.736769,2
2026-03-06 12:39:05.738524,2
2026-03-06 12:39:06.74794,2
2026-03-06 12:39:07.749342,2
2026-03-06 12:39:08.750315,2
2026-03-06 12:39:09.758234,2
2026-03-06 12:39:10.76658,2
2026-03-06 12:39:11.775642,2
2026-03-06 12:39:12.784961,2
2026-03-06 12:39:13.794732,2
2026-03-06 12:39:14.803483,2
2026-03-06 12:39:15.813186,2
2026-03-06 12:39:16.821895,2
2026-03-06 12:39:17.823107,2
2026-03-06 12:39:18.832393,2
2026-03-06 12:39:19.832737,2
2026-03-06 12:39:20.834881,2
2026-03-06 12:39:21.844915,2
2026-03-06 12:39:22.854611,2
2026-03-06 12:39:23.863795,2
2026-03-06 12:39:24.872022,2
2026-03-06 12:39:25.880591,2
2026-03-06 12:39:26.889787,2
2026-03-06 12:39:27.899344,2
2026-03-06 12:39:28.909115,2
2026-03-06 12:39:29.909613,2
2026-03-06 12:39:30.918999,2
2026-03-06 12:39:31.927038,2
2026-03-06 12:39:32.927911,2
2026-03-06 12:39:33.928769,2
2026-03-06 12:39:34.938663,2
2026-03-06 12:39:35.948092,2
2026-03-06 12:39:36.958246,2
2026-03-06 12:39:37.968009,2
2026-03-06 12:39:38.976944,2
2026-03-06 12:39:39.985852,2
2026-03-06 12:39:40.995294,2
2026-03-06 12:39:41.995323,2
2026-03-06 12:39:43.004912,2
2026-03-06 12:39:44.01451,2
2026-03-06 12:39:45.014968,2
2026-03-06 12:39:46.017048,2
2026-03-06 12:39:47.01887,2
2026-03-06 12:39:48.027221,2
2026-03-06 12:39:49.026983,2
2026-03-06 12:39:50.035561,2
2026-03-06 12:39:51.03781,2
2026-03-06 12:39:52.039264,2
2026-03-06 12:39:53.049412,2
2026-03-06 12:39:54.058247,2
2026-03-06 12:39:55.067655,2
2026-03-06 12:39:56.076101,2
2026-03-06 12:39:57.079198,2
2026-03-06 12:39:58.088532,2
2026-03-06 12:39:59.097903,2
2026-03-06 12:40:00.107676,2
2026-03-06 12:40:01.116115,2
2026-03-06 12:40:02.118105,2
2026-03-06 12:40:03.121817,2
2026-03-06 12:40:04.122536,2
2026-03-06 12:40:05.131858,2
2026-03-06 12:40:06.132172,2
2026-03-06 12:40:07.142001,2
2026-03-06 12:40:08.151331,2
2026-03-06 12:40:09.16033,2
2026-03-06 12:40:10.168884,2
2026-03-06 12:40:11.177782,2
2026-03-06 12:40:12.178594,2
2026-03-06 12:40:13.187713,2
2026-03-06 12:40:14.19672,2
2026-03-06 12:40:15.205627,2
2026-03-06 12:40:16.215025,2
2026-03-06 12:40:17.215153,2
2026-03-06 12:40:18.224954,2
2026-03-06 12:40:19.234947,2
2026-03-06 12:40:20.244152,2
2026-03-06 12:40:21.253771,2
2026-03-06 12:40:22.263483,2
2026-03-06 12:40:23.272979,2
2026-03-06 12:40:24.27333,2
2026-03-06 12:40:25.274505,2
2026-03-06 12:40:26.275171,2
2026-03-06 12:40:27.284554,2
2026-03-06 12:40:28.285076,2
2026-03-06 12:40:29.286752,2
2026-03-06 12:40:30.296376,2
2026-03-06 12:40:31.296267,2
2026-03-06 12:40:32.305118,2
2026-03-06 12:40:33.305628,2
2026-03-06 12:40:34.314189,2
2026-03-06 12:40:35.322277,2
2026-03-06 12:40:36.331517,2
2026-03-06 12:40:37.340622,2
2026-03-06 12:40:38.350136,2
2026-03-06 12:40:39.352949,2
2026-03-06 12:40:40.361731,2
2026-03-06 12:40:41.370328,2
2026-03-06 12:40:42.379452,2
2026-03-06 12:40:43.387145,2
2026-03-06 12:40:44.396655,2
2026-03-06 12:40:45.405661,2
2026-03-06 12:40:46.415629,2
2026-03-06 12:40:47.424597,2
2026-03-06 12:40:48.43392,2
2026-03-06 12:40:49.442627,2
2026-03-06 12:40:50.45159,2
2026-03-06 12:40:51.461388,2
2026-03-06 12:40:52.470474,2
2026-03-06 12:40:53.480403,2
2026-03-06 12:40:54.480636,2
2026-03-06 12:40:55.490082,2
2026-03-06 12:40:56.499023,2
2026-03-06 12:40:57.509138,2
2026-03-06 12:40:58.519022,2
2026-03-06 12:40:59.529248,2
2026-03-06 12:41:00.52989,2
2026-03-06 12:41:01.539903,2
2026-03-06 12:41:02.542996,2
2026-03-06 12:41:03.552455,2
2026-03-06 12:41:04.552788,2
2026-03-06 12:41:05.553265,2
2026-03-06 12:41:06.562248,2
2026-03-06 12:41:07.571926,2
2026-03-06 12:41:08.581349,2
2026-03-06 12:41:09.583807,2
2026-03-06 12:41:10.584717,2
2026-03-06 12:41:11.594358,2
2026-03-06 12:41:12.603723,2
2026-03-06 12:41:13.61376,2
2026-03-06 12:41:14.615815,2
2026-03-06 12:41:15.624704,2
2026-03-06 12:41:16.633972,2
2026-03-06 12:41:17.643083,2
2026-03-06 12:41:18.652712,2
2026-03-06 12:41:19.662428,2
2026-03-06 12:41:20.67125,2
2026-03-06 12:41:21.679969,2
2026-03-06 12:41:22.689071,2
2026-03-06 12:41:23.699146,2
2026-03-06 12:41:24.707463,2
2026-03-06 12:41:25.71715,2
2026-03-06 12:41:26.725911,2
2026-03-06 12:41:27.735416,2
2026-03-06 12:41:28.737714,2
2026-03-06 12:41:29.746804,2
2026-03-06 12:41:30.747407,2
2026-03-06 12:41:31.757518,2
2026-03-06 12:41:32.757343,2
2026-03-06 12:41:33.758272,2
2026-03-06 12:41:34.767628,2
2026-03-06 12:41:35.776798,2
2026-03-06 12:41:36.786138,2
2026-03-06 12:41:37.787982,2
2026-03-06 12:41:38.789255,2
2026-03-06 12:41:39.798366,2
2026-03-06 12:41:40.800047,2
2026-03-06 12:41:41.80766,2
2026-03-06 12:41:42.808142,2
2026-03-06 12:41:43.817012,2
2026-03-06 12:41:44.826442,2
2026-03-06 12:41:45.836395,2
2026-03-06 12:41:46.83764,2
2026-03-06 12:41:47.847287,2
2026-03-06 12:41:48.8568,2
2026-03-06 12:41:49.866233,2
2026-03-06 12:41:50.875764,2
2026-03-06 12:41:51.885465,2
2026-03-06 12:41:52.894396,2
2026-03-06 12:41:53.902545,2
2026-03-06 12:41:54.911526,2
2026-03-06 12:41:55.919667,2
