time,BOARD.HB_12.board_state
2026-03-06 12:31:43.781421,2
2026-03-06 12:31:43.791131,2
2026-03-06 12:31:44.338095,2
2026-03-06 12:31:45.343808,2
2026-03-06 12:31:46.34595,2
2026-03-06 12:31:47.348992,2
2026-03-06 12:31:48.34935,2
2026-03-06 12:31:49.349477,2
2026-03-06 12:31:50.351444,2
2026-03-06 12:31:51.361219,2
2026-03-06 12:31:52.369801,2
2026-03-06 12:31:53.371394,2
2026-03-06 12:31:54.380484,2
2026-03-06 12:31:55.380426,2
2026-03-06 12:31:56.386384,2
2026-03-06 12:31:57.389735,2
2026-03-06 12:31:58.393184,2
2026-03-06 12:31:59.402436,2
2026-03-06 12:32:00.412216,2
2026-03-06 12:32:01.412574,2
2026-03-06 12:32:02.422376,2
2026-03-06 12:32:03.431204,2
2026-03-06 12:32:04.440857,2
2026-03-06 12:32:05.442141,2
2026-03-06 12:32:06.444078,2
2026-03-06 12:32:07.444146,2
2026-03-06 12:32:08.446963,2
2026-03-06 12:32:09.447738,2
2026-03-06 12:32:10.449916,2
2026-03-06 12:32:11.451517,2
2026-03-06 12:32:12.453158,2
2026-03-06 12:32:13.453705,2
2026-03-06 12:32:14.457095,2
2026-03-06 12:32:15.457605,2
2026-03-06 12:32:16.466108,2
2026-03-06 12:32:17.475112,2
2026-03-06 12:32:18.484673,2
2026-03-06 12:32:19.487094,2
2026-03-06 12:32:20.49636,2
2026-03-06 12:32:21.495988,2
2026-03-06 12:32:22.498323,2
2026-03-06 12:32:23.507404,2
2026-03-06 12:32:24.517166,2
2026-03-06 12:32:25.525895,2
2026-03-06 12:32:26.535977,2
2026-03-06 12:32:27.544753,2
2026-03-06 12:32:28.555625,2
2026-03-06 12:32:29.556195,2
2026-03-06 12:32:30.564642,2
2026-03-06 12:32:31.573686,2
2026-03-06 12:32:32.575785,2
2026-03-06 12:32:33.575632,2
2026-03-06 12:32:34.584197,2
2026-03-06 12:32:35.594012,2
2026-03-06 12:32:36.602882,2
2026-03-06 12:32:37.612075,2
2026-03-06 12:32:38.613072,2
2026-03-06 12:32:39.615662,2
2026-03-06 12:32:40.617566,2
2026-03-06 12:32:41.627108,2
2026-03-06 12:32:42.636003,2
2026-03-06 12:32:43.644734,2
2026-03-06 12:32:44.653047,2
2026-03-06 12:32:45.65467,2
2026-03-06 12:32:46.655449,2
2026-03-06 12:32:47.657747,2
