time,BOARD.HB_31.board_state
2026-03-06 12:31:43.782213,2
2026-03-06 12:31:43.790713,2
2026-03-06 12:31:44.341245,2
2026-03-06 12:31:45.344554,2
2026-03-06 12:31:46.347773,2
2026-03-06 12:31:47.35146,2
2026-03-06 12:31:48.355931,2
2026-03-06 12:31:49.356447,2
2026-03-06 12:31:50.356926,2
2026-03-06 12:31:51.358071,2
2026-03-06 12:31:52.361228,2
2026-03-06 12:31:53.363788,2
2026-03-06 12:31:54.364621,2
2026-03-06 12:31:55.373053,2
2026-03-06 12:31:56.376304,2
2026-03-06 12:31:57.377152,2
2026-03-06 12:31:58.387098,2
2026-03-06 12:31:59.392523,2
2026-03-06 12:32:00.395255,2
2026-03-06 12:32:01.396216,2
2026-03-06 12:32:02.396186,2
2026-03-06 12:32:03.398367,2
2026-03-06 12:32:04.402892,2
2026-03-06 12:32:05.41241,2
2026-03-06 12:32:06.41412,2
2026-03-06 12:32:07.415193,2
2026-03-06 12:32:08.415936,2
2026-03-06 12:32:09.416899,2
2026-03-06 12:32:10.417044,2
2026-03-06 12:32:11.418294,2
2026-03-06 12:32:12.42699,2
2026-03-06 12:32:13.427087,2
2026-03-06 12:32:14.437104,2
2026-03-06 12:32:15.444741,2
2026-03-06 12:32:16.445381,2
2026-03-06 12:32:17.446132,2
2026-03-06 12:32:18.456142,2
2026-03-06 12:32:19.466172,2
2026-03-06 12:32:20.476434,2
2026-03-06 12:32:21.486336,2
2026-03-06 12:32:22.487705,2
2026-03-06 12:32:23.49606,2
2026-03-06 12:32:24.496619,2
2026-03-06 12:32:25.505706,2
2026-03-06 12:32:26.515565,2
2026-03-06 12:32:27.515955,2
2026-03-06 12:32:28.515543,2
2026-03-06 12:32:29.525436,2
2026-03-06 12:32:30.534376,2
2026-03-06 12:32:31.535153,2
2026-03-06 12:32:32.537399,2
2026-03-06 12:32:33.544739,2
2026-03-06 12:32:34.553198,2
2026-03-06 12:32:35.561763,2
2026-03-06 12:32:36.571837,2
2026-03-06 12:32:37.573411,2
2026-03-06 12:32:38.583312,2
2026-03-06 12:32:39.583813,2
2026-03-06 12:32:40.593922,2
2026-03-06 12:32:41.593977,2
2026-03-06 12:32:42.596323,2
2026-03-06 12:32:43.597609,2
2026-03-06 12:32:44.606735,2
2026-03-06 12:32:45.61497,2
2026-03-06 12:32:46.624231,2
2026-03-06 12:32:47.624536,2
2026-03-06 12:32:48.632648,2
2026-03-06 12:32:49.641974,2
2026-03-06 12:32:50.650508,2
2026-03-06 12:32:51.659944,2
2026-03-06 12:32:52.661114,2
2026-03-06 12:32:53.671289,2
2026-03-06 12:32:54.68114,2
2026-03-06 12:32:55.681436,2
2026-03-06 12:32:56.691278,2
2026-03-06 12:32:57.691487,2
2026-03-06 12:32:58.693362,2
2026-03-06 12:32:59.693295,2
2026-03-06 12:33:00.702127,2
2026-03-06 12:33:01.702895,2
2026-03-06 12:33:02.712306,2
2026-03-06 12:33:03.721429,2
2026-03-06 12:33:04.730695,2
2026-03-06 12:33:05.74102,2
2026-03-06 12:33:06.742324,2
2026-03-06 12:33:07.751443,2
2026-03-06 12:33:08.751971,2
2026-03-06 12:33:09.761367,2
2026-03-06 12:33:10.771076,2
2026-03-06 12:33:11.771905,2
2026-03-06 12:33:12.771841,2
2026-03-06 12:33:13.772255,2
2026-03-06 12:33:14.782171,2
2026-03-06 12:33:15.783549,2
2026-03-06 12:33:16.792657,2
2026-03-06 12:33:17.793831,2
2026-03-06 12:33:18.802113,2
2026-03-06 12:33:19.803036,2
2026-03-06 12:33:20.813315,2
2026-03-06 12:33:21.821611,2
2026-03-06 12:33:22.830514,2
2026-03-06 12:33:23.839138,2
2026-03-06 12:33:24.84844,2
2026-03-06 12:33:25.856923,2
2026-03-06 12:33:26.858429,2
2026-03-06 12:33:27.868251,2
2026-03-06 12:33:28.877468,2
2026-03-06 12:33:29.887555,2
2026-03-06 12:33:30.895634,2
2026-03-06 12:33:31.899292,2
2026-03-06 12:33:32.907709,2
2026-03-06 12:33:33.908467,2
2026-03-06 12:33:34.908928,2
2026-03-06 12:33:35.909933,2
2026-03-06 12:33:36.910779,2
2026-03-06 12:33:37.911309,2
2026-03-06 12:33:38.912142,2
2026-03-06 12:33:39.921324,2
2026-03-06 12:33:40.922004,2
2026-03-06 12:33:41.930829,2
2026-03-06 12:33:42.93198,2
2026-03-06 12:33:43.941052,2
2026-03-06 12:33:44.948986,2
2026-03-06 12:33:45.958115,2
2026-03-06 12:33:46.966831,2
2026-03-06 12:33:47.967723,2
2026-03-06 12:33:48.971106,2
2026-03-06 12:33:49.98018,2
2026-03-06 12:33:50.981079,2
2026-03-06 12:33:51.981897,2
2026-03-06 12:33:52.982378,2
2026-03-06 12:33:53.984042,2
2026-03-06 12:33:54.984297,2
2026-03-06 12:33:55.993199,2
2026-03-06 12:33:57.000739,2
2026-03-06 12:33:58.010613,2
2026-03-06 12:33:59.011102,2
2026-03-06 12:34:00.020591,2
2026-03-06 12:34:01.02109,2
2026-03-06 12:34:02.030139,2
2026-03-06 12:34:03.037693,2
2026-03-06 12:34:04.045992,2
2026-03-06 12:34:05.053945,2
2026-03-06 12:34:06.061807,2
2026-03-06 12:34:07.063101,2
2026-03-06 12:34:08.072412,2
2026-03-06 12:34:09.081988,2
2026-03-06 12:34:10.082574,2
2026-03-06 12:34:11.0831,2
2026-03-06 12:34:12.093219,2
2026-03-06 12:34:13.102761,2
2026-03-06 12:34:14.104908,2
2026-03-06 12:34:15.113984,2
2026-03-06 12:34:16.122386,2
2026-03-06 12:34:17.124079,2
2026-03-06 12:34:18.134165,2
2026-03-06 12:34:19.143122,2
2026-03-06 12:34:20.152148,2
2026-03-06 12:34:21.161669,2
2026-03-06 12:34:22.171155,2
2026-03-06 12:34:23.171179,2
2026-03-06 12:34:24.181727,2
2026-03-06 12:34:25.191211,2
2026-03-06 12:34:26.191076,2
2026-03-06 12:34:27.191958,2
2026-03-06 12:34:28.192265,2
2026-03-06 12:34:29.193326,2
2026-03-06 12:34:30.201757,2
2026-03-06 12:34:31.205571,2
2026-03-06 12:34:32.206206,2
2026-03-06 12:34:33.215552,2
2026-03-06 12:34:34.225287,2
2026-03-06 12:34:35.233893,2
2026-03-06 12:34:36.233889,2
2026-03-06 12:34:37.234164,2
2026-03-06 12:34:38.242401,2
2026-03-06 12:34:39.242736,2
2026-03-06 12:34:40.244642,2
2026-03-06 12:34:41.246537,2
2026-03-06 12:34:42.247491,2
2026-03-06 12:34:43.249607,2
2026-03-06 12:34:44.250856,2
2026-03-06 12:34:45.252112,2
2026-03-06 12:34:46.261088,2
2026-03-06 12:34:47.261689,2
2026-03-06 12:34:48.262431,2
2026-03-06 12:34:49.270001,2
2026-03-06 12:34:50.277962,2
2026-03-06 12:34:51.280278,2
2026-03-06 12:34:52.281642,2
2026-03-06 12:34:53.28273,2
2026-03-06 12:34:54.291104,2
2026-03-06 12:34:55.292436,2
2026-03-06 12:34:56.30173,2
2026-03-06 12:34:57.30911,2
2026-03-06 12:34:58.309927,2
2026-03-06 12:34:59.310169,2
2026-03-06 12:35:00.311018,2
2026-03-06 12:35:01.311268,2
2026-03-06 12:35:02.320315,2
2026-03-06 12:35:03.328206,2
2026-03-06 12:35:04.3371,2
2026-03-06 12:35:05.345521,2
2026-03-06 12:35:06.354743,2
2026-03-06 12:35:07.355746,2
2026-03-06 12:35:08.356231,2
2026-03-06 12:35:09.365745,2
2026-03-06 12:35:10.374985,2
2026-03-06 12:35:11.384483,2
2026-03-06 12:35:12.393767,2
2026-03-06 12:35:13.393934,2
2026-03-06 12:35:14.404193,2
2026-03-06 12:35:15.40607,2
2026-03-06 12:35:16.414289,2
2026-03-06 12:35:17.415125,2
2026-03-06 12:35:18.417127,2
2026-03-06 12:35:19.419807,2
