time,PT.GN2_Regulated.status
2026-03-06 12:32:02.481104,0
2026-03-06 12:32:02.582232,0
2026-03-06 12:32:02.683061,0
2026-03-06 12:32:02.784611,0
2026-03-06 12:32:02.885573,0
2026-03-06 12:32:02.986391,0
2026-03-06 12:32:03.0877,0
2026-03-06 12:32:03.189421,0
2026-03-06 12:32:03.290675,0
2026-03-06 12:32:03.391596,0
2026-03-06 12:32:03.49321,0
2026-03-06 12:32:03.593857,0
2026-03-06 12:32:03.695066,0
2026-03-06 12:32:03.795661,0
2026-03-06 12:32:03.897119,0
2026-03-06 12:32:03.997743,0
2026-03-06 12:32:04.098822,0
2026-03-06 12:32:04.199964,0
2026-03-06 12:32:04.301031,0
2026-03-06 12:32:04.402311,0
2026-03-06 12:32:04.503112,0
2026-03-06 12:32:04.60411,0
2026-03-06 12:32:04.705248,0
2026-03-06 12:32:04.806635,0
2026-03-06 12:32:04.908177,0
2026-03-06 12:32:05.009433,0
2026-03-06 12:32:05.110182,0
2026-03-06 12:32:05.211707,0
2026-03-06 12:32:05.31328,0
2026-03-06 12:32:05.415112,0
2026-03-06 12:32:05.515289,0
2026-03-06 12:32:05.615875,0
2026-03-06 12:32:05.717168,0
2026-03-06 12:32:05.818192,0
2026-03-06 12:32:05.918904,0
2026-03-06 12:32:06.019387,0
2026-03-06 12:32:06.120954,0
2026-03-06 12:32:06.221614,0
2026-03-06 12:32:06.323278,0
2026-03-06 12:32:06.424846,0
2026-03-06 12:32:06.525693,0
2026-03-06 12:32:06.626919,0
2026-03-06 12:32:06.728221,0
2026-03-06 12:32:06.829602,0
2026-03-06 12:32:06.930373,0
2026-03-06 12:32:07.031484,0
2026-03-06 12:32:07.132693,0
2026-03-06 12:32:07.233826,0
2026-03-06 12:32:07.334998,0
2026-03-06 12:32:07.436167,0
2026-03-06 12:32:07.536692,0
2026-03-06 12:32:07.637609,0
2026-03-06 12:32:07.73864,0
2026-03-06 12:32:07.839953,0
2026-03-06 12:32:07.940649,0
2026-03-06 12:32:08.04212,0
2026-03-06 12:32:08.143586,0
2026-03-06 12:32:08.244763,0
2026-03-06 12:32:08.345895,0
2026-03-06 12:32:08.446935,0
2026-03-06 12:32:08.547954,0
2026-03-06 12:32:08.649089,0
2026-03-06 12:32:08.749862,0
2026-03-06 12:32:08.850958,0
2026-03-06 12:32:08.951877,0
2026-03-06 12:32:09.053449,0
2026-03-06 12:32:09.154421,0
2026-03-06 12:32:09.255084,0
2026-03-06 12:32:09.356187,0
2026-03-06 12:32:09.457209,0
2026-03-06 12:32:09.558068,0
2026-03-06 12:32:09.659366,0
2026-03-06 12:32:09.760704,0
2026-03-06 12:32:09.861528,0
2026-03-06 12:32:09.963034,0
2026-03-06 12:32:10.064337,0
2026-03-06 12:32:10.164981,0
2026-03-06 12:32:10.265836,0
2026-03-06 12:32:10.366753,0
2026-03-06 12:32:10.46802,0
2026-03-06 12:32:10.569413,0
2026-03-06 12:32:10.669788,0
2026-03-06 12:32:10.771265,0
2026-03-06 12:32:10.871918,0
2026-03-06 12:32:10.972905,0
2026-03-06 12:32:11.073709,0
2026-03-06 12:32:11.175056,0
2026-03-06 12:32:11.276776,0
2026-03-06 12:32:11.377768,0
2026-03-06 12:32:11.478881,0
2026-03-06 12:32:11.580113,0
2026-03-06 12:32:11.680838,0
2026-03-06 12:32:11.781683,0
2026-03-06 12:32:11.882596,0
2026-03-06 12:32:11.983513,0
2026-03-06 12:32:12.084167,0
2026-03-06 12:32:12.185038,0
2026-03-06 12:32:12.286407,0
2026-03-06 12:32:12.386905,0
2026-03-06 12:32:12.487775,0
2026-03-06 12:32:12.58854,0
2026-03-06 12:32:12.689407,0
2026-03-06 12:32:12.792006,0
2026-03-06 12:32:12.892785,0
2026-03-06 12:32:12.994163,0
2026-03-06 12:32:13.094768,0
2026-03-06 12:32:13.195844,0
2026-03-06 12:32:13.297012,0
2026-03-06 12:32:13.398243,0
2026-03-06 12:32:13.499185,0
2026-03-06 12:32:13.601484,0
2026-03-06 12:32:13.702206,0
2026-03-06 12:32:13.803608,0
2026-03-06 12:32:13.904216,0
2026-03-06 12:32:14.005626,0
2026-03-06 12:32:14.106064,0
2026-03-06 12:32:14.207413,0
2026-03-06 12:32:14.308553,0
2026-03-06 12:32:14.40885,0
2026-03-06 12:32:14.51036,0
2026-03-06 12:32:14.61088,0
2026-03-06 12:32:14.711409,0
2026-03-06 12:32:14.812598,0
2026-03-06 12:32:14.913295,0
2026-03-06 12:32:15.014107,0
2026-03-06 12:32:15.115026,0
2026-03-06 12:32:15.216724,0
2026-03-06 12:32:15.317493,0
2026-03-06 12:32:15.418489,0
2026-03-06 12:32:15.519495,0
2026-03-06 12:32:15.620457,0
2026-03-06 12:32:15.721166,0
2026-03-06 12:32:15.822355,0
2026-03-06 12:32:15.922972,0
2026-03-06 12:32:16.024361,0
2026-03-06 12:32:16.125923,0
2026-03-06 12:32:16.226779,0
2026-03-06 12:32:16.327856,0
2026-03-06 12:32:16.428385,0
2026-03-06 12:32:16.52928,0
2026-03-06 12:32:16.630659,0
2026-03-06 12:32:16.731406,0
2026-03-06 12:32:16.832379,0
2026-03-06 12:32:16.933334,0
2026-03-06 12:32:17.034092,0
2026-03-06 12:32:17.135524,0
2026-03-06 12:32:17.236462,0
2026-03-06 12:32:17.337674,0
2026-03-06 12:32:17.438355,0
2026-03-06 12:32:17.539766,0
2026-03-06 12:32:17.640765,0
2026-03-06 12:32:17.741495,0
2026-03-06 12:32:17.842682,0
2026-03-06 12:32:17.943426,0
2026-03-06 12:32:18.044218,0
2026-03-06 12:32:18.144956,0
2026-03-06 12:32:18.246017,0
2026-03-06 12:32:18.347007,0
2026-03-06 12:32:18.448082,0
2026-03-06 12:32:18.549184,0
2026-03-06 12:32:18.65063,0
2026-03-06 12:32:18.751896,0
2026-03-06 12:32:18.852666,0
2026-03-06 12:32:18.95387,0
2026-03-06 12:32:19.055024,0
2026-03-06 12:32:19.156566,0
2026-03-06 12:32:19.257864,0
2026-03-06 12:32:19.359058,0
2026-03-06 12:32:19.459914,0
2026-03-06 12:32:19.560987,0
2026-03-06 12:32:19.661686,0
2026-03-06 12:32:19.762392,0
2026-03-06 12:32:19.863924,0
2026-03-06 12:32:19.964331,0
2026-03-06 12:32:20.065906,0
2026-03-06 12:32:20.166421,0
2026-03-06 12:32:20.267265,0
2026-03-06 12:32:20.368487,0
2026-03-06 12:32:20.469018,0
2026-03-06 12:32:20.570265,0
2026-03-06 12:32:20.671562,0
2026-03-06 12:32:20.772952,0
2026-03-06 12:32:20.874029,0
2026-03-06 12:32:20.974942,0
2026-03-06 12:32:21.076367,0
2026-03-06 12:32:21.177804,0
2026-03-06 12:32:21.278412,0
2026-03-06 12:32:21.379923,0
2026-03-06 12:32:21.481776,0
2026-03-06 12:32:21.582895,0
2026-03-06 12:32:21.683959,0
2026-03-06 12:32:21.784995,0
2026-03-06 12:32:21.886032,0
2026-03-06 12:32:21.987617,0
2026-03-06 12:32:22.088509,0
2026-03-06 12:32:22.18935,0
2026-03-06 12:32:22.290197,0
2026-03-06 12:32:22.391562,0
2026-03-06 12:32:22.492631,0
2026-03-06 12:32:22.593838,0
2026-03-06 12:32:22.694807,0
2026-03-06 12:32:22.795698,0
2026-03-06 12:32:22.89712,0
2026-03-06 12:32:22.998275,0
2026-03-06 12:32:23.099068,0
2026-03-06 12:32:23.200581,0
2026-03-06 12:32:23.301395,0
2026-03-06 12:32:23.402215,0
2026-03-06 12:32:23.503393,0
2026-03-06 12:32:23.604366,0
2026-03-06 12:32:23.705626,0
2026-03-06 12:32:23.806575,0
2026-03-06 12:32:23.9076,0
2026-03-06 12:32:24.008696,0
2026-03-06 12:32:24.11013,0
2026-03-06 12:32:24.210895,0
2026-03-06 12:32:24.311784,0
2026-03-06 12:32:24.412882,0
2026-03-06 12:32:24.513698,0
2026-03-06 12:32:24.614863,0
2026-03-06 12:32:24.715388,0
2026-03-06 12:32:24.816205,0
2026-03-06 12:32:24.917237,0
2026-03-06 12:32:25.018314,0
2026-03-06 12:32:25.118915,0
2026-03-06 12:32:25.219958,0
2026-03-06 12:32:25.321063,0
2026-03-06 12:32:25.422188,0
2026-03-06 12:32:25.523082,0
2026-03-06 12:32:25.624254,0
2026-03-06 12:32:25.725128,0
2026-03-06 12:32:25.826233,0
2026-03-06 12:32:25.927114,0
2026-03-06 12:32:26.028529,0
2026-03-06 12:32:26.129115,0
2026-03-06 12:32:26.230077,0
2026-03-06 12:32:26.331592,0
2026-03-06 12:32:26.43279,0
2026-03-06 12:32:26.533756,0
2026-03-06 12:32:26.634966,0
2026-03-06 12:32:26.735956,0
2026-03-06 12:32:26.836894,0
2026-03-06 12:32:26.938201,0
2026-03-06 12:32:27.038719,0
2026-03-06 12:32:27.139766,0
2026-03-06 12:32:27.240709,0
2026-03-06 12:32:27.341631,0
2026-03-06 12:32:27.442441,0
2026-03-06 12:32:27.543618,0
2026-03-06 12:32:27.645698,0
2026-03-06 12:32:27.7467,0
2026-03-06 12:32:27.847542,0
2026-03-06 12:32:27.948368,0
2026-03-06 12:32:28.049675,0
2026-03-06 12:32:28.150378,0
2026-03-06 12:32:28.251565,0
2026-03-06 12:32:28.35245,0
2026-03-06 12:32:28.453743,0
2026-03-06 12:32:28.555593,0
2026-03-06 12:32:28.655665,0
2026-03-06 12:32:28.756642,0
2026-03-06 12:32:28.857654,0
2026-03-06 12:32:28.958621,0
2026-03-06 12:32:29.059848,0
2026-03-06 12:32:29.160618,0
2026-03-06 12:32:29.261683,0
2026-03-06 12:32:29.363121,0
2026-03-06 12:32:29.464366,0
2026-03-06 12:32:29.565504,0
2026-03-06 12:32:29.666482,0
2026-03-06 12:32:29.767205,0
2026-03-06 12:32:29.868551,0
2026-03-06 12:32:29.969037,0
2026-03-06 12:32:30.069867,0
2026-03-06 12:32:30.170608,0
2026-03-06 12:32:30.271933,0
2026-03-06 12:32:30.373169,0
2026-03-06 12:32:30.474137,0
2026-03-06 12:32:30.575285,0
2026-03-06 12:32:30.675895,0
2026-03-06 12:32:30.776999,0
2026-03-06 12:32:30.877297,0
2026-03-06 12:32:30.978258,0
2026-03-06 12:32:31.079521,0
2026-03-06 12:32:31.181161,0
2026-03-06 12:32:31.282727,0
2026-03-06 12:32:31.383602,0
2026-03-06 12:32:31.485056,0
2026-03-06 12:32:31.585956,0
2026-03-06 12:32:31.687264,0
2026-03-06 12:32:31.78797,0
2026-03-06 12:32:31.888829,0
2026-03-06 12:32:31.989779,0
2026-03-06 12:32:32.09061,0
2026-03-06 12:32:32.191688,0
2026-03-06 12:32:32.292337,0
2026-03-06 12:32:32.393506,0
2026-03-06 12:32:32.494562,0
2026-03-06 12:32:32.595963,0
2026-03-06 12:32:32.696709,0
2026-03-06 12:32:32.797425,0
2026-03-06 12:32:32.898542,0
2026-03-06 12:32:32.999293,0
2026-03-06 12:32:33.100152,0
2026-03-06 12:32:33.201159,0
2026-03-06 12:32:33.301843,0
2026-03-06 12:32:33.402683,0
2026-03-06 12:32:33.503677,0
2026-03-06 12:32:33.60461,0
2026-03-06 12:32:33.705851,0
2026-03-06 12:32:33.807359,0
2026-03-06 12:32:33.908645,0
2026-03-06 12:32:34.009305,0
2026-03-06 12:32:34.110281,0
2026-03-06 12:32:34.21139,0
2026-03-06 12:32:34.312491,0
2026-03-06 12:32:34.413879,0
2026-03-06 12:32:34.515126,0
2026-03-06 12:32:34.616884,0
2026-03-06 12:32:34.718157,0
2026-03-06 12:32:34.819298,0
2026-03-06 12:32:34.920497,0
2026-03-06 12:32:35.021696,0
2026-03-06 12:32:35.12236,0
2026-03-06 12:32:35.223711,0
2026-03-06 12:32:35.32454,0
2026-03-06 12:32:35.425429,0
2026-03-06 12:32:35.526969,0
2026-03-06 12:32:35.627383,0
2026-03-06 12:32:35.728371,0
2026-03-06 12:32:35.829634,0
2026-03-06 12:32:35.930549,0
2026-03-06 12:32:36.032031,0
2026-03-06 12:32:36.133436,0
2026-03-06 12:32:36.234596,0
2026-03-06 12:32:36.335508,0
2026-03-06 12:32:36.436449,0
2026-03-06 12:32:36.536962,0
2026-03-06 12:32:36.638017,0
2026-03-06 12:32:36.738854,0
2026-03-06 12:32:36.840167,0
2026-03-06 12:32:36.94084,0
2026-03-06 12:32:37.041747,0
2026-03-06 12:32:37.142679,0
2026-03-06 12:32:37.243967,0
2026-03-06 12:32:37.345165,0
2026-03-06 12:32:37.446269,0
2026-03-06 12:32:37.547675,0
2026-03-06 12:32:37.648708,0
2026-03-06 12:32:37.750268,0
2026-03-06 12:32:37.851365,0
2026-03-06 12:32:37.952445,0
2026-03-06 12:32:38.052853,0
2026-03-06 12:32:38.153927,0
2026-03-06 12:32:38.254897,0
2026-03-06 12:32:38.356426,0
2026-03-06 12:32:38.456864,0
2026-03-06 12:32:38.557819,0
2026-03-06 12:32:38.658785,0
2026-03-06 12:32:38.760129,0
2026-03-06 12:32:38.860656,0
2026-03-06 12:32:38.961967,0
2026-03-06 12:32:39.062379,0
2026-03-06 12:32:39.163408,0
2026-03-06 12:32:39.26385,0
2026-03-06 12:32:39.364573,0
2026-03-06 12:32:39.465522,0
2026-03-06 12:32:39.566375,0
2026-03-06 12:32:39.667746,0
2026-03-06 12:32:39.7684,0
2026-03-06 12:32:39.86945,0
2026-03-06 12:32:39.97042,0
2026-03-06 12:32:40.071324,0
2026-03-06 12:32:40.172485,0
2026-03-06 12:32:40.272726,0
2026-03-06 12:32:40.374168,0
2026-03-06 12:32:40.475249,0
2026-03-06 12:32:40.576106,0
2026-03-06 12:32:40.677399,0
2026-03-06 12:32:40.778239,0
2026-03-06 12:32:40.879079,0
2026-03-06 12:32:40.979953,0
2026-03-06 12:32:41.080928,0
2026-03-06 12:32:41.182301,0
2026-03-06 12:32:41.28296,0
2026-03-06 12:32:41.383718,0
2026-03-06 12:32:41.484447,0
2026-03-06 12:32:41.584888,0
2026-03-06 12:32:41.685775,0
2026-03-06 12:32:41.786878,0
2026-03-06 12:32:41.887792,0
2026-03-06 12:32:41.989382,0
2026-03-06 12:32:42.090255,0
2026-03-06 12:32:42.191683,0
2026-03-06 12:32:42.292598,0
2026-03-06 12:32:42.394173,0
2026-03-06 12:32:42.494962,0
2026-03-06 12:32:42.596304,0
2026-03-06 12:32:42.697174,0
2026-03-06 12:32:42.798165,0
2026-03-06 12:32:42.898842,0
2026-03-06 12:32:43.00048,0
2026-03-06 12:32:43.101327,0
2026-03-06 12:32:43.202965,0
2026-03-06 12:32:43.303748,0
2026-03-06 12:32:43.40546,0
2026-03-06 12:32:43.506511,0
2026-03-06 12:32:43.607695,0
2026-03-06 12:32:43.708371,0
2026-03-06 12:32:43.809281,0
2026-03-06 12:32:43.909366,0
2026-03-06 12:32:44.010339,0
2026-03-06 12:32:44.110871,0
2026-03-06 12:32:44.211242,0
2026-03-06 12:32:44.312785,0
2026-03-06 12:32:44.412959,0
2026-03-06 12:32:44.514523,0
2026-03-06 12:32:44.61594,0
2026-03-06 12:32:44.717015,0
2026-03-06 12:32:44.817563,0
2026-03-06 12:32:44.919134,0
2026-03-06 12:32:45.019729,0
2026-03-06 12:32:45.120657,0
2026-03-06 12:32:45.221439,0
2026-03-06 12:32:45.322012,0
2026-03-06 12:32:45.42334,0
2026-03-06 12:32:45.525448,0
2026-03-06 12:32:45.626403,0
2026-03-06 12:32:45.728014,0
2026-03-06 12:32:45.829055,0
2026-03-06 12:32:45.930195,0
2026-03-06 12:32:46.031764,0
2026-03-06 12:32:46.132586,0
2026-03-06 12:32:46.233711,0
2026-03-06 12:32:46.334538,0
2026-03-06 12:32:46.435512,0
2026-03-06 12:32:46.536718,0
2026-03-06 12:32:46.638777,0
2026-03-06 12:32:46.739807,0
2026-03-06 12:32:46.841023,0
2026-03-06 12:32:46.941989,0
2026-03-06 12:32:47.043306,0
2026-03-06 12:32:47.144561,0
2026-03-06 12:32:47.24502,0
2026-03-06 12:32:47.346777,0
2026-03-06 12:32:47.447762,0
2026-03-06 12:32:47.549189,0
2026-03-06 12:32:47.65024,0
2026-03-06 12:32:47.751475,0
2026-03-06 12:32:47.85276,0
2026-03-06 12:32:47.953728,0
2026-03-06 12:32:48.05471,0
2026-03-06 12:32:48.155926,0
2026-03-06 12:32:48.256748,0
2026-03-06 12:32:48.358254,0
2026-03-06 12:32:48.458892,0
2026-03-06 12:32:48.560102,0
2026-03-06 12:32:48.661336,0
2026-03-06 12:32:48.762452,0
2026-03-06 12:32:48.863966,0
2026-03-06 12:32:48.965032,0
2026-03-06 12:32:49.06695,0
2026-03-06 12:32:49.168818,0
2026-03-06 12:32:49.269817,0
2026-03-06 12:32:49.370951,0
2026-03-06 12:32:49.471414,0
2026-03-06 12:32:49.574521,0
2026-03-06 12:32:49.674222,0
2026-03-06 12:32:49.775195,0
2026-03-06 12:32:49.876913,0
2026-03-06 12:32:49.97811,0
2026-03-06 12:32:50.078927,0
2026-03-06 12:32:50.179766,0
2026-03-06 12:32:50.280754,0
2026-03-06 12:32:50.381811,0
2026-03-06 12:32:50.482518,0
2026-03-06 12:32:50.583781,0
2026-03-06 12:32:50.683971,0
2026-03-06 12:32:50.785015,0
2026-03-06 12:32:50.885245,0
2026-03-06 12:32:50.986289,0
2026-03-06 12:32:51.087568,0
2026-03-06 12:32:51.188252,0
2026-03-06 12:32:51.289147,0
2026-03-06 12:32:51.390336,0
2026-03-06 12:32:51.491067,0
2026-03-06 12:32:51.592956,0
2026-03-06 12:32:51.693149,0
2026-03-06 12:32:51.794041,0
2026-03-06 12:32:51.89506,0
2026-03-06 12:32:51.996213,0
2026-03-06 12:32:52.096708,0
2026-03-06 12:32:52.197531,0
2026-03-06 12:32:52.298327,0
2026-03-06 12:32:52.398648,0
2026-03-06 12:32:52.499856,0
2026-03-06 12:32:52.601124,0
2026-03-06 12:32:52.701457,0
2026-03-06 12:32:52.802219,0
2026-03-06 12:32:52.903278,0
2026-03-06 12:32:53.004291,0
2026-03-06 12:32:53.105726,0
2026-03-06 12:32:53.206468,0
2026-03-06 12:32:53.30723,0
2026-03-06 12:32:53.408311,0
2026-03-06 12:32:53.509504,0
2026-03-06 12:32:53.611097,0
2026-03-06 12:32:53.711167,0
2026-03-06 12:32:53.812439,0
2026-03-06 12:32:53.913539,0
2026-03-06 12:32:54.01488,0
2026-03-06 12:32:54.115383,0
2026-03-06 12:32:54.216445,0
2026-03-06 12:32:54.317727,0
2026-03-06 12:32:54.418498,0
2026-03-06 12:32:54.519087,0
2026-03-06 12:32:54.621235,0
2026-03-06 12:32:54.721368,0
2026-03-06 12:32:54.822624,0
2026-03-06 12:32:54.923281,0
2026-03-06 12:32:55.024701,0
2026-03-06 12:32:55.125691,0
2026-03-06 12:32:55.22635,0
2026-03-06 12:32:55.327839,0
2026-03-06 12:32:55.428872,0
2026-03-06 12:32:55.529714,0
2026-03-06 12:32:55.630899,0
2026-03-06 12:32:55.732204,0
2026-03-06 12:32:55.833373,0
2026-03-06 12:32:55.934712,0
2026-03-06 12:32:56.035496,0
2026-03-06 12:32:56.136873,0
2026-03-06 12:32:56.237114,0
2026-03-06 12:32:56.338239,0
2026-03-06 12:32:56.439442,0
2026-03-06 12:32:56.540265,0
2026-03-06 12:32:56.641498,0
2026-03-06 12:32:56.741966,0
2026-03-06 12:32:56.842907,0
2026-03-06 12:32:56.943301,0
2026-03-06 12:32:57.044511,0
2026-03-06 12:32:57.146066,0
2026-03-06 12:32:57.247334,0
2026-03-06 12:32:57.348632,0
2026-03-06 12:32:57.450016,0
2026-03-06 12:32:57.55056,0
2026-03-06 12:32:57.651736,0
2026-03-06 12:32:57.752735,0
2026-03-06 12:32:57.853845,0
2026-03-06 12:32:57.954293,0
2026-03-06 12:32:58.055656,0
2026-03-06 12:32:58.156859,0
2026-03-06 12:32:58.258238,0
2026-03-06 12:32:58.358957,0
2026-03-06 12:32:58.459894,0
2026-03-06 12:32:58.560858,0
2026-03-06 12:32:58.661777,0
2026-03-06 12:32:58.762342,0
2026-03-06 12:32:58.863357,0
2026-03-06 12:32:58.96419,0
2026-03-06 12:32:59.065652,0
2026-03-06 12:32:59.166365,0
2026-03-06 12:32:59.267412,0
2026-03-06 12:32:59.36865,0
2026-03-06 12:32:59.469491,0
2026-03-06 12:32:59.570048,0
2026-03-06 12:32:59.671232,0
2026-03-06 12:32:59.772095,0
2026-03-06 12:32:59.872572,0
2026-03-06 12:32:59.974057,0
2026-03-06 12:33:00.07522,0
2026-03-06 12:33:00.176412,0
2026-03-06 12:33:00.277406,0
2026-03-06 12:33:00.378494,0
2026-03-06 12:33:00.479715,0
2026-03-06 12:33:00.580912,0
