time,PT.Ox_Upstream.channel_id
2026-03-06 14:37:56.875635,5
2026-03-06 14:37:56.976282,5
2026-03-06 14:37:57.077541,5
2026-03-06 14:37:57.178147,5
2026-03-06 14:37:57.279574,5
2026-03-06 14:37:57.380095,5
2026-03-06 14:37:57.481344,5
2026-03-06 14:37:57.582321,5
2026-03-06 14:37:57.683693,5
2026-03-06 14:37:57.784249,5
2026-03-06 14:37:57.885231,5
2026-03-06 14:37:57.986824,5
2026-03-06 14:37:58.087528,5
2026-03-06 14:37:58.187942,5
2026-03-06 14:37:58.288938,5
2026-03-06 14:37:58.390041,5
2026-03-06 14:37:58.490807,5
2026-03-06 14:37:58.591815,5
2026-03-06 14:37:58.692877,5
2026-03-06 14:37:58.793301,5
2026-03-06 14:37:58.894131,5
2026-03-06 14:37:58.994978,5
2026-03-06 14:37:59.096453,5
2026-03-06 14:37:59.197023,5
2026-03-06 14:37:59.298078,5
2026-03-06 14:37:59.399054,5
2026-03-06 14:37:59.500552,5
2026-03-06 14:37:59.601235,5
2026-03-06 14:37:59.70194,5
2026-03-06 14:37:59.803575,5
2026-03-06 14:37:59.904691,5
2026-03-06 14:38:00.005571,5
2026-03-06 14:38:00.106984,5
2026-03-06 14:38:00.207394,5
2026-03-06 14:38:00.308485,5
2026-03-06 14:38:00.408896,5
2026-03-06 14:38:00.50957,5
2026-03-06 14:38:00.610711,5
2026-03-06 14:38:00.711203,5
2026-03-06 14:38:00.812588,5
2026-03-06 14:38:00.913231,5
2026-03-06 14:38:01.013973,5
2026-03-06 14:38:01.115052,5
2026-03-06 14:38:01.216258,5
2026-03-06 14:38:01.317391,5
2026-03-06 14:38:01.418639,5
2026-03-06 14:38:01.519895,5
2026-03-06 14:38:01.620364,5
2026-03-06 14:38:01.722201,5
2026-03-06 14:38:01.823366,5
2026-03-06 14:38:01.924267,5
2026-03-06 14:38:02.02505,5
2026-03-06 14:38:02.125772,5
2026-03-06 14:38:02.226937,5
2026-03-06 14:38:02.327927,5
2026-03-06 14:38:02.428956,5
2026-03-06 14:38:02.530033,5
