time,PT.GSE_High.raw_adc_counts
2026-03-06 12:50:12.536629,668813329
2026-03-06 12:50:12.63773,687198437
2026-03-06 12:50:12.739312,706177089
2026-03-06 12:50:12.840166,725577661
2026-03-06 12:50:12.941269,745391886
2026-03-06 12:50:13.042863,765746443
2026-03-06 12:50:13.14379,786449542
2026-03-06 12:50:13.244911,807697956
2026-03-06 12:50:13.346295,829239858
2026-03-06 12:50:13.447286,851164774
2026-03-06 12:50:13.548152,873406666
2026-03-06 12:50:13.649189,895960318
2026-03-06 12:50:13.750031,918841994
2026-03-06 12:50:13.850876,942010887
2026-03-06 12:50:13.952162,965491428
2026-03-06 12:50:14.052724,989199788
2026-03-06 12:50:14.153964,1013198527
2026-03-06 12:50:14.2553,1037319754
2026-03-06 12:50:14.355839,1061675280
2026-03-06 12:50:14.457017,1086156178
2026-03-06 12:50:14.557834,1110768338
2026-03-06 12:50:14.658979,1135526113
2026-03-06 12:50:14.760451,1160394067
2026-03-06 12:50:14.861503,1185333884
2026-03-06 12:50:14.962487,1210343750
2026-03-06 12:50:15.063791,1235321619
2026-03-06 12:50:15.164673,1260354292
2026-03-06 12:50:15.265717,1285321382
2026-03-06 12:50:15.367197,1310430475
2026-03-06 12:50:15.469141,1335353070
2026-03-06 12:50:15.569776,1360072043
2026-03-06 12:50:15.670743,1384698082
2026-03-06 12:50:15.77133,1409145830
2026-03-06 12:50:15.872444,1433493450
2026-03-06 12:50:15.973417,1457679187
2026-03-06 12:50:16.074957,1481747868
2026-03-06 12:50:16.176286,1505568017
2026-03-06 12:50:16.276728,1529027412
2026-03-06 12:50:16.377739,1552233155
2026-03-06 12:50:16.478514,1575157935
2026-03-06 12:50:16.579895,1597883884
2026-03-06 12:50:16.681637,1620231467
2026-03-06 12:50:16.782664,1642185592
2026-03-06 12:50:16.883345,1663777583
2026-03-06 12:50:16.984595,1684935657
2026-03-06 12:50:17.085949,1705763310
2026-03-06 12:50:17.18674,1726072492
2026-03-06 12:50:17.287403,1745923544
2026-03-06 12:50:17.388116,1765297300
2026-03-06 12:50:17.489034,1784215809
2026-03-06 12:50:17.590311,1802680394
2026-03-06 12:50:17.691044,1820602935
2026-03-06 12:50:17.792396,1837979025
2026-03-06 12:50:17.893688,1854870654
2026-03-06 12:50:17.994725,1871136007
2026-03-06 12:50:18.095771,1886824785
2026-03-06 12:50:18.196598,1901903500
2026-03-06 12:50:18.297931,1916381387
2026-03-06 12:50:18.399047,1930228997
2026-03-06 12:50:18.500091,1943443711
2026-03-06 12:50:18.60077,1956012907
2026-03-06 12:50:18.701984,1967936852
2026-03-06 12:50:18.803737,1979219984
2026-03-06 12:50:18.905076,1989793731
2026-03-06 12:50:19.005605,1999630488
2026-03-06 12:50:19.106864,2008773281
2026-03-06 12:50:19.207861,2017212045
2026-03-06 12:50:19.308757,2024934515
2026-03-06 12:50:19.40975,2031947391
2026-03-06 12:50:19.510805,2038221968
2026-03-06 12:50:19.611791,2043764040
2026-03-06 12:50:19.712947,2048555423
2026-03-06 12:50:19.813896,2052606381
2026-03-06 12:50:19.915405,2055911752
2026-03-06 12:50:20.016769,2058462039
2026-03-06 12:50:20.116986,2060256876
2026-03-06 12:50:20.217938,2061295480
2026-03-06 12:50:20.318678,2061578513
2026-03-06 12:50:20.419641,2061103862
2026-03-06 12:50:20.520605,2059874332
2026-03-06 12:50:20.621731,2057889244
2026-03-06 12:50:20.722674,2055152689
2026-03-06 12:50:20.823803,2051661545
2026-03-06 12:50:20.924725,2047428365
2026-03-06 12:50:21.025912,2042443242
2026-03-06 12:50:21.126458,2036721169
2026-03-06 12:50:21.228071,2030246621
2026-03-06 12:50:21.329015,2023052683
2026-03-06 12:50:21.430099,2015147237
2026-03-06 12:50:21.531519,2006512329
2026-03-06 12:50:21.632647,1997166938
2026-03-06 12:50:21.733662,1987116083
2026-03-06 12:50:21.834092,1976421809
2026-03-06 12:50:21.935098,1965031940
2026-03-06 12:50:22.036701,1953002939
2026-03-06 12:50:22.136929,1940319663
2026-03-06 12:50:22.237853,1926924098
2026-03-06 12:50:22.338789,1912949852
2026-03-06 12:50:22.439852,1898341048
2026-03-06 12:50:22.540694,1883082435
2026-03-06 12:50:22.641558,1867282276
2026-03-06 12:50:22.742531,1850901754
2026-03-06 12:50:22.843377,1833978615
2026-03-06 12:50:22.944366,1816482798
2026-03-06 12:50:23.045045,1798483179
2026-03-06 12:50:23.146412,1779948596
2026-03-06 12:50:23.247416,1760884678
2026-03-06 12:50:23.348333,1741356528
2026-03-06 12:50:23.449035,1721402284
2026-03-06 12:50:23.54989,1701008286
2026-03-06 12:50:23.650733,1680168092
2026-03-06 12:50:23.751983,1658849396
2026-03-06 12:50:23.852724,1637179392
2026-03-06 12:50:23.953948,1615204013
2026-03-06 12:50:24.055556,1592836435
2026-03-06 12:50:24.155873,1570030482
2026-03-06 12:50:24.256785,1547076862
2026-03-06 12:50:24.358133,1523801878
2026-03-06 12:50:24.458643,1500303601
2026-03-06 12:50:24.56014,1476455913
2026-03-06 12:50:24.660982,1452478102
2026-03-06 12:50:24.761532,1428302909
2026-03-06 12:50:24.862019,1403982489
2026-03-06 12:50:24.963283,1379452263
2026-03-06 12:50:25.064132,1354813324
2026-03-06 12:50:25.165225,1329969679
2026-03-06 12:50:25.266765,1305014977
2026-03-06 12:50:25.367735,1280080984
2026-03-06 12:50:25.468516,1255111408
2026-03-06 12:50:25.569593,1230155534
2026-03-06 12:50:25.670535,1205207013
2026-03-06 12:50:25.771462,1180307570
2026-03-06 12:50:25.872293,1155359258
2026-03-06 12:50:25.973533,1130501216
2026-03-06 12:50:26.074525,1105836530
2026-03-06 12:50:26.175296,1081247170
2026-03-06 12:50:26.275826,1056842541
2026-03-06 12:50:26.376874,1032541387
2026-03-06 12:50:26.477811,1008484956
2026-03-06 12:50:26.578812,984573515
2026-03-06 12:50:26.679661,960923260
2026-03-06 12:50:26.780469,937540586
2026-03-06 12:50:26.881559,914433784
2026-03-06 12:50:26.9822,891608138
2026-03-06 12:50:27.083688,869034329
2026-03-06 12:50:27.185085,846763896
2026-03-06 12:50:27.286133,824946951
2026-03-06 12:50:27.38706,803519069
2026-03-06 12:50:27.487953,782506193
2026-03-06 12:50:27.58854,761888434
2026-03-06 12:50:27.689773,741700579
2026-03-06 12:50:27.790837,721954467
2026-03-06 12:50:27.892117,702645169
2026-03-06 12:50:27.992888,683896885
2026-03-06 12:50:28.094234,665642453
2026-03-06 12:50:28.194501,647860915
2026-03-06 12:50:28.29548,630637739
2026-03-06 12:50:28.396344,613989538
2026-03-06 12:50:28.497641,597834304
2026-03-06 12:50:28.598688,582326010
2026-03-06 12:50:28.699586,567476186
2026-03-06 12:50:28.800731,553234091
2026-03-06 12:50:28.901121,539598948
2026-03-06 12:50:29.00201,526609154
2026-03-06 12:50:29.10283,514263343
2026-03-06 12:50:29.203441,502581788
2026-03-06 12:50:29.30445,491578270
2026-03-06 12:50:29.405549,481259848
2026-03-06 12:50:29.506145,471622287
2026-03-06 12:50:29.607009,462682024
2026-03-06 12:50:29.708033,454449987
2026-03-06 12:50:29.808576,446938134
2026-03-06 12:50:29.909241,440149365
2026-03-06 12:50:30.010067,434088238
2026-03-06 12:50:30.110831,428766215
2026-03-06 12:50:30.212411,424164327
2026-03-06 12:50:30.313175,420325872
2026-03-06 12:50:30.413828,417233433
2026-03-06 12:50:30.514704,414888931
2026-03-06 12:50:30.615597,413297427
2026-03-06 12:50:30.71597,412458370
2026-03-06 12:50:30.817282,412373793
2026-03-06 12:50:30.918259,413046740
2026-03-06 12:50:31.019438,414478204
2026-03-06 12:50:31.120635,416664519
2026-03-06 12:50:31.221383,419596435
2026-03-06 12:50:31.322052,423275901
2026-03-06 12:50:31.422746,427693550
2026-03-06 12:50:31.52418,432862670
2026-03-06 12:50:31.624771,438782041
2026-03-06 12:50:31.726175,445442441
2026-03-06 12:50:31.827622,452818577
2026-03-06 12:50:31.927941,460892377
2026-03-06 12:50:32.029089,469693731
2026-03-06 12:50:32.129432,479185668
2026-03-06 12:50:32.231301,489421309
2026-03-06 12:50:32.332305,500326382
2026-03-06 12:50:32.433331,511880891
2026-03-06 12:50:32.534442,524124792
2026-03-06 12:50:32.635509,537036541
2026-03-06 12:50:32.736507,550596552
2026-03-06 12:50:32.837629,564755866
2026-03-06 12:50:32.938753,579602431
2026-03-06 12:50:33.040418,595071991
2026-03-06 12:50:33.141813,611087358
2026-03-06 12:50:33.242625,627646797
2026-03-06 12:50:33.344036,644784942
2026-03-06 12:50:33.445913,662617436
2026-03-06 12:50:33.546337,680791330
2026-03-06 12:50:33.647504,699430721
2026-03-06 12:50:33.748378,718591028
2026-03-06 12:50:33.848921,738234619
2026-03-06 12:50:33.950149,758399256
2026-03-06 12:50:34.051353,778992172
2026-03-06 12:50:34.152903,800065194
2026-03-06 12:50:34.253981,821447685
2026-03-06 12:50:34.354829,843225727
2026-03-06 12:50:34.455807,865418392
2026-03-06 12:50:34.557428,887970916
2026-03-06 12:50:34.658297,910716884
2026-03-06 12:50:34.759269,933856176
2026-03-06 12:50:34.860193,957232164
2026-03-06 12:50:34.961299,980862901
2026-03-06 12:50:35.062827,1004797562
2026-03-06 12:50:35.163647,1028931602
2026-03-06 12:50:35.264755,1053194616
2026-03-06 12:50:35.365695,1077585376
2026-03-06 12:50:35.467012,1102226799
2026-03-06 12:50:35.567577,1126908684
2026-03-06 12:50:35.669393,1151868398
2026-03-06 12:50:35.77051,1176779318
2026-03-06 12:50:35.871257,1201703541
2026-03-06 12:50:35.972479,1226634760
2026-03-06 12:50:36.073109,1251570451
2026-03-06 12:50:36.173916,1276492382
2026-03-06 12:50:36.274919,1301423092
2026-03-06 12:50:36.375856,1326260777
2026-03-06 12:50:36.47685,1351035618
2026-03-06 12:50:36.577777,1375726194
2026-03-06 12:50:36.67846,1400279055
2026-03-06 12:50:36.779588,1424669174
2026-03-06 12:50:36.880866,1448995869
2026-03-06 12:50:36.98251,1473129994
2026-03-06 12:50:37.083117,1496900951
2026-03-06 12:50:37.184329,1520415621
2026-03-06 12:50:37.284689,1543731445
2026-03-06 12:50:37.385596,1566797834
2026-03-06 12:50:37.487116,1589584051
2026-03-06 12:50:37.587959,1612017451
2026-03-06 12:50:37.688879,1634072989
2026-03-06 12:50:37.789683,1655765219
2026-03-06 12:50:37.890507,1677051914
2026-03-06 12:50:37.991472,1697970090
2026-03-06 12:50:38.092449,1718438554
2026-03-06 12:50:38.193164,1738471930
2026-03-06 12:50:38.293967,1758059316
2026-03-06 12:50:38.395087,1777146930
2026-03-06 12:50:38.495919,1795778587
2026-03-06 12:50:38.596854,1813882976
2026-03-06 12:50:38.698098,1831481412
2026-03-06 12:50:38.798909,1848485533
2026-03-06 12:50:38.899772,1864930706
2026-03-06 12:50:39.00066,1880859128
2026-03-06 12:50:39.102131,1896203364
2026-03-06 12:50:39.203193,1910888905
2026-03-06 12:50:39.30438,1925041358
2026-03-06 12:50:39.405127,1938475142
2026-03-06 12:50:39.506262,1951290891
2026-03-06 12:50:39.607271,1963465411
2026-03-06 12:50:39.708362,1974940876
2026-03-06 12:50:39.809451,1985737742
2026-03-06 12:50:39.910278,1995876647
2026-03-06 12:50:40.01125,2005289279
2026-03-06 12:50:40.11248,2014029414
2026-03-06 12:50:40.21411,2022045703
2026-03-06 12:50:40.314471,2029314770
2026-03-06 12:50:40.415325,2035872139
2026-03-06 12:50:40.516444,2041707827
2026-03-06 12:50:40.618072,2046794550
2026-03-06 12:50:40.718882,2051139932
2026-03-06 12:50:40.820253,2054734863
2026-03-06 12:50:40.921071,2057569375
2026-03-06 12:50:41.022061,2059656222
2026-03-06 12:50:41.123322,2060989689
2026-03-06 12:50:41.224636,2061560740
2026-03-06 12:50:41.326001,2061369354
2026-03-06 12:50:41.427016,2060421049
2026-03-06 12:50:41.527976,2058716920
2026-03-06 12:50:41.629228,2056256586
2026-03-06 12:50:41.72989,2053047787
2026-03-06 12:50:41.830877,2049099356
2026-03-06 12:50:41.932166,2044385545
2026-03-06 12:50:42.032884,2038954651
2026-03-06 12:50:42.133668,2032765318
2026-03-06 12:50:42.235121,2025848929
2026-03-06 12:50:42.336104,2018204388
2026-03-06 12:50:42.436575,2009877026
2026-03-06 12:50:42.537723,2000806588
2026-03-06 12:50:42.638559,1991059102
2026-03-06 12:50:42.739854,1980586483
2026-03-06 12:50:42.841093,1969435470
2026-03-06 12:50:42.941781,1957623614
2026-03-06 12:50:43.043001,1945156400
2026-03-06 12:50:43.144144,1932033868
2026-03-06 12:50:43.245732,1918187161
2026-03-06 12:50:43.347007,1903730114
2026-03-06 12:50:43.4478,1888713381
2026-03-06 12:50:43.549244,1873116367
2026-03-06 12:50:43.64996,1856908006
2026-03-06 12:50:43.751393,1840127034
2026-03-06 12:50:43.852203,1822843274
2026-03-06 12:50:43.952906,1804997609
2026-03-06 12:50:44.053972,1786615657
2026-03-06 12:50:44.155213,1767729436
2026-03-06 12:50:44.256243,1748321866
2026-03-06 12:50:44.357207,1728487238
2026-03-06 12:50:44.458452,1708227468
2026-03-06 12:50:44.559279,1687540483
2026-03-06 12:50:44.660054,1666418758
2026-03-06 12:50:44.761381,1644815512
2026-03-06 12:50:44.862216,1622936534
2026-03-06 12:50:44.963369,1600661410
2026-03-06 12:50:45.064317,1578045992
2026-03-06 12:50:45.166019,1555135422
2026-03-06 12:50:45.266586,1531922157
2026-03-06 12:50:45.367588,1508504766
2026-03-06 12:50:45.468311,1484855918
2026-03-06 12:50:45.568939,1460904851
2026-03-06 12:50:45.670576,1436645340
2026-03-06 12:50:45.771498,1412362022
2026-03-06 12:50:45.872659,1387839338
2026-03-06 12:50:45.973924,1363174042
2026-03-06 12:50:46.074672,1338389467
2026-03-06 12:50:46.175745,1313558902
2026-03-06 12:50:46.277098,1288556416
2026-03-06 12:50:46.378118,1263614821
2026-03-06 12:50:46.479362,1238639340
2026-03-06 12:50:46.579924,1213704712
2026-03-06 12:50:46.680501,1188812538
2026-03-06 12:50:46.781735,1163815523
2026-03-06 12:50:46.882738,1138971188
2026-03-06 12:50:46.983889,1114192502
2026-03-06 12:50:47.084756,1089558254
2026-03-06 12:50:47.185892,1065050560
2026-03-06 12:50:47.286751,1040693688
2026-03-06 12:50:47.387962,1016437681
2026-03-06 12:50:47.488738,992528371
2026-03-06 12:50:47.589583,968830748
2026-03-06 12:50:47.690334,945406589
2026-03-06 12:50:47.791148,922236887
2026-03-06 12:50:47.891705,899356791
2026-03-06 12:50:47.992409,876774887
2026-03-06 12:50:48.093901,854475339
2026-03-06 12:50:48.194944,832498619
2026-03-06 12:50:48.295686,810878411
2026-03-06 12:50:48.396961,789661550
2026-03-06 12:50:48.497822,768876680
2026-03-06 12:50:48.598776,748535178
2026-03-06 12:50:48.69984,728611265
2026-03-06 12:50:48.801348,709104874
2026-03-06 12:50:48.902469,690087843
2026-03-06 12:50:49.003517,671674941
2026-03-06 12:50:49.104614,653725011
2026-03-06 12:50:49.205313,636357373
2026-03-06 12:50:49.306377,619497010
2026-03-06 12:50:49.40741,603247915
2026-03-06 12:50:49.508391,587559225
2026-03-06 12:50:49.60981,572430118
2026-03-06 12:50:49.710867,557929937
2026-03-06 12:50:49.812308,544004395
2026-03-06 12:50:49.913137,530780786
2026-03-06 12:50:50.01414,518220377
2026-03-06 12:50:50.115147,506302696
2026-03-06 12:50:50.215942,495083528
2026-03-06 12:50:50.316421,484527850
2026-03-06 12:50:50.417554,474667986
2026-03-06 12:50:50.518545,465498766
2026-03-06 12:50:50.619083,457036614
2026-03-06 12:50:50.72071,449248282
2026-03-06 12:50:50.821352,442225698
2026-03-06 12:50:50.922996,435916226
2026-03-06 12:50:51.023634,430360651
2026-03-06 12:50:51.124094,425536386
2026-03-06 12:50:51.225902,421441945
2026-03-06 12:50:51.326934,418104275
2026-03-06 12:50:51.427759,415529669
2026-03-06 12:50:51.52821,413706121
2026-03-06 12:50:51.629398,412635047
2026-03-06 12:50:51.730641,412319451
2026-03-06 12:50:51.830942,412758967
2026-03-06 12:50:51.932015,413952016
2026-03-06 12:50:52.032542,415899573
2026-03-06 12:50:52.133802,418606653
2026-03-06 12:50:52.235099,422059217
2026-03-06 12:50:52.33622,426266397
2026-03-06 12:50:52.43658,431196323
2026-03-06 12:50:52.5373,436866503
2026-03-06 12:50:52.638175,443267768
2026-03-06 12:50:52.738696,450391393
2026-03-06 12:50:52.839691,458238575
2026-03-06 12:50:52.940475,466813137
2026-03-06 12:50:53.041255,476072218
2026-03-06 12:50:53.141982,486017807
2026-03-06 12:50:53.242911,496674966
2026-03-06 12:50:53.343742,508020614
2026-03-06 12:50:53.444865,520012331
2026-03-06 12:50:53.545755,532689538
2026-03-06 12:50:53.646363,546007186
2026-03-06 12:50:53.747609,559925590
2026-03-06 12:50:53.848483,574461420
2026-03-06 12:50:53.949149,589629902
2026-03-06 12:50:54.049943,605396131
2026-03-06 12:50:54.150747,621734647
2026-03-06 12:50:54.252683,638784771
2026-03-06 12:50:54.353751,656228481
2026-03-06 12:50:54.454254,674199433
2026-03-06 12:50:54.554775,692660222
2026-03-06 12:50:54.655861,711609227
2026-03-06 12:50:54.756494,731043484
2026-03-06 12:50:54.857523,750958554
2026-03-06 12:50:54.959015,771489765
2026-03-06 12:50:55.059653,792273610
2026-03-06 12:50:55.160161,813476603
2026-03-06 12:50:55.261855,835209612
2026-03-06 12:50:55.362795,857181801
2026-03-06 12:50:55.464033,879580451
2026-03-06 12:50:55.565105,902247097
2026-03-06 12:50:55.665713,925222547
2026-03-06 12:50:55.767051,948548701
2026-03-06 12:50:55.868003,972043743
2026-03-06 12:50:55.969857,995802870
2026-03-06 12:50:56.069709,1019757241
2026-03-06 12:50:56.171283,1044108449
2026-03-06 12:50:56.272736,1068508646
2026-03-06 12:50:56.37316,1093038344
2026-03-06 12:50:56.474952,1117776622
2026-03-06 12:50:56.575378,1142499364
2026-03-06 12:50:56.676287,1167316824
2026-03-06 12:50:56.776872,1192192339
2026-03-06 12:50:56.877716,1217147892
2026-03-06 12:50:56.979012,1242124657
2026-03-06 12:50:57.08014,1267120301
2026-03-06 12:50:57.181051,1292042800
2026-03-06 12:50:57.282516,1317063364
2026-03-06 12:50:57.38396,1341996612
2026-03-06 12:50:57.484816,1366700817
2026-03-06 12:50:57.58597,1391330105
2026-03-06 12:50:57.686568,1415795299
2026-03-06 12:50:57.787781,1440059933
2026-03-06 12:50:57.888793,1464236312
2026-03-06 12:50:57.989949,1488150432
2026-03-06 12:50:58.090854,1511877715
2026-03-06 12:50:58.19245,1535360622
2026-03-06 12:50:58.294428,1558766991
2026-03-06 12:50:58.395414,1581672819
2026-03-06 12:50:58.496423,1604238601
2026-03-06 12:50:58.597692,1626484049
2026-03-06 12:50:58.699607,1648475818
2026-03-06 12:50:58.800324,1669949910
2026-03-06 12:50:58.901319,1690960671
2026-03-06 12:50:59.002772,1711668050
2026-03-06 12:50:59.103727,1731892388
2026-03-06 12:50:59.204701,1751595726
2026-03-06 12:50:59.3061,1770911450
2026-03-06 12:50:59.406521,1789674731
2026-03-06 12:50:59.507742,1807967120
2026-03-06 12:50:59.608428,1825672766
2026-03-06 12:50:59.709073,1842848331
2026-03-06 12:50:59.809525,1859499389
2026-03-06 12:50:59.910828,1875568526
2026-03-06 12:51:00.011721,1891071292
2026-03-06 12:51:00.112044,1905951539
2026-03-06 12:51:00.212964,1920211133
2026-03-06 12:51:00.315079,1933945236
2026-03-06 12:51:00.415545,1946972278
2026-03-06 12:51:00.516697,1959346715
2026-03-06 12:51:00.617631,1971056142
2026-03-06 12:51:00.718326,1982080334
2026-03-06 12:51:00.819231,1992412368
2026-03-06 12:51:00.919896,2002055658
2026-03-06 12:51:01.020367,2011011483
2026-03-06 12:51:01.121382,2019249515
2026-03-06 12:51:01.222315,2026769828
2026-03-06 12:51:01.323556,2033577811
2026-03-06 12:51:01.423532,2039666020
2026-03-06 12:51:01.524657,2045018768
2026-03-06 12:51:01.62565,2049624717
2026-03-06 12:51:01.726662,2053500358
2026-03-06 12:51:01.827804,2056619051
2026-03-06 12:51:01.928819,2058979334
2026-03-06 12:51:02.029573,2060581622
2026-03-06 12:51:02.130346,2061433931
2026-03-06 12:51:02.231037,2061532644
2026-03-06 12:51:02.332992,2060875200
2026-03-06 12:51:02.432918,2059466414
2026-03-06 12:51:02.533893,2057304227
2026-03-06 12:51:02.634563,2054392103
2026-03-06 12:51:02.735534,2050728315
2026-03-06 12:51:02.836287,2046321431
2026-03-06 12:51:02.937366,2041151805
2026-03-06 12:51:03.038376,2035245295
2026-03-06 12:51:03.139476,2028630803
2026-03-06 12:51:03.240236,2021296828
2026-03-06 12:51:03.341609,2013233151
2026-03-06 12:51:03.44183,2004460266
2026-03-06 12:51:03.54289,1994972498
2026-03-06 12:51:03.64408,1984788615
2026-03-06 12:51:03.74482,1973943118
2026-03-06 12:51:03.845649,1962404050
2026-03-06 12:51:03.946674,1950213154
2026-03-06 12:51:04.047245,1937384886
2026-03-06 12:51:04.148094,1923896604
2026-03-06 12:51:04.248874,1909764662
2026-03-06 12:51:04.350191,1895071742
2026-03-06 12:51:04.450406,1879773155
2026-03-06 12:51:04.551022,1863864905
2026-03-06 12:51:04.651807,1847379132
2026-03-06 12:51:04.753308,1830263795
2026-03-06 12:51:04.85452,1812608061
2026-03-06 12:51:04.955235,1794489176
2026-03-06 12:51:05.055769,1775859611
2026-03-06 12:51:05.156818,1756691284
2026-03-06 12:51:05.258013,1737061255
2026-03-06 12:51:05.360135,1716923480
2026-03-06 12:51:05.460273,1696409933
2026-03-06 12:51:05.561359,1675470516
2026-03-06 12:51:05.662287,1654096570
2026-03-06 12:51:05.763318,1632337063
2026-03-06 12:51:05.864017,1610263263
2026-03-06 12:51:05.965619,1587799323
2026-03-06 12:51:06.066209,1565053861
2026-03-06 12:51:06.16725,1541964174
2026-03-06 12:51:06.267981,1518650884
2026-03-06 12:51:06.369169,1495061142
2026-03-06 12:51:06.469697,1471177950
2026-03-06 12:51:06.570926,1447083196
2026-03-06 12:51:06.672415,1422831729
2026-03-06 12:51:06.773375,1398385655
2026-03-06 12:51:06.874407,1373763497
2026-03-06 12:51:06.975625,1349008814
2026-03-06 12:51:07.077446,1323979876
2026-03-06 12:51:07.178573,1299008579
2026-03-06 12:51:07.279681,1274131437
2026-03-06 12:51:07.380634,1249190699
2026-03-06 12:51:07.481392,1224225977
2026-03-06 12:51:07.582213,1199332377
2026-03-06 12:51:07.682759,1174486029
2026-03-06 12:51:07.783577,1149659501
2026-03-06 12:51:07.884613,1124889717
2026-03-06 12:51:07.985377,1100213715
2026-03-06 12:51:08.086115,1075700553
2026-03-06 12:51:08.187029,1051328462
2026-03-06 12:51:08.287252,1027127444
2026-03-06 12:51:08.388379,1003083101
2026-03-06 12:51:08.489714,979238952
2026-03-06 12:51:08.590196,955670370
2026-03-06 12:51:08.691291,932359308
2026-03-06 12:51:08.791981,909329240
2026-03-06 12:51:08.892698,886608295
2026-03-06 12:51:08.993551,864213987
2026-03-06 12:51:09.095021,842001373
2026-03-06 12:51:09.19627,820209063
2026-03-06 12:51:09.297467,798776612
2026-03-06 12:51:09.398794,777757790
2026-03-06 12:51:09.499407,757235073
2026-03-06 12:51:09.60044,737131033
2026-03-06 12:51:09.701654,717467922
2026-03-06 12:51:09.802364,698294283
2026-03-06 12:51:09.903542,679593413
2026-03-06 12:51:10.004836,661398937
2026-03-06 12:51:10.106046,643799606
2026-03-06 12:51:10.207229,626686662
2026-03-06 12:51:10.307962,610203768
2026-03-06 12:51:10.408764,594281602
2026-03-06 12:51:10.509568,578948201
2026-03-06 12:51:10.610181,564229558
2026-03-06 12:51:10.711017,550104695
2026-03-06 12:51:10.811966,536606746
2026-03-06 12:51:10.912976,523758123
2026-03-06 12:51:11.01341,511574272
2026-03-06 12:51:11.11488,500023215
2026-03-06 12:51:11.215707,489147638
2026-03-06 12:51:11.316324,478977441
2026-03-06 12:51:11.417125,469498395
2026-03-06 12:51:11.518382,460717656
2026-03-06 12:51:11.618788,452653971
2026-03-06 12:51:11.720336,445286882
2026-03-06 12:51:11.821229,438662115
2026-03-06 12:51:11.92195,432779139
2026-03-06 12:51:12.02233,427629367
2026-03-06 12:51:12.123801,423205168
2026-03-06 12:51:12.22466,419541346
2026-03-06 12:51:12.325665,416612457
2026-03-06 12:51:12.427036,414435493
2026-03-06 12:51:12.528013,413023752
2026-03-06 12:51:12.628746,412367692
2026-03-06 12:51:12.729712,412467683
2026-03-06 12:51:12.830642,413323042
2026-03-06 12:51:12.931632,414932985
2026-03-06 12:51:13.032492,417294376
2026-03-06 12:51:13.133707,420402108
2026-03-06 12:51:13.234665,424264670
2026-03-06 12:51:13.335794,428894639
2026-03-06 12:51:13.436962,434266492
2026-03-06 12:51:13.537246,440351376
2026-03-06 12:51:13.638558,447160053
2026-03-06 12:51:13.739041,454684907
2026-03-06 12:51:13.840469,462932482
2026-03-06 12:51:13.941382,471934887
2026-03-06 12:51:14.042492,481621985
2026-03-06 12:51:14.143671,492006631
2026-03-06 12:51:14.245012,503075867
2026-03-06 12:51:14.345981,514846399
2026-03-06 12:51:14.447121,527242954
2026-03-06 12:51:14.548156,540300486
2026-03-06 12:51:14.649047,553985211
2026-03-06 12:51:14.750152,568269765
2026-03-06 12:51:14.85061,583169575
2026-03-06 12:51:14.95127,598677701
2026-03-06 12:51:15.05236,614754638
2026-03-06 12:51:15.153083,631439474
2026-03-06 12:51:15.253912,648637597
2026-03-06 12:51:15.354724,666384355
2026-03-06 12:51:15.456011,684652139
2026-03-06 12:51:15.556508,703415228
2026-03-06 12:51:15.657659,722711826
2026-03-06 12:51:15.7583,742463405
2026-03-06 12:51:15.859595,762660394
2026-03-06 12:51:15.960525,783397071
2026-03-06 12:51:16.061992,804470618
2026-03-06 12:51:16.162959,825987074
2026-03-06 12:51:16.263558,847805599
2026-03-06 12:51:16.364752,869957088
2026-03-06 12:51:16.465463,892469701
2026-03-06 12:51:16.566122,915321671
2026-03-06 12:51:16.667255,938445419
2026-03-06 12:51:16.768093,961799451
2026-03-06 12:51:16.868732,985403801
2026-03-06 12:51:16.97,1009340038
2026-03-06 12:51:17.071097,1033462294
2026-03-06 12:51:17.171862,1057720443
2026-03-06 12:51:17.272399,1082174480
2026-03-06 12:51:17.373935,1106806703
2026-03-06 12:51:17.474522,1131549844
2026-03-06 12:51:17.575431,1156354585
2026-03-06 12:51:17.676872,1181313319
2026-03-06 12:51:17.777834,1206231962
2026-03-06 12:51:17.878716,1231168607
2026-03-06 12:51:17.979581,1256095407
2026-03-06 12:51:18.080591,1281045106
2026-03-06 12:51:18.181431,1306037256
2026-03-06 12:51:18.282896,1330980103
2026-03-06 12:51:18.383729,1355751927
2026-03-06 12:51:18.484934,1380443433
2026-03-06 12:51:18.586209,1405006417
2026-03-06 12:51:18.68677,1429299589
2026-03-06 12:51:18.787547,1453464885
2026-03-06 12:51:18.888499,1477447965
2026-03-06 12:51:18.989722,1501261124
2026-03-06 12:51:19.090857,1524843661
2026-03-06 12:51:19.191827,1548132979
2026-03-06 12:51:19.292916,1571121575
2026-03-06 12:51:19.393589,1593807095
2026-03-06 12:51:19.494323,1616118325
2026-03-06 12:51:19.59543,1638098538
2026-03-06 12:51:19.696314,1659709082
2026-03-06 12:51:19.797168,1680922849
2026-03-06 12:51:19.897746,1701745038
2026-03-06 12:51:19.99906,1722150546
2026-03-06 12:51:20.099963,1742079613
2026-03-06 12:51:20.200241,1761564047
2026-03-06 12:51:20.301991,1780654927
2026-03-06 12:51:20.40269,1799140076
2026-03-06 12:51:20.503144,1817136872
2026-03-06 12:51:20.604258,1834583578
2026-03-06 12:51:20.704988,1851527439
2026-03-06 12:51:20.805984,1867914099
2026-03-06 12:51:20.906776,1883661481
