time,LC.CH2.status
2026-03-06 13:33:59.609557,0
2026-03-06 13:33:59.710394,0
2026-03-06 13:33:59.811944,0
2026-03-06 13:33:59.912153,0
2026-03-06 13:34:00.012746,0
2026-03-06 13:34:00.113984,0
2026-03-06 13:34:00.214691,0
2026-03-06 13:34:00.315781,0
2026-03-06 13:34:00.417061,0
2026-03-06 13:34:00.517679,0
2026-03-06 13:34:00.618476,0
2026-03-06 13:34:00.719909,0
2026-03-06 13:34:00.821051,0
2026-03-06 13:34:00.922164,0
2026-03-06 13:34:01.023214,0
2026-03-06 13:34:01.124258,0
2026-03-06 13:34:01.225432,0
2026-03-06 13:34:01.327168,0
2026-03-06 13:34:01.428351,0
2026-03-06 13:34:01.528721,0
2026-03-06 13:34:01.630003,0
2026-03-06 13:34:01.730278,0
2026-03-06 13:34:01.831415,0
2026-03-06 13:34:01.932636,0
2026-03-06 13:34:02.033621,0
2026-03-06 13:34:02.134257,0
2026-03-06 13:34:02.235119,0
2026-03-06 13:34:02.336909,0
2026-03-06 13:34:02.437615,0
2026-03-06 13:34:02.53852,0
2026-03-06 13:34:02.640048,0
2026-03-06 13:34:02.74061,0
2026-03-06 13:34:02.841439,0
2026-03-06 13:34:02.941999,0
2026-03-06 13:34:03.042921,0
2026-03-06 13:34:03.143786,0
2026-03-06 13:34:03.245134,0
2026-03-06 13:34:03.346361,0
2026-03-06 13:34:03.447124,0
2026-03-06 13:34:03.548662,0
2026-03-06 13:34:03.649906,0
2026-03-06 13:34:03.75082,0
2026-03-06 13:34:03.851917,0
2026-03-06 13:34:03.952704,0
2026-03-06 13:34:04.054104,0
2026-03-06 13:34:04.155806,0
2026-03-06 13:34:04.256706,0
2026-03-06 13:34:04.357569,0
2026-03-06 13:34:04.458579,0
2026-03-06 13:34:04.56038,0
2026-03-06 13:34:04.661111,0
2026-03-06 13:34:04.76174,0
2026-03-06 13:34:04.862807,0
2026-03-06 13:34:04.964023,0
2026-03-06 13:34:05.064705,0
2026-03-06 13:34:05.165877,0
2026-03-06 13:34:05.266303,0
2026-03-06 13:34:05.367228,0
2026-03-06 13:34:05.468209,0
2026-03-06 13:34:05.568889,0
2026-03-06 13:34:05.669971,0
2026-03-06 13:34:05.770736,0
2026-03-06 13:34:05.871387,0
2026-03-06 13:34:05.971993,0
2026-03-06 13:34:06.073132,0
2026-03-06 13:34:06.173432,0
2026-03-06 13:34:06.274768,0
2026-03-06 13:34:06.375417,0
2026-03-06 13:34:06.476535,0
2026-03-06 13:34:06.577626,0
2026-03-06 13:34:06.678683,0
2026-03-06 13:34:06.779538,0
2026-03-06 13:34:06.880974,0
2026-03-06 13:34:06.981708,0
2026-03-06 13:34:07.083121,0
2026-03-06 13:34:07.184048,0
2026-03-06 13:34:07.285171,0
2026-03-06 13:34:07.386103,0
2026-03-06 13:34:07.486654,0
2026-03-06 13:34:07.587511,0
2026-03-06 13:34:07.688528,0
2026-03-06 13:34:07.789508,0
2026-03-06 13:34:07.890475,0
2026-03-06 13:34:07.991316,0
2026-03-06 13:34:08.092692,0
2026-03-06 13:34:08.193574,0
2026-03-06 13:34:08.294265,0
2026-03-06 13:34:08.395103,0
2026-03-06 13:34:08.495978,0
2026-03-06 13:34:08.596916,0
2026-03-06 13:34:08.6979,0
2026-03-06 13:34:08.799044,0
2026-03-06 13:34:08.900396,0
2026-03-06 13:34:09.001532,0
2026-03-06 13:34:09.103063,0
2026-03-06 13:34:09.203949,0
2026-03-06 13:34:09.304735,0
2026-03-06 13:34:09.405972,0
2026-03-06 13:34:09.50757,0
2026-03-06 13:34:09.607619,0
2026-03-06 13:34:09.708242,0
2026-03-06 13:34:09.809152,0
2026-03-06 13:34:09.909984,0
2026-03-06 13:34:10.011157,0
2026-03-06 13:34:10.112097,0
2026-03-06 13:34:10.213738,0
2026-03-06 13:34:10.314087,0
2026-03-06 13:34:10.41516,0
2026-03-06 13:34:10.515686,0
2026-03-06 13:34:10.616971,0
2026-03-06 13:34:10.717934,0
2026-03-06 13:34:10.818792,0
2026-03-06 13:34:10.919509,0
2026-03-06 13:34:11.020417,0
2026-03-06 13:34:11.121355,0
2026-03-06 13:34:11.222922,0
2026-03-06 13:34:11.324117,0
2026-03-06 13:34:11.424504,0
2026-03-06 13:34:11.525738,0
2026-03-06 13:34:11.626528,0
2026-03-06 13:34:11.727268,0
2026-03-06 13:34:11.827908,0
2026-03-06 13:34:11.929414,0
2026-03-06 13:34:12.03037,0
2026-03-06 13:34:12.131502,0
2026-03-06 13:34:12.232632,0
2026-03-06 13:34:12.333818,0
2026-03-06 13:34:12.434344,0
2026-03-06 13:34:12.535332,0
2026-03-06 13:34:12.636415,0
2026-03-06 13:34:12.737456,0
2026-03-06 13:34:12.838162,0
2026-03-06 13:34:12.939453,0
2026-03-06 13:34:13.04053,0
2026-03-06 13:34:13.141207,0
2026-03-06 13:34:13.242063,0
2026-03-06 13:34:13.342523,0
2026-03-06 13:34:13.443905,0
2026-03-06 13:34:13.545152,0
2026-03-06 13:34:13.645601,0
2026-03-06 13:34:13.746536,0
2026-03-06 13:34:13.847776,0
2026-03-06 13:34:13.948076,0
2026-03-06 13:34:14.049405,0
2026-03-06 13:34:14.150266,0
2026-03-06 13:34:14.251083,0
2026-03-06 13:34:14.35133,0
2026-03-06 13:34:14.45245,0
2026-03-06 13:34:14.5535,0
2026-03-06 13:34:14.654506,0
2026-03-06 13:34:14.755327,0
2026-03-06 13:34:14.856388,0
2026-03-06 13:34:14.957764,0
2026-03-06 13:34:15.058768,0
2026-03-06 13:34:15.159342,0
2026-03-06 13:34:15.260722,0
2026-03-06 13:34:15.362006,0
2026-03-06 13:34:15.463066,0
2026-03-06 13:34:15.563638,0
2026-03-06 13:34:15.664391,0
2026-03-06 13:34:15.765053,0
2026-03-06 13:34:15.866174,0
2026-03-06 13:34:15.966929,0
2026-03-06 13:34:16.067691,0
2026-03-06 13:34:16.168976,0
2026-03-06 13:34:16.269315,0
2026-03-06 13:34:16.370425,0
2026-03-06 13:34:16.47147,0
2026-03-06 13:34:16.572558,0
2026-03-06 13:34:16.673457,0
2026-03-06 13:34:16.774525,0
