time,TC.CH2.raw_adc_counts
2026-03-06 12:32:06.215008,4489297
2026-03-06 12:32:06.316582,4451723
2026-03-06 12:32:06.417774,4414321
2026-03-06 12:32:06.51902,4377168
2026-03-06 12:32:06.619636,4340826
2026-03-06 12:32:06.720465,4303360
2026-03-06 12:32:06.821579,4267049
2026-03-06 12:32:06.922285,4231175
2026-03-06 12:32:07.022779,4195496
2026-03-06 12:32:07.123928,4159590
2026-03-06 12:32:07.224519,4123632
2026-03-06 12:32:07.325564,4088045
2026-03-06 12:32:07.426381,4052519
2026-03-06 12:32:07.527112,4017162
2026-03-06 12:32:07.627914,3982806
2026-03-06 12:32:07.728333,3947434
2026-03-06 12:32:07.829883,3913691
2026-03-06 12:32:07.930658,3879340
2026-03-06 12:32:08.031234,3845045
2026-03-06 12:32:08.132381,3810803
2026-03-06 12:32:08.233078,3777611
2026-03-06 12:32:08.33464,3744035
2026-03-06 12:32:08.43537,3710575
2026-03-06 12:32:08.536153,3677109
2026-03-06 12:32:08.637748,3644372
2026-03-06 12:32:08.738862,3611795
2026-03-06 12:32:08.840219,3579158
2026-03-06 12:32:08.941313,3547270
2026-03-06 12:32:09.04272,3516014
2026-03-06 12:32:09.144116,3484304
2026-03-06 12:32:09.244685,3452429
2026-03-06 12:32:09.346458,3421428
2026-03-06 12:32:09.447637,3390538
2026-03-06 12:32:09.547937,3360568
2026-03-06 12:32:09.648829,3330744
2026-03-06 12:32:09.750239,3300134
2026-03-06 12:32:09.851443,3270989
2026-03-06 12:32:09.953158,3240912
2026-03-06 12:32:10.054212,3211402
2026-03-06 12:32:10.155141,3183162
2026-03-06 12:32:10.256637,3154259
2026-03-06 12:32:10.358131,3125639
2026-03-06 12:32:10.458872,3097875
2026-03-06 12:32:10.559819,3070860
2026-03-06 12:32:10.660616,3042878
2026-03-06 12:32:10.761777,3016417
2026-03-06 12:32:10.862915,2989674
2026-03-06 12:32:10.96389,2962649
2026-03-06 12:32:11.064966,2936729
2026-03-06 12:32:11.165694,2911211
2026-03-06 12:32:11.266282,2885569
2026-03-06 12:32:11.367528,2859919
2026-03-06 12:32:11.468847,2835720
2026-03-06 12:32:11.569605,2811117
2026-03-06 12:32:11.670358,2786476
2026-03-06 12:32:11.77112,2763214
2026-03-06 12:32:11.872751,2738717
2026-03-06 12:32:11.973585,2716161
2026-03-06 12:32:12.074263,2693287
2026-03-06 12:32:12.174706,2670245
2026-03-06 12:32:12.275917,2648302
2026-03-06 12:32:12.377071,2626377
2026-03-06 12:32:12.477833,2604780
2026-03-06 12:32:12.578564,2584049
2026-03-06 12:32:12.679475,2562984
2026-03-06 12:32:12.780921,2542751
2026-03-06 12:32:12.881616,2522108
2026-03-06 12:32:12.982752,2502745
2026-03-06 12:32:13.083298,2483162
2026-03-06 12:32:13.184278,2464048
2026-03-06 12:32:13.285117,2445632
2026-03-06 12:32:13.385893,2427500
2026-03-06 12:32:13.487843,2409028
2026-03-06 12:32:13.588766,2391076
2026-03-06 12:32:13.689589,2374457
2026-03-06 12:32:13.790132,2357043
2026-03-06 12:32:13.890868,2341357
2026-03-06 12:32:13.991445,2324585
2026-03-06 12:32:14.09223,2309162
2026-03-06 12:32:14.192916,2293678
2026-03-06 12:32:14.293135,2279354
2026-03-06 12:32:14.394202,2263991
2026-03-06 12:32:14.495255,2249783
2026-03-06 12:32:14.596414,2235657
2026-03-06 12:32:14.697102,2223099
2026-03-06 12:32:14.797343,2209578
2026-03-06 12:32:14.8985,2196557
2026-03-06 12:32:14.999414,2185004
2026-03-06 12:32:15.099984,2172404
2026-03-06 12:32:15.201338,2160825
2026-03-06 12:32:15.302289,2149993
2026-03-06 12:32:15.403712,2139604
2026-03-06 12:32:15.505288,2128822
2026-03-06 12:32:15.60594,2118893
2026-03-06 12:32:15.706671,2109449
2026-03-06 12:32:15.807347,2100258
2026-03-06 12:32:15.908467,2090906
2026-03-06 12:32:16.009579,2083294
2026-03-06 12:32:16.110517,2074752
2026-03-06 12:32:16.211551,2067744
2026-03-06 12:32:16.312754,2060638
2026-03-06 12:32:16.413665,2053686
2026-03-06 12:32:16.514677,2046697
2026-03-06 12:32:16.61629,2041220
2026-03-06 12:32:16.71827,2035142
2026-03-06 12:32:16.818926,2030656
2026-03-06 12:32:16.92003,2025660
2026-03-06 12:32:17.021308,2021246
2026-03-06 12:32:17.121962,2017563
2026-03-06 12:32:17.223159,2013859
2026-03-06 12:32:17.324352,2010447
2026-03-06 12:32:17.425512,2008283
2026-03-06 12:32:17.526127,2005329
2026-03-06 12:32:17.62766,2003804
2026-03-06 12:32:17.728632,2001772
2026-03-06 12:32:17.829182,2000799
2026-03-06 12:32:17.929945,1999806
2026-03-06 12:32:18.030405,2000111
2026-03-06 12:32:18.131519,2000518
2026-03-06 12:32:18.232653,2001059
2026-03-06 12:32:18.333775,2001221
2026-03-06 12:32:18.434402,2003007
2026-03-06 12:32:18.53585,2004810
2026-03-06 12:32:18.637744,2007086
2026-03-06 12:32:18.738297,2009766
2026-03-06 12:32:18.839212,2012244
2026-03-06 12:32:18.939967,2015384
2026-03-06 12:32:19.040575,2019538
2026-03-06 12:32:19.14187,2023969
2026-03-06 12:32:19.242972,2028119
2026-03-06 12:32:19.343579,2033638
2026-03-06 12:32:19.444882,2038731
2026-03-06 12:32:19.545282,2044424
2026-03-06 12:32:19.646506,2050508
2026-03-06 12:32:19.746997,2057847
2026-03-06 12:32:19.848185,2064689
2026-03-06 12:32:19.948892,2071668
2026-03-06 12:32:20.050083,2079497
2026-03-06 12:32:20.15126,2087604
2026-03-06 12:32:20.252726,2096654
2026-03-06 12:32:20.353814,2105398
2026-03-06 12:32:20.454574,2114820
2026-03-06 12:32:20.556028,2125096
2026-03-06 12:32:20.657104,2135133
2026-03-06 12:32:20.757779,2145377
2026-03-06 12:32:20.859226,2157144
2026-03-06 12:32:20.960588,2168484
2026-03-06 12:32:21.061832,2180380
2026-03-06 12:32:21.163227,2191948
2026-03-06 12:32:21.264398,2205392
2026-03-06 12:32:21.365082,2217843
2026-03-06 12:32:21.466218,2231122
2026-03-06 12:32:21.567291,2245395
2026-03-06 12:32:21.668538,2259027
2026-03-06 12:32:21.769322,2273166
2026-03-06 12:32:21.870189,2288042
2026-03-06 12:32:21.971374,2303483
2026-03-06 12:32:22.072171,2319642
2026-03-06 12:32:22.173168,2335173
2026-03-06 12:32:22.274343,2351744
2026-03-06 12:32:22.375058,2368797
2026-03-06 12:32:22.475993,2385375
2026-03-06 12:32:22.576962,2402976
2026-03-06 12:32:22.677608,2420520
2026-03-06 12:32:22.778673,2439021
2026-03-06 12:32:22.879816,2457127
2026-03-06 12:32:22.980239,2476854
2026-03-06 12:32:23.081033,2496186
2026-03-06 12:32:23.18284,2515214
2026-03-06 12:32:23.283767,2535019
2026-03-06 12:32:23.384812,2556095
2026-03-06 12:32:23.48619,2576466
2026-03-06 12:32:23.586931,2597422
2026-03-06 12:32:23.687534,2619375
2026-03-06 12:32:23.788266,2641028
2026-03-06 12:32:23.889673,2663304
2026-03-06 12:32:23.991075,2685303
2026-03-06 12:32:24.091866,2708719
2026-03-06 12:32:24.192657,2731428
2026-03-06 12:32:24.293643,2755064
2026-03-06 12:32:24.394737,2778481
2026-03-06 12:32:24.495755,2802133
2026-03-06 12:32:24.59659,2827386
2026-03-06 12:32:24.697588,2851489
2026-03-06 12:32:24.798507,2876982
2026-03-06 12:32:24.899219,2902236
2026-03-06 12:32:25.000282,2928415
2026-03-06 12:32:25.101365,2953854
2026-03-06 12:32:25.201948,2979984
2026-03-06 12:32:25.303709,3007420
2026-03-06 12:32:25.404122,3033632
2026-03-06 12:32:25.505602,3061308
2026-03-06 12:32:25.606118,3088586
2026-03-06 12:32:25.707313,3116497
2026-03-06 12:32:25.808292,3145058
2026-03-06 12:32:25.909294,3173585
2026-03-06 12:32:26.010124,3201346
2026-03-06 12:32:26.111525,3231295
2026-03-06 12:32:26.212453,3259850
2026-03-06 12:32:26.313131,3289858
2026-03-06 12:32:26.413927,3320072
2026-03-06 12:32:26.515422,3349676
2026-03-06 12:32:26.616609,3380055
2026-03-06 12:32:26.717832,3410998
2026-03-06 12:32:26.81871,3442124
2026-03-06 12:32:26.919444,3473000
2026-03-06 12:32:27.020524,3504203
2026-03-06 12:32:27.121123,3535962
2026-03-06 12:32:27.221925,3568042
2026-03-06 12:32:27.322995,3599710
2026-03-06 12:32:27.423861,3632856
2026-03-06 12:32:27.524565,3664705
2026-03-06 12:32:27.625675,3698299
2026-03-06 12:32:27.726648,3730823
2026-03-06 12:32:27.827166,3764115
2026-03-06 12:32:27.928121,3797982
2026-03-06 12:32:28.028887,3831679
2026-03-06 12:32:28.13038,3865758
2026-03-06 12:32:28.231444,3900381
2026-03-06 12:32:28.332402,3934516
2026-03-06 12:32:28.43403,3969938
2026-03-06 12:32:28.535068,4004740
2026-03-06 12:32:28.636641,4039929
2026-03-06 12:32:28.737326,4075034
2026-03-06 12:32:28.838085,4110849
2026-03-06 12:32:28.939127,4146323
2026-03-06 12:32:29.039851,4182130
2026-03-06 12:32:29.141102,4218501
2026-03-06 12:32:29.242562,4254669
2026-03-06 12:32:29.342925,4290963
2026-03-06 12:32:29.443726,4327740
2026-03-06 12:32:29.544592,4364634
2026-03-06 12:32:29.645886,4400962
2026-03-06 12:32:29.746675,4438765
2026-03-06 12:32:29.847617,4475245
2026-03-06 12:32:29.948432,4512455
2026-03-06 12:32:30.049407,4550713
2026-03-06 12:32:30.150349,4587880
2026-03-06 12:32:30.251139,4625835
2026-03-06 12:32:30.352441,4663957
2026-03-06 12:32:30.453192,4702602
2026-03-06 12:32:30.554231,4740283
2026-03-06 12:32:30.655295,4779069
2026-03-06 12:32:30.75603,4817336
2026-03-06 12:32:30.856949,4855924
2026-03-06 12:32:30.958325,4894680
2026-03-06 12:32:31.05845,4933598
2026-03-06 12:32:31.159493,4972832
2026-03-06 12:32:31.259967,5011469
2026-03-06 12:32:31.361015,5050153
2026-03-06 12:32:31.462231,5089489
2026-03-06 12:32:31.563127,5128702
2026-03-06 12:32:31.664053,5168489
2026-03-06 12:32:31.765167,5208804
2026-03-06 12:32:31.866527,5248380
2026-03-06 12:32:31.967945,5288323
2026-03-06 12:32:32.069101,5327936
2026-03-06 12:32:32.169999,5367434
2026-03-06 12:32:32.271513,5407233
2026-03-06 12:32:32.372235,5447723
2026-03-06 12:32:32.474566,5487450
2026-03-06 12:32:32.576609,5527585
2026-03-06 12:32:32.676673,5567957
2026-03-06 12:32:32.777556,5608631
2026-03-06 12:32:32.878949,5648518
2026-03-06 12:32:32.979962,5688861
2026-03-06 12:32:33.080602,5729206
2026-03-06 12:32:33.182475,5770183
2026-03-06 12:32:33.284239,5810899
2026-03-06 12:32:33.385287,5851272
2026-03-06 12:32:33.485845,5891310
2026-03-06 12:32:33.586106,5931278
2026-03-06 12:32:33.687302,5971615
2026-03-06 12:32:33.788319,6011846
2026-03-06 12:32:33.889034,6052567
2026-03-06 12:32:33.990382,6092939
2026-03-06 12:32:34.091607,6133677
2026-03-06 12:32:34.19279,6174374
2026-03-06 12:32:34.294665,6215032
2026-03-06 12:32:34.395421,6255297
2026-03-06 12:32:34.496618,6295639
2026-03-06 12:32:34.598246,6336014
2026-03-06 12:32:34.69915,6375753
2026-03-06 12:32:34.800388,6415850
2026-03-06 12:32:34.900951,6456513
2026-03-06 12:32:35.002997,6497160
2026-03-06 12:32:35.10478,6537132
2026-03-06 12:32:35.20561,6576643
2026-03-06 12:32:35.306585,6616646
2026-03-06 12:32:35.407547,6657221
2026-03-06 12:32:35.508823,6696421
2026-03-06 12:32:35.610244,6737056
2026-03-06 12:32:35.71123,6776160
2026-03-06 12:32:35.811871,6815826
2026-03-06 12:32:35.913201,6855500
2026-03-06 12:32:36.013965,6895285
2026-03-06 12:32:36.115074,6934239
2026-03-06 12:32:36.216074,6973500
2026-03-06 12:32:36.316749,7012485
2026-03-06 12:32:36.4178,7052078
2026-03-06 12:32:36.518664,7090369
2026-03-06 12:32:36.619439,7128907
2026-03-06 12:32:36.720503,7167804
2026-03-06 12:32:36.821226,7206306
2026-03-06 12:32:36.922155,7244595
2026-03-06 12:32:37.022543,7283044
2026-03-06 12:32:37.123539,7321499
2026-03-06 12:32:37.224866,7359441
2026-03-06 12:32:37.325252,7396771
2026-03-06 12:32:37.426375,7434850
2026-03-06 12:32:37.527705,7472758
2026-03-06 12:32:37.628351,7509717
2026-03-06 12:32:37.729703,7547379
2026-03-06 12:32:37.83008,7584500
2026-03-06 12:32:37.931134,7621024
2026-03-06 12:32:38.032046,7658603
2026-03-06 12:32:38.133239,7695431
2026-03-06 12:32:38.234374,7731307
2026-03-06 12:32:38.335331,7767332
2026-03-06 12:32:38.436653,7803657
2026-03-06 12:32:38.537335,7840118
2026-03-06 12:32:38.638201,7876079
2026-03-06 12:32:38.73974,7911271
2026-03-06 12:32:38.840785,7946956
2026-03-06 12:32:38.941663,7981921
2026-03-06 12:32:39.042509,8016609
2026-03-06 12:32:39.143394,8051800
2026-03-06 12:32:39.244213,8086488
2026-03-06 12:32:39.34449,8120150
2026-03-06 12:32:39.445532,8154521
2026-03-06 12:32:39.545803,8187956
2026-03-06 12:32:39.647195,8222119
2026-03-06 12:32:39.748104,8255570
2026-03-06 12:32:39.84886,8288878
2026-03-06 12:32:39.949688,8321473
2026-03-06 12:32:40.050719,8354550
2026-03-06 12:32:40.15164,8386770
2026-03-06 12:32:40.252857,8419128
2026-03-06 12:32:40.353578,8451395
2026-03-06 12:32:40.454221,8483406
2026-03-06 12:32:40.555491,8514526
2026-03-06 12:32:40.65644,8545675
2026-03-06 12:32:40.757319,8576317
2026-03-06 12:32:40.858434,8608035
2026-03-06 12:32:40.959287,8637658
2026-03-06 12:32:41.060201,8668775
2026-03-06 12:32:41.161084,8697912
2026-03-06 12:32:41.261951,8727883
2026-03-06 12:32:41.363059,8757350
2026-03-06 12:32:41.464569,8786079
2026-03-06 12:32:41.565617,8815220
2026-03-06 12:32:41.666887,8843718
2026-03-06 12:32:41.767639,8872355
2026-03-06 12:32:41.868185,8899654
2026-03-06 12:32:41.969337,8928231
2026-03-06 12:32:42.070409,8955470
2026-03-06 12:32:42.171578,8982209
2026-03-06 12:32:42.272672,9009236
2026-03-06 12:32:42.373636,9035614
2026-03-06 12:32:42.474611,9062131
2026-03-06 12:32:42.575774,9087715
2026-03-06 12:32:42.676727,9112696
2026-03-06 12:32:42.777517,9138643
2026-03-06 12:32:42.878451,9162724
2026-03-06 12:32:42.979267,9187923
2026-03-06 12:32:43.080376,9212329
2026-03-06 12:32:43.181426,9235510
2026-03-06 12:32:43.282035,9259152
2026-03-06 12:32:43.382838,9282745
2026-03-06 12:32:43.484095,9305929
2026-03-06 12:32:43.585383,9328279
2026-03-06 12:32:43.686282,9350440
2026-03-06 12:32:43.787765,9371970
2026-03-06 12:32:43.889298,9393887
2026-03-06 12:32:43.990342,9415324
2026-03-06 12:32:44.090897,9436595
2026-03-06 12:32:44.192163,9456643
2026-03-06 12:32:44.293674,9477235
2026-03-06 12:32:44.394681,9496475
2026-03-06 12:32:44.495705,9516011
2026-03-06 12:32:44.59668,9535582
2026-03-06 12:32:44.697363,9554201
2026-03-06 12:32:44.798358,9571990
2026-03-06 12:32:44.898998,9590077
2026-03-06 12:32:44.999847,9607494
2026-03-06 12:32:45.101115,9625273
2026-03-06 12:32:45.201658,9641643
2026-03-06 12:32:45.302976,9658904
2026-03-06 12:32:45.40398,9674224
2026-03-06 12:32:45.504805,9690167
2026-03-06 12:32:45.60529,9705942
2026-03-06 12:32:45.70668,9720564
2026-03-06 12:32:45.807199,9734969
2026-03-06 12:32:45.908391,9749778
2026-03-06 12:32:46.008972,9763641
2026-03-06 12:32:46.109986,9777089
2026-03-06 12:32:46.211354,9789614
2026-03-06 12:32:46.312393,9802295
2026-03-06 12:32:46.413424,9814807
2026-03-06 12:32:46.514775,9826717
2026-03-06 12:32:46.615354,9838261
2026-03-06 12:32:46.71697,9849815
2026-03-06 12:32:46.818413,9860389
2026-03-06 12:32:46.919062,9871199
2026-03-06 12:32:47.020656,9880781
2026-03-06 12:32:47.121457,9890460
2026-03-06 12:32:47.222323,9899398
2026-03-06 12:32:47.323005,9908074
2026-03-06 12:32:47.423706,9917173
2026-03-06 12:32:47.524503,9924893
2026-03-06 12:32:47.625744,9932043
2026-03-06 12:32:47.726859,9939255
2026-03-06 12:32:47.827468,9946441
2026-03-06 12:32:47.928174,9952356
2026-03-06 12:32:48.028435,9959070
2026-03-06 12:32:48.129235,9963888
2026-03-06 12:32:48.230381,9969434
2026-03-06 12:32:48.331401,9973979
2026-03-06 12:32:48.431989,9979106
2026-03-06 12:32:48.533111,9982956
2026-03-06 12:32:48.633261,9985781
2026-03-06 12:32:48.734647,9989705
2026-03-06 12:32:48.83574,9991935
2026-03-06 12:32:48.936722,9994265
2026-03-06 12:32:49.037194,9996288
2026-03-06 12:32:49.138568,9997940
2026-03-06 12:32:49.239257,9998905
2026-03-06 12:32:49.340174,9999644
2026-03-06 12:32:49.440549,9999704
2026-03-06 12:32:49.541606,9999771
2026-03-06 12:32:49.643273,9999359
2026-03-06 12:32:49.744307,9998044
2026-03-06 12:32:49.845182,9997146
2026-03-06 12:32:49.94595,9995575
2026-03-06 12:32:50.047196,9992934
2026-03-06 12:32:50.147951,9990222
2026-03-06 12:32:50.248836,9987298
2026-03-06 12:32:50.349709,9984361
2026-03-06 12:32:50.45071,9980150
2026-03-06 12:32:50.551029,9976769
2026-03-06 12:32:50.651739,9971759
2026-03-06 12:32:50.752297,9966430
2026-03-06 12:32:50.853205,9961834
2026-03-06 12:32:50.954006,9955391
2026-03-06 12:32:51.054927,9949493
2026-03-06 12:32:51.155587,9943062
2026-03-06 12:32:51.256332,9936420
2026-03-06 12:32:51.357666,9928836
2026-03-06 12:32:51.458287,9920818
2026-03-06 12:32:51.559558,9912349
2026-03-06 12:32:51.66124,9904378
2026-03-06 12:32:51.76196,9895038
2026-03-06 12:32:51.863315,9885921
2026-03-06 12:32:51.964014,9875564
2026-03-06 12:32:52.065082,9865413
2026-03-06 12:32:52.165994,9855277
2026-03-06 12:32:52.267656,9843549
2026-03-06 12:32:52.369807,9832884
2026-03-06 12:32:52.471464,9821058
2026-03-06 12:32:52.572444,9808860
2026-03-06 12:32:52.672975,9795530
