time,BOARD.HB_12.board_type
2026-03-06 12:31:43.781421,5
2026-03-06 12:31:43.791131,5
2026-03-06 12:31:44.338095,5
2026-03-06 12:31:45.343808,5
2026-03-06 12:31:46.34595,5
2026-03-06 12:31:47.348992,5
2026-03-06 12:31:48.34935,5
2026-03-06 12:31:49.349477,5
2026-03-06 12:31:50.351444,5
2026-03-06 12:31:51.361219,5
2026-03-06 12:31:52.369801,5
2026-03-06 12:31:53.371394,5
2026-03-06 12:31:54.380484,5
2026-03-06 12:31:55.380426,5
2026-03-06 12:31:56.386384,5
2026-03-06 12:31:57.389735,5
2026-03-06 12:31:58.393184,5
2026-03-06 12:31:59.402436,5
2026-03-06 12:32:00.412216,5
2026-03-06 12:32:01.412574,5
2026-03-06 12:32:02.422376,5
2026-03-06 12:32:03.431204,5
2026-03-06 12:32:04.440857,5
2026-03-06 12:32:05.442141,5
2026-03-06 12:32:06.444078,5
2026-03-06 12:32:07.444146,5
2026-03-06 12:32:08.446963,5
2026-03-06 12:32:09.447738,5
2026-03-06 12:32:10.449916,5
2026-03-06 12:32:11.451517,5
2026-03-06 12:32:12.453158,5
2026-03-06 12:32:13.453705,5
2026-03-06 12:32:14.457095,5
2026-03-06 12:32:15.457605,5
2026-03-06 12:32:16.466108,5
2026-03-06 12:32:17.475112,5
2026-03-06 12:32:18.484673,5
2026-03-06 12:32:19.487094,5
2026-03-06 12:32:20.49636,5
2026-03-06 12:32:21.495988,5
2026-03-06 12:32:22.498323,5
2026-03-06 12:32:23.507404,5
2026-03-06 12:32:24.517166,5
2026-03-06 12:32:25.525895,5
2026-03-06 12:32:26.535977,5
2026-03-06 12:32:27.544753,5
2026-03-06 12:32:28.555625,5
2026-03-06 12:32:29.556195,5
2026-03-06 12:32:30.564642,5
2026-03-06 12:32:31.573686,5
2026-03-06 12:32:32.575785,5
2026-03-06 12:32:33.575632,5
2026-03-06 12:32:34.584197,5
2026-03-06 12:32:35.594012,5
2026-03-06 12:32:36.602882,5
2026-03-06 12:32:37.612075,5
2026-03-06 12:32:38.613072,5
2026-03-06 12:32:39.615662,5
2026-03-06 12:32:40.617566,5
2026-03-06 12:32:41.627108,5
2026-03-06 12:32:42.636003,5
2026-03-06 12:32:43.644734,5
2026-03-06 12:32:44.653047,5
2026-03-06 12:32:45.65467,5
2026-03-06 12:32:46.655449,5
2026-03-06 12:32:47.657747,5
2026-03-06 12:32:48.666971,5
2026-03-06 12:32:49.675963,5
2026-03-06 12:32:50.683991,5
2026-03-06 12:32:51.691393,5
2026-03-06 12:32:52.699048,5
2026-03-06 12:32:53.708736,5
2026-03-06 12:32:54.708978,5
2026-03-06 12:32:55.711557,5
2026-03-06 12:32:56.713923,5
2026-03-06 12:32:57.723665,5
2026-03-06 12:32:58.733111,5
2026-03-06 12:32:59.733177,5
2026-03-06 12:33:00.743345,5
2026-03-06 12:33:01.743846,5
2026-03-06 12:33:02.744094,5
2026-03-06 12:33:03.745481,5
2026-03-06 12:33:04.755238,5
2026-03-06 12:33:05.765629,5
2026-03-06 12:33:06.773646,5
2026-03-06 12:33:07.781933,5
2026-03-06 12:33:08.792489,5
2026-03-06 12:33:09.801666,5
2026-03-06 12:33:10.811507,5
2026-03-06 12:33:11.81284,5
2026-03-06 12:33:12.812672,5
2026-03-06 12:33:13.822674,5
2026-03-06 12:33:14.826541,5
2026-03-06 12:33:15.827864,5
2026-03-06 12:33:16.829361,5
2026-03-06 12:33:17.838978,5
2026-03-06 12:33:18.840443,5
2026-03-06 12:33:19.841098,5
2026-03-06 12:33:20.850307,5
2026-03-06 12:33:21.85093,5
2026-03-06 12:33:22.851872,5
2026-03-06 12:33:23.860944,5
2026-03-06 12:33:24.870151,5
2026-03-06 12:33:25.87963,5
2026-03-06 12:33:26.888526,5
2026-03-06 12:33:27.888525,5
2026-03-06 12:33:28.889614,5
2026-03-06 12:33:29.889942,5
2026-03-06 12:33:30.899538,5
2026-03-06 12:33:31.909279,5
2026-03-06 12:33:32.918698,5
2026-03-06 12:33:33.918701,5
2026-03-06 12:33:34.919768,5
2026-03-06 12:33:35.922351,5
2026-03-06 12:33:36.931525,5
2026-03-06 12:33:37.931956,5
2026-03-06 12:33:38.933215,5
2026-03-06 12:33:39.943198,5
2026-03-06 12:33:40.94294,5
2026-03-06 12:33:41.952534,5
2026-03-06 12:33:42.960697,5
2026-03-06 12:33:43.969778,5
2026-03-06 12:33:44.9785,5
2026-03-06 12:33:45.97841,5
2026-03-06 12:33:46.986773,5
2026-03-06 12:33:47.995823,5
2026-03-06 12:33:49.005407,5
2026-03-06 12:33:50.005369,5
2026-03-06 12:33:51.015601,5
2026-03-06 12:33:52.025719,5
2026-03-06 12:33:53.034434,5
2026-03-06 12:33:54.036964,5
2026-03-06 12:33:55.037964,5
2026-03-06 12:33:56.041017,5
2026-03-06 12:33:57.049948,5
2026-03-06 12:33:58.059928,5
2026-03-06 12:33:59.069714,5
2026-03-06 12:34:00.079283,5
2026-03-06 12:34:01.088118,5
2026-03-06 12:34:02.097785,5
2026-03-06 12:34:03.105898,5
2026-03-06 12:34:04.115181,5
2026-03-06 12:34:05.124165,5
2026-03-06 12:34:06.133162,5
2026-03-06 12:34:07.142743,5
2026-03-06 12:34:08.1439,5
2026-03-06 12:34:09.145433,5
2026-03-06 12:34:10.154619,5
2026-03-06 12:34:11.163829,5
2026-03-06 12:34:12.173916,5
2026-03-06 12:34:13.174652,5
2026-03-06 12:34:14.174841,5
2026-03-06 12:34:15.183678,5
2026-03-06 12:34:16.193413,5
2026-03-06 12:34:17.202914,5
2026-03-06 12:34:18.204579,5
2026-03-06 12:34:19.204637,5
2026-03-06 12:34:20.205691,5
2026-03-06 12:34:21.214603,5
2026-03-06 12:34:22.214508,5
2026-03-06 12:34:23.214898,5
2026-03-06 12:34:24.224789,5
2026-03-06 12:34:25.227848,5
2026-03-06 12:34:26.237619,5
2026-03-06 12:34:27.238121,5
2026-03-06 12:34:28.238806,5
2026-03-06 12:34:29.239133,5
2026-03-06 12:34:30.239602,5
2026-03-06 12:34:31.247691,5
2026-03-06 12:34:32.248334,5
2026-03-06 12:34:33.249304,5
2026-03-06 12:34:34.258917,5
2026-03-06 12:34:35.26776,5
2026-03-06 12:34:36.268322,5
2026-03-06 12:34:37.268959,5
2026-03-06 12:34:38.278101,5
2026-03-06 12:34:39.28619,5
2026-03-06 12:34:40.294948,5
2026-03-06 12:34:41.304309,5
2026-03-06 12:34:42.305314,5
2026-03-06 12:34:43.305726,5
2026-03-06 12:34:44.315579,5
2026-03-06 12:34:45.323167,5
2026-03-06 12:34:46.330798,5
2026-03-06 12:34:47.338689,5
2026-03-06 12:34:48.33931,5
2026-03-06 12:34:49.33942,5
2026-03-06 12:34:50.348575,5
2026-03-06 12:34:51.349387,5
2026-03-06 12:34:52.358722,5
2026-03-06 12:34:53.358808,5
2026-03-06 12:34:54.359798,5
2026-03-06 12:34:55.360075,5
2026-03-06 12:34:56.360532,5
2026-03-06 12:34:57.36944,5
2026-03-06 12:34:58.370181,5
2026-03-06 12:34:59.371134,5
2026-03-06 12:35:00.380455,5
2026-03-06 12:35:01.389409,5
2026-03-06 12:35:02.398545,5
2026-03-06 12:35:03.408439,5
2026-03-06 12:35:04.417311,5
2026-03-06 12:35:05.42603,5
2026-03-06 12:35:06.435795,5
2026-03-06 12:35:07.437045,5
2026-03-06 12:35:08.447177,5
2026-03-06 12:35:09.455128,5
2026-03-06 12:35:10.457382,5
2026-03-06 12:35:11.458893,5
2026-03-06 12:35:12.462536,5
2026-03-06 12:35:13.464634,5
2026-03-06 12:35:14.473108,5
2026-03-06 12:35:15.483096,5
2026-03-06 12:35:16.49185,5
2026-03-06 12:35:17.499861,5
2026-03-06 12:35:18.509224,5
2026-03-06 12:35:19.509552,5
2026-03-06 12:35:20.519082,5
2026-03-06 12:35:21.520307,5
2026-03-06 12:35:22.52189,5
2026-03-06 12:35:23.531379,5
2026-03-06 12:35:24.532783,5
2026-03-06 12:35:25.54157,5
2026-03-06 12:35:26.55072,5
2026-03-06 12:35:27.558274,5
2026-03-06 12:35:28.565629,5
2026-03-06 12:35:29.565727,5
2026-03-06 12:35:30.567568,5
2026-03-06 12:35:31.57707,5
2026-03-06 12:35:32.578087,5
2026-03-06 12:35:33.57869,5
2026-03-06 12:35:34.588541,5
2026-03-06 12:35:35.596659,5
2026-03-06 12:35:36.605416,5
2026-03-06 12:35:37.606577,5
2026-03-06 12:35:38.607862,5
2026-03-06 12:35:39.617221,5
2026-03-06 12:35:40.617948,5
2026-03-06 12:35:41.626629,5
2026-03-06 12:35:42.635842,5
2026-03-06 12:35:43.635735,5
2026-03-06 12:35:44.636566,5
2026-03-06 12:35:45.637306,5
2026-03-06 12:35:46.646852,5
2026-03-06 12:35:47.656386,5
2026-03-06 12:35:48.657327,5
2026-03-06 12:35:49.659208,5
2026-03-06 12:35:50.668917,5
2026-03-06 12:35:51.678319,5
2026-03-06 12:35:52.677917,5
2026-03-06 12:35:53.680016,5
2026-03-06 12:35:54.680809,5
2026-03-06 12:35:55.689816,5
2026-03-06 12:35:56.693141,5
2026-03-06 12:35:57.695464,5
2026-03-06 12:35:58.705103,5
2026-03-06 12:35:59.714597,5
2026-03-06 12:36:00.722451,5
2026-03-06 12:36:01.731952,5
2026-03-06 12:36:02.732257,5
2026-03-06 12:36:03.735201,5
2026-03-06 12:36:04.735071,5
2026-03-06 12:36:05.744541,5
2026-03-06 12:36:06.745994,5
2026-03-06 12:36:07.74702,5
2026-03-06 12:36:08.746995,5
2026-03-06 12:36:09.757119,5
2026-03-06 12:36:10.766159,5
2026-03-06 12:36:11.766685,5
2026-03-06 12:36:12.769274,5
2026-03-06 12:36:13.777174,5
2026-03-06 12:36:14.785513,5
2026-03-06 12:36:15.785478,5
2026-03-06 12:36:16.785899,5
2026-03-06 12:36:17.794693,5
2026-03-06 12:36:18.80351,5
2026-03-06 12:36:19.812441,5
2026-03-06 12:36:20.814502,5
