time,BOARD.HB_12.packet_ts_ms
2026-03-06 12:31:43.781421,3273776376
2026-03-06 12:31:43.791131,3273777380
2026-03-06 12:31:44.338095,3273778385
2026-03-06 12:31:45.343808,3273779390
2026-03-06 12:31:46.34595,3273780393
2026-03-06 12:31:47.348992,3273781396
2026-03-06 12:31:48.34935,3273782396
2026-03-06 12:31:49.349477,3273783396
2026-03-06 12:31:50.351444,3273784399
2026-03-06 12:31:51.361219,3273785407
2026-03-06 12:31:52.369801,3273786417
2026-03-06 12:31:53.371394,3273787418
2026-03-06 12:31:54.380484,3273788428
2026-03-06 12:31:55.380426,3273789428
2026-03-06 12:31:56.386384,3273790433
2026-03-06 12:31:57.389735,3273791437
2026-03-06 12:31:58.393184,3273792440
2026-03-06 12:31:59.402436,3273793449
2026-03-06 12:32:00.412216,3273794459
2026-03-06 12:32:01.412574,3273795460
2026-03-06 12:32:02.422376,3273796469
2026-03-06 12:32:03.431204,3273797478
2026-03-06 12:32:04.440857,3273798488
2026-03-06 12:32:05.442141,3273799489
2026-03-06 12:32:06.444078,3273800491
2026-03-06 12:32:07.444146,3273801491
2026-03-06 12:32:08.446963,3273802494
2026-03-06 12:32:09.447738,3273803494
2026-03-06 12:32:10.449916,3273804496
2026-03-06 12:32:11.451517,3273805499
2026-03-06 12:32:12.453158,3273806500
2026-03-06 12:32:13.453705,3273807501
2026-03-06 12:32:14.457095,3273808504
2026-03-06 12:32:15.457605,3273809505
2026-03-06 12:32:16.466108,3273810513
2026-03-06 12:32:17.475112,3273811522
2026-03-06 12:32:18.484673,3273812532
2026-03-06 12:32:19.487094,3273813534
2026-03-06 12:32:20.49636,3273814543
2026-03-06 12:32:21.495988,3273815543
2026-03-06 12:32:22.498323,3273816545
2026-03-06 12:32:23.507404,3273817554
2026-03-06 12:32:24.517166,3273818564
2026-03-06 12:32:25.525895,3273819573
2026-03-06 12:32:26.535977,3273820583
2026-03-06 12:32:27.544753,3273821592
2026-03-06 12:32:28.555625,3273822602
2026-03-06 12:32:29.556195,3273823603
2026-03-06 12:32:30.564642,3273824611
2026-03-06 12:32:31.573686,3273825621
2026-03-06 12:32:32.575785,3273826622
2026-03-06 12:32:33.575632,3273827622
2026-03-06 12:32:34.584197,3273828631
2026-03-06 12:32:35.594012,3273829641
2026-03-06 12:32:36.602882,3273830650
2026-03-06 12:32:37.612075,3273831659
2026-03-06 12:32:38.613072,3273832660
2026-03-06 12:32:39.615662,3273833662
2026-03-06 12:32:40.617566,3273834664
2026-03-06 12:32:41.627108,3273835674
2026-03-06 12:32:42.636003,3273836683
2026-03-06 12:32:43.644734,3273837692
2026-03-06 12:32:44.653047,3273838700
2026-03-06 12:32:45.65467,3273839702
2026-03-06 12:32:46.655449,3273840703
2026-03-06 12:32:47.657747,3273841704
2026-03-06 12:32:48.666971,3273842714
2026-03-06 12:32:49.675963,3273843723
2026-03-06 12:32:50.683991,3273844731
2026-03-06 12:32:51.691393,3273845738
2026-03-06 12:32:52.699048,3273846746
2026-03-06 12:32:53.708736,3273847756
2026-03-06 12:32:54.708978,3273848756
2026-03-06 12:32:55.711557,3273849759
2026-03-06 12:32:56.713923,3273850761
2026-03-06 12:32:57.723665,3273851771
2026-03-06 12:32:58.733111,3273852780
2026-03-06 12:32:59.733177,3273853780
2026-03-06 12:33:00.743345,3273854790
2026-03-06 12:33:01.743846,3273855791
2026-03-06 12:33:02.744094,3273856791
2026-03-06 12:33:03.745481,3273857792
2026-03-06 12:33:04.755238,3273858802
2026-03-06 12:33:05.765629,3273859812
2026-03-06 12:33:06.773646,3273860820
2026-03-06 12:33:07.781933,3273861829
2026-03-06 12:33:08.792489,3273862839
2026-03-06 12:33:09.801666,3273863849
2026-03-06 12:33:10.811507,3273864858
2026-03-06 12:33:11.81284,3273865860
2026-03-06 12:33:12.812672,3273866860
2026-03-06 12:33:13.822674,3273867870
2026-03-06 12:33:14.826541,3273868873
2026-03-06 12:33:15.827864,3273869875
2026-03-06 12:33:16.829361,3273870877
2026-03-06 12:33:17.838978,3273871886
2026-03-06 12:33:18.840443,3273872888
2026-03-06 12:33:19.841098,3273873888
2026-03-06 12:33:20.850307,3273874897
2026-03-06 12:33:21.85093,3273875898
2026-03-06 12:33:22.851872,3273876899
2026-03-06 12:33:23.860944,3273877908
2026-03-06 12:33:24.870151,3273878917
2026-03-06 12:33:25.87963,3273879927
2026-03-06 12:33:26.888526,3273880935
2026-03-06 12:33:27.888525,3273881936
2026-03-06 12:33:28.889614,3273882937
2026-03-06 12:33:29.889942,3273883937
2026-03-06 12:33:30.899538,3273884947
2026-03-06 12:33:31.909279,3273885957
2026-03-06 12:33:32.918698,3273886966
2026-03-06 12:33:33.918701,3273887966
