time,TC.CH2.channel_id
2026-03-06 12:31:43.780695,2
2026-03-06 12:31:43.788335,2
2026-03-06 12:31:43.788854,2
2026-03-06 12:31:43.789222,2
2026-03-06 12:31:43.789621,2
2026-03-06 12:31:43.790073,2
2026-03-06 12:31:43.790371,2
2026-03-06 12:31:43.790456,2
2026-03-06 12:31:43.790534,2
2026-03-06 12:31:43.790616,2
2026-03-06 12:31:43.790707,2
2026-03-06 12:31:43.795403,2
2026-03-06 12:31:43.795758,2
2026-03-06 12:31:43.796155,2
2026-03-06 12:31:43.796533,2
2026-03-06 12:31:43.79683,2
2026-03-06 12:31:43.873374,2
2026-03-06 12:31:43.974775,2
2026-03-06 12:31:44.075663,2
2026-03-06 12:31:44.176561,2
2026-03-06 12:31:44.277753,2
2026-03-06 12:31:44.379407,2
2026-03-06 12:31:44.479787,2
2026-03-06 12:31:44.581684,2
2026-03-06 12:31:44.682805,2
2026-03-06 12:31:44.784343,2
2026-03-06 12:31:44.885558,2
2026-03-06 12:31:44.9877,2
2026-03-06 12:31:45.088706,2
2026-03-06 12:31:45.190281,2
2026-03-06 12:31:45.291305,2
2026-03-06 12:31:45.3925,2
2026-03-06 12:31:45.49383,2
2026-03-06 12:31:45.594637,2
2026-03-06 12:31:45.695769,2
2026-03-06 12:31:45.796116,2
2026-03-06 12:31:45.897416,2
2026-03-06 12:31:45.998586,2
2026-03-06 12:31:46.100164,2
2026-03-06 12:31:46.201164,2
2026-03-06 12:31:46.302754,2
2026-03-06 12:31:46.403841,2
2026-03-06 12:31:46.505298,2
2026-03-06 12:31:46.606712,2
2026-03-06 12:31:46.708464,2
2026-03-06 12:31:46.809618,2
2026-03-06 12:31:46.911688,2
2026-03-06 12:31:47.012656,2
2026-03-06 12:31:47.114416,2
2026-03-06 12:31:47.215351,2
2026-03-06 12:31:47.317049,2
2026-03-06 12:31:47.41845,2
2026-03-06 12:31:47.519893,2
2026-03-06 12:31:47.62086,2
2026-03-06 12:31:47.721923,2
2026-03-06 12:31:47.822767,2
2026-03-06 12:31:47.923577,2
2026-03-06 12:31:48.024816,2
2026-03-06 12:31:48.125329,2
2026-03-06 12:31:48.226868,2
2026-03-06 12:31:48.327254,2
2026-03-06 12:31:48.428285,2
2026-03-06 12:31:48.529171,2
2026-03-06 12:31:48.629662,2
2026-03-06 12:31:48.731072,2
2026-03-06 12:31:48.83237,2
2026-03-06 12:31:48.93329,2
2026-03-06 12:31:49.034144,2
2026-03-06 12:31:49.135414,2
2026-03-06 12:31:49.23628,2
2026-03-06 12:31:49.337302,2
2026-03-06 12:31:49.438344,2
2026-03-06 12:31:49.5397,2
2026-03-06 12:31:49.640962,2
2026-03-06 12:31:49.74196,2
2026-03-06 12:31:49.843245,2
2026-03-06 12:31:49.944899,2
2026-03-06 12:31:50.046211,2
2026-03-06 12:31:50.147566,2
2026-03-06 12:31:50.248551,2
2026-03-06 12:31:50.349133,2
2026-03-06 12:31:50.449843,2
2026-03-06 12:31:50.551069,2
2026-03-06 12:31:50.652161,2
2026-03-06 12:31:50.753153,2
2026-03-06 12:31:50.853861,2
2026-03-06 12:31:50.955292,2
2026-03-06 12:31:51.055984,2
2026-03-06 12:31:51.15703,2
2026-03-06 12:31:51.257573,2
2026-03-06 12:31:51.359346,2
2026-03-06 12:31:51.459625,2
2026-03-06 12:31:51.56068,2
2026-03-06 12:31:51.661282,2
2026-03-06 12:31:51.762452,2
2026-03-06 12:31:51.86384,2
2026-03-06 12:31:51.964594,2
2026-03-06 12:31:52.065683,2
2026-03-06 12:31:52.166331,2
2026-03-06 12:31:52.266661,2
2026-03-06 12:31:52.367331,2
2026-03-06 12:31:52.468308,2
2026-03-06 12:31:52.568942,2
2026-03-06 12:31:52.67034,2
2026-03-06 12:31:52.771164,2
2026-03-06 12:31:52.872033,2
2026-03-06 12:31:52.972511,2
2026-03-06 12:31:53.073673,2
2026-03-06 12:31:53.174392,2
2026-03-06 12:31:53.275144,2
2026-03-06 12:31:53.376257,2
2026-03-06 12:31:53.477317,2
2026-03-06 12:31:53.578128,2
2026-03-06 12:31:53.679189,2
2026-03-06 12:31:53.780548,2
2026-03-06 12:31:53.881506,2
2026-03-06 12:31:53.982167,2
2026-03-06 12:31:54.082533,2
2026-03-06 12:31:54.183955,2
2026-03-06 12:31:54.284773,2
2026-03-06 12:31:54.38575,2
2026-03-06 12:31:54.48652,2
2026-03-06 12:31:54.58802,2
2026-03-06 12:31:54.688304,2
2026-03-06 12:31:54.789595,2
2026-03-06 12:31:54.890024,2
2026-03-06 12:31:54.991344,2
2026-03-06 12:31:55.092223,2
2026-03-06 12:31:55.193081,2
2026-03-06 12:31:55.293518,2
2026-03-06 12:31:55.394637,2
2026-03-06 12:31:55.49601,2
2026-03-06 12:31:55.597224,2
2026-03-06 12:31:55.698696,2
2026-03-06 12:31:55.799043,2
2026-03-06 12:31:55.90049,2
2026-03-06 12:31:56.002292,2
