time,RTD_Cal.CH3.channel_id
2026-03-06 12:31:43.787106,3
2026-03-06 12:31:43.788594,3
2026-03-06 12:31:43.788912,3
2026-03-06 12:31:43.789314,3
2026-03-06 12:31:43.789733,3
2026-03-06 12:31:43.790167,3
2026-03-06 12:31:43.790383,3
2026-03-06 12:31:43.790475,3
2026-03-06 12:31:43.790558,3
2026-03-06 12:31:43.79064,3
2026-03-06 12:31:43.794956,3
2026-03-06 12:31:43.795465,3
2026-03-06 12:31:43.79585,3
2026-03-06 12:31:43.796204,3
2026-03-06 12:31:43.796581,3
2026-03-06 12:31:43.856671,3
2026-03-06 12:31:43.957951,3
2026-03-06 12:31:44.05865,3
2026-03-06 12:31:44.159779,3
2026-03-06 12:31:44.261049,3
2026-03-06 12:31:44.361697,3
2026-03-06 12:31:44.462259,3
2026-03-06 12:31:44.564015,3
2026-03-06 12:31:44.665765,3
2026-03-06 12:31:44.766978,3
2026-03-06 12:31:44.867869,3
2026-03-06 12:31:44.969631,3
2026-03-06 12:31:45.070855,3
2026-03-06 12:31:45.172376,3
2026-03-06 12:31:45.273935,3
2026-03-06 12:31:45.375284,3
2026-03-06 12:31:45.476761,3
2026-03-06 12:31:45.577589,3
2026-03-06 12:31:45.678848,3
2026-03-06 12:31:45.78043,3
2026-03-06 12:31:45.881324,3
2026-03-06 12:31:45.98254,3
2026-03-06 12:31:46.084862,3
2026-03-06 12:31:46.185898,3
2026-03-06 12:31:46.28735,3
2026-03-06 12:31:46.38933,3
2026-03-06 12:31:46.490338,3
2026-03-06 12:31:46.592152,3
2026-03-06 12:31:46.69379,3
2026-03-06 12:31:46.795074,3
2026-03-06 12:31:46.89585,3
2026-03-06 12:31:46.997735,3
2026-03-06 12:31:47.098749,3
2026-03-06 12:31:47.199956,3
2026-03-06 12:31:47.30129,3
2026-03-06 12:31:47.403171,3
2026-03-06 12:31:47.503948,3
2026-03-06 12:31:47.605162,3
2026-03-06 12:31:47.706359,3
2026-03-06 12:31:47.807601,3
2026-03-06 12:31:47.909628,3
2026-03-06 12:31:48.010888,3
2026-03-06 12:31:48.112288,3
2026-03-06 12:31:48.213872,3
2026-03-06 12:31:48.314783,3
2026-03-06 12:31:48.417158,3
2026-03-06 12:31:48.518372,3
2026-03-06 12:31:48.61975,3
2026-03-06 12:31:48.721372,3
2026-03-06 12:31:48.82176,3
2026-03-06 12:31:48.923655,3
2026-03-06 12:31:49.024329,3
2026-03-06 12:31:49.124977,3
2026-03-06 12:31:49.225577,3
2026-03-06 12:31:49.326512,3
2026-03-06 12:31:49.427511,3
2026-03-06 12:31:49.528569,3
2026-03-06 12:31:49.630038,3
2026-03-06 12:31:49.731258,3
2026-03-06 12:31:49.832347,3
2026-03-06 12:31:49.933482,3
2026-03-06 12:31:50.034232,3
2026-03-06 12:31:50.135456,3
2026-03-06 12:31:50.236514,3
2026-03-06 12:31:50.337141,3
2026-03-06 12:31:50.438394,3
2026-03-06 12:31:50.53922,3
2026-03-06 12:31:50.63993,3
2026-03-06 12:31:50.741147,3
2026-03-06 12:31:50.842728,3
2026-03-06 12:31:50.943512,3
2026-03-06 12:31:51.044189,3
2026-03-06 12:31:51.146004,3
2026-03-06 12:31:51.246954,3
2026-03-06 12:31:51.348173,3
2026-03-06 12:31:51.44921,3
2026-03-06 12:31:51.550314,3
2026-03-06 12:31:51.65181,3
2026-03-06 12:31:51.752442,3
2026-03-06 12:31:51.853678,3
2026-03-06 12:31:51.955362,3
2026-03-06 12:31:52.056355,3
2026-03-06 12:31:52.158713,3
2026-03-06 12:31:52.259266,3
2026-03-06 12:31:52.361965,3
2026-03-06 12:31:52.462818,3
2026-03-06 12:31:52.564654,3
2026-03-06 12:31:52.666206,3
2026-03-06 12:31:52.767632,3
2026-03-06 12:31:52.869439,3
2026-03-06 12:31:52.970222,3
2026-03-06 12:31:53.071414,3
2026-03-06 12:31:53.172502,3
2026-03-06 12:31:53.272964,3
2026-03-06 12:31:53.374053,3
2026-03-06 12:31:53.474528,3
2026-03-06 12:31:53.575209,3
2026-03-06 12:31:53.675945,3
2026-03-06 12:31:53.777146,3
2026-03-06 12:31:53.878467,3
2026-03-06 12:31:53.980595,3
2026-03-06 12:31:54.081565,3
2026-03-06 12:31:54.182234,3
2026-03-06 12:31:54.283676,3
2026-03-06 12:31:54.384664,3
2026-03-06 12:31:54.48604,3
2026-03-06 12:31:54.586869,3
2026-03-06 12:31:54.688273,3
2026-03-06 12:31:54.788535,3
2026-03-06 12:31:54.889529,3
2026-03-06 12:31:54.990744,3
2026-03-06 12:31:55.091107,3
2026-03-06 12:31:55.191951,3
2026-03-06 12:31:55.292744,3
2026-03-06 12:31:55.39358,3
2026-03-06 12:31:55.494286,3
2026-03-06 12:31:55.595073,3
2026-03-06 12:31:55.696629,3
2026-03-06 12:31:55.796799,3
2026-03-06 12:31:55.898457,3
2026-03-06 12:31:55.999713,3
2026-03-06 12:31:56.101353,3
2026-03-06 12:31:56.202922,3
2026-03-06 12:31:56.305024,3
2026-03-06 12:31:56.407345,3
2026-03-06 12:31:56.507948,3
2026-03-06 12:31:56.609185,3
2026-03-06 12:31:56.710339,3
2026-03-06 12:31:56.812301,3
2026-03-06 12:31:56.912744,3
2026-03-06 12:31:57.013889,3
2026-03-06 12:31:57.114913,3
2026-03-06 12:31:57.215663,3
2026-03-06 12:31:57.316639,3
2026-03-06 12:31:57.418062,3
2026-03-06 12:31:57.518785,3
2026-03-06 12:31:57.620031,3
2026-03-06 12:31:57.720959,3
2026-03-06 12:31:57.821213,3
2026-03-06 12:31:57.922268,3
2026-03-06 12:31:58.023239,3
2026-03-06 12:31:58.124026,3
2026-03-06 12:31:58.225317,3
2026-03-06 12:31:58.326224,3
2026-03-06 12:31:58.427223,3
2026-03-06 12:31:58.528983,3
2026-03-06 12:31:58.630355,3
2026-03-06 12:31:58.732418,3
2026-03-06 12:31:58.833596,3
2026-03-06 12:31:58.935636,3
2026-03-06 12:31:59.037113,3
2026-03-06 12:31:59.138511,3
2026-03-06 12:31:59.239738,3
2026-03-06 12:31:59.341836,3
2026-03-06 12:31:59.44381,3
2026-03-06 12:31:59.544682,3
2026-03-06 12:31:59.646299,3
2026-03-06 12:31:59.747848,3
2026-03-06 12:31:59.848988,3
2026-03-06 12:31:59.950267,3
2026-03-06 12:32:00.05155,3
2026-03-06 12:32:00.152681,3
2026-03-06 12:32:00.254036,3
2026-03-06 12:32:00.354704,3
2026-03-06 12:32:00.456042,3
2026-03-06 12:32:00.556587,3
2026-03-06 12:32:00.657605,3
2026-03-06 12:32:00.757963,3
2026-03-06 12:32:00.8592,3
2026-03-06 12:32:00.960489,3
2026-03-06 12:32:01.061997,3
2026-03-06 12:32:01.163187,3
2026-03-06 12:32:01.264324,3
2026-03-06 12:32:01.365393,3
2026-03-06 12:32:01.466947,3
2026-03-06 12:32:01.568988,3
2026-03-06 12:32:01.669698,3
2026-03-06 12:32:01.77068,3
2026-03-06 12:32:01.871866,3
2026-03-06 12:32:01.972552,3
2026-03-06 12:32:02.073574,3
2026-03-06 12:32:02.174431,3
2026-03-06 12:32:02.275186,3
2026-03-06 12:32:02.376016,3
2026-03-06 12:32:02.47682,3
2026-03-06 12:32:02.577477,3
2026-03-06 12:32:02.678242,3
2026-03-06 12:32:02.779733,3
2026-03-06 12:32:02.881504,3
2026-03-06 12:32:02.98278,3
2026-03-06 12:32:03.083908,3
2026-03-06 12:32:03.185358,3
2026-03-06 12:32:03.287102,3
2026-03-06 12:32:03.388685,3
2026-03-06 12:32:03.489682,3
2026-03-06 12:32:03.590954,3
2026-03-06 12:32:03.692708,3
2026-03-06 12:32:03.794545,3
2026-03-06 12:32:03.896473,3
2026-03-06 12:32:03.997662,3
