time,PT.GSE_Low.status
2026-03-06 12:32:05.211621,0
2026-03-06 12:32:05.313219,0
2026-03-06 12:32:05.415054,0
2026-03-06 12:32:05.515205,0
2026-03-06 12:32:05.615826,0
2026-03-06 12:32:05.717127,0
2026-03-06 12:32:05.818154,0
2026-03-06 12:32:05.918842,0
2026-03-06 12:32:06.01935,0
2026-03-06 12:32:06.12089,0
2026-03-06 12:32:06.221569,0
2026-03-06 12:32:06.323213,0
2026-03-06 12:32:06.424772,0
2026-03-06 12:32:06.525644,0
2026-03-06 12:32:06.626872,0
2026-03-06 12:32:06.728169,0
2026-03-06 12:32:06.829545,0
2026-03-06 12:32:06.930329,0
2026-03-06 12:32:07.031423,0
2026-03-06 12:32:07.132641,0
2026-03-06 12:32:07.233726,0
2026-03-06 12:32:07.334941,0
2026-03-06 12:32:07.4361,0
2026-03-06 12:32:07.536644,0
2026-03-06 12:32:07.637544,0
2026-03-06 12:32:07.738596,0
2026-03-06 12:32:07.839887,0
2026-03-06 12:32:07.940581,0
2026-03-06 12:32:08.042062,0
2026-03-06 12:32:08.143533,0
2026-03-06 12:32:08.244696,0
2026-03-06 12:32:08.345858,0
2026-03-06 12:32:08.446873,0
2026-03-06 12:32:08.547909,0
2026-03-06 12:32:08.649041,0
2026-03-06 12:32:08.749813,0
2026-03-06 12:32:08.850858,0
2026-03-06 12:32:08.95184,0
2026-03-06 12:32:09.053412,0
2026-03-06 12:32:09.154391,0
2026-03-06 12:32:09.255046,0
2026-03-06 12:32:09.356121,0
2026-03-06 12:32:09.457135,0
2026-03-06 12:32:09.558019,0
2026-03-06 12:32:09.659287,0
2026-03-06 12:32:09.760669,0
2026-03-06 12:32:09.861442,0
2026-03-06 12:32:09.962982,0
2026-03-06 12:32:10.064305,0
2026-03-06 12:32:10.164952,0
2026-03-06 12:32:10.265755,0
2026-03-06 12:32:10.366704,0
2026-03-06 12:32:10.467967,0
2026-03-06 12:32:10.569354,0
2026-03-06 12:32:10.669712,0
2026-03-06 12:32:10.771192,0
2026-03-06 12:32:10.871859,0
2026-03-06 12:32:10.972823,0
2026-03-06 12:32:11.073617,0
2026-03-06 12:32:11.174967,0
2026-03-06 12:32:11.276717,0
2026-03-06 12:32:11.377707,0
2026-03-06 12:32:11.478808,0
2026-03-06 12:32:11.58006,0
2026-03-06 12:32:11.680778,0
2026-03-06 12:32:11.781634,0
2026-03-06 12:32:11.882539,0
2026-03-06 12:32:11.983421,0
2026-03-06 12:32:12.084068,0
2026-03-06 12:32:12.18494,0
2026-03-06 12:32:12.286345,0
2026-03-06 12:32:12.38683,0
2026-03-06 12:32:12.487714,0
2026-03-06 12:32:12.588454,0
2026-03-06 12:32:12.689265,0
2026-03-06 12:32:12.791879,0
2026-03-06 12:32:12.892733,0
2026-03-06 12:32:12.993901,0
2026-03-06 12:32:13.094713,0
2026-03-06 12:32:13.195749,0
2026-03-06 12:32:13.296916,0
2026-03-06 12:32:13.398134,0
2026-03-06 12:32:13.49911,0
2026-03-06 12:32:13.601411,0
2026-03-06 12:32:13.702136,0
2026-03-06 12:32:13.803502,0
2026-03-06 12:32:13.904114,0
2026-03-06 12:32:14.005564,0
2026-03-06 12:32:14.106022,0
2026-03-06 12:32:14.207315,0
2026-03-06 12:32:14.308312,0
2026-03-06 12:32:14.40877,0
2026-03-06 12:32:14.510279,0
2026-03-06 12:32:14.610819,0
2026-03-06 12:32:14.711358,0
2026-03-06 12:32:14.812506,0
2026-03-06 12:32:14.91321,0
2026-03-06 12:32:15.014047,0
2026-03-06 12:32:15.114958,0
2026-03-06 12:32:15.216633,0
2026-03-06 12:32:15.31743,0
2026-03-06 12:32:15.41842,0
2026-03-06 12:32:15.51935,0
2026-03-06 12:32:15.620373,0
2026-03-06 12:32:15.7211,0
2026-03-06 12:32:15.822282,0
2026-03-06 12:32:15.922903,0
2026-03-06 12:32:16.024317,0
2026-03-06 12:32:16.125852,0
2026-03-06 12:32:16.226717,0
2026-03-06 12:32:16.327728,0
2026-03-06 12:32:16.428297,0
2026-03-06 12:32:16.52923,0
2026-03-06 12:32:16.63056,0
2026-03-06 12:32:16.731327,0
2026-03-06 12:32:16.832316,0
2026-03-06 12:32:16.933261,0
2026-03-06 12:32:17.034022,0
2026-03-06 12:32:17.135454,0
2026-03-06 12:32:17.23642,0
2026-03-06 12:32:17.337602,0
2026-03-06 12:32:17.438293,0
2026-03-06 12:32:17.53969,0
2026-03-06 12:32:17.6407,0
2026-03-06 12:32:17.741435,0
2026-03-06 12:32:17.842604,0
2026-03-06 12:32:17.943351,0
2026-03-06 12:32:18.044117,0
2026-03-06 12:32:18.144897,0
2026-03-06 12:32:18.245937,0
2026-03-06 12:32:18.346896,0
2026-03-06 12:32:18.447999,0
2026-03-06 12:32:18.549099,0
2026-03-06 12:32:18.650549,0
2026-03-06 12:32:18.751812,0
2026-03-06 12:32:18.852582,0
2026-03-06 12:32:18.953831,0
2026-03-06 12:32:19.054977,0
2026-03-06 12:32:19.1565,0
2026-03-06 12:32:19.257799,0
2026-03-06 12:32:19.358996,0
2026-03-06 12:32:19.459799,0
2026-03-06 12:32:19.560881,0
2026-03-06 12:32:19.661625,0
2026-03-06 12:32:19.762331,0
2026-03-06 12:32:19.863833,0
2026-03-06 12:32:19.964238,0
2026-03-06 12:32:20.065823,0
2026-03-06 12:32:20.166366,0
2026-03-06 12:32:20.267199,0
2026-03-06 12:32:20.368415,0
2026-03-06 12:32:20.468956,0
2026-03-06 12:32:20.5702,0
2026-03-06 12:32:20.671494,0
2026-03-06 12:32:20.772909,0
2026-03-06 12:32:20.873958,0
2026-03-06 12:32:20.9749,0
2026-03-06 12:32:21.076281,0
2026-03-06 12:32:21.177745,0
2026-03-06 12:32:21.278344,0
2026-03-06 12:32:21.379855,0
2026-03-06 12:32:21.481722,0
2026-03-06 12:32:21.582845,0
2026-03-06 12:32:21.683919,0
2026-03-06 12:32:21.784902,0
2026-03-06 12:32:21.885968,0
2026-03-06 12:32:21.987477,0
2026-03-06 12:32:22.088419,0
2026-03-06 12:32:22.189236,0
2026-03-06 12:32:22.290122,0
2026-03-06 12:32:22.391447,0
2026-03-06 12:32:22.492567,0
2026-03-06 12:32:22.593782,0
2026-03-06 12:32:22.694748,0
2026-03-06 12:32:22.795631,0
2026-03-06 12:32:22.897056,0
2026-03-06 12:32:22.998155,0
2026-03-06 12:32:23.098954,0
2026-03-06 12:32:23.200485,0
2026-03-06 12:32:23.301286,0
2026-03-06 12:32:23.402129,0
2026-03-06 12:32:23.503301,0
2026-03-06 12:32:23.604289,0
2026-03-06 12:32:23.705551,0
2026-03-06 12:32:23.806512,0
2026-03-06 12:32:23.907523,0
2026-03-06 12:32:24.008606,0
2026-03-06 12:32:24.110072,0
2026-03-06 12:32:24.210835,0
2026-03-06 12:32:24.311711,0
2026-03-06 12:32:24.412763,0
2026-03-06 12:32:24.513566,0
2026-03-06 12:32:24.614741,0
2026-03-06 12:32:24.715313,0
2026-03-06 12:32:24.816141,0
2026-03-06 12:32:24.917176,0
2026-03-06 12:32:25.018222,0
2026-03-06 12:32:25.118858,0
2026-03-06 12:32:25.219919,0
2026-03-06 12:32:25.320992,0
2026-03-06 12:32:25.422126,0
2026-03-06 12:32:25.523015,0
2026-03-06 12:32:25.624139,0
2026-03-06 12:32:25.725028,0
2026-03-06 12:32:25.826061,0
2026-03-06 12:32:25.927043,0
2026-03-06 12:32:26.028355,0
2026-03-06 12:32:26.129034,0
2026-03-06 12:32:26.230016,0
2026-03-06 12:32:26.331494,0
2026-03-06 12:32:26.432673,0
2026-03-06 12:32:26.533671,0
2026-03-06 12:32:26.634893,0
2026-03-06 12:32:26.73587,0
2026-03-06 12:32:26.836839,0
2026-03-06 12:32:26.938138,0
2026-03-06 12:32:27.03863,0
2026-03-06 12:32:27.139666,0
2026-03-06 12:32:27.240626,0
2026-03-06 12:32:27.341558,0
2026-03-06 12:32:27.442344,0
2026-03-06 12:32:27.543558,0
2026-03-06 12:32:27.645624,0
2026-03-06 12:32:27.746642,0
2026-03-06 12:32:27.847467,0
2026-03-06 12:32:27.948302,0
2026-03-06 12:32:28.049593,0
2026-03-06 12:32:28.150294,0
2026-03-06 12:32:28.251421,0
2026-03-06 12:32:28.352384,0
2026-03-06 12:32:28.45365,0
2026-03-06 12:32:28.555513,0
2026-03-06 12:32:28.655564,0
2026-03-06 12:32:28.756524,0
2026-03-06 12:32:28.857568,0
2026-03-06 12:32:28.958553,0
2026-03-06 12:32:29.059719,0
2026-03-06 12:32:29.160547,0
2026-03-06 12:32:29.261584,0
2026-03-06 12:32:29.363048,0
2026-03-06 12:32:29.464277,0
2026-03-06 12:32:29.565456,0
2026-03-06 12:32:29.666412,0
2026-03-06 12:32:29.767145,0
2026-03-06 12:32:29.868476,0
2026-03-06 12:32:29.968932,0
2026-03-06 12:32:30.069754,0
2026-03-06 12:32:30.170541,0
2026-03-06 12:32:30.271846,0
2026-03-06 12:32:30.373092,0
2026-03-06 12:32:30.474061,0
2026-03-06 12:32:30.575212,0
2026-03-06 12:32:30.675826,0
2026-03-06 12:32:30.776911,0
2026-03-06 12:32:30.877234,0
2026-03-06 12:32:30.978186,0
2026-03-06 12:32:31.079441,0
2026-03-06 12:32:31.181106,0
2026-03-06 12:32:31.282639,0
2026-03-06 12:32:31.383496,0
2026-03-06 12:32:31.484963,0
2026-03-06 12:32:31.585901,0
2026-03-06 12:32:31.687176,0
2026-03-06 12:32:31.787902,0
2026-03-06 12:32:31.888698,0
2026-03-06 12:32:31.989641,0
2026-03-06 12:32:32.090484,0
2026-03-06 12:32:32.19156,0
2026-03-06 12:32:32.292251,0
2026-03-06 12:32:32.393424,0
2026-03-06 12:32:32.494377,0
2026-03-06 12:32:32.595862,0
2026-03-06 12:32:32.696608,0
2026-03-06 12:32:32.797282,0
2026-03-06 12:32:32.898451,0
2026-03-06 12:32:32.999203,0
2026-03-06 12:32:33.10008,0
2026-03-06 12:32:33.20108,0
2026-03-06 12:32:33.301762,0
2026-03-06 12:32:33.402601,0
2026-03-06 12:32:33.503603,0
2026-03-06 12:32:33.604551,0
2026-03-06 12:32:33.705618,0
2026-03-06 12:32:33.807274,0
2026-03-06 12:32:33.908574,0
2026-03-06 12:32:34.009265,0
2026-03-06 12:32:34.110197,0
2026-03-06 12:32:34.211321,0
2026-03-06 12:32:34.312383,0
2026-03-06 12:32:34.413791,0
2026-03-06 12:32:34.515052,0
2026-03-06 12:32:34.616785,0
2026-03-06 12:32:34.718079,0
2026-03-06 12:32:34.819236,0
2026-03-06 12:32:34.920424,0
2026-03-06 12:32:35.021598,0
2026-03-06 12:32:35.122292,0
2026-03-06 12:32:35.223637,0
2026-03-06 12:32:35.324458,0
2026-03-06 12:32:35.42535,0
2026-03-06 12:32:35.526896,0
2026-03-06 12:32:35.627317,0
2026-03-06 12:32:35.728307,0
2026-03-06 12:32:35.829524,0
2026-03-06 12:32:35.930482,0
2026-03-06 12:32:36.03195,0
2026-03-06 12:32:36.133375,0
2026-03-06 12:32:36.234477,0
2026-03-06 12:32:36.335439,0
2026-03-06 12:32:36.43639,0
2026-03-06 12:32:36.536891,0
2026-03-06 12:32:36.63792,0
2026-03-06 12:32:36.738776,0
2026-03-06 12:32:36.840089,0
2026-03-06 12:32:36.940768,0
2026-03-06 12:32:37.041667,0
2026-03-06 12:32:37.142602,0
2026-03-06 12:32:37.243892,0
2026-03-06 12:32:37.34507,0
2026-03-06 12:32:37.446207,0
2026-03-06 12:32:37.547619,0
2026-03-06 12:32:37.64863,0
2026-03-06 12:32:37.7502,0
2026-03-06 12:32:37.851318,0
2026-03-06 12:32:37.952401,0
2026-03-06 12:32:38.05282,0
2026-03-06 12:32:38.153884,0
2026-03-06 12:32:38.254834,0
2026-03-06 12:32:38.356347,0
2026-03-06 12:32:38.456822,0
2026-03-06 12:32:38.557765,0
2026-03-06 12:32:38.658743,0
2026-03-06 12:32:38.76005,0
2026-03-06 12:32:38.860614,0
2026-03-06 12:32:38.961904,0
2026-03-06 12:32:39.062329,0
2026-03-06 12:32:39.163314,0
2026-03-06 12:32:39.263787,0
2026-03-06 12:32:39.364517,0
2026-03-06 12:32:39.46543,0
2026-03-06 12:32:39.566327,0
2026-03-06 12:32:39.66769,0
2026-03-06 12:32:39.768343,0
2026-03-06 12:32:39.869362,0
2026-03-06 12:32:39.970365,0
2026-03-06 12:32:40.071241,0
2026-03-06 12:32:40.172426,0
2026-03-06 12:32:40.27268,0
2026-03-06 12:32:40.374126,0
2026-03-06 12:32:40.475202,0
2026-03-06 12:32:40.576053,0
2026-03-06 12:32:40.677311,0
2026-03-06 12:32:40.778177,0
2026-03-06 12:32:40.879009,0
2026-03-06 12:32:40.979882,0
2026-03-06 12:32:41.080877,0
2026-03-06 12:32:41.182247,0
2026-03-06 12:32:41.282903,0
2026-03-06 12:32:41.383668,0
2026-03-06 12:32:41.484379,0
2026-03-06 12:32:41.584851,0
2026-03-06 12:32:41.685714,0
2026-03-06 12:32:41.786805,0
2026-03-06 12:32:41.887742,0
2026-03-06 12:32:41.989305,0
2026-03-06 12:32:42.090193,0
2026-03-06 12:32:42.191623,0
2026-03-06 12:32:42.292547,0
2026-03-06 12:32:42.394015,0
2026-03-06 12:32:42.494907,0
2026-03-06 12:32:42.59625,0
2026-03-06 12:32:42.697103,0
2026-03-06 12:32:42.798106,0
2026-03-06 12:32:42.898794,0
2026-03-06 12:32:43.000417,0
2026-03-06 12:32:43.101283,0
2026-03-06 12:32:43.202911,0
2026-03-06 12:32:43.303706,0
2026-03-06 12:32:43.405407,0
2026-03-06 12:32:43.506458,0
2026-03-06 12:32:43.607646,0
2026-03-06 12:32:43.708206,0
2026-03-06 12:32:43.809227,0
2026-03-06 12:32:43.909291,0
2026-03-06 12:32:44.010299,0
2026-03-06 12:32:44.110815,0
2026-03-06 12:32:44.211185,0
2026-03-06 12:32:44.312734,0
2026-03-06 12:32:44.412922,0
2026-03-06 12:32:44.514467,0
2026-03-06 12:32:44.615895,0
2026-03-06 12:32:44.716939,0
2026-03-06 12:32:44.817517,0
2026-03-06 12:32:44.919042,0
2026-03-06 12:32:45.019637,0
2026-03-06 12:32:45.120607,0
2026-03-06 12:32:45.221397,0
2026-03-06 12:32:45.321959,0
2026-03-06 12:32:45.423295,0
2026-03-06 12:32:45.525396,0
2026-03-06 12:32:45.62635,0
2026-03-06 12:32:45.727924,0
2026-03-06 12:32:45.829,0
2026-03-06 12:32:45.930169,0
2026-03-06 12:32:46.031685,0
2026-03-06 12:32:46.132525,0
2026-03-06 12:32:46.233667,0
2026-03-06 12:32:46.334478,0
2026-03-06 12:32:46.435455,0
2026-03-06 12:32:46.536657,0
2026-03-06 12:32:46.638695,0
2026-03-06 12:32:46.739747,0
2026-03-06 12:32:46.840981,0
2026-03-06 12:32:46.941933,0
2026-03-06 12:32:47.043252,0
2026-03-06 12:32:47.144513,0
2026-03-06 12:32:47.244948,0
2026-03-06 12:32:47.346712,0
2026-03-06 12:32:47.447733,0
2026-03-06 12:32:47.54914,0
2026-03-06 12:32:47.650197,0
2026-03-06 12:32:47.751405,0
2026-03-06 12:32:47.852715,0
2026-03-06 12:32:47.953676,0
2026-03-06 12:32:48.054673,0
2026-03-06 12:32:48.155859,0
2026-03-06 12:32:48.256705,0
2026-03-06 12:32:48.358191,0
2026-03-06 12:32:48.458823,0
2026-03-06 12:32:48.560049,0
2026-03-06 12:32:48.661288,0
2026-03-06 12:32:48.762418,0
2026-03-06 12:32:48.863906,0
2026-03-06 12:32:48.964974,0
2026-03-06 12:32:49.066867,0
2026-03-06 12:32:49.16875,0
2026-03-06 12:32:49.269759,0
2026-03-06 12:32:49.370879,0
2026-03-06 12:32:49.471356,0
2026-03-06 12:32:49.574454,0
2026-03-06 12:32:49.674178,0
2026-03-06 12:32:49.77514,0
2026-03-06 12:32:49.876857,0
2026-03-06 12:32:49.978048,0
2026-03-06 12:32:50.078884,0
2026-03-06 12:32:50.179694,0
2026-03-06 12:32:50.280709,0
2026-03-06 12:32:50.381748,0
2026-03-06 12:32:50.482474,0
2026-03-06 12:32:50.583729,0
2026-03-06 12:32:50.68388,0
2026-03-06 12:32:50.784936,0
2026-03-06 12:32:50.885192,0
2026-03-06 12:32:50.986247,0
2026-03-06 12:32:51.087523,0
2026-03-06 12:32:51.188203,0
2026-03-06 12:32:51.289081,0
2026-03-06 12:32:51.390297,0
2026-03-06 12:32:51.491033,0
2026-03-06 12:32:51.592918,0
2026-03-06 12:32:51.693104,0
2026-03-06 12:32:51.794006,0
2026-03-06 12:32:51.895014,0
2026-03-06 12:32:51.996168,0
2026-03-06 12:32:52.096668,0
2026-03-06 12:32:52.197464,0
2026-03-06 12:32:52.298284,0
2026-03-06 12:32:52.398614,0
2026-03-06 12:32:52.499809,0
2026-03-06 12:32:52.601085,0
2026-03-06 12:32:52.701422,0
2026-03-06 12:32:52.802175,0
2026-03-06 12:32:52.903217,0
2026-03-06 12:32:53.00424,0
2026-03-06 12:32:53.105685,0
2026-03-06 12:32:53.20643,0
2026-03-06 12:32:53.307167,0
2026-03-06 12:32:53.408245,0
2026-03-06 12:32:53.509461,0
2026-03-06 12:32:53.611053,0
2026-03-06 12:32:53.711129,0
2026-03-06 12:32:53.812381,0
2026-03-06 12:32:53.913476,0
2026-03-06 12:32:54.0148,0
2026-03-06 12:32:54.11533,0
2026-03-06 12:32:54.21639,0
2026-03-06 12:32:54.31767,0
2026-03-06 12:32:54.418448,0
2026-03-06 12:32:54.519045,0
2026-03-06 12:32:54.62119,0
2026-03-06 12:32:54.721328,0
2026-03-06 12:32:54.822576,0
2026-03-06 12:32:54.923237,0
2026-03-06 12:32:55.024624,0
2026-03-06 12:32:55.125647,0
2026-03-06 12:32:55.226294,0
2026-03-06 12:32:55.327783,0
2026-03-06 12:32:55.42882,0
2026-03-06 12:32:55.529658,0
2026-03-06 12:32:55.630859,0
2026-03-06 12:32:55.732163,0
2026-03-06 12:32:55.833332,0
2026-03-06 12:32:55.934671,0
2026-03-06 12:32:56.03546,0
2026-03-06 12:32:56.136814,0
2026-03-06 12:32:56.237054,0
2026-03-06 12:32:56.338192,0
2026-03-06 12:32:56.439382,0
2026-03-06 12:32:56.540203,0
2026-03-06 12:32:56.641459,0
2026-03-06 12:32:56.741934,0
2026-03-06 12:32:56.842852,0
2026-03-06 12:32:56.943257,0
2026-03-06 12:32:57.044463,0
2026-03-06 12:32:57.146009,0
2026-03-06 12:32:57.2473,0
2026-03-06 12:32:57.348593,0
2026-03-06 12:32:57.449978,0
2026-03-06 12:32:57.550519,0
2026-03-06 12:32:57.651681,0
2026-03-06 12:32:57.752697,0
2026-03-06 12:32:57.853814,0
2026-03-06 12:32:57.954254,0
2026-03-06 12:32:58.055606,0
2026-03-06 12:32:58.156789,0
2026-03-06 12:32:58.25817,0
2026-03-06 12:32:58.358917,0
2026-03-06 12:32:58.459856,0
2026-03-06 12:32:58.5608,0
2026-03-06 12:32:58.661728,0
2026-03-06 12:32:58.762287,0
2026-03-06 12:32:58.863298,0
2026-03-06 12:32:58.964151,0
2026-03-06 12:32:59.065588,0
2026-03-06 12:32:59.166306,0
2026-03-06 12:32:59.26735,0
2026-03-06 12:32:59.368598,0
2026-03-06 12:32:59.469423,0
2026-03-06 12:32:59.569988,0
2026-03-06 12:32:59.671179,0
2026-03-06 12:32:59.772026,0
2026-03-06 12:32:59.872499,0
2026-03-06 12:32:59.973988,0
2026-03-06 12:33:00.075163,0
2026-03-06 12:33:00.176347,0
2026-03-06 12:33:00.277346,0
2026-03-06 12:33:00.378433,0
2026-03-06 12:33:00.479656,0
2026-03-06 12:33:00.58087,0
