time,PT.Ox_Downstream.sample_ts_ms
2026-03-06 13:01:45.73093,3275579778
2026-03-06 13:01:45.831446,3275579879
2026-03-06 13:01:45.932717,3275579980
2026-03-06 13:01:46.03379,3275580081
2026-03-06 13:01:46.134581,3275580181
2026-03-06 13:01:46.235222,3275580282
2026-03-06 13:01:46.336229,3275580383
2026-03-06 13:01:46.437045,3275580484
2026-03-06 13:01:46.538376,3275580585
2026-03-06 13:01:46.639132,3275580686
2026-03-06 13:01:46.740301,3275580787
2026-03-06 13:01:46.841038,3275580888
2026-03-06 13:01:46.941567,3275580989
2026-03-06 13:01:47.042827,3275581090
2026-03-06 13:01:47.143823,3275581190
2026-03-06 13:01:47.244194,3275581291
2026-03-06 13:01:47.345672,3275581392
2026-03-06 13:01:47.446632,3275581493
2026-03-06 13:01:47.547247,3275581594
2026-03-06 13:01:47.648338,3275581696
2026-03-06 13:01:47.750298,3275581797
2026-03-06 13:01:47.851496,3275581899
2026-03-06 13:01:47.952705,3275582000
2026-03-06 13:01:48.053566,3275582100
2026-03-06 13:01:48.154259,3275582202
2026-03-06 13:01:48.255441,3275582303
2026-03-06 13:01:48.356438,3275582404
2026-03-06 13:01:48.458395,3275582505
2026-03-06 13:01:48.558721,3275582606
2026-03-06 13:01:48.659646,3275582706
2026-03-06 13:01:48.760307,3275582807
2026-03-06 13:01:48.86177,3275582909
2026-03-06 13:01:48.962922,3275583010
2026-03-06 13:01:49.064115,3275583111
2026-03-06 13:01:49.164697,3275583212
2026-03-06 13:01:49.265747,3275583313
2026-03-06 13:01:49.367154,3275583414
2026-03-06 13:01:49.468229,3275583515
2026-03-06 13:01:49.569767,3275583617
2026-03-06 13:01:49.670892,3275583718
2026-03-06 13:01:49.772653,3275583819
2026-03-06 13:01:49.873598,3275583920
2026-03-06 13:01:49.97474,3275584022
2026-03-06 13:01:50.075899,3275584123
2026-03-06 13:01:50.176328,3275584223
2026-03-06 13:01:50.277618,3275584325
2026-03-06 13:01:50.378459,3275584426
2026-03-06 13:01:50.479337,3275584526
2026-03-06 13:01:50.580688,3275584627
2026-03-06 13:01:50.681693,3275584729
2026-03-06 13:01:50.783092,3275584830
2026-03-06 13:01:50.883799,3275584931
2026-03-06 13:01:50.984183,3275585031
2026-03-06 13:01:51.085191,3275585132
2026-03-06 13:01:51.186453,3275585233
2026-03-06 13:01:51.287148,3275585334
2026-03-06 13:01:51.387915,3275585435
2026-03-06 13:01:51.489029,3275585536
2026-03-06 13:01:51.590172,3275585637
2026-03-06 13:01:51.691249,3275585738
2026-03-06 13:01:51.791772,3275585839
2026-03-06 13:01:51.89219,3275585939
2026-03-06 13:01:51.993344,3275586040
2026-03-06 13:01:52.094189,3275586141
2026-03-06 13:01:52.195081,3275586242
2026-03-06 13:01:52.295938,3275586343
2026-03-06 13:01:52.396966,3275586444
2026-03-06 13:01:52.497463,3275586545
2026-03-06 13:01:52.598793,3275586645
2026-03-06 13:01:52.699682,3275586746
2026-03-06 13:01:52.800943,3275586847
2026-03-06 13:01:52.902001,3275586949
2026-03-06 13:01:53.002737,3275587050
2026-03-06 13:01:53.103947,3275587151
2026-03-06 13:01:53.204779,3275587252
2026-03-06 13:01:53.305531,3275587353
2026-03-06 13:01:53.406733,3275587454
2026-03-06 13:01:53.507841,3275587555
2026-03-06 13:01:53.608803,3275587656
2026-03-06 13:01:53.710295,3275587757
2026-03-06 13:01:53.810975,3275587858
2026-03-06 13:01:53.91212,3275587959
2026-03-06 13:01:54.012783,3275588060
2026-03-06 13:01:54.113677,3275588160
2026-03-06 13:01:54.21393,3275588261
2026-03-06 13:01:54.314911,3275588362
2026-03-06 13:01:54.415561,3275588463
2026-03-06 13:01:54.516043,3275588563
2026-03-06 13:01:54.616877,3275588664
2026-03-06 13:01:54.717492,3275588765
2026-03-06 13:01:54.81881,3275588866
2026-03-06 13:01:54.919903,3275588967
2026-03-06 13:01:55.020609,3275589067
2026-03-06 13:01:55.12127,3275589168
2026-03-06 13:01:55.221989,3275589269
2026-03-06 13:01:55.323277,3275589370
2026-03-06 13:01:55.423865,3275589471
2026-03-06 13:01:55.52455,3275589571
2026-03-06 13:01:55.625533,3275589672
2026-03-06 13:01:55.726349,3275589773
2026-03-06 13:01:55.827624,3275589874
2026-03-06 13:01:55.928399,3275589975
2026-03-06 13:01:56.029349,3275590076
2026-03-06 13:01:56.130152,3275590177
2026-03-06 13:01:56.231144,3275590278
2026-03-06 13:01:56.332366,3275590379
2026-03-06 13:01:56.433631,3275590480
2026-03-06 13:01:56.534271,3275590581
2026-03-06 13:01:56.635695,3275590683
2026-03-06 13:01:56.736638,3275590784
2026-03-06 13:01:56.83797,3275590885
2026-03-06 13:01:56.938817,3275590986
2026-03-06 13:01:57.039382,3275591087
2026-03-06 13:01:57.140929,3275591188
2026-03-06 13:01:57.241485,3275591289
2026-03-06 13:01:57.342787,3275591389
2026-03-06 13:01:57.444108,3275591491
2026-03-06 13:01:57.544502,3275591592
2026-03-06 13:01:57.645802,3275591693
2026-03-06 13:01:57.746578,3275591794
2026-03-06 13:01:57.848141,3275591895
2026-03-06 13:01:57.94858,3275591996
2026-03-06 13:01:58.049787,3275592097
2026-03-06 13:01:58.150952,3275592198
2026-03-06 13:01:58.251636,3275592298
2026-03-06 13:01:58.352531,3275592399
2026-03-06 13:01:58.45453,3275592500
2026-03-06 13:01:58.554335,3275592601
2026-03-06 13:01:58.655632,3275592702
2026-03-06 13:01:58.75641,3275592803
2026-03-06 13:01:58.857023,3275592904
2026-03-06 13:01:58.958061,3275593005
2026-03-06 13:01:59.058907,3275593106
2026-03-06 13:01:59.159625,3275593207
2026-03-06 13:01:59.260904,3275593308
2026-03-06 13:01:59.36209,3275593409
2026-03-06 13:01:59.463443,3275593510
2026-03-06 13:01:59.564156,3275593611
2026-03-06 13:01:59.665013,3275593712
2026-03-06 13:01:59.766466,3275593813
2026-03-06 13:01:59.867723,3275593915
2026-03-06 13:01:59.96849,3275594015
2026-03-06 13:02:00.069165,3275594116
2026-03-06 13:02:00.170431,3275594217
2026-03-06 13:02:00.271132,3275594318
2026-03-06 13:02:00.371956,3275594419
2026-03-06 13:02:00.473485,3275594520
2026-03-06 13:02:00.574124,3275594621
2026-03-06 13:02:00.675542,3275594722
2026-03-06 13:02:00.775909,3275594823
2026-03-06 13:02:00.876778,3275594924
2026-03-06 13:02:00.97791,3275595025
2026-03-06 13:02:01.078691,3275595125
2026-03-06 13:02:01.179214,3275595226
2026-03-06 13:02:01.280425,3275595327
2026-03-06 13:02:01.381323,3275595428
2026-03-06 13:02:01.482143,3275595529
2026-03-06 13:02:01.583103,3275595630
2026-03-06 13:02:01.683414,3275595731
2026-03-06 13:02:01.784641,3275595831
2026-03-06 13:02:01.885724,3275595932
2026-03-06 13:02:01.98641,3275596033
2026-03-06 13:02:02.087769,3275596135
2026-03-06 13:02:02.189079,3275596236
2026-03-06 13:02:02.289439,3275596336
2026-03-06 13:02:02.390607,3275596437
2026-03-06 13:02:02.491451,3275596539
2026-03-06 13:02:02.59303,3275596640
2026-03-06 13:02:02.693517,3275596741
2026-03-06 13:02:02.794684,3275596842
2026-03-06 13:02:02.896002,3275596943
2026-03-06 13:02:02.997099,3275597044
2026-03-06 13:02:03.097956,3275597145
2026-03-06 13:02:03.198764,3275597246
2026-03-06 13:02:03.299409,3275597346
2026-03-06 13:02:03.400274,3275597447
2026-03-06 13:02:03.501184,3275597548
2026-03-06 13:02:03.601834,3275597649
2026-03-06 13:02:03.702539,3275597749
2026-03-06 13:02:03.803688,3275597850
2026-03-06 13:02:03.904619,3275597951
2026-03-06 13:02:04.005226,3275598052
2026-03-06 13:02:04.106169,3275598153
2026-03-06 13:02:04.207295,3275598254
2026-03-06 13:02:04.308141,3275598355
2026-03-06 13:02:04.409517,3275598456
2026-03-06 13:02:04.510203,3275598557
2026-03-06 13:02:04.611344,3275598658
2026-03-06 13:02:04.712019,3275598759
2026-03-06 13:02:04.813162,3275598860
2026-03-06 13:02:04.914077,3275598961
2026-03-06 13:02:05.014903,3275599062
2026-03-06 13:02:05.115547,3275599163
2026-03-06 13:02:05.216653,3275599264
2026-03-06 13:02:05.317813,3275599365
2026-03-06 13:02:05.418781,3275599466
2026-03-06 13:02:05.519917,3275599567
2026-03-06 13:02:05.620244,3275599667
2026-03-06 13:02:05.721461,3275599768
2026-03-06 13:02:05.822621,3275599869
2026-03-06 13:02:05.923492,3275599971
2026-03-06 13:02:06.024505,3275600072
2026-03-06 13:02:06.125588,3275600173
2026-03-06 13:02:06.226533,3275600274
2026-03-06 13:02:06.327906,3275600375
2026-03-06 13:02:06.42852,3275600476
2026-03-06 13:02:06.529926,3275600577
2026-03-06 13:02:06.631093,3275600678
2026-03-06 13:02:06.731936,3275600779
2026-03-06 13:02:06.833023,3275600880
2026-03-06 13:02:06.933078,3275600980
2026-03-06 13:02:07.03391,3275601081
2026-03-06 13:02:07.134999,3275601182
2026-03-06 13:02:07.235678,3275601283
2026-03-06 13:02:07.336291,3275601383
2026-03-06 13:02:07.43731,3275601484
2026-03-06 13:02:07.538059,3275601585
2026-03-06 13:02:07.639627,3275601686
2026-03-06 13:02:07.739936,3275601787
2026-03-06 13:02:07.840857,3275601888
2026-03-06 13:02:07.941866,3275601989
2026-03-06 13:02:08.042497,3275602090
2026-03-06 13:02:08.143482,3275602190
2026-03-06 13:02:08.244064,3275602291
2026-03-06 13:02:08.345153,3275602392
2026-03-06 13:02:08.445772,3275602493
2026-03-06 13:02:08.546947,3275602594
2026-03-06 13:02:08.64851,3275602695
2026-03-06 13:02:08.74925,3275602796
2026-03-06 13:02:08.850317,3275602897
2026-03-06 13:02:08.951096,3275602998
2026-03-06 13:02:09.051834,3275603099
2026-03-06 13:02:09.152959,3275603200
2026-03-06 13:02:09.253518,3275603301
2026-03-06 13:02:09.354794,3275603401
2026-03-06 13:02:09.455931,3275603503
2026-03-06 13:02:09.556862,3275603604
2026-03-06 13:02:09.65719,3275603704
2026-03-06 13:02:09.758175,3275603805
2026-03-06 13:02:09.85935,3275603906
2026-03-06 13:02:09.960515,3275604008
2026-03-06 13:02:10.062005,3275604109
2026-03-06 13:02:10.163136,3275604210
2026-03-06 13:02:10.263625,3275604311
2026-03-06 13:02:10.364737,3275604412
2026-03-06 13:02:10.465605,3275604513
2026-03-06 13:02:10.56707,3275604614
2026-03-06 13:02:10.66792,3275604715
2026-03-06 13:02:10.769151,3275604816
2026-03-06 13:02:10.870583,3275604917
2026-03-06 13:02:10.970659,3275605018
2026-03-06 13:02:11.071547,3275605119
2026-03-06 13:02:11.172362,3275605220
2026-03-06 13:02:11.273747,3275605321
2026-03-06 13:02:11.374451,3275605421
2026-03-06 13:02:11.475946,3275605523
2026-03-06 13:02:11.577068,3275605624
2026-03-06 13:02:11.678089,3275605725
2026-03-06 13:02:11.779275,3275605826
2026-03-06 13:02:11.880035,3275605927
2026-03-06 13:02:11.980734,3275606028
2026-03-06 13:02:12.082061,3275606129
2026-03-06 13:02:12.182496,3275606230
2026-03-06 13:02:12.283596,3275606331
2026-03-06 13:02:12.385081,3275606432
2026-03-06 13:02:12.485932,3275606533
2026-03-06 13:02:12.587276,3275606634
2026-03-06 13:02:12.688156,3275606735
2026-03-06 13:02:12.789977,3275606837
2026-03-06 13:02:12.890472,3275606938
2026-03-06 13:02:12.991339,3275607038
2026-03-06 13:02:13.09287,3275607139
2026-03-06 13:02:13.193304,3275607241
2026-03-06 13:02:13.294536,3275607342
2026-03-06 13:02:13.395595,3275607443
2026-03-06 13:02:13.49679,3275607544
2026-03-06 13:02:13.597557,3275607645
2026-03-06 13:02:13.698906,3275607746
2026-03-06 13:02:13.79954,3275607847
2026-03-06 13:02:13.900725,3275607948
2026-03-06 13:02:14.001898,3275608049
2026-03-06 13:02:14.102603,3275608150
2026-03-06 13:02:14.203455,3275608251
2026-03-06 13:02:14.305062,3275608352
2026-03-06 13:02:14.40566,3275608453
2026-03-06 13:02:14.50682,3275608554
2026-03-06 13:02:14.608432,3275608655
2026-03-06 13:02:14.708847,3275608756
2026-03-06 13:02:14.810366,3275608857
2026-03-06 13:02:14.91108,3275608958
2026-03-06 13:02:15.012046,3275609059
2026-03-06 13:02:15.113065,3275609160
2026-03-06 13:02:15.214996,3275609261
2026-03-06 13:02:15.314889,3275609362
2026-03-06 13:02:15.415917,3275609463
2026-03-06 13:02:15.516743,3275609564
2026-03-06 13:02:15.617904,3275609665
2026-03-06 13:02:15.718754,3275609766
2026-03-06 13:02:15.820044,3275609867
2026-03-06 13:02:15.920853,3275609968
2026-03-06 13:02:16.022681,3275610070
2026-03-06 13:02:16.123788,3275610171
2026-03-06 13:02:16.224429,3275610271
2026-03-06 13:02:16.325463,3275610373
2026-03-06 13:02:16.426536,3275610474
2026-03-06 13:02:16.527685,3275610574
2026-03-06 13:02:16.628376,3275610675
2026-03-06 13:02:16.729766,3275610777
2026-03-06 13:02:16.830157,3275610877
2026-03-06 13:02:16.931358,3275610978
2026-03-06 13:02:17.031993,3275611079
2026-03-06 13:02:17.13264,3275611180
2026-03-06 13:02:17.233805,3275611281
2026-03-06 13:02:17.334586,3275611382
2026-03-06 13:02:17.435577,3275611483
2026-03-06 13:02:17.536566,3275611584
2026-03-06 13:02:17.637973,3275611685
2026-03-06 13:02:17.7387,3275611786
2026-03-06 13:02:17.839816,3275611887
2026-03-06 13:02:17.941036,3275611988
2026-03-06 13:02:18.041778,3275612089
2026-03-06 13:02:18.142475,3275612189
2026-03-06 13:02:18.243383,3275612290
2026-03-06 13:02:18.344239,3275612391
2026-03-06 13:02:18.445004,3275612492
2026-03-06 13:02:18.546165,3275612593
2026-03-06 13:02:18.64726,3275612694
2026-03-06 13:02:18.748285,3275612795
2026-03-06 13:02:18.849129,3275612896
2026-03-06 13:02:18.950124,3275612997
2026-03-06 13:02:19.051123,3275613098
2026-03-06 13:02:19.152154,3275613199
2026-03-06 13:02:19.252789,3275613300
2026-03-06 13:02:19.354515,3275613401
2026-03-06 13:02:19.455701,3275613502
2026-03-06 13:02:19.556207,3275613603
2026-03-06 13:02:19.657241,3275613704
2026-03-06 13:02:19.758892,3275613806
2026-03-06 13:02:19.859873,3275613907
2026-03-06 13:02:19.960389,3275614008
2026-03-06 13:02:20.061198,3275614108
2026-03-06 13:02:20.162301,3275614209
2026-03-06 13:02:20.263307,3275614310
2026-03-06 13:02:20.364413,3275614411
2026-03-06 13:02:20.465467,3275614512
2026-03-06 13:02:20.566316,3275614613
2026-03-06 13:02:20.667672,3275614714
2026-03-06 13:02:20.768427,3275614815
2026-03-06 13:02:20.869331,3275614916
2026-03-06 13:02:20.9699,3275615017
2026-03-06 13:02:21.071283,3275615118
2026-03-06 13:02:21.17236,3275615219
2026-03-06 13:02:21.27371,3275615320
2026-03-06 13:02:21.374589,3275615421
2026-03-06 13:02:21.47509,3275615522
2026-03-06 13:02:21.576206,3275615623
2026-03-06 13:02:21.677127,3275615724
2026-03-06 13:02:21.778066,3275615825
2026-03-06 13:02:21.879091,3275615926
2026-03-06 13:02:21.979914,3275616027
2026-03-06 13:02:22.080411,3275616128
2026-03-06 13:02:22.181951,3275616229
2026-03-06 13:02:22.282644,3275616330
2026-03-06 13:02:22.384106,3275616431
2026-03-06 13:02:22.48524,3275616532
2026-03-06 13:02:22.586019,3275616633
2026-03-06 13:02:22.686947,3275616734
2026-03-06 13:02:22.788227,3275616835
2026-03-06 13:02:22.889248,3275616936
2026-03-06 13:02:22.98982,3275617037
2026-03-06 13:02:23.090984,3275617138
2026-03-06 13:02:23.192112,3275617239
2026-03-06 13:02:23.293117,3275617340
2026-03-06 13:02:23.394129,3275617441
2026-03-06 13:02:23.494605,3275617542
2026-03-06 13:02:23.595808,3275617643
2026-03-06 13:02:23.697018,3275617744
2026-03-06 13:02:23.797881,3275617845
2026-03-06 13:02:23.898983,3275617946
2026-03-06 13:02:23.999876,3275618047
2026-03-06 13:02:24.101053,3275618148
2026-03-06 13:02:24.201469,3275618249
2026-03-06 13:02:24.302562,3275618350
2026-03-06 13:02:24.403812,3275618451
2026-03-06 13:02:24.504633,3275618551
2026-03-06 13:02:24.605456,3275618652
2026-03-06 13:02:24.707305,3275618754
2026-03-06 13:02:24.807872,3275618855
2026-03-06 13:02:24.908614,3275618956
2026-03-06 13:02:25.009578,3275619057
2026-03-06 13:02:25.111013,3275619158
2026-03-06 13:02:25.211968,3275619259
2026-03-06 13:02:25.312716,3275619360
2026-03-06 13:02:25.413449,3275619461
2026-03-06 13:02:25.514969,3275619562
2026-03-06 13:02:25.61583,3275619662
2026-03-06 13:02:25.716723,3275619764
2026-03-06 13:02:25.817741,3275619865
2026-03-06 13:02:25.918483,3275619966
2026-03-06 13:02:26.019884,3275620067
2026-03-06 13:02:26.1208,3275620168
2026-03-06 13:02:26.221294,3275620268
2026-03-06 13:02:26.322368,3275620369
2026-03-06 13:02:26.423484,3275620470
2026-03-06 13:02:26.524634,3275620572
2026-03-06 13:02:26.625773,3275620672
2026-03-06 13:02:26.726972,3275620774
2026-03-06 13:02:26.827956,3275620875
2026-03-06 13:02:26.928574,3275620976
2026-03-06 13:02:27.030104,3275621077
2026-03-06 13:02:27.131038,3275621178
2026-03-06 13:02:27.231819,3275621279
2026-03-06 13:02:27.332888,3275621380
2026-03-06 13:02:27.433859,3275621481
2026-03-06 13:02:27.534565,3275621582
2026-03-06 13:02:27.635714,3275621683
2026-03-06 13:02:27.736532,3275621784
2026-03-06 13:02:27.837711,3275621885
2026-03-06 13:02:27.939181,3275621986
2026-03-06 13:02:28.040098,3275622087
2026-03-06 13:02:28.141108,3275622188
2026-03-06 13:02:28.241755,3275622289
2026-03-06 13:02:28.343091,3275622390
2026-03-06 13:02:28.443699,3275622491
2026-03-06 13:02:28.544784,3275622592
2026-03-06 13:02:28.646037,3275622693
2026-03-06 13:02:28.746487,3275622794
2026-03-06 13:02:28.84784,3275622895
2026-03-06 13:02:28.9491,3275622996
2026-03-06 13:02:29.05013,3275623097
2026-03-06 13:02:29.150805,3275623198
2026-03-06 13:02:29.251446,3275623299
2026-03-06 13:02:29.352872,3275623400
2026-03-06 13:02:29.45365,3275623501
2026-03-06 13:02:29.555301,3275623602
2026-03-06 13:02:29.657069,3275623703
2026-03-06 13:02:29.757672,3275623805
2026-03-06 13:02:29.858376,3275623905
2026-03-06 13:02:29.959573,3275624006
2026-03-06 13:02:30.060318,3275624107
2026-03-06 13:02:30.160907,3275624208
2026-03-06 13:02:30.262031,3275624309
2026-03-06 13:02:30.362608,3275624410
2026-03-06 13:02:30.46364,3275624510
2026-03-06 13:02:30.564476,3275624611
2026-03-06 13:02:30.66621,3275624712
2026-03-06 13:02:30.766596,3275624813
2026-03-06 13:02:30.868084,3275624914
2026-03-06 13:02:30.968435,3275625015
2026-03-06 13:02:31.069389,3275625117
2026-03-06 13:02:31.170917,3275625218
2026-03-06 13:02:31.271507,3275625319
2026-03-06 13:02:31.373049,3275625420
2026-03-06 13:02:31.473782,3275625520
2026-03-06 13:02:31.574828,3275625621
2026-03-06 13:02:31.675905,3275625722
2026-03-06 13:02:31.776663,3275625823
2026-03-06 13:02:31.877655,3275625925
2026-03-06 13:02:31.979468,3275626026
2026-03-06 13:02:32.081332,3275626128
2026-03-06 13:02:32.182221,3275626229
2026-03-06 13:02:32.282927,3275626330
2026-03-06 13:02:32.383864,3275626431
2026-03-06 13:02:32.485309,3275626532
2026-03-06 13:02:32.586126,3275626633
2026-03-06 13:02:32.687153,3275626734
2026-03-06 13:02:32.787877,3275626835
2026-03-06 13:02:32.888353,3275626936
2026-03-06 13:02:32.989936,3275627037
2026-03-06 13:02:33.090709,3275627138
2026-03-06 13:02:33.191749,3275627239
2026-03-06 13:02:33.292538,3275627339
2026-03-06 13:02:33.393328,3275627440
