time,LC.CH2.sample_ts_ms
2026-03-06 13:50:05.643534,3278479690
2026-03-06 13:50:05.744129,3278479791
2026-03-06 13:50:05.845268,3278479892
2026-03-06 13:50:05.945954,3278479993
2026-03-06 13:50:06.047047,3278480094
2026-03-06 13:50:06.14792,3278480195
2026-03-06 13:50:06.24909,3278480296
2026-03-06 13:50:06.350011,3278480397
2026-03-06 13:50:06.45065,3278480498
2026-03-06 13:50:06.551618,3278480599
2026-03-06 13:50:06.652835,3278480700
2026-03-06 13:50:06.753574,3278480800
2026-03-06 13:50:06.854437,3278480901
2026-03-06 13:50:06.955597,3278481002
2026-03-06 13:50:07.056261,3278481103
2026-03-06 13:50:07.157507,3278481204
2026-03-06 13:50:07.257959,3278481305
2026-03-06 13:50:07.358774,3278481406
2026-03-06 13:50:07.45966,3278481507
2026-03-06 13:50:07.560811,3278481608
2026-03-06 13:50:07.661962,3278481709
2026-03-06 13:50:07.763564,3278481810
2026-03-06 13:50:07.863969,3278481911
2026-03-06 13:50:07.96475,3278482012
2026-03-06 13:50:08.065868,3278482113
2026-03-06 13:50:08.166674,3278482214
2026-03-06 13:50:08.26796,3278482315
2026-03-06 13:50:08.368854,3278482416
2026-03-06 13:50:08.46957,3278482517
2026-03-06 13:50:08.570707,3278482618
2026-03-06 13:50:08.671685,3278482719
2026-03-06 13:50:08.772598,3278482820
2026-03-06 13:50:08.873653,3278482921
2026-03-06 13:50:08.974751,3278483022
2026-03-06 13:50:09.075244,3278483123
2026-03-06 13:50:09.176108,3278483223
2026-03-06 13:50:09.276972,3278483324
2026-03-06 13:50:09.377778,3278483425
2026-03-06 13:50:09.478259,3278483526
2026-03-06 13:50:09.579443,3278483627
2026-03-06 13:50:09.681013,3278483728
2026-03-06 13:50:09.781561,3278483829
2026-03-06 13:50:09.88214,3278483929
2026-03-06 13:50:09.983418,3278484031
2026-03-06 13:50:10.084763,3278484132
2026-03-06 13:50:10.18554,3278484233
2026-03-06 13:50:10.286973,3278484334
2026-03-06 13:50:10.387647,3278484435
2026-03-06 13:50:10.488735,3278484536
2026-03-06 13:50:10.589924,3278484637
2026-03-06 13:50:10.690379,3278484738
2026-03-06 13:50:10.791018,3278484838
2026-03-06 13:50:10.89179,3278484939
2026-03-06 13:50:10.993149,3278485040
2026-03-06 13:50:11.093438,3278485140
2026-03-06 13:50:11.194388,3278485241
2026-03-06 13:50:11.295103,3278485342
2026-03-06 13:50:11.396322,3278485443
2026-03-06 13:50:11.496865,3278485544
2026-03-06 13:50:11.597648,3278485645
2026-03-06 13:50:11.698682,3278485746
2026-03-06 13:50:11.799054,3278485846
2026-03-06 13:50:11.900049,3278485947
2026-03-06 13:50:12.001082,3278486048
2026-03-06 13:50:12.101563,3278486149
2026-03-06 13:50:12.203246,3278486250
2026-03-06 13:50:12.303759,3278486351
2026-03-06 13:50:12.404256,3278486451
2026-03-06 13:50:12.505091,3278486552
2026-03-06 13:50:12.606217,3278486653
2026-03-06 13:50:12.706961,3278486754
2026-03-06 13:50:12.808093,3278486855
2026-03-06 13:50:12.908549,3278486956
2026-03-06 13:50:13.009995,3278487057
2026-03-06 13:50:13.110238,3278487157
2026-03-06 13:50:13.210999,3278487258
2026-03-06 13:50:13.311826,3278487359
2026-03-06 13:50:13.412725,3278487460
2026-03-06 13:50:13.513865,3278487561
2026-03-06 13:50:13.615317,3278487662
2026-03-06 13:50:13.7158,3278487763
2026-03-06 13:50:13.816636,3278487864
2026-03-06 13:50:13.91763,3278487965
2026-03-06 13:50:14.019064,3278488066
2026-03-06 13:50:14.119796,3278488167
2026-03-06 13:50:14.220998,3278488268
2026-03-06 13:50:14.321392,3278488369
2026-03-06 13:50:14.422466,3278488470
2026-03-06 13:50:14.523251,3278488570
2026-03-06 13:50:14.624087,3278488671
2026-03-06 13:50:14.725178,3278488772
2026-03-06 13:50:14.826406,3278488873
2026-03-06 13:50:14.927266,3278488974
2026-03-06 13:50:15.028483,3278489075
2026-03-06 13:50:15.129056,3278489176
2026-03-06 13:50:15.229789,3278489277
2026-03-06 13:50:15.330765,3278489378
