time,BOARD.HB_12.board_id
2026-03-06 12:31:43.781421,12
2026-03-06 12:31:43.791131,12
2026-03-06 12:31:44.338095,12
2026-03-06 12:31:45.343808,12
2026-03-06 12:31:46.34595,12
2026-03-06 12:31:47.348992,12
2026-03-06 12:31:48.34935,12
2026-03-06 12:31:49.349477,12
2026-03-06 12:31:50.351444,12
2026-03-06 12:31:51.361219,12
2026-03-06 12:31:52.369801,12
2026-03-06 12:31:53.371394,12
2026-03-06 12:31:54.380484,12
2026-03-06 12:31:55.380426,12
2026-03-06 12:31:56.386384,12
2026-03-06 12:31:57.389735,12
2026-03-06 12:31:58.393184,12
2026-03-06 12:31:59.402436,12
2026-03-06 12:32:00.412216,12
2026-03-06 12:32:01.412574,12
2026-03-06 12:32:02.422376,12
2026-03-06 12:32:03.431204,12
2026-03-06 12:32:04.440857,12
2026-03-06 12:32:05.442141,12
2026-03-06 12:32:06.444078,12
2026-03-06 12:32:07.444146,12
2026-03-06 12:32:08.446963,12
2026-03-06 12:32:09.447738,12
2026-03-06 12:32:10.449916,12
2026-03-06 12:32:11.451517,12
2026-03-06 12:32:12.453158,12
2026-03-06 12:32:13.453705,12
2026-03-06 12:32:14.457095,12
2026-03-06 12:32:15.457605,12
2026-03-06 12:32:16.466108,12
2026-03-06 12:32:17.475112,12
2026-03-06 12:32:18.484673,12
2026-03-06 12:32:19.487094,12
2026-03-06 12:32:20.49636,12
2026-03-06 12:32:21.495988,12
2026-03-06 12:32:22.498323,12
2026-03-06 12:32:23.507404,12
2026-03-06 12:32:24.517166,12
2026-03-06 12:32:25.525895,12
2026-03-06 12:32:26.535977,12
2026-03-06 12:32:27.544753,12
2026-03-06 12:32:28.555625,12
2026-03-06 12:32:29.556195,12
2026-03-06 12:32:30.564642,12
2026-03-06 12:32:31.573686,12
2026-03-06 12:32:32.575785,12
2026-03-06 12:32:33.575632,12
2026-03-06 12:32:34.584197,12
2026-03-06 12:32:35.594012,12
2026-03-06 12:32:36.602882,12
2026-03-06 12:32:37.612075,12
2026-03-06 12:32:38.613072,12
2026-03-06 12:32:39.615662,12
2026-03-06 12:32:40.617566,12
2026-03-06 12:32:41.627108,12
2026-03-06 12:32:42.636003,12
2026-03-06 12:32:43.644734,12
2026-03-06 12:32:44.653047,12
2026-03-06 12:32:45.65467,12
2026-03-06 12:32:46.655449,12
2026-03-06 12:32:47.657747,12
2026-03-06 12:32:48.666971,12
2026-03-06 12:32:49.675963,12
2026-03-06 12:32:50.683991,12
2026-03-06 12:32:51.691393,12
2026-03-06 12:32:52.699048,12
2026-03-06 12:32:53.708736,12
2026-03-06 12:32:54.708978,12
2026-03-06 12:32:55.711557,12
2026-03-06 12:32:56.713923,12
2026-03-06 12:32:57.723665,12
2026-03-06 12:32:58.733111,12
2026-03-06 12:32:59.733177,12
2026-03-06 12:33:00.743345,12
2026-03-06 12:33:01.743846,12
2026-03-06 12:33:02.744094,12
2026-03-06 12:33:03.745481,12
2026-03-06 12:33:04.755238,12
2026-03-06 12:33:05.765629,12
2026-03-06 12:33:06.773646,12
2026-03-06 12:33:07.781933,12
2026-03-06 12:33:08.792489,12
2026-03-06 12:33:09.801666,12
2026-03-06 12:33:10.811507,12
2026-03-06 12:33:11.81284,12
2026-03-06 12:33:12.812672,12
2026-03-06 12:33:13.822674,12
2026-03-06 12:33:14.826541,12
2026-03-06 12:33:15.827864,12
2026-03-06 12:33:16.829361,12
2026-03-06 12:33:17.838978,12
2026-03-06 12:33:18.840443,12
2026-03-06 12:33:19.841098,12
2026-03-06 12:33:20.850307,12
2026-03-06 12:33:21.85093,12
2026-03-06 12:33:22.851872,12
2026-03-06 12:33:23.860944,12
2026-03-06 12:33:24.870151,12
2026-03-06 12:33:25.87963,12
2026-03-06 12:33:26.888526,12
2026-03-06 12:33:27.888525,12
2026-03-06 12:33:28.889614,12
