time,BOARD.HB_51.board_state
2026-03-06 12:31:43.785684,2
2026-03-06 12:31:43.792983,2
2026-03-06 12:31:44.348365,2
2026-03-06 12:31:45.351967,2
2026-03-06 12:31:46.353302,2
2026-03-06 12:31:47.357456,2
2026-03-06 12:31:48.357709,2
2026-03-06 12:31:49.357604,2
2026-03-06 12:31:50.359416,2
2026-03-06 12:31:51.36867,2
2026-03-06 12:31:52.377731,2
2026-03-06 12:31:53.386334,2
2026-03-06 12:31:54.395633,2
2026-03-06 12:31:55.404876,2
2026-03-06 12:31:56.407426,2
2026-03-06 12:31:57.407926,2
2026-03-06 12:31:58.416654,2
2026-03-06 12:31:59.418451,2
2026-03-06 12:32:00.422717,2
2026-03-06 12:32:01.423638,2
2026-03-06 12:32:02.425308,2
2026-03-06 12:32:03.425386,2
2026-03-06 12:32:04.426846,2
2026-03-06 12:32:05.427741,2
2026-03-06 12:32:06.427827,2
2026-03-06 12:32:07.436219,2
2026-03-06 12:32:08.445339,2
2026-03-06 12:32:09.446961,2
2026-03-06 12:32:10.449189,2
2026-03-06 12:32:11.458467,2
2026-03-06 12:32:12.467558,2
2026-03-06 12:32:13.477592,2
2026-03-06 12:32:14.485435,2
2026-03-06 12:32:15.49456,2
2026-03-06 12:32:16.49483,2
2026-03-06 12:32:17.496205,2
2026-03-06 12:32:18.505277,2
2026-03-06 12:32:19.515069,2
2026-03-06 12:32:20.515177,2
2026-03-06 12:32:21.51682,2
2026-03-06 12:32:22.52641,2
2026-03-06 12:32:23.536113,2
2026-03-06 12:32:24.546011,2
2026-03-06 12:32:25.555635,2
2026-03-06 12:32:26.556006,2
2026-03-06 12:32:27.565159,2
2026-03-06 12:32:28.565631,2
2026-03-06 12:32:29.575106,2
2026-03-06 12:32:30.584361,2
2026-03-06 12:32:31.593406,2
2026-03-06 12:32:32.595046,2
2026-03-06 12:32:33.596177,2
2026-03-06 12:32:34.597509,2
2026-03-06 12:32:35.599644,2
2026-03-06 12:32:36.60917,2
2026-03-06 12:32:37.618165,2
2026-03-06 12:32:38.618215,2
2026-03-06 12:32:39.626991,2
2026-03-06 12:32:40.635841,2
2026-03-06 12:32:41.636374,2
2026-03-06 12:32:42.646346,2
2026-03-06 12:32:43.656076,2
2026-03-06 12:32:44.657144,2
2026-03-06 12:32:45.666524,2
2026-03-06 12:32:46.676747,2
2026-03-06 12:32:47.686168,2
2026-03-06 12:32:48.694353,2
2026-03-06 12:32:49.703813,2
2026-03-06 12:32:50.711929,2
2026-03-06 12:32:51.721381,2
2026-03-06 12:32:52.723633,2
2026-03-06 12:32:53.726486,2
2026-03-06 12:32:54.729473,2
2026-03-06 12:32:55.730325,2
2026-03-06 12:32:56.731567,2
2026-03-06 12:32:57.732716,2
2026-03-06 12:32:58.733705,2
2026-03-06 12:32:59.733783,2
2026-03-06 12:33:00.734217,2
2026-03-06 12:33:01.734129,2
2026-03-06 12:33:02.742914,2
2026-03-06 12:33:03.751921,2
2026-03-06 12:33:04.760557,2
2026-03-06 12:33:05.769167,2
2026-03-06 12:33:06.778902,2
2026-03-06 12:33:07.780025,2
2026-03-06 12:33:08.782097,2
2026-03-06 12:33:09.791959,2
2026-03-06 12:33:10.801284,2
2026-03-06 12:33:11.802766,2
2026-03-06 12:33:12.811945,2
2026-03-06 12:33:13.812497,2
2026-03-06 12:33:14.821215,2
2026-03-06 12:33:15.829653,2
2026-03-06 12:33:16.838674,2
2026-03-06 12:33:17.848252,2
2026-03-06 12:33:18.856539,2
2026-03-06 12:33:19.856766,2
2026-03-06 12:33:20.857762,2
2026-03-06 12:33:21.861149,2
2026-03-06 12:33:22.862184,2
2026-03-06 12:33:23.871869,2
2026-03-06 12:33:24.872927,2
2026-03-06 12:33:25.880078,2
2026-03-06 12:33:26.882775,2
2026-03-06 12:33:27.890815,2
2026-03-06 12:33:28.900456,2
2026-03-06 12:33:29.910287,2
2026-03-06 12:33:30.919171,2
