T_K,P_Pa,Z
139.59798994974875,3537688.442211055,0.6878035817138017
139.59798994974875,3578391.959798995,0.683184607
139.59798994974875,3619095.4773869347,0.6785307636977367
139.59798994974875,3659798.9949748744,0.6738416545026038
139.59798994974875,3700502.512562814,0.6691169097327241
139.59798994974875,3741206.030150754,0.6643561904941362
139.59798994974875,3781909.5477386937,0.6595591951442505
139.59798994974875,3822613.0653266334,0.6547256661479599
139.59798994974875,3863316.582914573,0.6498553978529544
139.59798994974875,3904020.1005025124,0.6449482452922394
139.59798994974875,3944723.618090452,0.6400041341312044
139.59798994974875,3985427.135678392,0.6350230718857517
139.59798994974875,4026130.6532663316,0.6300051605463329
139.59798994974875,4066834.1708542714,0.6249506107498757
139.59798994974875,4107537.688442211,0.6198597576464919
139.59798994974875,4148241.206030151,0.614733079
139.59798994974875,4188944.7236180906,0.6095712129359437
139.59798994974875,4229648.241,0.6043749836709157
139.59798994974875,4270351.758793971,0.5991454216817631
139.59798994974875,4311055.276,0.5938837920678828
139.59798994974875,4351758.793969849,0.5885916229601365
139.59798994974875,4392462.311557788,0.5832707367002621
139.59798994974875,4433165.829145729,0.5779232833125463
139.59798994974875,4473869.346733669,0.5725517760754344
139.59798994974875,4514572.864321608,0.5671591288676303
139.59798994974875,4555276.381909547,0.5617486947974727
139.59798994974875,4595979.899497488,0.5563243054236204
139.59798994974875,4636683.417085427,0.550890305
139.59798994974875,4677386.934673367,0.5454516041579285
139.59798994974875,4718090.452261306,0.5400136918190597
139.59798994974875,4758793.969849247,0.5345826786076491
139.59798994974875,4799497.487437186,0.5291653157409338
139.59798994974875,4840201.005025126,0.5237690080986588
139.59798994974875,4880904.522613065,0.518401815
139.59798994974875,4921608.0402010055,0.5130724364182997
139.59798994974875,4962311.557788945,0.5077901805224374
139.59798994974875,5003015.075376884,0.5025649121256166
139.59798994974875,5043718.592964824,0.49740697773107767
139.59798994974875,5084422.110552764,0.4923271070994091
139.59798994974875,5125125.628140704,0.48733629058656425
139.59798994974875,5165829.145728643,0.4824456333649292
139.59798994974875,5206532.663316583,0.47766618918958903
139.59798994974875,5247236.180904523,0.4730087781239162
139.59798994974875,5287939.698492463,0.4684837943733545
139.59798994974875,5328643.216080402,0.4641010118940585
139.59798994974875,5369346.733668342,0.4598693965242251
139.59798994974875,5410050.2512562815,0.4557969338264398
139.59798994974875,5450753.768844221,0.45189048148117683
139.59798994974875,5491457.286432161,0.44815565388418854
139.59798994974875,5532160.804,0.4445967446450524
139.59798994974875,5572864.3216080405,0.4412166901560427
139.59798994974875,5613567.839,0.43801707459119366
139.59798994974875,5654271.357,0.4349981739428339
139.59798994974875,5694974.874371859,0.43215903432554736
139.59798994974875,5735678.391959799,0.4294975780208201
139.59798994974875,5776381.909547739,0.42701072973082044
139.59798994974875,5817085.427135679,0.42469455526727595
139.59798994974875,5857788.944723618,0.42254440532553494
139.59798994974875,5898492.4623115575,0.4205550579202414
139.59798994974875,5939195.979899498,0.41872085429228756
139.59798994974875,5979899.497487437,0.41703582445062937
139.59798994974875,6020603.015075377,0.4154937998324032
139.59798994974875,6061306.5326633165,0.41408851174232353
139.59798994974875,6102010.050251257,0.41281367520466905
139.59798994974875,6142713.567839196,0.41166305860643426
139.59798994974875,6183417.085427136,0.4106305400352428
139.59798994974875,6224120.603015075,0.409710152
139.59798994974875,6264824.120603016,0.40889611276653315
139.59798994974875,6305527.638190955,0.4081828552882083
139.59798994974875,6346231.155778894,0.407565039
139.59798994974875,6386934.673366834,0.407037564
139.59798994974875,6427638.190954774,0.40659557086262244
139.59798994974875,6468341.708542714,0.4062344477710088
139.59798994974875,6509045.226130653,0.40594982287273884
139.59798994974875,6549748.743718593,0.40573756126708904
139.59798994974875,6590452.261306533,0.4055937576583001
139.59798994974875,6631155.778894473,0.4055147280365423
139.59798994974875,6671859.296482412,0.4054970004536391
139.59798994974875,6712562.814070351,0.40553730523856446
139.59798994974875,6753266.331658292,0.4056325649254192
139.59798994974875,6793969.849246231,0.4057798841056671
139.59798994974875,6834673.366834171,0.40597653936686473
139.59798994974875,6875376.884,0.40621996943897754
139.59798994974875,6916080.402010051,0.4065077656369216
139.59798994974875,6956783.92,0.40683766266128385
139.59798994974875,6997487.437,0.40720752979863006
139.59798994974875,7038190.954773869,0.40761536254640496
139.59798994974875,7078894.472,0.40805927467463765
139.59798994974875,7119597.989949749,0.40853749072725054
139.59798994974875,7160301.507537688,0.4090483389583295
139.59798994974875,7201005.025125628,0.4095902446933666
139.59798994974875,7241708.542713568,0.4101617241017059
139.59798994974875,7282412.060301508,0.4107613783637537
139.59798994974875,7323115.577889447,0.4113878882147741
139.59798994974875,7363819.095477387,0.4120400088461603
139.59798994974875,7404522.613065327,0.4127165651445819
139.59798994974875,7445226.130653267,0.41341644724939275
139.59798994974875,7485929.648241206,0.41413860640905964
139.59798994974875,7526633.165829146,0.4148820511177447
139.59798994974875,7567336.683417086,0.4156458435139705
139.59798994974875,7608040.201005025,0.41642909602406386
139.59798994974875,7648743.718592965,0.41723096823381434
139.59798994974875,7689447.236180904,0.4180506639728431
139.59798994974875,7730150.7537688445,0.41888742859692507
139.59798994974875,7770854.271356784,0.4197405464544549
139.59798994974875,7811557.788944724,0.42060933852414983
139.59798994974875,7852261.306532663,0.42149316021188254
139.59798994974875,7892964.8241206035,0.42239139929534164
139.59798994974875,7933668.341708543,0.42330347400604107
139.59798994974875,7974371.859296483,0.4242288312389174
139.59798994974875,8015075.376884422,0.42516694488038376
139.59798994974875,8055778.894472362,0.4261173142464638
139.59798994974875,8096482.412060302,0.4270794626231428
139.59798994974875,8137185.929648241,0.4280529359017151
139.59798994974875,8177889.447236181,0.4290373013023885
139.59798994974875,8218592.9648241205,0.4300321461799046
139.59798994974875,8259296.482412061,0.4310370769054679
139.59798994974875,8300000,0.4320517178195612
140.6532663316583,200000,0.9858259861286496
140.6532663316583,240703.51758793968,0.9829121876653713
140.6532663316583,281407.03517587937,0.9799882788360595
140.6532663316583,322110.5527638191,0.9770541451698576
140.6532663316583,362814.0703517588,0.9741096704140184
140.6532663316583,403517.5879396985,0.9711547364950199
140.6532663316583,444221.1055276382,0.9681892234787364
140.6532663316583,484924.6231155779,0.9652130095296478
140.6532663316583,525628.1407035176,0.9622259708690698
140.6532663316583,566331.6582914572,0.959227982
140.6532663316583,607035.1759,0.9562189143252346
140.6532663316583,647738.6934673367,0.9531986387787315
140.6532663316583,688442.2110552764,0.9501670231035407
140.6532663316583,729145.7286432161,0.9471239331429497
140.6532663316583,769849.2462311558,0.9440692325248283
140.6532663316583,810552.7638190954,0.9410027826124933
140.6532663316583,851256.2814070352,0.937924442
140.6532663316583,891959.7989949749,0.9348340687330653
140.6532663316583,932663.3165829146,0.9317315157119684
140.6532663316583,973366.8341708543,0.9286166351824939
140.6532663316583,1014070.3517587939,0.9254892764088403
140.6532663316583,1054773.8693467337,0.9223492860721362
140.6532663316583,1095477.3869346734,0.9191965082133485
140.6532663316583,1136180.9045226132,0.9160307841750489
140.6532663316583,1176884.422110553,0.9128519525420464
140.6532663316583,1217587.9396984926,0.9096598490808995
140.6532663316583,1258291.4572864322,0.9064543066783274
140.6532663316583,1298994.974874372,0.9032351552785459
140.6532663316583,1339698.4924623116,0.9000022218195584
140.6532663316583,1380402.0100502514,0.8967553301684423
140.6532663316583,1421105.527638191,0.8934943010556804
140.6532663316583,1461809.0452261306,0.8902189520085922
140.6532663316583,1502512.5628140704,0.8869290972839363
140.6532663316583,1543216.0804020101,0.8836245477997644
140.6532663316583,1583919.5979899499,0.8803051110666216
140.6532663316583,1624623.1155778894,0.8769705911182011
140.6532663316583,1665326.6331658291,0.8736207884415845
140.6532663316583,1706030.1507537689,0.8702555
140.6532663316583,1746733.6683417086,0.8668745186987388
140.6532663316583,1787437.1859296483,0.8634776342430106
140.6532663316583,1828140.7035175879,0.8600646321403085
140.6532663316583,1868844.2211055276,0.8566352940951778
140.6532663316583,1909547.7386934673,0.8531893978480871
140.6532663316583,1950251.256281407,0.8497267171082462
140.6532663316583,1990954.7738693468,0.8462470214879443
140.6532663316583,2031658.2914572866,0.8427500764388162
140.6532663316583,2072361.809045226,0.8392356431904976
140.6532663316583,2113065.3266331656,0.8357034786921865
140.6532663316583,2153768.844221106,0.8321533355576938
140.6532663316583,2194472.361809045,0.8285849620146406
140.6532663316583,2235175.8793969853,0.8249981018585384
140.6532663316583,2275879.3969849246,0.8213924944125766
140.6532663316583,2316582.9145728643,0.8177678744940509
140.6532663316583,2357286.432160804,0.814123972
140.6532663316583,2397989.949748744,0.8104605138324918
140.6532663316583,2438693.4673366835,0.8067772200070549
140.6532663316583,2479396.9849246233,0.8030738075420665
140.6532663316583,2520100.502512563,0.7993499885343922
140.6532663316583,2560804.0201005028,0.795605471
140.6532663316583,2601507.537688442,0.791839957
140.6532663316583,2642211.055276382,0.788053146
140.6532663316583,2682914.5728643215,0.7842447327078328
140.6532663316583,2723618.0904522613,0.7804144071242272
140.6532663316583,2764321.608040201,0.7765618555734207
140.6532663316583,2805025.1256281408,0.7726867604838659
140.6532663316583,2845728.6432160805,0.7687888006451773
140.6532663316583,2886432.1608040202,0.7648676514604131
140.6532663316583,2927135.678,0.7609229852435858
140.6532663316583,2967839.1959798997,0.7569544715680194
140.6532663316583,3008542.7135678395,0.752961778
140.6532663316583,3049246.2311557787,0.7489445689274504
140.6532663316583,3089949.7487437185,0.7449025093832705
140.6532663316583,3130653.2663316582,0.7408352623857015
140.6532663316583,3171356.783919598,0.7367424912918246
140.6532663316583,3212060.3015075377,0.7326238602832499
140.6532663316583,3252763.8190954775,0.728479035
140.6532663316583,3293467.336683417,0.724307685
140.6532663316583,3334170.854271357,0.7201094823289337
140.6532663316583,3374874.3718592967,0.7158841051937679
140.6532663316583,3415577.8894472364,0.7116312386427879
140.6532663316583,3456281.4070351757,0.7073505762814438
140.6532663316583,3496984.9246231155,0.7030418222845862
140.6532663316583,3537688.442211055,0.6987046935934215
140.6532663316583,3578391.959798995,0.6943389223867482
140.6532663316583,3619095.4773869347,0.6899442588574327
140.6532663316583,3659798.9949748744,0.6855204743282415
140.6532663316583,3700502.512562814,0.6810673647444798
140.6532663316583,3741206.030150754,0.6765847545844383
140.6532663316583,3781909.5477386937,0.6720725012323985
140.6532663316583,3822613.0653266334,0.6675304998627745
140.6532663316583,3863316.582914573,0.662958689
140.6532663316583,3904020.1005025124,0.6583570560261052
140.6532663316583,3944723.618090452,0.6537256450495982
140.6532663316583,3985427.135678392,0.6490645632769401
140.6532663316583,4026130.6532663316,0.6443739898755545
140.6532663316583,4066834.1708542714,0.6396541850436778
140.6532663316583,4107537.688442211,0.6349055
140.6532663316583,4148241.206030151,0.6301283888389004
140.6532663316583,4188944.7236180906,0.6253234193515798
140.6532663316583,4229648.241,0.6204912878177203
140.6532663316583,4270351.758793971,0.6156328328761549
140.6532663316583,4311055.276,0.6107490514793672
140.6532663316583,4351758.793969849,0.6058411159629318
140.6532663316583,4392462.311557788,0.6009103923654111
140.6532663316583,4433165.829145729,0.5959584599595251
140.6532663316583,4473869.346733669,0.590987132
140.6532663316583,4514572.864321608,0.5859984769408777
140.6532663316583,4555276.381909547,0.5809948417566339
140.6532663316583,4595979.899497488,0.5759788740288307
140.6532663316583,4636683.417085427,0.5709535454854342
140.6532663316583,4677386.934673367,0.5659221746798506
140.6532663316583,4718090.452261306,0.5608884448035428
140.6532663316583,4758793.969849247,0.5558564380850844
140.6532663316583,4799497.487437186,0.5508306341162427
140.6532663316583,4840201.005025126,0.5458159357688648
140.6532663316583,4880904.522613065,0.5408176759426776
140.6532663316583,4921608.0402010055,0.5358416211524355
140.6532663316583,4962311.557788945,0.5308939679131899
140.6532663316583,5003015.075376884,0.5259813305775938
140.6532663316583,5043718.592964824,0.5211107193144981
140.6532663316583,5084422.110552764,0.5162895070367792
140.6532663316583,5125125.628140704,0.511525384
140.6532663316583,5165829.145728643,0.5068263015635928
140.6532663316583,5206532.663316583,0.5022003985208796
140.6532663316583,5247236.180904523,0.49765592104033174
140.6532663316583,5287939.698492463,0.4932011265859405
140.6532663316583,5328643.216080402,0.4888441799864832
140.6532663316583,5369346.733668342,0.48459304203869114
140.6532663316583,5410050.2512562815,0.48045535417662666
140.6532663316583,5450753.768844221,0.47643832302911904
140.6532663316583,5491457.286432161,0.47254860909306884
140.6532663316583,5532160.804,0.4687922239013712
140.6532663316583,5572864.3216080405,0.46517443991273977
140.6532663316583,5613567.839,0.46169971687910727
140.6532663316583,5654271.357,0.4583716476742278
140.6532663316583,5694974.874371859,0.45519292555227997
140.6532663316583,5735678.391959799,0.4521653336381777
140.6532663316583,5776381.909547739,0.4492897562434466
140.6532663316583,5817085.427135679,0.4465662104682532
140.6532663316583,5857788.944723618,0.44399389559381464
140.6532663316583,5898492.4623115575,0.441571257
140.6532663316583,5939195.979899498,0.43929606145336153
140.6532663316583,5979899.497487437,0.4371654786594904
140.6532663316583,6020603.015075377,0.43517616777834467
140.6532663316583,6061306.5326633165,0.4333243633729764
140.6532663316583,6102010.050251257,0.4316059594169749
140.6532663316583,6142713.567839196,0.4300165887222902
140.6532663316583,6183417.085427136,0.42855169625608946
140.6532663316583,6224120.603015075,0.42720660530264654
140.6532663316583,6264824.120603016,0.42597657591568305
140.6532663316583,6305527.638190955,0.4248568555145027
140.6532663316583,6346231.155778894,0.4238427217971129
140.6532663316583,6386934.673366834,0.4229295183780253
140.6532663316583,6427638.190954774,0.42211268371623356
140.6532663316583,6468341.708542714,0.4213877739915499
140.6532663316583,6509045.226130653,0.42075048062815945
140.6532663316583,6549748.743718593,0.4201966431654349
140.6532663316583,6590452.261306533,0.419722258
140.6532663316583,6631155.778894473,0.41932348467037595
140.6532663316583,6671859.296482412,0.4189966471228439
140.6532663316583,6712562.814070351,0.418738236
140.6532663316583,6753266.331658292,0.41854490499121955
140.6532663316583,6793969.849246231,0.4184134713226991
140.6532663316583,6834673.366834171,0.41834090873852336
140.6532663316583,6875376.884,0.4183243443322896
140.6532663316583,6916080.402010051,0.41836105290039227
140.6532663316583,6956783.92,0.4184484511940302
140.6532663316583,6997487.437,0.4185840919129683
140.6532663316583,7038190.954773869,0.4187656575663341
140.6532663316583,7078894.472,0.4189909543002197
140.6532663316583,7119597.989949749,0.41925790577042665
140.6532663316583,7160301.507537688,0.4195645471209527
140.6532663316583,7201005.025125628,0.41990901911390843
140.6532663316583,7241708.542713568,0.4202895624445848
140.6532663316583,7282412.060301508,0.42070451226546857
140.6532663316583,7323115.577889447,0.4211522929351732
140.6532663316583,7363819.095477387,0.4216314130017089
140.6532663316583,7404522.613065327,0.42214046042467324
140.6532663316583,7445226.130653267,0.4226780980368827
140.6532663316583,7485929.648241206,0.42324305924297523
140.6532663316583,7526633.165829146,0.42383414395011987
140.6532663316583,7567336.683417086,0.4244502147243827
140.6532663316583,7608040.201005025,0.42509019316489627
140.6532663316583,7648743.718592965,0.42575305648728967
140.6532663316583,7689447.236180904,0.4264378343071443
140.6532663316583,7730150.7537688445,0.4271436056140686
140.6532663316583,7770854.271356784,0.4278694959267535
140.6532663316583,7811557.788944724,0.42861467461951597
140.6532663316583,7852261.306532663,0.42937835241091005
140.6532663316583,7892964.8241206035,0.43015977900522195
140.6532663316583,7933668.341708543,0.4309582408780459
140.6532663316583,7974371.859296483,0.4317730591973321
140.6532663316583,8015075.376884422,0.43260358787179054
140.6532663316583,8055778.894472362,0.4334492117188503
140.6532663316583,8096482.412060302,0.43430934474476734
140.6532663316583,8137185.929648241,0.435183429
140.6532663316583,8177889.447236181,0.43607093071259795
140.6532663316583,8218592.9648241205,0.43697134356515566
140.6532663316583,8259296.482412061,0.4378841826565538
140.6532663316583,8300000,0.43880898559584103
141.70854271356785,200000,0.9861528138006688
141.70854271356785,240703.51758793968,0.9833073704954287
141.70854271356785,281407.03517587937,0.9804524661142985
141.70854271356785,322110.5527638191,0.9775879984953748
141.70854271356785,362814.0703517588,0.9747138640114505
141.70854271356785,403517.5879396985,0.9718299575413266
141.70854271356785,444221.1055276382,0.9689361724405663
141.70854271356785,484924.6231155779,0.9660324005116884
141.70854271356785,525628.1407035176,0.9631185319737976
141.70854271356785,566331.6582914572,0.9601944554316494
141.70854271356785,607035.1759,0.9572600578441506
141.70854271356785,647738.6934673367,0.9543152244922951
141.70854271356785,688442.2110552764,0.9513598389465393
141.70854271356785,729145.7286432161,0.9483937830336185
141.70854271356785,769849.2462311558,0.9454169368028126
141.70854271356785,810552.7638190954,0.9424291784916685
141.70854271356785,851256.2814070352,0.9394303844911884
141.70854271356785,891959.7989949749,0.9364204293104975
141.70854271356785,932663.3165829146,0.9333991855410071
141.70854271356785,973366.8341708543,0.9303665238200897
141.70854271356785,1014070.3517587939,0.9273223127942913
141.70854271356785,1054773.8693467337,0.9242664190821039
141.70854271356785,1095477.3869346734,0.9211987072363288
141.70854271356785,1136180.9045226132,0.9181190397060673
141.70854271356785,1176884.422110553,0.9150272767983764
141.70854271356785,1217587.9396984926,0.9119232766396359
141.70854271356785,1258291.4572864322,0.9088068951366803
141.70854271356785,1298994.974874372,0.9056779859377515
141.70854271356785,1339698.4924623116,0.9025364003933412
141.70854271356785,1380402.0100502514,0.8993819875169975
141.70854271356785,1421105.527638191,0.8962145939461806
141.70854271356785,1461809.0452261306,0.8930340639032613
141.70854271356785,1502512.5628140704,0.8898402391567699
141.70854271356785,1543216.0804020101,0.8866329589830135
141.70854271356785,1583919.5979899499,0.8834120601281963
141.70854271356785,1624623.1155778894,0.8801773767711885
141.70854271356785,1665326.6331658291,0.8769287404871118
141.70854271356785,1706030.1507537689,0.8736659802119237
141.70854271356785,1746733.6683417086,0.8703889222082046
141.70854271356785,1787437.1859296483,0.8670973900323787
141.70854271356785,1828140.7035175879,0.8637912045036156
141.70854271356785,1868844.2211055276,0.8604701836746965
141.70854271356785,1909547.7386934673,0.8571341428051551
141.70854271356785,1950251.256281407,0.8537828943370366
141.70854271356785,1990954.7738693468,0.8504162478736568
141.70854271356785,2031658.2914572866,0.8470340101617816
141.70854271356785,2072361.809045226,0.843635985
141.70854271356785,2113065.3266331656,0.8402219736176999
141.70854271356785,2153768.844221106,0.8367917738935275
141.70854271356785,2194472.361809045,0.8333451811334576
141.70854271356785,2235175.8793969853,0.829881988
141.70854271356785,2275879.3969849246,0.8264019830527582
141.70854271356785,2316582.9145728643,0.8229049538740725
141.70854271356785,2357286.432160804,0.8193906839970964
141.70854271356785,2397989.949748744,0.8158589544986513
141.70854271356785,2438693.4673366835,0.8123095437412357
141.70854271356785,2479396.9849246233,0.808742227
141.70854271356785,2520100.502512563,0.8051567787298352
141.70854271356785,2560804.0201005028,0.8015529682819662
141.70854271356785,2601507.537688442,0.7979305643920453
141.70854271356785,2642211.055276382,0.7942893331213745
141.70854271356785,2682914.5728643215,0.7906290384455235
141.70854271356785,2723618.0904522613,0.7869494424286061
141.70854271356785,2764321.608040201,0.7832503054235019
141.70854271356785,2805025.1256281408,0.7795313863008515
141.70854271356785,2845728.6432160805,0.7757924427099503
141.70854271356785,2886432.1608040202,0.7720332313749912
141.70854271356785,2927135.678,0.7682535084304601
141.70854271356785,2967839.1959798997,0.7644530297998906
141.70854271356785,3008542.7135678395,0.7606315516226093
141.70854271356785,3049246.2311557787,0.7567888307335876
141.70854271356785,3089949.7487437185,0.7529246252020381
141.70854271356785,3130653.2663316582,0.7490386949349676
141.70854271356785,3171356.783919598,0.7451308023525398
141.70854271356785,3212060.3015075377,0.741200713
141.70854271356785,3252763.8190954775,0.7372481971039164
141.70854271356785,3293467.336683417,0.733273029
141.70854271356785,3334170.854271357,0.7292749900243829
141.70854271356785,3374874.3718592967,0.7252538681282756
141.70854271356785,3415577.8894472364,0.7212094601495096
141.70854271356785,3456281.4070351757,0.7171415728316448
141.70854271356785,3496984.9246231155,0.7130500245017415
141.70854271356785,3537688.442211055,0.7089346468379658
141.70854271356785,3578391.959798995,0.7047952868277633
141.70854271356785,3619095.4773869347,0.7006318089353094
141.70854271356785,3659798.9949748744,0.6964440974985482
141.70854271356785,3700502.512562814,0.6922320593777819
141.70854271356785,3741206.030150754,0.6879956268794853
141.70854271356785,3781909.5477386937,0.6837347609807694
141.70854271356785,3822613.0653266334,0.6794494548816783
141.70854271356785,3863316.582914573,0.6751397379142092
141.70854271356785,3904020.1005025124,0.6708056798385811
141.70854271356785,3944723.618090452,0.6664473955587555
141.70854271356785,3985427.135678392,0.6620650502904586
141.70854271356785,4026130.6532663316,0.6576588652158294
141.70854271356785,4066834.1708542714,0.6532291236592604
141.70854271356785,4107537.688442211,0.6487761778187868
141.70854271356785,4148241.206030151,0.6443004560863168
141.70854271356785,4188944.7236180906,0.6398024709879482
141.70854271356785,4229648.241,0.6352828277721624
141.70854271356785,4270351.758793971,0.6307422336686519
141.70854271356785,4311055.276,0.6261815078334874
141.70854271356785,4351758.793969849,0.6216015919868416
141.70854271356785,4392462.311557788,0.6170035617372027
141.70854271356785,4433165.829145729,0.6123886385703037
141.70854271356785,4473869.346733669,0.607758202
141.70854271356785,4514572.864321608,0.6031138050465621
141.70854271356785,4555276.381909547,0.5984571832565624
141.70854271356785,4595979.899497488,0.5937902732897029
141.70854271356785,4636683.417085427,0.5891152247518696
141.70854271356785,4677386.934673367,0.584434415
141.70854271356785,4718090.452261306,0.5797504617002869
141.70854271356785,4758793.969849247,0.5750662384552392
141.70854271356785,4799497.487437186,0.5703848808507033
141.70854271356785,4840201.005025126,0.5657098114576786
141.70854271356785,4880904.522613065,0.5610447304768273
141.70854271356785,4921608.0402010055,0.5563936329573832
141.70854271356785,4962311.557788945,0.5517608093681546
141.70854271356785,5003015.075376884,0.5471508449389837
141.70854271356785,5043718.592964824,0.5425686145499649
141.70854271356785,5084422.110552764,0.5380192724963525
141.70854271356785,5125125.628140704,0.5335082364903241
141.70854271356785,5165829.145728643,0.5290411653311624
141.70854271356785,5206532.663316583,0.5246239297889137
141.70854271356785,5247236.180904523,0.520262576
141.70854271356785,5287939.698492463,0.515963284
141.70854271356785,5328643.216080402,0.5117323139875543
141.70854271356785,5369346.733668342,0.5075759521223737
141.70854271356785,5410050.2512562815,0.5035004472576552
141.70854271356785,5450753.768844221,0.4995119434392482
141.70854271356785,5491457.286432161,0.4956164097011341
141.70854271356785,5532160.804,0.4918195683625691
141.70854271356785,5572864.3216080405,0.4881268239733244
141.70854271356785,5613567.839,0.4845431950676543
141.70854271356785,5654271.357,0.48107325093034803
141.70854271356785,5694974.874371859,0.4777210554953414
141.70854271356785,5735678.391959799,0.47449012028372084
141.70854271356785,5776381.909547739,0.4713833679502013
141.70854271356785,5817085.427135679,0.4684031075653955
141.70854271356785,5857788.944723618,0.46555102224634837
141.70854271356785,5898492.4623115575,0.46282816919939396
141.70854271356785,5939195.979899498,0.46023499170018867
141.70854271356785,5979899.497487437,0.45777134204711434
141.70854271356785,6020603.015075377,0.4554365141204494
141.70854271356785,6061306.5326633165,0.45322928388511774
141.70854271356785,6102010.050251257,0.4511479560012279
141.70854271356785,6142713.567839196,0.44919041465310805
141.70854271356785,6183417.085427136,0.4473541767629161
141.70854271356785,6224120.603015075,0.4456364458994564
141.70854271356785,6264824.120603016,0.4440341654026768
141.70854271356785,6305527.638190955,0.4425440694944026
141.70854271356785,6346231.155778894,0.44116273141252127
141.70854271356785,6386934.673366834,0.43988660786927714
141.70854271356785,6427638.190954774,0.4387120793791144
141.70854271356785,6468341.708542714,0.4376354862176124
141.70854271356785,6509045.226130653,0.4366531599544856
141.70854271356785,6549748.743718593,0.43576145064849825
141.70854271356785,6590452.261306533,0.4349567499020086
141.70854271356785,6631155.778894473,0.4342355100498755
141.70854271356785,6671859.296482412,0.4335942598071152
141.70854271356785,6712562.814070351,0.43302961672577767
141.70854271356785,6753266.331658292,0.43253829681926714
141.70854271356785,6793969.849246231,0.4321171217063756
141.70854271356785,6834673.366834171,0.4317630236111214
141.70854271356785,6875376.884,0.43147304853189394
141.70854271356785,6916080.402010051,0.43124435786665705
141.70854271356785,6956783.92,0.4310742287524585
141.70854271356785,6997487.437,0.4309600533486666
141.70854271356785,7038190.954773869,0.4308993372651728
141.70854271356785,7078894.472,0.43088969731045423
141.70854271356785,7119597.989949749,0.4309288587096831
141.70854271356785,7160301.507537688,0.43101465192093247
141.70854271356785,7201005.025125628,0.43114500915750253
141.70854271356785,7241708.542713568,0.43131796070687045
141.70854271356785,7282412.060301508,0.43153163112119564
141.70854271356785,7323115.577889447,0.4317842353410344
141.70854271356785,7363819.095477387,0.4320740748023739
141.70854271356785,7404522.613065327,0.43239953356724525
141.70854271356785,7445226.130653267,0.43275907450983386
141.70854271356785,7485929.648241206,0.4331512355830227
141.70854271356785,7526633.165829146,0.4335746261843735
141.70854271356785,7567336.683417086,0.43402792363562126
141.70854271356785,7608040.201005025,0.4345098697858435
141.70854271356785,7648743.718592965,0.4350192677449375
141.70854271356785,7689447.236180904,0.4355549787515398
141.70854271356785,7730150.7537688445,0.4361159191771362
141.70854271356785,7770854.271356784,0.43670105766654654
141.70854271356785,7811557.788944724,0.43730941241340937
141.70854271356785,7852261.306532663,0.43794004856831414
141.70854271356785,7892964.8241206035,0.43859207577636794
141.70854271356785,7933668.341708543,0.43926464584036784
141.70854271356785,7974371.859296483,0.4399569505052652
141.70854271356785,8015075.376884422,0.4406682193593836
141.70854271356785,8055778.894472362,0.44139771784754356
141.70854271356785,8096482.412060302,0.44214474539121795
141.70854271356785,8137185.929648241,0.4429086336108209
141.70854271356785,8177889.447236181,0.44368874464519603
141.70854271356785,8218592.9648241205,0.4444844695634953
141.70854271356785,8259296.482412061,0.4452952268647191
141.70854271356785,8300000,0.4461204610603384
142.76381909547737,200000,0.9864704635515555
142.76381909547737,240703.51758793968,0.9836914001184753
142.76381909547737,281407.03517587937,0.9809034861077942
142.76381909547737,322110.5527638191,0.9781066305192152
142.76381909547737,362814.0703517588,0.9753007411608636
142.76381909547737,403517.5879396985,0.9724857246289231
142.76381909547737,444221.1055276382,0.9696614862870062
142.76381909547737,484924.6231155779,0.96682793
142.76381909547737,525628.1407035176,0.9639849593392649
142.76381909547737,566331.6582914572,0.9611324751085895
142.76381909547737,607035.1759,0.958270378
142.76381909547737,647738.6934673367,0.9553985662219056
142.76381909547737,688442.2110552764,0.9525169379697626
142.76381909547737,729145.7286432161,0.949625389
142.76381909547737,769849.2462311558,0.9467238145137317
142.76381909547737,810552.7638190954,0.9438121073448041
142.76381909547737,851256.2814070352,0.9408901595019117
142.76381909547737,891959.7989949749,0.937957861
142.76381909547737,932663.3165829146,0.9350151018117283
142.76381909547737,973366.8341708543,0.9320617682092354
142.76381909547737,1014070.3517587939,0.9290977463768642
142.76381909547737,1054773.8693467337,0.9261229205707403
142.76381909547737,1095477.3869346734,0.9231371734597438
142.76381909547737,1136180.9045226132,0.9201403861030909
142.76381909547737,1176884.422110553,0.9171324379281347
142.76381909547737,1217587.9396984926,0.9141132067084473
142.76381909547737,1258291.4572864322,0.9110825685422503
142.76381909547737,1298994.974874372,0.9080403978312752
142.76381909547737,1339698.4924623116,0.9049865672601354
142.76381909547737,1380402.0100502514,0.9019209477763023
142.76381909547737,1421105.527638191,0.8988434085707904
142.76381909547737,1461809.0452261306,0.895753817
142.76381909547737,1502512.5628140704,0.8926520388664694
142.76381909547737,1543216.0804020101,0.8895379378057904
142.76381909547737,1583919.5979899499,0.8864113758679683
142.76381909547737,1624623.1155778894,0.8832722132052577
142.76381909547737,1665326.6331658291,0.8801203081195292
142.76381909547737,1706030.1507537689,0.876955517
142.76381909547737,1746733.6683417086,0.8737776945733661
142.76381909547737,1787437.1859296483,0.8705866933800748
142.76381909547737,1828140.7035175879,0.8673823642878206
142.76381909547737,1868844.2211055276,0.8641645562317165
142.76381909547737,1909547.7386934673,0.8609331162679451
