time,RTD_Cal.CH18.timestamp_ns
2026-03-06 21:22:07.936821,1772832127936801350
2026-03-06 21:22:08.071101,1772832128071095928
2026-03-06 21:22:08.206932,1772832128206922943
2026-03-06 21:22:08.342155,1772832128342141734
2026-03-06 21:22:08.481566,1772832128481558742
2026-03-06 21:22:08.616957,1772832128616910006
2026-03-06 21:22:08.751556,1772832128751547596
2026-03-06 21:22:08.886045,1772832128886037697
2026-03-06 21:22:09.021435,1772832129021427938
2026-03-06 21:22:09.156665,1772832129156659724
2026-03-06 21:22:09.291639,1772832129291632580
2026-03-06 21:22:09.426699,1772832129426692918
2026-03-06 21:22:09.567081,1772832129567073735
2026-03-06 21:22:09.70233,1772832129702271764
2026-03-06 21:22:09.836504,1772832129836497432
2026-03-06 21:22:09.97153,1772832129971521555
2026-03-06 21:22:10.107338,1772832130107332418
2026-03-06 21:22:10.241506,1772832130241496995
2026-03-06 21:22:10.376664,1772832130376564888
2026-03-06 21:22:10.511861,1772832130511851579
2026-03-06 21:22:10.651112,1772832130651052496
2026-03-06 21:22:10.785985,1772832130785973015
2026-03-06 21:22:10.92113,1772832130921114868
2026-03-06 21:22:11.057996,1772832131057979807
2026-03-06 21:22:11.190557,1772832131190547974
2026-03-06 21:22:11.325665,1772832131325648053
2026-03-06 21:22:11.461839,1772832131461825530
2026-03-06 21:22:11.596542,1772832131596517806
2026-03-06 21:22:11.73456,1772832131734546809
2026-03-06 21:22:11.8694,1772832131869394468
2026-03-06 21:22:12.004831,1772832132004813392
2026-03-06 21:22:12.139701,1772832132139693138
2026-03-06 21:22:12.274757,1772832132274748223
2026-03-06 21:22:12.409491,1772832132409442634
2026-03-06 21:22:12.544923,1772832132544914129
2026-03-06 21:22:12.680905,1772832132680891748
2026-03-06 21:22:12.81923,1772832132819225201
2026-03-06 21:22:12.954168,1772832132954156168
2026-03-06 21:22:13.089286,1772832133089279355
2026-03-06 21:22:13.22478,1772832133224769269
2026-03-06 21:22:13.359154,1772832133359147443
2026-03-06 21:22:13.494369,1772832133494363521
2026-03-06 21:22:13.629221,1772832133629214835
2026-03-06 21:22:13.764518,1772832133764509139
2026-03-06 21:22:13.904521,1772832133904497174
2026-03-06 21:22:14.039054,1772832134039011878
2026-03-06 21:22:14.17342,1772832134173406426
2026-03-06 21:22:14.308468,1772832134308460131
2026-03-06 21:22:14.443913,1772832134443894661
2026-03-06 21:22:14.579305,1772832134579296366
2026-03-06 21:22:14.713398,1772832134713384741
2026-03-06 21:22:14.849084,1772832134849077002
2026-03-06 21:22:14.987308,1772832134987298656
2026-03-06 21:22:15.122038,1772832135122031175
2026-03-06 21:22:15.257139,1772832135257127496
2026-03-06 21:22:15.392161,1772832135392152950
2026-03-06 21:22:15.527622,1772832135527615845
2026-03-06 21:22:15.662353,1772832135662344576
2026-03-06 21:22:15.797378,1772832135797372557
2026-03-06 21:22:15.933045,1772832135933027365
2026-03-06 21:22:16.072045,1772832136072028714
2026-03-06 21:22:16.207195,1772832136207183262
2026-03-06 21:22:16.341065,1772832136341030335
2026-03-06 21:22:16.476352,1772832136476331044
2026-03-06 21:22:16.611495,1772832136611489265
2026-03-06 21:22:16.746866,1772832136746854186
2026-03-06 21:22:16.881996,1772832136881981909
2026-03-06 21:22:17.018505,1772832137018477394
2026-03-06 21:22:17.155763,1772832137155757308
2026-03-06 21:22:17.290802,1772832137290792157
2026-03-06 21:22:17.42596,1772832137425914974
2026-03-06 21:22:17.56072,1772832137560710961
2026-03-06 21:22:17.696085,1772832137696073623
2026-03-06 21:22:17.830339,1772832137830332534
2026-03-06 21:22:17.964972,1772832137964963588
2026-03-06 21:22:18.100689,1772832138100683339
2026-03-06 21:22:18.239704,1772832138239673334
2026-03-06 21:22:18.374564,1772832138374557964
2026-03-06 21:22:18.510058,1772832138510048804
2026-03-06 21:22:18.644327,1772832138644316296
2026-03-06 21:22:18.780058,1772832138780050929
2026-03-06 21:22:18.914866,1772832138914838403
2026-03-06 21:22:19.049463,1772832139049448373
2026-03-06 21:22:19.185669,1772832139185606590
2026-03-06 21:22:19.324969,1772832139324958402
2026-03-06 21:22:19.458303,1772832139458295290
2026-03-06 21:22:19.593528,1772832139593514194
2026-03-06 21:22:19.728755,1772832139728740375
2026-03-06 21:22:19.863498,1772832139863484850
2026-03-06 21:22:19.999654,1772832139999647583
2026-03-06 21:22:20.133796,1772832140133740188
2026-03-06 21:22:20.268245,1772832140268234416
2026-03-06 21:22:20.408696,1772832140408685922
2026-03-06 21:22:20.542261,1772832140542255089
2026-03-06 21:22:20.677842,1772832140677832007
2026-03-06 21:22:20.812461,1772832140812452143
2026-03-06 21:22:20.948042,1772832140947990817
2026-03-06 21:22:21.083258,1772832141083244525
2026-03-06 21:22:21.219315,1772832141219308566
2026-03-06 21:22:21.352351,1772832141352344442
2026-03-06 21:22:21.492897,1772832141492885892
2026-03-06 21:22:21.626398,1772832141626384419
2026-03-06 21:22:21.763467,1772832141763440671
2026-03-06 21:22:21.898773,1772832141898724315
2026-03-06 21:22:22.032298,1772832142032288244
2026-03-06 21:22:22.167934,1772832142167925207
2026-03-06 21:22:22.303028,1772832142303010623
2026-03-06 21:22:22.437829,1772832142437822668
2026-03-06 21:22:22.576564,1772832142576549822
2026-03-06 21:22:22.711674,1772832142711667173
2026-03-06 21:22:22.846442,1772832142846433310
2026-03-06 21:22:22.982734,1772832142982710512
2026-03-06 21:22:23.116448,1772832143116441244
2026-03-06 21:22:23.251605,1772832143251598778
2026-03-06 21:22:23.387614,1772832143387593641
2026-03-06 21:22:23.52255,1772832143522539355
2026-03-06 21:22:23.661247,1772832143661241704
2026-03-06 21:22:23.794922,1772832143794915377
2026-03-06 21:22:23.930764,1772832143930756161
2026-03-06 21:22:24.066882,1772832144066869640
2026-03-06 21:22:24.201053,1772832144201039150
2026-03-06 21:22:24.335789,1772832144335781905
2026-03-06 21:22:24.470414,1772832144470382247
2026-03-06 21:22:24.606013,1772832144606001191
2026-03-06 21:22:24.748224,1772832144748193991
2026-03-06 21:22:24.880941,1772832144880931017
2026-03-06 21:22:25.014617,1772832145014608805
2026-03-06 21:22:25.149702,1772832145149694606
2026-03-06 21:22:25.284938,1772832145284922839
2026-03-06 21:22:25.419508,1772832145419501822
2026-03-06 21:22:25.5549,1772832145554893344
2026-03-06 21:22:25.68962,1772832145689608148
2026-03-06 21:22:25.82909,1772832145829037825
2026-03-06 21:22:25.963393,1772832145963386425
2026-03-06 21:22:26.098444,1772832146098435812
2026-03-06 21:22:26.233262,1772832146233253965
2026-03-06 21:22:26.369926,1772832146369912351
2026-03-06 21:22:26.504156,1772832146504143862
2026-03-06 21:22:26.638585,1772832146638578656
2026-03-06 21:22:26.7748,1772832146774789225
2026-03-06 21:22:26.913282,1772832146913271814
2026-03-06 21:22:27.047808,1772832147047797049
2026-03-06 21:22:27.183449,1772832147183441877
2026-03-06 21:22:27.317769,1772832147317757799
2026-03-06 21:22:27.45322,1772832147453210334
2026-03-06 21:22:27.588164,1772832147588151228
2026-03-06 21:22:27.72281,1772832147722801486
2026-03-06 21:22:27.857876,1772832147857858217
2026-03-06 21:22:27.996789,1772832147996779438
2026-03-06 21:22:28.132126,1772832148132116083
2026-03-06 21:22:28.266769,1772832148266739975
2026-03-06 21:22:28.401999,1772832148401983880
2026-03-06 21:22:28.536788,1772832148536779304
2026-03-06 21:22:28.67306,1772832148673046829
2026-03-06 21:22:28.80747,1772832148807461546
2026-03-06 21:22:28.942715,1772832148942698977
2026-03-06 21:22:29.081171,1772832149081155144
2026-03-06 21:22:29.216052,1772832149216044530
2026-03-06 21:22:29.350752,1772832149350744189
2026-03-06 21:22:29.48657,1772832149486556963
2026-03-06 21:22:29.621067,1772832149621056343
2026-03-06 21:22:29.756459,1772832149756405273
2026-03-06 21:22:29.890719,1772832149890712821
2026-03-06 21:22:30.026483,1772832150026471897
2026-03-06 21:22:30.165795,1772832150165785825
2026-03-06 21:22:30.29888,1772832150298868101
2026-03-06 21:22:30.434875,1772832150434853064
2026-03-06 21:22:30.569685,1772832150569677640
