time,ACT.LOX_Fill.actuator_state
2026-03-06 21:16:35.960015,0
2026-03-06 21:16:36.015625,0
2026-03-06 21:16:36.061646,0
2026-03-06 21:16:36.117765,0
2026-03-06 21:16:36.164685,0
2026-03-06 21:16:36.219584,0
2026-03-06 21:16:36.26604,0
2026-03-06 21:16:36.321427,0
2026-03-06 21:16:36.368261,0
2026-03-06 21:16:36.423555,0
2026-03-06 21:16:36.469435,0
2026-03-06 21:16:36.525443,0
2026-03-06 21:16:36.572092,0
2026-03-06 21:16:36.627275,0
2026-03-06 21:16:36.673678,0
2026-03-06 21:16:36.729774,0
2026-03-06 21:16:36.775934,0
2026-03-06 21:16:36.83189,0
2026-03-06 21:16:36.877661,0
2026-03-06 21:16:36.933566,0
2026-03-06 21:16:36.979256,0
2026-03-06 21:16:37.035569,0
2026-03-06 21:16:37.081623,0
2026-03-06 21:16:37.138358,0
2026-03-06 21:16:37.183475,0
2026-03-06 21:16:37.239852,0
2026-03-06 21:16:37.285745,0
2026-03-06 21:16:37.34184,0
2026-03-06 21:16:37.38798,0
2026-03-06 21:16:37.443535,0
2026-03-06 21:16:37.490154,0
2026-03-06 21:16:37.545105,0
2026-03-06 21:16:37.592128,0
2026-03-06 21:16:37.647391,0
2026-03-06 21:16:37.693769,0
2026-03-06 21:16:37.749416,0
2026-03-06 21:16:37.795555,0
2026-03-06 21:16:37.851559,0
2026-03-06 21:16:37.897774,0
2026-03-06 21:16:37.953627,0
2026-03-06 21:16:37.999778,0
2026-03-06 21:16:38.055169,0
2026-03-06 21:16:38.10162,0
2026-03-06 21:16:38.157845,0
2026-03-06 21:16:38.203849,0
2026-03-06 21:16:38.259151,0
2026-03-06 21:16:38.305601,0
2026-03-06 21:16:38.361902,0
2026-03-06 21:16:38.407823,0
2026-03-06 21:16:38.464032,0
2026-03-06 21:16:38.509567,0
2026-03-06 21:16:38.56599,0
2026-03-06 21:16:38.611513,0
2026-03-06 21:16:38.66785,0
2026-03-06 21:16:38.713957,0
2026-03-06 21:16:38.769571,0
2026-03-06 21:16:38.81578,0
2026-03-06 21:16:38.871439,0
2026-03-06 21:16:38.917663,0
2026-03-06 21:16:38.973401,0
2026-03-06 21:16:39.019891,0
2026-03-06 21:16:39.075306,0
2026-03-06 21:16:39.121872,0
2026-03-06 21:16:39.178046,0
2026-03-06 21:16:39.223558,0
2026-03-06 21:16:39.279772,0
2026-03-06 21:16:39.325942,0
2026-03-06 21:16:39.381665,0
2026-03-06 21:16:39.427718,0
2026-03-06 21:16:39.483786,0
2026-03-06 21:16:39.530225,0
2026-03-06 21:16:39.585701,0
2026-03-06 21:16:39.631738,0
2026-03-06 21:16:39.688661,0
2026-03-06 21:16:39.733633,0
2026-03-06 21:16:39.789223,0
2026-03-06 21:16:39.835901,0
2026-03-06 21:16:39.891505,0
2026-03-06 21:16:39.93741,0
2026-03-06 21:16:39.993333,0
2026-03-06 21:16:40.039553,0
2026-03-06 21:16:40.095556,0
2026-03-06 21:16:40.141815,0
2026-03-06 21:16:40.197478,0
2026-03-06 21:16:40.243784,0
2026-03-06 21:16:40.299684,0
2026-03-06 21:16:40.346234,0
2026-03-06 21:16:40.401327,0
2026-03-06 21:16:40.447952,0
2026-03-06 21:16:40.503286,0
2026-03-06 21:16:40.550673,0
2026-03-06 21:16:40.60615,0
2026-03-06 21:16:40.65184,0
2026-03-06 21:16:40.707701,0
2026-03-06 21:16:40.753242,0
2026-03-06 21:16:40.80922,0
2026-03-06 21:16:40.855565,0
2026-03-06 21:16:40.911582,0
2026-03-06 21:16:40.957923,0
2026-03-06 21:16:41.013718,0
2026-03-06 21:16:41.06007,0
2026-03-06 21:16:41.11523,0
2026-03-06 21:16:41.161763,0
2026-03-06 21:16:41.217804,0
2026-03-06 21:16:41.263355,0
2026-03-06 21:16:41.319444,0
2026-03-06 21:16:41.365665,0
2026-03-06 21:16:41.421539,0
2026-03-06 21:16:41.467801,0
2026-03-06 21:16:41.525007,0
2026-03-06 21:16:41.570082,0
2026-03-06 21:16:41.626842,0
2026-03-06 21:16:41.671694,0
2026-03-06 21:16:41.728434,0
2026-03-06 21:16:41.773641,0
2026-03-06 21:16:41.830904,0
2026-03-06 21:16:41.875459,0
2026-03-06 21:16:41.932595,0
2026-03-06 21:16:41.977406,0
2026-03-06 21:16:42.034852,0
2026-03-06 21:16:42.080061,0
2026-03-06 21:16:42.136491,0
2026-03-06 21:16:42.181561,0
2026-03-06 21:16:42.238588,0
2026-03-06 21:16:42.283764,0
2026-03-06 21:16:42.340436,0
2026-03-06 21:16:42.385874,0
2026-03-06 21:16:42.442205,0
2026-03-06 21:16:42.487667,0
2026-03-06 21:16:42.544554,0
2026-03-06 21:16:42.590001,0
2026-03-06 21:16:42.64641,0
2026-03-06 21:16:42.691782,0
2026-03-06 21:16:42.748565,0
2026-03-06 21:16:42.793571,0
2026-03-06 21:16:42.850786,0
2026-03-06 21:16:42.895544,0
2026-03-06 21:16:42.952722,0
2026-03-06 21:16:42.997613,0
2026-03-06 21:16:43.0545,0
2026-03-06 21:16:43.09982,0
2026-03-06 21:16:43.156592,0
2026-03-06 21:16:43.2015,0
2026-03-06 21:16:43.258548,0
2026-03-06 21:16:43.304046,0
2026-03-06 21:16:43.360816,0
2026-03-06 21:16:43.405498,0
2026-03-06 21:16:43.462149,0
2026-03-06 21:16:43.507817,0
2026-03-06 21:16:43.564491,0
2026-03-06 21:16:43.609511,0
2026-03-06 21:16:43.666638,0
2026-03-06 21:16:43.711379,0
2026-03-06 21:16:43.768392,0
2026-03-06 21:16:43.813676,0
2026-03-06 21:16:43.871012,0
2026-03-06 21:16:43.915344,0
2026-03-06 21:16:43.972208,0
2026-03-06 21:16:44.017523,0
2026-03-06 21:16:44.074206,0
2026-03-06 21:16:44.119903,0
2026-03-06 21:16:44.176189,0
2026-03-06 21:16:44.221478,0
2026-03-06 21:16:44.278961,0
2026-03-06 21:16:44.323486,0
2026-03-06 21:16:44.380742,0
2026-03-06 21:16:44.425592,0
2026-03-06 21:16:44.482668,0
2026-03-06 21:16:44.527648,0
2026-03-06 21:16:44.584777,0
2026-03-06 21:16:44.630179,0
2026-03-06 21:16:44.686529,0
2026-03-06 21:16:44.731303,0
2026-03-06 21:16:44.788448,0
2026-03-06 21:16:44.83359,0
2026-03-06 21:16:44.891606,0
2026-03-06 21:16:44.935478,0
2026-03-06 21:16:44.993599,0
2026-03-06 21:16:45.037963,0
2026-03-06 21:16:45.095707,0
2026-03-06 21:16:45.139639,0
2026-03-06 21:16:45.197723,0
2026-03-06 21:16:45.242099,0
2026-03-06 21:16:45.30047,0
2026-03-06 21:16:45.343691,0
2026-03-06 21:16:45.402,0
2026-03-06 21:16:45.445725,0
2026-03-06 21:16:45.503644,0
2026-03-06 21:16:45.547633,0
2026-03-06 21:16:45.605268,0
2026-03-06 21:16:45.649524,0
2026-03-06 21:16:45.707354,0
2026-03-06 21:16:45.751292,0
2026-03-06 21:16:45.809351,0
2026-03-06 21:16:45.853735,0
2026-03-06 21:16:45.911348,0
2026-03-06 21:16:45.955999,0
2026-03-06 21:16:46.013332,0
2026-03-06 21:16:46.058752,0
2026-03-06 21:16:46.1153,0
2026-03-06 21:16:46.159569,0
2026-03-06 21:16:46.2173,0
2026-03-06 21:16:46.261799,0
2026-03-06 21:16:46.319626,0
2026-03-06 21:16:46.363897,0
2026-03-06 21:16:46.421541,0
2026-03-06 21:16:46.466116,0
2026-03-06 21:16:46.523592,0
2026-03-06 21:16:46.567879,0
2026-03-06 21:16:46.625129,0
2026-03-06 21:16:46.669934,0
2026-03-06 21:16:46.727639,0
2026-03-06 21:16:46.77176,0
2026-03-06 21:16:46.829593,0
2026-03-06 21:16:46.873452,0
2026-03-06 21:16:46.931845,0
2026-03-06 21:16:46.97563,0
2026-03-06 21:16:47.033457,0
2026-03-06 21:16:47.077828,0
2026-03-06 21:16:47.135593,0
2026-03-06 21:16:47.179599,0
2026-03-06 21:16:47.23747,0
2026-03-06 21:16:47.282051,0
2026-03-06 21:16:47.339683,0
2026-03-06 21:16:47.383852,0
2026-03-06 21:16:47.441739,0
2026-03-06 21:16:47.485598,0
2026-03-06 21:16:47.543792,0
2026-03-06 21:16:47.587481,0
2026-03-06 21:16:47.645823,0
2026-03-06 21:16:47.689718,0
2026-03-06 21:16:47.748016,0
2026-03-06 21:16:47.791628,0
2026-03-06 21:16:47.850029,0
2026-03-06 21:16:47.894121,0
2026-03-06 21:16:47.951464,0
2026-03-06 21:16:47.995715,0
2026-03-06 21:16:48.053511,0
2026-03-06 21:16:48.09769,0
2026-03-06 21:16:48.155896,0
2026-03-06 21:16:48.199695,0
2026-03-06 21:16:48.257507,0
2026-03-06 21:16:48.302047,0
2026-03-06 21:16:48.359683,0
2026-03-06 21:16:48.404064,0
2026-03-06 21:16:48.461704,0
2026-03-06 21:16:48.505732,0
2026-03-06 21:16:48.563468,0
2026-03-06 21:16:48.607943,0
2026-03-06 21:16:48.665815,0
2026-03-06 21:16:48.709986,0
2026-03-06 21:16:48.767574,0
2026-03-06 21:16:48.812071,0
2026-03-06 21:16:48.869701,0
2026-03-06 21:16:48.913357,0
2026-03-06 21:16:48.972268,0
2026-03-06 21:16:49.016196,0
2026-03-06 21:16:49.073779,0
2026-03-06 21:16:49.117596,0
2026-03-06 21:16:49.175882,0
2026-03-06 21:16:49.219975,0
2026-03-06 21:16:49.277586,0
2026-03-06 21:16:49.321767,0
2026-03-06 21:16:49.379756,0
2026-03-06 21:16:49.423386,0
2026-03-06 21:16:49.481478,0
2026-03-06 21:16:49.525661,0
2026-03-06 21:16:49.583175,0
2026-03-06 21:16:49.627415,0
2026-03-06 21:16:49.685304,0
2026-03-06 21:16:49.729663,0
2026-03-06 21:16:49.787731,0
2026-03-06 21:16:49.831559,0
2026-03-06 21:16:49.889408,0
2026-03-06 21:16:49.934128,0
2026-03-06 21:16:49.991569,0
2026-03-06 21:16:50.036666,0
2026-03-06 21:16:50.093602,0
2026-03-06 21:16:50.137384,0
2026-03-06 21:16:50.195413,0
2026-03-06 21:16:50.239842,0
2026-03-06 21:16:50.298268,0
2026-03-06 21:16:50.34142,0
2026-03-06 21:16:50.399522,0
2026-03-06 21:16:50.443842,0
2026-03-06 21:16:50.501573,0
2026-03-06 21:16:50.546025,0
2026-03-06 21:16:50.603754,0
2026-03-06 21:16:50.648053,0
2026-03-06 21:16:50.705597,0
2026-03-06 21:16:50.749706,0
2026-03-06 21:16:50.807359,0
2026-03-06 21:16:50.851448,0
2026-03-06 21:16:50.909621,0
2026-03-06 21:16:50.953588,0
2026-03-06 21:16:51.011792,0
2026-03-06 21:16:51.055486,0
2026-03-06 21:16:51.113914,0
2026-03-06 21:16:51.157799,0
2026-03-06 21:16:51.215381,0
2026-03-06 21:16:51.25964,0
2026-03-06 21:16:51.31735,0
2026-03-06 21:16:51.361888,0
2026-03-06 21:16:51.419724,0
2026-03-06 21:16:51.464124,0
2026-03-06 21:16:51.52149,0
2026-03-06 21:16:51.566289,0
2026-03-06 21:16:51.623592,0
2026-03-06 21:16:51.667861,0
2026-03-06 21:16:51.725637,0
2026-03-06 21:16:51.770006,0
2026-03-06 21:16:51.827665,0
2026-03-06 21:16:51.871678,0
2026-03-06 21:16:51.929618,0
2026-03-06 21:16:51.973832,0
2026-03-06 21:16:52.031413,0
2026-03-06 21:16:52.075751,0
2026-03-06 21:16:52.133507,0
2026-03-06 21:16:52.177528,0
2026-03-06 21:16:52.235748,0
2026-03-06 21:16:52.279579,0
2026-03-06 21:16:52.337324,0
2026-03-06 21:16:52.381854,0
2026-03-06 21:16:52.439867,0
2026-03-06 21:16:52.483685,0
2026-03-06 21:16:52.541683,0
2026-03-06 21:16:52.585693,0
2026-03-06 21:16:52.643398,0
2026-03-06 21:16:52.687571,0
2026-03-06 21:16:52.745693,0
2026-03-06 21:16:52.789399,0
2026-03-06 21:16:52.847254,0
2026-03-06 21:16:52.8917,0
2026-03-06 21:16:52.949559,0
2026-03-06 21:16:52.99341,0
2026-03-06 21:16:53.051578,0
2026-03-06 21:16:53.095967,0
2026-03-06 21:16:53.154469,0
2026-03-06 21:16:53.206323,0
2026-03-06 21:16:53.255817,0
2026-03-06 21:16:53.300136,0
2026-03-06 21:16:53.357663,0
2026-03-06 21:16:53.402481,0
2026-03-06 21:16:53.459845,0
2026-03-06 21:16:53.503702,0
2026-03-06 21:16:53.561888,0
2026-03-06 21:16:53.606134,0
2026-03-06 21:16:53.663629,0
2026-03-06 21:16:53.707744,0
2026-03-06 21:16:53.765526,0
2026-03-06 21:16:53.80991,0
2026-03-06 21:16:53.867766,0
2026-03-06 21:16:53.911822,0
2026-03-06 21:16:53.96947,0
2026-03-06 21:16:54.013609,0
2026-03-06 21:16:54.071489,0
2026-03-06 21:16:54.115876,0
2026-03-06 21:16:54.173962,0
2026-03-06 21:16:54.217767,0
2026-03-06 21:16:54.275799,0
2026-03-06 21:16:54.319379,0
2026-03-06 21:16:54.377552,0
2026-03-06 21:16:54.421436,0
2026-03-06 21:16:54.479502,0
2026-03-06 21:16:54.523771,0
2026-03-06 21:16:54.581714,0
2026-03-06 21:16:54.625844,0
2026-03-06 21:16:54.683365,0
2026-03-06 21:16:54.728232,0
2026-03-06 21:16:54.785929,0
2026-03-06 21:16:54.829832,0
2026-03-06 21:16:54.888027,0
2026-03-06 21:16:54.931716,0
2026-03-06 21:16:54.989777,0
2026-03-06 21:16:55.034102,0
2026-03-06 21:16:55.091814,0
2026-03-06 21:16:55.135923,0
2026-03-06 21:16:55.193538,0
2026-03-06 21:16:55.237501,0
2026-03-06 21:16:55.295541,0
2026-03-06 21:16:55.339832,0
2026-03-06 21:16:55.398293,0
2026-03-06 21:16:55.441683,0
2026-03-06 21:16:55.499853,0
2026-03-06 21:16:55.54388,0
2026-03-06 21:16:55.601362,0
2026-03-06 21:16:55.645631,0
2026-03-06 21:16:55.703754,0
2026-03-06 21:16:55.747511,0
2026-03-06 21:16:55.805751,0
2026-03-06 21:16:55.849754,0
2026-03-06 21:16:55.907445,0
2026-03-06 21:16:55.952983,0
2026-03-06 21:16:56.009636,0
2026-03-06 21:16:56.054009,0
2026-03-06 21:16:56.111761,0
2026-03-06 21:16:56.15562,0
2026-03-06 21:16:56.214101,0
2026-03-06 21:16:56.257775,0
2026-03-06 21:16:56.315738,0
2026-03-06 21:16:56.359635,0
2026-03-06 21:16:56.417525,0
2026-03-06 21:16:56.462083,0
2026-03-06 21:16:56.519646,0
2026-03-06 21:16:56.563603,0
2026-03-06 21:16:56.621971,0
2026-03-06 21:16:56.665701,0
2026-03-06 21:16:56.723456,0
2026-03-06 21:16:56.767951,0
2026-03-06 21:16:56.825489,0
2026-03-06 21:16:56.870672,0
2026-03-06 21:16:56.92767,0
2026-03-06 21:16:56.971636,0
2026-03-06 21:16:57.029862,0
2026-03-06 21:16:57.073446,0
2026-03-06 21:16:57.132173,0
2026-03-06 21:16:57.176,0
2026-03-06 21:16:57.233357,0
2026-03-06 21:16:57.27753,0
2026-03-06 21:16:57.335626,0
2026-03-06 21:16:57.380009,0
2026-03-06 21:16:57.437748,0
2026-03-06 21:16:57.481607,0
2026-03-06 21:16:57.539548,0
2026-03-06 21:16:57.583703,0
2026-03-06 21:16:57.641943,0
2026-03-06 21:16:57.685891,0
2026-03-06 21:16:57.743683,0
2026-03-06 21:16:57.787955,0
2026-03-06 21:16:57.845935,0
2026-03-06 21:16:57.889469,0
2026-03-06 21:16:57.948028,0
2026-03-06 21:16:57.991534,0
2026-03-06 21:16:58.049735,0
2026-03-06 21:16:58.094108,0
2026-03-06 21:16:58.151533,0
2026-03-06 21:16:58.195709,0
2026-03-06 21:16:58.253883,0
2026-03-06 21:16:58.297511,0
2026-03-06 21:16:58.355647,0
2026-03-06 21:16:58.399836,0
2026-03-06 21:16:58.457673,0
2026-03-06 21:16:58.502065,0
2026-03-06 21:16:58.559841,0
2026-03-06 21:16:58.60351,0
2026-03-06 21:16:58.661839,0
2026-03-06 21:16:58.706014,0
2026-03-06 21:16:58.763621,0
2026-03-06 21:16:58.807307,0
2026-03-06 21:16:58.865806,0
2026-03-06 21:16:58.909911,0
2026-03-06 21:16:58.967577,0
2026-03-06 21:16:59.011516,0
2026-03-06 21:16:59.06975,0
2026-03-06 21:16:59.113785,0
2026-03-06 21:16:59.171844,0
2026-03-06 21:16:59.215699,0
2026-03-06 21:16:59.273737,0
2026-03-06 21:16:59.317859,0
2026-03-06 21:16:59.375638,0
2026-03-06 21:16:59.419956,0
2026-03-06 21:16:59.477897,0
2026-03-06 21:16:59.521644,0
2026-03-06 21:16:59.579857,0
2026-03-06 21:16:59.624203,0
2026-03-06 21:16:59.681893,0
2026-03-06 21:16:59.725806,0
2026-03-06 21:16:59.783486,0
2026-03-06 21:16:59.827681,0
2026-03-06 21:16:59.885518,0
2026-03-06 21:16:59.929704,0
2026-03-06 21:16:59.987695,0
2026-03-06 21:17:00.03188,0
2026-03-06 21:17:00.08966,0
2026-03-06 21:17:00.133696,0
2026-03-06 21:17:00.191662,0
2026-03-06 21:17:00.23585,0
2026-03-06 21:17:00.293466,0
2026-03-06 21:17:00.337711,0
2026-03-06 21:17:00.39564,0
2026-03-06 21:17:00.439666,0
2026-03-06 21:17:00.497998,0
2026-03-06 21:17:00.541724,0
2026-03-06 21:17:00.599672,0
2026-03-06 21:17:00.643721,0
2026-03-06 21:17:00.701823,0
2026-03-06 21:17:00.745825,0
2026-03-06 21:17:00.803431,0
2026-03-06 21:17:00.847828,0
2026-03-06 21:17:00.905683,0
2026-03-06 21:17:00.949851,0
2026-03-06 21:17:01.007814,0
2026-03-06 21:17:01.051829,0
2026-03-06 21:17:01.110601,0
2026-03-06 21:17:01.153706,0
2026-03-06 21:17:01.211508,0
2026-03-06 21:17:01.25589,0
2026-03-06 21:17:01.313434,0
2026-03-06 21:17:01.357633,0
2026-03-06 21:17:01.415385,0
2026-03-06 21:17:01.459584,0
2026-03-06 21:17:01.517391,0
2026-03-06 21:17:01.561456,0
2026-03-06 21:17:01.61977,0
2026-03-06 21:17:01.663763,0
2026-03-06 21:17:01.721447,0
2026-03-06 21:17:01.765741,0
2026-03-06 21:17:01.823594,0
2026-03-06 21:17:01.868114,0
2026-03-06 21:17:01.925997,0
2026-03-06 21:17:01.970004,0
2026-03-06 21:17:02.027838,0
2026-03-06 21:17:02.072095,0
2026-03-06 21:17:02.129605,0
2026-03-06 21:17:02.17396,0
2026-03-06 21:17:02.231618,0
2026-03-06 21:17:02.2759,0
2026-03-06 21:17:02.333531,0
2026-03-06 21:17:02.377991,0
2026-03-06 21:17:02.436042,0
2026-03-06 21:17:02.479681,0
2026-03-06 21:17:02.537538,0
2026-03-06 21:17:02.581842,0
2026-03-06 21:17:02.63984,0
2026-03-06 21:17:02.683949,0
2026-03-06 21:17:02.741507,0
2026-03-06 21:17:02.786061,0
2026-03-06 21:17:02.843499,0
2026-03-06 21:17:02.88775,0
2026-03-06 21:17:02.945412,0
2026-03-06 21:17:02.989685,0
2026-03-06 21:17:03.047584,0
2026-03-06 21:17:03.091917,0
2026-03-06 21:17:03.149917,0
2026-03-06 21:17:03.194126,0
2026-03-06 21:17:03.251498,0
2026-03-06 21:17:03.295928,0
2026-03-06 21:17:03.354228,0
2026-03-06 21:17:03.397749,0
2026-03-06 21:17:03.455806,0
2026-03-06 21:17:03.499988,0
2026-03-06 21:17:03.557829,0
2026-03-06 21:17:03.601427,0
2026-03-06 21:17:03.659935,0
2026-03-06 21:17:03.703404,0
2026-03-06 21:17:03.761954,0
2026-03-06 21:17:03.805965,0
2026-03-06 21:17:03.864059,0
2026-03-06 21:17:03.908063,0
2026-03-06 21:17:03.966108,0
2026-03-06 21:17:04.009672,0
2026-03-06 21:17:04.068051,0
2026-03-06 21:17:04.111572,0
2026-03-06 21:17:04.169754,0
2026-03-06 21:17:04.213754,0
2026-03-06 21:17:04.271803,0
2026-03-06 21:17:04.315757,0
2026-03-06 21:17:04.373469,0
2026-03-06 21:17:04.417744,0
2026-03-06 21:17:04.475841,0
2026-03-06 21:17:04.519693,0
2026-03-06 21:17:04.577794,0
2026-03-06 21:17:04.621693,0
2026-03-06 21:17:04.679496,0
2026-03-06 21:17:04.723408,0
2026-03-06 21:17:04.781471,0
2026-03-06 21:17:04.825642,0
2026-03-06 21:17:04.883734,0
2026-03-06 21:17:04.927742,0
2026-03-06 21:17:04.985852,0
2026-03-06 21:17:05.029986,0
2026-03-06 21:17:05.087762,0
2026-03-06 21:17:05.131714,0
2026-03-06 21:17:05.190053,0
2026-03-06 21:17:05.233807,0
2026-03-06 21:17:05.292142,0
2026-03-06 21:17:05.335727,0
2026-03-06 21:17:05.394056,0
2026-03-06 21:17:05.438652,0
2026-03-06 21:17:05.495665,0
2026-03-06 21:17:05.539765,0
2026-03-06 21:17:05.597568,0
2026-03-06 21:17:05.641781,0
2026-03-06 21:17:05.700073,0
2026-03-06 21:17:05.743513,0
2026-03-06 21:17:05.80184,0
2026-03-06 21:17:05.845784,0
2026-03-06 21:17:05.903726,0
2026-03-06 21:17:05.947931,0
2026-03-06 21:17:06.005887,0
2026-03-06 21:17:06.049613,0
2026-03-06 21:17:06.107663,0
2026-03-06 21:17:06.152021,0
2026-03-06 21:17:06.209578,0
2026-03-06 21:17:06.253936,0
2026-03-06 21:17:06.311865,0
2026-03-06 21:17:06.355856,0
2026-03-06 21:17:06.414601,0
2026-03-06 21:17:06.45811,0
2026-03-06 21:17:06.515999,0
2026-03-06 21:17:06.560012,0
2026-03-06 21:17:06.617878,0
2026-03-06 21:17:06.661829,0
2026-03-06 21:17:06.71969,0
2026-03-06 21:17:06.763607,0
2026-03-06 21:17:06.821784,0
2026-03-06 21:17:06.866029,0
2026-03-06 21:17:06.923705,0
2026-03-06 21:17:06.967595,0
2026-03-06 21:17:07.025962,0
2026-03-06 21:17:07.069773,0
2026-03-06 21:17:07.127445,0
2026-03-06 21:17:07.171902,0
2026-03-06 21:17:07.229895,0
2026-03-06 21:17:07.274191,0
2026-03-06 21:17:07.332025,0
2026-03-06 21:17:07.37624,0
2026-03-06 21:17:07.43339,0
2026-03-06 21:17:07.47837,0
2026-03-06 21:17:07.535555,0
2026-03-06 21:17:07.579835,0
2026-03-06 21:17:07.637921,0
2026-03-06 21:17:07.681828,0
2026-03-06 21:17:07.739832,0
2026-03-06 21:17:07.783976,0
2026-03-06 21:17:07.841631,0
2026-03-06 21:17:07.885592,0
2026-03-06 21:17:07.94403,0
2026-03-06 21:17:07.987896,0
2026-03-06 21:17:08.045696,0
2026-03-06 21:17:08.089889,0
2026-03-06 21:17:08.14769,0
2026-03-06 21:17:08.191928,0
2026-03-06 21:17:08.249784,0
2026-03-06 21:17:08.293654,0
2026-03-06 21:17:08.352078,0
2026-03-06 21:17:08.396012,0
2026-03-06 21:17:08.453725,0
2026-03-06 21:17:08.498064,0
2026-03-06 21:17:08.55658,0
2026-03-06 21:17:08.600357,0
2026-03-06 21:17:08.658094,0
2026-03-06 21:17:08.702065,0
2026-03-06 21:17:08.760199,0
2026-03-06 21:17:08.804017,0
2026-03-06 21:17:08.861911,0
2026-03-06 21:17:08.905972,0
2026-03-06 21:17:08.963878,0
2026-03-06 21:17:09.008449,0
2026-03-06 21:17:09.065867,0
2026-03-06 21:17:09.110032,0
2026-03-06 21:17:09.168433,0
2026-03-06 21:17:09.212066,0
2026-03-06 21:17:09.270258,0
2026-03-06 21:17:09.313783,0
2026-03-06 21:17:09.371936,0
2026-03-06 21:17:09.416122,0
2026-03-06 21:17:09.473788,0
2026-03-06 21:17:09.518025,0
2026-03-06 21:17:09.575807,0
2026-03-06 21:17:09.620427,0
2026-03-06 21:17:09.678416,0
2026-03-06 21:17:09.722193,0
2026-03-06 21:17:09.779828,0
2026-03-06 21:17:09.823869,0
2026-03-06 21:17:09.881684,0
2026-03-06 21:17:09.925876,0
2026-03-06 21:17:09.984084,0
2026-03-06 21:17:10.027737,0
2026-03-06 21:17:10.085951,0
2026-03-06 21:17:10.129946,0
2026-03-06 21:17:10.188258,0
2026-03-06 21:17:10.232022,0
2026-03-06 21:17:10.289623,0
2026-03-06 21:17:10.334511,0
2026-03-06 21:17:10.391794,0
2026-03-06 21:17:10.436304,0
2026-03-06 21:17:10.493868,0
2026-03-06 21:17:10.538486,0
2026-03-06 21:17:10.596553,0
2026-03-06 21:17:10.640747,0
2026-03-06 21:17:10.698019,0
2026-03-06 21:17:10.741767,0
2026-03-06 21:17:10.800141,0
2026-03-06 21:17:10.84372,0
2026-03-06 21:17:10.902434,0
2026-03-06 21:17:10.945862,0
2026-03-06 21:17:11.003894,0
2026-03-06 21:17:11.047952,0
2026-03-06 21:17:11.105965,0
2026-03-06 21:17:11.149795,0
2026-03-06 21:17:11.209678,0
2026-03-06 21:17:11.251592,0
2026-03-06 21:17:11.31011,0
2026-03-06 21:17:11.354131,0
2026-03-06 21:17:11.41151,0
2026-03-06 21:17:11.455642,0
2026-03-06 21:17:11.514136,0
2026-03-06 21:17:11.55776,0
2026-03-06 21:17:11.616134,0
2026-03-06 21:17:11.660032,0
2026-03-06 21:17:11.717935,0
2026-03-06 21:17:11.762314,0
2026-03-06 21:17:11.820044,0
2026-03-06 21:17:11.863426,0
2026-03-06 21:17:11.922123,0
2026-03-06 21:17:11.966236,0
2026-03-06 21:17:12.023786,0
2026-03-06 21:17:12.067872,0
2026-03-06 21:17:12.125925,0
2026-03-06 21:17:12.170343,0
2026-03-06 21:17:12.227803,0
2026-03-06 21:17:12.272033,0
2026-03-06 21:17:12.330056,0
2026-03-06 21:17:12.373967,0
2026-03-06 21:17:12.43212,0
2026-03-06 21:17:12.476169,0
2026-03-06 21:17:12.533832,0
2026-03-06 21:17:12.578471,0
2026-03-06 21:17:12.63573,0
2026-03-06 21:17:12.67975,0
2026-03-06 21:17:12.737849,0
2026-03-06 21:17:12.781818,0
2026-03-06 21:17:12.840279,0
2026-03-06 21:17:12.883869,0
2026-03-06 21:17:12.941905,0
2026-03-06 21:17:12.986111,0
2026-03-06 21:17:13.044304,0
2026-03-06 21:17:13.087806,0
2026-03-06 21:17:13.146972,0
2026-03-06 21:17:13.18981,0
2026-03-06 21:17:13.248458,0
2026-03-06 21:17:13.292125,0
2026-03-06 21:17:13.349602,0
2026-03-06 21:17:13.393993,0
2026-03-06 21:17:13.451825,0
2026-03-06 21:17:13.496112,0
2026-03-06 21:17:13.554085,0
2026-03-06 21:17:13.598113,0
2026-03-06 21:17:13.655845,0
2026-03-06 21:17:13.699912,0
2026-03-06 21:17:13.757794,0
2026-03-06 21:17:13.801927,0
2026-03-06 21:17:13.859566,0
2026-03-06 21:17:13.903568,0
2026-03-06 21:17:13.961935,0
2026-03-06 21:17:14.006076,0
2026-03-06 21:17:14.063894,0
2026-03-06 21:17:14.108185,0
2026-03-06 21:17:14.165649,0
2026-03-06 21:17:14.210251,0
2026-03-06 21:17:14.267879,0
2026-03-06 21:17:14.31188,0
2026-03-06 21:17:14.369378,0
2026-03-06 21:17:14.414034,0
2026-03-06 21:17:14.472012,0
2026-03-06 21:17:14.516498,0
2026-03-06 21:17:14.574062,0
2026-03-06 21:17:14.617681,0
2026-03-06 21:17:14.675846,0
2026-03-06 21:17:14.719812,0
2026-03-06 21:17:14.778019,0
2026-03-06 21:17:14.82199,0
2026-03-06 21:17:14.880251,0
2026-03-06 21:17:14.923692,0
2026-03-06 21:17:14.981624,0
2026-03-06 21:17:15.025851,0
2026-03-06 21:17:15.0839,0
2026-03-06 21:17:15.128035,0
2026-03-06 21:17:15.186595,0
2026-03-06 21:17:15.230155,0
2026-03-06 21:17:15.287632,0
2026-03-06 21:17:15.331989,0
2026-03-06 21:17:15.390241,0
2026-03-06 21:17:15.433853,0
2026-03-06 21:17:15.492095,0
