time,PT_Cal.Fuel_Fill_Press.pressure_psi
2026-03-06 21:16:15.616206,0.0
2026-03-06 21:16:15.616303,0.0
2026-03-06 21:16:15.616715,2.143777
2026-03-06 21:16:15.725847,0.0
2026-03-06 21:16:15.725938,0.0
2026-03-06 21:16:15.726059,0.0
2026-03-06 21:16:15.72632,0.0
2026-03-06 21:16:15.726706,2.1438193
2026-03-06 21:16:15.835434,0.0
2026-03-06 21:16:15.835723,0.0
2026-03-06 21:16:15.836,0.0
2026-03-06 21:16:15.836239,2.1437445
2026-03-06 21:16:15.836293,0.0
2026-03-06 21:16:15.944246,0.0
2026-03-06 21:16:15.944431,0.0
2026-03-06 21:16:15.944675,2.143716
2026-03-06 21:16:15.944992,0.0
2026-03-06 21:16:15.945164,0.0
2026-03-06 21:16:15.945495,0.0
2026-03-06 21:16:16.053398,0.0
2026-03-06 21:16:16.05389,0.0
2026-03-06 21:16:16.054426,0.0
2026-03-06 21:16:16.054563,2.143768
2026-03-06 21:16:16.054936,0.0
2026-03-06 21:16:16.055497,0.0
2026-03-06 21:16:16.161827,0.0
2026-03-06 21:16:16.161952,0.0
2026-03-06 21:16:16.162182,0.0
2026-03-06 21:16:16.162334,2.1436756
2026-03-06 21:16:16.270916,0.0
2026-03-06 21:16:16.271219,0.0
2026-03-06 21:16:16.271464,0.0
2026-03-06 21:16:16.271846,2.1435497
2026-03-06 21:16:16.382249,0.0
2026-03-06 21:16:16.382745,0.0
2026-03-06 21:16:16.383475,0.0
2026-03-06 21:16:16.384264,2.140759
2026-03-06 21:16:16.488294,0.0
2026-03-06 21:16:16.488411,0.0
2026-03-06 21:16:16.488542,0.0
2026-03-06 21:16:16.488637,2.1423857
2026-03-06 21:16:16.488694,0.0
2026-03-06 21:16:16.488843,0.0
2026-03-06 21:16:16.59814,0.0
2026-03-06 21:16:16.598389,0.0
2026-03-06 21:16:16.598612,0.0
2026-03-06 21:16:16.598829,0.0
2026-03-06 21:16:16.598885,2.1422172
2026-03-06 21:16:16.706662,0.0
2026-03-06 21:16:16.706854,0.0
2026-03-06 21:16:16.707156,2.1424513
2026-03-06 21:16:16.707268,0.0
2026-03-06 21:16:16.707563,0.0
2026-03-06 21:16:16.816266,0.0
2026-03-06 21:16:16.816441,0.0
2026-03-06 21:16:16.816695,0.0
2026-03-06 21:16:16.817113,0.0
2026-03-06 21:16:16.81748,2.1423244
2026-03-06 21:16:16.924812,0.0
2026-03-06 21:16:16.924961,0.0
2026-03-06 21:16:16.925124,2.1423805
2026-03-06 21:16:16.92513,0.0
2026-03-06 21:16:16.925292,0.0
2026-03-06 21:16:16.92543,0.0
2026-03-06 21:16:17.033616,0.0
2026-03-06 21:16:17.033667,0.0
2026-03-06 21:16:17.033723,0.0
2026-03-06 21:16:17.033784,0.0
2026-03-06 21:16:17.033849,0.0
2026-03-06 21:16:17.034015,2.1423805
2026-03-06 21:16:17.14282,0.0
2026-03-06 21:16:17.142914,0.0
2026-03-06 21:16:17.143054,0.0
2026-03-06 21:16:17.143426,0.0
2026-03-06 21:16:17.143611,2.1424701
2026-03-06 21:16:17.251723,0.0
2026-03-06 21:16:17.251959,0.0
2026-03-06 21:16:17.252173,0.0
2026-03-06 21:16:17.252401,0.0
2026-03-06 21:16:17.252624,0.0
2026-03-06 21:16:17.25285,2.1424646
2026-03-06 21:16:17.360717,0.0
2026-03-06 21:16:17.360894,0.0
2026-03-06 21:16:17.361079,0.0
2026-03-06 21:16:17.361255,2.142365
2026-03-06 21:16:17.361269,0.0
2026-03-06 21:16:17.361519,0.0
2026-03-06 21:16:17.470003,0.0
2026-03-06 21:16:17.470255,0.0
2026-03-06 21:16:17.470513,0.0
2026-03-06 21:16:17.470752,0.0
2026-03-06 21:16:17.470754,2.1424134
2026-03-06 21:16:17.578983,0.0
2026-03-06 21:16:17.579109,0.0
2026-03-06 21:16:17.579489,2.1425457
2026-03-06 21:16:17.687562,0.0
2026-03-06 21:16:17.687615,0.0
2026-03-06 21:16:17.687654,0.0
2026-03-06 21:16:17.687687,0.0
2026-03-06 21:16:17.687706,2.1422698
2026-03-06 21:16:17.687729,0.0
2026-03-06 21:16:17.797269,0.0
2026-03-06 21:16:17.797404,0.0
2026-03-06 21:16:17.797562,0.0
2026-03-06 21:16:17.797843,0.0
2026-03-06 21:16:17.798098,2.1425734
2026-03-06 21:16:17.905803,0.0
2026-03-06 21:16:17.905933,0.0
2026-03-06 21:16:17.90609,0.0
2026-03-06 21:16:17.90653,2.1423872
2026-03-06 21:16:18.014895,0.0
2026-03-06 21:16:18.015055,0.0
2026-03-06 21:16:18.015279,0.0
2026-03-06 21:16:18.015428,2.142617
2026-03-06 21:16:18.123589,0.0
2026-03-06 21:16:18.123649,0.0
2026-03-06 21:16:18.123718,0.0
2026-03-06 21:16:18.123792,0.0
2026-03-06 21:16:18.123805,2.1426446
2026-03-06 21:16:18.12386,0.0
2026-03-06 21:16:18.23259,0.0
2026-03-06 21:16:18.232721,0.0
2026-03-06 21:16:18.232861,0.0
2026-03-06 21:16:18.233,0.0
2026-03-06 21:16:18.233011,2.1423945
2026-03-06 21:16:18.233131,0.0
2026-03-06 21:16:18.342341,0.0
2026-03-06 21:16:18.342619,0.0
2026-03-06 21:16:18.342976,2.1426919
2026-03-06 21:16:18.450688,0.0
2026-03-06 21:16:18.450883,0.0
2026-03-06 21:16:18.451135,2.1425147
2026-03-06 21:16:18.559932,0.0
2026-03-06 21:16:18.560151,0.0
2026-03-06 21:16:18.560411,0.0
2026-03-06 21:16:18.560626,0.0
2026-03-06 21:16:18.562034,2.1424425
2026-03-06 21:16:18.669254,0.0
2026-03-06 21:16:18.669471,0.0
2026-03-06 21:16:18.669634,2.1424842
2026-03-06 21:16:18.669695,0.0
2026-03-06 21:16:18.669925,0.0
2026-03-06 21:16:18.670247,0.0
2026-03-06 21:16:18.670398,0.0
2026-03-06 21:16:18.778919,0.0
2026-03-06 21:16:18.779482,0.0
2026-03-06 21:16:18.780102,0.0
2026-03-06 21:16:18.780115,2.142487
2026-03-06 21:16:18.780706,0.0
2026-03-06 21:16:18.887115,0.0
2026-03-06 21:16:18.887826,2.142067
2026-03-06 21:16:18.887998,0.0
2026-03-06 21:16:18.996559,0.0
2026-03-06 21:16:18.996782,0.0
2026-03-06 21:16:18.997059,0.0
2026-03-06 21:16:18.997317,0.0
2026-03-06 21:16:18.997367,2.1420183
2026-03-06 21:16:18.997556,0.0
2026-03-06 21:16:19.104564,0.0
2026-03-06 21:16:19.10467,0.0
2026-03-06 21:16:19.104795,0.0
2026-03-06 21:16:19.104917,2.142015
2026-03-06 21:16:19.104929,0.0
2026-03-06 21:16:19.214092,0.0
2026-03-06 21:16:19.214355,0.0
2026-03-06 21:16:19.214612,0.0
2026-03-06 21:16:19.21481,2.1424115
2026-03-06 21:16:19.214878,0.0
2026-03-06 21:16:19.215227,0.0
2026-03-06 21:16:19.322975,0.0
2026-03-06 21:16:19.323149,0.0
2026-03-06 21:16:19.323332,0.0
2026-03-06 21:16:19.32352,0.0
2026-03-06 21:16:19.323629,2.1422927
2026-03-06 21:16:19.432214,0.0
2026-03-06 21:16:19.432433,0.0
2026-03-06 21:16:19.432657,0.0
2026-03-06 21:16:19.43288,0.0
2026-03-06 21:16:19.433107,0.0
2026-03-06 21:16:19.433898,2.1424026
2026-03-06 21:16:19.540952,0.0
2026-03-06 21:16:19.541204,0.0
2026-03-06 21:16:19.541435,0.0
2026-03-06 21:16:19.541606,2.1423097
2026-03-06 21:16:19.541666,0.0
2026-03-06 21:16:19.54192,0.0
2026-03-06 21:16:19.650403,0.0
2026-03-06 21:16:19.650725,2.1423771
2026-03-06 21:16:19.65097,0.0
2026-03-06 21:16:19.651079,0.0
2026-03-06 21:16:19.758831,0.0
2026-03-06 21:16:19.759142,0.0
2026-03-06 21:16:19.759488,0.0
2026-03-06 21:16:19.759612,2.1423798
2026-03-06 21:16:19.867609,0.0
2026-03-06 21:16:19.86777,0.0
2026-03-06 21:16:19.867926,0.0
2026-03-06 21:16:19.868088,2.1424816
2026-03-06 21:16:19.868454,0.0
2026-03-06 21:16:19.976997,0.0
2026-03-06 21:16:19.977175,0.0
2026-03-06 21:16:19.977322,0.0
2026-03-06 21:16:19.977418,2.1426084
2026-03-06 21:16:19.977463,0.0
2026-03-06 21:16:20.086279,0.0
2026-03-06 21:16:20.08652,0.0
2026-03-06 21:16:20.08672,0.0
2026-03-06 21:16:20.086912,0.0
2026-03-06 21:16:20.086997,2.1425343
2026-03-06 21:16:20.087142,0.0
2026-03-06 21:16:20.194431,0.0
2026-03-06 21:16:20.194532,0.0
2026-03-06 21:16:20.194599,0.0
2026-03-06 21:16:20.194675,0.0
2026-03-06 21:16:20.194756,0.0
2026-03-06 21:16:20.1948,2.142814
2026-03-06 21:16:20.304035,0.0
2026-03-06 21:16:20.304246,0.0
2026-03-06 21:16:20.30443,0.0
2026-03-06 21:16:20.304592,0.0
2026-03-06 21:16:20.304645,2.1427932
2026-03-06 21:16:20.412336,0.0
2026-03-06 21:16:20.412438,0.0
2026-03-06 21:16:20.412516,0.0
2026-03-06 21:16:20.41253,2.1428545
2026-03-06 21:16:20.412582,0.0
2026-03-06 21:16:20.412637,0.0
2026-03-06 21:16:20.52209,0.0
2026-03-06 21:16:20.522298,0.0
2026-03-06 21:16:20.522666,0.0
2026-03-06 21:16:20.523122,2.1430743
2026-03-06 21:16:20.523263,0.0
2026-03-06 21:16:20.630978,0.0
2026-03-06 21:16:20.631226,0.0
2026-03-06 21:16:20.631454,0.0
2026-03-06 21:16:20.631589,2.143095
2026-03-06 21:16:20.631676,0.0
2026-03-06 21:16:20.740032,0.0
2026-03-06 21:16:20.740154,0.0
2026-03-06 21:16:20.740351,0.0
2026-03-06 21:16:20.740536,0.0
2026-03-06 21:16:20.7407,2.1429691
2026-03-06 21:16:20.849322,0.0
2026-03-06 21:16:20.849497,0.0
2026-03-06 21:16:20.849669,0.0
2026-03-06 21:16:20.849795,0.0
2026-03-06 21:16:20.849837,2.14288
2026-03-06 21:16:20.958245,0.0
2026-03-06 21:16:20.958428,0.0
2026-03-06 21:16:20.958627,0.0
2026-03-06 21:16:20.958766,2.1430507
2026-03-06 21:16:20.958842,0.0
2026-03-06 21:16:21.06703,0.0
2026-03-06 21:16:21.067581,0.0
2026-03-06 21:16:21.068146,0.0
2026-03-06 21:16:21.068877,2.1429765
2026-03-06 21:16:21.069104,0.0
2026-03-06 21:16:21.175803,0.0
2026-03-06 21:16:21.176019,0.0
2026-03-06 21:16:21.176172,0.0
2026-03-06 21:16:21.176346,0.0
2026-03-06 21:16:21.176486,2.1430662
2026-03-06 21:16:21.284879,0.0
2026-03-06 21:16:21.28504,0.0
2026-03-06 21:16:21.285114,0.0
2026-03-06 21:16:21.285264,2.1429353
2026-03-06 21:16:21.285318,0.0
2026-03-06 21:16:21.285599,0.0
2026-03-06 21:16:21.394174,0.0
2026-03-06 21:16:21.39458,2.1430695
2026-03-06 21:16:21.394593,0.0
2026-03-06 21:16:21.394788,0.0
2026-03-06 21:16:21.395038,0.0
2026-03-06 21:16:21.50286,0.0
2026-03-06 21:16:21.503101,0.0
2026-03-06 21:16:21.503256,0.0
2026-03-06 21:16:21.503429,0.0
2026-03-06 21:16:21.504732,2.1430378
2026-03-06 21:16:21.61207,0.0
2026-03-06 21:16:21.612151,0.0
2026-03-06 21:16:21.612208,0.0
2026-03-06 21:16:21.612353,0.0
2026-03-06 21:16:21.612503,2.142984
2026-03-06 21:16:21.612516,0.0
2026-03-06 21:16:21.721093,0.0
2026-03-06 21:16:21.7214,0.0
2026-03-06 21:16:21.721681,0.0
2026-03-06 21:16:21.722185,0.0
2026-03-06 21:16:21.722526,0.0
2026-03-06 21:16:21.722592,2.143002
2026-03-06 21:16:21.722887,0.0
2026-03-06 21:16:21.830213,0.0
2026-03-06 21:16:21.830555,0.0
2026-03-06 21:16:21.830798,2.1430492
2026-03-06 21:16:21.830989,0.0
2026-03-06 21:16:21.939292,0.0
2026-03-06 21:16:21.939443,2.1428564
2026-03-06 21:16:21.939454,0.0
2026-03-06 21:16:21.93967,0.0
2026-03-06 21:16:21.93978,0.0
2026-03-06 21:16:22.048044,0.0
2026-03-06 21:16:22.048307,0.0
2026-03-06 21:16:22.048554,0.0
2026-03-06 21:16:22.048783,0.0
2026-03-06 21:16:22.049177,0.0
2026-03-06 21:16:22.049315,2.1430244
2026-03-06 21:16:22.156752,0.0
2026-03-06 21:16:22.156876,0.0
2026-03-06 21:16:22.156967,0.0
2026-03-06 21:16:22.157093,0.0
2026-03-06 21:16:22.157124,2.1430688
2026-03-06 21:16:22.157186,0.0
2026-03-06 21:16:22.266235,0.0
2026-03-06 21:16:22.266455,0.0
2026-03-06 21:16:22.266611,0.0
2026-03-06 21:16:22.266795,0.0
2026-03-06 21:16:22.26774,2.1431942
2026-03-06 21:16:22.375095,0.0
2026-03-06 21:16:22.375682,0.0
2026-03-06 21:16:22.376508,0.0
2026-03-06 21:16:22.376695,0.0
2026-03-06 21:16:22.377193,2.1430986
2026-03-06 21:16:22.483707,0.0
2026-03-06 21:16:22.483921,0.0
2026-03-06 21:16:22.484333,2.143075
2026-03-06 21:16:22.484355,0.0
2026-03-06 21:16:22.593296,0.0
2026-03-06 21:16:22.593518,0.0
2026-03-06 21:16:22.593733,0.0
2026-03-06 21:16:22.593858,2.1430364
2026-03-06 21:16:22.593939,0.0
2026-03-06 21:16:22.701595,0.0
2026-03-06 21:16:22.70183,0.0
2026-03-06 21:16:22.702046,0.0
2026-03-06 21:16:22.702269,0.0
2026-03-06 21:16:22.702904,2.14322
2026-03-06 21:16:22.810484,0.0
2026-03-06 21:16:22.810592,0.0
2026-03-06 21:16:22.81067,0.0
2026-03-06 21:16:22.810907,2.1430278
2026-03-06 21:16:22.919984,0.0
2026-03-06 21:16:22.920168,0.0
2026-03-06 21:16:22.920343,0.0
2026-03-06 21:16:22.920461,2.1431134
2026-03-06 21:16:22.920534,0.0
2026-03-06 21:16:22.920694,0.0
2026-03-06 21:16:23.029776,0.0
2026-03-06 21:16:23.02998,0.0
2026-03-06 21:16:23.030186,0.0
2026-03-06 21:16:23.030395,2.143071
2026-03-06 21:16:23.030415,0.0
2026-03-06 21:16:23.030667,0.0
2026-03-06 21:16:23.13848,0.0
2026-03-06 21:16:23.138747,0.0
2026-03-06 21:16:23.13899,0.0
2026-03-06 21:16:23.139306,0.0
2026-03-06 21:16:23.139405,2.1431382
2026-03-06 21:16:23.247425,0.0
2026-03-06 21:16:23.247632,0.0
2026-03-06 21:16:23.247838,0.0
2026-03-06 21:16:23.248052,0.0
2026-03-06 21:16:23.248395,2.1430736
2026-03-06 21:16:23.356002,0.0
2026-03-06 21:16:23.356174,0.0
2026-03-06 21:16:23.356287,0.0
2026-03-06 21:16:23.356396,0.0
2026-03-06 21:16:23.356558,0.0
2026-03-06 21:16:23.356784,2.1433184
2026-03-06 21:16:23.465207,0.0
2026-03-06 21:16:23.465415,0.0
2026-03-06 21:16:23.465595,0.0
2026-03-06 21:16:23.465735,0.0
2026-03-06 21:16:23.465931,0.0
2026-03-06 21:16:23.466145,2.1431894
2026-03-06 21:16:23.573636,0.0
2026-03-06 21:16:23.57377,0.0
2026-03-06 21:16:23.573888,0.0
2026-03-06 21:16:23.574017,0.0
2026-03-06 21:16:23.574228,2.143195
2026-03-06 21:16:23.68287,0.0
2026-03-06 21:16:23.683099,0.0
2026-03-06 21:16:23.683323,0.0
2026-03-06 21:16:23.68337,2.1430728
2026-03-06 21:16:23.683569,0.0
2026-03-06 21:16:23.79151,0.0
2026-03-06 21:16:23.791661,0.0
2026-03-06 21:16:23.791772,0.0
2026-03-06 21:16:23.791925,2.1430964
2026-03-06 21:16:23.901005,0.0
2026-03-06 21:16:23.901106,0.0
2026-03-06 21:16:23.901259,0.0
2026-03-06 21:16:23.901621,0.0
2026-03-06 21:16:23.901819,2.1431923
2026-03-06 21:16:24.009938,0.0
2026-03-06 21:16:24.010043,2.1431572
2026-03-06 21:16:24.010219,0.0
2026-03-06 21:16:24.118518,0.0
2026-03-06 21:16:24.118594,0.0
2026-03-06 21:16:24.118796,0.0
2026-03-06 21:16:24.119034,0.0
2026-03-06 21:16:24.119065,2.143114
2026-03-06 21:16:24.227686,0.0
2026-03-06 21:16:24.227788,0.0
2026-03-06 21:16:24.227971,0.0
2026-03-06 21:16:24.228199,2.1430573
2026-03-06 21:16:24.228382,0.0
2026-03-06 21:16:24.228641,0.0
2026-03-06 21:16:24.336706,0.0
2026-03-06 21:16:24.337028,0.0
2026-03-06 21:16:24.33745,2.1430883
2026-03-06 21:16:24.338103,0.0
2026-03-06 21:16:24.338931,0.0
2026-03-06 21:16:24.339305,0.0
2026-03-06 21:16:24.44542,0.0
2026-03-06 21:16:24.445541,0.0
2026-03-06 21:16:24.445828,0.0
2026-03-06 21:16:24.445926,2.1429083
2026-03-06 21:16:24.446042,0.0
2026-03-06 21:16:24.555215,0.0
2026-03-06 21:16:24.555312,0.0
2026-03-06 21:16:24.555638,2.1433384
2026-03-06 21:16:24.555903,0.0
2026-03-06 21:16:24.556386,0.0
2026-03-06 21:16:24.557103,0.0
2026-03-06 21:16:24.557907,0.0
2026-03-06 21:16:24.663759,0.0
2026-03-06 21:16:24.664073,0.0
2026-03-06 21:16:24.664407,2.1432016
2026-03-06 21:16:24.664565,0.0
2026-03-06 21:16:24.664916,0.0
2026-03-06 21:16:24.665255,0.0
2026-03-06 21:16:24.773246,0.0
2026-03-06 21:16:24.773512,0.0
2026-03-06 21:16:24.773785,0.0
2026-03-06 21:16:24.774061,0.0
2026-03-06 21:16:24.774203,2.1430762
2026-03-06 21:16:24.774389,0.0
2026-03-06 21:16:24.882131,0.0
2026-03-06 21:16:24.882376,0.0
2026-03-06 21:16:24.882581,0.0
2026-03-06 21:16:24.882728,2.1430008
2026-03-06 21:16:24.882817,0.0
2026-03-06 21:16:24.883063,0.0
2026-03-06 21:16:24.883324,0.0
2026-03-06 21:16:24.990732,0.0
2026-03-06 21:16:24.991005,0.0
2026-03-06 21:16:24.991309,0.0
2026-03-06 21:16:24.991347,2.1430426
2026-03-06 21:16:24.991654,0.0
2026-03-06 21:16:24.991893,0.0
2026-03-06 21:16:25.100226,0.0
2026-03-06 21:16:25.100357,0.0
2026-03-06 21:16:25.100722,0.0
2026-03-06 21:16:25.100902,2.1431267
2026-03-06 21:16:25.101016,0.0
2026-03-06 21:16:25.101539,0.0
2026-03-06 21:16:25.101827,0.0
2026-03-06 21:16:25.20844,0.0
2026-03-06 21:16:25.208753,0.0
2026-03-06 21:16:25.209122,0.0
2026-03-06 21:16:25.209434,0.0
2026-03-06 21:16:25.211117,2.143112
2026-03-06 21:16:25.317519,0.0
2026-03-06 21:16:25.317753,0.0
2026-03-06 21:16:25.317918,2.1432192
2026-03-06 21:16:25.318085,0.0
2026-03-06 21:16:25.318341,0.0
2026-03-06 21:16:25.318631,0.0
2026-03-06 21:16:25.426746,0.0
2026-03-06 21:16:25.426885,0.0
2026-03-06 21:16:25.427019,0.0
2026-03-06 21:16:25.427334,0.0
2026-03-06 21:16:25.427504,2.143185
2026-03-06 21:16:25.427565,0.0
2026-03-06 21:16:25.536285,0.0
2026-03-06 21:16:25.536403,0.0
2026-03-06 21:16:25.536532,0.0
2026-03-06 21:16:25.536653,0.0
2026-03-06 21:16:25.536785,0.0
2026-03-06 21:16:25.536924,0.0
2026-03-06 21:16:25.536998,2.143154
2026-03-06 21:16:25.645021,0.0
2026-03-06 21:16:25.645109,0.0
2026-03-06 21:16:25.645214,0.0
2026-03-06 21:16:25.645359,0.0
2026-03-06 21:16:25.645627,0.0
2026-03-06 21:16:25.645676,2.1431296
2026-03-06 21:16:25.754394,0.0
2026-03-06 21:16:25.754622,0.0
2026-03-06 21:16:25.754754,0.0
2026-03-06 21:16:25.754927,2.1433291
2026-03-06 21:16:25.755062,0.0
2026-03-06 21:16:25.755453,0.0
2026-03-06 21:16:25.86315,0.0
2026-03-06 21:16:25.863306,0.0
2026-03-06 21:16:25.863499,0.0
2026-03-06 21:16:25.863708,0.0
2026-03-06 21:16:25.863869,0.0
2026-03-06 21:16:25.864016,2.1433635
2026-03-06 21:16:25.864069,0.0
2026-03-06 21:16:25.972195,0.0
2026-03-06 21:16:25.972364,0.0
2026-03-06 21:16:25.972546,0.0
2026-03-06 21:16:25.972702,2.1430507
2026-03-06 21:16:25.972725,0.0
2026-03-06 21:16:25.972903,0.0
2026-03-06 21:16:25.973104,0.0
2026-03-06 21:16:26.080817,0.0
2026-03-06 21:16:26.08092,0.0
2026-03-06 21:16:26.081057,0.0
2026-03-06 21:16:26.08122,0.0
2026-03-06 21:16:26.081519,2.1430795
2026-03-06 21:16:26.189451,0.0
2026-03-06 21:16:26.189568,0.0
2026-03-06 21:16:26.189719,0.0
2026-03-06 21:16:26.189946,0.0
2026-03-06 21:16:26.190268,2.143172
2026-03-06 21:16:26.29889,0.0
2026-03-06 21:16:26.298961,0.0
2026-03-06 21:16:26.299001,0.0
2026-03-06 21:16:26.299011,2.143352
2026-03-06 21:16:26.29907,0.0
2026-03-06 21:16:26.299148,0.0
2026-03-06 21:16:26.299508,0.0
2026-03-06 21:16:26.409298,0.0
2026-03-06 21:16:26.409812,0.0
2026-03-06 21:16:26.410361,0.0
2026-03-06 21:16:26.410642,0.0
2026-03-06 21:16:26.410837,2.1432712
2026-03-06 21:16:26.411156,0.0
2026-03-06 21:16:26.516873,0.0
2026-03-06 21:16:26.517015,0.0
2026-03-06 21:16:26.517171,0.0
2026-03-06 21:16:26.517331,0.0
2026-03-06 21:16:26.517496,0.0
2026-03-06 21:16:26.517565,2.143317
2026-03-06 21:16:26.625605,0.0
2026-03-06 21:16:26.625808,0.0
2026-03-06 21:16:26.626016,0.0
2026-03-06 21:16:26.626224,2.1432953
2026-03-06 21:16:26.626269,0.0
2026-03-06 21:16:26.734693,0.0
2026-03-06 21:16:26.735071,2.143358
2026-03-06 21:16:26.735382,0.0
2026-03-06 21:16:26.735726,0.0
2026-03-06 21:16:26.73622,0.0
2026-03-06 21:16:26.736845,0.0
2026-03-06 21:16:26.737452,0.0
2026-03-06 21:16:26.844175,0.0
2026-03-06 21:16:26.844352,0.0
2026-03-06 21:16:26.844736,2.1431735
2026-03-06 21:16:26.844988,0.0
2026-03-06 21:16:26.84528,0.0
2026-03-06 21:16:26.845517,0.0
2026-03-06 21:16:26.953286,0.0
2026-03-06 21:16:26.953575,0.0
2026-03-06 21:16:26.953829,2.1432974
2026-03-06 21:16:26.95404,0.0
2026-03-06 21:16:26.954632,0.0
2026-03-06 21:16:27.062277,0.0
2026-03-06 21:16:27.062524,0.0
2026-03-06 21:16:27.062811,0.0
2026-03-06 21:16:27.063149,0.0
2026-03-06 21:16:27.063759,0.0
2026-03-06 21:16:27.063934,2.143383
2026-03-06 21:16:27.064561,0.0
2026-03-06 21:16:27.170982,0.0
2026-03-06 21:16:27.171142,0.0
2026-03-06 21:16:27.17137,0.0
2026-03-06 21:16:27.17158,0.0
2026-03-06 21:16:27.171849,0.0
2026-03-06 21:16:27.171982,2.1431267
2026-03-06 21:16:27.172116,0.0
2026-03-06 21:16:27.279722,0.0
2026-03-06 21:16:27.279918,0.0
2026-03-06 21:16:27.280284,2.143313
2026-03-06 21:16:27.280319,0.0
2026-03-06 21:16:27.281062,0.0
2026-03-06 21:16:27.281509,0.0
2026-03-06 21:16:27.389199,0.0
2026-03-06 21:16:27.389349,0.0
2026-03-06 21:16:27.389491,0.0
2026-03-06 21:16:27.389638,0.0
2026-03-06 21:16:27.389718,2.143139
2026-03-06 21:16:27.38979,0.0
2026-03-06 21:16:27.498066,0.0
2026-03-06 21:16:27.498182,0.0
2026-03-06 21:16:27.498279,0.0
2026-03-06 21:16:27.498387,0.0
2026-03-06 21:16:27.498504,0.0
2026-03-06 21:16:27.498631,0.0
2026-03-06 21:16:27.498644,2.1433458
2026-03-06 21:16:27.607409,0.0
2026-03-06 21:16:27.607616,0.0
2026-03-06 21:16:27.607835,0.0
2026-03-06 21:16:27.607973,2.143265
2026-03-06 21:16:27.608065,0.0
2026-03-06 21:16:27.608308,0.0
2026-03-06 21:16:27.608536,0.0
2026-03-06 21:16:27.716044,0.0
2026-03-06 21:16:27.716288,0.0
2026-03-06 21:16:27.716471,2.1433008
2026-03-06 21:16:27.716525,0.0
2026-03-06 21:16:27.716763,0.0
2026-03-06 21:16:27.717027,0.0
2026-03-06 21:16:27.717332,0.0
2026-03-06 21:16:27.824844,0.0
2026-03-06 21:16:27.825003,0.0
2026-03-06 21:16:27.825175,0.0
2026-03-06 21:16:27.825321,0.0
2026-03-06 21:16:27.825327,2.1432009
2026-03-06 21:16:27.825491,0.0
2026-03-06 21:16:27.825652,0.0
2026-03-06 21:16:27.934272,0.0
2026-03-06 21:16:27.934489,0.0
2026-03-06 21:16:27.934714,0.0
2026-03-06 21:16:27.934971,0.0
2026-03-06 21:16:27.935328,0.0
2026-03-06 21:16:27.935514,0.0
2026-03-06 21:16:27.935519,2.1434343
2026-03-06 21:16:27.936369,0.0
2026-03-06 21:16:28.043063,0.0
2026-03-06 21:16:28.043144,0.0
2026-03-06 21:16:28.043272,0.0
2026-03-06 21:16:28.043385,0.0
2026-03-06 21:16:28.043523,0.0
2026-03-06 21:16:28.04353,2.143418
2026-03-06 21:16:28.043658,0.0
2026-03-06 21:16:28.043912,0.0
2026-03-06 21:16:28.152098,0.0
2026-03-06 21:16:28.152203,0.0
2026-03-06 21:16:28.152267,0.0
2026-03-06 21:16:28.152627,0.0
2026-03-06 21:16:28.153447,0.0
2026-03-06 21:16:28.153691,0.0
2026-03-06 21:16:28.153717,2.1433816
2026-03-06 21:16:28.153902,0.0
2026-03-06 21:16:28.261364,0.0
2026-03-06 21:16:28.261549,0.0
2026-03-06 21:16:28.261767,0.0
2026-03-06 21:16:28.261991,0.0
2026-03-06 21:16:28.262134,2.1433148
2026-03-06 21:16:28.262253,0.0
2026-03-06 21:16:28.262504,0.0
2026-03-06 21:16:28.369837,0.0
2026-03-06 21:16:28.369948,0.0
2026-03-06 21:16:28.370115,0.0
2026-03-06 21:16:28.370263,0.0
2026-03-06 21:16:28.370415,0.0
2026-03-06 21:16:28.370548,0.0
2026-03-06 21:16:28.370943,2.1433635
2026-03-06 21:16:28.478954,0.0
2026-03-06 21:16:28.479038,0.0
2026-03-06 21:16:28.479135,0.0
2026-03-06 21:16:28.479259,0.0
2026-03-06 21:16:28.479364,0.0
2026-03-06 21:16:28.479477,0.0
2026-03-06 21:16:28.479528,2.1433575
2026-03-06 21:16:28.479599,0.0
2026-03-06 21:16:28.587851,0.0
2026-03-06 21:16:28.587978,0.0
2026-03-06 21:16:28.588217,0.0
2026-03-06 21:16:28.588412,0.0
2026-03-06 21:16:28.588484,2.1436095
2026-03-06 21:16:28.588605,0.0
2026-03-06 21:16:28.696867,0.0
2026-03-06 21:16:28.696985,0.0
2026-03-06 21:16:28.697137,0.0
2026-03-06 21:16:28.697457,0.0
2026-03-06 21:16:28.697726,0.0
2026-03-06 21:16:28.698438,2.143205
2026-03-06 21:16:28.805912,0.0
2026-03-06 21:16:28.805997,0.0
2026-03-06 21:16:28.806069,0.0
2026-03-06 21:16:28.806335,0.0
2026-03-06 21:16:28.806433,2.143325
2026-03-06 21:16:28.806715,0.0
2026-03-06 21:16:28.806962,0.0
2026-03-06 21:16:28.914914,0.0
2026-03-06 21:16:28.915074,2.1433344
2026-03-06 21:16:28.91524,0.0
2026-03-06 21:16:28.915308,0.0
2026-03-06 21:16:28.915381,0.0
2026-03-06 21:16:28.91559,0.0
2026-03-06 21:16:29.024184,0.0
2026-03-06 21:16:29.024318,0.0
2026-03-06 21:16:29.024609,0.0
2026-03-06 21:16:29.024798,2.143381
