time,ACT.Fuel_Fill_Press.sample_ts_ms
2026-03-06 21:17:34.507944,11075988
2026-03-06 21:17:34.566096,11076008
2026-03-06 21:17:34.610147,11076090
2026-03-06 21:17:34.668257,11076110
2026-03-06 21:17:34.71238,11076192
2026-03-06 21:17:34.770209,11076212
2026-03-06 21:17:34.814368,11076294
2026-03-06 21:17:34.872057,11076314
2026-03-06 21:17:34.916252,11076396
2026-03-06 21:17:34.974236,11076416
2026-03-06 21:17:35.018218,11076498
2026-03-06 21:17:35.076031,11076518
2026-03-06 21:17:35.120091,11076600
2026-03-06 21:17:35.17848,11076620
2026-03-06 21:17:35.222135,11076702
2026-03-06 21:17:35.280389,11076722
2026-03-06 21:17:35.324251,11076804
2026-03-06 21:17:35.38197,11076824
2026-03-06 21:17:35.426368,11076906
2026-03-06 21:17:35.484322,11076926
2026-03-06 21:17:35.528296,11077008
2026-03-06 21:17:35.586189,11077028
2026-03-06 21:17:35.62999,11077110
2026-03-06 21:17:35.688295,11077130
2026-03-06 21:17:35.732078,11077212
2026-03-06 21:17:35.790485,11077232
2026-03-06 21:17:35.834354,11077314
2026-03-06 21:17:35.892053,11077334
2026-03-06 21:17:35.936128,11077416
2026-03-06 21:17:35.994485,11077436
2026-03-06 21:17:36.038476,11077518
2026-03-06 21:17:36.095947,11077538
2026-03-06 21:17:36.140065,11077620
2026-03-06 21:17:36.198032,11077640
2026-03-06 21:17:36.242479,11077722
2026-03-06 21:17:36.300112,11077742
2026-03-06 21:17:36.344321,11077824
2026-03-06 21:17:36.402556,11077844
2026-03-06 21:17:36.446066,11077926
2026-03-06 21:17:36.504481,11077946
2026-03-06 21:17:36.547983,11078028
2026-03-06 21:17:36.60612,11078048
2026-03-06 21:17:36.650086,11078130
2026-03-06 21:17:36.708471,11078150
2026-03-06 21:17:36.751966,11078232
2026-03-06 21:17:36.810426,11078252
2026-03-06 21:17:36.85396,11078334
2026-03-06 21:17:36.91276,11078354
2026-03-06 21:17:36.956139,11078436
2026-03-06 21:17:37.014299,11078456
2026-03-06 21:17:37.058091,11078538
2026-03-06 21:17:37.116073,11078558
2026-03-06 21:17:37.160096,11078640
2026-03-06 21:17:37.218329,11078660
2026-03-06 21:17:37.26249,11078742
2026-03-06 21:17:37.320306,11078762
2026-03-06 21:17:37.364297,11078844
2026-03-06 21:17:37.424045,11078864
2026-03-06 21:17:37.466327,11078946
2026-03-06 21:17:37.523952,11078966
2026-03-06 21:17:37.567859,11079048
2026-03-06 21:17:37.626178,11079068
2026-03-06 21:17:37.670425,11079150
2026-03-06 21:17:37.728261,11079170
2026-03-06 21:17:37.771763,11079252
2026-03-06 21:17:37.830393,11079272
2026-03-06 21:17:37.873936,11079354
2026-03-06 21:17:37.932596,11079374
2026-03-06 21:17:37.975844,11079456
2026-03-06 21:17:38.034146,11079476
2026-03-06 21:17:38.07826,11079558
2026-03-06 21:17:38.136626,11079578
2026-03-06 21:17:38.179938,11079660
2026-03-06 21:17:38.238227,11079680
2026-03-06 21:17:38.282355,11079762
2026-03-06 21:17:38.340536,11079782
2026-03-06 21:17:38.384372,11079864
2026-03-06 21:17:38.442238,11079884
2026-03-06 21:17:38.486538,11079966
2026-03-06 21:17:38.544703,11079986
2026-03-06 21:17:38.588606,11080068
2026-03-06 21:17:38.646263,11080088
2026-03-06 21:17:38.690402,11080170
2026-03-06 21:17:38.748331,11080190
2026-03-06 21:17:38.79239,11080272
2026-03-06 21:17:38.849986,11080292
2026-03-06 21:17:38.894193,11080374
2026-03-06 21:17:38.952085,11080394
2026-03-06 21:17:38.995978,11080476
2026-03-06 21:17:39.054263,11080496
2026-03-06 21:17:39.098079,11080578
2026-03-06 21:17:39.156529,11080598
2026-03-06 21:17:39.200046,11080680
2026-03-06 21:17:39.259574,11080700
2026-03-06 21:17:39.302657,11080782
2026-03-06 21:17:39.360255,11080802
2026-03-06 21:17:39.403982,11080884
2026-03-06 21:17:39.461875,11080904
2026-03-06 21:17:39.50623,11080986
2026-03-06 21:17:39.564583,11081006
2026-03-06 21:17:39.608253,11081088
2026-03-06 21:17:39.666291,11081108
2026-03-06 21:17:39.710262,11081190
2026-03-06 21:17:39.768275,11081210
2026-03-06 21:17:39.812153,11081292
2026-03-06 21:17:39.870501,11081312
2026-03-06 21:17:39.914313,11081394
2026-03-06 21:17:39.972214,11081414
2026-03-06 21:17:40.016224,11081496
2026-03-06 21:17:40.074571,11081516
2026-03-06 21:17:40.118721,11081598
2026-03-06 21:17:40.176995,11081618
2026-03-06 21:17:40.219883,11081700
2026-03-06 21:17:40.278203,11081720
2026-03-06 21:17:40.322203,11081802
2026-03-06 21:17:40.380878,11081822
2026-03-06 21:17:40.424419,11081904
2026-03-06 21:17:40.482141,11081924
2026-03-06 21:17:40.526508,11082006
2026-03-06 21:17:40.584483,11082026
2026-03-06 21:17:40.628435,11082108
2026-03-06 21:17:40.686152,11082128
2026-03-06 21:17:40.730425,11082210
2026-03-06 21:17:40.788209,11082230
2026-03-06 21:17:40.832111,11082312
2026-03-06 21:17:40.889928,11082332
2026-03-06 21:17:40.93467,11082414
2026-03-06 21:17:40.992025,11082434
2026-03-06 21:17:41.036226,11082516
2026-03-06 21:17:41.094384,11082536
2026-03-06 21:17:41.13842,11082618
2026-03-06 21:17:41.196397,11082638
2026-03-06 21:17:41.240208,11082720
2026-03-06 21:17:41.298861,11082740
2026-03-06 21:17:41.342305,11082822
2026-03-06 21:17:41.399975,11082842
2026-03-06 21:17:41.444045,11082924
2026-03-06 21:17:41.502302,11082944
2026-03-06 21:17:41.546059,11083026
2026-03-06 21:17:41.604356,11083046
2026-03-06 21:17:41.647762,11083128
2026-03-06 21:17:41.70661,11083148
2026-03-06 21:17:41.750455,11083230
2026-03-06 21:17:41.808433,11083250
2026-03-06 21:17:41.852096,11083332
2026-03-06 21:17:41.910467,11083352
2026-03-06 21:17:41.954028,11083434
2026-03-06 21:17:42.012421,11083454
2026-03-06 21:17:42.056449,11083536
2026-03-06 21:17:42.114385,11083556
2026-03-06 21:17:42.158456,11083638
2026-03-06 21:17:42.216248,11083658
2026-03-06 21:17:42.26021,11083740
2026-03-06 21:17:42.317944,11083760
2026-03-06 21:17:42.362039,11083842
2026-03-06 21:17:42.420431,11083862
2026-03-06 21:17:42.46411,11083944
2026-03-06 21:17:42.522343,11083964
2026-03-06 21:17:42.566011,11084046
2026-03-06 21:17:42.624559,11084066
2026-03-06 21:17:42.667953,11084148
2026-03-06 21:17:42.725897,11084168
2026-03-06 21:17:42.770467,11084250
2026-03-06 21:17:42.82815,11084270
2026-03-06 21:17:42.872378,11084352
2026-03-06 21:17:42.930233,11084372
2026-03-06 21:17:42.974105,11084454
2026-03-06 21:17:43.032153,11084474
2026-03-06 21:17:43.076398,11084556
2026-03-06 21:17:43.134323,11084576
2026-03-06 21:17:43.178483,11084658
2026-03-06 21:17:43.236965,11084678
2026-03-06 21:17:43.28028,11084760
2026-03-06 21:17:43.338143,11084780
2026-03-06 21:17:43.382308,11084862
2026-03-06 21:17:43.439987,11084882
2026-03-06 21:17:43.484425,11084964
2026-03-06 21:17:43.542487,11084984
2026-03-06 21:17:43.585981,11085066
2026-03-06 21:17:43.644576,11085086
2026-03-06 21:17:43.688476,11085168
2026-03-06 21:17:43.745917,11085188
2026-03-06 21:17:43.790128,11085270
2026-03-06 21:17:43.848277,11085290
2026-03-06 21:17:43.892394,11085372
2026-03-06 21:17:43.950379,11085392
2026-03-06 21:17:43.994391,11085474
2026-03-06 21:17:44.052134,11085494
2026-03-06 21:17:44.095984,11085576
2026-03-06 21:17:44.154216,11085596
2026-03-06 21:17:44.198859,11085678
2026-03-06 21:17:44.256096,11085698
2026-03-06 21:17:44.299636,11085780
2026-03-06 21:17:44.35835,11085800
2026-03-06 21:17:44.401792,11085882
2026-03-06 21:17:44.460564,11085902
2026-03-06 21:17:44.50444,11085984
2026-03-06 21:17:44.562727,11086004
2026-03-06 21:17:44.606037,11086086
2026-03-06 21:17:44.664358,11086106
2026-03-06 21:17:44.707947,11086188
2026-03-06 21:17:44.766156,11086208
2026-03-06 21:17:44.810293,11086290
2026-03-06 21:17:44.868169,11086310
2026-03-06 21:17:44.912016,11086392
2026-03-06 21:17:44.970296,11086412
2026-03-06 21:17:45.014041,11086494
2026-03-06 21:17:45.072165,11086514
2026-03-06 21:17:45.116584,11086596
2026-03-06 21:17:45.174366,11086616
2026-03-06 21:17:45.218266,11086698
2026-03-06 21:17:45.27644,11086718
2026-03-06 21:17:45.320033,11086800
2026-03-06 21:17:45.378104,11086820
2026-03-06 21:17:45.422295,11086902
2026-03-06 21:17:45.480068,11086922
2026-03-06 21:17:45.5242,11087004
2026-03-06 21:17:45.590752,11087024
2026-03-06 21:17:45.626778,11087106
2026-03-06 21:17:45.684218,11087126
2026-03-06 21:17:45.728355,11087208
2026-03-06 21:17:45.786476,11087228
2026-03-06 21:17:45.830343,11087310
2026-03-06 21:17:45.888117,11087330
2026-03-06 21:17:45.932294,11087412
2026-03-06 21:17:45.990144,11087432
2026-03-06 21:17:46.034395,11087514
2026-03-06 21:17:46.092416,11087534
2026-03-06 21:17:46.13633,11087616
2026-03-06 21:17:46.194683,11087636
2026-03-06 21:17:46.238696,11087718
2026-03-06 21:17:46.296185,11087738
2026-03-06 21:17:46.34018,11087820
2026-03-06 21:17:46.398272,11087840
2026-03-06 21:17:46.442122,11087922
2026-03-06 21:17:46.501763,11087942
2026-03-06 21:17:46.544429,11088024
2026-03-06 21:17:46.602294,11088044
2026-03-06 21:17:46.645895,11088126
2026-03-06 21:17:46.704806,11088146
2026-03-06 21:17:46.748104,11088228
2026-03-06 21:17:46.806586,11088248
2026-03-06 21:17:46.84982,11088330
2026-03-06 21:17:46.90851,11088350
2026-03-06 21:17:46.952569,11088432
2026-03-06 21:17:47.010509,11088452
2026-03-06 21:17:47.05394,11088534
2026-03-06 21:17:47.112156,11088554
2026-03-06 21:17:47.156336,11088636
2026-03-06 21:17:47.214849,11088656
2026-03-06 21:17:47.258597,11088738
2026-03-06 21:17:47.316186,11088758
2026-03-06 21:17:47.360183,11088840
2026-03-06 21:17:47.418363,11088860
2026-03-06 21:17:47.4627,11088942
2026-03-06 21:17:47.520347,11088962
2026-03-06 21:17:47.564873,11089044
2026-03-06 21:17:47.622283,11089064
2026-03-06 21:17:47.666514,11089146
2026-03-06 21:17:47.724736,11089166
2026-03-06 21:17:47.768741,11089248
2026-03-06 21:17:47.826441,11089268
2026-03-06 21:17:47.870436,11089350
2026-03-06 21:17:47.92817,11089370
2026-03-06 21:17:47.972387,11089452
2026-03-06 21:17:48.030733,11089472
2026-03-06 21:17:48.074404,11089554
2026-03-06 21:17:48.132638,11089574
2026-03-06 21:17:48.176203,11089656
2026-03-06 21:17:48.234311,11089676
2026-03-06 21:17:48.277857,11089758
2026-03-06 21:17:48.336576,11089778
2026-03-06 21:17:48.3803,11089860
2026-03-06 21:17:48.438955,11089880
2026-03-06 21:17:48.482407,11089962
2026-03-06 21:17:48.540421,11089982
2026-03-06 21:17:48.583909,11090064
2026-03-06 21:17:48.642853,11090084
2026-03-06 21:17:48.686446,11090166
2026-03-06 21:17:48.74486,11090186
2026-03-06 21:17:48.788529,11090268
2026-03-06 21:17:48.846352,11090288
2026-03-06 21:17:48.8907,11090370
2026-03-06 21:17:48.948412,11090390
2026-03-06 21:17:48.992808,11090472
2026-03-06 21:17:49.050035,11090492
2026-03-06 21:17:49.094179,11090574
2026-03-06 21:17:49.152024,11090594
2026-03-06 21:17:49.196551,11090676
2026-03-06 21:17:49.255058,11090696
2026-03-06 21:17:49.298208,11090778
2026-03-06 21:17:49.356833,11090798
2026-03-06 21:17:49.400566,11090880
2026-03-06 21:17:49.45844,11090900
2026-03-06 21:17:49.502493,11090982
2026-03-06 21:17:49.560129,11091002
2026-03-06 21:17:49.604806,11091084
2026-03-06 21:17:49.662619,11091104
2026-03-06 21:17:49.706689,11091186
2026-03-06 21:17:49.764505,11091206
2026-03-06 21:17:49.808973,11091288
2026-03-06 21:17:49.86696,11091308
2026-03-06 21:17:49.910302,11091390
2026-03-06 21:17:49.968232,11091410
2026-03-06 21:17:50.01281,11091492
2026-03-06 21:17:50.071123,11091512
2026-03-06 21:17:50.114175,11091594
2026-03-06 21:17:50.173059,11091614
2026-03-06 21:17:50.216628,11091696
2026-03-06 21:17:50.27463,11091716
2026-03-06 21:17:50.318211,11091798
2026-03-06 21:17:50.376614,11091818
2026-03-06 21:17:50.419833,11091900
2026-03-06 21:17:50.478986,11091920
2026-03-06 21:17:50.522057,11092002
2026-03-06 21:17:50.580472,11092022
2026-03-06 21:17:50.624183,11092104
2026-03-06 21:17:50.68224,11092124
2026-03-06 21:17:50.726745,11092206
2026-03-06 21:17:50.784271,11092226
2026-03-06 21:17:50.82965,11092308
2026-03-06 21:17:50.886373,11092328
2026-03-06 21:17:50.930516,11092410
2026-03-06 21:17:50.988476,11092430
2026-03-06 21:17:51.033603,11092512
2026-03-06 21:17:51.090711,11092532
2026-03-06 21:17:51.134002,11092614
2026-03-06 21:17:51.192559,11092634
2026-03-06 21:17:51.236639,11092716
2026-03-06 21:17:51.294595,11092736
2026-03-06 21:17:51.338265,11092818
2026-03-06 21:17:51.396116,11092838
2026-03-06 21:17:51.440247,11092920
2026-03-06 21:17:51.49822,11092940
2026-03-06 21:17:51.541994,11093022
2026-03-06 21:17:51.600577,11093042
2026-03-06 21:17:51.644626,11093124
2026-03-06 21:17:51.70327,11093144
2026-03-06 21:17:51.746268,11093226
2026-03-06 21:17:51.80456,11093246
2026-03-06 21:17:51.848387,11093328
2026-03-06 21:17:51.906126,11093348
2026-03-06 21:17:51.95012,11093430
2026-03-06 21:17:52.008378,11093450
2026-03-06 21:17:52.052402,11093532
2026-03-06 21:17:52.110566,11093552
2026-03-06 21:17:52.154433,11093634
2026-03-06 21:17:52.212349,11093654
2026-03-06 21:17:52.256027,11093736
2026-03-06 21:17:52.31469,11093756
2026-03-06 21:17:52.357998,11093838
2026-03-06 21:17:52.416434,11093858
2026-03-06 21:17:52.460647,11093940
2026-03-06 21:17:52.518549,11093960
2026-03-06 21:17:52.562275,11094042
2026-03-06 21:17:52.620424,11094062
2026-03-06 21:17:52.664076,11094144
2026-03-06 21:17:52.722733,11094164
2026-03-06 21:17:52.766727,11094246
2026-03-06 21:17:52.824728,11094266
2026-03-06 21:17:52.868193,11094348
2026-03-06 21:17:52.926408,11094368
2026-03-06 21:17:52.970286,11094450
2026-03-06 21:17:53.028354,11094470
2026-03-06 21:17:53.072082,11094552
2026-03-06 21:17:53.130114,11094572
2026-03-06 21:17:53.173679,11094654
2026-03-06 21:17:53.232451,11094674
2026-03-06 21:17:53.275953,11094756
2026-03-06 21:17:53.334055,11094776
2026-03-06 21:17:53.378309,11094858
2026-03-06 21:17:53.436105,11094878
2026-03-06 21:17:53.480456,11094960
2026-03-06 21:17:53.538271,11094980
2026-03-06 21:17:53.582013,11095062
2026-03-06 21:17:53.640549,11095082
2026-03-06 21:17:53.684315,11095164
2026-03-06 21:17:53.742237,11095184
2026-03-06 21:17:53.786019,11095266
2026-03-06 21:17:53.844279,11095286
2026-03-06 21:17:53.888208,11095368
2026-03-06 21:17:53.946512,11095388
2026-03-06 21:17:53.990304,11095470
2026-03-06 21:17:54.048314,11095490
2026-03-06 21:17:54.092396,11095572
2026-03-06 21:17:54.150288,11095592
2026-03-06 21:17:54.194002,11095674
2026-03-06 21:17:54.252554,11095694
2026-03-06 21:17:54.2964,11095776
2026-03-06 21:17:54.354351,11095796
2026-03-06 21:17:54.397926,11095878
2026-03-06 21:17:54.456153,11095898
2026-03-06 21:17:54.500496,11095980
2026-03-06 21:17:54.558345,11096000
2026-03-06 21:17:54.60257,11096082
2026-03-06 21:17:54.659981,11096102
2026-03-06 21:17:54.704471,11096184
2026-03-06 21:17:54.762181,11096204
2026-03-06 21:17:54.806503,11096286
2026-03-06 21:17:54.864584,11096306
2026-03-06 21:17:54.907869,11096388
2026-03-06 21:17:54.966426,11096408
2026-03-06 21:17:55.010249,11096490
2026-03-06 21:17:55.068117,11096510
2026-03-06 21:17:55.112337,11096592
2026-03-06 21:17:55.17002,11096612
2026-03-06 21:17:55.214286,11096694
2026-03-06 21:17:55.272271,11096714
2026-03-06 21:17:55.316105,11096796
2026-03-06 21:17:55.374204,11096816
2026-03-06 21:17:55.418399,11096898
2026-03-06 21:17:55.476146,11096918
2026-03-06 21:17:55.520193,11097000
2026-03-06 21:17:55.578421,11097020
2026-03-06 21:17:55.622075,11097102
2026-03-06 21:17:55.680366,11097122
2026-03-06 21:17:55.724496,11097204
2026-03-06 21:17:55.78259,11097224
2026-03-06 21:17:55.82672,11097306
2026-03-06 21:17:55.884406,11097326
2026-03-06 21:17:55.928273,11097408
2026-03-06 21:17:55.985961,11097428
2026-03-06 21:17:56.03041,11097510
2026-03-06 21:17:56.088409,11097530
2026-03-06 21:17:56.132014,11097612
2026-03-06 21:17:56.190281,11097632
2026-03-06 21:17:56.233757,11097714
2026-03-06 21:17:56.292004,11097734
2026-03-06 21:17:56.336142,11097816
2026-03-06 21:17:56.394369,11097836
2026-03-06 21:17:56.438066,11097918
2026-03-06 21:17:56.496503,11097938
2026-03-06 21:17:56.540863,11098020
2026-03-06 21:17:56.598017,11098040
2026-03-06 21:17:56.642336,11098122
2026-03-06 21:17:56.699995,11098142
2026-03-06 21:17:56.744096,11098224
2026-03-06 21:17:56.802495,11098244
2026-03-06 21:17:56.846208,11098326
2026-03-06 21:17:56.904276,11098346
2026-03-06 21:17:56.948085,11098428
2026-03-06 21:17:57.006714,11098448
2026-03-06 21:17:57.050641,11098530
2026-03-06 21:17:57.108862,11098550
2026-03-06 21:17:57.15244,11098632
2026-03-06 21:17:57.210734,11098652
2026-03-06 21:17:57.254732,11098734
2026-03-06 21:17:57.312936,11098754
2026-03-06 21:17:57.355962,11098836
2026-03-06 21:17:57.414557,11098856
2026-03-06 21:17:57.458579,11098938
2026-03-06 21:17:57.516734,11098958
2026-03-06 21:17:57.560402,11099040
2026-03-06 21:17:57.618479,11099060
2026-03-06 21:17:57.662261,11099142
2026-03-06 21:17:57.720402,11099162
2026-03-06 21:17:57.764427,11099244
2026-03-06 21:17:57.822693,11099264
2026-03-06 21:17:57.8662,11099346
2026-03-06 21:17:57.924775,11099366
2026-03-06 21:17:57.96785,11099448
2026-03-06 21:17:58.026687,11099468
2026-03-06 21:17:58.070285,11099550
2026-03-06 21:17:58.128472,11099570
2026-03-06 21:17:58.172606,11099652
2026-03-06 21:17:58.230569,11099672
2026-03-06 21:17:58.274299,11099754
2026-03-06 21:17:58.332227,11099774
2026-03-06 21:17:58.376349,11099856
2026-03-06 21:17:58.434604,11099876
2026-03-06 21:17:58.478304,11099958
2026-03-06 21:17:58.536217,11099978
2026-03-06 21:17:58.580473,11100060
2026-03-06 21:17:58.638859,11100080
2026-03-06 21:17:58.682763,11100162
2026-03-06 21:17:58.740712,11100182
2026-03-06 21:17:58.78468,11100264
2026-03-06 21:17:58.842607,11100284
2026-03-06 21:17:58.88637,11100366
2026-03-06 21:17:58.944316,11100386
2026-03-06 21:17:58.988247,11100468
2026-03-06 21:17:59.046513,11100488
2026-03-06 21:17:59.090801,11100570
2026-03-06 21:17:59.148631,11100590
2026-03-06 21:17:59.192694,11100672
2026-03-06 21:17:59.25057,11100692
2026-03-06 21:17:59.29396,11100774
2026-03-06 21:17:59.352362,11100794
2026-03-06 21:17:59.396316,11100876
2026-03-06 21:17:59.454761,11100896
2026-03-06 21:17:59.498649,11100978
2026-03-06 21:17:59.55674,11100998
2026-03-06 21:17:59.600298,11101080
2026-03-06 21:17:59.658708,11101100
2026-03-06 21:17:59.702085,11101182
2026-03-06 21:17:59.760989,11101202
2026-03-06 21:17:59.804357,11101284
2026-03-06 21:17:59.862734,11101304
2026-03-06 21:17:59.906299,11101386
2026-03-06 21:17:59.964774,11101406
2026-03-06 21:18:00.008772,11101488
2026-03-06 21:18:00.066491,11101508
2026-03-06 21:18:00.110799,11101590
2026-03-06 21:18:00.168892,11101610
2026-03-06 21:18:00.212358,11101692
2026-03-06 21:18:00.270414,11101712
2026-03-06 21:18:00.314382,11101794
2026-03-06 21:18:00.372451,11101814
2026-03-06 21:18:00.416266,11101896
2026-03-06 21:18:00.474094,11101916
2026-03-06 21:18:00.518384,11101998
2026-03-06 21:18:00.576927,11102018
2026-03-06 21:18:00.620299,11102100
2026-03-06 21:18:00.686752,11102120
2026-03-06 21:18:00.722784,11102202
2026-03-06 21:18:00.780386,11102222
2026-03-06 21:18:00.824496,11102304
2026-03-06 21:18:00.882303,11102324
2026-03-06 21:18:00.926273,11102406
2026-03-06 21:18:00.984329,11102426
2026-03-06 21:18:01.028581,11102508
2026-03-06 21:18:01.086336,11102528
2026-03-06 21:18:01.130375,11102610
2026-03-06 21:18:01.188106,11102630
2026-03-06 21:18:01.232525,11102712
2026-03-06 21:18:01.290801,11102732
2026-03-06 21:18:01.334154,11102814
2026-03-06 21:18:01.392729,11102834
2026-03-06 21:18:01.436465,11102916
2026-03-06 21:18:01.494366,11102936
2026-03-06 21:18:01.538368,11103018
2026-03-06 21:18:01.596109,11103038
2026-03-06 21:18:01.639975,11103120
2026-03-06 21:18:01.698352,11103140
2026-03-06 21:18:01.742685,11103222
2026-03-06 21:18:01.800377,11103242
2026-03-06 21:18:01.843913,11103324
2026-03-06 21:18:01.901938,11103344
2026-03-06 21:18:01.945892,11103426
2026-03-06 21:18:02.004263,11103446
2026-03-06 21:18:02.048101,11103528
2026-03-06 21:18:02.10617,11103548
2026-03-06 21:18:02.150165,11103630
2026-03-06 21:18:02.208557,11103650
2026-03-06 21:18:02.252126,11103732
2026-03-06 21:18:02.310511,11103752
2026-03-06 21:18:02.353964,11103834
2026-03-06 21:18:02.412289,11103854
2026-03-06 21:18:02.456071,11103936
2026-03-06 21:18:02.514315,11103956
2026-03-06 21:18:02.558349,11104038
2026-03-06 21:18:02.616591,11104058
2026-03-06 21:18:02.660065,11104140
2026-03-06 21:18:02.718476,11104160
2026-03-06 21:18:02.762551,11104242
2026-03-06 21:18:02.820422,11104262
2026-03-06 21:18:02.864612,11104344
2026-03-06 21:18:02.922508,11104364
2026-03-06 21:18:02.966084,11104446
2026-03-06 21:18:03.024412,11104466
2026-03-06 21:18:03.069132,11104548
2026-03-06 21:18:03.126829,11104568
2026-03-06 21:18:03.170864,11104650
2026-03-06 21:18:03.228632,11104670
2026-03-06 21:18:03.272586,11104752
2026-03-06 21:18:03.331016,11104772
2026-03-06 21:18:03.374384,11104854
2026-03-06 21:18:03.432913,11104874
2026-03-06 21:18:03.47649,11104956
2026-03-06 21:18:03.534341,11104976
2026-03-06 21:18:03.578877,11105058
2026-03-06 21:18:03.636981,11105078
2026-03-06 21:18:03.680873,11105160
2026-03-06 21:18:03.738755,11105180
2026-03-06 21:18:03.782519,11105262
2026-03-06 21:18:03.8407,11105282
2026-03-06 21:18:03.884355,11105364
2026-03-06 21:18:03.942781,11105384
2026-03-06 21:18:03.98628,11105466
2026-03-06 21:18:04.044738,11105486
2026-03-06 21:18:04.088201,11105568
2026-03-06 21:18:04.146436,11105588
2026-03-06 21:18:04.190248,11105670
2026-03-06 21:18:04.248338,11105690
2026-03-06 21:18:04.292773,11105772
2026-03-06 21:18:04.350903,11105792
2026-03-06 21:18:04.394369,11105874
2026-03-06 21:18:04.452821,11105894
2026-03-06 21:18:04.496926,11105976
2026-03-06 21:18:04.554754,11105996
2026-03-06 21:18:04.598415,11106078
2026-03-06 21:18:04.656946,11106098
2026-03-06 21:18:04.700106,11106180
2026-03-06 21:18:04.758444,11106200
2026-03-06 21:18:04.802068,11106282
2026-03-06 21:18:04.860739,11106302
2026-03-06 21:18:04.904412,11106384
2026-03-06 21:18:04.962656,11106404
2026-03-06 21:18:05.006181,11106486
2026-03-06 21:18:05.064403,11106506
2026-03-06 21:18:05.10808,11106588
2026-03-06 21:18:05.166917,11106608
2026-03-06 21:18:05.210104,11106690
2026-03-06 21:18:05.268552,11106710
2026-03-06 21:18:05.312314,11106792
2026-03-06 21:18:05.370422,11106812
2026-03-06 21:18:05.414466,11106894
2026-03-06 21:18:05.472708,11106914
2026-03-06 21:18:05.51614,11106996
2026-03-06 21:18:05.575016,11107016
2026-03-06 21:18:05.618252,11107098
2026-03-06 21:18:05.676518,11107118
2026-03-06 21:18:05.720107,11107200
2026-03-06 21:18:05.778571,11107220
2026-03-06 21:18:05.822555,11107302
2026-03-06 21:18:05.880592,11107322
2026-03-06 21:18:05.924516,11107404
2026-03-06 21:18:05.98277,11107424
2026-03-06 21:18:06.026065,11107506
2026-03-06 21:18:06.084638,11107526
2026-03-06 21:18:06.128347,11107608
2026-03-06 21:18:06.18619,11107628
2026-03-06 21:18:06.230416,11107710
2026-03-06 21:18:06.288559,11107730
2026-03-06 21:18:06.332617,11107812
2026-03-06 21:18:06.390255,11107832
2026-03-06 21:18:06.434329,11107914
2026-03-06 21:18:06.492869,11107934
2026-03-06 21:18:06.536762,11108016
2026-03-06 21:18:06.59426,11108036
2026-03-06 21:18:06.63842,11108118
2026-03-06 21:18:06.69658,11108138
2026-03-06 21:18:06.740502,11108220
2026-03-06 21:18:06.799115,11108240
2026-03-06 21:18:06.842803,11108322
2026-03-06 21:18:06.900987,11108342
2026-03-06 21:18:06.944463,11108424
2026-03-06 21:18:07.002408,11108444
2026-03-06 21:18:07.046273,11108526
2026-03-06 21:18:07.105111,11108546
2026-03-06 21:18:07.148639,11108628
2026-03-06 21:18:07.206943,11108648
2026-03-06 21:18:07.249869,11108730
2026-03-06 21:18:07.308476,11108750
2026-03-06 21:18:07.352506,11108832
2026-03-06 21:18:07.410512,11108852
2026-03-06 21:18:07.454089,11108934
2026-03-06 21:18:07.512257,11108954
2026-03-06 21:18:07.556138,11109036
2026-03-06 21:18:07.614515,11109056
2026-03-06 21:18:07.65883,11109138
2026-03-06 21:18:07.715995,11109158
2026-03-06 21:18:07.76078,11109240
2026-03-06 21:18:07.818525,11109260
2026-03-06 21:18:07.862558,11109342
2026-03-06 21:18:07.920877,11109362
2026-03-06 21:18:07.96445,11109444
2026-03-06 21:18:08.022785,11109464
2026-03-06 21:18:08.066343,11109546
2026-03-06 21:18:08.124549,11109566
2026-03-06 21:18:08.168549,11109648
2026-03-06 21:18:08.226381,11109668
2026-03-06 21:18:08.270593,11109750
2026-03-06 21:18:08.328566,11109770
2026-03-06 21:18:08.372659,11109852
2026-03-06 21:18:08.430307,11109872
2026-03-06 21:18:08.474534,11109954
2026-03-06 21:18:08.532477,11109974
2026-03-06 21:18:08.57624,11110056
2026-03-06 21:18:08.634713,11110076
2026-03-06 21:18:08.678055,11110158
2026-03-06 21:18:08.73638,11110178
2026-03-06 21:18:08.780782,11110260
2026-03-06 21:18:08.838382,11110280
2026-03-06 21:18:08.882545,11110362
2026-03-06 21:18:08.940402,11110382
2026-03-06 21:18:08.984459,11110464
2026-03-06 21:18:09.042571,11110484
2026-03-06 21:18:09.086061,11110566
2026-03-06 21:18:09.144294,11110586
2026-03-06 21:18:09.188558,11110668
2026-03-06 21:18:09.246415,11110688
2026-03-06 21:18:09.29025,11110770
2026-03-06 21:18:09.349585,11110790
2026-03-06 21:18:09.392515,11110872
2026-03-06 21:18:09.450609,11110892
2026-03-06 21:18:09.494323,11110974
2026-03-06 21:18:09.552454,11110994
2026-03-06 21:18:09.596259,11111076
2026-03-06 21:18:09.654746,11111096
2026-03-06 21:18:09.698403,11111178
2026-03-06 21:18:09.756138,11111198
2026-03-06 21:18:09.800284,11111280
2026-03-06 21:18:09.858701,11111300
2026-03-06 21:18:09.902791,11111382
2026-03-06 21:18:09.960453,11111402
2026-03-06 21:18:10.004155,11111484
2026-03-06 21:18:10.062671,11111504
