time,BOARD.HB_51.timestamp_ns
2026-03-06 21:14:18.314621,4398797371092
2026-03-06 21:14:18.751231,4399234038397
2026-03-06 21:14:19.758258,4400241049139
2026-03-06 21:14:20.764123,4401246937415
2026-03-06 21:14:21.771356,4402254131449
2026-03-06 21:14:22.778047,4403260833090
2026-03-06 21:14:23.785272,4404268079313
2026-03-06 21:14:24.792545,4405275311919
2026-03-06 21:14:25.799477,4406282206013
2026-03-06 21:14:26.806399,4407289172928
2026-03-06 21:14:27.814355,4408296561880
2026-03-06 21:14:28.820418,4409303226563
2026-03-06 21:14:29.825575,4410308258654
2026-03-06 21:14:30.832357,4411315101326
2026-03-06 21:14:31.83954,4412322280243
2026-03-06 21:14:32.84634,4413329136850
2026-03-06 21:14:33.853722,4414336381015
2026-03-06 21:14:34.860398,4415343151196
2026-03-06 21:14:35.867768,4416350446709
2026-03-06 21:14:36.874912,4417357646899
2026-03-06 21:14:37.881458,4418364183902
2026-03-06 21:14:38.886635,4419369394270
2026-03-06 21:14:39.893898,4420376680510
2026-03-06 21:14:40.900833,4421383591732
2026-03-06 21:14:41.908237,4422390816093
2026-03-06 21:14:42.9151,4423397871901
2026-03-06 21:14:43.92153,4424404302669
2026-03-06 21:14:44.928642,4425411361571
2026-03-06 21:14:45.935914,4426418653322
2026-03-06 21:14:46.942845,4427425565033
2026-03-06 21:14:47.948065,4428430829514
2026-03-06 21:14:48.95485,4429437563088
2026-03-06 21:14:49.961745,4430444508665
2026-03-06 21:14:50.969054,4431451817663
2026-03-06 21:14:51.976137,4432458920994
2026-03-06 21:14:52.982958,4433465688441
2026-03-06 21:14:53.990089,4434472777150
2026-03-06 21:14:54.997216,4435479952336
2026-03-06 21:14:56.004401,4436486900387
2026-03-06 21:14:57.008805,4437491575942
2026-03-06 21:14:58.016144,4438498884248
2026-03-06 21:14:59.022934,4439505602226
2026-03-06 21:15:00.030554,4440513226082
2026-03-06 21:15:01.037211,4441519924548
2026-03-06 21:15:02.043998,4442526776373
2026-03-06 21:15:03.050889,4443533663336
2026-03-06 21:15:04.058012,4444540805368
2026-03-06 21:15:05.065706,4445547607412
2026-03-06 21:15:06.07038,4446553187518
2026-03-06 21:15:07.077466,4447560228151
2026-03-06 21:15:08.084063,4448566849444
2026-03-06 21:15:09.091145,4449573889602
2026-03-06 21:15:10.098326,4450581088487
2026-03-06 21:15:11.105272,4451588036842
2026-03-06 21:15:12.112337,4452595049107
2026-03-06 21:15:13.119189,4453601925162
2026-03-06 21:15:14.12634,4454608762602
2026-03-06 21:15:15.131532,4455614308565
2026-03-06 21:15:16.138671,4456621229564
2026-03-06 21:15:17.145726,4457628471226
2026-03-06 21:15:18.152625,4458635411168
2026-03-06 21:15:19.159716,4459642464803
2026-03-06 21:15:20.166542,4460649285925
2026-03-06 21:15:21.173489,4461656168651
2026-03-06 21:15:22.180715,4462663445038
2026-03-06 21:15:23.18728,4463669914475
2026-03-06 21:15:24.188709,4464671443016
2026-03-06 21:15:25.19533,4465678092286
2026-03-06 21:15:26.20274,4466685492266
2026-03-06 21:15:27.209997,4467692714935
2026-03-06 21:15:28.216485,4468699195073
2026-03-06 21:15:29.223814,4469706606014
2026-03-06 21:15:30.230725,4470713519971
2026-03-06 21:15:31.237802,4471720558282
2026-03-06 21:15:32.244571,4472727320423
2026-03-06 21:15:33.249896,4473732601311
2026-03-06 21:15:34.256947,4474739675937
2026-03-06 21:15:35.264154,4475746825423
2026-03-06 21:15:36.270945,4476753687621
2026-03-06 21:15:37.27769,4477760370483
2026-03-06 21:15:38.284622,4478767396872
2026-03-06 21:15:39.291617,4479774370650
2026-03-06 21:15:40.299096,4480781810777
2026-03-06 21:15:41.306278,4481788559583
2026-03-06 21:15:42.310763,4482793518778
2026-03-06 21:15:43.31827,4483800921193
2026-03-06 21:15:44.325202,4484807951168
2026-03-06 21:15:45.332039,4485814816320
2026-03-06 21:15:46.339265,4486821986654
2026-03-06 21:15:47.345727,4487828496343
2026-03-06 21:15:48.353171,4488835903654
2026-03-06 21:15:49.360143,4489842952840
2026-03-06 21:15:50.366488,4490849317818
2026-03-06 21:15:51.371933,4491854689912
2026-03-06 21:15:52.379127,4492861759191
2026-03-06 21:15:53.385771,4493868589647
2026-03-06 21:15:54.393337,4494876128989
2026-03-06 21:15:55.400215,4495882961485
2026-03-06 21:15:56.407264,4496890016713
2026-03-06 21:15:57.414333,4497896963596
2026-03-06 21:15:58.420859,4498903647722
2026-03-06 21:15:59.428545,4499910958323
2026-03-06 21:16:00.433196,4500915976367
2026-03-06 21:16:01.440007,4501922787130
2026-03-06 21:16:02.447444,4502930168968
2026-03-06 21:16:03.454194,4503936930621
2026-03-06 21:16:04.46147,4504944249847
2026-03-06 21:16:05.468228,4505950976738
2026-03-06 21:16:06.475032,4506957799076
2026-03-06 21:16:07.482552,4507965293826
2026-03-06 21:16:08.489435,4508971864553
2026-03-06 21:16:09.494594,4509977355740
2026-03-06 21:16:10.501601,4510984384380
2026-03-06 21:16:11.508414,4511991201837
2026-03-06 21:16:12.515338,4512998111819
2026-03-06 21:16:13.522471,4514005247658
2026-03-06 21:16:14.529329,4515012103043
2026-03-06 21:16:15.536452,4516019190901
2026-03-06 21:16:16.543293,4517026072481
2026-03-06 21:16:17.550253,4518032878288
2026-03-06 21:16:18.555478,4519038205951
2026-03-06 21:16:19.562511,4520045257698
2026-03-06 21:16:20.569509,4521052258380
2026-03-06 21:16:21.576825,4522059563228
2026-03-06 21:16:22.583445,4523066201522
2026-03-06 21:16:23.590411,4524073210991
2026-03-06 21:16:24.597652,4525080416488
2026-03-06 21:16:25.604997,4526087770005
2026-03-06 21:16:26.611457,4527094256202
2026-03-06 21:16:27.616859,4528099634408
2026-03-06 21:16:28.623974,4529106747630
2026-03-06 21:16:29.631047,4530113825651
2026-03-06 21:16:30.636089,4531118847343
2026-03-06 21:16:31.642725,4532125427665
2026-03-06 21:16:32.650005,4533132787058
2026-03-06 21:16:33.65673,4534139490219
2026-03-06 21:16:34.663495,4535146285321
2026-03-06 21:16:35.670621,4536153391196
2026-03-06 21:16:36.672212,4537154725413
2026-03-06 21:16:37.679219,4538161966319
2026-03-06 21:16:38.6859,4539168628732
2026-03-06 21:16:39.692752,4540175484387
2026-03-06 21:16:40.699829,4541182602368
2026-03-06 21:16:41.707297,4542190054785
2026-03-06 21:16:42.713773,4543196539669
2026-03-06 21:16:43.720779,4544203547963
2026-03-06 21:16:44.727861,4545210242491
2026-03-06 21:16:45.733347,4546216106946
2026-03-06 21:16:46.740076,4547222817962
2026-03-06 21:16:47.746965,4548229689271
2026-03-06 21:16:48.754399,4549236591892
2026-03-06 21:16:49.760911,4550243630853
2026-03-06 21:16:50.768366,4551251118388
2026-03-06 21:16:51.77526,4552257996382
2026-03-06 21:16:52.781926,4553264707901
2026-03-06 21:16:53.789316,4554271432677
2026-03-06 21:16:54.794225,4555276986391
2026-03-06 21:16:55.801356,4556284116117
2026-03-06 21:16:56.8085,4557291275498
2026-03-06 21:16:57.815256,4558297988352
2026-03-06 21:16:58.822023,4559304792461
2026-03-06 21:16:59.829302,4560312068450
2026-03-06 21:17:00.836425,4561319221178
2026-03-06 21:17:01.843449,4562326190108
2026-03-06 21:17:02.850174,4563332578233
2026-03-06 21:17:03.855205,4564337958544
2026-03-06 21:17:04.862184,4565344848826
2026-03-06 21:17:05.869441,4566352187317
2026-03-06 21:17:06.876401,4567359152971
2026-03-06 21:17:07.883494,4568366277160
2026-03-06 21:17:08.890498,4569373197302
2026-03-06 21:17:09.897408,4570380123623
2026-03-06 21:17:10.904307,4571387061466
2026-03-06 21:17:11.91172,4572393802263
2026-03-06 21:17:12.916524,4573399253428
2026-03-06 21:17:13.923769,4574406541005
2026-03-06 21:17:14.930678,4575413408561
2026-03-06 21:17:15.937544,4576420209810
2026-03-06 21:17:16.944426,4577427164214
2026-03-06 21:17:17.951524,4578434251648
2026-03-06 21:17:18.958515,4579441230361
2026-03-06 21:17:19.965534,4580448304211
2026-03-06 21:17:20.972432,4581455236757
2026-03-06 21:17:21.977243,4582460009691
2026-03-06 21:17:22.984704,4583467499301
2026-03-06 21:17:23.991921,4584474489454
2026-03-06 21:17:24.996969,4585479648338
2026-03-06 21:17:26.003881,4586486657512
2026-03-06 21:17:27.010804,4587493560064
2026-03-06 21:17:28.017605,4588500367023
2026-03-06 21:17:29.025256,4589507397999
2026-03-06 21:17:30.031996,4590514222333
2026-03-06 21:17:31.036415,4591519215333
2026-03-06 21:17:32.043958,4592526715330
2026-03-06 21:17:33.050563,4593533322598
2026-03-06 21:17:34.057695,4594540466662
2026-03-06 21:17:35.065043,4595547809153
2026-03-06 21:17:36.07226,4596554958903
2026-03-06 21:17:37.078764,4597561422052
2026-03-06 21:17:38.0859,4598568675447
2026-03-06 21:17:39.092852,4599575270029
2026-03-06 21:17:40.09778,4600580530070
2026-03-06 21:17:41.104724,4601587480525
2026-03-06 21:17:42.112108,4602594869540
2026-03-06 21:17:43.118994,4603601758673
2026-03-06 21:17:44.126217,4604608909423
2026-03-06 21:17:45.133155,4605615915497
2026-03-06 21:17:46.139945,4606622672600
2026-03-06 21:17:47.144923,4607627688420
2026-03-06 21:17:48.152169,4608634917499
2026-03-06 21:17:49.153132,4609635876008
2026-03-06 21:17:50.16023,4610642966892
2026-03-06 21:17:51.167288,4611649942684
2026-03-06 21:17:52.173966,4612656731716
2026-03-06 21:17:53.180848,4613663635510
2026-03-06 21:17:54.187967,4614670714874
2026-03-06 21:17:55.195494,4615678243957
