time,TC_Cal.CH4.channel_id
2026-03-06 21:14:19.123219,4
2026-03-06 21:14:19.123697,4
2026-03-06 21:14:19.250506,4
2026-03-06 21:14:19.250974,4
2026-03-06 21:14:19.376952,4
2026-03-06 21:14:19.377006,4
2026-03-06 21:14:19.377241,4
2026-03-06 21:14:19.504981,4
2026-03-06 21:14:19.505199,4
2026-03-06 21:14:19.506412,4
2026-03-06 21:14:19.631281,4
2026-03-06 21:14:19.631841,4
2026-03-06 21:14:19.632022,4
2026-03-06 21:14:19.632224,4
2026-03-06 21:14:19.632335,4
2026-03-06 21:14:19.758121,4
2026-03-06 21:14:19.758167,4
2026-03-06 21:14:19.758229,4
2026-03-06 21:14:19.758326,4
2026-03-06 21:14:19.758558,4
2026-03-06 21:14:19.88593,4
2026-03-06 21:14:19.885956,4
2026-03-06 21:14:19.885976,4
2026-03-06 21:14:19.885998,4
2026-03-06 21:14:19.886022,4
2026-03-06 21:14:19.886041,4
2026-03-06 21:14:19.886072,4
2026-03-06 21:14:19.886106,4
2026-03-06 21:14:19.886143,4
2026-03-06 21:14:19.886272,4
2026-03-06 21:14:20.017124,4
2026-03-06 21:14:20.017173,4
2026-03-06 21:14:20.017231,4
2026-03-06 21:14:20.017289,4
2026-03-06 21:14:20.017377,4
2026-03-06 21:14:20.017461,4
2026-03-06 21:14:20.017758,4
2026-03-06 21:14:20.144084,4
2026-03-06 21:14:20.144108,4
2026-03-06 21:14:20.144118,4
2026-03-06 21:14:20.144134,4
2026-03-06 21:14:20.144157,4
2026-03-06 21:14:20.14421,4
2026-03-06 21:14:20.144251,4
2026-03-06 21:14:20.14429,4
2026-03-06 21:14:20.144335,4
2026-03-06 21:14:20.144441,4
2026-03-06 21:14:20.271227,4
2026-03-06 21:14:20.271276,4
2026-03-06 21:14:20.271317,4
2026-03-06 21:14:20.271362,4
2026-03-06 21:14:20.271409,4
2026-03-06 21:14:20.271454,4
2026-03-06 21:14:20.271496,4
2026-03-06 21:14:20.271947,4
2026-03-06 21:14:20.397991,4
2026-03-06 21:14:20.398026,4
2026-03-06 21:14:20.398058,4
2026-03-06 21:14:20.398107,4
2026-03-06 21:14:20.398152,4
2026-03-06 21:14:20.398193,4
2026-03-06 21:14:20.398206,4
2026-03-06 21:14:20.398237,4
2026-03-06 21:14:20.39828,4
2026-03-06 21:14:20.398319,4
2026-03-06 21:14:20.525102,4
2026-03-06 21:14:20.52515,4
2026-03-06 21:14:20.525189,4
2026-03-06 21:14:20.525228,4
2026-03-06 21:14:20.525303,4
2026-03-06 21:14:20.525428,4
2026-03-06 21:14:20.525764,4
2026-03-06 21:14:20.652183,4
2026-03-06 21:14:20.652431,4
2026-03-06 21:14:20.652459,4
2026-03-06 21:14:20.652477,4
2026-03-06 21:14:20.652499,4
