time,RTD.CH1.raw_resistance_counts
2026-03-06 21:14:18.315725,4292606666
2026-03-06 21:14:18.315827,4292593177
2026-03-06 21:14:18.315837,4292598074
2026-03-06 21:14:18.315845,4292585639
2026-03-06 21:14:18.315854,4292588555
2026-03-06 21:14:18.315863,4292588047
2026-03-06 21:14:18.315871,4292595995
2026-03-06 21:14:18.31588,8633475
2026-03-06 21:14:18.315888,1262274
2026-03-06 21:14:18.316867,4293746160
2026-03-06 21:14:18.316875,4292977233
2026-03-06 21:14:18.31688,4292713240
2026-03-06 21:14:18.316884,4292638379
2026-03-06 21:14:18.316889,4292602274
2026-03-06 21:14:18.316894,4292581884
2026-03-06 21:14:18.316898,4292581691
2026-03-06 21:14:18.316903,4292583968
2026-03-06 21:14:18.316907,4292592092
2026-03-06 21:14:18.317431,4292604981
2026-03-06 21:14:18.31744,4292608401
2026-03-06 21:14:18.317444,4292609491
2026-03-06 21:14:18.317449,4292602564
2026-03-06 21:14:18.317453,4292604166
2026-03-06 21:14:18.317458,4292594002
2026-03-06 21:14:18.317462,4292586542
2026-03-06 21:14:18.317466,4292590392
2026-03-06 21:14:18.317471,4292586450
2026-03-06 21:14:18.319361,4292589877
2026-03-06 21:14:18.319372,4292598902
2026-03-06 21:14:18.319376,4292596475
2026-03-06 21:14:18.319381,4292612788
2026-03-06 21:14:18.319386,4292606039
2026-03-06 21:14:18.31939,4292601169
2026-03-06 21:14:18.319394,4292609051
2026-03-06 21:14:18.319399,4292597764
2026-03-06 21:14:18.319403,4292593770
2026-03-06 21:14:18.332773,4292581131
2026-03-06 21:14:18.3328,4292596335
2026-03-06 21:14:18.332805,4292603741
2026-03-06 21:14:18.33281,4292615578
2026-03-06 21:14:18.332814,4292614344
2026-03-06 21:14:18.332819,4292612261
2026-03-06 21:14:18.332823,4292611434
2026-03-06 21:14:18.332827,4292595897
2026-03-06 21:14:18.332832,4292590205
2026-03-06 21:14:18.467969,4292577610
2026-03-06 21:14:18.467992,4292591150
2026-03-06 21:14:18.467997,4292592695
2026-03-06 21:14:18.468001,4292593215
2026-03-06 21:14:18.468006,4292609896
2026-03-06 21:14:18.46801,4292609209
2026-03-06 21:14:18.468014,4292602208
2026-03-06 21:14:18.468019,4292612523
2026-03-06 21:14:18.468023,4292608549
2026-03-06 21:14:18.603015,4292584946
2026-03-06 21:14:18.603048,4292583732
2026-03-06 21:14:18.603055,4292584159
2026-03-06 21:14:18.603061,4292590102
2026-03-06 21:14:18.603067,4292607016
2026-03-06 21:14:18.603073,4292613564
2026-03-06 21:14:18.603079,4292615858
2026-03-06 21:14:18.603085,4292613562
2026-03-06 21:14:18.603091,4292607024
2026-03-06 21:14:18.737733,4292595687
2026-03-06 21:14:18.737777,4292605663
2026-03-06 21:14:18.73779,4292576503
2026-03-06 21:14:18.737795,4292590047
2026-03-06 21:14:18.737799,4292601678
2026-03-06 21:14:18.737803,4292598867
2026-03-06 21:14:18.737808,4292616637
2026-03-06 21:14:18.737812,4292611786
2026-03-06 21:14:18.737817,4292612488
2026-03-06 21:14:18.872708,4292603321
2026-03-06 21:14:18.872734,4292598072
2026-03-06 21:14:18.872739,4292602857
2026-03-06 21:14:18.872745,4292592260
2026-03-06 21:14:18.872751,4292592349
2026-03-06 21:14:18.872757,4292593709
2026-03-06 21:14:18.872762,4292609141
2026-03-06 21:14:18.872768,4292603978
2026-03-06 21:14:18.872774,4292611823
2026-03-06 21:14:19.012078,4292574921
2026-03-06 21:14:19.012095,4292601739
2026-03-06 21:14:19.0121,4292612694
2026-03-06 21:14:19.012104,4292608977
