time,ACT.GSE_Med_Press_Control.raw_adc_counts
2026-03-06 21:20:10.93327,0
2026-03-06 21:20:10.976551,0
2026-03-06 21:20:11.03528,0
2026-03-06 21:20:11.078572,0
2026-03-06 21:20:11.137799,0
2026-03-06 21:20:11.180926,0
2026-03-06 21:20:11.239646,0
2026-03-06 21:20:11.282519,0
2026-03-06 21:20:11.341283,0
2026-03-06 21:20:11.384462,0
2026-03-06 21:20:11.443457,0
2026-03-06 21:20:11.486685,0
2026-03-06 21:20:11.545677,0
2026-03-06 21:20:11.588577,0
2026-03-06 21:20:11.647723,0
2026-03-06 21:20:11.690663,0
2026-03-06 21:20:11.749649,0
2026-03-06 21:20:11.792562,0
2026-03-06 21:20:11.851311,0
2026-03-06 21:20:11.894527,0
2026-03-06 21:20:11.953739,0
2026-03-06 21:20:11.996909,0
2026-03-06 21:20:12.055234,0
2026-03-06 21:20:12.098653,0
2026-03-06 21:20:12.157306,0
2026-03-06 21:20:12.200711,0
2026-03-06 21:20:12.259349,0
2026-03-06 21:20:12.302788,0
2026-03-06 21:20:12.361604,0
2026-03-06 21:20:12.40491,0
2026-03-06 21:20:12.463523,0
2026-03-06 21:20:12.50692,0
2026-03-06 21:20:12.565876,0
2026-03-06 21:20:12.608729,0
2026-03-06 21:20:12.667815,0
2026-03-06 21:20:12.710805,0
2026-03-06 21:20:12.769609,0
2026-03-06 21:20:12.812611,0
2026-03-06 21:20:12.871486,0
2026-03-06 21:20:12.914472,0
2026-03-06 21:20:12.97364,0
2026-03-06 21:20:13.017299,0
2026-03-06 21:20:13.075723,0
2026-03-06 21:20:13.118625,0
2026-03-06 21:20:13.178003,0
2026-03-06 21:20:13.220695,0
2026-03-06 21:20:13.279453,0
2026-03-06 21:20:13.322396,0
2026-03-06 21:20:13.381587,0
2026-03-06 21:20:13.4245,0
2026-03-06 21:20:13.483356,0
2026-03-06 21:20:13.526788,0
2026-03-06 21:20:13.585484,0
2026-03-06 21:20:13.628664,0
2026-03-06 21:20:13.687493,0
2026-03-06 21:20:13.730546,0
2026-03-06 21:20:13.789373,0
2026-03-06 21:20:13.832672,0
2026-03-06 21:20:13.891581,0
2026-03-06 21:20:13.934864,0
2026-03-06 21:20:13.993772,0
2026-03-06 21:20:14.036936,0
2026-03-06 21:20:14.095258,0
2026-03-06 21:20:14.138763,0
2026-03-06 21:20:14.197397,0
2026-03-06 21:20:14.240856,0
2026-03-06 21:20:14.299802,0
2026-03-06 21:20:14.342534,0
2026-03-06 21:20:14.401633,0
2026-03-06 21:20:14.444786,0
2026-03-06 21:20:14.50358,0
2026-03-06 21:20:14.546963,0
2026-03-06 21:20:14.60562,0
2026-03-06 21:20:14.649215,0
2026-03-06 21:20:14.707506,0
2026-03-06 21:20:14.750882,0
2026-03-06 21:20:14.809667,0
2026-03-06 21:20:14.852885,0
2026-03-06 21:20:14.911355,0
2026-03-06 21:20:14.954982,0
2026-03-06 21:20:15.013471,0
2026-03-06 21:20:15.056745,0
2026-03-06 21:20:15.115406,0
2026-03-06 21:20:15.158802,0
2026-03-06 21:20:15.217472,0
2026-03-06 21:20:15.260752,0
2026-03-06 21:20:15.320141,0
2026-03-06 21:20:15.36273,0
2026-03-06 21:20:15.421727,0
2026-03-06 21:20:15.465014,0
2026-03-06 21:20:15.523578,0
2026-03-06 21:20:15.566828,0
2026-03-06 21:20:15.625362,0
2026-03-06 21:20:15.66914,0
2026-03-06 21:20:15.727225,0
2026-03-06 21:20:15.77046,0
2026-03-06 21:20:15.829523,0
2026-03-06 21:20:15.872854,0
2026-03-06 21:20:15.931554,0
2026-03-06 21:20:15.974914,0
2026-03-06 21:20:16.033932,0
2026-03-06 21:20:16.076458,0
2026-03-06 21:20:16.135653,0
2026-03-06 21:20:16.179353,0
2026-03-06 21:20:16.237332,0
2026-03-06 21:20:16.280794,0
2026-03-06 21:20:16.339733,0
2026-03-06 21:20:16.382642,0
2026-03-06 21:20:16.441461,0
2026-03-06 21:20:16.485031,0
2026-03-06 21:20:16.543743,0
2026-03-06 21:20:16.586928,0
2026-03-06 21:20:16.645477,0
2026-03-06 21:20:16.688476,0
2026-03-06 21:20:16.747419,0
2026-03-06 21:20:16.791051,0
2026-03-06 21:20:16.84944,0
2026-03-06 21:20:16.892989,0
2026-03-06 21:20:16.951304,0
2026-03-06 21:20:16.99495,0
2026-03-06 21:20:17.053332,0
2026-03-06 21:20:17.097035,0
2026-03-06 21:20:17.155618,0
2026-03-06 21:20:17.198943,0
2026-03-06 21:20:17.257596,0
2026-03-06 21:20:17.300697,0
2026-03-06 21:20:17.359492,0
2026-03-06 21:20:17.402528,0
2026-03-06 21:20:17.461367,0
2026-03-06 21:20:17.50453,0
2026-03-06 21:20:17.56392,0
2026-03-06 21:20:17.606812,0
2026-03-06 21:20:17.665431,0
2026-03-06 21:20:17.709103,0
2026-03-06 21:20:17.767449,0
2026-03-06 21:20:17.810921,0
2026-03-06 21:20:17.869767,0
2026-03-06 21:20:17.912725,0
2026-03-06 21:20:17.971434,0
2026-03-06 21:20:18.014991,0
2026-03-06 21:20:18.073725,0
2026-03-06 21:20:18.116905,0
2026-03-06 21:20:18.175274,0
2026-03-06 21:20:18.218778,0
2026-03-06 21:20:18.277726,0
2026-03-06 21:20:18.321036,0
2026-03-06 21:20:18.379381,0
2026-03-06 21:20:18.422874,0
2026-03-06 21:20:18.481655,0
2026-03-06 21:20:18.524579,0
2026-03-06 21:20:18.583424,0
2026-03-06 21:20:18.62688,0
2026-03-06 21:20:18.685578,0
2026-03-06 21:20:18.728809,0
2026-03-06 21:20:18.787517,0
2026-03-06 21:20:18.830879,0
2026-03-06 21:20:18.889452,0
2026-03-06 21:20:18.933077,0
2026-03-06 21:20:18.991749,0
2026-03-06 21:20:19.034711,0
2026-03-06 21:20:19.093434,0
2026-03-06 21:20:19.136737,0
2026-03-06 21:20:19.195474,0
2026-03-06 21:20:19.238922,0
2026-03-06 21:20:19.297818,0
2026-03-06 21:20:19.34044,0
2026-03-06 21:20:19.399734,0
2026-03-06 21:20:19.443194,0
2026-03-06 21:20:19.501553,0
2026-03-06 21:20:19.544888,0
2026-03-06 21:20:19.603442,0
2026-03-06 21:20:19.646988,0
2026-03-06 21:20:19.705869,0
2026-03-06 21:20:19.749206,0
2026-03-06 21:20:19.807272,0
2026-03-06 21:20:19.850674,0
2026-03-06 21:20:19.909291,0
2026-03-06 21:20:19.953093,0
2026-03-06 21:20:20.011661,0
2026-03-06 21:20:20.054818,0
2026-03-06 21:20:20.113695,0
2026-03-06 21:20:20.156822,0
2026-03-06 21:20:20.215995,0
2026-03-06 21:20:20.259108,0
2026-03-06 21:20:20.317632,0
2026-03-06 21:20:20.360956,0
2026-03-06 21:20:20.4192,0
2026-03-06 21:20:20.462334,0
2026-03-06 21:20:20.521566,0
2026-03-06 21:20:20.564915,0
2026-03-06 21:20:20.623477,0
2026-03-06 21:20:20.666522,0
2026-03-06 21:20:20.725752,0
2026-03-06 21:20:20.769025,0
2026-03-06 21:20:20.827833,0
2026-03-06 21:20:20.870526,0
2026-03-06 21:20:20.929778,0
2026-03-06 21:20:20.973036,0
2026-03-06 21:20:21.031914,0
2026-03-06 21:20:21.074979,0
2026-03-06 21:20:21.133468,0
2026-03-06 21:20:21.176633,0
2026-03-06 21:20:21.235925,0
2026-03-06 21:20:21.278942,0
2026-03-06 21:20:21.337597,0
2026-03-06 21:20:21.380759,0
2026-03-06 21:20:21.439607,0
2026-03-06 21:20:21.482868,0
2026-03-06 21:20:21.541788,0
2026-03-06 21:20:21.585165,0
2026-03-06 21:20:21.643472,0
2026-03-06 21:20:21.686769,0
2026-03-06 21:20:21.74568,0
2026-03-06 21:20:21.788882,0
2026-03-06 21:20:21.847548,0
2026-03-06 21:20:21.890883,0
2026-03-06 21:20:21.949691,0
2026-03-06 21:20:21.99301,0
2026-03-06 21:20:22.051694,0
2026-03-06 21:20:22.094724,0
2026-03-06 21:20:22.15392,0
2026-03-06 21:20:22.196574,0
2026-03-06 21:20:22.255558,0
2026-03-06 21:20:22.298796,0
2026-03-06 21:20:22.35723,0
2026-03-06 21:20:22.401046,0
2026-03-06 21:20:22.459384,0
2026-03-06 21:20:22.502595,0
2026-03-06 21:20:22.561574,0
2026-03-06 21:20:22.604978,0
2026-03-06 21:20:22.663776,0
2026-03-06 21:20:22.706792,0
2026-03-06 21:20:22.765572,0
2026-03-06 21:20:22.80868,0
2026-03-06 21:20:22.86754,0
2026-03-06 21:20:22.911016,0
2026-03-06 21:20:22.96998,0
2026-03-06 21:20:23.012948,0
2026-03-06 21:20:23.07159,0
2026-03-06 21:20:23.114913,0
2026-03-06 21:20:23.173484,0
2026-03-06 21:20:23.216781,0
2026-03-06 21:20:23.275673,0
2026-03-06 21:20:23.318597,0
2026-03-06 21:20:23.377157,0
2026-03-06 21:20:23.420484,0
2026-03-06 21:20:23.479918,0
2026-03-06 21:20:23.523003,0
2026-03-06 21:20:23.581552,0
2026-03-06 21:20:23.624505,0
2026-03-06 21:20:23.683823,0
2026-03-06 21:20:23.726904,0
2026-03-06 21:20:23.785379,0
2026-03-06 21:20:23.829174,0
2026-03-06 21:20:23.887902,0
2026-03-06 21:20:23.930583,0
2026-03-06 21:20:23.989661,0
2026-03-06 21:20:24.033182,0
2026-03-06 21:20:24.091807,0
2026-03-06 21:20:24.134958,0
2026-03-06 21:20:24.193362,0
2026-03-06 21:20:24.236601,0
2026-03-06 21:20:24.295778,0
2026-03-06 21:20:24.338804,0
2026-03-06 21:20:24.397854,0
2026-03-06 21:20:24.441135,0
2026-03-06 21:20:24.499767,0
2026-03-06 21:20:24.543045,0
2026-03-06 21:20:24.601718,0
2026-03-06 21:20:24.644956,0
2026-03-06 21:20:24.70339,0
2026-03-06 21:20:24.746938,0
2026-03-06 21:20:24.805755,0
2026-03-06 21:20:24.848674,0
2026-03-06 21:20:24.907528,0
2026-03-06 21:20:24.950939,0
2026-03-06 21:20:25.009995,0
2026-03-06 21:20:25.052661,0
2026-03-06 21:20:25.111582,0
2026-03-06 21:20:25.155115,0
2026-03-06 21:20:25.213724,0
2026-03-06 21:20:25.257305,0
2026-03-06 21:20:25.31598,0
2026-03-06 21:20:25.3588,0
2026-03-06 21:20:25.417722,0
2026-03-06 21:20:25.460583,0
2026-03-06 21:20:25.51951,0
2026-03-06 21:20:25.562946,0
2026-03-06 21:20:25.622005,0
2026-03-06 21:20:25.664856,0
2026-03-06 21:20:25.723901,0
2026-03-06 21:20:25.766526,0
2026-03-06 21:20:25.825454,0
2026-03-06 21:20:25.868756,0
2026-03-06 21:20:25.92743,0
2026-03-06 21:20:25.970702,0
2026-03-06 21:20:26.029528,0
2026-03-06 21:20:26.072649,0
2026-03-06 21:20:26.131782,0
2026-03-06 21:20:26.174709,0
2026-03-06 21:20:26.233391,0
2026-03-06 21:20:26.276926,0
2026-03-06 21:20:26.335594,0
2026-03-06 21:20:26.378862,0
2026-03-06 21:20:26.437976,0
2026-03-06 21:20:26.480792,0
2026-03-06 21:20:26.53972,0
2026-03-06 21:20:26.582996,0
2026-03-06 21:20:26.641486,0
2026-03-06 21:20:26.684744,0
2026-03-06 21:20:26.743921,0
2026-03-06 21:20:26.786751,0
2026-03-06 21:20:26.845779,0
2026-03-06 21:20:26.888981,0
2026-03-06 21:20:26.94761,0
2026-03-06 21:20:26.990983,0
2026-03-06 21:20:27.049667,0
2026-03-06 21:20:27.092766,0
2026-03-06 21:20:27.151772,0
2026-03-06 21:20:27.194736,0
2026-03-06 21:20:27.253728,0
2026-03-06 21:20:27.296711,0
2026-03-06 21:20:27.355456,0
2026-03-06 21:20:27.399221,0
2026-03-06 21:20:27.457923,0
2026-03-06 21:20:27.500565,0
2026-03-06 21:20:27.559685,0
2026-03-06 21:20:27.602905,0
2026-03-06 21:20:27.661752,0
2026-03-06 21:20:27.704875,0
2026-03-06 21:20:27.76387,0
2026-03-06 21:20:27.807147,0
2026-03-06 21:20:27.865822,0
2026-03-06 21:20:27.908576,0
2026-03-06 21:20:27.968022,0
2026-03-06 21:20:28.010893,0
2026-03-06 21:20:28.069759,0
2026-03-06 21:20:28.113064,0
2026-03-06 21:20:28.171326,0
2026-03-06 21:20:28.214853,0
2026-03-06 21:20:28.273785,0
2026-03-06 21:20:28.316784,0
2026-03-06 21:20:28.375571,0
2026-03-06 21:20:28.418519,0
2026-03-06 21:20:28.477698,0
2026-03-06 21:20:28.520909,0
2026-03-06 21:20:28.579911,0
2026-03-06 21:20:28.623051,0
2026-03-06 21:20:28.681811,0
2026-03-06 21:20:28.724674,0
2026-03-06 21:20:28.783687,0
2026-03-06 21:20:28.827571,0
2026-03-06 21:20:28.885655,0
2026-03-06 21:20:28.92896,0
2026-03-06 21:20:28.987886,0
2026-03-06 21:20:29.030539,0
2026-03-06 21:20:29.089956,0
2026-03-06 21:20:29.133006,0
2026-03-06 21:20:29.191875,0
2026-03-06 21:20:29.234907,0
2026-03-06 21:20:29.293428,0
2026-03-06 21:20:29.336691,0
2026-03-06 21:20:29.395706,0
2026-03-06 21:20:29.438715,0
2026-03-06 21:20:29.497842,0
2026-03-06 21:20:29.540629,0
2026-03-06 21:20:29.599935,0
2026-03-06 21:20:29.642984,0
2026-03-06 21:20:29.701443,0
2026-03-06 21:20:29.744788,0
2026-03-06 21:20:29.803593,0
2026-03-06 21:20:29.847119,0
2026-03-06 21:20:29.905862,0
2026-03-06 21:20:29.94918,0
2026-03-06 21:20:30.007829,0
2026-03-06 21:20:30.050991,0
2026-03-06 21:20:30.109537,0
2026-03-06 21:20:30.152909,0
2026-03-06 21:20:30.211409,0
2026-03-06 21:20:30.25503,0
2026-03-06 21:20:30.313578,0
2026-03-06 21:20:30.356376,0
2026-03-06 21:20:30.415735,0
2026-03-06 21:20:30.458869,0
2026-03-06 21:20:30.517418,0
2026-03-06 21:20:30.561071,0
2026-03-06 21:20:30.619609,0
2026-03-06 21:20:30.663109,0
2026-03-06 21:20:30.721905,0
2026-03-06 21:20:30.764867,0
2026-03-06 21:20:30.82396,0
2026-03-06 21:20:30.867092,0
2026-03-06 21:20:30.925394,0
2026-03-06 21:20:30.969108,0
2026-03-06 21:20:31.027805,0
2026-03-06 21:20:31.070792,0
2026-03-06 21:20:31.129798,0
2026-03-06 21:20:31.172702,0
2026-03-06 21:20:31.231801,0
2026-03-06 21:20:31.274781,0
2026-03-06 21:20:31.33424,0
2026-03-06 21:20:31.376503,0
2026-03-06 21:20:31.435617,0
2026-03-06 21:20:31.478662,0
2026-03-06 21:20:31.53784,0
2026-03-06 21:20:31.581018,0
2026-03-06 21:20:31.639471,0
2026-03-06 21:20:31.682927,0
2026-03-06 21:20:31.742083,0
2026-03-06 21:20:31.785048,0
2026-03-06 21:20:31.84348,0
2026-03-06 21:20:31.88686,0
2026-03-06 21:20:31.945962,0
2026-03-06 21:20:31.988424,0
2026-03-06 21:20:32.047836,0
2026-03-06 21:20:32.091029,0
2026-03-06 21:20:32.149475,0
2026-03-06 21:20:32.192877,0
2026-03-06 21:20:32.25182,0
2026-03-06 21:20:32.295065,0
2026-03-06 21:20:32.353493,0
2026-03-06 21:20:32.39654,0
2026-03-06 21:20:32.455343,0
2026-03-06 21:20:32.498687,0
2026-03-06 21:20:32.557747,0
2026-03-06 21:20:32.601064,0
2026-03-06 21:20:32.659422,0
2026-03-06 21:20:32.702591,0
2026-03-06 21:20:32.762049,0
2026-03-06 21:20:32.8051,0
2026-03-06 21:20:32.863549,0
2026-03-06 21:20:32.906968,0
2026-03-06 21:20:32.965616,0
2026-03-06 21:20:33.009256,0
2026-03-06 21:20:33.067865,0
2026-03-06 21:20:33.110746,0
2026-03-06 21:20:33.169522,0
2026-03-06 21:20:33.21277,0
2026-03-06 21:20:33.272014,0
2026-03-06 21:20:33.314726,0
2026-03-06 21:20:33.373902,0
2026-03-06 21:20:33.417137,0
2026-03-06 21:20:33.475762,0
2026-03-06 21:20:33.518579,0
2026-03-06 21:20:33.577638,0
2026-03-06 21:20:33.620683,0
2026-03-06 21:20:33.679737,0
2026-03-06 21:20:33.723019,0
2026-03-06 21:20:33.781693,0
2026-03-06 21:20:33.824631,0
2026-03-06 21:20:33.883696,0
2026-03-06 21:20:33.926525,0
2026-03-06 21:20:33.985507,0
2026-03-06 21:20:34.028762,0
2026-03-06 21:20:34.087477,0
2026-03-06 21:20:34.131204,0
2026-03-06 21:20:34.18998,0
2026-03-06 21:20:34.233405,0
2026-03-06 21:20:34.291775,0
2026-03-06 21:20:34.334963,0
2026-03-06 21:20:34.39389,0
2026-03-06 21:20:34.436851,0
2026-03-06 21:20:34.495877,0
2026-03-06 21:20:34.538524,0
2026-03-06 21:20:34.597422,0
2026-03-06 21:20:34.641395,0
2026-03-06 21:20:34.699503,0
2026-03-06 21:20:34.742505,0
2026-03-06 21:20:34.801737,0
2026-03-06 21:20:34.844661,0
2026-03-06 21:20:34.903938,0
2026-03-06 21:20:34.94699,0
2026-03-06 21:20:35.005647,0
2026-03-06 21:20:35.048674,0
2026-03-06 21:20:35.107566,0
2026-03-06 21:20:35.150774,0
2026-03-06 21:20:35.209794,0
2026-03-06 21:20:35.252974,0
2026-03-06 21:20:35.311715,0
2026-03-06 21:20:35.354704,0
2026-03-06 21:20:35.413725,0
2026-03-06 21:20:35.45687,0
2026-03-06 21:20:35.515619,0
2026-03-06 21:20:35.558945,0
2026-03-06 21:20:35.617576,0
2026-03-06 21:20:35.660496,0
2026-03-06 21:20:35.719863,0
2026-03-06 21:20:35.762705,0
2026-03-06 21:20:35.821795,0
2026-03-06 21:20:35.864591,0
2026-03-06 21:20:35.923796,0
2026-03-06 21:20:35.96669,0
2026-03-06 21:20:36.025923,0
2026-03-06 21:20:36.068753,0
2026-03-06 21:20:36.127625,0
2026-03-06 21:20:36.171326,0
2026-03-06 21:20:36.229473,0
2026-03-06 21:20:36.273055,0
2026-03-06 21:20:36.331551,0
2026-03-06 21:20:36.375102,0
2026-03-06 21:20:36.433823,0
2026-03-06 21:20:36.477066,0
2026-03-06 21:20:36.535812,0
2026-03-06 21:20:36.578847,0
2026-03-06 21:20:36.637387,0
2026-03-06 21:20:36.680742,0
2026-03-06 21:20:36.739572,0
2026-03-06 21:20:36.784056,0
2026-03-06 21:20:36.841828,0
2026-03-06 21:20:36.884758,0
2026-03-06 21:20:36.943473,0
2026-03-06 21:20:36.986832,0
2026-03-06 21:20:37.045649,0
2026-03-06 21:20:37.089077,0
2026-03-06 21:20:37.147725,0
2026-03-06 21:20:37.190814,0
2026-03-06 21:20:37.249815,0
2026-03-06 21:20:37.29317,0
2026-03-06 21:20:37.351493,0
2026-03-06 21:20:37.394861,0
2026-03-06 21:20:37.453781,0
2026-03-06 21:20:37.496961,0
2026-03-06 21:20:37.555815,0
2026-03-06 21:20:37.598932,0
2026-03-06 21:20:37.657934,0
2026-03-06 21:20:37.700655,0
2026-03-06 21:20:37.759818,0
2026-03-06 21:20:37.802627,0
2026-03-06 21:20:37.861694,0
2026-03-06 21:20:37.904966,0
2026-03-06 21:20:37.963864,0
2026-03-06 21:20:38.006773,0
2026-03-06 21:20:38.065906,0
2026-03-06 21:20:38.108939,0
2026-03-06 21:20:38.167705,0
2026-03-06 21:20:38.210837,0
2026-03-06 21:20:38.269461,0
2026-03-06 21:20:38.31311,0
2026-03-06 21:20:38.371824,0
2026-03-06 21:20:38.414848,0
2026-03-06 21:20:38.473564,0
2026-03-06 21:20:38.51678,0
2026-03-06 21:20:38.575526,0
2026-03-06 21:20:38.619192,0
2026-03-06 21:20:38.677768,0
2026-03-06 21:20:38.721041,0
2026-03-06 21:20:38.779862,0
2026-03-06 21:20:38.8228,0
2026-03-06 21:20:38.881524,0
2026-03-06 21:20:38.925035,0
2026-03-06 21:20:38.983447,0
2026-03-06 21:20:39.026881,0
2026-03-06 21:20:39.085966,0
2026-03-06 21:20:39.129023,0
2026-03-06 21:20:39.187763,0
2026-03-06 21:20:39.230742,0
2026-03-06 21:20:39.290041,0
2026-03-06 21:20:39.333036,0
2026-03-06 21:20:39.39177,0
2026-03-06 21:20:39.434774,0
2026-03-06 21:20:39.493843,0
2026-03-06 21:20:39.537146,0
2026-03-06 21:20:39.595806,0
2026-03-06 21:20:39.638693,0
2026-03-06 21:20:39.697814,0
2026-03-06 21:20:39.740666,0
2026-03-06 21:20:39.799451,0
2026-03-06 21:20:39.842567,0
2026-03-06 21:20:39.90218,0
2026-03-06 21:20:39.945295,0
2026-03-06 21:20:40.003674,0
2026-03-06 21:20:40.04669,0
2026-03-06 21:20:40.106075,0
2026-03-06 21:20:40.148989,0
2026-03-06 21:20:40.207828,0
2026-03-06 21:20:40.251044,0
2026-03-06 21:20:40.309676,0
2026-03-06 21:20:40.352436,0
2026-03-06 21:20:40.411692,0
2026-03-06 21:20:40.454832,0
2026-03-06 21:20:40.51376,0
2026-03-06 21:20:40.5567,0
2026-03-06 21:20:40.615397,0
2026-03-06 21:20:40.658723,0
2026-03-06 21:20:40.717673,0
2026-03-06 21:20:40.760956,0
2026-03-06 21:20:40.819877,0
2026-03-06 21:20:40.863004,0
2026-03-06 21:20:40.922018,0
2026-03-06 21:20:40.964782,0
2026-03-06 21:20:41.02377,0
2026-03-06 21:20:41.06707,0
2026-03-06 21:20:41.126018,0
2026-03-06 21:20:41.168929,0
2026-03-06 21:20:41.227634,0
2026-03-06 21:20:41.271275,0
2026-03-06 21:20:41.330002,0
2026-03-06 21:20:41.372853,0
2026-03-06 21:20:41.431863,0
2026-03-06 21:20:41.474998,0
2026-03-06 21:20:41.534029,0
2026-03-06 21:20:41.576861,0
2026-03-06 21:20:41.635794,0
2026-03-06 21:20:41.678798,0
2026-03-06 21:20:41.737708,0
2026-03-06 21:20:41.780964,0
2026-03-06 21:20:41.839559,0
2026-03-06 21:20:41.882854,0
2026-03-06 21:20:41.941854,0
2026-03-06 21:20:41.985123,0
2026-03-06 21:20:42.043831,0
2026-03-06 21:20:42.086802,0
2026-03-06 21:20:42.146119,0
2026-03-06 21:20:42.188901,0
2026-03-06 21:20:42.247904,0
2026-03-06 21:20:42.290896,0
2026-03-06 21:20:42.349776,0
2026-03-06 21:20:42.39307,0
2026-03-06 21:20:42.451934,0
2026-03-06 21:20:42.495303,0
2026-03-06 21:20:42.553918,0
2026-03-06 21:20:42.596452,0
2026-03-06 21:20:42.655679,0
2026-03-06 21:20:42.699049,0
2026-03-06 21:20:42.758127,0
2026-03-06 21:20:42.801164,0
2026-03-06 21:20:42.859828,0
2026-03-06 21:20:42.903179,0
2026-03-06 21:20:42.961537,0
2026-03-06 21:20:43.004926,0
2026-03-06 21:20:43.063637,0
2026-03-06 21:20:43.107064,0
2026-03-06 21:20:43.165946,0
2026-03-06 21:20:43.209216,0
2026-03-06 21:20:43.268047,0
2026-03-06 21:20:43.310904,0
2026-03-06 21:20:43.369411,0
2026-03-06 21:20:43.412553,0
2026-03-06 21:20:43.471453,0
2026-03-06 21:20:43.514808,0
2026-03-06 21:20:43.573815,0
2026-03-06 21:20:43.616532,0
2026-03-06 21:20:43.675591,0
2026-03-06 21:20:43.71868,0
2026-03-06 21:20:43.777524,0
2026-03-06 21:20:43.820829,0
2026-03-06 21:20:43.879965,0
2026-03-06 21:20:43.922631,0
2026-03-06 21:20:43.981919,0
2026-03-06 21:20:44.024564,0
2026-03-06 21:20:44.08402,0
2026-03-06 21:20:44.127362,0
2026-03-06 21:20:44.185389,0
2026-03-06 21:20:44.229013,0
2026-03-06 21:20:44.287668,0
2026-03-06 21:20:44.330818,0
2026-03-06 21:20:44.389841,0
2026-03-06 21:20:44.432929,0
2026-03-06 21:20:44.491922,0
2026-03-06 21:20:44.535094,0
2026-03-06 21:20:44.594021,0
2026-03-06 21:20:44.637188,0
2026-03-06 21:20:44.69581,0
2026-03-06 21:20:44.73903,0
2026-03-06 21:20:44.798,0
2026-03-06 21:20:44.841019,0
2026-03-06 21:20:44.899864,0
2026-03-06 21:20:44.942736,0
2026-03-06 21:20:45.00245,0
2026-03-06 21:20:45.04486,0
2026-03-06 21:20:45.104148,0
2026-03-06 21:20:45.146757,0
2026-03-06 21:20:45.205929,0
2026-03-06 21:20:45.248783,0
2026-03-06 21:20:45.307782,0
2026-03-06 21:20:45.350838,0
2026-03-06 21:20:45.409686,0
2026-03-06 21:20:45.453045,0
2026-03-06 21:20:45.512072,0
2026-03-06 21:20:45.555141,0
2026-03-06 21:20:45.613868,0
2026-03-06 21:20:45.656927,0
2026-03-06 21:20:45.716293,0
2026-03-06 21:20:45.758714,0
2026-03-06 21:20:45.818059,0
2026-03-06 21:20:45.860783,0
2026-03-06 21:20:45.919726,0
2026-03-06 21:20:45.963102,0
2026-03-06 21:20:46.021698,0
2026-03-06 21:20:46.064862,0
2026-03-06 21:20:46.123591,0
2026-03-06 21:20:46.166747,0
2026-03-06 21:20:46.225461,0
2026-03-06 21:20:46.268943,0
2026-03-06 21:20:46.327965,0
2026-03-06 21:20:46.371109,0
2026-03-06 21:20:46.429405,0
2026-03-06 21:20:46.472964,0
2026-03-06 21:20:46.531437,0
2026-03-06 21:20:46.57476,0
2026-03-06 21:20:46.63365,0
2026-03-06 21:20:46.67729,0
2026-03-06 21:20:46.735592,0
2026-03-06 21:20:46.778724,0
2026-03-06 21:20:46.837884,0
2026-03-06 21:20:46.880809,0
2026-03-06 21:20:46.939742,0
2026-03-06 21:20:46.982943,0
2026-03-06 21:20:47.042169,0
2026-03-06 21:20:47.084583,0
2026-03-06 21:20:47.143569,0
2026-03-06 21:20:47.186968,0
2026-03-06 21:20:47.245995,0
2026-03-06 21:20:47.288593,0
2026-03-06 21:20:47.347901,0
2026-03-06 21:20:47.390853,0
2026-03-06 21:20:47.449587,0
2026-03-06 21:20:47.492837,0
2026-03-06 21:20:47.552146,0
2026-03-06 21:20:47.594709,0
2026-03-06 21:20:47.65371,0
2026-03-06 21:20:47.696629,0
2026-03-06 21:20:47.755674,0
2026-03-06 21:20:47.798511,0
2026-03-06 21:20:47.857528,0
2026-03-06 21:20:47.900964,0
2026-03-06 21:20:47.95974,0
2026-03-06 21:20:48.003143,0
2026-03-06 21:20:48.061821,0
2026-03-06 21:20:48.104558,0
2026-03-06 21:20:48.163864,0
2026-03-06 21:20:48.206699,0
2026-03-06 21:20:48.265733,0
2026-03-06 21:20:48.308881,0
2026-03-06 21:20:48.367876,0
2026-03-06 21:20:48.410996,0
2026-03-06 21:20:48.469655,0
2026-03-06 21:20:48.513194,0
2026-03-06 21:20:48.571871,0
2026-03-06 21:20:48.614694,0
2026-03-06 21:20:48.673845,0
2026-03-06 21:20:48.7168,0
2026-03-06 21:20:48.775949,0
2026-03-06 21:20:48.818741,0
2026-03-06 21:20:48.878142,0
2026-03-06 21:20:48.920864,0
2026-03-06 21:20:48.979915,0
2026-03-06 21:20:49.023206,0
2026-03-06 21:20:49.08188,0
2026-03-06 21:20:49.124944,0
2026-03-06 21:20:49.184201,0
2026-03-06 21:20:49.226675,0
2026-03-06 21:20:49.286055,0
2026-03-06 21:20:49.329108,0
2026-03-06 21:20:49.38788,0
2026-03-06 21:20:49.430782,0
2026-03-06 21:20:49.489661,0
2026-03-06 21:20:49.532939,0
2026-03-06 21:20:49.591548,0
2026-03-06 21:20:49.634625,0
2026-03-06 21:20:49.694068,0
2026-03-06 21:20:49.736877,0
2026-03-06 21:20:49.795669,0
2026-03-06 21:20:49.838826,0
2026-03-06 21:20:49.897932,0
2026-03-06 21:20:49.940996,0
2026-03-06 21:20:49.999862,0
2026-03-06 21:20:50.042798,0
2026-03-06 21:20:50.102117,0
2026-03-06 21:20:50.144833,0
2026-03-06 21:20:50.203668,0
2026-03-06 21:20:50.247093,0
2026-03-06 21:20:50.305642,0
2026-03-06 21:20:50.348716,0
2026-03-06 21:20:50.407921,0
2026-03-06 21:20:50.450578,0
