time,PT_Cal.Fuel_Upstream.timestamp_ns
2026-03-06 21:17:57.425221,1772831877423589420
2026-03-06 21:17:57.425579,1772831877423589420
2026-03-06 21:17:57.533126,1772831877532324133
2026-03-06 21:17:57.533338,1772831877532324133
2026-03-06 21:17:57.533449,1772831877533393711
2026-03-06 21:17:57.533527,1772831877532324133
2026-03-06 21:17:57.533751,1772831877532324133
2026-03-06 21:17:57.533962,1772831877532324133
2026-03-06 21:17:57.53426,1772831877532324133
2026-03-06 21:17:57.642226,1772831877641393372
2026-03-06 21:17:57.642381,1772831877641393372
2026-03-06 21:17:57.642495,1772831877641393372
2026-03-06 21:17:57.642698,1772831877641393372
2026-03-06 21:17:57.642889,1772831877641393372
2026-03-06 21:17:57.643309,1772831877643232883
2026-03-06 21:17:57.750845,1772831877750268524
2026-03-06 21:17:57.75105,1772831877750268524
2026-03-06 21:17:57.751239,1772831877750268524
2026-03-06 21:17:57.751384,1772831877751352674
2026-03-06 21:17:57.751466,1772831877750268524
2026-03-06 21:17:57.751668,1772831877750268524
2026-03-06 21:17:57.860093,1772831877859384601
2026-03-06 21:17:57.86031,1772831877859384601
2026-03-06 21:17:57.860405,1772831877860358610
2026-03-06 21:17:57.860511,1772831877859384601
2026-03-06 21:17:57.86073,1772831877859384601
2026-03-06 21:17:57.860958,1772831877859384601
2026-03-06 21:17:57.861347,1772831877859384601
2026-03-06 21:17:57.968492,1772831877968190485
2026-03-06 21:17:57.968597,1772831877968190485
2026-03-06 21:17:57.968768,1772831877968748713
2026-03-06 21:17:57.968797,1772831877968190485
2026-03-06 21:17:57.969048,1772831877968190485
2026-03-06 21:17:58.077703,1772831878077338380
2026-03-06 21:17:58.077816,1772831878077338380
2026-03-06 21:17:58.077858,1772831878077338380
2026-03-06 21:17:58.077963,1772831878077929545
2026-03-06 21:17:58.078234,1772831878077338380
2026-03-06 21:17:58.078324,1772831878077338380
2026-03-06 21:17:58.18708,1772831878186656173
2026-03-06 21:17:58.187276,1772831878186656173
2026-03-06 21:17:58.187401,1772831878187374830
2026-03-06 21:17:58.187455,1772831878186656173
2026-03-06 21:17:58.18765,1772831878186656173
2026-03-06 21:17:58.187875,1772831878186656173
2026-03-06 21:17:58.296027,1772831878295535236
2026-03-06 21:17:58.296276,1772831878295535236
2026-03-06 21:17:58.296319,1772831878296268290
2026-03-06 21:17:58.296476,1772831878295535236
2026-03-06 21:17:58.296857,1772831878295535236
2026-03-06 21:17:58.405543,1772831878404774571
2026-03-06 21:17:58.4058,1772831878404774571
2026-03-06 21:17:58.406016,1772831878405948612
2026-03-06 21:17:58.406067,1772831878404774571
2026-03-06 21:17:58.40634,1772831878404774571
2026-03-06 21:17:58.406604,1772831878404774571
2026-03-06 21:17:58.514479,1772831878513751547
2026-03-06 21:17:58.514754,1772831878513751547
2026-03-06 21:17:58.514895,1772831878514825335
2026-03-06 21:17:58.515011,1772831878513751547
2026-03-06 21:17:58.51532,1772831878513751547
2026-03-06 21:17:58.623192,1772831878622549073
2026-03-06 21:17:58.623394,1772831878622549073
2026-03-06 21:17:58.623613,1772831878623574938
2026-03-06 21:17:58.623773,1772831878622549073
2026-03-06 21:17:58.624231,1772831878622549073
2026-03-06 21:17:58.732248,1772831878731454975
2026-03-06 21:17:58.732432,1772831878731454975
2026-03-06 21:17:58.732544,1772831878731454975
2026-03-06 21:17:58.732705,1772831878731454975
2026-03-06 21:17:58.73286,1772831878731454975
2026-03-06 21:17:58.732929,1772831878732868497
2026-03-06 21:17:58.733036,1772831878731454975
2026-03-06 21:17:58.841322,1772831878840770315
2026-03-06 21:17:58.841503,1772831878840770315
2026-03-06 21:17:58.841676,1772831878840770315
2026-03-06 21:17:58.841828,1772831878841788849
2026-03-06 21:17:58.841866,1772831878840770315
2026-03-06 21:17:58.84222,1772831878840770315
2026-03-06 21:17:58.950037,1772831878949483188
2026-03-06 21:17:58.950287,1772831878949483188
2026-03-06 21:17:58.950509,1772831878949483188
2026-03-06 21:17:58.950513,1772831878950463237
2026-03-06 21:17:58.950769,1772831878949483188
2026-03-06 21:17:58.95101,1772831878949483188
2026-03-06 21:17:58.951332,1772831878949483188
2026-03-06 21:17:59.059497,1772831879058722786
2026-03-06 21:17:59.059661,1772831879058722786
2026-03-06 21:17:59.05992,1772831879058722786
2026-03-06 21:17:59.06006,1772831879059999048
2026-03-06 21:17:59.060258,1772831879058722786
2026-03-06 21:17:59.060594,1772831879058722786
2026-03-06 21:17:59.06098,1772831879058722786
2026-03-06 21:17:59.061525,1772831879058722786
2026-03-06 21:17:59.16851,1772831879167743905
2026-03-06 21:17:59.168765,1772831879167743905
2026-03-06 21:17:59.16896,1772831879168885479
2026-03-06 21:17:59.169021,1772831879167743905
2026-03-06 21:17:59.169401,1772831879167743905
2026-03-06 21:17:59.169961,1772831879167743905
2026-03-06 21:17:59.277429,1772831879276807770
2026-03-06 21:17:59.277724,1772831879276807770
2026-03-06 21:17:59.278385,1772831879276807770
2026-03-06 21:17:59.2784,1772831879278325883
2026-03-06 21:17:59.279255,1772831879276807770
2026-03-06 21:17:59.280022,1772831879276807770
2026-03-06 21:17:59.280495,1772831879276807770
2026-03-06 21:17:59.385876,1772831879385610453
2026-03-06 21:17:59.385917,1772831879385901584
2026-03-06 21:17:59.386055,1772831879385610453
2026-03-06 21:17:59.386348,1772831879385610453
2026-03-06 21:17:59.386668,1772831879385610453
2026-03-06 21:17:59.386911,1772831879385610453
2026-03-06 21:17:59.495372,1772831879494672836
2026-03-06 21:17:59.495583,1772831879494672836
2026-03-06 21:17:59.495787,1772831879494672836
2026-03-06 21:17:59.495991,1772831879494672836
2026-03-06 21:17:59.495995,1772831879495947929
2026-03-06 21:17:59.604228,1772831879603429494
2026-03-06 21:17:59.604473,1772831879603429494
2026-03-06 21:17:59.604715,1772831879603429494
2026-03-06 21:17:59.60473,1772831879604675279
2026-03-06 21:17:59.604939,1772831879603429494
2026-03-06 21:17:59.605167,1772831879603429494
2026-03-06 21:17:59.712949,1772831879712340729
2026-03-06 21:17:59.713081,1772831879712340729
2026-03-06 21:17:59.713192,1772831879712340729
2026-03-06 21:17:59.713307,1772831879712340729
2026-03-06 21:17:59.713391,1772831879713340893
2026-03-06 21:17:59.713437,1772831879712340729
2026-03-06 21:17:59.713558,1772831879712340729
2026-03-06 21:17:59.713712,1772831879712340729
2026-03-06 21:17:59.821679,1772831879821410724
2026-03-06 21:17:59.821787,1772831879821410724
2026-03-06 21:17:59.821865,1772831879821410724
2026-03-06 21:17:59.821957,1772831879821410724
2026-03-06 21:17:59.822067,1772831879821410724
2026-03-06 21:17:59.822176,1772831879821410724
2026-03-06 21:17:59.822359,1772831879822330107
2026-03-06 21:17:59.931531,1772831879930695686
2026-03-06 21:17:59.931764,1772831879930695686
2026-03-06 21:17:59.931816,1772831879931745227
2026-03-06 21:17:59.931993,1772831879930695686
2026-03-06 21:17:59.932278,1772831879930695686
2026-03-06 21:17:59.933065,1772831879930695686
2026-03-06 21:18:00.041067,1772831880039794395
2026-03-06 21:18:00.041497,1772831880039794395
2026-03-06 21:18:00.04158,1772831880041519508
2026-03-06 21:18:00.041875,1772831880039794395
2026-03-06 21:18:00.04211,1772831880039794395
2026-03-06 21:18:00.042526,1772831880039794395
2026-03-06 21:18:00.042706,1772831880039794395
2026-03-06 21:18:00.042908,1772831880039794395
2026-03-06 21:18:00.043102,1772831880039794395
2026-03-06 21:18:00.148896,1772831880148355049
2026-03-06 21:18:00.149044,1772831880148355049
2026-03-06 21:18:00.149179,1772831880148355049
2026-03-06 21:18:00.149233,1772831880149199642
2026-03-06 21:18:00.149326,1772831880148355049
2026-03-06 21:18:00.14963,1772831880148355049
2026-03-06 21:18:00.15007,1772831880148355049
2026-03-06 21:18:00.257848,1772831880257256127
2026-03-06 21:18:00.258069,1772831880257256127
2026-03-06 21:18:00.258288,1772831880257256127
2026-03-06 21:18:00.258382,1772831880258325659
2026-03-06 21:18:00.258501,1772831880257256127
2026-03-06 21:18:00.258834,1772831880257256127
2026-03-06 21:18:00.259077,1772831880257256127
2026-03-06 21:18:00.367575,1772831880366614262
2026-03-06 21:18:00.36786,1772831880366614262
2026-03-06 21:18:00.368055,1772831880367982643
2026-03-06 21:18:00.368473,1772831880366614262
2026-03-06 21:18:00.3686,1772831880366614262
2026-03-06 21:18:00.368772,1772831880366614262
2026-03-06 21:18:00.476075,1772831880475575909
2026-03-06 21:18:00.476209,1772831880476167519
2026-03-06 21:18:00.476275,1772831880475575909
2026-03-06 21:18:00.476465,1772831880475575909
2026-03-06 21:18:00.476641,1772831880475575909
2026-03-06 21:18:00.476813,1772831880475575909
2026-03-06 21:18:00.585133,1772831880584589980
2026-03-06 21:18:00.58535,1772831880584589980
2026-03-06 21:18:00.58551,1772831880585459670
2026-03-06 21:18:00.585521,1772831880584589980
2026-03-06 21:18:00.585706,1772831880584589980
2026-03-06 21:18:00.585922,1772831880584589980
2026-03-06 21:18:00.69389,1772831880693873069
2026-03-06 21:18:00.6939,1772831880693452755
2026-03-06 21:18:00.694012,1772831880693452755
2026-03-06 21:18:00.694148,1772831880693452755
2026-03-06 21:18:00.694282,1772831880693452755
2026-03-06 21:18:00.694415,1772831880693452755
2026-03-06 21:18:00.694548,1772831880693452755
2026-03-06 21:18:00.803119,1772831880802460264
2026-03-06 21:18:00.803371,1772831880803338894
2026-03-06 21:18:00.803376,1772831880802460264
2026-03-06 21:18:00.8036,1772831880802460264
2026-03-06 21:18:00.803864,1772831880802460264
2026-03-06 21:18:00.804113,1772831880802460264
2026-03-06 21:18:00.804381,1772831880802460264
2026-03-06 21:18:00.804792,1772831880802460264
2026-03-06 21:18:00.911949,1772831880911666295
2026-03-06 21:18:00.912055,1772831880911666295
2026-03-06 21:18:00.912273,1772831880911666295
2026-03-06 21:18:00.912604,1772831880911666295
2026-03-06 21:18:00.912731,1772831880911666295
2026-03-06 21:18:00.912856,1772831880911666295
2026-03-06 21:18:00.913048,1772831880911666295
2026-03-06 21:18:00.913248,1772831880911666295
2026-03-06 21:18:00.913956,1772831880913930551
2026-03-06 21:18:01.020978,1772831881020356238
2026-03-06 21:18:01.021076,1772831881020356238
2026-03-06 21:18:01.021193,1772831881020356238
2026-03-06 21:18:01.021268,1772831881021237636
2026-03-06 21:18:01.021299,1772831881020356238
2026-03-06 21:18:01.02146,1772831881020356238
2026-03-06 21:18:01.021558,1772831881020356238
2026-03-06 21:18:01.021661,1772831881020356238
2026-03-06 21:18:01.02178,1772831881020356238
2026-03-06 21:18:01.129739,1772831881129281012
2026-03-06 21:18:01.129833,1772831881129281012
2026-03-06 21:18:01.129919,1772831881129281012
2026-03-06 21:18:01.130029,1772831881129281012
2026-03-06 21:18:01.130122,1772831881130095531
2026-03-06 21:18:01.130126,1772831881129281012
2026-03-06 21:18:01.130233,1772831881129281012
2026-03-06 21:18:01.130333,1772831881129281012
2026-03-06 21:18:01.239168,1772831881238468137
2026-03-06 21:18:01.239368,1772831881238468137
2026-03-06 21:18:01.239554,1772831881238468137
2026-03-06 21:18:01.239641,1772831881239586700
2026-03-06 21:18:01.239785,1772831881238468137
2026-03-06 21:18:01.239969,1772831881238468137
2026-03-06 21:18:01.240189,1772831881238468137
2026-03-06 21:18:01.348132,1772831881347400644
2026-03-06 21:18:01.348335,1772831881347400644
2026-03-06 21:18:01.348445,1772831881348393463
2026-03-06 21:18:01.348518,1772831881347400644
2026-03-06 21:18:01.348722,1772831881347400644
2026-03-06 21:18:01.348929,1772831881347400644
2026-03-06 21:18:01.34913,1772831881347400644
2026-03-06 21:18:01.457376,1772831881456568811
2026-03-06 21:18:01.457576,1772831881456568811
2026-03-06 21:18:01.457625,1772831881456568811
2026-03-06 21:18:01.457667,1772831881456568811
2026-03-06 21:18:01.457805,1772831881456568811
2026-03-06 21:18:01.457954,1772831881457910173
2026-03-06 21:18:01.458025,1772831881456568811
2026-03-06 21:18:01.566147,1772831881565797013
2026-03-06 21:18:01.566416,1772831881566375826
2026-03-06 21:18:01.566422,1772831881565797013
2026-03-06 21:18:01.566583,1772831881565797013
2026-03-06 21:18:01.566859,1772831881565797013
2026-03-06 21:18:01.567036,1772831881565797013
2026-03-06 21:18:01.567228,1772831881565797013
2026-03-06 21:18:01.675375,1772831881674531383
2026-03-06 21:18:01.675589,1772831881675517819
2026-03-06 21:18:01.675964,1772831881674531383
2026-03-06 21:18:01.676459,1772831881674531383
2026-03-06 21:18:01.676967,1772831881674531383
2026-03-06 21:18:01.677501,1772831881674531383
2026-03-06 21:18:01.678115,1772831881674531383
2026-03-06 21:18:01.678669,1772831881674531383
2026-03-06 21:18:01.783574,1772831881783348152
2026-03-06 21:18:01.783689,1772831881783348152
2026-03-06 21:18:01.783775,1772831881783348152
2026-03-06 21:18:01.784478,1772831881784434359
2026-03-06 21:18:01.893015,1772831881892667580
2026-03-06 21:18:01.893104,1772831881892667580
2026-03-06 21:18:01.893218,1772831881892667580
2026-03-06 21:18:01.893303,1772831881892667580
2026-03-06 21:18:01.89331,1772831881893272751
2026-03-06 21:18:01.893486,1772831881892667580
2026-03-06 21:18:02.002175,1772831882001555956
2026-03-06 21:18:02.002282,1772831882001555956
2026-03-06 21:18:02.00232,1772831882001555956
2026-03-06 21:18:02.002395,1772831882002355565
2026-03-06 21:18:02.002405,1772831882001555956
2026-03-06 21:18:02.002806,1772831882001555956
2026-03-06 21:18:02.002968,1772831882001555956
2026-03-06 21:18:02.110974,1772831882110440105
2026-03-06 21:18:02.111173,1772831882110440105
2026-03-06 21:18:02.111364,1772831882110440105
2026-03-06 21:18:02.111464,1772831882110440105
2026-03-06 21:18:02.111551,1772831882110440105
2026-03-06 21:18:02.111874,1772831882111752057
2026-03-06 21:18:02.219977,1772831882219653654
2026-03-06 21:18:02.220154,1772831882219653654
2026-03-06 21:18:02.22039,1772831882219653654
2026-03-06 21:18:02.220636,1772831882220555378
2026-03-06 21:18:02.220663,1772831882219653654
2026-03-06 21:18:02.329053,1772831882328580746
2026-03-06 21:18:02.329271,1772831882328580746
2026-03-06 21:18:02.329351,1772831882329267624
2026-03-06 21:18:02.329373,1772831882328580746
2026-03-06 21:18:02.330281,1772831882328580746
2026-03-06 21:18:02.330886,1772831882328580746
2026-03-06 21:18:02.438473,1772831882437640818
2026-03-06 21:18:02.438845,1772831882437640818
2026-03-06 21:18:02.439114,1772831882437640818
2026-03-06 21:18:02.439448,1772831882437640818
2026-03-06 21:18:02.439455,1772831882439377454
2026-03-06 21:18:02.547076,1772831882546645505
2026-03-06 21:18:02.5472,1772831882546645505
2026-03-06 21:18:02.547328,1772831882547302994
2026-03-06 21:18:02.547422,1772831882546645505
2026-03-06 21:18:02.547483,1772831882546645505
2026-03-06 21:18:02.547542,1772831882546645505
2026-03-06 21:18:02.547602,1772831882546645505
2026-03-06 21:18:02.547656,1772831882546645505
2026-03-06 21:18:02.657137,1772831882655728624
2026-03-06 21:18:02.657529,1772831882657460851
2026-03-06 21:18:02.657766,1772831882655728624
2026-03-06 21:18:02.658879,1772831882655728624
2026-03-06 21:18:02.659122,1772831882655728624
2026-03-06 21:18:02.659413,1772831882655728624
2026-03-06 21:18:02.660376,1772831882655728624
2026-03-06 21:18:02.66089,1772831882655728624
2026-03-06 21:18:02.661619,1772831882655728624
2026-03-06 21:18:02.765275,1772831882764856113
2026-03-06 21:18:02.765447,1772831882765401896
2026-03-06 21:18:02.765509,1772831882764856113
2026-03-06 21:18:02.765957,1772831882764856113
2026-03-06 21:18:02.766583,1772831882764856113
2026-03-06 21:18:02.767225,1772831882764856113
2026-03-06 21:18:02.874071,1772831882873450764
2026-03-06 21:18:02.874252,1772831882873450764
2026-03-06 21:18:02.874304,1772831882874257247
2026-03-06 21:18:02.874359,1772831882873450764
2026-03-06 21:18:02.874456,1772831882873450764
2026-03-06 21:18:02.874553,1772831882873450764
2026-03-06 21:18:02.983296,1772831882982556768
2026-03-06 21:18:02.983481,1772831882982556768
2026-03-06 21:18:02.983565,1772831882982556768
2026-03-06 21:18:02.983626,1772831882983579298
2026-03-06 21:18:02.983724,1772831882982556768
2026-03-06 21:18:02.983862,1772831882982556768
2026-03-06 21:18:02.984036,1772831882982556768
2026-03-06 21:18:02.984116,1772831882982556768
2026-03-06 21:18:03.092087,1772831883091414183
2026-03-06 21:18:03.092422,1772831883091414183
2026-03-06 21:18:03.092655,1772831883091414183
2026-03-06 21:18:03.092856,1772831883092797806
2026-03-06 21:18:03.092858,1772831883091414183
2026-03-06 21:18:03.201342,1772831883200689802
2026-03-06 21:18:03.201613,1772831883200689802
2026-03-06 21:18:03.202,1772831883200689802
2026-03-06 21:18:03.202423,1772831883200689802
2026-03-06 21:18:03.202509,1772831883202435307
2026-03-06 21:18:03.202746,1772831883200689802
2026-03-06 21:18:03.310259,1772831883309638429
2026-03-06 21:18:03.310467,1772831883310432706
2026-03-06 21:18:03.310479,1772831883309638429
2026-03-06 21:18:03.310727,1772831883309638429
2026-03-06 21:18:03.311166,1772831883309638429
2026-03-06 21:18:03.419103,1772831883418395356
2026-03-06 21:18:03.419569,1772831883418395356
2026-03-06 21:18:03.419941,1772831883418395356
2026-03-06 21:18:03.420027,1772831883419950395
2026-03-06 21:18:03.420136,1772831883418395356
2026-03-06 21:18:03.420388,1772831883418395356
2026-03-06 21:18:03.528558,1772831883527660607
2026-03-06 21:18:03.528855,1772831883527660607
2026-03-06 21:18:03.529082,1772831883527660607
2026-03-06 21:18:03.52922,1772831883529154619
2026-03-06 21:18:03.529376,1772831883527660607
2026-03-06 21:18:03.529664,1772831883527660607
2026-03-06 21:18:03.637374,1772831883636473843
2026-03-06 21:18:03.637673,1772831883636473843
2026-03-06 21:18:03.637856,1772831883636473843
2026-03-06 21:18:03.637934,1772831883637871190
2026-03-06 21:18:03.638141,1772831883636473843
2026-03-06 21:18:03.638437,1772831883636473843
2026-03-06 21:18:03.746237,1772831883745744867
2026-03-06 21:18:03.746521,1772831883745744867
2026-03-06 21:18:03.746828,1772831883745744867
2026-03-06 21:18:03.746854,1772831883746803556
2026-03-06 21:18:03.747324,1772831883745744867
2026-03-06 21:18:03.855283,1772831883854485343
2026-03-06 21:18:03.855602,1772831883854485343
2026-03-06 21:18:03.855682,1772831883855644142
2026-03-06 21:18:03.855772,1772831883854485343
2026-03-06 21:18:03.856378,1772831883854485343
2026-03-06 21:18:03.856516,1772831883854485343
2026-03-06 21:18:03.856667,1772831883854485343
2026-03-06 21:18:03.96473,1772831883963767095
2026-03-06 21:18:03.965061,1772831883963767095
2026-03-06 21:18:03.965244,1772831883965179408
2026-03-06 21:18:03.965273,1772831883963767095
2026-03-06 21:18:03.965529,1772831883963767095
2026-03-06 21:18:03.965819,1772831883963767095
2026-03-06 21:18:03.966174,1772831883963767095
2026-03-06 21:18:04.073696,1772831884072815555
2026-03-06 21:18:04.073987,1772831884072815555
2026-03-06 21:18:04.074139,1772831884072815555
2026-03-06 21:18:04.074391,1772831884074332402
2026-03-06 21:18:04.074413,1772831884072815555
2026-03-06 21:18:04.182344,1772831884181546760
2026-03-06 21:18:04.182525,1772831884181546760
2026-03-06 21:18:04.182674,1772831884182627227
2026-03-06 21:18:04.182789,1772831884181546760
2026-03-06 21:18:04.1829,1772831884181546760
2026-03-06 21:18:04.183197,1772831884181546760
2026-03-06 21:18:04.18338,1772831884181546760
2026-03-06 21:18:04.183655,1772831884181546760
2026-03-06 21:18:04.183935,1772831884181546760
2026-03-06 21:18:04.29131,1772831884290540758
2026-03-06 21:18:04.291656,1772831884290540758
2026-03-06 21:18:04.291741,1772831884291663399
2026-03-06 21:18:04.291949,1772831884290540758
2026-03-06 21:18:04.292741,1772831884290540758
2026-03-06 21:18:04.293933,1772831884290540758
2026-03-06 21:18:04.400984,1772831884399646289
2026-03-06 21:18:04.401278,1772831884401258001
2026-03-06 21:18:04.401575,1772831884399646289
2026-03-06 21:18:04.402078,1772831884399646289
2026-03-06 21:18:04.40273,1772831884399646289
2026-03-06 21:18:04.403317,1772831884399646289
2026-03-06 21:18:04.403879,1772831884399646289
2026-03-06 21:18:04.404278,1772831884399646289
2026-03-06 21:18:04.404733,1772831884399646289
2026-03-06 21:18:04.509237,1772831884508720761
2026-03-06 21:18:04.509393,1772831884508720761
2026-03-06 21:18:04.509556,1772831884508720761
2026-03-06 21:18:04.509733,1772831884508720761
2026-03-06 21:18:04.509789,1772831884509750126
2026-03-06 21:18:04.509923,1772831884508720761
2026-03-06 21:18:04.618383,1772831884617910647
2026-03-06 21:18:04.61857,1772831884617910647
2026-03-06 21:18:04.618758,1772831884617910647
2026-03-06 21:18:04.618817,1772831884618790727
2026-03-06 21:18:04.618944,1772831884617910647
2026-03-06 21:18:04.619166,1772831884617910647
2026-03-06 21:18:04.727815,1772831884726918309
2026-03-06 21:18:04.728252,1772831884726918309
2026-03-06 21:18:04.728378,1772831884728304086
2026-03-06 21:18:04.728704,1772831884726918309
2026-03-06 21:18:04.728971,1772831884726918309
2026-03-06 21:18:04.729373,1772831884726918309
2026-03-06 21:18:04.73011,1772831884726918309
2026-03-06 21:18:04.836325,1772831884835413803
2026-03-06 21:18:04.836469,1772831884835413803
2026-03-06 21:18:04.836724,1772831884836662530
2026-03-06 21:18:04.836804,1772831884835413803
2026-03-06 21:18:04.837299,1772831884835413803
2026-03-06 21:18:04.837611,1772831884835413803
2026-03-06 21:18:04.837743,1772831884835413803
2026-03-06 21:18:04.945051,1772831884944533954
2026-03-06 21:18:04.94514,1772831884945105577
2026-03-06 21:18:04.945244,1772831884944533954
2026-03-06 21:18:04.945423,1772831884944533954
2026-03-06 21:18:04.945643,1772831884944533954
2026-03-06 21:18:04.945884,1772831884944533954
2026-03-06 21:18:05.054811,1772831885054010252
2026-03-06 21:18:05.054957,1772831885054010252
2026-03-06 21:18:05.054998,1772831885054010252
2026-03-06 21:18:05.055168,1772831885054010252
2026-03-06 21:18:05.055276,1772831885055215818
2026-03-06 21:18:05.055411,1772831885054010252
2026-03-06 21:18:05.05576,1772831885054010252
2026-03-06 21:18:05.16383,1772831885162997676
2026-03-06 21:18:05.164083,1772831885162997676
2026-03-06 21:18:05.164188,1772831885164125841
2026-03-06 21:18:05.164633,1772831885162997676
2026-03-06 21:18:05.164874,1772831885162997676
2026-03-06 21:18:05.165107,1772831885162997676
2026-03-06 21:18:05.272408,1772831885271695012
2026-03-06 21:18:05.272561,1772831885272495990
2026-03-06 21:18:05.272638,1772831885271695012
2026-03-06 21:18:05.273035,1772831885271695012
2026-03-06 21:18:05.273255,1772831885271695012
2026-03-06 21:18:05.273422,1772831885271695012
2026-03-06 21:18:05.380939,1772831885380517796
2026-03-06 21:18:05.381141,1772831885381116321
2026-03-06 21:18:05.381224,1772831885380517796
2026-03-06 21:18:05.381542,1772831885380517796
2026-03-06 21:18:05.490326,1772831885489750195
2026-03-06 21:18:05.49063,1772831885489750195
2026-03-06 21:18:05.490819,1772831885490759680
2026-03-06 21:18:05.490979,1772831885489750195
2026-03-06 21:18:05.491903,1772831885489750195
2026-03-06 21:18:05.492937,1772831885489750195
2026-03-06 21:18:05.59949,1772831885598728600
2026-03-06 21:18:05.599885,1772831885599810460
2026-03-06 21:18:05.600456,1772831885598728600
2026-03-06 21:18:05.600968,1772831885598728600
2026-03-06 21:18:05.601545,1772831885598728600
2026-03-06 21:18:05.602232,1772831885598728600
2026-03-06 21:18:05.708327,1772831885707686416
2026-03-06 21:18:05.708455,1772831885708385799
2026-03-06 21:18:05.708625,1772831885707686416
2026-03-06 21:18:05.708901,1772831885707686416
2026-03-06 21:18:05.817287,1772831885816712704
2026-03-06 21:18:05.817458,1772831885816712704
2026-03-06 21:18:05.817627,1772831885816712704
2026-03-06 21:18:05.817728,1772831885817691238
2026-03-06 21:18:05.81784,1772831885816712704
2026-03-06 21:18:05.818064,1772831885816712704
2026-03-06 21:18:05.926157,1772831885925370451
2026-03-06 21:18:05.926375,1772831885925370451
2026-03-06 21:18:05.926516,1772831885925370451
2026-03-06 21:18:05.926697,1772831885925370451
2026-03-06 21:18:05.926871,1772831885925370451
2026-03-06 21:18:05.927049,1772831885925370451
2026-03-06 21:18:05.92706,1772831885927012160
2026-03-06 21:18:05.927243,1772831885925370451
2026-03-06 21:18:06.035019,1772831886034317365
2026-03-06 21:18:06.035055,1772831886035014423
2026-03-06 21:18:06.035301,1772831886034317365
2026-03-06 21:18:06.035521,1772831886034317365
2026-03-06 21:18:06.035716,1772831886034317365
2026-03-06 21:18:06.143844,1772831886143371642
2026-03-06 21:18:06.144166,1772831886143371642
2026-03-06 21:18:06.144307,1772831886143371642
2026-03-06 21:18:06.145354,1772831886145333057
2026-03-06 21:18:06.25299,1772831886252375895
2026-03-06 21:18:06.253149,1772831886252375895
2026-03-06 21:18:06.253429,1772831886253377695
2026-03-06 21:18:06.25369,1772831886252375895
2026-03-06 21:18:06.254073,1772831886252375895
2026-03-06 21:18:06.362289,1772831886361643576
2026-03-06 21:18:06.362465,1772831886361643576
2026-03-06 21:18:06.362498,1772831886362450035
2026-03-06 21:18:06.362575,1772831886361643576
2026-03-06 21:18:06.362683,1772831886361643576
2026-03-06 21:18:06.362848,1772831886361643576
2026-03-06 21:18:06.471508,1772831886470611941
2026-03-06 21:18:06.471805,1772831886470611941
2026-03-06 21:18:06.471976,1772831886471905255
2026-03-06 21:18:06.472089,1772831886470611941
2026-03-06 21:18:06.472343,1772831886470611941
2026-03-06 21:18:06.47262,1772831886470611941
2026-03-06 21:18:06.472939,1772831886470611941
2026-03-06 21:18:06.580429,1772831886579637876
2026-03-06 21:18:06.580698,1772831886579637876
2026-03-06 21:18:06.5808,1772831886579637876
2026-03-06 21:18:06.580996,1772831886579637876
2026-03-06 21:18:06.581097,1772831886581025361
2026-03-06 21:18:06.581279,1772831886579637876
2026-03-06 21:18:06.581683,1772831886579637876
2026-03-06 21:18:06.689319,1772831886688590073
2026-03-06 21:18:06.68962,1772831886688590073
2026-03-06 21:18:06.689671,1772831886689616333
2026-03-06 21:18:06.689797,1772831886688590073
2026-03-06 21:18:06.690278,1772831886688590073
2026-03-06 21:18:06.690755,1772831886688590073
2026-03-06 21:18:06.798079,1772831886797394347
2026-03-06 21:18:06.798394,1772831886797394347
2026-03-06 21:18:06.798613,1772831886797394347
2026-03-06 21:18:06.798756,1772831886798694840
2026-03-06 21:18:06.798886,1772831886797394347
2026-03-06 21:18:06.799374,1772831886797394347
2026-03-06 21:18:06.907431,1772831886906402298
2026-03-06 21:18:06.907712,1772831886906402298
2026-03-06 21:18:06.907827,1772831886906402298
2026-03-06 21:18:06.90783,1772831886907747516
2026-03-06 21:18:06.90819,1772831886906402298
2026-03-06 21:18:06.908377,1772831886906402298
2026-03-06 21:18:07.01621,1772831887015819212
2026-03-06 21:18:07.016258,1772831887016240259
2026-03-06 21:18:07.016303,1772831887015819212
2026-03-06 21:18:07.016367,1772831887015819212
2026-03-06 21:18:07.01657,1772831887015819212
2026-03-06 21:18:07.01664,1772831887015819212
2026-03-06 21:18:07.12605,1772831887125028755
2026-03-06 21:18:07.126115,1772831887126051826
2026-03-06 21:18:07.126475,1772831887125028755
2026-03-06 21:18:07.126692,1772831887125028755
2026-03-06 21:18:07.127152,1772831887125028755
2026-03-06 21:18:07.127668,1772831887125028755
2026-03-06 21:18:07.128453,1772831887125028755
2026-03-06 21:18:07.129531,1772831887125028755
2026-03-06 21:18:07.130147,1772831887125028755
2026-03-06 21:18:07.234349,1772831887233599937
2026-03-06 21:18:07.234693,1772831887233599937
2026-03-06 21:18:07.234891,1772831887233599937
2026-03-06 21:18:07.235072,1772831887233599937
2026-03-06 21:18:07.23545,1772831887235371662
2026-03-06 21:18:07.343362,1772831887342549024
2026-03-06 21:18:07.343593,1772831887342549024
2026-03-06 21:18:07.343684,1772831887342549024
2026-03-06 21:18:07.343761,1772831887342549024
