time,BOARD.HB_22.engine_state
2026-03-06 21:14:18.313155,0
2026-03-06 21:14:18.585229,0
2026-03-06 21:14:19.589765,0
2026-03-06 21:14:20.595998,0
2026-03-06 21:14:21.6018,0
2026-03-06 21:14:22.606009,0
2026-03-06 21:14:23.610861,0
2026-03-06 21:14:24.616183,0
2026-03-06 21:14:25.621101,0
2026-03-06 21:14:26.626068,0
2026-03-06 21:14:27.631172,0
2026-03-06 21:14:28.635953,0
2026-03-06 21:14:29.640377,0
2026-03-06 21:14:30.645297,0
2026-03-06 21:14:31.650145,0
2026-03-06 21:14:32.6551,0
2026-03-06 21:14:33.659804,0
2026-03-06 21:14:34.665257,0
2026-03-06 21:14:35.669878,0
2026-03-06 21:14:36.674514,0
2026-03-06 21:14:37.679088,0
2026-03-06 21:14:38.683452,0
2026-03-06 21:14:39.688177,0
2026-03-06 21:14:40.693382,0
2026-03-06 21:14:41.698642,0
2026-03-06 21:14:42.703468,0
2026-03-06 21:14:43.708168,0
2026-03-06 21:14:44.713097,0
2026-03-06 21:14:45.718428,0
2026-03-06 21:14:46.723373,0
2026-03-06 21:14:47.728718,0
2026-03-06 21:14:48.733105,0
2026-03-06 21:14:49.738419,0
2026-03-06 21:14:50.743138,0
2026-03-06 21:14:51.748584,0
2026-03-06 21:14:52.753583,0
2026-03-06 21:14:53.757084,0
2026-03-06 21:14:54.762515,0
2026-03-06 21:14:55.767009,0
2026-03-06 21:14:56.772417,0
2026-03-06 21:14:57.776907,0
2026-03-06 21:14:58.781973,0
2026-03-06 21:14:59.787192,0
2026-03-06 21:15:00.791406,0
2026-03-06 21:15:01.796244,0
2026-03-06 21:15:02.800081,0
2026-03-06 21:15:03.805674,0
2026-03-06 21:15:04.810517,0
2026-03-06 21:15:05.815701,0
2026-03-06 21:15:06.820447,0
2026-03-06 21:15:07.825391,0
2026-03-06 21:15:08.83067,0
2026-03-06 21:15:09.835552,0
2026-03-06 21:15:10.84067,0
2026-03-06 21:15:11.845674,0
2026-03-06 21:15:12.850241,0
2026-03-06 21:15:13.855375,0
2026-03-06 21:15:14.860479,0
2026-03-06 21:15:15.865536,0
2026-03-06 21:15:16.870574,0
2026-03-06 21:15:17.874658,0
2026-03-06 21:15:18.87965,0
2026-03-06 21:15:19.884414,0
2026-03-06 21:15:20.889475,0
2026-03-06 21:15:21.894799,0
2026-03-06 21:15:22.89931,0
2026-03-06 21:15:23.904628,0
2026-03-06 21:15:24.908373,0
