time,TC.CH2.channel_id
2026-03-06 21:14:18.316542,2
2026-03-06 21:14:18.316588,2
2026-03-06 21:14:18.316593,2
2026-03-06 21:14:18.316597,2
2026-03-06 21:14:18.316602,2
2026-03-06 21:14:18.316606,2
2026-03-06 21:14:18.31661,2
2026-03-06 21:14:18.316615,2
2026-03-06 21:14:18.316619,2
2026-03-06 21:14:18.316986,2
2026-03-06 21:14:18.316994,2
2026-03-06 21:14:18.316999,2
2026-03-06 21:14:18.317003,2
2026-03-06 21:14:18.317008,2
2026-03-06 21:14:18.317012,2
2026-03-06 21:14:18.317017,2
2026-03-06 21:14:18.317021,2
2026-03-06 21:14:18.317025,2
2026-03-06 21:14:18.318367,2
2026-03-06 21:14:18.318381,2
2026-03-06 21:14:18.318386,2
2026-03-06 21:14:18.31839,2
2026-03-06 21:14:18.318394,2
2026-03-06 21:14:18.318399,2
2026-03-06 21:14:18.318403,2
2026-03-06 21:14:18.318407,2
2026-03-06 21:14:18.318412,2
2026-03-06 21:14:18.319592,2
2026-03-06 21:14:18.3196,2
2026-03-06 21:14:18.319605,2
2026-03-06 21:14:18.319609,2
2026-03-06 21:14:18.319614,2
2026-03-06 21:14:18.319618,2
2026-03-06 21:14:18.319622,2
2026-03-06 21:14:18.319627,2
2026-03-06 21:14:18.319631,2
2026-03-06 21:14:18.355655,2
2026-03-06 21:14:18.355705,2
2026-03-06 21:14:18.355709,2
2026-03-06 21:14:18.355713,2
2026-03-06 21:14:18.355717,2
2026-03-06 21:14:18.355721,2
2026-03-06 21:14:18.355725,2
2026-03-06 21:14:18.35573,2
2026-03-06 21:14:18.355734,2
2026-03-06 21:14:18.482337,2
2026-03-06 21:14:18.482354,2
2026-03-06 21:14:18.482359,2
2026-03-06 21:14:18.482363,2
2026-03-06 21:14:18.482368,2
2026-03-06 21:14:18.482373,2
2026-03-06 21:14:18.482377,2
2026-03-06 21:14:18.482382,2
2026-03-06 21:14:18.482386,2
2026-03-06 21:14:18.609326,2
2026-03-06 21:14:18.609351,2
2026-03-06 21:14:18.609358,2
2026-03-06 21:14:18.609364,2
2026-03-06 21:14:18.60937,2
2026-03-06 21:14:18.609377,2
2026-03-06 21:14:18.609383,2
