time,PT_Cal.GN2_Regulated.raw_adc
2026-03-06 21:18:02.547527,577307266
2026-03-06 21:18:02.547589,576653254
2026-03-06 21:18:02.547641,576608080
2026-03-06 21:18:02.657659,576565603
2026-03-06 21:18:02.658284,576565603
2026-03-06 21:18:02.658712,577135334
2026-03-06 21:18:02.659071,576469187
2026-03-06 21:18:02.659311,576492785
2026-03-06 21:18:02.659913,576621565
2026-03-06 21:18:02.660814,577119153
2026-03-06 21:18:02.661517,576461771
2026-03-06 21:18:02.662167,577171743
2026-03-06 21:18:02.765446,577243887
2026-03-06 21:18:02.765904,577121851
2026-03-06 21:18:02.766191,577243887
2026-03-06 21:18:02.766518,577261417
2026-03-06 21:18:02.76698,576595944
2026-03-06 21:18:02.767329,574910348
2026-03-06 21:18:02.874202,576577066
2026-03-06 21:18:02.874324,576996441
2026-03-06 21:18:02.874424,576581111
2026-03-06 21:18:02.874512,576577066
2026-03-06 21:18:02.874529,576567626
2026-03-06 21:18:02.983449,577184555
2026-03-06 21:18:02.983556,577086790
2026-03-06 21:18:02.983671,576554816
2026-03-06 21:18:02.983819,577273554
2026-03-06 21:18:02.983996,577268159
2026-03-06 21:18:02.98409,577178486
2026-03-06 21:18:02.98413,577184555
2026-03-06 21:18:02.984167,577117804
2026-03-06 21:18:03.092341,576564254
2026-03-06 21:18:03.092585,577217592
2026-03-06 21:18:03.092814,576469187
2026-03-06 21:18:03.093002,576689664
2026-03-06 21:18:03.093461,576564254
2026-03-06 21:18:03.201542,577134661
2026-03-06 21:18:03.20189,577141403
2026-03-06 21:18:03.202312,577341652
2026-03-06 21:18:03.202659,577184555
2026-03-06 21:18:03.203578,577134661
2026-03-06 21:18:03.310415,576519080
2026-03-06 21:18:03.310618,576518407
2026-03-06 21:18:03.31106,576054530
2026-03-06 21:18:03.311485,576519080
2026-03-06 21:18:03.419297,577171743
2026-03-06 21:18:03.419899,577073305
2026-03-06 21:18:03.420009,576881821
2026-03-06 21:18:03.420325,576695731
2026-03-06 21:18:03.421675,577171743
2026-03-06 21:18:03.528775,576840019
2026-03-06 21:18:03.529013,576850132
2026-03-06 21:18:03.529297,576490763
2026-03-06 21:18:03.529589,576617520
2026-03-06 21:18:03.52963,576840019
2026-03-06 21:18:03.637596,576431429
2026-03-06 21:18:03.637779,577117131
2026-03-06 21:18:03.638065,577212198
2026-03-06 21:18:03.638326,576431429
2026-03-06 21:18:03.63837,576655277
2026-03-06 21:18:03.746445,577193993
2026-03-06 21:18:03.746699,575987781
2026-03-06 21:18:03.747154,577148819
2026-03-06 21:18:03.747231,577193993
2026-03-06 21:18:03.747723,577254001
2026-03-06 21:18:03.85553,576457051
2026-03-06 21:18:03.855733,577237145
2026-03-06 21:18:03.85627,577442113
2026-03-06 21:18:03.856285,576457051
2026-03-06 21:18:03.856486,577107691
2026-03-06 21:18:03.856609,576600663
2026-03-06 21:18:03.964967,577739453
2026-03-06 21:18:03.965225,576749670
2026-03-06 21:18:03.965444,576633702
2026-03-06 21:18:03.965653,577739453
2026-03-06 21:18:03.965746,577181183
2026-03-06 21:18:03.966047,576629656
2026-03-06 21:18:03.966484,577181858
2026-03-06 21:18:04.07392,576514362
2026-03-06 21:18:04.074078,577006556
2026-03-06 21:18:04.074344,576575717
2026-03-06 21:18:04.074708,576514362
2026-03-06 21:18:04.182475,574315669
2026-03-06 21:18:04.182752,576513687
2026-03-06 21:18:04.182875,576570997
2026-03-06 21:18:04.182876,574315669
2026-03-06 21:18:04.183167,576425361
2026-03-06 21:18:04.183309,577223660
2026-03-06 21:18:04.183617,576057227
2026-03-06 21:18:04.183895,576369400
2026-03-06 21:18:04.291562,576450983
2026-03-06 21:18:04.291875,576548747
2026-03-06 21:18:04.29213,576450983
2026-03-06 21:18:04.292498,577142751
2026-03-06 21:18:04.293615,577033525
2026-03-06 21:18:04.294704,580950851
2026-03-06 21:18:04.401442,578026678
2026-03-06 21:18:04.40195,578425153
2026-03-06 21:18:04.402188,578026678
2026-03-06 21:18:04.402534,577017343
2026-03-06 21:18:04.403185,577105669
2026-03-06 21:18:04.403769,577436719
2026-03-06 21:18:04.404162,576310741
2026-03-06 21:18:04.404561,577876998
2026-03-06 21:18:04.405075,579588215
2026-03-06 21:18:04.509352,577390197
2026-03-06 21:18:04.509506,576648535
2026-03-06 21:18:04.50968,577398287
2026-03-06 21:18:04.509874,576706519
2026-03-06 21:18:04.510048,577390197
2026-03-06 21:18:04.618525,577375364
2026-03-06 21:18:04.618704,577326818
2026-03-06 21:18:04.618892,576630330
2026-03-06 21:18:04.619076,577375364
2026-03-06 21:18:04.619102,576471210
2026-03-06 21:18:04.727934,577080722
2026-03-06 21:18:04.728484,576666739
2026-03-06 21:18:04.72879,576680899
2026-03-06 21:18:04.729204,577080722
2026-03-06 21:18:04.729253,577216243
2026-03-06 21:18:04.729983,577324121
2026-03-06 21:18:04.836425,576767200
2026-03-06 21:18:04.836758,574950802
2026-03-06 21:18:04.8369,577204782
2026-03-06 21:18:04.837125,576767200
2026-03-06 21:18:04.837566,576561558
2026-03-06 21:18:04.83771,576603361
2026-03-06 21:18:04.837812,577746870
2026-03-06 21:18:04.945199,576458399
2026-03-06 21:18:04.945377,577151516
2026-03-06 21:18:04.945575,576563581
2026-03-06 21:18:04.945814,576359287
2026-03-06 21:18:04.946041,576458399
2026-03-06 21:18:05.054926,576544702
2026-03-06 21:18:05.054992,577161630
2026-03-06 21:18:05.055108,576703822
2026-03-06 21:18:05.055326,576703148
2026-03-06 21:18:05.055578,576544702
2026-03-06 21:18:05.055711,577102297
2026-03-06 21:18:05.163993,577071282
2026-03-06 21:18:05.164521,577071282
2026-03-06 21:18:05.164571,574035859
2026-03-06 21:18:05.164806,577206130
2026-03-06 21:18:05.165042,576639770
2026-03-06 21:18:05.165308,576608755
2026-03-06 21:18:05.272569,576115212
2026-03-06 21:18:05.272902,577179835
2026-03-06 21:18:05.273097,576115212
2026-03-06 21:18:05.273216,576540657
2026-03-06 21:18:05.273398,575871138
2026-03-06 21:18:05.381144,577065214
2026-03-06 21:18:05.381405,576560884
2026-03-06 21:18:05.381765,577065214
2026-03-06 21:18:05.381876,576711239
2026-03-06 21:18:05.490561,576746300
2026-03-06 21:18:05.490862,576036326
2026-03-06 21:18:05.491172,576746300
2026-03-06 21:18:05.491752,576681572
2026-03-06 21:18:05.492714,575910918
2026-03-06 21:18:05.600236,576554816
2026-03-06 21:18:05.600563,576554816
2026-03-06 21:18:05.600744,576508293
2026-03-06 21:18:05.601387,576036326
2026-03-06 21:18:05.602052,576163758
2026-03-06 21:18:05.602627,576861594
2026-03-06 21:18:05.708535,576074083
2026-03-06 21:18:05.708824,576776640
2026-03-06 21:18:05.709118,576513012
2026-03-06 21:18:05.709261,576074083
2026-03-06 21:18:05.817403,577236470
2026-03-06 21:18:05.817572,576760458
2026-03-06 21:18:05.817777,574147109
2026-03-06 21:18:05.818,577138032
2026-03-06 21:18:05.818046,577236470
2026-03-06 21:18:05.818227,576577739
2026-03-06 21:18:05.926317,576006659
2026-03-06 21:18:05.926485,576081500
2026-03-06 21:18:05.926649,577268159
2026-03-06 21:18:05.926815,576460421
2026-03-06 21:18:05.927,576463119
2026-03-06 21:18:05.92718,575991826
2026-03-06 21:18:05.927911,576006659
2026-03-06 21:18:06.035223,577452901
2026-03-06 21:18:06.035455,576671459
2026-03-06 21:18:06.035664,577390197
2026-03-06 21:18:06.035849,576558861
2026-03-06 21:18:06.035925,577452901
2026-03-06 21:18:06.144089,576675504
2026-03-06 21:18:06.14427,576056553
2026-03-06 21:18:06.145682,576675504
2026-03-06 21:18:06.253122,576459748
2026-03-06 21:18:06.253427,576641792
2026-03-06 21:18:06.253734,576459748
2026-03-06 21:18:06.253995,575996546
2026-03-06 21:18:06.254721,576637073
2026-03-06 21:18:06.362428,576471210
2026-03-06 21:18:06.362548,577286364
2026-03-06 21:18:06.362652,576568301
2026-03-06 21:18:06.362754,576585156
2026-03-06 21:18:06.362827,576471210
2026-03-06 21:18:06.471721,576576391
2026-03-06 21:18:06.472033,577063192
2026-03-06 21:18:06.472312,576610778
2026-03-06 21:18:06.472357,576576391
2026-03-06 21:18:06.472524,576570997
2026-03-06 21:18:06.472892,576616171
2026-03-06 21:18:06.580641,577046335
2026-03-06 21:18:06.58077,576618868
2026-03-06 21:18:06.580938,576022166
2026-03-06 21:18:06.581195,577243887
2026-03-06 21:18:06.5815,577046335
2026-03-06 21:18:06.581571,576714609
2026-03-06 21:18:06.581937,576478626
2026-03-06 21:18:06.68957,576653929
2026-03-06 21:18:06.68974,577158933
2026-03-06 21:18:06.690077,576624936
2026-03-06 21:18:06.690078,576653929
2026-03-06 21:18:06.69051,577748892
2026-03-06 21:18:06.690865,577283668
2026-03-06 21:18:06.798325,576626285
2026-03-06 21:18:06.798532,576636398
2026-03-06 21:18:06.798789,576450308
2026-03-06 21:18:06.799256,576717981
2026-03-06 21:18:06.799817,576626285
2026-03-06 21:18:06.907654,576639095
2026-03-06 21:18:06.907809,577146123
2026-03-06 21:18:06.908119,576788777
2026-03-06 21:18:06.908257,576630330
2026-03-06 21:18:06.908326,576639095
2026-03-06 21:18:06.908647,576628982
2026-03-06 21:18:07.016281,577276251
2026-03-06 21:18:07.016332,577107691
2026-03-06 21:18:07.016547,576456376
2026-03-06 21:18:07.016568,577276251
2026-03-06 21:18:07.016621,577821710
2026-03-06 21:18:07.016728,576672807
2026-03-06 21:18:07.126224,576546051
2026-03-06 21:18:07.12662,577006556
2026-03-06 21:18:07.126897,576546051
2026-03-06 21:18:07.127081,577355810
2026-03-06 21:18:07.12759,576784730
2026-03-06 21:18:07.128038,576628308
2026-03-06 21:18:07.129148,574831462
2026-03-06 21:18:07.129962,577005206
2026-03-06 21:18:07.234559,576372097
2026-03-06 21:18:07.234842,576206908
2026-03-06 21:18:07.235027,576587179
2026-03-06 21:18:07.235216,577244562
2026-03-06 21:18:07.236507,576372097
2026-03-06 21:18:07.343546,576827207
2026-03-06 21:18:07.34367,576039023
2026-03-06 21:18:07.343748,577172418
2026-03-06 21:18:07.343822,576703822
2026-03-06 21:18:07.344058,576012728
2026-03-06 21:18:07.34427,575918335
2026-03-06 21:18:07.344977,576827207
2026-03-06 21:18:07.452823,576518407
2026-03-06 21:18:07.45301,575866418
2026-03-06 21:18:07.453153,576543354
2026-03-06 21:18:07.453336,577254675
2026-03-06 21:18:07.45464,576518407
2026-03-06 21:18:07.561189,576717307
2026-03-06 21:18:07.561427,576505597
2026-03-06 21:18:07.561693,576678201
2026-03-06 21:18:07.562857,576717307
2026-03-06 21:18:07.670703,576475930
2026-03-06 21:18:07.671264,576478626
2026-03-06 21:18:07.671361,576697079
2026-03-06 21:18:07.671783,576475930
2026-03-06 21:18:07.779415,577183880
2026-03-06 21:18:07.779487,576518407
2026-03-06 21:18:07.779536,577036221
2026-03-06 21:18:07.779588,577103646
2026-03-06 21:18:07.779693,576679549
2026-03-06 21:18:07.779766,577183880
2026-03-06 21:18:07.888459,575991152
2026-03-06 21:18:07.888633,577220289
2026-03-06 21:18:07.888858,577015321
2026-03-06 21:18:07.889013,576695057
2026-03-06 21:18:07.889551,575991152
2026-03-06 21:18:07.997916,577164328
2026-03-06 21:18:07.998087,576567626
2026-03-06 21:18:07.998369,577206130
2026-03-06 21:18:07.998488,577164328
2026-03-06 21:18:07.99859,577153539
2026-03-06 21:18:07.99885,576628982
2026-03-06 21:18:07.999137,576573694
2026-03-06 21:18:08.106461,576469187
2026-03-06 21:18:08.106609,576619543
2026-03-06 21:18:08.106759,577221637
2026-03-06 21:18:08.106867,576469187
