time,PT_Cal.Fuel_Fill_Press.timestamp_ns
2026-03-06 21:15:26.566558,1772831726565270645
2026-03-06 21:15:26.566667,1772831726566650264
2026-03-06 21:15:26.56682,1772831726565270645
2026-03-06 21:15:26.567168,1772831726565270645
2026-03-06 21:15:26.567506,1772831726565270645
2026-03-06 21:15:26.567945,1772831726565270645
2026-03-06 21:15:26.56851,1772831726565270645
2026-03-06 21:15:26.67507,1772831726674148292
2026-03-06 21:15:26.675302,1772831726674148292
2026-03-06 21:15:26.675556,1772831726675539481
2026-03-06 21:15:26.675824,1772831726674148292
2026-03-06 21:15:26.676079,1772831726674148292
2026-03-06 21:15:26.676361,1772831726674148292
2026-03-06 21:15:26.783889,1772831726783558313
2026-03-06 21:15:26.783987,1772831726783558313
2026-03-06 21:15:26.784053,1772831726783558313
2026-03-06 21:15:26.784114,1772831726783558313
2026-03-06 21:15:26.784129,1772831726784121733
2026-03-06 21:15:26.893262,1772831726892474372
2026-03-06 21:15:26.893455,1772831726892474372
2026-03-06 21:15:26.893614,1772831726893594589
2026-03-06 21:15:26.893651,1772831726892474372
2026-03-06 21:15:27.002213,1772831727001572663
2026-03-06 21:15:27.002512,1772831727001572663
2026-03-06 21:15:27.002563,1772831727001572663
2026-03-06 21:15:27.002644,1772831727001572663
2026-03-06 21:15:27.002814,1772831727001572663
2026-03-06 21:15:27.003465,1772831727003433408
2026-03-06 21:15:27.110911,1772831727110294194
2026-03-06 21:15:27.111073,1772831727110294194
2026-03-06 21:15:27.111269,1772831727110294194
2026-03-06 21:15:27.111734,1772831727111716773
2026-03-06 21:15:27.219827,1772831727219009482
2026-03-06 21:15:27.220032,1772831727219009482
2026-03-06 21:15:27.220256,1772831727219009482
2026-03-06 21:15:27.220463,1772831727219009482
2026-03-06 21:15:27.220516,1772831727220494986
2026-03-06 21:15:27.220699,1772831727219009482
2026-03-06 21:15:27.329184,1772831727328298369
2026-03-06 21:15:27.329348,1772831727328298369
2026-03-06 21:15:27.329521,1772831727329508057
2026-03-06 21:15:27.329669,1772831727328298369
2026-03-06 21:15:27.329742,1772831727328298369
2026-03-06 21:15:27.329848,1772831727328298369
2026-03-06 21:15:27.329986,1772831727328298369
2026-03-06 21:15:27.330124,1772831727328298369
2026-03-06 21:15:27.437775,1772831727437375014
2026-03-06 21:15:27.437892,1772831727437375014
2026-03-06 21:15:27.438016,1772831727437375014
2026-03-06 21:15:27.438199,1772831727438190921
2026-03-06 21:15:27.546731,1772831727546154393
2026-03-06 21:15:27.546873,1772831727546154393
2026-03-06 21:15:27.547223,1772831727546154393
2026-03-06 21:15:27.547539,1772831727546154393
2026-03-06 21:15:27.548117,1772831727548090740
2026-03-06 21:15:27.65595,1772831727655150127
2026-03-06 21:15:27.656139,1772831727655150127
2026-03-06 21:15:27.656315,1772831727655150127
2026-03-06 21:15:27.6565,1772831727655150127
2026-03-06 21:15:27.6567,1772831727655150127
2026-03-06 21:15:27.65686,1772831727656846166
2026-03-06 21:15:27.65693,1772831727655150127
2026-03-06 21:15:27.765514,1772831727764486517
2026-03-06 21:15:27.765732,1772831727764486517
2026-03-06 21:15:27.76585,1772831727764486517
2026-03-06 21:15:27.766093,1772831727764486517
2026-03-06 21:15:27.766337,1772831727764486517
2026-03-06 21:15:27.766572,1772831727764486517
2026-03-06 21:15:27.766699,1772831727766675691
2026-03-06 21:15:27.873846,1772831727873231295
2026-03-06 21:15:27.873967,1772831727873231295
2026-03-06 21:15:27.874109,1772831727873231295
2026-03-06 21:15:27.874189,1772831727873231295
2026-03-06 21:15:27.87428,1772831727873231295
2026-03-06 21:15:27.87431,1772831727874301222
2026-03-06 21:15:27.874384,1772831727873231295
2026-03-06 21:15:27.98287,1772831727982306846
2026-03-06 21:15:27.983012,1772831727982306846
2026-03-06 21:15:27.983117,1772831727982306846
2026-03-06 21:15:27.983245,1772831727982306846
2026-03-06 21:15:27.983324,1772831727983312119
2026-03-06 21:15:28.091886,1772831728091311502
2026-03-06 21:15:28.091973,1772831728091311502
2026-03-06 21:15:28.09203,1772831728091311502
2026-03-06 21:15:28.092089,1772831728091311502
2026-03-06 21:15:28.092114,1772831728092105119
2026-03-06 21:15:28.092147,1772831728091311502
2026-03-06 21:15:28.092219,1772831728091311502
2026-03-06 21:15:28.092325,1772831728091311502
2026-03-06 21:15:28.092373,1772831728091311502
2026-03-06 21:15:28.092429,1772831728091311502
2026-03-06 21:15:28.201472,1772831728200387127
2026-03-06 21:15:28.201596,1772831728200387127
2026-03-06 21:15:28.201904,1772831728200387127
2026-03-06 21:15:28.202181,1772831728202146636
2026-03-06 21:15:28.202249,1772831728200387127
2026-03-06 21:15:28.202594,1772831728200387127
2026-03-06 21:15:28.202925,1772831728200387127
2026-03-06 21:15:28.310091,1772831728309566804
2026-03-06 21:15:28.31022,1772831728309566804
2026-03-06 21:15:28.310356,1772831728309566804
2026-03-06 21:15:28.310446,1772831728310439583
2026-03-06 21:15:28.310527,1772831728309566804
2026-03-06 21:15:28.31069,1772831728309566804
2026-03-06 21:15:28.310879,1772831728309566804
2026-03-06 21:15:28.311129,1772831728309566804
2026-03-06 21:15:28.41936,1772831728418446051
2026-03-06 21:15:28.419608,1772831728418446051
2026-03-06 21:15:28.419781,1772831728418446051
2026-03-06 21:15:28.419973,1772831728419957688
2026-03-06 21:15:28.420027,1772831728418446051
2026-03-06 21:15:28.528169,1772831728527413853
2026-03-06 21:15:28.528341,1772831728527413853
2026-03-06 21:15:28.528399,1772831728527413853
2026-03-06 21:15:28.528515,1772831728527413853
2026-03-06 21:15:28.528655,1772831728527413853
2026-03-06 21:15:28.52955,1772831728529503345
2026-03-06 21:15:28.637064,1772831728636276276
2026-03-06 21:15:28.637267,1772831728636276276
2026-03-06 21:15:28.637457,1772831728636276276
2026-03-06 21:15:28.637592,1772831728636276276
2026-03-06 21:15:28.637642,1772831728637625271
2026-03-06 21:15:28.637728,1772831728636276276
2026-03-06 21:15:28.637872,1772831728636276276
2026-03-06 21:15:28.745739,1772831728745178252
2026-03-06 21:15:28.745911,1772831728745178252
2026-03-06 21:15:28.746059,1772831728745178252
2026-03-06 21:15:28.74624,1772831728745178252
2026-03-06 21:15:28.746397,1772831728745178252
2026-03-06 21:15:28.746783,1772831728746762095
2026-03-06 21:15:28.85521,1772831728854598481
2026-03-06 21:15:28.855404,1772831728854598481
2026-03-06 21:15:28.855438,1772831728855430099
2026-03-06 21:15:28.855471,1772831728854598481
2026-03-06 21:15:28.855545,1772831728854598481
2026-03-06 21:15:28.855698,1772831728854598481
2026-03-06 21:15:28.855851,1772831728854598481
2026-03-06 21:15:28.964405,1772831728963624638
2026-03-06 21:15:28.964594,1772831728963624638
2026-03-06 21:15:28.964789,1772831728963624638
2026-03-06 21:15:28.964947,1772831728963624638
2026-03-06 21:15:28.964954,1772831728964935135
2026-03-06 21:15:28.9652,1772831728963624638
2026-03-06 21:15:29.073666,1772831729072469679
2026-03-06 21:15:29.073922,1772831729072469679
2026-03-06 21:15:29.074155,1772831729072469679
2026-03-06 21:15:29.074303,1772831729074280287
2026-03-06 21:15:29.074416,1772831729072469679
2026-03-06 21:15:29.182013,1772831729181147710
2026-03-06 21:15:29.182148,1772831729181147710
2026-03-06 21:15:29.182268,1772831729181147710
2026-03-06 21:15:29.182379,1772831729181147710
2026-03-06 21:15:29.182508,1772831729182502439
2026-03-06 21:15:29.291035,1772831729290211449
2026-03-06 21:15:29.291191,1772831729290211449
2026-03-06 21:15:29.291546,1772831729290211449
2026-03-06 21:15:29.291738,1772831729290211449
2026-03-06 21:15:29.2918,1772831729291773660
2026-03-06 21:15:29.40057,1772831729399546240
2026-03-06 21:15:29.400848,1772831729399546240
2026-03-06 21:15:29.401027,1772831729399546240
2026-03-06 21:15:29.401246,1772831729401212718
2026-03-06 21:15:29.401283,1772831729399546240
2026-03-06 21:15:29.40156,1772831729399546240
2026-03-06 21:15:29.401844,1772831729399546240
2026-03-06 21:15:29.509116,1772831729508284393
2026-03-06 21:15:29.509348,1772831729508284393
2026-03-06 21:15:29.509549,1772831729508284393
2026-03-06 21:15:29.509725,1772831729509698169
2026-03-06 21:15:29.509753,1772831729508284393
2026-03-06 21:15:29.617735,1772831729617324687
2026-03-06 21:15:29.617914,1772831729617324687
2026-03-06 21:15:29.618108,1772831729617324687
2026-03-06 21:15:29.618133,1772831729618119378
2026-03-06 21:15:29.727557,1772831729726588564
2026-03-06 21:15:29.72777,1772831729726588564
2026-03-06 21:15:29.727897,1772831729727871925
2026-03-06 21:15:29.727998,1772831729726588564
2026-03-06 21:15:29.728234,1772831729726588564
2026-03-06 21:15:29.728317,1772831729726588564
2026-03-06 21:15:29.83628,1772831729835232865
2026-03-06 21:15:29.836839,1772831729835232865
2026-03-06 21:15:29.837081,1772831729835232865
2026-03-06 21:15:29.83721,1772831729837102961
2026-03-06 21:15:29.837383,1772831729835232865
2026-03-06 21:15:29.944964,1772831729944234874
2026-03-06 21:15:29.94515,1772831729944234874
2026-03-06 21:15:29.945367,1772831729944234874
2026-03-06 21:15:29.945589,1772831729944234874
2026-03-06 21:15:29.945596,1772831729945579645
2026-03-06 21:15:30.05409,1772831730053222133
2026-03-06 21:15:30.054384,1772831730053222133
2026-03-06 21:15:30.054662,1772831730053222133
2026-03-06 21:15:30.054983,1772831730053222133
2026-03-06 21:15:30.05531,1772831730055258336
2026-03-06 21:15:30.05537,1772831730053222133
2026-03-06 21:15:30.163189,1772831730162609173
2026-03-06 21:15:30.163541,1772831730162609173
2026-03-06 21:15:30.163799,1772831730162609173
2026-03-06 21:15:30.165113,1772831730165080001
2026-03-06 21:15:30.271955,1772831730271483344
2026-03-06 21:15:30.272207,1772831730271483344
2026-03-06 21:15:30.27254,1772831730271483344
2026-03-06 21:15:30.272567,1772831730272550489
2026-03-06 21:15:30.38107,1772831730380477066
2026-03-06 21:15:30.381141,1772831730380477066
2026-03-06 21:15:30.381445,1772831730380477066
2026-03-06 21:15:30.381496,1772831730381485536
2026-03-06 21:15:30.381519,1772831730380477066
2026-03-06 21:15:30.381605,1772831730380477066
2026-03-06 21:15:30.381864,1772831730380477066
2026-03-06 21:15:30.490112,1772831730489516191
2026-03-06 21:15:30.490163,1772831730489516191
2026-03-06 21:15:30.490215,1772831730489516191
2026-03-06 21:15:30.490258,1772831730489516191
2026-03-06 21:15:30.490337,1772831730489516191
2026-03-06 21:15:30.490523,1772831730489516191
2026-03-06 21:15:30.490807,1772831730490792571
2026-03-06 21:15:30.598651,1772831730598064564
2026-03-06 21:15:30.598751,1772831730598064564
2026-03-06 21:15:30.598924,1772831730598064564
2026-03-06 21:15:30.599084,1772831730598064564
2026-03-06 21:15:30.59913,1772831730599117383
2026-03-06 21:15:30.599259,1772831730598064564
2026-03-06 21:15:30.70774,1772831730707202277
2026-03-06 21:15:30.708109,1772831730707202277
2026-03-06 21:15:30.70821,1772831730708193016
2026-03-06 21:15:30.708879,1772831730707202277
2026-03-06 21:15:30.70947,1772831730707202277
2026-03-06 21:15:30.710116,1772831730707202277
2026-03-06 21:15:30.710676,1772831730707202277
2026-03-06 21:15:30.817057,1772831730816129189
2026-03-06 21:15:30.817298,1772831730816129189
2026-03-06 21:15:30.817735,1772831730817718080
2026-03-06 21:15:30.926097,1772831730925267830
2026-03-06 21:15:30.926349,1772831730925267830
2026-03-06 21:15:30.926685,1772831730925267830
2026-03-06 21:15:30.926869,1772831730926844481
2026-03-06 21:15:30.927022,1772831730925267830
2026-03-06 21:15:31.035354,1772831731034353579
2026-03-06 21:15:31.035605,1772831731034353579
2026-03-06 21:15:31.035882,1772831731034353579
2026-03-06 21:15:31.037048,1772831731037007119
2026-03-06 21:15:31.143994,1772831731143489735
2026-03-06 21:15:31.144206,1772831731143489735
2026-03-06 21:15:31.144379,1772831731144367483
2026-03-06 21:15:31.144483,1772831731143489735
2026-03-06 21:15:31.252908,1772831731252458974
2026-03-06 21:15:31.253005,1772831731252458974
2026-03-06 21:15:31.253169,1772831731252458974
2026-03-06 21:15:31.253376,1772831731252458974
2026-03-06 21:15:31.254675,1772831731254648310
2026-03-06 21:15:31.361978,1772831731361527187
2026-03-06 21:15:31.362179,1772831731361527187
2026-03-06 21:15:31.362516,1772831731362501046
2026-03-06 21:15:31.362704,1772831731361527187
2026-03-06 21:15:31.471301,1772831731470586416
2026-03-06 21:15:31.471409,1772831731470586416
2026-03-06 21:15:31.471484,1772831731470586416
2026-03-06 21:15:31.471562,1772831731470586416
2026-03-06 21:15:31.471633,1772831731470586416
2026-03-06 21:15:31.471717,1772831731471702769
2026-03-06 21:15:31.579977,1772831731579460660
2026-03-06 21:15:31.580053,1772831731579460660
2026-03-06 21:15:31.580108,1772831731579460660
2026-03-06 21:15:31.580177,1772831731579460660
2026-03-06 21:15:31.580244,1772831731579460660
2026-03-06 21:15:31.580539,1772831731580527249
2026-03-06 21:15:31.689227,1772831731688424782
2026-03-06 21:15:31.689376,1772831731688424782
2026-03-06 21:15:31.689496,1772831731688424782
2026-03-06 21:15:31.689714,1772831731688424782
2026-03-06 21:15:31.690284,1772831731690259817
2026-03-06 21:15:31.798242,1772831731797607100
2026-03-06 21:15:31.798334,1772831731797607100
2026-03-06 21:15:31.798425,1772831731797607100
2026-03-06 21:15:31.798525,1772831731797607100
2026-03-06 21:15:31.798616,1772831731797607100
2026-03-06 21:15:31.798698,1772831731798686687
2026-03-06 21:15:31.798722,1772831731797607100
2026-03-06 21:15:31.798824,1772831731797607100
2026-03-06 21:15:31.906923,1772831731906326520
2026-03-06 21:15:31.907035,1772831731906326520
2026-03-06 21:15:31.907108,1772831731906326520
2026-03-06 21:15:31.90723,1772831731906326520
2026-03-06 21:15:31.907352,1772831731906326520
2026-03-06 21:15:31.907352,1772831731907340524
2026-03-06 21:15:31.90746,1772831731906326520
2026-03-06 21:15:32.016573,1772831732015678688
2026-03-06 21:15:32.016869,1772831732015678688
2026-03-06 21:15:32.01717,1772831732015678688
2026-03-06 21:15:32.017481,1772831732015678688
2026-03-06 21:15:32.018572,1772831732018521648
2026-03-06 21:15:32.124628,1772831732124261397
2026-03-06 21:15:32.124692,1772831732124261397
2026-03-06 21:15:32.124696,1772831732124688147
2026-03-06 21:15:32.124764,1772831732124261397
2026-03-06 21:15:32.124954,1772831732124261397
2026-03-06 21:15:32.125122,1772831732124261397
2026-03-06 21:15:32.125215,1772831732124261397
2026-03-06 21:15:32.125299,1772831732124261397
2026-03-06 21:15:32.125379,1772831732124261397
2026-03-06 21:15:32.234236,1772831732233481044
2026-03-06 21:15:32.234408,1772831732233481044
2026-03-06 21:15:32.234598,1772831732233481044
2026-03-06 21:15:32.234778,1772831732233481044
2026-03-06 21:15:32.234901,1772831732234883114
2026-03-06 21:15:32.343337,1772831732342463751
2026-03-06 21:15:32.343446,1772831732342463751
2026-03-06 21:15:32.3436,1772831732342463751
2026-03-06 21:15:32.343766,1772831732342463751
2026-03-06 21:15:32.343926,1772831732342463751
2026-03-06 21:15:32.344087,1772831732342463751
2026-03-06 21:15:32.344257,1772831732342463751
2026-03-06 21:15:32.344279,1772831732344251985
2026-03-06 21:15:32.451932,1772831732451398186
2026-03-06 21:15:32.451974,1772831732451398186
2026-03-06 21:15:32.451991,1772831732451398186
2026-03-06 21:15:32.45221,1772831732451398186
2026-03-06 21:15:32.452293,1772831732451398186
2026-03-06 21:15:32.452366,1772831732451398186
2026-03-06 21:15:32.452441,1772831732451398186
2026-03-06 21:15:32.452517,1772831732451398186
2026-03-06 21:15:32.45256,1772831732452549003
2026-03-06 21:15:32.561885,1772831732560394785
2026-03-06 21:15:32.562084,1772831732562056619
2026-03-06 21:15:32.56221,1772831732560394785
2026-03-06 21:15:32.562515,1772831732560394785
2026-03-06 21:15:32.562816,1772831732560394785
2026-03-06 21:15:32.563078,1772831732560394785
2026-03-06 21:15:32.563361,1772831732560394785
2026-03-06 21:15:32.563624,1772831732560394785
2026-03-06 21:15:32.669876,1772831732669463144
2026-03-06 21:15:32.669943,1772831732669463144
2026-03-06 21:15:32.669996,1772831732669463144
2026-03-06 21:15:32.670193,1772831732670183745
2026-03-06 21:15:32.670366,1772831732669463144
2026-03-06 21:15:32.778795,1772831732778329065
2026-03-06 21:15:32.778957,1772831732778329065
2026-03-06 21:15:32.779116,1772831732778329065
2026-03-06 21:15:32.779277,1772831732779261158
2026-03-06 21:15:32.779311,1772831732778329065
2026-03-06 21:15:32.887792,1772831732887052204
2026-03-06 21:15:32.887999,1772831732887052204
2026-03-06 21:15:32.888221,1772831732887052204
2026-03-06 21:15:32.888294,1772831732888274455
2026-03-06 21:15:32.888444,1772831732887052204
2026-03-06 21:15:32.998108,1772831732996518226
2026-03-06 21:15:32.998721,1772831732996518226
2026-03-06 21:15:32.99896,1772831732998932671
2026-03-06 21:15:32.999892,1772831732996518226
2026-03-06 21:15:33.000556,1772831732996518226
2026-03-06 21:15:33.001523,1772831732996518226
2026-03-06 21:15:33.002342,1772831732996518226
2026-03-06 21:15:33.106,1772831733105345291
2026-03-06 21:15:33.106058,1772831733105345291
2026-03-06 21:15:33.106088,1772831733105345291
2026-03-06 21:15:33.106167,1772831733105345291
2026-03-06 21:15:33.106389,1772831733105345291
2026-03-06 21:15:33.10652,1772831733105345291
2026-03-06 21:15:33.106642,1772831733106631787
2026-03-06 21:15:33.215405,1772831733214369946
2026-03-06 21:15:33.215707,1772831733214369946
2026-03-06 21:15:33.21602,1772831733214369946
2026-03-06 21:15:33.216379,1772831733214369946
2026-03-06 21:15:33.216695,1772831733214369946
2026-03-06 21:15:33.216977,1772831733216941986
2026-03-06 21:15:33.323756,1772831733323198861
2026-03-06 21:15:33.324081,1772831733323198861
2026-03-06 21:15:33.324476,1772831733323198861
2026-03-06 21:15:33.325081,1772831733325046339
2026-03-06 21:15:33.433375,1772831733432401980
2026-03-06 21:15:33.433619,1772831733432401980
2026-03-06 21:15:33.433836,1772831733433816642
2026-03-06 21:15:33.433843,1772831733432401980
2026-03-06 21:15:33.434055,1772831733432401980
2026-03-06 21:15:33.434322,1772831733432401980
2026-03-06 21:15:33.434745,1772831733432401980
2026-03-06 21:15:33.542172,1772831733541605501
2026-03-06 21:15:33.54229,1772831733541605501
2026-03-06 21:15:33.542797,1772831733542779694
2026-03-06 21:15:33.543016,1772831733541605501
2026-03-06 21:15:33.543693,1772831733541605501
2026-03-06 21:15:33.54406,1772831733541605501
2026-03-06 21:15:33.651865,1772831733650463243
2026-03-06 21:15:33.652328,1772831733650463243
2026-03-06 21:15:33.652611,1772831733652591257
2026-03-06 21:15:33.652717,1772831733650463243
2026-03-06 21:15:33.653078,1772831733650463243
2026-03-06 21:15:33.653418,1772831733650463243
2026-03-06 21:15:33.65374,1772831733650463243
2026-03-06 21:15:33.760002,1772831733759258460
2026-03-06 21:15:33.760083,1772831733759258460
2026-03-06 21:15:33.76015,1772831733759258460
2026-03-06 21:15:33.760345,1772831733759258460
2026-03-06 21:15:33.760399,1772831733760384980
2026-03-06 21:15:33.760577,1772831733759258460
2026-03-06 21:15:33.869509,1772831733868614593
2026-03-06 21:15:33.869734,1772831733868614593
2026-03-06 21:15:33.869938,1772831733868614593
2026-03-06 21:15:33.870173,1772831733868614593
2026-03-06 21:15:33.870393,1772831733868614593
2026-03-06 21:15:33.87083,1772831733870794918
2026-03-06 21:15:33.978427,1772831733977663541
2026-03-06 21:15:33.978586,1772831733977663541
2026-03-06 21:15:33.978743,1772831733977663541
2026-03-06 21:15:33.978893,1772831733977663541
2026-03-06 21:15:33.979046,1772831733979031736
2026-03-06 21:15:33.979062,1772831733977663541
2026-03-06 21:15:33.979248,1772831733977663541
2026-03-06 21:15:34.087084,1772831734086293498
2026-03-06 21:15:34.087144,1772831734087115032
2026-03-06 21:15:34.087151,1772831734086293498
2026-03-06 21:15:34.087229,1772831734086293498
2026-03-06 21:15:34.087306,1772831734086293498
2026-03-06 21:15:34.0874,1772831734086293498
2026-03-06 21:15:34.08755,1772831734086293498
2026-03-06 21:15:34.087806,1772831734086293498
2026-03-06 21:15:34.087931,1772831734086293498
2026-03-06 21:15:34.196258,1772831734195514346
2026-03-06 21:15:34.196365,1772831734195514346
2026-03-06 21:15:34.196558,1772831734195514346
2026-03-06 21:15:34.196791,1772831734196776549
2026-03-06 21:15:34.196794,1772831734195514346
2026-03-06 21:15:34.305604,1772831734304477594
2026-03-06 21:15:34.305868,1772831734304477594
2026-03-06 21:15:34.306155,1772831734306135337
2026-03-06 21:15:34.306168,1772831734304477594
2026-03-06 21:15:34.306487,1772831734304477594
2026-03-06 21:15:34.415889,1772831734413613103
2026-03-06 21:15:34.416279,1772831734416262444
2026-03-06 21:15:34.416385,1772831734413613103
2026-03-06 21:15:34.417031,1772831734413613103
2026-03-06 21:15:34.417479,1772831734413613103
2026-03-06 21:15:34.417794,1772831734413613103
2026-03-06 21:15:34.418155,1772831734413613103
2026-03-06 21:15:34.523511,1772831734522568866
2026-03-06 21:15:34.523889,1772831734522568866
2026-03-06 21:15:34.524131,1772831734522568866
2026-03-06 21:15:34.524371,1772831734524351601
2026-03-06 21:15:34.524406,1772831734522568866
2026-03-06 21:15:34.524655,1772831734522568866
2026-03-06 21:15:34.524904,1772831734522568866
2026-03-06 21:15:34.632576,1772831734631433640
2026-03-06 21:15:34.632871,1772831734631433640
2026-03-06 21:15:34.633229,1772831734631433640
2026-03-06 21:15:34.633297,1772831734633260987
2026-03-06 21:15:34.633559,1772831734631433640
2026-03-06 21:15:34.633957,1772831734631433640
2026-03-06 21:15:34.741588,1772831734740532633
2026-03-06 21:15:34.741899,1772831734740532633
2026-03-06 21:15:34.74224,1772831734740532633
2026-03-06 21:15:34.742258,1772831734742221025
2026-03-06 21:15:34.743013,1772831734740532633
2026-03-06 21:15:34.74434,1772831734740532633
2026-03-06 21:15:34.849981,1772831734849253585
2026-03-06 21:15:34.850179,1772831734849253585
2026-03-06 21:15:34.85037,1772831734849253585
2026-03-06 21:15:34.850543,1772831734849253585
2026-03-06 21:15:34.850798,1772831734850770707
2026-03-06 21:15:34.959071,1772831734958537230
2026-03-06 21:15:34.959186,1772831734958537230
2026-03-06 21:15:34.959302,1772831734958537230
2026-03-06 21:15:34.959417,1772831734958537230
2026-03-06 21:15:34.95952,1772831734959508077
2026-03-06 21:15:34.959535,1772831734958537230
2026-03-06 21:15:34.959662,1772831734958537230
2026-03-06 21:15:35.068445,1772831735067621598
2026-03-06 21:15:35.068999,1772831735067621598
2026-03-06 21:15:35.069937,1772831735069914119
2026-03-06 21:15:35.070206,1772831735067621598
2026-03-06 21:15:35.070832,1772831735067621598
2026-03-06 21:15:35.071497,1772831735067621598
2026-03-06 21:15:35.177652,1772831735176399949
2026-03-06 21:15:35.177827,1772831735176399949
2026-03-06 21:15:35.17799,1772831735176399949
2026-03-06 21:15:35.178194,1772831735176399949
2026-03-06 21:15:35.180715,1772831735180697586
2026-03-06 21:15:35.286273,1772831735285411627
2026-03-06 21:15:35.286525,1772831735285411627
2026-03-06 21:15:35.28674,1772831735285411627
2026-03-06 21:15:35.286978,1772831735285411627
2026-03-06 21:15:35.287614,1772831735287573924
2026-03-06 21:15:35.395172,1772831735394690516
2026-03-06 21:15:35.395283,1772831735394690516
2026-03-06 21:15:35.395385,1772831735394690516
2026-03-06 21:15:35.395487,1772831735394690516
2026-03-06 21:15:35.395565,1772831735395553877
2026-03-06 21:15:35.395597,1772831735394690516
2026-03-06 21:15:35.504119,1772831735503506666
2026-03-06 21:15:35.50418,1772831735503506666
2026-03-06 21:15:35.504225,1772831735503506666
2026-03-06 21:15:35.504292,1772831735503506666
2026-03-06 21:15:35.504364,1772831735503506666
2026-03-06 21:15:35.504444,1772831735503506666
2026-03-06 21:15:35.504515,1772831735503506666
2026-03-06 21:15:35.504593,1772831735503506666
2026-03-06 21:15:35.504721,1772831735504707371
2026-03-06 21:15:35.612907,1772831735612402050
2026-03-06 21:15:35.612968,1772831735612402050
2026-03-06 21:15:35.613041,1772831735612402050
2026-03-06 21:15:35.613105,1772831735613095230
2026-03-06 21:15:35.613118,1772831735612402050
2026-03-06 21:15:35.613197,1772831735612402050
2026-03-06 21:15:35.613273,1772831735612402050
2026-03-06 21:15:35.613356,1772831735612402050
2026-03-06 21:15:35.721833,1772831735721386127
2026-03-06 21:15:35.72193,1772831735721386127
2026-03-06 21:15:35.722023,1772831735721386127
2026-03-06 21:15:35.722137,1772831735721386127
2026-03-06 21:15:35.722251,1772831735721386127
2026-03-06 21:15:35.722261,1772831735722251811
2026-03-06 21:15:35.722357,1772831735721386127
2026-03-06 21:15:35.830816,1772831735830291199
2026-03-06 21:15:35.830887,1772831735830291199
2026-03-06 21:15:35.830966,1772831735830291199
2026-03-06 21:15:35.831048,1772831735830291199
2026-03-06 21:15:35.831132,1772831735830291199
2026-03-06 21:15:35.831204,1772831735831197443
2026-03-06 21:15:35.831237,1772831735830291199
2026-03-06 21:15:35.940114,1772831735939339124
2026-03-06 21:15:35.940351,1772831735939339124
2026-03-06 21:15:35.940561,1772831735939339124
2026-03-06 21:15:35.940564,1772831735940547946
2026-03-06 21:15:35.940759,1772831735939339124
2026-03-06 21:15:35.940975,1772831735939339124
2026-03-06 21:15:35.941214,1772831735939339124
2026-03-06 21:15:36.049234,1772831736048325537
2026-03-06 21:15:36.049505,1772831736048325537
2026-03-06 21:15:36.04996,1772831736048325537
2026-03-06 21:15:36.050224,1772831736050190721
2026-03-06 21:15:36.050547,1772831736048325537
2026-03-06 21:15:36.050813,1772831736048325537
2026-03-06 21:15:36.051346,1772831736048325537
2026-03-06 21:15:36.052042,1772831736048325537
2026-03-06 21:15:36.157872,1772831736157421813
2026-03-06 21:15:36.158073,1772831736157421813
2026-03-06 21:15:36.158308,1772831736157421813
2026-03-06 21:15:36.159714,1772831736159694661
2026-03-06 21:15:36.267227,1772831736266388164
2026-03-06 21:15:36.267419,1772831736266388164
2026-03-06 21:15:36.267653,1772831736266388164
2026-03-06 21:15:36.267865,1772831736266388164
2026-03-06 21:15:36.267877,1772831736267856611
2026-03-06 21:15:36.26807,1772831736266388164
2026-03-06 21:15:36.268294,1772831736266388164
2026-03-06 21:15:36.376231,1772831736375636867
2026-03-06 21:15:36.376305,1772831736375636867
2026-03-06 21:15:36.376617,1772831736375636867
2026-03-06 21:15:36.376642,1772831736376630743
2026-03-06 21:15:36.37672,1772831736375636867
2026-03-06 21:15:36.376814,1772831736375636867
2026-03-06 21:15:36.376912,1772831736375636867
2026-03-06 21:15:36.377021,1772831736375636867
2026-03-06 21:15:36.484846,1772831736484266516
2026-03-06 21:15:36.484973,1772831736484266516
2026-03-06 21:15:36.485113,1772831736484266516
2026-03-06 21:15:36.485138,1772831736485122293
2026-03-06 21:15:36.485265,1772831736484266516
2026-03-06 21:15:36.485398,1772831736484266516
2026-03-06 21:15:36.485566,1772831736484266516
2026-03-06 21:15:36.594224,1772831736593582363
2026-03-06 21:15:36.594344,1772831736593582363
2026-03-06 21:15:36.594452,1772831736593582363
2026-03-06 21:15:36.594574,1772831736593582363
2026-03-06 21:15:36.594687,1772831736593582363
2026-03-06 21:15:36.594717,1772831736594704994
2026-03-06 21:15:36.5948,1772831736593582363
2026-03-06 21:15:36.594925,1772831736593582363
2026-03-06 21:15:36.703398,1772831736702598606
2026-03-06 21:15:36.703577,1772831736702598606
2026-03-06 21:15:36.70377,1772831736702598606
2026-03-06 21:15:36.703978,1772831736702598606
2026-03-06 21:15:36.704095,1772831736704074715
2026-03-06 21:15:36.811979,1772831736811431885
2026-03-06 21:15:36.81212,1772831736811431885
2026-03-06 21:15:36.812516,1772831736811431885
2026-03-06 21:15:36.812519,1772831736812501839
2026-03-06 21:15:36.812795,1772831736811431885
2026-03-06 21:15:36.920979,1772831736920402833
2026-03-06 21:15:36.921032,1772831736920402833
2026-03-06 21:15:36.921053,1772831736920402833
