time,BOARD.HB_51.packet_ts_ms
2026-03-06 21:14:18.314621,10879125
2026-03-06 21:14:18.751231,10880128
2026-03-06 21:14:19.758258,10881135
2026-03-06 21:14:20.764123,10882141
2026-03-06 21:14:21.771356,10883148
2026-03-06 21:14:22.778047,10884155
2026-03-06 21:14:23.785272,10885162
2026-03-06 21:14:24.792545,10886169
2026-03-06 21:14:25.799477,10887176
2026-03-06 21:14:26.806399,10888183
2026-03-06 21:14:27.814355,10889190
2026-03-06 21:14:28.820418,10890197
2026-03-06 21:14:29.825575,10891202
2026-03-06 21:14:30.832357,10892209
2026-03-06 21:14:31.83954,10893216
2026-03-06 21:14:32.84634,10894223
2026-03-06 21:14:33.853722,10895230
2026-03-06 21:14:34.860398,10896237
2026-03-06 21:14:35.867768,10897244
2026-03-06 21:14:36.874912,10898251
2026-03-06 21:14:37.881458,10899258
2026-03-06 21:14:38.886635,10900263
2026-03-06 21:14:39.893898,10901270
2026-03-06 21:14:40.900833,10902277
2026-03-06 21:14:41.908237,10903284
2026-03-06 21:14:42.9151,10904291
2026-03-06 21:14:43.92153,10905298
2026-03-06 21:14:44.928642,10906305
2026-03-06 21:14:45.935914,10907312
2026-03-06 21:14:46.942845,10908319
2026-03-06 21:14:47.948065,10909324
2026-03-06 21:14:48.95485,10910331
2026-03-06 21:14:49.961745,10911338
2026-03-06 21:14:50.969054,10912345
2026-03-06 21:14:51.976137,10913352
2026-03-06 21:14:52.982958,10914359
2026-03-06 21:14:53.990089,10915366
2026-03-06 21:14:54.997216,10916373
2026-03-06 21:14:56.004401,10917380
2026-03-06 21:14:57.008805,10918385
2026-03-06 21:14:58.016144,10919392
2026-03-06 21:14:59.022934,10920399
2026-03-06 21:15:00.030554,10921406
2026-03-06 21:15:01.037211,10922413
2026-03-06 21:15:02.043998,10923420
2026-03-06 21:15:03.050889,10924427
2026-03-06 21:15:04.058012,10925434
2026-03-06 21:15:05.065706,10926441
2026-03-06 21:15:06.07038,10927446
2026-03-06 21:15:07.077466,10928453
2026-03-06 21:15:08.084063,10929460
2026-03-06 21:15:09.091145,10930467
2026-03-06 21:15:10.098326,10931474
2026-03-06 21:15:11.105272,10932481
2026-03-06 21:15:12.112337,10933488
2026-03-06 21:15:13.119189,10934495
2026-03-06 21:15:14.12634,10935502
2026-03-06 21:15:15.131532,10936507
2026-03-06 21:15:16.138671,10937514
2026-03-06 21:15:17.145726,10938521
2026-03-06 21:15:18.152625,10939528
2026-03-06 21:15:19.159716,10940535
2026-03-06 21:15:20.166542,10941542
2026-03-06 21:15:21.173489,10942549
2026-03-06 21:15:22.180715,10943556
2026-03-06 21:15:23.18728,10944563
2026-03-06 21:15:24.188709,10945564
2026-03-06 21:15:25.19533,10946571
2026-03-06 21:15:26.20274,10947578
2026-03-06 21:15:27.209997,10948585
2026-03-06 21:15:28.216485,10949592
2026-03-06 21:15:29.223814,10950599
2026-03-06 21:15:30.230725,10951606
2026-03-06 21:15:31.237802,10952613
2026-03-06 21:15:32.244571,10953620
2026-03-06 21:15:33.249896,10954625
2026-03-06 21:15:34.256947,10955632
2026-03-06 21:15:35.264154,10956639
2026-03-06 21:15:36.270945,10957646
2026-03-06 21:15:37.27769,10958653
2026-03-06 21:15:38.284622,10959660
2026-03-06 21:15:39.291617,10960667
2026-03-06 21:15:40.299096,10961674
2026-03-06 21:15:41.306278,10962681
2026-03-06 21:15:42.310763,10963686
2026-03-06 21:15:43.31827,10964693
2026-03-06 21:15:44.325202,10965700
2026-03-06 21:15:45.332039,10966707
2026-03-06 21:15:46.339265,10967714
2026-03-06 21:15:47.345727,10968721
2026-03-06 21:15:48.353171,10969728
2026-03-06 21:15:49.360143,10970735
2026-03-06 21:15:50.366488,10971742
2026-03-06 21:15:51.371933,10972747
2026-03-06 21:15:52.379127,10973754
2026-03-06 21:15:53.385771,10974761
2026-03-06 21:15:54.393337,10975768
2026-03-06 21:15:55.400215,10976775
2026-03-06 21:15:56.407264,10977782
2026-03-06 21:15:57.414333,10978789
2026-03-06 21:15:58.420859,10979796
2026-03-06 21:15:59.428545,10980803
2026-03-06 21:16:00.433196,10981808
2026-03-06 21:16:01.440007,10982815
2026-03-06 21:16:02.447444,10983822
2026-03-06 21:16:03.454194,10984829
2026-03-06 21:16:04.46147,10985836
2026-03-06 21:16:05.468228,10986843
2026-03-06 21:16:06.475032,10987850
2026-03-06 21:16:07.482552,10988857
2026-03-06 21:16:08.489435,10989864
2026-03-06 21:16:09.494594,10990869
2026-03-06 21:16:10.501601,10991876
2026-03-06 21:16:11.508414,10992883
2026-03-06 21:16:12.515338,10993890
2026-03-06 21:16:13.522471,10994897
2026-03-06 21:16:14.529329,10995904
2026-03-06 21:16:15.536452,10996911
2026-03-06 21:16:16.543293,10997918
2026-03-06 21:16:17.550253,10998925
2026-03-06 21:16:18.555478,10999930
2026-03-06 21:16:19.562511,11000937
2026-03-06 21:16:20.569509,11001944
2026-03-06 21:16:21.576825,11002951
2026-03-06 21:16:22.583445,11003958
2026-03-06 21:16:23.590411,11004965
2026-03-06 21:16:24.597652,11005972
2026-03-06 21:16:25.604997,11006979
2026-03-06 21:16:26.611457,11007986
2026-03-06 21:16:27.616859,11008991
2026-03-06 21:16:28.623974,11009998
2026-03-06 21:16:29.631047,11011005
2026-03-06 21:16:30.636089,11012010
2026-03-06 21:16:31.642725,11013017
2026-03-06 21:16:32.650005,11014024
2026-03-06 21:16:33.65673,11015031
2026-03-06 21:16:34.663495,11016038
2026-03-06 21:16:35.670621,11017045
2026-03-06 21:16:36.672212,11018046
2026-03-06 21:16:37.679219,11019053
2026-03-06 21:16:38.6859,11020060
2026-03-06 21:16:39.692752,11021067
2026-03-06 21:16:40.699829,11022074
2026-03-06 21:16:41.707297,11023081
2026-03-06 21:16:42.713773,11024088
2026-03-06 21:16:43.720779,11025095
2026-03-06 21:16:44.727861,11026102
2026-03-06 21:16:45.733347,11027107
2026-03-06 21:16:46.740076,11028114
2026-03-06 21:16:47.746965,11029121
2026-03-06 21:16:48.754399,11030128
2026-03-06 21:16:49.760911,11031135
2026-03-06 21:16:50.768366,11032142
2026-03-06 21:16:51.77526,11033149
2026-03-06 21:16:52.781926,11034156
2026-03-06 21:16:53.789316,11035163
2026-03-06 21:16:54.794225,11036168
2026-03-06 21:16:55.801356,11037175
2026-03-06 21:16:56.8085,11038182
2026-03-06 21:16:57.815256,11039189
2026-03-06 21:16:58.822023,11040196
2026-03-06 21:16:59.829302,11041203
2026-03-06 21:17:00.836425,11042210
2026-03-06 21:17:01.843449,11043217
2026-03-06 21:17:02.850174,11044224
2026-03-06 21:17:03.855205,11045229
2026-03-06 21:17:04.862184,11046236
2026-03-06 21:17:05.869441,11047243
2026-03-06 21:17:06.876401,11048250
2026-03-06 21:17:07.883494,11049257
2026-03-06 21:17:08.890498,11050264
2026-03-06 21:17:09.897408,11051271
2026-03-06 21:17:10.904307,11052278
2026-03-06 21:17:11.91172,11053285
2026-03-06 21:17:12.916524,11054290
2026-03-06 21:17:13.923769,11055297
2026-03-06 21:17:14.930678,11056304
2026-03-06 21:17:15.937544,11057311
2026-03-06 21:17:16.944426,11058318
2026-03-06 21:17:17.951524,11059325
2026-03-06 21:17:18.958515,11060332
2026-03-06 21:17:19.965534,11061339
2026-03-06 21:17:20.972432,11062346
2026-03-06 21:17:21.977243,11063351
2026-03-06 21:17:22.984704,11064358
2026-03-06 21:17:23.991921,11065365
2026-03-06 21:17:24.996969,11066370
2026-03-06 21:17:26.003881,11067377
2026-03-06 21:17:27.010804,11068384
2026-03-06 21:17:28.017605,11069391
2026-03-06 21:17:29.025256,11070398
2026-03-06 21:17:30.031996,11071405
2026-03-06 21:17:31.036415,11072410
2026-03-06 21:17:32.043958,11073417
2026-03-06 21:17:33.050563,11074424
2026-03-06 21:17:34.057695,11075431
2026-03-06 21:17:35.065043,11076438
2026-03-06 21:17:36.07226,11077445
2026-03-06 21:17:37.078764,11078452
2026-03-06 21:17:38.0859,11079459
2026-03-06 21:17:39.092852,11080466
2026-03-06 21:17:40.09778,11081471
2026-03-06 21:17:41.104724,11082478
2026-03-06 21:17:42.112108,11083485
2026-03-06 21:17:43.118994,11084492
2026-03-06 21:17:44.126217,11085499
2026-03-06 21:17:45.133155,11086506
2026-03-06 21:17:46.139945,11087513
2026-03-06 21:17:47.144923,11088518
2026-03-06 21:17:48.152169,11089525
2026-03-06 21:17:49.153132,11090526
2026-03-06 21:17:50.16023,11091533
2026-03-06 21:17:51.167288,11092540
2026-03-06 21:17:52.173966,11093547
2026-03-06 21:17:53.180848,11094554
2026-03-06 21:17:54.187967,11095561
2026-03-06 21:17:55.195494,11096568
2026-03-06 21:17:56.202322,11097575
2026-03-06 21:17:57.209631,11098582
2026-03-06 21:17:58.214445,11099587
2026-03-06 21:17:59.221071,11100594
2026-03-06 21:18:00.228154,11101601
2026-03-06 21:18:01.23531,11102608
2026-03-06 21:18:02.242024,11103615
2026-03-06 21:18:03.249156,11104622
2026-03-06 21:18:04.256304,11105629
2026-03-06 21:18:05.263071,11106636
2026-03-06 21:18:06.270493,11107643
2026-03-06 21:18:07.275081,11108648
2026-03-06 21:18:08.282329,11109655
2026-03-06 21:18:09.289244,11110662
2026-03-06 21:18:10.296241,11111669
2026-03-06 21:18:11.303784,11112676
2026-03-06 21:18:12.310458,11113683
2026-03-06 21:18:13.317349,11114690
2026-03-06 21:18:14.324351,11115697
2026-03-06 21:18:15.331252,11116704
2026-03-06 21:18:16.336203,11117709
2026-03-06 21:18:17.343625,11118716
2026-03-06 21:18:18.351445,11119723
2026-03-06 21:18:19.35751,11120730
2026-03-06 21:18:20.364749,11121737
2026-03-06 21:18:21.371648,11122744
2026-03-06 21:18:22.378653,11123751
2026-03-06 21:18:23.385331,11124758
2026-03-06 21:18:24.392311,11125765
