time,PT.Ox_Upstream.channel_id
2026-03-06 21:14:19.639309,5
2026-03-06 21:14:19.639411,5
2026-03-06 21:14:19.63949,5
2026-03-06 21:14:19.639543,5
2026-03-06 21:14:19.747516,5
2026-03-06 21:14:19.747613,5
2026-03-06 21:14:19.747649,5
2026-03-06 21:14:19.747716,5
2026-03-06 21:14:19.747777,5
2026-03-06 21:14:19.747845,5
2026-03-06 21:14:19.747922,5
2026-03-06 21:14:19.747964,5
2026-03-06 21:14:19.748033,5
2026-03-06 21:14:19.85665,5
2026-03-06 21:14:19.856743,5
2026-03-06 21:14:19.856777,5
2026-03-06 21:14:19.85683,5
2026-03-06 21:14:19.856885,5
2026-03-06 21:14:19.856928,5
2026-03-06 21:14:19.856981,5
2026-03-06 21:14:19.857017,5
2026-03-06 21:14:19.857065,5
2026-03-06 21:14:19.965424,5
2026-03-06 21:14:19.965636,5
2026-03-06 21:14:19.965817,5
2026-03-06 21:14:19.965981,5
2026-03-06 21:14:19.966068,5
2026-03-06 21:14:19.966189,5
2026-03-06 21:14:19.966309,5
2026-03-06 21:14:19.966388,5
2026-03-06 21:14:19.966469,5
2026-03-06 21:14:20.074417,5
2026-03-06 21:14:20.074491,5
2026-03-06 21:14:20.074542,5
2026-03-06 21:14:20.074606,5
2026-03-06 21:14:20.074655,5
2026-03-06 21:14:20.074702,5
2026-03-06 21:14:20.074752,5
2026-03-06 21:14:20.0748,5
2026-03-06 21:14:20.074844,5
2026-03-06 21:14:20.183333,5
2026-03-06 21:14:20.183408,5
2026-03-06 21:14:20.183459,5
2026-03-06 21:14:20.183513,5
2026-03-06 21:14:20.183561,5
2026-03-06 21:14:20.183583,5
2026-03-06 21:14:20.183601,5
2026-03-06 21:14:20.183621,5
2026-03-06 21:14:20.183644,5
2026-03-06 21:14:20.292131,5
2026-03-06 21:14:20.292233,5
2026-03-06 21:14:20.292271,5
2026-03-06 21:14:20.292288,5
2026-03-06 21:14:20.292309,5
2026-03-06 21:14:20.292323,5
2026-03-06 21:14:20.292354,5
2026-03-06 21:14:20.29237,5
2026-03-06 21:14:20.292383,5
2026-03-06 21:14:20.401196,5
2026-03-06 21:14:20.401253,5
2026-03-06 21:14:20.401271,5
2026-03-06 21:14:20.401291,5
2026-03-06 21:14:20.401304,5
2026-03-06 21:14:20.401316,5
2026-03-06 21:14:20.401323,5
2026-03-06 21:14:20.401334,5
2026-03-06 21:14:20.401344,5
2026-03-06 21:14:20.510555,5
2026-03-06 21:14:20.510616,5
2026-03-06 21:14:20.510673,5
2026-03-06 21:14:20.510698,5
2026-03-06 21:14:20.510727,5
2026-03-06 21:14:20.510768,5
2026-03-06 21:14:20.510791,5
2026-03-06 21:14:20.510832,5
2026-03-06 21:14:20.51086,5
2026-03-06 21:14:20.619255,5
2026-03-06 21:14:20.619319,5
2026-03-06 21:14:20.619366,5
2026-03-06 21:14:20.619418,5
2026-03-06 21:14:20.619469,5
2026-03-06 21:14:20.619507,5
2026-03-06 21:14:20.619531,5
2026-03-06 21:14:20.619551,5
2026-03-06 21:14:20.61959,5
2026-03-06 21:14:20.728374,5
2026-03-06 21:14:20.72845,5
2026-03-06 21:14:20.728503,5
2026-03-06 21:14:20.728533,5
2026-03-06 21:14:20.728568,5
2026-03-06 21:14:20.728587,5
2026-03-06 21:14:20.728601,5
2026-03-06 21:14:20.728629,5
2026-03-06 21:14:20.728656,5
2026-03-06 21:14:20.837208,5
2026-03-06 21:14:20.837285,5
2026-03-06 21:14:20.837339,5
2026-03-06 21:14:20.83739,5
2026-03-06 21:14:20.837446,5
2026-03-06 21:14:20.837494,5
2026-03-06 21:14:20.837541,5
2026-03-06 21:14:20.837587,5
2026-03-06 21:14:20.837636,5
2026-03-06 21:14:20.946531,5
2026-03-06 21:14:20.946604,5
2026-03-06 21:14:20.946654,5
2026-03-06 21:14:20.946703,5
2026-03-06 21:14:20.94675,5
2026-03-06 21:14:20.946788,5
2026-03-06 21:14:20.946809,5
2026-03-06 21:14:20.946823,5
2026-03-06 21:14:20.946841,5
2026-03-06 21:14:21.055389,5
2026-03-06 21:14:21.055479,5
2026-03-06 21:14:21.05556,5
2026-03-06 21:14:21.055639,5
2026-03-06 21:14:21.055727,5
2026-03-06 21:14:21.055773,5
2026-03-06 21:14:21.055814,5
2026-03-06 21:14:21.055858,5
2026-03-06 21:14:21.05589,5
2026-03-06 21:14:21.164727,5
2026-03-06 21:14:21.16491,5
2026-03-06 21:14:21.16507,5
2026-03-06 21:14:21.165233,5
2026-03-06 21:14:21.165363,5
2026-03-06 21:14:21.165444,5
2026-03-06 21:14:21.165505,5
2026-03-06 21:14:21.165579,5
2026-03-06 21:14:21.165686,5
2026-03-06 21:14:21.273988,5
2026-03-06 21:14:21.274239,5
2026-03-06 21:14:21.274452,5
2026-03-06 21:14:21.274552,5
2026-03-06 21:14:21.274691,5
2026-03-06 21:14:21.274756,5
2026-03-06 21:14:21.274948,5
2026-03-06 21:14:21.275034,5
2026-03-06 21:14:21.275109,5
2026-03-06 21:14:21.382677,5
2026-03-06 21:14:21.382813,5
2026-03-06 21:14:21.382944,5
2026-03-06 21:14:21.383061,5
2026-03-06 21:14:21.383113,5
2026-03-06 21:14:21.383181,5
2026-03-06 21:14:21.383234,5
2026-03-06 21:14:21.383289,5
2026-03-06 21:14:21.383359,5
2026-03-06 21:14:21.491819,5
2026-03-06 21:14:21.491971,5
2026-03-06 21:14:21.492095,5
2026-03-06 21:14:21.492229,5
2026-03-06 21:14:21.49235,5
2026-03-06 21:14:21.492472,5
2026-03-06 21:14:21.492595,5
2026-03-06 21:14:21.492731,5
2026-03-06 21:14:21.492798,5
2026-03-06 21:14:21.600802,5
2026-03-06 21:14:21.600943,5
2026-03-06 21:14:21.601093,5
2026-03-06 21:14:21.601243,5
2026-03-06 21:14:21.601382,5
2026-03-06 21:14:21.60145,5
2026-03-06 21:14:21.601546,5
2026-03-06 21:14:21.601651,5
2026-03-06 21:14:21.601705,5
2026-03-06 21:14:21.709761,5
2026-03-06 21:14:21.709913,5
2026-03-06 21:14:21.710045,5
2026-03-06 21:14:21.710196,5
2026-03-06 21:14:21.710339,5
2026-03-06 21:14:21.710475,5
2026-03-06 21:14:21.710565,5
2026-03-06 21:14:21.710663,5
2026-03-06 21:14:21.710705,5
2026-03-06 21:14:21.818479,5
2026-03-06 21:14:21.81864,5
2026-03-06 21:14:21.818803,5
2026-03-06 21:14:21.818906,5
2026-03-06 21:14:21.818983,5
2026-03-06 21:14:21.819044,5
2026-03-06 21:14:21.819117,5
2026-03-06 21:14:21.819211,5
2026-03-06 21:14:21.819289,5
2026-03-06 21:14:21.927411,5
2026-03-06 21:14:21.927466,5
2026-03-06 21:14:21.927495,5
2026-03-06 21:14:21.927547,5
2026-03-06 21:14:21.927578,5
2026-03-06 21:14:21.927628,5
2026-03-06 21:14:21.92766,5
2026-03-06 21:14:21.927701,5
2026-03-06 21:14:21.927746,5
2026-03-06 21:14:22.036436,5
2026-03-06 21:14:22.036525,5
2026-03-06 21:14:22.036723,5
2026-03-06 21:14:22.036875,5
2026-03-06 21:14:22.036999,5
2026-03-06 21:14:22.037064,5
2026-03-06 21:14:22.037144,5
2026-03-06 21:14:22.037272,5
2026-03-06 21:14:22.037324,5
2026-03-06 21:14:22.145347,5
2026-03-06 21:14:22.145495,5
2026-03-06 21:14:22.145619,5
2026-03-06 21:14:22.145716,5
2026-03-06 21:14:22.145783,5
2026-03-06 21:14:22.145845,5
2026-03-06 21:14:22.145927,5
2026-03-06 21:14:22.145991,5
2026-03-06 21:14:22.146075,5
2026-03-06 21:14:22.254542,5
2026-03-06 21:14:22.254656,5
2026-03-06 21:14:22.254761,5
2026-03-06 21:14:22.254866,5
2026-03-06 21:14:22.254964,5
2026-03-06 21:14:22.255001,5
2026-03-06 21:14:22.255109,5
2026-03-06 21:14:22.255148,5
2026-03-06 21:14:22.25529,5
2026-03-06 21:14:22.363602,5
2026-03-06 21:14:22.363761,5
2026-03-06 21:14:22.363913,5
2026-03-06 21:14:22.364061,5
2026-03-06 21:14:22.364151,5
2026-03-06 21:14:22.364238,5
2026-03-06 21:14:22.364311,5
2026-03-06 21:14:22.364379,5
2026-03-06 21:14:22.36446,5
2026-03-06 21:14:22.47263,5
2026-03-06 21:14:22.472771,5
2026-03-06 21:14:22.47291,5
2026-03-06 21:14:22.473055,5
2026-03-06 21:14:22.473202,5
2026-03-06 21:14:22.473249,5
2026-03-06 21:14:22.473321,5
2026-03-06 21:14:22.473395,5
2026-03-06 21:14:22.473491,5
2026-03-06 21:14:22.58171,5
2026-03-06 21:14:22.58181,5
2026-03-06 21:14:22.581892,5
2026-03-06 21:14:22.581975,5
2026-03-06 21:14:22.582056,5
2026-03-06 21:14:22.582135,5
2026-03-06 21:14:22.582176,5
2026-03-06 21:14:22.582218,5
2026-03-06 21:14:22.582272,5
2026-03-06 21:14:22.690375,5
2026-03-06 21:14:22.690443,5
2026-03-06 21:14:22.690496,5
2026-03-06 21:14:22.690545,5
2026-03-06 21:14:22.690592,5
2026-03-06 21:14:22.690619,5
2026-03-06 21:14:22.690661,5
2026-03-06 21:14:22.690682,5
2026-03-06 21:14:22.690696,5
2026-03-06 21:14:22.799329,5
2026-03-06 21:14:22.799392,5
2026-03-06 21:14:22.799446,5
2026-03-06 21:14:22.799494,5
2026-03-06 21:14:22.799552,5
2026-03-06 21:14:22.799599,5
2026-03-06 21:14:22.79965,5
2026-03-06 21:14:22.7997,5
2026-03-06 21:14:22.799746,5
2026-03-06 21:14:22.908678,5
2026-03-06 21:14:22.908749,5
2026-03-06 21:14:22.908801,5
2026-03-06 21:14:22.908852,5
2026-03-06 21:14:22.908877,5
2026-03-06 21:14:22.908924,5
2026-03-06 21:14:22.908974,5
2026-03-06 21:14:22.909004,5
2026-03-06 21:14:22.909045,5
2026-03-06 21:14:23.017529,5
2026-03-06 21:14:23.017565,5
2026-03-06 21:14:23.017579,5
2026-03-06 21:14:23.0176,5
2026-03-06 21:14:23.017614,5
2026-03-06 21:14:23.017634,5
2026-03-06 21:14:23.017651,5
2026-03-06 21:14:23.017666,5
2026-03-06 21:14:23.017684,5
2026-03-06 21:14:23.126564,5
2026-03-06 21:14:23.126626,5
2026-03-06 21:14:23.126675,5
2026-03-06 21:14:23.126726,5
2026-03-06 21:14:23.126747,5
2026-03-06 21:14:23.126774,5
2026-03-06 21:14:23.126794,5
2026-03-06 21:14:23.126824,5
2026-03-06 21:14:23.126868,5
2026-03-06 21:14:23.235538,5
2026-03-06 21:14:23.23561,5
2026-03-06 21:14:23.235662,5
2026-03-06 21:14:23.23571,5
2026-03-06 21:14:23.235762,5
2026-03-06 21:14:23.235818,5
2026-03-06 21:14:23.235874,5
2026-03-06 21:14:23.235927,5
2026-03-06 21:14:23.235977,5
2026-03-06 21:14:23.344182,5
2026-03-06 21:14:23.344254,5
2026-03-06 21:14:23.344305,5
2026-03-06 21:14:23.344367,5
2026-03-06 21:14:23.344422,5
2026-03-06 21:14:23.344481,5
2026-03-06 21:14:23.344523,5
2026-03-06 21:14:23.344543,5
2026-03-06 21:14:23.344556,5
2026-03-06 21:14:23.453493,5
2026-03-06 21:14:23.453571,5
2026-03-06 21:14:23.45362,5
2026-03-06 21:14:23.453765,5
2026-03-06 21:14:23.453819,5
2026-03-06 21:14:23.453848,5
2026-03-06 21:14:23.453876,5
2026-03-06 21:14:23.453888,5
2026-03-06 21:14:23.453905,5
2026-03-06 21:14:23.56287,5
2026-03-06 21:14:23.562995,5
2026-03-06 21:14:23.563079,5
2026-03-06 21:14:23.56317,5
2026-03-06 21:14:23.563255,5
2026-03-06 21:14:23.563306,5
2026-03-06 21:14:23.563342,5
2026-03-06 21:14:23.563389,5
2026-03-06 21:14:23.563425,5
2026-03-06 21:14:23.671299,5
2026-03-06 21:14:23.671447,5
2026-03-06 21:14:23.671515,5
2026-03-06 21:14:23.671554,5
2026-03-06 21:14:23.671611,5
2026-03-06 21:14:23.671653,5
2026-03-06 21:14:23.671721,5
2026-03-06 21:14:23.67178,5
2026-03-06 21:14:23.671816,5
2026-03-06 21:14:23.780748,5
2026-03-06 21:14:23.780832,5
2026-03-06 21:14:23.780874,5
2026-03-06 21:14:23.780927,5
2026-03-06 21:14:23.780964,5
2026-03-06 21:14:23.78102,5
2026-03-06 21:14:23.781053,5
2026-03-06 21:14:23.781109,5
2026-03-06 21:14:23.781137,5
2026-03-06 21:14:23.88965,5
2026-03-06 21:14:23.889713,5
2026-03-06 21:14:23.889741,5
2026-03-06 21:14:23.889775,5
2026-03-06 21:14:23.889818,5
2026-03-06 21:14:23.889999,5
2026-03-06 21:14:23.890197,5
2026-03-06 21:14:23.890244,5
2026-03-06 21:14:23.890284,5
2026-03-06 21:14:23.998891,5
2026-03-06 21:14:23.99895,5
2026-03-06 21:14:23.998977,5
2026-03-06 21:14:23.999003,5
2026-03-06 21:14:23.999035,5
2026-03-06 21:14:23.999064,5
2026-03-06 21:14:23.999086,5
2026-03-06 21:14:23.999123,5
2026-03-06 21:14:23.999152,5
2026-03-06 21:14:24.107586,5
2026-03-06 21:14:24.107747,5
2026-03-06 21:14:24.107892,5
2026-03-06 21:14:24.108017,5
2026-03-06 21:14:24.108092,5
2026-03-06 21:14:24.108175,5
2026-03-06 21:14:24.108263,5
2026-03-06 21:14:24.108332,5
2026-03-06 21:14:24.108429,5
2026-03-06 21:14:24.216246,5
2026-03-06 21:14:24.216308,5
2026-03-06 21:14:24.216343,5
2026-03-06 21:14:24.216377,5
2026-03-06 21:14:24.216402,5
2026-03-06 21:14:24.21643,5
2026-03-06 21:14:24.216454,5
2026-03-06 21:14:24.216492,5
2026-03-06 21:14:24.216516,5
2026-03-06 21:14:24.325552,5
2026-03-06 21:14:24.325669,5
2026-03-06 21:14:24.325773,5
2026-03-06 21:14:24.325871,5
2026-03-06 21:14:24.32597,5
2026-03-06 21:14:24.326017,5
2026-03-06 21:14:24.326082,5
2026-03-06 21:14:24.326154,5
2026-03-06 21:14:24.326224,5
2026-03-06 21:14:24.434652,5
2026-03-06 21:14:24.434745,5
2026-03-06 21:14:24.434776,5
2026-03-06 21:14:24.434853,5
2026-03-06 21:14:24.43492,5
2026-03-06 21:14:24.434968,5
2026-03-06 21:14:24.43505,5
2026-03-06 21:14:24.43513,5
2026-03-06 21:14:24.435216,5
2026-03-06 21:14:24.543586,5
2026-03-06 21:14:24.543705,5
2026-03-06 21:14:24.543808,5
2026-03-06 21:14:24.543888,5
2026-03-06 21:14:24.543939,5
2026-03-06 21:14:24.543974,5
2026-03-06 21:14:24.544056,5
2026-03-06 21:14:24.544127,5
2026-03-06 21:14:24.544176,5
2026-03-06 21:14:24.652538,5
2026-03-06 21:14:24.652667,5
2026-03-06 21:14:24.652761,5
2026-03-06 21:14:24.652851,5
2026-03-06 21:14:24.652894,5
2026-03-06 21:14:24.652958,5
2026-03-06 21:14:24.653012,5
2026-03-06 21:14:24.653069,5
2026-03-06 21:14:24.653119,5
2026-03-06 21:14:24.761759,5
2026-03-06 21:14:24.761883,5
2026-03-06 21:14:24.761996,5
2026-03-06 21:14:24.762106,5
2026-03-06 21:14:24.762227,5
2026-03-06 21:14:24.762297,5
2026-03-06 21:14:24.762365,5
2026-03-06 21:14:24.762416,5
2026-03-06 21:14:24.762478,5
2026-03-06 21:14:24.87066,5
2026-03-06 21:14:24.870747,5
2026-03-06 21:14:24.870821,5
2026-03-06 21:14:24.870884,5
2026-03-06 21:14:24.87095,5
2026-03-06 21:14:24.871017,5
2026-03-06 21:14:24.871081,5
2026-03-06 21:14:24.871145,5
2026-03-06 21:14:24.871185,5
2026-03-06 21:14:24.979767,5
2026-03-06 21:14:24.979894,5
2026-03-06 21:14:24.98,5
2026-03-06 21:14:24.980042,5
2026-03-06 21:14:24.980133,5
2026-03-06 21:14:24.980204,5
2026-03-06 21:14:24.980265,5
2026-03-06 21:14:24.980321,5
2026-03-06 21:14:24.980374,5
2026-03-06 21:14:25.088509,5
2026-03-06 21:14:25.088615,5
2026-03-06 21:14:25.088707,5
2026-03-06 21:14:25.088813,5
2026-03-06 21:14:25.088884,5
2026-03-06 21:14:25.088933,5
2026-03-06 21:14:25.088966,5
2026-03-06 21:14:25.089016,5
2026-03-06 21:14:25.089076,5
2026-03-06 21:14:25.1976,5
2026-03-06 21:14:25.197738,5
2026-03-06 21:14:25.197847,5
2026-03-06 21:14:25.197961,5
2026-03-06 21:14:25.198027,5
2026-03-06 21:14:25.198085,5
2026-03-06 21:14:25.19813,5
2026-03-06 21:14:25.198184,5
2026-03-06 21:14:25.198232,5
2026-03-06 21:14:25.306816,5
2026-03-06 21:14:25.306883,5
2026-03-06 21:14:25.306909,5
2026-03-06 21:14:25.306949,5
2026-03-06 21:14:25.306987,5
2026-03-06 21:14:25.307019,5
2026-03-06 21:14:25.307058,5
2026-03-06 21:14:25.307086,5
2026-03-06 21:14:25.307122,5
2026-03-06 21:14:25.415814,5
2026-03-06 21:14:25.415932,5
2026-03-06 21:14:25.416032,5
2026-03-06 21:14:25.416127,5
2026-03-06 21:14:25.416234,5
2026-03-06 21:14:25.416326,5
2026-03-06 21:14:25.416373,5
2026-03-06 21:14:25.41641,5
2026-03-06 21:14:25.416447,5
2026-03-06 21:14:25.524906,5
2026-03-06 21:14:25.525038,5
2026-03-06 21:14:25.525145,5
2026-03-06 21:14:25.525272,5
2026-03-06 21:14:25.525388,5
2026-03-06 21:14:25.525484,5
2026-03-06 21:14:25.52554,5
2026-03-06 21:14:25.525622,5
2026-03-06 21:14:25.525696,5
2026-03-06 21:14:25.634225,5
2026-03-06 21:14:25.634365,5
2026-03-06 21:14:25.63442,5
2026-03-06 21:14:25.634541,5
2026-03-06 21:14:25.63462,5
2026-03-06 21:14:25.634697,5
2026-03-06 21:14:25.634758,5
2026-03-06 21:14:25.634835,5
2026-03-06 21:14:25.634911,5
2026-03-06 21:14:25.742848,5
2026-03-06 21:14:25.743007,5
2026-03-06 21:14:25.743098,5
2026-03-06 21:14:25.743224,5
2026-03-06 21:14:25.743291,5
2026-03-06 21:14:25.74338,5
2026-03-06 21:14:25.743462,5
2026-03-06 21:14:25.743557,5
2026-03-06 21:14:25.743626,5
2026-03-06 21:14:25.851318,5
2026-03-06 21:14:25.851448,5
2026-03-06 21:14:25.851568,5
2026-03-06 21:14:25.851678,5
2026-03-06 21:14:25.851742,5
2026-03-06 21:14:25.851797,5
2026-03-06 21:14:25.851851,5
2026-03-06 21:14:25.851885,5
2026-03-06 21:14:25.851931,5
2026-03-06 21:14:25.960455,5
2026-03-06 21:14:25.960571,5
2026-03-06 21:14:25.960655,5
2026-03-06 21:14:25.960744,5
2026-03-06 21:14:25.96083,5
2026-03-06 21:14:25.960891,5
2026-03-06 21:14:25.960924,5
2026-03-06 21:14:25.960955,5
2026-03-06 21:14:25.961007,5
2026-03-06 21:14:26.069224,5
2026-03-06 21:14:26.069323,5
2026-03-06 21:14:26.069415,5
2026-03-06 21:14:26.069505,5
2026-03-06 21:14:26.069602,5
2026-03-06 21:14:26.069656,5
2026-03-06 21:14:26.069718,5
2026-03-06 21:14:26.069748,5
2026-03-06 21:14:26.069795,5
2026-03-06 21:14:26.178857,5
2026-03-06 21:14:26.17898,5
2026-03-06 21:14:26.179087,5
2026-03-06 21:14:26.179321,5
2026-03-06 21:14:26.179383,5
2026-03-06 21:14:26.179406,5
2026-03-06 21:14:26.179424,5
2026-03-06 21:14:26.179439,5
2026-03-06 21:14:26.179467,5
2026-03-06 21:14:26.287659,5
2026-03-06 21:14:26.28783,5
2026-03-06 21:14:26.287976,5
2026-03-06 21:14:26.288149,5
2026-03-06 21:14:26.288273,5
2026-03-06 21:14:26.28837,5
2026-03-06 21:14:26.288436,5
2026-03-06 21:14:26.288527,5
2026-03-06 21:14:26.288611,5
2026-03-06 21:14:26.396781,5
2026-03-06 21:14:26.396925,5
2026-03-06 21:14:26.397054,5
2026-03-06 21:14:26.397185,5
2026-03-06 21:14:26.397263,5
2026-03-06 21:14:26.397365,5
2026-03-06 21:14:26.39741,5
2026-03-06 21:14:26.397478,5
2026-03-06 21:14:26.397564,5
2026-03-06 21:14:26.505664,5
2026-03-06 21:14:26.505767,5
2026-03-06 21:14:26.505857,5
2026-03-06 21:14:26.505947,5
2026-03-06 21:14:26.506041,5
2026-03-06 21:14:26.506136,5
2026-03-06 21:14:26.506229,5
2026-03-06 21:14:26.506273,5
2026-03-06 21:14:26.506316,5
2026-03-06 21:14:26.614602,5
2026-03-06 21:14:26.614714,5
2026-03-06 21:14:26.614819,5
2026-03-06 21:14:26.614913,5
2026-03-06 21:14:26.615006,5
2026-03-06 21:14:26.615038,5
2026-03-06 21:14:26.615093,5
2026-03-06 21:14:26.615154,5
2026-03-06 21:14:26.6152,5
2026-03-06 21:14:26.723831,5
2026-03-06 21:14:26.723972,5
2026-03-06 21:14:26.724083,5
2026-03-06 21:14:26.724212,5
2026-03-06 21:14:26.72429,5
2026-03-06 21:14:26.724349,5
2026-03-06 21:14:26.724396,5
2026-03-06 21:14:26.724455,5
2026-03-06 21:14:26.724524,5
2026-03-06 21:14:26.832625,5
2026-03-06 21:14:26.832741,5
2026-03-06 21:14:26.832844,5
2026-03-06 21:14:26.832935,5
2026-03-06 21:14:26.832968,5
2026-03-06 21:14:26.833017,5
2026-03-06 21:14:26.833075,5
2026-03-06 21:14:26.833135,5
2026-03-06 21:14:26.833187,5
2026-03-06 21:14:26.941781,5
2026-03-06 21:14:26.9419,5
2026-03-06 21:14:26.94201,5
2026-03-06 21:14:26.942119,5
2026-03-06 21:14:26.94223,5
2026-03-06 21:14:26.942308,5
2026-03-06 21:14:26.942365,5
2026-03-06 21:14:26.942411,5
2026-03-06 21:14:26.942447,5
2026-03-06 21:14:27.05036,5
2026-03-06 21:14:27.05046,5
2026-03-06 21:14:27.050543,5
2026-03-06 21:14:27.050622,5
2026-03-06 21:14:27.050656,5
2026-03-06 21:14:27.050708,5
2026-03-06 21:14:27.050757,5
2026-03-06 21:14:27.050795,5
2026-03-06 21:14:27.050844,5
2026-03-06 21:14:27.159535,5
