time,BOARD.HB_14.packet_ts_ms
2026-03-06 21:14:18.31068,10878567
2026-03-06 21:14:18.317517,10879568
2026-03-06 21:14:19.085037,10880568
2026-03-06 21:14:20.094608,10881578
2026-03-06 21:14:21.103444,10882586
2026-03-06 21:14:22.103637,10883586
2026-03-06 21:14:23.103071,10884586
2026-03-06 21:14:24.103091,10885586
2026-03-06 21:14:25.103506,10886586
2026-03-06 21:14:26.112946,10887596
2026-03-06 21:14:27.12175,10888604
2026-03-06 21:14:28.121609,10889604
2026-03-06 21:14:29.12134,10890604
2026-03-06 21:14:30.121243,10891604
2026-03-06 21:14:31.12132,10892604
2026-03-06 21:14:32.130854,10893614
2026-03-06 21:14:33.139487,10894622
2026-03-06 21:14:34.139453,10895622
2026-03-06 21:14:35.139316,10896622
2026-03-06 21:14:36.139527,10897622
2026-03-06 21:14:37.139405,10898622
2026-03-06 21:14:38.149194,10899632
2026-03-06 21:14:39.157204,10900640
2026-03-06 21:14:40.157418,10901640
2026-03-06 21:14:41.157376,10902640
2026-03-06 21:14:42.157467,10903640
2026-03-06 21:14:43.15798,10904640
2026-03-06 21:14:44.167298,10905650
2026-03-06 21:14:45.175438,10906658
2026-03-06 21:14:46.175859,10907658
2026-03-06 21:14:47.17558,10908658
2026-03-06 21:14:48.175583,10909658
2026-03-06 21:14:49.175855,10910658
2026-03-06 21:14:50.185115,10911668
2026-03-06 21:14:51.193616,10912676
2026-03-06 21:14:52.193828,10913676
2026-03-06 21:14:53.193788,10914676
2026-03-06 21:14:54.193373,10915676
2026-03-06 21:14:55.193655,10916676
2026-03-06 21:14:56.203448,10917686
2026-03-06 21:14:57.211952,10918694
2026-03-06 21:14:58.211947,10919694
2026-03-06 21:14:59.211666,10920694
2026-03-06 21:15:00.211622,10921694
2026-03-06 21:15:01.211467,10922694
2026-03-06 21:15:02.221338,10923704
2026-03-06 21:15:03.229779,10924712
2026-03-06 21:15:04.229691,10925712
2026-03-06 21:15:05.229956,10926712
2026-03-06 21:15:06.229918,10927712
2026-03-06 21:15:07.229853,10928712
2026-03-06 21:15:08.239547,10929722
2026-03-06 21:15:09.248071,10930730
2026-03-06 21:15:10.24749,10931730
2026-03-06 21:15:11.24787,10932730
2026-03-06 21:15:12.247933,10933730
2026-03-06 21:15:13.247722,10934730
2026-03-06 21:15:14.257365,10935740
2026-03-06 21:15:15.265766,10936748
2026-03-06 21:15:16.265922,10937748
2026-03-06 21:15:17.266109,10938748
2026-03-06 21:15:18.265669,10939748
2026-03-06 21:15:19.265475,10940748
2026-03-06 21:15:20.27531,10941758
2026-03-06 21:15:21.283633,10942766
2026-03-06 21:15:22.28384,10943766
2026-03-06 21:15:23.284216,10944766
2026-03-06 21:15:24.283906,10945766
2026-03-06 21:15:25.284396,10946766
2026-03-06 21:15:26.293649,10947776
2026-03-06 21:15:27.301995,10948784
2026-03-06 21:15:28.301773,10949784
2026-03-06 21:15:29.301991,10950784
2026-03-06 21:15:30.302281,10951784
2026-03-06 21:15:31.302078,10952784
2026-03-06 21:15:32.311691,10953794
2026-03-06 21:15:33.320218,10954802
2026-03-06 21:15:34.320193,10955802
2026-03-06 21:15:35.320152,10956802
2026-03-06 21:15:36.31978,10957802
2026-03-06 21:15:37.319994,10958802
2026-03-06 21:15:38.329548,10959812
2026-03-06 21:15:39.33779,10960820
2026-03-06 21:15:40.338066,10961820
2026-03-06 21:15:41.338116,10962820
2026-03-06 21:15:42.338038,10963820
2026-03-06 21:15:43.338272,10964820
2026-03-06 21:15:44.347788,10965830
2026-03-06 21:15:45.356352,10966838
2026-03-06 21:15:46.356323,10967838
2026-03-06 21:15:47.355906,10968838
2026-03-06 21:15:48.356047,10969838
2026-03-06 21:15:49.356238,10970838
2026-03-06 21:15:50.365407,10971848
2026-03-06 21:15:51.37388,10972856
2026-03-06 21:15:52.374016,10973856
2026-03-06 21:15:53.374141,10974856
2026-03-06 21:15:54.373981,10975856
2026-03-06 21:15:55.37414,10976856
2026-03-06 21:15:56.383885,10977866
2026-03-06 21:15:57.392202,10978874
2026-03-06 21:15:58.39214,10979874
2026-03-06 21:15:59.392093,10980874
2026-03-06 21:16:00.392182,10981874
2026-03-06 21:16:01.392341,10982874
2026-03-06 21:16:02.401961,10983884
2026-03-06 21:16:03.410435,10984892
2026-03-06 21:16:04.410299,10985892
2026-03-06 21:16:05.410484,10986892
2026-03-06 21:16:06.41007,10987892
2026-03-06 21:16:07.410416,10988892
2026-03-06 21:16:08.419997,10989902
2026-03-06 21:16:09.428252,10990910
2026-03-06 21:16:10.427981,10991910
2026-03-06 21:16:11.428378,10992910
2026-03-06 21:16:12.428247,10993910
2026-03-06 21:16:13.428286,10994910
2026-03-06 21:16:14.438041,10995920
2026-03-06 21:16:15.44614,10996928
2026-03-06 21:16:16.446592,10997928
2026-03-06 21:16:17.446579,10998928
2026-03-06 21:16:18.446038,10999928
2026-03-06 21:16:19.4464,11000928
2026-03-06 21:16:20.455779,11001938
2026-03-06 21:16:21.46442,11002946
2026-03-06 21:16:22.464053,11003946
2026-03-06 21:16:23.465246,11004946
2026-03-06 21:16:24.464299,11005946
2026-03-06 21:16:25.464321,11006946
2026-03-06 21:16:26.474374,11007956
2026-03-06 21:16:27.482546,11008964
2026-03-06 21:16:28.482565,11009964
2026-03-06 21:16:29.482512,11010964
