time,RTD.CH3.channel_id
2026-03-06 21:14:18.315778,3
2026-03-06 21:14:18.315832,3
2026-03-06 21:14:18.315841,3
2026-03-06 21:14:18.31585,3
2026-03-06 21:14:18.315858,3
2026-03-06 21:14:18.315867,3
2026-03-06 21:14:18.315875,3
2026-03-06 21:14:18.315884,3
2026-03-06 21:14:18.315893,3
2026-03-06 21:14:18.316871,3
2026-03-06 21:14:18.316878,3
2026-03-06 21:14:18.316882,3
2026-03-06 21:14:18.316887,3
2026-03-06 21:14:18.316891,3
2026-03-06 21:14:18.316896,3
2026-03-06 21:14:18.3169,3
2026-03-06 21:14:18.316905,3
2026-03-06 21:14:18.316909,3
2026-03-06 21:14:18.317437,3
2026-03-06 21:14:18.317442,3
2026-03-06 21:14:18.317446,3
2026-03-06 21:14:18.317451,3
2026-03-06 21:14:18.317456,3
2026-03-06 21:14:18.31746,3
2026-03-06 21:14:18.317464,3
2026-03-06 21:14:18.317469,3
2026-03-06 21:14:18.317473,3
2026-03-06 21:14:18.319367,3
2026-03-06 21:14:18.319374,3
2026-03-06 21:14:18.319379,3
2026-03-06 21:14:18.319383,3
2026-03-06 21:14:18.319388,3
2026-03-06 21:14:18.319392,3
2026-03-06 21:14:18.319397,3
2026-03-06 21:14:18.319401,3
2026-03-06 21:14:18.319405,3
2026-03-06 21:14:18.332789,3
2026-03-06 21:14:18.332803,3
2026-03-06 21:14:18.332807,3
2026-03-06 21:14:18.332812,3
2026-03-06 21:14:18.332816,3
2026-03-06 21:14:18.332821,3
2026-03-06 21:14:18.332825,3
2026-03-06 21:14:18.33283,3
2026-03-06 21:14:18.332834,3
2026-03-06 21:14:18.467984,3
2026-03-06 21:14:18.467994,3
2026-03-06 21:14:18.467999,3
2026-03-06 21:14:18.468003,3
2026-03-06 21:14:18.468008,3
2026-03-06 21:14:18.468012,3
2026-03-06 21:14:18.468017,3
2026-03-06 21:14:18.468021,3
2026-03-06 21:14:18.468025,3
2026-03-06 21:14:18.603038,3
2026-03-06 21:14:18.603052,3
2026-03-06 21:14:18.603058,3
2026-03-06 21:14:18.603064,3
2026-03-06 21:14:18.60307,3
2026-03-06 21:14:18.603076,3
2026-03-06 21:14:18.603082,3
2026-03-06 21:14:18.603088,3
2026-03-06 21:14:18.603094,3
2026-03-06 21:14:18.737756,3
2026-03-06 21:14:18.737788,3
2026-03-06 21:14:18.737792,3
2026-03-06 21:14:18.737797,3
2026-03-06 21:14:18.737801,3
2026-03-06 21:14:18.737806,3
2026-03-06 21:14:18.73781,3
2026-03-06 21:14:18.737815,3
2026-03-06 21:14:18.737819,3
2026-03-06 21:14:18.872725,3
2026-03-06 21:14:18.872737,3
2026-03-06 21:14:18.872742,3
2026-03-06 21:14:18.872748,3
2026-03-06 21:14:18.872754,3
2026-03-06 21:14:18.872759,3
2026-03-06 21:14:18.872765,3
2026-03-06 21:14:18.872771,3
2026-03-06 21:14:18.872777,3
2026-03-06 21:14:19.012087,3
2026-03-06 21:14:19.012097,3
2026-03-06 21:14:19.012102,3
2026-03-06 21:14:19.012106,3
2026-03-06 21:14:19.012111,3
2026-03-06 21:14:19.012115,3
2026-03-06 21:14:19.01212,3
2026-03-06 21:14:19.012124,3
